,MLKN US Equity,MLKN US Equity,MLKN US Equity,MLKN US Equity,MLKN US Equity
2022-08-09,29.3698,29.5485,28.6172,28.7865,411631.0
2022-08-10,29.4732,29.7743,29.3839,29.4262,278780.0
2022-08-11,29.7555,30.5927,29.7178,29.9624,222678.0
2022-08-12,30.0565,30.8694,29.8025,30.5833,286881.0
2022-08-13,30.0565,30.8694,29.8025,30.5833,286881.0
2022-08-14,30.0565,30.8694,29.8025,30.5833,286881.0
2022-08-15,30.2352,30.7715,30.2352,30.762,275020.0
2022-08-16,30.6868,31.477,30.6492,31.27,289927.0
2022-08-17,30.6868,31.0255,30.4704,30.6868,233119.0
2022-08-18,30.6398,30.6398,30.2258,30.3858,257150.0
2022-08-19,30.1318,30.2776,29.1534,29.2192,297898.0
2022-08-20,30.1318,30.2776,29.1534,29.2192,297898.0
2022-08-21,30.1318,30.2776,29.1534,29.2192,297898.0
2022-08-22,28.8241,29.2475,28.589,29.0405,400646.0
2022-08-23,29.0499,29.3039,28.7959,28.9464,183242.0
2022-08-24,28.7489,29.2004,28.6642,29.0687,423675.0
2022-08-25,29.3227,29.8119,29.2004,29.6332,177319.0
2022-08-26,29.5485,29.5485,27.1684,27.2719,289852.0
2022-08-27,29.5485,29.5485,27.1684,27.2719,289852.0
2022-08-28,29.5485,29.5485,27.1684,27.2719,289852.0
2022-08-29,27.0838,27.5824,26.8298,27.4507,209039.0
2022-08-30,27.62,27.6435,26.905,27.112,201609.0
2022-08-31,27.1496,27.1496,25.9596,26.0396,316003.0
2022-09-01,25.772,25.9141,24.3513,24.9669,498024.0
2022-09-02,25.2795,25.5826,24.7595,24.8817,407507.0
2022-09-03,25.2795,25.5826,24.7595,24.8817,407507.0
2022-09-04,25.2795,25.5826,24.7595,24.8817,407507.0
2022-09-05,25.2795,25.5826,24.7595,24.8817,407507.0
2022-09-06,25.1374,25.1374,24.2045,24.9574,446118.0
2022-09-07,24.8817,25.3458,24.5312,25.3079,340501.0
2022-09-08,24.8722,25.4594,24.4602,25.2795,785387.0
2022-09-09,25.753,26.0088,25.5731,25.8762,516854.0
2022-09-10,25.753,26.0088,25.5731,25.8762,516854.0
2022-09-11,25.753,26.0088,25.5731,25.8762,516854.0
2022-09-12,26.2077,26.4634,25.3316,25.3837,2391822.0
2022-09-13,24.607,24.8154,24.1334,24.5691,873163.0
2022-09-14,24.5123,24.5123,23.7735,24.105,813880.0
2022-09-15,23.8966,24.1807,22.7885,22.9021,1653170.0
2022-09-16,22.4948,23.4704,22.4664,22.5706,1116769.0
2022-09-17,22.4948,23.4704,22.4664,22.5706,1116769.0
2022-09-18,22.4948,23.4704,22.4664,22.5706,1116769.0
2022-09-19,22.3338,22.779,22.3149,22.7032,697128.0
2022-09-20,22.3717,22.3717,21.1973,21.3772,901646.0
2022-09-21,21.5572,21.6708,20.9226,20.932,622798.0
2022-09-22,20.7805,20.7805,19.947,20.288,994596.0
2022-09-23,19.8144,20.0323,18.5168,18.8483,1320462.0
2022-09-24,19.8144,20.0323,18.5168,18.8483,1320462.0
2022-09-25,19.8144,20.0323,18.5168,18.8483,1320462.0
2022-09-26,18.6305,18.9714,18.1474,18.1853,936054.0
2022-09-27,18.4695,18.6399,17.8917,18.1001,876436.0
2022-09-28,18.3084,18.9809,18.0669,18.8199,979394.0
2022-09-29,17.1434,17.4276,15.5655,16.0637,3105120.0
2022-09-30,16.3099,16.3099,14.7187,14.7756,2545966.0
2022-10-01,16.3099,16.3099,14.7187,14.7756,2545966.0
2022-10-02,16.3099,16.3099,14.7187,14.7756,2545966.0
2022-10-03,15.1639,16.2152,14.8655,16.0732,2148383.0
2022-10-04,16.9067,17.7307,16.9067,17.5791,2146081.0
2022-10-05,17.2382,17.5981,16.6793,17.3613,1011334.0
2022-10-06,17.2476,17.4749,16.8782,16.9161,646925.0
2022-10-07,16.5373,16.6793,15.9595,16.4425,1042737.0
2022-10-08,16.5373,16.6793,15.9595,16.4425,1042737.0
2022-10-09,16.5373,16.6793,15.9595,16.4425,1042737.0
2022-10-10,16.5752,16.8498,16.3005,16.471,516383.0
2022-10-11,16.3478,16.7456,16.0447,16.3857,679551.0
2022-10-12,16.3668,16.5278,16.0163,16.3762,703926.0
2022-10-13,15.8364,16.632,15.5996,16.1016,1278021.0
2022-10-14,16.7646,17.3329,16.5373,16.7646,4271821.0
2022-10-15,16.7646,17.3329,16.5373,16.7646,4271821.0
2022-10-16,16.7646,17.3329,16.5373,16.7646,4271821.0
2022-10-17,17.2287,17.4939,16.8782,16.9161,17321068.0
2022-10-18,17.1529,17.617,17.0203,17.2382,1527393.0
2022-10-19,16.8877,17.295,16.7362,17.0771,1498882.0
2022-10-20,17.1908,17.2855,16.5231,16.5657,1011378.0
2022-10-21,16.471,17.2239,16.2152,16.954,1154107.0
2022-10-22,16.471,17.2239,16.2152,16.954,1154107.0
2022-10-23,16.471,17.2239,16.2152,16.954,1154107.0
2022-10-24,17.1813,17.3139,16.6415,17.2192,702345.0
2022-10-25,17.3518,18.5168,17.3518,18.1758,872582.0
2022-10-26,18.3179,18.8957,18.1711,18.5452,921518.0
2022-10-27,18.8199,19.3124,18.5073,18.9051,1044646.0
2022-10-28,19.0472,19.7576,18.7204,19.7197,865122.0
2022-10-29,19.0472,19.7576,18.7204,19.7197,865122.0
2022-10-30,19.0472,19.7576,18.7204,19.7197,865122.0
2022-10-31,19.4829,20.1459,19.3029,20.0607,1074958.0
2022-11-01,20.4774,20.4774,19.9172,20.0891,765249.0
2022-11-02,20.108,20.5342,19.1988,19.2082,755738.0
2022-11-03,19.1135,19.3598,18.6968,19.1988,638683.0
2022-11-04,19.5303,19.8902,19.2366,19.7292,623120.0
2022-11-05,19.5303,19.8902,19.2366,19.7292,623120.0
2022-11-06,19.5303,19.8902,19.2366,19.7292,623120.0
2022-11-07,19.9375,20.4585,19.7765,20.4206,720295.0
2022-11-08,20.6858,20.7805,19.9281,20.3448,425239.0
2022-11-09,20.0133,20.0133,19.284,19.4261,518376.0
2022-11-10,20.7142,21.8508,20.7142,21.8224,755968.0
2022-11-11,22.0213,22.94,21.3014,22.7411,663769.0
2022-11-12,22.0213,22.94,21.3014,22.7411,663769.0
2022-11-13,22.0213,22.94,21.3014,22.7411,663769.0
2022-11-14,22.5327,22.8737,22.0876,22.116,565657.0
2022-11-15,22.6274,23.0253,22.1633,22.3717,392259.0
2022-11-16,22.1633,22.1681,21.2636,21.5666,559084.0
2022-11-17,21.0362,21.5856,20.8563,21.5761,355759.0
2022-11-18,22.3244,22.3244,21.1783,21.4435,528078.0
2022-11-19,22.3244,22.3244,21.1783,21.4435,528078.0
2022-11-20,22.3244,22.3244,21.1783,21.4435,528078.0
2022-11-21,21.3014,21.8413,21.0362,21.5951,463981.0
2022-11-22,21.7277,21.7277,21.292,21.5193,502303.0
2022-11-23,21.5382,21.8792,21.4293,21.8508,395630.0
2022-11-24,21.5382,21.8792,21.4293,21.8508,395630.0
2022-11-25,21.7277,21.8981,21.4909,21.6803,114988.0
2022-11-26,21.7277,21.8981,21.4909,21.6803,114988.0
2022-11-27,21.7277,21.8981,21.4909,21.6803,114988.0
2022-11-28,21.292,21.5998,20.8752,20.9036,551016.0
2022-11-29,20.9794,21.3772,20.9794,21.1878,377178.0
2022-11-30,19.9091,19.9091,18.0527,19.3124,1499640.0
2022-12-01,19.4917,20.1704,19.2527,19.4247,797353.0
2022-12-02,18.9468,19.5538,18.7174,19.377,553985.0
2022-12-03,18.9468,19.5538,18.7174,19.377,553985.0
2022-12-04,18.9468,19.5538,18.7174,19.377,553985.0
2022-12-05,19.1284,19.1953,18.4114,18.5453,1025917.0
2022-12-06,18.507,18.6696,18.2298,18.5548,548534.0
2022-12-07,18.5262,18.7078,17.8666,18.01,765601.0
2022-12-08,18.1055,18.5357,17.8092,18.1725,806760.0
2022-12-09,18.0769,18.5357,17.9144,18.0864,566885.0
2022-12-10,18.0769,18.5357,17.9144,18.0864,566885.0
2022-12-11,18.0769,18.5357,17.9144,18.0864,566885.0
2022-12-12,18.2011,18.7651,17.9335,18.7174,725119.0
2022-12-13,19.463,19.9457,18.6457,18.8894,1438521.0
2022-12-14,18.985,19.0424,18.2967,18.5453,897598.0
2022-12-15,18.1342,18.5357,17.9239,18.0291,565208.0
2022-12-16,17.9526,18.2155,17.4459,17.7232,1884360.0
2022-12-17,17.9526,18.2155,17.4459,17.7232,1884360.0
2022-12-18,17.9526,18.2155,17.4459,17.7232,1884360.0
2022-12-19,17.5893,18.2489,16.6716,16.7099,934674.0
2022-12-20,16.5856,17.5798,16.4804,17.3599,945036.0
2022-12-21,17.7327,17.9173,17.1114,17.4651,955249.0
2022-12-22,17.207,19.9601,16.6334,19.9314,1909339.0
2022-12-23,19.7593,20.2373,19.3483,20.1991,893014.0
2022-12-24,19.7593,20.2373,19.3483,20.1991,893014.0
2022-12-25,19.7593,20.2373,19.3483,20.1991,893014.0
2022-12-26,19.7593,20.2373,19.3483,20.1991,893014.0
2022-12-27,20.1035,20.5528,20.027,20.3233,531395.0
2022-12-28,20.2851,20.3759,19.5203,19.5873,466687.0
2022-12-29,19.7689,20.438,19.6924,20.1513,557792.0
2022-12-30,19.8549,20.1752,19.788,20.0843,523699.0
2022-12-31,19.8549,20.1752,19.788,20.0843,523699.0
2023-01-01,19.8549,20.1752,19.788,20.0843,523699.0
2023-01-02,19.8549,20.1752,19.788,20.0843,523699.0
2023-01-03,20.4858,20.9112,19.8884,20.3233,509927.0
2023-01-04,20.5528,20.6866,20.1895,20.266,423860.0
2023-01-05,20.0843,20.7439,19.6637,20.7153,522171.0
2023-01-06,21.0307,21.2124,20.438,20.7439,576421.0
2023-01-07,21.0307,21.2124,20.438,20.7439,576421.0
2023-01-08,21.0307,21.2124,20.438,20.7439,576421.0
2023-01-09,20.9256,21.5374,20.5719,21.1932,855673.0
2023-01-10,21.0403,21.351,20.7678,21.2315,437274.0
2023-01-11,21.4418,21.7286,21.3127,21.4513,537473.0
2023-01-12,21.805,22.0249,21.2506,22.0249,532031.0
2023-01-13,21.958,21.958,21.4035,21.7286,425476.0
2023-01-14,21.958,21.958,21.4035,21.7286,425476.0
2023-01-15,21.958,21.958,21.4035,21.7286,425476.0
2023-01-16,21.958,21.958,21.4035,21.7286,425476.0
2023-01-17,21.8433,22.7419,21.4513,22.5316,651578.0
2023-01-18,22.6463,22.761,21.5661,21.5947,435713.0
2023-01-19,21.3366,21.5661,20.7822,20.9734,454413.0
2023-01-20,21.0976,21.5469,20.6866,21.5374,398675.0
2023-01-21,21.0976,21.5469,20.6866,21.5374,398675.0
2023-01-22,21.0976,21.5469,20.6866,21.5374,398675.0
2023-01-23,21.7955,22.0918,21.6435,21.8242,402720.0
2023-01-24,21.6999,22.0631,21.4322,21.7477,292415.0
2023-01-25,21.6521,21.7668,21.308,21.6999,298021.0
2023-01-26,21.9484,21.9723,21.3462,21.7668,299859.0
2023-01-27,21.6712,22.3021,21.6569,22.1396,262001.0
2023-01-28,21.6712,22.3021,21.6569,22.1396,262001.0
2023-01-29,21.6712,22.3021,21.6569,22.1396,262001.0
2023-01-30,21.8146,22.3882,21.6808,21.8337,363509.0
2023-01-31,21.8624,22.8279,21.8624,22.8279,364210.0
2023-02-01,22.5602,22.9617,22.2257,22.9139,804720.0
2023-02-02,23.1051,23.6118,22.9044,23.086,635745.0
2023-02-03,22.8088,23.4015,22.5363,23.0573,649453.0
2023-02-04,22.8088,23.4015,22.5363,23.0573,649453.0
2023-02-05,22.8088,23.4015,22.5363,23.0573,649453.0
2023-02-06,22.7897,22.9809,21.9389,22.1779,333515.0
2023-02-07,21.9484,22.7036,21.9293,22.608,316477.0
2023-02-08,22.3691,22.4933,21.9867,22.0727,260326.0
2023-02-09,22.3021,22.5124,21.59,21.6234,250950.0
2023-02-10,21.4418,22.0918,21.3175,21.9102,345142.0
2023-02-11,21.4418,22.0918,21.3175,21.9102,345142.0
2023-02-12,21.4418,22.0918,21.3175,21.9102,345142.0
2023-02-13,21.8911,22.4551,21.6999,22.4073,242995.0
2023-02-14,22.197,22.5555,21.8337,22.4073,331862.0
2023-02-15,22.3691,22.8279,22.1301,22.6845,293549.0
2023-02-16,22.4073,22.8566,22.1874,22.6845,305308.0
2023-02-17,22.8279,23.0478,22.3691,23.0287,275770.0
2023-02-18,22.8279,23.0478,22.3691,23.0287,275770.0
2023-02-19,22.8279,23.0478,22.3691,23.0287,275770.0
2023-02-20,22.8279,23.0478,22.3691,23.0287,275770.0
2023-02-21,22.5985,22.7036,22.3117,22.3499,426072.0
2023-02-22,22.4168,22.7419,22.3977,22.5794,439149.0
2023-02-23,22.6941,22.9904,22.4455,22.8661,277692.0
2023-02-24,22.4742,22.7897,22.3404,22.5794,370556.0
2023-02-25,22.4742,22.7897,22.3404,22.5794,370556.0
2023-02-26,22.4742,22.7897,22.3404,22.5794,370556.0
2023-02-27,22.8853,23.1529,22.5841,22.7036,253587.0
2023-02-28,22.7897,23.1673,22.7897,22.8183,415668.0
2023-03-01,22.8088,23.1673,22.6989,23.0669,278212.0
2023-03-02,22.8814,23.3631,22.5442,23.2957,441904.0
2023-03-03,23.4691,24.3458,23.1512,24.2399,503755.0
2023-03-04,23.4691,24.3458,23.1512,24.2399,503755.0
2023-03-05,23.4691,24.3458,23.1512,24.2399,503755.0
2023-03-06,24.2302,24.2302,21.706,21.9565,799521.0
2023-03-07,22.0336,22.9103,22.0143,22.419,577402.0
2023-03-08,22.5539,22.5828,21.812,22.4093,448419.0
2023-03-09,22.5057,22.708,22.024,22.0721,358358.0
2023-03-10,21.9276,21.9276,21.2436,21.6193,502020.0
2023-03-11,21.9276,21.9276,21.2436,21.6193,502020.0
2023-03-12,21.9276,21.9276,21.2436,21.6193,502020.0
2023-03-13,21.2532,21.3592,20.338,20.4054,508426.0
2023-03-14,21.2243,21.5326,20.2513,20.4921,779689.0
2023-03-15,19.9333,20.4536,19.7984,20.3091,627825.0
2023-03-16,19.9622,20.7137,19.7214,20.3765,780177.0
2023-03-17,20.1935,20.415,19.8177,20.0489,2299545.0
2023-03-18,20.1935,20.415,19.8177,20.0489,2299545.0
2023-03-19,20.1935,20.415,19.8177,20.0489,2299545.0
2023-03-20,20.2802,20.7041,19.442,19.6443,719847.0
2023-03-21,19.9815,20.5885,19.9622,20.0586,610746.0
2023-03-22,20.0104,20.4873,19.837,19.8852,588330.0
2023-03-23,18.6712,19.7599,17.8234,19.0084,1039642.0
2023-03-24,18.8061,19.23,18.7001,19.2108,778509.0
2023-03-25,18.8061,19.23,18.7001,19.2108,778509.0
2023-03-26,18.8061,19.23,18.7001,19.2108,778509.0
2023-03-27,19.442,19.8177,19.1626,19.6539,609798.0
2023-03-28,19.4998,19.7117,19.1915,19.4227,520304.0
2023-03-29,19.6154,19.6395,18.941,19.2493,505870.0
2023-03-30,19.4323,19.7406,19.1722,19.2493,415130.0
2023-03-31,19.4612,19.7117,19.23,19.7021,700767.0
2023-04-01,19.4612,19.7117,19.23,19.7021,700767.0
2023-04-02,19.4612,19.7117,19.23,19.7021,700767.0
2023-04-03,19.7599,19.967,19.3745,19.5191,441508.0
2023-04-04,19.5094,19.5094,18.2762,18.3148,672156.0
2023-04-05,18.1606,18.2136,17.7656,17.8138,590587.0
2023-04-06,17.9198,17.9487,17.65,17.6885,407370.0
2023-04-07,17.9198,17.9487,17.65,17.6885,407370.0
2023-04-08,17.9198,17.9487,17.65,17.6885,407370.0
2023-04-09,17.9198,17.9487,17.65,17.6885,407370.0
2023-04-10,17.6693,17.992,17.4525,17.5055,609137.0
2023-04-11,17.5633,18.0354,17.5633,17.8812,1152502.0
2023-04-12,18.1028,18.2705,17.6115,17.6693,792870.0
2023-04-13,17.6982,17.8716,17.6211,17.8042,603044.0
2023-04-14,17.7752,18.0932,17.1972,17.3321,615718.0
2023-04-15,17.7752,18.0932,17.1972,17.3321,615718.0
2023-04-16,17.7752,18.0932,17.1972,17.3321,615718.0
2023-04-17,17.4091,17.8475,17.2935,17.8138,683661.0
2023-04-18,17.8523,17.9005,17.2454,17.2839,630876.0
2023-04-19,17.1779,17.2646,16.9178,17.1201,612864.0
2023-04-20,17.0045,17.2261,16.4987,16.5132,581348.0
2023-04-21,16.4939,16.7733,16.465,16.7155,498262.0
2023-04-22,16.4939,16.7733,16.465,16.7155,498262.0
2023-04-23,16.4939,16.7733,16.465,16.7155,498262.0
2023-04-24,16.7829,17.0045,16.6577,16.8118,406741.0
2023-04-25,16.6095,16.7347,16.1952,16.1952,471803.0
2023-04-26,16.0603,16.2482,15.7328,15.7713,353126.0
2023-04-27,15.964,16.1567,15.7135,16.1567,341560.0
2023-04-28,16.2338,16.5613,16.2338,16.3879,389215.0
2023-04-29,16.2338,16.5613,16.2338,16.3879,389215.0
2023-04-30,16.2338,16.5613,16.2338,16.3879,389215.0
2023-05-01,16.3975,16.6191,16.0507,16.2434,833854.0
2023-05-02,16.2241,16.2241,15.6557,15.8291,549032.0
2023-05-03,15.8869,16.1663,15.569,15.5883,726495.0
2023-05-04,15.569,15.5786,14.673,14.7308,846137.0
2023-05-05,15.0969,15.3185,14.8753,15.3089,1363344.0
2023-05-06,15.0969,15.3185,14.8753,15.3089,1363344.0
2023-05-07,15.0969,15.3185,14.8753,15.3089,1363344.0
2023-05-08,15.569,16.2819,15.5112,16.1567,980933.0
2023-05-09,16.0507,16.2241,15.8388,16.0796,726037.0
2023-05-10,16.6288,16.6384,15.8628,15.9736,869086.0
2023-05-11,15.8773,16.2605,15.8484,16.0603,604566.0
2023-05-12,16.176,16.2058,15.5305,15.7135,628751.0
2023-05-13,16.176,16.2058,15.5305,15.7135,628751.0
2023-05-14,16.176,16.2058,15.5305,15.7135,628751.0
2023-05-15,15.8677,15.8677,15.5497,15.675,576340.0
2023-05-16,15.5786,15.6557,14.8512,14.885,593148.0
2023-05-17,15.0102,15.4967,14.9187,15.4149,587945.0
2023-05-18,15.3281,16.0025,15.2896,15.9158,703824.0
2023-05-19,16.1085,16.1085,15.121,15.174,795283.0
2023-05-20,16.1085,16.1085,15.121,15.174,795283.0
2023-05-21,16.1085,16.1085,15.121,15.174,795283.0
2023-05-22,15.2607,15.3185,14.885,15.0391,594758.0
2023-05-23,15.0102,15.3667,14.7983,14.8946,627520.0
2023-05-24,14.885,14.8946,14.1335,14.2587,783775.0
2023-05-25,14.0853,14.3628,13.8734,13.9793,814682.0
2023-05-26,13.9793,14.3214,13.9601,14.1528,565928.0
2023-05-27,13.9793,14.3214,13.9601,14.1528,565928.0
2023-05-28,13.9793,14.3214,13.9601,14.1528,565928.0
2023-05-29,13.9793,14.3214,13.9601,14.1528,565928.0
2023-05-30,14.2009,14.2491,13.5362,13.7385,848549.0
2023-05-31,13.7096,13.7867,12.9099,13.0545,1045873.0
2023-06-01,13.0618,13.4721,12.8957,13.2181,838415.0
2023-06-02,13.5209,13.9899,13.5209,13.9117,721273.0
2023-06-03,13.5209,13.9899,13.5209,13.9117,721273.0
2023-06-04,13.5209,13.9899,13.5209,13.9117,721273.0
2023-06-05,13.8531,13.8726,13.4672,13.4916,900982.0
2023-06-06,13.433,14.5858,13.433,14.3416,863917.0
2023-06-07,14.5174,14.9619,14.4197,14.918,1074998.0
2023-06-08,14.8887,14.9473,14.195,14.2634,835884.0
2023-06-09,14.1755,14.41,14.029,14.068,564825.0
2023-06-10,14.1755,14.41,14.029,14.068,564825.0
2023-06-11,14.1755,14.41,14.029,14.068,564825.0
2023-06-12,14.1462,14.3904,13.9801,14.0876,638066.0
2023-06-13,14.2439,14.4588,14.0632,14.2634,1615340.0
2023-06-14,14.4197,14.5663,14.0006,14.0387,599761.0
2023-06-15,13.9703,14.2341,13.9117,14.2244,737007.0
2023-06-16,14.3611,14.4002,13.9606,14.283,1595648.0
2023-06-17,14.3611,14.4002,13.9606,14.283,1595648.0
2023-06-18,14.3611,14.4002,13.9606,14.283,1595648.0
2023-06-19,14.3611,14.4002,13.9606,14.283,1595648.0
2023-06-20,14.1853,14.1853,13.7554,13.9606,695321.0
2023-06-21,13.8629,14.3123,13.7261,13.8629,701372.0
2023-06-22,13.902,14.283,13.7261,14.2732,1144845.0
2023-06-23,14.0192,14.156,13.8162,14.0583,1410793.0
2023-06-24,14.0192,14.156,13.8162,14.0583,1410793.0
2023-06-25,14.0192,14.156,13.8162,14.0583,1410793.0
2023-06-26,14.0192,14.1853,13.6675,13.9117,1407611.0
2023-06-27,14.029,14.3465,13.6773,14.2048,610188.0
2023-06-28,14.1364,14.1853,13.814,14.0387,804972.0
2023-06-29,14.068,14.4246,13.9899,14.322,642379.0
2023-06-30,14.449,14.5174,14.283,14.4393,449041.0
2023-07-01,14.449,14.5174,14.283,14.4393,449041.0
2023-07-02,14.449,14.5174,14.283,14.4393,449041.0
2023-07-03,14.4686,14.8984,14.4686,14.8105,258372.0
2023-07-04,14.4686,14.8984,14.4686,14.8105,258372.0
2023-07-05,14.6542,14.8984,14.1657,14.7519,860159.0
2023-07-06,14.5858,14.6933,14.1999,14.6737,571851.0
2023-07-07,14.6347,15.2795,14.6347,14.9961,837042.0
2023-07-08,14.6347,15.2795,14.6347,14.9961,837042.0
2023-07-09,14.6347,15.2795,14.6347,14.9961,837042.0
2023-07-10,14.9571,15.5139,14.8789,14.9766,901562.0
2023-07-11,15.1329,15.6898,15.0401,15.553,1434311.0
2023-07-12,15.9829,16.2417,15.7484,16.0806,1527105.0
2023-07-13,15.5335,17.6534,15.5022,17.077,2479203.0
2023-07-14,17.038,17.077,16.2858,16.6765,1481370.0
2023-07-15,17.038,17.077,16.2858,16.6765,1481370.0
2023-07-16,17.038,17.077,16.2858,16.6765,1481370.0
2023-07-17,16.6765,16.8914,16.1938,16.5006,752301.0
2023-07-18,16.6081,17.0086,16.5544,16.8914,772484.0
2023-07-19,17.038,17.4629,16.994,17.4483,864428.0
2023-07-20,17.3897,17.4141,17.0086,17.2236,769613.0
2023-07-21,17.7121,18.2005,17.7023,17.8684,1181794.0
2023-07-22,17.7121,18.2005,17.7023,17.8684,1181794.0
2023-07-23,17.7121,18.2005,17.7023,17.8684,1181794.0
2023-07-24,18.0931,18.5571,17.9758,18.5229,1381747.0
2023-07-25,18.562,18.8404,18.3959,18.7085,687893.0
2023-07-26,18.562,19.197,18.5522,19.1091,680121.0
2023-07-27,19.197,19.3533,18.6988,18.7769,738224.0
2023-07-28,19.0505,19.2361,18.8404,18.9235,485031.0
2023-07-29,19.0505,19.2361,18.8404,18.9235,485031.0
2023-07-30,19.0505,19.2361,18.8404,18.9235,485031.0
2023-07-31,19.0309,19.2849,18.9244,19.1189,527099.0
2023-08-01,19.0309,19.5292,18.8942,19.4119,599384.0
2023-08-02,19.1091,19.5683,18.9625,19.3142,571280.0
2023-08-03,19.1189,19.578,18.9919,19.5194,601048.0
2023-08-04,19.4999,19.7636,19.2312,19.2752,373257.0
2023-08-05,19.4999,19.7636,19.2312,19.2752,373257.0
2023-08-06,19.4999,19.7636,19.2312,19.2752,373257.0
2023-08-07,19.2556,19.5047,19.0895,19.451,377439.0
2023-08-08,18.9821,19.3289,18.8062,19.3045,370352.0
2023-08-09,19.2361,19.6562,19.1286,19.4803,374564.0
2023-08-10,19.5292,19.92,19.4217,19.6073,393967.0
2023-08-11,19.4217,19.6366,19.4022,19.6269,431577.0
2023-08-12,19.4217,19.6366,19.4022,19.6269,431577.0
2023-08-13,19.4217,19.6366,19.4022,19.6269,431577.0
2023-08-14,19.4608,19.749,19.2556,19.6073,401555.0
2023-08-15,19.2752,19.4901,19.2459,19.3631,380296.0
2023-08-16,19.4022,19.6269,19.0554,19.07,447101.0
2023-08-17,19.1091,19.3533,18.7378,18.7476,432960.0
2023-08-18,18.4741,18.7769,18.3373,18.6108,491623.0
2023-08-19,18.4741,18.7769,18.3373,18.6108,491623.0
2023-08-20,18.4741,18.7769,18.3373,18.6108,491623.0
2023-08-21,18.6206,18.8062,18.2152,18.2494,429204.0
2023-08-22,18.2689,18.435,17.8879,18.0638,439535.0
2023-08-23,18.0149,18.1908,17.8879,18.0833,422107.0
2023-08-24,18.0247,18.3666,17.7658,17.8097,556348.0
2023-08-25,17.8488,18.2298,17.8488,18.0247,411590.0
2023-08-26,17.8488,18.2298,17.8488,18.0247,411590.0
2023-08-27,17.8488,18.2298,17.8488,18.0247,411590.0
2023-08-28,18.1321,18.6206,18.1321,18.2494,312691.0
2023-08-29,18.2689,18.4936,18.1712,18.4155,442096.0
2023-08-30,18.435,18.9723,18.3471,18.8062,317732.0
2023-08-31,18.7446,19.2576,18.5295,18.8432,432571.0
2023-09-01,18.9221,19.4746,18.9123,19.1096,594879.0
2023-09-02,18.9221,19.4746,18.9123,19.1096,594879.0
2023-09-03,18.9221,19.4746,18.9123,19.1096,594879.0
2023-09-04,18.9221,19.4746,18.9123,19.1096,594879.0
2023-09-05,19.0011,19.0011,18.1724,18.3203,641663.0
2023-09-06,18.3697,18.7002,17.9455,18.0737,417302.0
2023-09-07,17.9553,17.9849,17.0576,17.1168,655916.0
2023-09-08,17.0872,17.0872,16.7024,16.7517,628039.0
2023-09-09,17.0872,17.0872,16.7024,16.7517,628039.0
2023-09-10,17.0872,17.0872,16.7024,16.7517,628039.0
2023-09-11,16.8306,16.954,16.2782,16.4755,618693.0
2023-09-12,16.5248,16.8602,16.5248,16.8011,378650.0
2023-09-13,16.8109,17.2105,16.7123,17.1562,444656.0
2023-09-14,17.4127,18.3696,17.4127,18.3006,630074.0
2023-09-15,18.3302,18.3598,17.7975,17.9356,1552695.0
2023-09-16,18.3302,18.3598,17.7975,17.9356,1552695.0
2023-09-17,18.3302,18.3598,17.7975,17.9356,1552695.0
2023-09-18,17.9948,18.0836,17.758,17.8961,336653.0
2023-09-19,17.8764,18.8284,17.8567,18.7544,502896.0
2023-09-20,19.1195,19.9679,19.1195,19.6226,768780.0
2023-09-21,19.4352,20.2244,19.3464,20.0764,1014193.0
2023-09-22,20.0863,20.3033,19.7015,19.7114,732411.0
2023-09-23,20.0863,20.3033,19.7015,19.7114,732411.0
2023-09-24,20.0863,20.3033,19.7015,19.7114,732411.0
2023-09-25,19.5437,19.5831,18.9419,19.4845,550587.0
2023-09-26,19.228,19.4253,18.8432,18.8926,913202.0
2023-09-27,23.4011,24.9599,23.2827,24.1805,7599156.0
2023-09-28,24.437,24.654,22.75,23.1446,1862005.0
2023-09-29,23.3715,24.2298,22.9621,24.1213,1200193.0
2023-09-30,23.3715,24.2298,22.9621,24.1213,1200193.0
2023-10-01,23.3715,24.2298,22.9621,24.1213,1200193.0
2023-10-02,24.2594,24.4163,22.7204,23.3025,1298123.0
2023-10-03,23.2038,23.559,22.9572,23.3321,823258.0
2023-10-04,23.411,23.5096,22.8782,23.3419,624561.0
2023-10-05,23.2827,23.5096,22.898,23.263,617231.0
2023-10-06,23.1446,23.9043,22.9769,23.5886,860872.0
2023-10-07,23.1446,23.9043,22.9769,23.5886,860872.0
2023-10-08,23.1446,23.9043,22.9769,23.5886,860872.0
2023-10-09,23.5294,24.3482,23.115,24.1213,681417.0
2023-10-10,24.1312,25.2164,24.072,24.9007,946923.0
2023-10-11,24.9007,25.2854,24.7724,25.1868,698134.0
2023-10-12,25.3052,25.4433,24.1016,24.4863,578154.0
2023-10-13,24.4863,24.585,23.9733,24.1706,549763.0
2023-10-14,24.4863,24.585,23.9733,24.1706,549763.0
2023-10-15,24.4863,24.585,23.9733,24.1706,549763.0
2023-10-16,24.6343,25.0881,24.3975,24.9204,764271.0
2023-10-17,24.7034,25.8428,24.6343,25.5715,737131.0
2023-10-18,25.2065,25.2164,23.6182,23.8845,688746.0
2023-10-19,23.8056,23.9635,23.0558,23.2334,676385.0
2023-10-20,23.2433,23.4307,22.7204,22.7303,633582.0
2023-10-21,23.2433,23.4307,22.7204,22.7303,633582.0
