,2336307D US Equity,2336307D US Equity,2336307D US Equity,2336307D US Equity,2336307D US Equity
2019-02-09,35.2593,35.3825,34.0544,34.4502,1076977.0
2019-02-10,35.2593,35.3825,34.0544,34.4502,1076977.0
2019-02-11,34.6261,34.9075,34.5381,34.8548,804530.0
2019-02-12,35.1362,35.6859,35.0131,35.4264,881479.0
2019-02-13,35.6023,35.9444,35.532,35.6111,724269.0
2019-02-14,35.3121,35.4968,34.8724,35.2593,650154.0
2019-02-15,35.6199,36.1476,35.5144,36.1037,1392583.0
2019-02-16,35.6199,36.1476,35.5144,36.1037,1392583.0
2019-02-17,35.6199,36.1476,35.5144,36.1037,1392583.0
2019-02-18,35.6199,36.1476,35.5144,36.1037,1392583.0
2019-02-19,35.9014,36.3675,35.5056,36.262,884870.0
2019-02-20,36.4027,36.8688,36.2356,36.7633,1870188.0
2019-02-21,36.7545,36.7545,36.1125,36.2884,551827.0
2019-02-22,36.2884,36.7061,36.2268,36.6226,753206.0
2019-02-23,36.2884,36.7061,36.2268,36.6226,753206.0
2019-02-24,36.2884,36.7061,36.2268,36.6226,753206.0
2019-02-25,36.9656,37.0887,36.4115,36.4731,1117910.0
2019-02-26,36.3147,37.0447,35.3913,36.8424,1311776.0
2019-02-27,36.9568,37.1767,36.4731,37.1503,882011.0
2019-02-28,37.203,37.3526,36.7985,36.8073,1256587.0
2019-03-01,37.1503,37.5197,36.2444,36.3587,1238266.0
2019-03-02,37.1503,37.5197,36.2444,36.3587,1238266.0
2019-03-03,37.1503,37.5197,36.2444,36.3587,1238266.0
2019-03-04,36.5082,37.1503,36.2884,36.7809,1169942.0
2019-03-05,36.7633,36.9216,36.2356,36.5258,754196.0
2019-03-06,36.4819,36.6578,35.8926,35.9541,729925.0
2019-03-07,35.8398,35.8662,35.0834,35.1802,1074719.0
2019-03-08,34.8812,35.0834,34.6085,34.9867,602011.0
2019-03-09,34.8812,35.0834,34.6085,34.9867,602011.0
2019-03-10,34.8812,35.0834,34.6085,34.9867,602011.0
2019-03-11,35.2505,35.7782,35.1802,35.6023,719475.0
2019-03-12,35.6903,36.1388,35.6903,35.9278,798091.0
2019-03-13,36.13,37.1415,35.8838,36.3499,1491475.0
2019-03-14,36.3675,36.4291,36.0069,36.2356,722057.0
2019-03-15,36.218,36.5962,36.0333,36.5962,2594115.0
2019-03-16,36.218,36.5962,36.0333,36.5962,2594115.0
2019-03-17,36.218,36.5962,36.0333,36.5962,2594115.0
2019-03-18,36.7545,37.0359,36.6753,36.8512,971203.0
2019-03-19,37.0799,37.1591,36.2488,36.3147,789439.0
2019-03-20,36.2004,36.3964,35.6639,35.7255,767658.0
2019-03-21,35.5584,36.3939,35.3913,36.1564,529013.0
2019-03-22,35.9278,35.9278,34.8899,34.9691,864902.0
2019-03-23,35.9278,35.9278,34.8899,34.9691,864902.0
2019-03-24,35.9278,35.9278,34.8899,34.9691,864902.0
2019-03-25,34.9163,35.1714,34.3007,34.4502,728886.0
2019-03-26,34.802,35.3649,34.7888,35.3209,769749.0
2019-03-27,35.4089,35.4968,34.9075,35.1274,677663.0
2019-03-28,35.189,35.4704,35.1276,35.4089,640665.0
2019-03-29,35.7519,35.8722,35.3737,35.4528,572164.0
2019-03-30,35.7519,35.8722,35.3737,35.4528,572164.0
2019-03-31,35.7519,35.8722,35.3737,35.4528,572164.0
2019-04-01,35.7695,36.306,35.4792,36.2884,531041.0
2019-04-02,36.3323,36.6797,36.1916,36.5258,624068.0
2019-04-03,36.8249,36.948,36.5962,36.7809,419732.0
2019-04-04,36.9304,37.2235,36.8161,37.1679,528876.0
2019-04-05,37.2294,37.4826,37.0887,37.3965,708111.0
2019-04-06,37.2294,37.4826,37.0887,37.3965,708111.0
2019-04-07,37.2294,37.4826,37.0887,37.3965,708111.0
2019-04-08,37.335,37.3438,36.904,37.0359,609346.0
2019-04-09,36.904,36.904,36.0069,36.0773,667224.0
2019-04-10,36.2092,36.5346,35.875,36.4027,543361.0
2019-04-11,36.6226,37.0008,36.517,36.9744,585477.0
2019-04-12,37.4845,37.7659,36.7721,36.9744,894015.0
2019-04-13,37.4845,37.7659,36.7721,36.9744,894015.0
2019-04-14,37.4845,37.7659,36.7721,36.9744,894015.0
2019-04-15,37.0008,37.1415,36.174,36.2796,843982.0
2019-04-16,36.4467,36.7809,36.2532,36.7809,1016112.0
2019-04-17,36.948,36.948,36.3763,36.605,696578.0
2019-04-18,36.6578,36.9656,36.4291,36.6578,749497.0
2019-04-19,36.6578,36.9656,36.4291,36.6578,749497.0
2019-04-20,36.6578,36.9656,36.4291,36.6578,749497.0
2019-04-21,36.6578,36.9656,36.4291,36.6578,749497.0
2019-04-22,36.561,37.1151,36.5082,36.7281,665138.0
2019-04-23,36.7369,37.4273,36.6314,37.2294,813614.0
2019-04-24,37.0887,37.4757,36.8776,37.1503,662640.0
2019-04-25,36.9656,36.9656,36.1564,36.5962,759013.0
2019-04-26,36.5874,36.8424,36.3147,36.8424,658839.0
2019-04-27,36.5874,36.8424,36.3147,36.8424,658839.0
2019-04-28,36.5874,36.8424,36.3147,36.8424,658839.0
2019-04-29,36.8779,37.1281,36.4345,36.603,688348.0
2019-04-30,36.5586,36.8957,36.1595,36.869,1120365.0
2019-05-01,36.9755,37.3036,36.7183,36.7183,683689.0
2019-05-02,36.6562,36.9489,35.9821,36.4345,471008.0
2019-05-03,36.5143,37.3125,36.4167,37.2149,577452.0
2019-05-04,36.5143,37.3125,36.4167,37.2149,577452.0
2019-05-05,36.5143,37.3125,36.4167,37.2149,577452.0
2019-05-06,36.4965,36.8299,35.9023,36.6385,610331.0
2019-05-07,36.1506,36.4256,35.0863,35.4056,573235.0
2019-05-08,35.2637,35.5387,34.9267,34.9799,458246.0
2019-05-09,34.5276,34.7227,34.0132,34.5985,520595.0
2019-05-10,34.4921,35.1839,34.1329,35.0686,685777.0
2019-05-11,34.4921,35.1839,34.1329,35.0686,685777.0
2019-05-12,34.4921,35.1839,34.1329,35.0686,685777.0
2019-05-13,34.297,34.3679,32.6828,32.9755,962951.0
2019-05-14,33.2416,34.1285,33.1263,33.7737,707636.0
2019-05-15,33.3303,34.1152,33.2825,33.9688,768752.0
2019-05-16,34.093,34.4921,34.0575,34.164,596656.0
2019-05-17,33.7116,33.9688,33.4234,33.5165,786410.0
2019-05-18,33.7116,33.9688,33.4234,33.5165,786410.0
2019-05-19,33.7116,33.9688,33.4234,33.5165,786410.0
2019-05-20,32.6739,33.2283,32.6739,33.0642,1387783.0
2019-05-21,33.0908,35.6185,33.0908,35.5742,1324944.0
2019-05-22,35.5209,36.736,35.4766,35.8314,1991482.0
2019-05-23,35.4855,35.6008,34.8469,35.0775,830425.0
2019-05-24,35.3347,35.6983,35.2016,35.6008,902095.0
2019-05-25,35.3347,35.6983,35.2016,35.6008,902095.0
2019-05-26,35.3347,35.6983,35.2016,35.6008,902095.0
2019-05-27,35.3347,35.6983,35.2016,35.6008,902095.0
2019-05-28,35.5919,36.0442,35.379,35.379,1474854.0
2019-05-29,35.0065,35.0686,34.3236,34.909,894098.0
2019-05-30,34.9356,35.3347,34.7671,34.9444,746915.0
2019-05-31,34.4123,34.5099,33.8624,33.8979,972726.0
2019-06-01,34.4123,34.5099,33.8624,33.8979,972726.0
2019-06-02,34.4123,34.5099,33.8624,33.8979,972726.0
2019-06-03,33.8092,34.3156,33.481,33.6762,958684.0
2019-06-04,34.2526,35.2637,34.1019,35.2549,619688.0
2019-06-05,35.2549,35.3613,34.5187,35.1928,634523.0
2019-06-06,35.2371,35.8048,35.0863,35.6983,635527.0
2019-06-07,35.8225,35.9467,35.5919,35.7781,704763.0
2019-06-08,35.8225,35.9467,35.5919,35.7781,704763.0
2019-06-09,35.8225,35.9467,35.5919,35.7781,704763.0
2019-06-10,36.0797,36.5586,36.0797,36.399,526788.0
2019-06-11,36.9045,37.1617,36.2926,36.5054,502486.0
2019-06-12,36.4522,36.6651,36.2305,36.4699,581086.0
2019-06-13,36.5586,36.6739,36.2482,36.532,708388.0
2019-06-14,36.4877,36.7937,36.2926,36.6651,511903.0
2019-06-15,36.4877,36.7937,36.2926,36.6651,511903.0
2019-06-16,36.4877,36.7937,36.2926,36.6651,511903.0
2019-06-17,36.7005,36.8779,36.195,36.2659,569546.0
2019-06-18,36.6296,37.4588,36.3546,37.1883,783244.0
2019-06-19,37.2416,37.5165,37.0021,37.2593,969064.0
2019-06-20,37.7737,38.0309,37.4189,37.96,698550.0
2019-06-21,37.8624,37.8624,37.2859,37.3657,1180215.0
2019-06-22,37.8624,37.8624,37.2859,37.3657,1180215.0
2019-06-23,37.8624,37.8624,37.2859,37.3657,1180215.0
2019-06-24,37.4189,37.685,37.2504,37.3302,845594.0
2019-06-25,37.348,37.348,36.8424,36.9577,733944.0
2019-06-26,37.0642,37.5076,37.0198,37.3391,440385.0
2019-06-27,37.6052,38.0664,37.5342,37.96,517574.0
2019-06-28,38.0664,38.4566,38.0398,38.2526,2353168.0
2019-06-29,38.0664,38.4566,38.0398,38.2526,2353168.0
2019-06-30,38.0664,38.4566,38.0398,38.2526,2353168.0
2019-07-01,38.6784,38.9444,38.226,38.5808,571389.0
2019-07-02,38.5187,38.5542,38.0486,38.1728,474420.0
2019-07-03,38.3413,38.8735,38.2438,38.7138,355856.0
2019-07-04,38.3413,38.8735,38.2438,38.7138,355856.0
2019-07-05,38.705,38.8646,38.3059,38.8646,323639.0
2019-07-06,38.705,38.8646,38.3059,38.8646,323639.0
2019-07-07,38.705,38.8646,38.3059,38.8646,323639.0
2019-07-08,38.5276,38.6784,37.9866,38.1639,720095.0
2019-07-09,38.0043,38.5187,37.9067,38.3857,755303.0
2019-07-10,38.5985,38.767,38.3147,38.7493,591044.0
2019-07-11,38.8203,39.0154,38.5187,38.7138,717831.0
2019-07-12,38.7493,39.6894,38.7493,39.6806,883014.0
2019-07-13,38.7493,39.6894,38.7493,39.6806,883014.0
2019-07-14,38.7493,39.6894,38.7493,39.6806,883014.0
2019-07-15,39.7959,39.7959,38.7316,39.0863,783481.0
2019-07-16,39.2903,39.4411,39.0509,39.2105,612443.0
2019-07-17,39.1307,39.1307,38.3147,38.6074,824871.0
2019-07-18,38.5985,39.3613,38.5631,39.3524,597591.0
2019-07-19,39.4234,39.8225,39.3169,39.3258,692323.0
2019-07-20,39.4234,39.8225,39.3169,39.3258,692323.0
2019-07-21,39.4234,39.8225,39.3169,39.3258,692323.0
2019-07-22,39.45,39.4721,38.9444,39.2548,532621.0
2019-07-23,39.5032,39.9112,39.3347,39.858,534125.0
2019-07-24,39.6806,40.6207,39.4677,40.5409,730718.0
2019-07-25,40.6118,40.6118,39.8225,39.9644,646325.0
2019-07-26,39.9732,40.7981,39.9107,40.5852,625742.0
2019-07-27,39.9732,40.7981,39.9107,40.5852,625742.0
2019-07-28,39.9732,40.7981,39.9107,40.5852,625742.0
2019-07-29,40.4433,40.5409,39.9289,40.0353,715462.0
2019-07-30,39.6331,40.2588,39.4097,40.2499,651852.0
2019-07-31,40.2499,40.3571,39.2666,39.7761,1616925.0
2019-08-01,39.6689,39.8476,38.0778,38.2566,617222.0
2019-08-02,38.0778,38.2745,37.2197,37.8365,631625.0
2019-08-03,38.0778,38.2745,37.2197,37.8365,631625.0
2019-08-04,38.0778,38.2745,37.2197,37.8365,631625.0
2019-08-05,36.9158,37.0857,35.6823,36.0756,972488.0
2019-08-06,36.3706,36.8086,36.1829,36.7371,547309.0
2019-08-07,36.0399,36.8264,35.7002,36.6745,493709.0
2019-08-08,36.9784,37.6041,36.8801,37.5951,758135.0
2019-08-09,37.3449,37.3627,36.4957,36.9158,474858.0
2019-08-10,37.3449,37.3627,36.4957,36.9158,474858.0
2019-08-11,37.3449,37.3627,36.4957,36.9158,474858.0
2019-08-12,36.3348,36.4063,35.6466,35.7806,487718.0
2019-08-13,35.6376,36.889,35.6019,36.451,672313.0
2019-08-14,35.5661,35.6644,35.0566,35.0566,700148.0
2019-08-15,35.2175,35.3605,34.4935,34.565,540362.0
2019-08-16,34.8779,35.5304,34.8779,35.4946,1765328.0
2019-08-17,34.8779,35.5304,34.8779,35.4946,1765328.0
2019-08-18,34.8779,35.5304,34.8779,35.4946,1765328.0
2019-08-19,36.0667,36.0756,35.6198,35.7628,581973.0
2019-08-20,35.3695,35.4489,34.8779,35.1818,624552.0
2019-08-21,35.9862,36.2812,35.6287,36.0041,540308.0
2019-08-22,36.2723,36.5583,35.8343,36.4153,387286.0
2019-08-23,36.0756,36.4331,35.003,35.1371,529159.0
2019-08-24,36.0756,36.4331,35.003,35.1371,529159.0
2019-08-25,36.0756,36.4331,35.003,35.1371,529159.0
2019-08-26,35.6198,35.7717,34.9494,35.2175,684582.0
2019-08-27,35.8432,37.765,35.8432,36.165,1735489.0
2019-08-28,36.2007,37.2823,35.9415,36.9695,1002613.0
2019-08-29,37.4879,38.1806,37.4074,37.9706,611225.0
2019-08-30,38.3907,38.8733,38.3378,38.5426,874975.0
2019-08-31,38.3907,38.8733,38.3378,38.5426,874975.0
2019-09-01,38.3907,38.8733,38.3378,38.5426,874975.0
2019-09-02,38.3907,38.8733,38.3378,38.5426,874975.0
2019-09-03,38.1851,38.3102,37.4879,37.5415,794119.0
2019-09-04,38.0063,38.2923,37.8722,37.9706,624447.0
2019-09-05,38.6052,39.6599,38.2745,39.0074,551606.0
2019-09-06,39.1057,39.3203,38.7571,38.8376,688957.0
2019-09-07,39.1057,39.3203,38.7571,38.8376,688957.0
2019-09-08,39.1057,39.3203,38.7571,38.8376,688957.0
2019-09-09,39.1951,39.8745,38.9895,39.794,708122.0
2019-09-10,39.8566,40.4733,39.6957,40.4376,620846.0
2019-09-11,40.5001,41.8052,39.7851,41.7783,822752.0
2019-09-12,41.6979,41.8141,40.9203,41.6621,508367.0
2019-09-13,42.0912,42.27,41.5459,41.7694,536463.0
2019-09-14,42.0912,42.27,41.5459,41.7694,536463.0
2019-09-15,42.0912,42.27,41.5459,41.7694,536463.0
2019-09-16,41.5191,41.9705,41.2778,41.4297,549584.0
2019-09-17,41.242,41.3672,40.7504,41.0811,553854.0
2019-09-18,40.9471,41.0096,40.5761,40.8309,524158.0
2019-09-19,40.9471,41.251,40.7057,40.956,559984.0
2019-09-20,41.108,41.108,40.1247,40.2231,1403533.0
2019-09-21,41.108,41.108,40.1247,40.2231,1403533.0
2019-09-22,41.108,41.108,40.1247,40.2231,1403533.0
2019-09-23,39.8834,40.4823,39.8834,40.1962,638256.0
2019-09-24,40.4197,40.7325,39.6957,39.8566,719644.0
2019-09-25,39.9549,40.67,39.9236,40.5538,849987.0
2019-09-26,40.3839,40.6789,40.0532,40.67,696232.0
2019-09-27,40.8666,41.0633,40.3258,40.4018,653731.0
2019-09-28,40.8666,41.0633,40.3258,40.4018,653731.0
2019-09-29,40.8666,41.0633,40.3258,40.4018,653731.0
2019-09-30,40.4465,40.6432,40.1069,40.1605,563324.0
2019-10-01,40.2856,40.4644,38.5784,38.5873,589358.0
2019-10-02,38.1493,38.346,37.1706,37.8901,564368.0
2019-10-03,37.6577,37.8186,37.0767,37.6488,453782.0
2019-10-04,37.6309,38.2298,37.4968,38.194,479516.0
2019-10-05,37.6309,38.2298,37.4968,38.194,479516.0
2019-10-06,37.6309,38.2298,37.4968,38.194,479516.0
2019-10-07,38.0778,38.1583,37.6577,37.7292,484510.0
2019-10-08,37.1661,37.5951,36.9158,37.3002,657923.0
2019-10-09,37.7024,37.9259,37.3627,37.7918,327932.0
2019-10-10,37.765,38.2923,37.765,38.0868,461746.0
2019-10-11,38.918,39.5527,38.8287,38.8555,629320.0
2019-10-12,38.918,39.5527,38.8287,38.8555,629320.0
2019-10-13,38.918,39.5527,38.8287,38.8555,629320.0
2019-10-14,38.7393,39.3828,38.3907,39.3828,830424.0
2019-10-15,39.5705,40.0264,39.4365,39.9281,879182.0
2019-10-16,39.9013,40.1381,39.7046,39.8208,585422.0
2019-10-17,40.1069,40.1069,39.6163,39.8208,544120.0
2019-10-18,39.7314,40.0175,39.3828,39.3918,844268.0
2019-10-19,39.7314,40.0175,39.3828,39.3918,844268.0
2019-10-20,39.7314,40.0175,39.3828,39.3918,844268.0
2019-10-21,39.7761,40.2677,39.7761,40.2052,509516.0
2019-10-22,40.0443,40.7236,39.7136,39.7225,1165269.0
2019-10-23,39.7136,40.6789,39.6948,40.5806,833103.0
2019-10-24,40.7236,40.8041,39.9013,40.0711,711564.0
2019-10-25,39.8387,40.9292,39.7851,40.661,729405.0
2019-10-26,39.8387,40.9292,39.7851,40.661,729405.0
2019-10-27,39.8387,40.9292,39.7851,40.661,729405.0
2019-10-28,40.8756,41.3716,40.7772,41.0096,790451.0
2019-10-29,40.8487,41.5817,40.8487,41.5013,750997.0
2019-10-30,41.3526,41.5779,40.911,41.4878,677373.0
2019-10-31,41.3165,41.3165,40.7578,41.0913,1100605.0
2019-11-01,41.5508,41.8122,40.8029,41.5869,855754.0
2019-11-02,41.5508,41.8122,40.8029,41.5869,855754.0
2019-11-03,41.5508,41.8122,40.8029,41.5869,855754.0
2019-11-04,41.8392,42.515,41.5959,42.461,679871.0
2019-11-05,42.5781,43.0287,42.4429,43.0016,772653.0
2019-11-06,43.1098,43.1233,42.6142,43.0107,685824.0
2019-11-07,43.5063,43.7721,42.497,43.1368,757514.0
2019-11-08,43.0557,43.3801,42.8665,43.2179,339565.0
2019-11-09,43.0557,43.3801,42.8665,43.2179,339565.0
2019-11-10,43.0557,43.3801,42.8665,43.2179,339565.0
2019-11-11,42.9115,43.3351,42.8665,43.326,411088.0
2019-11-12,43.4252,43.6504,43.0827,43.5603,707397.0
2019-11-13,43.1729,43.3711,42.9386,43.1008,321172.0
2019-11-14,42.9656,43.3711,42.9115,43.1098,406592.0
2019-11-15,43.1008,43.5153,42.8575,43.317,709113.0
2019-11-16,43.1008,43.5153,42.8575,43.317,709113.0
2019-11-17,43.1008,43.5153,42.8575,43.317,709113.0
2019-11-18,43.2179,43.5603,42.8034,43.4612,462737.0
2019-11-19,43.6865,43.9839,43.3621,43.4973,507892.0
2019-11-20,43.29,43.6955,43.0197,43.3891,441953.0
2019-11-21,43.6144,43.8847,43.0557,43.281,635182.0
2019-11-22,43.3531,43.7045,43.1999,43.3621,372146.0
2019-11-23,43.3531,43.7045,43.1999,43.3621,372146.0
2019-11-24,43.3531,43.7045,43.1999,43.3621,372146.0
2019-11-25,43.5423,44.0244,43.3891,43.8667,923371.0
2019-11-26,43.4792,44.1371,42.5961,42.8304,1347563.0
2019-11-27,43.0197,43.0197,42.3078,42.7673,840750.0
2019-11-28,43.0197,43.0197,42.3078,42.7673,840750.0
2019-11-29,42.7223,42.8935,42.461,42.506,327778.0
2019-11-30,42.7223,42.8935,42.461,42.506,327778.0
2019-12-01,42.7223,42.8935,42.461,42.506,327778.0
2019-12-02,42.7313,42.9552,42.3799,42.497,544267.0
2019-12-03,41.8392,42.2627,41.6356,42.1546,587656.0
2019-12-04,42.2988,42.7403,42.1456,42.1546,461182.0
2019-12-05,42.3438,42.452,42.0645,42.1546,425653.0
2019-12-06,42.7133,43.317,42.515,42.5961,659498.0
2019-12-07,42.7133,43.317,42.515,42.5961,659498.0
2019-12-08,42.7133,43.317,42.515,42.5961,659498.0
2019-12-09,42.506,42.6592,42.2267,42.2807,444261.0
2019-12-10,42.2357,42.3813,41.8797,41.9113,409893.0
2019-12-11,42.0825,42.2447,41.677,42.0555,490381.0
2019-12-12,42.1636,42.8845,41.9293,42.3979,838084.0
2019-12-13,42.7944,42.9025,42.1726,42.6322,613458.0
2019-12-14,42.7944,42.9025,42.1726,42.6322,613458.0
2019-12-15,42.7944,42.9025,42.1726,42.6322,613458.0
2019-12-16,42.9656,43.299,42.7854,42.9025,516942.0
2019-12-17,42.9205,43.0123,42.5781,42.8484,356020.0
2019-12-18,42.8935,42.9746,42.452,42.5331,322378.0
2019-12-19,42.5511,42.8034,42.4249,42.5331,643169.0
2019-12-20,42.8665,42.871,42.2177,42.3709,1472279.0
2019-12-21,42.8665,42.871,42.2177,42.3709,1472279.0
2019-12-22,42.8665,42.871,42.2177,42.3709,1472279.0
2019-12-23,42.479,42.8394,42.3528,42.6142,357506.0
2019-12-24,42.6502,42.7854,42.4249,42.6412,167684.0
2019-12-25,42.6502,42.7854,42.4249,42.6412,167684.0
2019-12-26,42.7043,42.9115,42.6322,42.8214,257758.0
2019-12-27,42.9836,43.0197,42.6592,42.7403,264335.0
2019-12-28,42.9836,43.0197,42.6592,42.7403,264335.0
2019-12-29,42.9836,43.0197,42.6592,42.7403,264335.0
2019-12-30,42.9115,42.9296,42.1726,42.2627,628498.0
2019-12-31,42.1726,42.461,42.0014,42.0735,555545.0
2020-01-01,42.1726,42.461,42.0014,42.0735,555545.0
2020-01-02,42.2717,42.524,42.0014,42.3258,516638.0
2020-01-03,41.8212,42.2447,41.668,42.0555,488256.0
2020-01-04,41.8212,42.2447,41.668,42.0555,488256.0
2020-01-05,41.8212,42.2447,41.668,42.0555,488256.0
2020-01-06,41.677,42.0374,41.4292,42.0194,560066.0
2020-01-07,41.8031,42.2087,41.7581,41.8031,431419.0
2020-01-08,41.8933,42.1816,41.3706,41.7851,678529.0
2020-01-09,42.3618,42.8124,41.9834,42.7133,547825.0
2020-01-10,42.6502,42.9296,42.3618,42.479,498990.0
2020-01-11,42.6502,42.9296,42.3618,42.479,498990.0
2020-01-12,42.6502,42.9296,42.3618,42.479,498990.0
2020-01-13,42.6682,42.9656,42.506,42.8484,358845.0
2020-01-14,42.7854,42.9115,42.452,42.5511,355127.0
2020-01-15,42.2807,42.9836,42.2222,42.3528,655984.0
2020-01-16,42.6412,43.1188,42.6412,43.1098,488594.0
2020-01-17,43.2269,43.281,42.5331,42.7043,450512.0
2020-01-18,43.2269,43.281,42.5331,42.7043,450512.0
2020-01-19,43.2269,43.281,42.5331,42.7043,450512.0
2020-01-20,43.2269,43.281,42.5331,42.7043,450512.0
2020-01-21,42.4249,42.6502,42.1816,42.2807,581485.0
2020-01-22,42.6953,42.9566,42.5015,42.7493,376012.0
2020-01-23,42.461,43.1098,42.1005,42.9296,557207.0
2020-01-24,43.0467,43.1188,41.7671,42.0915,359365.0
2020-01-25,43.0467,43.1188,41.7671,42.0915,359365.0
2020-01-26,43.0467,43.1188,41.7671,42.0915,359365.0
2020-01-27,41.1904,41.5418,40.884,41.2715,387711.0
2020-01-28,41.6319,42.2177,41.5508,42.0104,419305.0
2020-01-29,42.3528,42.6277,42.0555,42.0555,322619.0
2020-01-30,41.7239,42.6596,41.633,42.6323,312147.0
2020-01-31,42.2326,42.3961,41.4423,41.5604,483685.0
2020-02-01,42.2326,42.3961,41.4423,41.5604,483685.0
2020-02-02,42.2326,42.3961,41.4423,41.5604,483685.0
2020-02-03,41.8238,42.8594,41.7784,42.7867,741786.0
2020-02-04,43.3136,44.2402,43.1864,44.113,782672.0
2020-02-05,44.6763,45.0033,44.1812,44.8307,870418.0
2020-02-06,44.967,45.2667,44.3265,44.6399,479590.0
2020-02-07,44.2493,44.3824,43.9586,44.2947,333596.0
2020-02-08,44.2493,44.3824,43.9586,44.2947,333596.0
2020-02-09,44.2493,44.3824,43.9586,44.2947,333596.0
2020-02-10,44.1221,44.6672,44.0313,44.6308,391918.0
2020-02-11,44.7671,45.0941,44.5724,44.6672,375410.0
2020-02-12,44.8852,45.0578,44.5218,44.9215,577474.0
2020-02-13,44.0585,44.8489,43.9495,44.7308,498426.0
2020-02-14,44.8943,44.9827,44.4855,44.649,413854.0
2020-02-15,44.8943,44.9827,44.4855,44.649,413854.0
2020-02-16,44.8943,44.9827,44.4855,44.649,413854.0
2020-02-17,44.8943,44.9827,44.4855,44.649,413854.0
2020-02-18,44.758,45.7664,44.6308,45.6755,923484.0
2020-02-19,45.8935,46.7929,45.6301,46.593,826883.0
2020-02-20,46.4658,47.0472,46.3114,46.9473,657839.0
2020-02-21,46.6112,46.7293,45.6028,45.7664,737969.0
2020-02-22,46.6112,46.7293,45.6028,45.7664,737969.0
2020-02-23,46.6112,46.7293,45.6028,45.7664,737969.0
2020-02-24,44.2584,44.2584,43.5861,43.7042,546242.0
2020-02-25,43.9132,44.0494,41.524,41.5513,639257.0
2020-02-26,41.6149,42.3779,41.5331,41.6603,707369.0
2020-02-27,40.7519,41.5513,39.7889,39.9252,702564.0
2020-02-28,38.1992,38.6534,36.8366,37.4815,1150392.0
2020-02-29,38.1992,38.6534,36.8366,37.4815,1150392.0
2020-03-01,38.1992,38.6534,36.8366,37.4815,1150392.0
2020-03-02,37.8086,39.5891,37.4089,39.5618,837656.0
2020-03-03,39.3892,40.5747,37.9721,38.4263,691839.0
2020-03-04,39.1803,39.689,38.5535,39.6254,390125.0
2020-03-05,38.2264,38.3991,35.6284,36.2733,781070.0
2020-03-06,34.6745,35.7737,34.5428,35.0288,938333.0
2020-03-07,34.6745,35.7737,34.5428,35.0288,938333.0
2020-03-08,34.6745,35.7737,34.5428,35.0288,938333.0
2020-03-09,30.8864,32.6578,29.978,30.4413,1044779.0
2020-03-10,32.0764,33.1847,31.0862,33.1574,921723.0
