,ALE US Equity,ALE US Equity,ALE US Equity,ALE US Equity,ALE US Equity
2022-05-29,56.8739,57.2199,56.5694,57.1784,156475.0
2022-05-30,56.8739,57.2199,56.5694,57.1784,156475.0
2022-05-31,56.6155,57.4459,56.311,57.2245,302322.0
2022-06-01,57.5197,57.7412,56.9892,57.5013,245729.0
2022-06-02,57.6489,57.6489,56.0342,57.326,254360.0
2022-06-03,56.92,57.5013,56.8277,57.326,266224.0
2022-06-04,56.92,57.5013,56.8277,57.326,266224.0
2022-06-05,56.92,57.5013,56.8277,57.326,266224.0
2022-06-06,58.101,58.6177,57.5843,58.4516,252383.0
2022-06-07,58.4147,58.4793,57.5659,58.4332,203086.0
2022-06-08,58.4332,58.4332,56.3203,56.6617,290786.0
2022-06-09,56.3479,57.5105,56.3479,56.4402,216774.0
2022-06-10,55.822,56.7309,55.6928,56.311,168488.0
2022-06-11,55.822,56.7309,55.6928,56.311,168488.0
2022-06-12,55.822,56.7309,55.6928,56.311,168488.0
2022-06-13,55.7205,56.0158,53.5984,53.8659,308220.0
2022-06-14,53.8014,54.4103,52.1774,52.8879,332537.0
2022-06-15,53.2016,54.3826,52.3989,53.4784,295552.0
2022-06-16,52.9064,52.9553,52.1867,52.4081,298540.0
2022-06-17,54.521,54.5487,52.2697,52.851,1118385.0
2022-06-18,54.521,54.5487,52.2697,52.851,1118385.0
2022-06-19,54.521,54.5487,52.2697,52.851,1118385.0
2022-06-20,54.521,54.5487,52.2697,52.851,1118385.0
2022-06-21,52.851,53.3492,52.3943,52.7403,303778.0
2022-06-22,52.3712,53.4692,52.3251,53.0632,258403.0
2022-06-23,53.0263,53.5799,52.7772,52.9617,376114.0
2022-06-24,53.054,53.9536,53.054,53.2847,1162685.0
2022-06-25,53.054,53.9536,53.054,53.2847,1162685.0
2022-06-26,53.054,53.9536,53.054,53.2847,1162685.0
2022-06-27,53.5522,54.4749,53.3769,54.4749,496600.0
2022-06-28,54.8624,55.3607,54.5474,54.8901,349364.0
2022-06-29,54.521,54.8071,53.5015,54.0412,224565.0
2022-06-30,53.7644,54.7148,53.7644,54.235,518536.0
2022-07-01,54.6225,55.7943,54.0043,55.7482,269389.0
2022-07-02,54.6225,55.7943,54.0043,55.7482,269389.0
2022-07-03,54.6225,55.7943,54.0043,55.7482,269389.0
2022-07-04,54.6225,55.7943,54.0043,55.7482,269389.0
2022-07-05,55.3422,55.5083,52.242,53.2108,317502.0
2022-07-06,53.1278,54.9824,52.8233,54.1427,346281.0
2022-07-07,54.2535,54.6733,53.7045,53.7829,192481.0
2022-07-08,53.7275,53.7737,53.2106,53.5799,210607.0
2022-07-09,53.7275,53.7737,53.2106,53.5799,210607.0
2022-07-10,53.7275,53.7737,53.2106,53.5799,210607.0
2022-07-11,53.3954,54.1704,53.3954,54.152,215867.0
2022-07-12,53.9028,54.4195,53.6408,54.0136,183212.0
2022-07-13,53.5061,54.1151,53.3954,53.829,195317.0
2022-07-14,53.1278,53.6445,52.9802,53.5799,206859.0
2022-07-15,53.9767,54.4657,53.0171,54.2996,303430.0
2022-07-16,53.9767,54.4657,53.0171,54.2996,303430.0
2022-07-17,53.9767,54.4657,53.0171,54.2996,303430.0
2022-07-18,54.438,54.438,53.4517,53.5707,216273.0
2022-07-19,53.9767,54.6041,53.8531,54.0505,230665.0
2022-07-20,54.1335,54.1335,53.2155,53.543,262155.0
2022-07-21,53.1739,53.7737,52.911,53.626,292535.0
2022-07-22,53.9213,54.0597,53.2847,53.9028,229751.0
2022-07-23,53.9213,54.0597,53.2847,53.9028,229751.0
2022-07-24,53.9213,54.0597,53.2847,53.9028,229751.0
2022-07-25,53.8659,54.4426,53.6168,54.3734,284612.0
2022-07-26,54.4288,55.1254,53.8936,54.9732,341846.0
2022-07-27,54.8993,55.1208,54.3457,54.9732,239836.0
2022-07-28,55.7021,56.7447,55.17,56.6893,252494.0
2022-07-29,56.6893,57.409,56.5694,57.2706,272924.0
2022-07-30,56.6893,57.409,56.5694,57.2706,272924.0
2022-07-31,56.6893,57.409,56.5694,57.2706,272924.0
2022-08-01,57.0769,57.2522,56.0619,57.1968,327485.0
2022-08-02,57.3168,57.8058,56.8923,57.3629,244689.0
2022-08-03,58.1287,58.2671,56.4679,58.1564,417151.0
2022-08-04,58.3594,58.6362,57.356,57.5105,382021.0
2022-08-05,57.0676,57.3537,56.0804,56.4494,304412.0
2022-08-06,57.0676,57.3537,56.0804,56.4494,304412.0
2022-08-07,57.0676,57.3537,56.0804,56.4494,304412.0
2022-08-08,56.6986,57.1507,56.228,56.5694,225290.0
2022-08-09,56.514,57.3813,56.514,57.3629,210825.0
2022-08-10,57.9257,58.0549,57.2245,57.7135,239274.0
2022-08-11,57.9811,58.507,57.326,57.3721,259667.0
2022-08-12,57.7451,59.0598,57.5816,59.0318,231801.0
2022-08-13,57.7451,59.0598,57.5816,59.0318,231801.0
2022-08-14,57.7451,59.0598,57.5816,59.0318,231801.0
2022-08-15,58.6309,59.0504,58.1227,58.7894,315164.0
2022-08-16,58.4537,59.2836,58.4537,59.2556,230756.0
2022-08-17,58.7521,59.4327,58.7288,59.0132,184014.0
2022-08-18,58.9106,59.4327,58.6868,59.1064,153960.0
2022-08-19,59.0598,59.498,58.7614,59.0504,291805.0
2022-08-20,59.0598,59.498,58.7614,59.0504,291805.0
2022-08-21,59.0598,59.498,58.7614,59.0504,291805.0
2022-08-22,58.7055,59.0877,57.3721,57.5399,269312.0
2022-08-23,57.6891,57.7404,56.738,56.738,263646.0
2022-08-24,56.6728,56.822,56.0387,56.5329,184592.0
2022-08-25,56.4583,56.9517,56.3651,56.8965,169123.0
2022-08-26,56.8965,57.111,55.9548,55.9734,217588.0
2022-08-27,56.8965,57.111,55.9548,55.9734,217588.0
2022-08-28,56.8965,57.111,55.9548,55.9734,217588.0
2022-08-29,55.7683,56.2159,55.1716,55.9455,136492.0
2022-08-30,55.9641,55.9641,54.8685,55.0597,206035.0
2022-08-31,54.9664,55.759,54.8918,55.1809,422053.0
2022-09-01,55.1529,55.9641,55.0131,55.9175,311377.0
2022-09-02,56.3184,56.9805,55.7776,56.0014,435862.0
2022-09-03,56.3184,56.9805,55.7776,56.0014,435862.0
2022-09-04,56.3184,56.9805,55.7776,56.0014,435862.0
2022-09-05,56.3184,56.9805,55.7776,56.0014,435862.0
2022-09-06,56.3744,56.6244,55.0317,55.2555,335530.0
2022-09-07,55.3487,56.1366,55.3487,56.0667,214284.0
2022-09-08,55.7776,56.4909,55.6564,56.132,233081.0
2022-09-09,56.449,57.3255,56.3352,56.8779,280520.0
2022-09-10,56.449,57.3255,56.3352,56.8779,280520.0
2022-09-11,56.449,57.3255,56.3352,56.8779,280520.0
2022-09-12,56.8872,57.3348,56.5166,56.9245,340897.0
2022-09-13,56.2066,56.3278,54.8545,55.1436,298321.0
2022-09-14,55.1995,55.6564,54.8266,55.1436,222231.0
2022-09-15,54.8639,54.9291,54.09,54.4349,289840.0
2022-09-16,54.2112,54.4256,53.8226,54.2018,642938.0
2022-09-17,54.2112,54.4256,53.8226,54.2018,642938.0
2022-09-18,54.2112,54.4256,53.8226,54.2018,642938.0
2022-09-19,53.9408,55.0131,53.7356,54.9851,220756.0
2022-09-20,54.5562,54.5562,53.8941,54.3324,224825.0
2022-09-21,54.5935,54.8732,53.1016,53.1762,365037.0
2022-09-22,53.1482,53.2181,52.626,52.8405,199249.0
2022-09-23,52.682,52.7473,51.7869,52.4116,266312.0
2022-09-24,52.682,52.7473,51.7869,52.4116,266312.0
2022-09-25,52.682,52.7473,51.7869,52.4116,266312.0
2022-09-26,52.0013,52.2065,50.7146,50.8638,217379.0
2022-09-27,51.1621,51.3011,49.3439,49.4092,283898.0
2022-09-28,50.0059,50.4255,49.1108,49.8661,362981.0
2022-09-29,49.5211,49.9593,47.4977,47.7495,367687.0
2022-09-30,48.0945,48.225,46.5187,46.6679,588582.0
2022-10-01,48.0945,48.225,46.5187,46.6679,588582.0
2022-10-02,48.0945,48.225,46.5187,46.6679,588582.0
2022-10-03,47.2553,48.197,46.528,48.0758,465576.0
2022-10-04,48.0758,49.2095,48.0758,49.0642,341200.0
2022-10-05,48.4022,48.4395,47.5257,47.9919,271091.0
2022-10-06,47.7588,47.7588,46.183,46.3602,292917.0
2022-10-07,46.4068,46.5933,44.9335,45.1387,473482.0
2022-10-08,46.4068,46.5933,44.9335,45.1387,473482.0
2022-10-09,46.4068,46.5933,44.9335,45.1387,473482.0
2022-10-10,45.5023,45.8753,44.7107,44.9242,288810.0
2022-10-11,45.0734,46.6072,44.8217,45.9685,431885.0
2022-10-12,45.7914,45.8193,44.7284,44.9895,337862.0
2022-10-13,44.6352,46.4068,44.5419,46.211,363080.0
2022-10-14,46.4161,46.8264,45.4837,45.6329,310813.0
2022-10-15,46.4161,46.8264,45.4837,45.6329,310813.0
2022-10-16,46.4161,46.8264,45.4837,45.6329,310813.0
2022-10-17,46.3508,47.9639,46.3508,47.6655,441315.0
2022-10-18,48.2436,49.1341,47.9732,48.5327,402909.0
2022-10-19,47.6562,48.4861,47.0968,48.0478,619630.0
2022-10-20,47.9173,47.9872,46.7145,47.246,467097.0
2022-10-21,47.5537,49.1295,47.3299,48.8031,549460.0
2022-10-22,47.5537,49.1295,47.3299,48.8031,549460.0
2022-10-23,47.5537,49.1295,47.3299,48.8031,549460.0
2022-10-24,49.0082,49.6436,48.8171,49.1761,511959.0
2022-10-25,48.943,50.1831,48.8078,49.6703,384306.0
2022-10-26,50.1644,50.5561,49.4744,50.1738,421083.0
2022-10-27,50.7146,51.5258,50.7146,51.0316,341656.0
2022-10-28,51.3113,53.2881,51.302,53.2508,342723.0
2022-10-29,51.3113,53.2881,51.302,53.2508,342723.0
2022-10-30,51.3113,53.2881,51.302,53.2508,342723.0
2022-10-31,53.2508,53.2508,52.0759,52.4675,358576.0
2022-11-01,52.7286,52.7286,52.0433,52.3556,221459.0
2022-11-02,52.2158,52.8312,51.1715,51.1808,329976.0
2022-11-03,50.8078,51.3206,50.19,50.5188,387343.0
2022-11-04,50.5281,51.6563,50.3509,51.5444,262207.0
2022-11-05,50.5281,51.6563,50.3509,51.5444,262207.0
2022-11-06,50.5281,51.6563,50.3509,51.5444,262207.0
2022-11-07,51.4698,51.5539,49.7542,50.6773,287810.0
2022-11-08,51.1528,51.3766,50.3882,50.8917,239466.0
2022-11-09,50.4535,53.5305,50.0432,53.3627,490607.0
2022-11-10,55.1622,57.0457,54.351,56.9805,551232.0
2022-11-11,57.1576,57.2276,55.9828,56.5888,561663.0
2022-11-12,57.1576,57.2276,55.9828,56.5888,561663.0
2022-11-13,57.1576,57.2276,55.9828,56.5888,561663.0
2022-11-14,57.8518,59.6049,57.258,58.7943,576501.0
2022-11-15,58.8886,60.2175,58.2477,59.8594,518665.0
2022-11-16,59.6426,60.4437,59.2185,60.3495,303930.0
2022-11-17,60.6605,60.6605,59.2844,60.3872,352341.0
2022-11-18,61.6313,62.0837,60.9056,61.2637,461673.0
2022-11-19,61.6313,62.0837,60.9056,61.2637,461673.0
2022-11-20,61.6313,62.0837,60.9056,61.2637,461673.0
2022-11-21,61.1129,62.0837,61.1129,61.9235,344519.0
2022-11-22,62.0837,62.7246,61.7967,62.3476,296859.0
2022-11-23,62.1214,62.6162,61.669,62.0837,435123.0
2022-11-24,62.1214,62.6162,61.669,62.0837,435123.0
2022-11-25,62.5456,63.4881,62.5456,63.0828,144212.0
2022-11-26,62.5456,63.4881,62.5456,63.0828,144212.0
2022-11-27,62.5456,63.4881,62.5456,63.0828,144212.0
2022-11-28,62.6869,63.1865,62.0554,62.5267,270401.0
2022-11-29,62.2722,62.6964,62.0177,62.489,219657.0
2022-11-30,62.178,63.21,61.5276,62.3948,576694.0
2022-12-01,63.0262,63.5729,61.9423,62.1968,583139.0
2022-12-02,61.5088,62.7435,61.292,62.112,261310.0
2022-12-03,61.5088,62.7435,61.292,62.112,261310.0
2022-12-04,61.5088,62.7435,61.292,62.112,261310.0
2022-12-05,61.3768,62.178,61.3391,62.0272,224253.0
2022-12-06,62.3476,62.4042,61.0847,61.2543,307392.0
2022-12-07,61.292,62.1403,61.0187,61.0187,287676.0
2022-12-08,60.9998,61.5748,60.5191,60.981,281583.0
2022-12-09,60.8019,62.1403,60.7359,61.2637,311794.0
2022-12-10,60.8019,62.1403,60.7359,61.2637,311794.0
2022-12-11,60.8019,62.1403,60.7359,61.2637,311794.0
2022-12-12,61.3109,61.7303,60.8632,61.6125,413577.0
2022-12-13,63.0639,63.0781,61.424,61.735,858833.0
2022-12-14,61.98,62.6304,60.9904,61.2732,440907.0
2022-12-15,61.1601,61.3486,60.029,60.227,549531.0
2022-12-16,59.6803,60.4909,59.3717,60.0856,1176708.0
2022-12-17,59.6803,60.4909,59.3717,60.0856,1176708.0
2022-12-18,59.6803,60.4909,59.3717,60.0856,1176708.0
2022-12-19,60.0573,60.6205,59.7689,60.2741,367587.0
2022-12-20,60.5097,61.0752,59.9819,60.4343,265268.0
2022-12-21,60.4437,61.2826,60.4437,61.1789,286909.0
2022-12-22,60.8302,61.1648,59.7463,60.9056,185392.0
2022-12-23,60.604,61.1506,60.227,60.9339,129312.0
2022-12-24,60.604,61.1506,60.227,60.9339,129312.0
2022-12-25,60.604,61.1506,60.227,60.9339,129312.0
2022-12-26,60.604,61.1506,60.227,60.9339,129312.0
2022-12-27,60.9433,61.8528,60.6888,61.801,140347.0
2022-12-28,62.0932,62.2817,60.8679,60.8679,186780.0
2022-12-29,61.2826,62.1073,61.0077,61.6125,197593.0
2022-12-30,61.3674,61.5229,60.4437,60.8019,195254.0
2022-12-31,61.3674,61.5229,60.4437,60.8019,195254.0
2023-01-01,61.3674,61.5229,60.4437,60.8019,195254.0
2023-01-02,61.3674,61.5229,60.4437,60.8019,195254.0
2023-01-03,61.3486,61.6313,60.4814,61.3863,525004.0
2023-01-04,61.9612,62.5833,61.5748,61.7256,325263.0
2023-01-05,61.3863,61.3863,60.0196,60.5474,283807.0
2023-01-06,61.4051,62.1686,61.3203,61.6784,261094.0
2023-01-07,61.4051,62.1686,61.3203,61.6784,261094.0
2023-01-08,61.4051,62.1686,61.3203,61.6784,261094.0
2023-01-09,61.9235,62.3476,61.3957,61.5842,273726.0
2023-01-10,61.292,61.8481,61.047,61.6879,174118.0
2023-01-11,61.7538,62.4325,61.4274,62.2722,216883.0
2023-01-12,62.3099,62.8095,62.0272,62.2063,222446.0
2023-01-13,61.9989,62.1497,61.6502,61.669,148196.0
2023-01-14,61.9989,62.1497,61.6502,61.669,148196.0
2023-01-15,61.9989,62.1497,61.6502,61.669,148196.0
2023-01-16,61.9989,62.1497,61.6502,61.669,148196.0
2023-01-17,61.5748,62.0696,60.7221,61.5465,231399.0
2023-01-18,61.7067,61.7067,59.7369,59.9725,179258.0
2023-01-19,60.0856,60.1892,59.6238,59.8782,369128.0
2023-01-20,60.1233,60.5097,59.1808,60.5003,370598.0
2023-01-21,60.1233,60.5097,59.1808,60.5003,370598.0
2023-01-22,60.1233,60.5097,59.1808,60.5003,370598.0
2023-01-23,59.718,60.2552,59.2373,59.5106,250696.0
2023-01-24,59.1996,59.6803,58.2712,58.7095,414489.0
2023-01-25,58.4645,58.4645,57.5561,58.0403,310759.0
2023-01-26,58.0215,58.1676,57.3617,57.6539,243411.0
2023-01-27,57.5785,57.9178,56.947,57.5031,288134.0
2023-01-28,57.5785,57.9178,56.947,57.5031,288134.0
2023-01-29,57.5785,57.9178,56.947,57.5031,288134.0
2023-01-30,57.3711,57.8754,56.8433,56.881,247681.0
2023-01-31,57.0035,58.3608,56.8056,58.3042,350479.0
2023-02-01,57.8895,59.275,57.5408,58.8226,298191.0
2023-02-02,58.8792,60.0573,58.6341,59.6897,394727.0
2023-02-03,59.6709,59.6709,57.9178,59.0488,300067.0
2023-02-04,59.6709,59.6709,57.9178,59.0488,300067.0
2023-02-05,59.6709,59.6709,57.9178,59.0488,300067.0
2023-02-06,58.8792,59.1242,57.8612,58.9074,284723.0
2023-02-07,58.587,58.9828,57.7576,58.6907,349167.0
2023-02-08,58.1817,58.3749,57.456,57.4654,342024.0
2023-02-09,57.5596,57.8612,56.0987,56.4098,445248.0
2023-02-10,56.5511,57.4457,56.3721,56.881,372563.0
2023-02-11,56.5511,57.4457,56.3721,56.881,372563.0
2023-02-12,56.5511,57.4457,56.3721,56.881,372563.0
2023-02-13,56.8056,57.324,56.6171,57.0412,264134.0
2023-02-14,56.7625,57.3153,56.1334,56.1524,360046.0
2023-02-15,55.7616,56.0571,55.1706,55.9046,467303.0
2023-02-16,55.9141,57.382,55.1992,57.1437,679719.0
2023-02-17,57.6966,59.1883,57.3058,58.8499,371848.0
2023-02-18,57.6966,59.1883,57.3058,58.8499,371848.0
2023-02-19,57.6966,59.1883,57.3058,58.8499,371848.0
2023-02-20,57.6966,59.1883,57.3058,58.8499,371848.0
2023-02-21,58.4401,58.9548,58.3734,58.9071,287541.0
2023-02-22,58.9739,59.765,58.7975,59.0311,385509.0
2023-02-23,59.2217,59.5267,58.4891,58.5068,284180.0
2023-02-24,57.9063,58.8976,57.6775,58.5163,301824.0
2023-02-25,57.9063,58.8976,57.6775,58.5163,301824.0
2023-02-26,57.9063,58.8976,57.6775,58.5163,301824.0
2023-02-27,58.8404,59.7078,58.2971,58.564,218290.0
2023-02-28,58.2971,59.2979,58.0969,58.3257,332674.0
2023-03-01,57.9539,58.4495,57.4297,58.3543,378997.0
2023-03-02,58.1446,59.0644,57.6775,58.726,291040.0
2023-03-03,59.0215,59.4028,58.2685,59.3361,251280.0
2023-03-04,59.0215,59.4028,58.2685,59.3361,251280.0
2023-03-05,59.0215,59.4028,58.2685,59.3361,251280.0
2023-03-06,59.3647,59.6411,58.7642,58.9167,206848.0
2023-03-07,59.0025,59.1931,57.6299,57.8014,235317.0
2023-03-08,58.0397,58.7451,57.8014,58.6688,244558.0
2023-03-09,58.8976,59.317,58.1732,58.2494,219125.0
2023-03-10,58.0397,58.0397,56.9531,57.4869,308090.0
2023-03-11,58.0397,58.0397,56.9531,57.4869,308090.0
2023-03-12,58.0397,58.0397,56.9531,57.4869,308090.0
2023-03-13,57.1819,59.3933,57.1819,58.2876,247284.0
2023-03-14,59.2598,60.4894,59.1836,60.0319,338185.0
2023-03-15,59.6697,61.0042,59.1931,60.3083,403396.0
2023-03-16,59.8699,61.3378,59.603,60.8612,301997.0
2023-03-17,60.5943,61.0899,59.9461,60.8326,1036765.0
2023-03-18,60.5943,61.0899,59.9461,60.8326,1036765.0
2023-03-19,60.5943,61.0899,59.9461,60.8326,1036765.0
2023-03-20,61.0518,61.862,60.6419,61.5856,316920.0
2023-03-21,61.7762,61.8738,58.7737,59.7745,372768.0
2023-03-22,59.603,59.7364,57.6489,57.6585,253391.0
2023-03-23,57.6108,58.5545,57.3439,57.9349,429468.0
2023-03-24,58.0397,60.3369,58.0397,60.3369,325916.0
2023-03-25,58.0397,60.3369,58.0397,60.3369,325916.0
2023-03-26,58.0397,60.3369,58.0397,60.3369,325916.0
2023-03-27,60.6229,60.8993,60.0605,60.3655,293821.0
2023-03-28,59.9842,60.7468,59.7555,60.4322,259776.0
2023-03-29,60.6419,61.0042,60.4227,60.9088,215549.0
2023-03-30,61.1471,61.395,60.6038,61.0518,130117.0
2023-03-31,61.3854,61.6047,60.8183,61.3568,236700.0
2023-04-01,61.3854,61.6047,60.8183,61.3568,236700.0
2023-04-02,61.3854,61.6047,60.8183,61.3568,236700.0
2023-04-03,60.947,61.4522,60.5848,61.1471,184382.0
2023-04-04,61.0328,61.2043,60.4418,60.7945,166253.0
2023-04-05,61.0709,61.9573,61.0042,61.6619,215492.0
2023-04-06,62.9105,63.5682,62.1766,62.4721,762411.0
2023-04-07,62.9105,63.5682,62.1766,62.4721,762411.0
2023-04-08,62.9105,63.5682,62.1766,62.4721,762411.0
2023-04-09,62.9105,63.5682,62.1766,62.4721,762411.0
2023-04-10,62.3767,62.9773,61.6428,62.1766,368804.0
2023-04-11,62.3767,62.7008,61.0042,62.5197,1159723.0
2023-04-12,62.9963,63.0249,61.4522,61.7,380228.0
2023-04-13,61.395,61.6047,60.3083,61.3854,289297.0
2023-04-14,60.7945,61.1281,60.1272,60.4227,255744.0
2023-04-15,60.7945,61.1281,60.1272,60.4227,255744.0
2023-04-16,60.7945,61.1281,60.1272,60.4227,255744.0
2023-04-17,60.4799,61.2806,60.1844,61.2234,285799.0
2023-04-18,61.109,61.2043,60.2321,60.7468,253546.0
2023-04-19,60.7849,61.5189,60.7325,61.3759,154796.0
2023-04-20,61.1662,61.5379,60.8993,61.4712,190798.0
2023-04-21,61.9192,62.0527,60.6133,60.8135,198489.0
2023-04-22,61.9192,62.0527,60.6133,60.8135,198489.0
2023-04-23,61.9192,62.0527,60.6133,60.8135,198489.0
2023-04-24,60.8421,61.2329,60.6048,60.804,148159.0
2023-04-25,60.4608,60.8612,60.2702,60.4704,167003.0
2023-04-26,60.051,60.4036,59.1359,59.3837,245880.0
2023-04-27,59.4219,59.9747,58.9643,59.5362,185295.0
2023-04-28,59.4695,59.9271,59.1931,59.46,271563.0
2023-04-29,59.4695,59.9271,59.1931,59.46,271563.0
2023-04-30,59.4695,59.9271,59.1931,59.46,271563.0
2023-05-01,59.7364,60.499,59.46,60.2607,251377.0
2023-05-02,60.2035,60.2035,58.9834,59.3456,244273.0
2023-05-03,59.9271,60.4847,58.5128,59.622,380715.0
2023-05-04,59.3837,60.7277,58.8071,60.7277,298096.0
2023-05-05,59.6506,60.2797,59.5172,59.6602,311620.0
2023-05-06,59.6506,60.2797,59.5172,59.6602,311620.0
2023-05-07,59.6506,60.2797,59.5172,59.6602,311620.0
2023-05-08,59.6602,59.9128,59.2689,59.5744,164392.0
2023-05-09,59.5362,59.8508,59.1073,59.5648,213360.0
2023-05-10,60.051,60.1129,59.4028,59.9366,210201.0
2023-05-11,59.7364,60.0367,59.2122,59.3742,192199.0
2023-05-12,59.738,60.162,59.5259,59.6801,159747.0
2023-05-13,59.738,60.162,59.5259,59.6801,159747.0
2023-05-14,59.738,60.162,59.5259,59.6801,159747.0
2023-05-15,60.0174,60.0174,58.8562,59.2754,209641.0
2023-05-16,59.4007,59.4007,58.119,58.6972,202508.0
2023-05-17,58.8128,59.4874,58.331,59.3236,251974.0
2023-05-18,58.8417,59.4296,58.3888,59.2465,273528.0
2023-05-19,59.6609,59.9692,59.497,59.5356,341960.0
2023-05-20,59.6609,59.9692,59.497,59.5356,341960.0
2023-05-21,59.6609,59.9692,59.497,59.5356,341960.0
2023-05-22,59.7187,60.0078,59.2754,59.9114,156614.0
2023-05-23,59.7572,60.5667,59.6801,59.709,179125.0
2023-05-24,59.6416,59.8343,58.7743,58.8225,177033.0
2023-05-25,58.7646,58.7646,57.3191,57.8877,133908.0
2023-05-26,57.8877,58.1672,57.2999,58.0708,115155.0
2023-05-27,57.8877,58.1672,57.2999,58.0708,115155.0
2023-05-28,57.8877,58.1672,57.2999,58.0708,115155.0
2023-05-29,57.8877,58.1672,57.2999,58.0708,115155.0
2023-05-30,58.0226,58.3792,57.6179,57.7624,151199.0
2023-05-31,57.8781,58.1913,57.3481,57.4059,346014.0
2023-06-01,57.5215,57.6468,55.7291,55.8158,710981.0
2023-06-02,55.6038,58.9381,55.546,58.9092,433793.0
2023-06-03,55.6038,58.9381,55.546,58.9092,433793.0
2023-06-04,55.6038,58.9381,55.546,58.9092,433793.0
2023-06-05,58.3406,58.6297,57.5071,57.7528,240593.0
2023-06-06,57.8492,59.4778,57.483,58.8032,247489.0
2023-06-07,59.1019,60.6534,58.5045,60.2969,250120.0
2023-06-08,60.4993,60.4993,59.3043,59.709,215946.0
2023-06-09,59.7476,59.7476,58.755,59.1694,223655.0
2023-06-10,59.7476,59.7476,58.755,59.1694,223655.0
2023-06-11,59.7476,59.7476,58.755,59.1694,223655.0
2023-06-12,58.861,59.0827,58.1286,58.4852,201261.0
2023-06-13,58.3021,59.1597,57.96,58.6683,227164.0
2023-06-14,58.6586,58.861,57.8588,57.9552,310795.0
2023-06-15,57.8877,58.3021,57.5504,58.1094,395623.0
2023-06-16,58.4563,58.9959,58.013,58.331,815593.0
2023-06-17,58.4563,58.9959,58.013,58.331,815593.0
2023-06-18,58.4563,58.9959,58.013,58.331,815593.0
2023-06-19,58.4563,58.9959,58.013,58.331,815593.0
2023-06-20,58.1864,58.2057,57.3866,57.7239,308648.0
2023-06-21,57.3673,58.0901,56.8951,57.801,233969.0
2023-06-22,57.8202,58.0901,56.8855,57.0589,292391.0
2023-06-23,56.8759,57.7721,55.9604,56.1146,592214.0
2023-06-24,56.8759,57.7721,55.9604,56.1146,592214.0
2023-06-25,56.8759,57.7721,55.9604,56.1146,592214.0
2023-06-26,56.4518,57.2999,56.1531,56.9722,242057.0
2023-06-27,55.9411,56.7506,55.7002,55.7484,432629.0
2023-06-28,55.9122,55.9122,54.6209,54.9678,378922.0
2023-06-29,54.7076,55.9218,54.669,55.6809,224080.0
2023-06-30,55.864,56.2206,55.4978,55.864,213777.0
2023-07-01,55.864,56.2206,55.4978,55.864,213777.0
2023-07-02,55.864,56.2206,55.4978,55.864,213777.0
2023-07-03,55.5653,56.6446,55.5653,56.3266,109438.0
2023-07-04,55.5653,56.6446,55.5653,56.3266,109438.0
2023-07-05,55.7676,56.6928,55.4978,56.1435,196984.0
2023-07-06,55.8351,55.8736,55.2665,55.5556,175975.0
2023-07-07,55.3725,55.6713,54.4956,54.5341,310719.0
2023-07-08,55.3725,55.6713,54.4956,54.5341,310719.0
2023-07-09,55.3725,55.6713,54.4956,54.5341,310719.0
2023-07-10,54.5438,55.4496,54.1198,54.3896,352685.0
2023-07-11,54.4089,55.2472,54.2547,55.1894,244940.0
2023-07-12,55.5556,55.7484,55.1297,55.2087,495310.0
2023-07-13,55.2183,56.2013,55.2183,56.1916,239879.0
2023-07-14,55.8351,56.1386,55.3822,55.8158,206131.0
2023-07-15,55.8351,56.1386,55.3822,55.8158,206131.0
2023-07-16,55.8351,56.1386,55.3822,55.8158,206131.0
2023-07-17,55.5653,56.1049,55.1605,55.8255,299052.0
2023-07-18,55.8351,56.4037,54.9582,55.5171,187035.0
2023-07-19,55.5267,56.2687,55.2087,55.758,253428.0
2023-07-20,55.9411,56.8951,55.546,56.8662,243759.0
2023-07-21,56.9819,57.0686,56.1386,56.288,272816.0
2023-07-22,56.9819,57.0686,56.1386,56.288,272816.0
2023-07-23,56.9819,57.0686,56.1386,56.288,272816.0
2023-07-24,56.2591,56.818,55.8929,56.4037,164691.0
2023-07-25,56.288,56.3217,55.6231,55.9218,241437.0
2023-07-26,55.9989,56.712,55.9796,56.2976,346267.0
2023-07-27,56.2495,56.2687,55.1027,55.2087,338771.0
2023-07-28,55.6231,55.9218,54.7847,55.1316,217910.0
2023-07-29,55.6231,55.9218,54.7847,55.1316,217910.0
2023-07-30,55.6231,55.9218,54.7847,55.1316,217910.0
2023-07-31,55.2858,55.652,55.0642,55.3436,269693.0
2023-08-01,55.4978,55.6038,54.7173,54.9003,166098.0
2023-08-02,54.7654,55.8062,54.6788,55.5074,302218.0
2023-08-03,55.1894,55.1894,54.1438,54.5052,223376.0
2023-08-04,54.4763,54.8425,53.2524,53.7343,182114.0
2023-08-05,54.4763,54.8425,53.2524,53.7343,182114.0
2023-08-06,54.4763,54.8425,53.2524,53.7343,182114.0
2023-08-07,53.6476,54.3029,53.5512,53.8596,241366.0
2023-08-08,53.6283,55.4689,53.3681,55.4111,371467.0
2023-08-09,54.9003,55.8062,54.7654,55.1027,246840.0
2023-08-10,55.334,55.6086,54.7654,55.0449,329574.0
2023-08-11,55.3725,55.8062,55.1316,55.5074,299790.0
2023-08-12,55.3725,55.8062,55.1316,55.5074,299790.0
2023-08-13,55.3725,55.8062,55.1316,55.5074,299790.0
