,HCC US Equity,HCC US Equity,HCC US Equity,HCC US Equity,HCC US Equity
2021-05-22,15.5638,16.229,15.4635,15.9191,1153634.0
2021-05-23,15.5638,16.229,15.4635,15.9191,1153634.0
2021-05-24,15.9283,16.3656,15.6913,16.2927,540253.0
2021-05-25,16.2563,16.2654,15.4909,15.5729,825507.0
2021-05-26,15.8007,16.0513,15.5665,16.0012,466467.0
2021-05-27,16.3474,17.7416,16.0832,17.4318,1080312.0
2021-05-28,17.3224,17.3407,16.3383,16.6755,533239.0
2021-05-29,17.3224,17.3407,16.3383,16.6755,533239.0
2021-05-30,17.3224,17.3407,16.3383,16.6755,533239.0
2021-05-31,17.3224,17.3407,16.3383,16.6755,533239.0
2021-06-01,16.9671,17.4865,16.8668,17.3133,489644.0
2021-06-02,17.2404,17.3771,16.9853,17.3407,430317.0
2021-06-03,17.286,17.933,16.8304,17.8418,699859.0
2021-06-04,17.7689,17.8965,17.3133,17.6231,472938.0
2021-06-05,17.7689,17.8965,17.3133,17.6231,472938.0
2021-06-06,17.7689,17.8965,17.3133,17.6231,472938.0
2021-06-07,17.4044,17.5685,16.7392,16.7392,384675.0
2021-06-08,16.9124,17.3862,16.4932,17.0582,317736.0
2021-06-09,17.0491,17.0673,16.7074,16.8121,421151.0
2021-06-10,16.9215,17.2404,16.5388,16.5479,382738.0
2021-06-11,16.7939,16.9579,16.1469,16.2381,521971.0
2021-06-12,16.7939,16.9579,16.1469,16.2381,521971.0
2021-06-13,16.7939,16.9579,16.1469,16.2381,521971.0
2021-06-14,16.1743,16.3828,15.6913,16.074,903603.0
2021-06-15,16.0832,16.0832,15.2631,15.9556,886269.0
2021-06-16,15.828,15.8918,15.3815,15.6913,597986.0
2021-06-17,15.6184,15.6184,14.4156,15.0079,1259205.0
2021-06-18,14.8074,15.3268,14.4065,14.8895,3666770.0
2021-06-19,14.8074,15.3268,14.4065,14.8895,3666770.0
2021-06-20,14.8074,15.3268,14.4065,14.8895,3666770.0
2021-06-21,15.0717,15.1446,14.4703,14.8621,1125634.0
2021-06-22,14.853,15.418,14.7619,15.2175,428198.0
2021-06-23,15.4909,16.1287,15.3997,15.9283,629952.0
2021-06-24,16.074,16.8258,15.91,16.6846,1052651.0
2021-06-25,16.7666,17.0855,16.1652,16.1652,1602747.0
2021-06-26,16.7666,17.0855,16.1652,16.1652,1602747.0
2021-06-27,16.7666,17.0855,16.1652,16.1652,1602747.0
2021-06-28,16.1743,16.5479,15.5091,15.6093,499167.0
2021-06-29,15.7187,15.9009,15.4089,15.4089,334290.0
2021-06-30,15.3268,15.7642,15.3268,15.6731,434346.0
2021-07-01,15.992,15.992,15.5911,15.8189,422742.0
2021-07-02,15.8098,15.91,15.6367,15.7551,376059.0
2021-07-03,15.8098,15.91,15.6367,15.7551,376059.0
2021-07-04,15.8098,15.91,15.6367,15.7551,376059.0
2021-07-05,15.8098,15.91,15.6367,15.7551,376059.0
2021-07-06,15.7642,15.7825,14.7254,15.017,554617.0
2021-07-07,14.9897,16.5114,14.9897,16.4841,1049711.0
2021-07-08,15.9556,16.0558,15.3724,15.6731,1086812.0
2021-07-09,15.9465,16.4568,15.6822,16.0923,759841.0
2021-07-10,15.9465,16.4568,15.6822,16.0923,759841.0
2021-07-11,15.9465,16.4568,15.6822,16.0923,759841.0
2021-07-12,15.9465,16.6026,15.9465,16.393,720562.0
2021-07-13,16.229,16.4841,15.5364,15.8736,605592.0
2021-07-14,16.0376,16.4841,15.8189,16.1014,853609.0
2021-07-15,16.1378,16.6572,16.0194,16.1287,485231.0
2021-07-16,16.229,16.3292,15.5911,15.6184,516503.0
2021-07-17,16.229,16.3292,15.5911,15.6184,516503.0
2021-07-18,16.229,16.3292,15.5911,15.6184,516503.0
2021-07-19,15.1264,15.4362,14.4885,14.9715,855801.0
2021-07-20,15.1355,15.6458,14.853,15.3906,694225.0
2021-07-21,15.6275,16.3383,15.5182,16.0649,914878.0
2021-07-22,15.9556,16.3337,15.6002,15.8827,441159.0
2021-07-23,15.9556,16.4659,15.8827,16.1287,512156.0
2021-07-24,15.9556,16.4659,15.8827,16.1287,512156.0
2021-07-25,15.9556,16.4659,15.8827,16.1287,512156.0
2021-07-26,16.311,16.7028,16.1561,16.3019,640886.0
2021-07-27,16.0376,16.2836,15.7004,16.1925,532558.0
2021-07-28,16.2472,16.8121,16.2472,16.475,741538.0
2021-07-29,16.803,17.8418,16.557,17.6596,887340.0
2021-07-30,17.5229,17.7325,16.885,17.0126,831959.0
2021-07-31,17.5229,17.7325,16.885,17.0126,831959.0
2021-08-01,17.5229,17.7325,16.885,17.0126,831959.0
2021-08-02,17.0764,17.8054,17.0172,17.5047,932660.0
2021-08-03,17.5958,17.8874,17.2313,17.6869,704496.0
2021-08-04,17.3315,17.5047,16.5661,16.8121,553316.0
2021-08-05,17.1949,17.7963,16.8577,17.3589,761896.0
2021-08-06,17.3589,17.7289,17.0757,17.2858,726491.0
2021-08-07,17.3589,17.7289,17.0757,17.2858,726491.0
2021-08-08,17.3589,17.7289,17.0757,17.2858,726491.0
2021-08-09,17.0208,17.2948,15.5316,15.8331,1555113.0
2021-08-10,15.8879,16.5092,15.8605,16.1255,1245190.0
2021-08-11,16.2717,17.4228,16.0798,17.231,1118430.0
2021-08-12,17.2036,17.2538,16.3904,16.8107,853076.0
2021-08-13,16.8929,16.9203,15.7235,16.4087,4126341.0
2021-08-14,16.8929,16.9203,15.7235,16.4087,4126341.0
2021-08-15,16.8929,16.9203,15.7235,16.4087,4126341.0
2021-08-16,16.363,17.8544,16.1346,17.4868,1514071.0
2021-08-17,17.2584,17.7883,17.0939,17.4594,664298.0
2021-08-18,17.4502,17.9984,17.1853,17.2127,798171.0
2021-08-19,16.9386,17.1305,16.3174,16.5366,697803.0
2021-08-20,16.5183,17.4228,16.3356,17.1579,763983.0
2021-08-21,16.5183,17.4228,16.3356,17.1579,763983.0
2021-08-22,16.5183,17.4228,16.3356,17.1579,763983.0
2021-08-23,17.3132,18.4644,17.3132,18.0441,803721.0
2021-08-24,18.2268,18.9669,18.2177,18.9212,812261.0
2021-08-25,18.9395,19.5973,18.8024,19.1405,659254.0
2021-08-26,19.0765,19.6886,19.0491,19.4876,573117.0
2021-08-27,19.5425,20.6114,19.4968,20.383,807732.0
2021-08-28,19.5425,20.6114,19.4968,20.383,807732.0
2021-08-29,19.5425,20.6114,19.4968,20.383,807732.0
2021-08-30,20.6571,20.6571,19.8257,19.8988,361004.0
2021-08-31,19.9079,20.6023,19.5607,20.4561,514225.0
2021-09-01,20.6023,21.0682,20.0906,21.0043,618270.0
2021-09-02,21.2966,22.6122,21.2966,22.6122,1222371.0
2021-09-03,22.3747,22.6488,21.9818,22.53,626226.0
2021-09-04,22.3747,22.6488,21.9818,22.53,626226.0
2021-09-05,22.3747,22.6488,21.9818,22.53,626226.0
2021-09-06,22.3747,22.6488,21.9818,22.53,626226.0
2021-09-07,22.6853,23.3797,22.3838,23.197,1065799.0
2021-09-08,23.0873,23.8091,22.5848,22.7401,750983.0
2021-09-09,22.5757,23.6766,22.3381,23.5076,1136365.0
2021-09-10,23.7451,24.4755,23.3157,24.1654,1216896.0
2021-09-11,23.7451,24.4755,23.3157,24.1654,1216896.0
2021-09-12,23.7451,24.4755,23.3157,24.1654,1216896.0
2021-09-13,24.3024,24.3024,22.4935,22.5117,1141700.0
2021-09-14,22.5666,22.7219,21.9453,22.2559,779398.0
2021-09-15,22.5209,23.4345,22.32,22.5574,820443.0
2021-09-16,22.2559,22.2559,21.0956,21.5067,1101759.0
2021-09-17,21.5616,21.6803,21.0317,21.3332,1290613.0
2021-09-18,21.5616,21.6803,21.0317,21.3332,1290613.0
2021-09-19,21.5616,21.6803,21.0317,21.3332,1290613.0
2021-09-20,20.1911,20.1911,19.3597,20.1729,1356991.0
2021-09-21,20.6297,20.6845,19.6521,19.917,800075.0
2021-09-22,20.3921,20.8672,20.2459,20.2459,684683.0
2021-09-23,20.3921,20.6096,20.1317,20.2642,628618.0
2021-09-24,19.9627,20.1911,19.4328,19.7617,610730.0
2021-09-25,19.9627,20.1911,19.4328,19.7617,610730.0
2021-09-26,19.9627,20.1911,19.4328,19.7617,610730.0
2021-09-27,19.9353,20.5703,19.7252,20.3738,1072228.0
2021-09-28,20.383,20.5292,19.7526,20.2277,830801.0
2021-09-29,20.8033,21.4793,20.0358,21.123,834193.0
2021-09-30,21.4245,22.0321,21.2098,21.2601,797265.0
2021-10-01,21.5159,23.5348,21.5159,23.2883,864187.0
2021-10-02,21.5159,23.5348,21.5159,23.2883,864187.0
2021-10-03,21.5159,23.5348,21.5159,23.2883,864187.0
2021-10-04,23.6264,25.1247,23.4628,24.7775,1365218.0
2021-10-05,24.7775,25.947,24.1197,25.6272,1559583.0
2021-10-06,24.9602,25.5358,24.1746,24.9328,939948.0
2021-10-07,25.1247,25.6546,24.5583,24.5948,1082991.0
2021-10-08,24.9602,25.1338,24.476,24.5583,379976.0
2021-10-09,24.9602,25.1338,24.476,24.5583,379976.0
2021-10-10,24.9602,25.1338,24.476,24.5583,379976.0
2021-10-11,24.9054,25.5724,24.7181,24.9877,531948.0
2021-10-12,25.0333,25.0333,24.3938,24.5948,725171.0
2021-10-13,24.3938,24.6131,23.1604,24.5857,686644.0
2021-10-14,24.8963,24.9877,23.453,23.8548,522401.0
2021-10-15,24.3847,24.7136,24.0375,24.1471,563678.0
2021-10-16,24.3847,24.7136,24.0375,24.1471,563678.0
2021-10-17,24.3847,24.7136,24.0375,24.1471,563678.0
2021-10-18,23.9187,25.1247,23.873,24.9328,991486.0
2021-10-19,24.9511,25.0242,23.8091,24.339,1028908.0
2021-10-20,24.0466,24.2293,22.6853,23.3888,863946.0
2021-10-21,22.8955,23.5533,22.5391,23.4802,709255.0
2021-10-22,23.3523,23.8526,23.197,23.2061,405974.0
2021-10-23,23.3523,23.8526,23.197,23.2061,405974.0
2021-10-24,23.3523,23.8526,23.197,23.2061,405974.0
2021-10-25,23.5989,23.9827,23.2655,23.8822,499380.0
2021-10-26,23.6538,24.2202,22.9685,23.4984,476086.0
2021-10-27,23.1239,23.6629,22.0915,22.3199,570304.0
2021-10-28,22.3564,23.0965,22.1828,22.2925,591879.0
2021-10-29,22.4204,22.4386,21.717,21.8996,656258.0
2021-10-30,22.4204,22.4386,21.717,21.8996,656258.0
2021-10-31,22.4204,22.4386,21.717,21.8996,656258.0
2021-11-01,22.2102,23.0965,21.8539,22.4843,664618.0
2021-11-02,22.3381,23.0142,21.4154,22.9594,967769.0
2021-11-03,24.0421,24.1169,20.7393,21.6986,1381538.0
2021-11-04,21.9275,22.2022,20.5725,20.9936,1096139.0
2021-11-05,21.2958,21.4972,20.4718,20.7922,1094696.0
2021-11-06,21.2958,21.4972,20.4718,20.7922,1094696.0
2021-11-07,21.2958,21.4972,20.4718,20.7922,1094696.0
2021-11-08,21.0577,21.4697,20.6274,20.7281,1032867.0
2021-11-09,20.8654,20.9204,19.9682,20.1971,1034819.0
2021-11-10,19.4189,20.4122,19.2724,19.7027,913503.0
2021-11-11,20.0048,20.6366,19.9134,20.4351,534974.0
2021-11-12,20.2795,20.957,20.2795,20.8746,519250.0
2021-11-13,20.2795,20.957,20.2795,20.8746,519250.0
2021-11-14,20.2795,20.957,20.2795,20.8746,519250.0
2021-11-15,20.5999,20.8471,19.8675,20.2978,1334446.0
2021-11-16,20.2429,20.7647,20.2429,20.6732,714725.0
2021-11-17,20.5999,20.5999,19.6844,19.7851,825645.0
2021-11-18,19.5745,19.8446,19.2999,19.7302,481814.0
2021-11-19,19.3639,19.8034,19.0893,19.2907,992977.0
2021-11-20,19.3639,19.8034,19.0893,19.2907,992977.0
2021-11-21,19.3639,19.8034,19.0893,19.2907,992977.0
2021-11-22,19.5562,20.2612,19.5104,19.7576,909667.0
2021-11-23,19.9499,20.4718,19.8217,20.4534,1003568.0
2021-11-24,20.4534,21.076,20.4534,20.7464,640815.0
2021-11-25,20.4534,21.076,20.4534,20.7464,640815.0
2021-11-26,19.7759,19.9499,18.9519,19.5013,664037.0
2021-11-27,19.7759,19.9499,18.9519,19.5013,664037.0
2021-11-28,19.7759,19.9499,18.9519,19.5013,664037.0
2021-11-29,19.9407,20.1238,19.3456,19.6569,773306.0
2021-11-30,19.4738,19.9316,18.7139,19.6752,1179677.0
2021-12-01,20.1696,20.2886,19.2358,19.309,741728.0
2021-12-02,19.5013,20.3527,19.3639,20.252,521140.0
2021-12-03,20.3527,20.7006,20.0415,20.1696,562244.0
2021-12-04,20.3527,20.7006,20.0415,20.1696,562244.0
2021-12-05,20.3527,20.7006,20.0415,20.1696,562244.0
2021-12-06,20.2429,20.9112,19.8858,20.5175,751948.0
2021-12-07,20.8105,21.1401,20.4626,20.5175,521920.0
2021-12-08,20.4534,21.2958,20.3344,21.2317,653486.0
2021-12-09,21.0028,21.4331,20.5999,21.3324,997626.0
2021-12-10,21.3873,21.4926,20.1971,20.5908,347270.0
2021-12-11,21.3873,21.4926,20.1971,20.5908,347270.0
2021-12-12,21.3873,21.4926,20.1971,20.5908,347270.0
2021-12-13,20.3985,20.6732,18.5409,18.9611,1251957.0
2021-12-14,19.0527,19.6523,18.9519,19.4372,668951.0
2021-12-15,19.2541,19.84,18.778,19.7576,734916.0
2021-12-16,20.1971,21.3553,20.1971,20.9662,876104.0
2021-12-17,20.9478,21.7993,20.9021,21.7993,1314585.0
2021-12-18,20.9478,21.7993,20.9021,21.7993,1314585.0
2021-12-19,20.9478,21.7993,20.9021,21.7993,1314585.0
2021-12-20,21.3415,21.9,20.9662,21.8726,1003110.0
2021-12-21,22.3029,23.2459,22.2113,23.0811,577340.0
2021-12-22,23.0719,23.7691,22.6325,23.603,423586.0
2021-12-23,23.5938,23.9234,23.2276,23.3741,366080.0
2021-12-24,23.5938,23.9234,23.2276,23.3741,366080.0
2021-12-25,23.5938,23.9234,23.2276,23.3741,366080.0
2021-12-26,23.5938,23.9234,23.2276,23.3741,366080.0
2021-12-27,23.4839,23.6213,22.7423,23.5938,247416.0
2021-12-28,23.5755,23.8044,23.1543,23.4931,289957.0
2021-12-29,23.4198,23.8593,23.2367,23.5022,200872.0
2021-12-30,23.6396,23.7952,23.2459,23.2917,399866.0
2021-12-31,23.191,23.7861,23.0994,23.5389,339919.0
2022-01-01,23.191,23.7861,23.0994,23.5389,339919.0
2022-01-02,23.191,23.7861,23.0994,23.5389,339919.0
2022-01-03,23.7311,24.4086,23.3466,23.3558,402922.0
2022-01-04,23.4565,24.2072,23.3466,23.4565,596788.0
2022-01-05,23.6762,23.96,23.0078,23.0445,451554.0
2022-01-06,23.1635,23.7128,22.6325,23.3649,477607.0
2022-01-07,23.3741,23.9509,23.2413,23.7494,307214.0
2022-01-08,23.3741,23.9509,23.2413,23.7494,307214.0
2022-01-09,23.3741,23.9509,23.2413,23.7494,307214.0
2022-01-10,23.9783,24.2713,23.4198,24.2621,634780.0
2022-01-11,24.2072,25.3082,23.8501,25.0953,591427.0
2022-01-12,25.3974,25.8552,25.077,25.7087,417142.0
2022-01-13,25.6996,26.1389,25.0037,25.0953,759556.0
2022-01-14,25.1594,25.4981,24.7016,25.2693,594625.0
2022-01-15,25.1594,25.4981,24.7016,25.2693,594625.0
2022-01-16,25.1594,25.4981,24.7016,25.2693,594625.0
2022-01-17,25.1594,25.4981,24.7016,25.2693,594625.0
2022-01-18,24.7199,26.4412,24.0973,26.0292,813365.0
2022-01-19,26.2855,26.8211,25.7911,26.3679,593369.0
2022-01-20,26.0017,26.6975,25.026,25.0678,635615.0
2022-01-21,25.0221,25.0678,23.5526,23.667,905644.0
2022-01-22,25.0221,25.0678,23.5526,23.667,905644.0
2022-01-23,25.0221,25.0678,23.5526,23.667,905644.0
2022-01-24,23.1269,24.2438,22.8156,24.1431,768918.0
2022-01-25,23.8135,24.4727,23.0628,24.253,383499.0
2022-01-26,24.491,25.2876,24.0149,24.2896,499617.0
2022-01-27,24.3903,25.0404,23.9417,24.079,371239.0
2022-01-28,24.2621,24.4544,23.4839,24.0882,271819.0
2022-01-29,24.2621,24.4544,23.4839,24.0882,271819.0
2022-01-30,24.2621,24.4544,23.4839,24.0882,271819.0
2022-01-31,23.8501,24.1614,23.0719,23.9875,667694.0
2022-02-01,24.2164,26.0383,24.0607,25.9925,647373.0
2022-02-02,25.9834,26.2214,25.608,25.9376,452156.0
2022-02-03,26.0566,27.7778,25.5073,25.5805,1212200.0
2022-02-04,26.0749,26.8394,25.727,26.3221,668843.0
2022-02-05,26.0749,26.8394,25.727,26.3221,668843.0
2022-02-06,26.0749,26.8394,25.727,26.3221,668843.0
2022-02-07,26.2764,26.7158,25.6694,26.0841,595735.0
2022-02-08,26.4229,27.3659,26.4229,26.8532,524176.0
2022-02-09,26.6975,27.5948,26.4778,27.5124,750028.0
2022-02-10,27.3659,27.9907,27.1919,27.4208,1021403.0
2022-02-11,27.2285,28.199,27.0454,28.0892,729018.0
2022-02-12,27.2285,28.199,27.0454,28.0892,729018.0
2022-02-13,27.2285,28.199,27.0454,28.0892,729018.0
2022-02-14,28.0892,28.1605,27.4391,27.7962,1295702.0
2022-02-15,27.6039,28.7804,27.0363,28.2814,569757.0
2022-02-16,28.373,28.611,27.5948,27.7412,591020.0
2022-02-17,27.5948,28.6202,27.5856,28.3913,518826.0
2022-02-18,28.1349,28.7392,28.0251,28.6202,632885.0
2022-02-19,28.1349,28.7392,28.0251,28.6202,632885.0
2022-02-20,28.1349,28.7392,28.0251,28.6202,632885.0
2022-02-21,28.1349,28.7392,28.0251,28.6202,632885.0
2022-02-22,28.6843,29.7921,28.2723,28.666,1077151.0
2022-02-23,29.8379,29.8562,28.1321,28.6934,1524374.0
2022-02-24,27.4666,28.3547,26.4686,27.3018,1339569.0
2022-02-25,27.6497,28.8857,27.1095,28.8399,1324904.0
2022-02-26,27.6497,28.8857,27.1095,28.8399,1324904.0
2022-02-27,27.6497,28.8857,27.1095,28.8399,1324904.0
2022-02-28,28.254,28.9864,28.0251,28.8399,1389735.0
2022-03-01,29.4076,31.1013,29.4076,30.5612,1184611.0
2022-03-02,31.1023,33.6613,30.6489,33.4228,1541493.0
2022-03-03,33.9456,35.9635,33.2852,34.982,1663141.0
2022-03-04,34.927,35.248,34.0006,35.1747,1348388.0
2022-03-05,34.927,35.248,34.0006,35.1747,1348388.0
2022-03-06,34.927,35.248,34.0006,35.1747,1348388.0
2022-03-07,35.4315,36.4587,34.129,35.3214,1590046.0
2022-03-08,35.9359,38.018,35.4406,36.3854,1557624.0
2022-03-09,35.2022,36.4633,34.6427,36.1194,1645498.0
2022-03-10,36.8256,39.3938,36.3395,39.2103,1591896.0
2022-03-11,38.6967,39.2745,37.5135,38.2473,871908.0
2022-03-12,38.6967,39.2745,37.5135,38.2473,871908.0
2022-03-13,38.6967,39.2745,37.5135,38.2473,871908.0
2022-03-14,37.7061,37.8758,33.7255,34.1933,1301824.0
2022-03-15,33.1752,35.0554,32.6158,35.0279,891797.0
2022-03-16,35.1196,35.248,32.3543,33.6704,948288.0
2022-03-17,34.4042,34.927,33.8722,34.7344,843901.0
2022-03-18,34.7344,35.5691,34.2987,35.2389,1603165.0
2022-03-19,34.7344,35.5691,34.2987,35.2389,1603165.0
2022-03-20,34.7344,35.5691,34.2987,35.2389,1603165.0
2022-03-21,36.0185,36.6972,35.1079,35.248,736041.0
2022-03-22,35.3122,36.2294,34.2391,34.4501,548694.0
2022-03-23,34.8353,35.4315,34.3859,35.3948,681157.0
2022-03-24,35.5415,36.4037,34.0465,35.0279,777077.0
2022-03-25,35.0738,35.8626,34.6336,35.0371,512046.0
2022-03-26,35.0738,35.8626,34.6336,35.0371,512046.0
2022-03-27,35.0738,35.8626,34.6336,35.0371,512046.0
2022-03-28,34.5968,35.1379,33.487,34.4684,680528.0
2022-03-29,33.4411,34.5693,32.6799,34.4317,624502.0
2022-03-30,35.0004,36.4128,33.6796,34.0465,639800.0
2022-03-31,34.1382,34.4776,33.1085,34.0373,924216.0
2022-04-01,34.34,35.4682,34.074,34.7803,427552.0
2022-04-02,34.34,35.4682,34.074,34.7803,427552.0
2022-04-03,34.34,35.4682,34.074,34.7803,427552.0
2022-04-04,34.9637,35.4131,32.1204,32.5239,782776.0
2022-04-05,33.166,34.3217,32.203,32.3589,588557.0
2022-04-06,32.5515,33.4045,32.2029,32.8908,594941.0
2022-04-07,33.0743,34.3125,32.6707,34.2299,546121.0
2022-04-08,34.606,35.2939,33.3861,34.5051,590218.0
2022-04-09,34.606,35.2939,33.3861,34.5051,590218.0
2022-04-10,34.606,35.2939,33.3861,34.5051,590218.0
2022-04-11,34.5785,34.661,33.0193,33.221,688918.0
2022-04-12,33.6796,35.1702,33.3679,34.3767,930569.0
2022-04-13,34.9087,37.8254,34.8536,36.6238,1208048.0
2022-04-14,36.5138,37.4952,36.1285,36.3854,771688.0
2022-04-15,36.5138,37.4952,36.1285,36.3854,771688.0
2022-04-16,36.5138,37.4952,36.1285,36.3854,771688.0
2022-04-17,36.5138,37.4952,36.1285,36.3854,771688.0
2022-04-18,36.6055,37.1742,35.3489,35.6883,909322.0
2022-04-19,35.0738,35.7066,33.9731,35.3214,726233.0
2022-04-20,35.1105,35.725,33.7622,33.9089,967280.0
2022-04-21,34.0924,34.2389,31.0106,31.3958,1147523.0
2022-04-22,31.3774,32.4231,30.0292,30.2951,750992.0
2022-04-23,31.3774,32.4231,30.0292,30.2951,750992.0
2022-04-24,31.3774,32.4231,30.0292,30.2951,750992.0
2022-04-25,29.4055,30.2534,28.2406,29.3779,1851986.0
2022-04-26,29.8824,31.6884,29.3688,30.8271,1188275.0
2022-04-27,31.3224,32.9642,31.1848,32.102,1220541.0
2022-04-28,31.6343,32.3405,30.6162,32.0287,613796.0
2022-04-29,32.3772,32.9642,31.1848,31.249,791857.0
2022-04-30,32.3772,32.9642,31.1848,31.249,791857.0
2022-05-01,32.3772,32.9642,31.1848,31.249,791857.0
2022-05-02,31.0381,31.5334,29.7265,30.7079,592620.0
2022-05-03,30.5887,32.6524,30.2309,32.2121,727189.0
2022-05-04,32.6157,33.0192,30.8638,32.3864,723051.0
2022-05-05,32.5977,32.9192,29.8046,31.0266,882043.0
2022-05-06,29.5933,30.2273,27.9212,29.4096,2204805.0
2022-05-07,29.5933,30.2273,27.9212,29.4096,2204805.0
2022-05-08,29.5933,30.2273,27.9212,29.4096,2204805.0
2022-05-09,28.4908,29.6393,27.4985,29.2809,1760359.0
2022-05-10,29.3544,29.6025,28.0866,28.8124,777876.0
2022-05-11,29.0053,30.8612,28.6194,30.0343,986394.0
2022-05-12,30.0343,30.0343,28.0656,29.1573,742243.0
2022-05-13,29.6704,30.7994,29.5212,29.9037,902596.0
2022-05-14,29.6704,30.7994,29.5212,29.9037,902596.0
2022-05-15,29.6704,30.7994,29.5212,29.9037,902596.0
2022-05-16,29.969,31.4899,29.969,30.7807,1761574.0
2022-05-17,31.3592,31.4805,30.7154,30.958,927012.0
2022-05-18,31.3406,31.9004,30.5568,30.9487,1754490.0
2022-05-19,30.6501,32.964,30.3422,31.2846,1748703.0
2022-05-20,31.4805,31.7138,29.6798,30.93,838644.0
2022-05-21,31.4805,31.7138,29.6798,30.93,838644.0
2022-05-22,31.4805,31.7138,29.6798,30.93,838644.0
2022-05-23,31.4899,32.7494,30.8487,31.5645,1199675.0
2022-05-24,31.3686,32.3203,30.8647,31.0047,775011.0
2022-05-25,31.0327,31.9844,30.3795,31.8911,692760.0
2022-05-26,32.0217,33.048,31.5365,32.7401,476694.0
2022-05-27,32.7868,32.9314,31.5365,32.171,450398.0
2022-05-28,32.7868,32.9314,31.5365,32.171,450398.0
2022-05-29,32.7868,32.9314,31.5365,32.171,450398.0
2022-05-30,32.7868,32.9314,31.5365,32.171,450398.0
2022-05-31,32.4695,32.6095,30.9772,31.3686,884520.0
2022-06-01,31.919,32.992,31.154,32.6188,987910.0
2022-06-02,32.8148,34.1204,32.5722,34.0837,700006.0
2022-06-03,33.9811,34.4288,32.7448,33.7478,945869.0
2022-06-04,33.9811,34.4288,32.7448,33.7478,945869.0
2022-06-05,33.9811,34.4288,32.7448,33.7478,945869.0
2022-06-06,34.149,34.7275,33.2813,34.177,645182.0
2022-06-07,35.138,38.6649,34.7648,37.7972,1646526.0
2022-06-08,37.7878,37.9278,35.2127,35.3339,897911.0
2022-06-09,34.7648,35.054,34.0445,34.0744,1024214.0
2022-06-10,33.5892,34.3869,33.0387,33.8877,851245.0
2022-06-11,33.5892,34.3869,33.0387,33.8877,851245.0
2022-06-12,33.5892,34.3869,33.0387,33.8877,851245.0
2022-06-13,32.3762,32.9827,30.9114,31.1073,1026561.0
2022-06-14,31.6951,31.7978,30.7714,31.0886,938541.0
2022-06-15,31.5832,32.6095,31.3359,31.8724,1112226.0
2022-06-16,31.014,32.0683,30.9114,31.1913,1485047.0
2022-06-17,32.4136,32.4136,30.2956,31.5085,2042284.0
2022-06-18,32.4136,32.4136,30.2956,31.5085,2042284.0
2022-06-19,32.4136,32.4136,30.2956,31.5085,2042284.0
2022-06-20,32.4136,32.4136,30.2956,31.5085,2042284.0
2022-06-21,31.5085,34.2703,31.3826,32.7121,1223751.0
2022-06-22,31.3219,31.7464,29.3625,30.9674,901218.0
2022-06-23,31.1446,31.1446,28.6628,29.3159,706137.0
2022-06-24,29.6984,30.5755,29.3439,29.997,1382429.0
2022-06-25,29.6984,30.5755,29.3439,29.997,1382429.0
2022-06-26,29.6984,30.5755,29.3439,29.997,1382429.0
2022-06-27,30.4542,31.1726,30.1183,30.7807,651510.0
2022-06-28,31.3592,32.1243,30.2023,30.6408,578195.0
2022-06-29,30.6781,30.7201,29.2646,30.053,416670.0
2022-06-30,29.5585,29.6051,27.963,28.5601,957737.0
2022-07-01,28.4668,28.73,27.002,27.7111,862685.0
2022-07-02,28.4668,28.73,27.002,27.7111,862685.0
2022-07-03,28.4668,28.73,27.002,27.7111,862685.0
2022-07-04,28.4668,28.73,27.002,27.7111,862685.0
2022-07-05,27.002,27.0533,25.1359,25.2292,1180492.0
2022-07-06,25.0146,25.901,24.3615,25.3692,1121557.0
2022-07-07,26.5728,27.7391,26.5728,26.946,783870.0
2022-07-08,26.8154,27.2352,26.2089,26.8434,605325.0
2022-07-09,26.8154,27.2352,26.2089,26.8434,605325.0
2022-07-10,26.8154,27.2352,26.2089,26.8434,605325.0
2022-07-11,26.2275,27.2539,26.2275,26.6941,632396.0
2022-07-12,26.0409,27.03,25.9616,26.6474,611057.0
2022-07-13,26.5168,27.963,26.5168,27.7764,783476.0
2022-07-14,26.7967,27.851,26.7127,27.6271,795389.0
2022-07-15,28.1776,28.8214,27.3472,28.2336,595644.0
2022-07-16,28.1776,28.8214,27.3472,28.2336,595644.0
2022-07-17,28.1776,28.8214,27.3472,28.2336,595644.0
2022-07-18,28.9333,29.6051,28.2709,28.4855,725101.0
2022-07-19,28.3735,29.5678,28.3455,29.3625,763229.0
2022-07-20,29.3066,29.4838,28.5695,29.2412,532837.0
2022-07-21,28.6908,28.8867,27.3658,27.935,665988.0
2022-07-22,28.3735,28.84,27.5525,27.7764,591299.0
2022-07-23,28.3735,28.84,27.5525,27.7764,591299.0
2022-07-24,28.3735,28.84,27.5525,27.7764,591299.0
2022-07-25,28.019,29.2272,27.7204,28.6161,815951.0
2022-07-26,28.7467,29.2972,28.4575,28.8494,549556.0
2022-07-27,28.8307,29.3252,27.907,29.1573,437932.0
2022-07-28,29.4092,29.9037,28.2709,28.9893,2605980.0
2022-07-29,29.2412,29.8011,28.2242,29.7917,785057.0
2022-07-30,29.2412,29.8011,28.2242,29.7917,785057.0
2022-07-31,29.2412,29.8011,28.2242,29.7917,785057.0
2022-08-01,29.1853,29.3252,27.6271,28.8214,687650.0
2022-08-02,29.0733,30.1836,28.1129,29.997,843611.0
