,ABTX US Equity,ABTX US Equity,ABTX US Equity,ABTX US Equity,ABTX US Equity
2022-05-31,40.047,40.336,39.4789,40.1168,44392.0
2022-06-01,40.3161,40.5653,39.4689,39.7679,54114.0
2022-06-02,39.6882,40.665,39.6882,40.5254,49534.0
2022-06-03,40.4257,40.6151,40.0968,40.4158,37469.0
2022-06-04,40.4257,40.6151,40.0968,40.4158,37469.0
2022-06-05,40.4257,40.6151,40.0968,40.4158,37469.0
2022-06-06,40.7547,41.0287,40.4357,40.5154,45625.0
2022-06-07,40.4457,40.7846,40.4058,40.4756,37541.0
2022-06-08,40.2463,41.0238,40.2463,40.2463,54544.0
2022-06-09,40.1467,40.3261,38.9706,39.0005,40120.0
2022-06-10,38.532,38.9108,38.253,38.5719,40598.0
2022-06-11,38.532,38.9108,38.253,38.5719,40598.0
2022-06-12,38.532,38.9108,38.253,38.5719,40598.0
2022-06-13,37.944,39.2696,37.944,38.243,67519.0
2022-06-14,38.4224,39.0702,38.3128,38.6915,64151.0
2022-06-15,39.0702,39.8776,39.0702,39.5287,68327.0
2022-06-16,38.9606,39.0702,38.3377,38.7214,96072.0
2022-06-17,39.1101,39.5786,38.1732,38.4025,182451.0
2022-06-18,39.1101,39.5786,38.1732,38.4025,182451.0
2022-06-19,39.1101,39.5786,38.1732,38.4025,182451.0
2022-06-20,39.1101,39.5786,38.1732,38.4025,182451.0
2022-06-21,38.7413,39.6085,38.7413,39.0702,72382.0
2022-06-22,38.7613,39.3194,38.7613,38.8709,48773.0
2022-06-23,38.7613,38.9407,37.9241,38.1234,47297.0
2022-06-24,38.1832,39.0702,38.0237,38.1334,151846.0
2022-06-25,38.1832,39.0702,38.0237,38.1334,151846.0
2022-06-26,38.1832,39.0702,38.0237,38.1334,151846.0
2022-06-27,38.5021,38.8709,38.2729,38.4324,81125.0
2022-06-28,38.7214,39.1899,37.7845,37.8244,109030.0
2022-06-29,38.0835,38.0835,37.346,37.4257,84859.0
2022-06-30,37.2961,38.0237,36.9174,37.635,126346.0
2022-07-01,37.5054,38.9656,37.4257,38.7712,79785.0
2022-07-02,37.5054,38.9656,37.4257,38.7712,79785.0
2022-07-03,37.5054,38.9656,37.4257,38.7712,79785.0
2022-07-04,37.5054,38.9656,37.4257,38.7712,79785.0
2022-07-05,38.3028,39.0902,37.7347,38.9606,94125.0
2022-07-06,38.6616,39.6085,38.3925,38.8908,65718.0
2022-07-07,39.3095,39.6782,38.6915,38.7015,57049.0
2022-07-08,38.7712,38.9805,38.4124,38.9108,74277.0
2022-07-09,38.7712,38.9805,38.4124,38.9108,74277.0
2022-07-10,38.7712,38.9805,38.4124,38.9108,74277.0
2022-07-11,38.5918,39.135,38.5918,39.0603,49456.0
2022-07-12,38.8011,39.6284,38.8011,39.1899,47928.0
2022-07-13,38.8709,39.13,38.3925,38.6417,46688.0
2022-07-14,38.0835,38.4623,37.6151,38.1134,57445.0
2022-07-15,38.6217,39.7779,38.557,39.5088,60572.0
2022-07-16,38.6217,39.7779,38.557,39.5088,60572.0
2022-07-17,38.6217,39.7779,38.557,39.5088,60572.0
2022-07-18,39.758,40.4556,39.5586,40.1367,60063.0
2022-07-19,40.2364,41.7414,40.2364,41.2829,78146.0
2022-07-20,41.0537,41.5321,40.9241,41.253,51704.0
2022-07-21,40.8842,41.4125,40.7547,41.3527,54008.0
2022-07-22,41.1434,41.6517,40.7248,41.0437,67739.0
2022-07-23,41.1434,41.6517,40.7248,41.0437,67739.0
2022-07-24,41.1434,41.6517,40.7248,41.0437,67739.0
2022-07-25,41.2032,41.3826,40.964,41.0736,57576.0
2022-07-26,40.9042,41.7414,40.9042,41.6018,60868.0
2022-07-27,41.3327,42.7032,41.3327,42.6583,77276.0
2022-07-28,42.3992,42.8876,42.2298,42.7879,81692.0
2022-07-29,42.4291,44.0936,42.4291,43.8942,70450.0
2022-07-30,42.4291,44.0936,42.4291,43.8942,70450.0
2022-07-31,42.4291,44.0936,42.4291,43.8942,70450.0
2022-08-01,43.7348,44.8511,43.5454,44.253,81846.0
2022-08-02,44.253,44.6118,43.2763,43.2763,43541.0
2022-08-03,43.3959,44.0637,43.366,43.9441,83983.0
2022-08-04,43.7846,43.8793,43.5853,43.675,54296.0
2022-08-05,43.6451,43.974,43.2663,43.7547,70499.0
2022-08-06,43.6451,43.974,43.2663,43.7547,70499.0
2022-08-07,43.6451,43.974,43.2663,43.7547,70499.0
2022-08-08,43.8444,44.2231,43.7447,44.0138,63391.0
2022-08-09,44.1633,44.8211,43.8344,44.7912,66197.0
2022-08-10,45.0105,45.3693,44.9806,44.9906,77762.0
2022-08-11,45.3494,45.4441,45.0413,45.2796,47500.0
2022-08-12,45.4092,45.9873,45.1949,45.9773,60560.0
2022-08-13,45.4092,45.9873,45.1949,45.9773,60560.0
2022-08-14,45.4092,45.9873,45.1949,45.9773,60560.0
2022-08-15,45.469,46.5355,44.6118,46.1866,58281.0
2022-08-16,46.067,46.8046,45.9275,46.7149,63756.0
2022-08-17,46.4557,46.5554,46.2663,46.4458,45997.0
2022-08-18,46.5853,46.5853,46.2165,46.4258,37206.0
2022-08-19,46.077,46.077,44.7613,44.9109,170623.0
2022-08-20,46.077,46.077,44.7613,44.9109,170623.0
2022-08-21,46.077,46.077,44.7613,44.9109,170623.0
2022-08-22,44.7215,44.9009,44.2132,44.3328,53223.0
2022-08-23,44.562,44.6318,44.0437,44.2231,46046.0
2022-08-24,44.0936,44.3826,43.8344,44.0936,44842.0
2022-08-25,44.1235,44.3178,43.7946,44.0537,51754.0
2022-08-26,44.3029,44.3029,43.4657,43.5454,52122.0
2022-08-27,44.3029,44.3029,43.4657,43.5454,52122.0
2022-08-28,44.3029,44.3029,43.4657,43.5454,52122.0
2022-08-29,43.3062,43.3062,42.0902,42.15,38506.0
2022-08-30,42.46,42.64,41.87,42.57,39737.0
2022-08-31,42.41,42.53,42.01,42.36,78560.0
2022-09-01,42.27,42.53,41.81,42.35,48279.0
2022-09-02,42.6,43.12,41.89,42.15,49000.0
2022-09-03,42.6,43.12,41.89,42.15,49000.0
2022-09-04,42.6,43.12,41.89,42.15,49000.0
2022-09-05,42.6,43.12,41.89,42.15,49000.0
2022-09-06,42.44,42.44,40.5,41.27,75619.0
2022-09-07,41.27,42.11,40.87,42.04,63063.0
2022-09-08,41.73,42.375,41.43,42.01,71498.0
2022-09-09,42.1,42.58,41.72,42.27,69418.0
2022-09-10,42.1,42.58,41.72,42.27,69418.0
2022-09-11,42.1,42.58,41.72,42.27,69418.0
2022-09-12,42.32,43.09,42.05,42.8,83520.0
2022-09-13,42.36,42.58,41.13,41.34,59250.0
2022-09-14,41.28,43.3,40.8,42.87,120810.0
2022-09-15,42.68,44.2,42.68,43.5,65901.0
2022-09-16,43.37,44.11,42.365,43.88,284794.0
2022-09-17,43.37,44.11,42.365,43.88,284794.0
2022-09-18,43.37,44.11,42.365,43.88,284794.0
2022-09-19,43.55,44.45,43.55,44.19,71061.0
2022-09-20,44.27,44.655,43.84,44.22,46256.0
2022-09-21,44.25,44.72,43.98,44.06,54971.0
2022-09-22,44.07,44.11,43.14,43.72,82781.0
2022-09-23,43.4,43.96,43.17,43.9,116829.0
2022-09-24,43.4,43.96,43.17,43.9,116829.0
2022-09-25,43.4,43.96,43.17,43.9,116829.0
2022-09-26,44.74,45.93,43.97,43.97,300062.0
2022-09-27,44.24,44.925,42.27,42.41,119587.0
2022-09-28,42.41,44.35,42.365,43.71,117062.0
2022-09-29,43.49,43.49,41.88,41.99,83628.0
2022-09-30,42.22,42.57,41.21,41.63,1609047.0
2022-10-01,42.22,42.57,41.21,41.63,1609047.0
2022-10-02,42.22,42.57,41.21,41.63,1609047.0
2022-10-03,42.22,42.57,41.21,41.63,1609047.0
2022-10-04,42.22,42.57,41.21,41.63,1609047.0
2022-10-05,42.22,42.57,41.21,41.63,1609047.0
2022-10-06,42.22,42.57,41.21,41.63,1609047.0
2022-10-07,42.22,42.57,41.21,41.63,1609047.0
2022-10-08,42.22,42.57,41.21,41.63,1609047.0
2022-10-09,42.22,42.57,41.21,41.63,1609047.0
2022-10-10,42.22,42.57,41.21,41.63,1609047.0
2022-10-11,42.22,42.57,41.21,41.63,1609047.0
2022-10-12,42.22,42.57,41.21,41.63,1609047.0
2022-10-13,42.22,42.57,41.21,41.63,1609047.0
2022-10-14,42.22,42.57,41.21,41.63,1609047.0
2022-10-15,42.22,42.57,41.21,41.63,1609047.0
2022-10-16,42.22,42.57,41.21,41.63,1609047.0
2022-10-17,42.22,42.57,41.21,41.63,1609047.0
2022-10-18,42.22,42.57,41.21,41.63,1609047.0
2022-10-19,42.22,42.57,41.21,41.63,1609047.0
2022-10-20,42.22,42.57,41.21,41.63,1609047.0
2022-10-21,42.22,42.57,41.21,41.63,1609047.0
2022-10-22,42.22,42.57,41.21,41.63,1609047.0
2022-10-23,42.22,42.57,41.21,41.63,1609047.0
2022-10-24,42.22,42.57,41.21,41.63,1609047.0
2022-10-25,42.22,42.57,41.21,41.63,1609047.0
2022-10-26,42.22,42.57,41.21,41.63,1609047.0
2022-10-27,42.22,42.57,41.21,41.63,1609047.0
2022-10-28,42.22,42.57,41.21,41.63,1609047.0
2022-10-29,42.22,42.57,41.21,41.63,1609047.0
2022-10-30,42.22,42.57,41.21,41.63,1609047.0
2022-10-31,42.22,42.57,41.21,41.63,1609047.0
2022-11-01,42.22,42.57,41.21,41.63,1609047.0
2022-11-02,42.22,42.57,41.21,41.63,1609047.0
2022-11-03,42.22,42.57,41.21,41.63,1609047.0
2022-11-04,42.22,42.57,41.21,41.63,1609047.0
2022-11-05,42.22,42.57,41.21,41.63,1609047.0
2022-11-06,42.22,42.57,41.21,41.63,1609047.0
2022-11-07,42.22,42.57,41.21,41.63,1609047.0
2022-11-08,42.22,42.57,41.21,41.63,1609047.0
2022-11-09,42.22,42.57,41.21,41.63,1609047.0
2022-11-10,42.22,42.57,41.21,41.63,1609047.0
2022-11-11,42.22,42.57,41.21,41.63,1609047.0
2022-11-12,42.22,42.57,41.21,41.63,1609047.0
2022-11-13,42.22,42.57,41.21,41.63,1609047.0
2022-11-14,42.22,42.57,41.21,41.63,1609047.0
2022-11-15,42.22,42.57,41.21,41.63,1609047.0
2022-11-16,42.22,42.57,41.21,41.63,1609047.0
2022-11-17,42.22,42.57,41.21,41.63,1609047.0
2022-11-18,42.22,42.57,41.21,41.63,1609047.0
2022-11-19,42.22,42.57,41.21,41.63,1609047.0
2022-11-20,42.22,42.57,41.21,41.63,1609047.0
2022-11-21,42.22,42.57,41.21,41.63,1609047.0
2022-11-22,42.22,42.57,41.21,41.63,1609047.0
2022-11-23,42.22,42.57,41.21,41.63,1609047.0
2022-11-24,42.22,42.57,41.21,41.63,1609047.0
2022-11-25,42.22,42.57,41.21,41.63,1609047.0
2022-11-26,42.22,42.57,41.21,41.63,1609047.0
2022-11-27,42.22,42.57,41.21,41.63,1609047.0
2022-11-28,42.22,42.57,41.21,41.63,1609047.0
2022-11-29,42.22,42.57,41.21,41.63,1609047.0
2022-11-30,42.22,42.57,41.21,41.63,1609047.0
2022-12-01,42.22,42.57,41.21,41.63,1609047.0
2022-12-02,42.22,42.57,41.21,41.63,1609047.0
2022-12-03,42.22,42.57,41.21,41.63,1609047.0
2022-12-04,42.22,42.57,41.21,41.63,1609047.0
2022-12-05,42.22,42.57,41.21,41.63,1609047.0
2022-12-06,42.22,42.57,41.21,41.63,1609047.0
2022-12-07,42.22,42.57,41.21,41.63,1609047.0
2022-12-08,42.22,42.57,41.21,41.63,1609047.0
2022-12-09,42.22,42.57,41.21,41.63,1609047.0
2022-12-10,42.22,42.57,41.21,41.63,1609047.0
2022-12-11,42.22,42.57,41.21,41.63,1609047.0
2022-12-12,42.22,42.57,41.21,41.63,1609047.0
2022-12-13,42.22,42.57,41.21,41.63,1609047.0
2022-12-14,42.22,42.57,41.21,41.63,1609047.0
2022-12-15,42.22,42.57,41.21,41.63,1609047.0
2022-12-16,42.22,42.57,41.21,41.63,1609047.0
2022-12-17,42.22,42.57,41.21,41.63,1609047.0
2022-12-18,42.22,42.57,41.21,41.63,1609047.0
2022-12-19,42.22,42.57,41.21,41.63,1609047.0
2022-12-20,42.22,42.57,41.21,41.63,1609047.0
2022-12-21,42.22,42.57,41.21,41.63,1609047.0
2022-12-22,42.22,42.57,41.21,41.63,1609047.0
2022-12-23,42.22,42.57,41.21,41.63,1609047.0
2022-12-24,42.22,42.57,41.21,41.63,1609047.0
2022-12-25,42.22,42.57,41.21,41.63,1609047.0
2022-12-26,42.22,42.57,41.21,41.63,1609047.0
2022-12-27,42.22,42.57,41.21,41.63,1609047.0
2022-12-28,42.22,42.57,41.21,41.63,1609047.0
2022-12-29,42.22,42.57,41.21,41.63,1609047.0
2022-12-30,42.22,42.57,41.21,41.63,1609047.0
2022-12-31,42.22,42.57,41.21,41.63,1609047.0
2023-01-01,42.22,42.57,41.21,41.63,1609047.0
2023-01-02,42.22,42.57,41.21,41.63,1609047.0
2023-01-03,42.22,42.57,41.21,41.63,1609047.0
2023-01-04,42.22,42.57,41.21,41.63,1609047.0
2023-01-05,42.22,42.57,41.21,41.63,1609047.0
2023-01-06,42.22,42.57,41.21,41.63,1609047.0
2023-01-07,42.22,42.57,41.21,41.63,1609047.0
2023-01-08,42.22,42.57,41.21,41.63,1609047.0
2023-01-09,42.22,42.57,41.21,41.63,1609047.0
2023-01-10,42.22,42.57,41.21,41.63,1609047.0
2023-01-11,42.22,42.57,41.21,41.63,1609047.0
2023-01-12,42.22,42.57,41.21,41.63,1609047.0
2023-01-13,42.22,42.57,41.21,41.63,1609047.0
2023-01-14,42.22,42.57,41.21,41.63,1609047.0
2023-01-15,42.22,42.57,41.21,41.63,1609047.0
2023-01-16,42.22,42.57,41.21,41.63,1609047.0
2023-01-17,42.22,42.57,41.21,41.63,1609047.0
2023-01-18,42.22,42.57,41.21,41.63,1609047.0
2023-01-19,42.22,42.57,41.21,41.63,1609047.0
2023-01-20,42.22,42.57,41.21,41.63,1609047.0
2023-01-21,42.22,42.57,41.21,41.63,1609047.0
2023-01-22,42.22,42.57,41.21,41.63,1609047.0
2023-01-23,42.22,42.57,41.21,41.63,1609047.0
2023-01-24,42.22,42.57,41.21,41.63,1609047.0
2023-01-25,42.22,42.57,41.21,41.63,1609047.0
2023-01-26,42.22,42.57,41.21,41.63,1609047.0
2023-01-27,42.22,42.57,41.21,41.63,1609047.0
2023-01-28,42.22,42.57,41.21,41.63,1609047.0
2023-01-29,42.22,42.57,41.21,41.63,1609047.0
2023-01-30,42.22,42.57,41.21,41.63,1609047.0
2023-01-31,42.22,42.57,41.21,41.63,1609047.0
2023-02-01,42.22,42.57,41.21,41.63,1609047.0
2023-02-02,42.22,42.57,41.21,41.63,1609047.0
2023-02-03,42.22,42.57,41.21,41.63,1609047.0
2023-02-04,42.22,42.57,41.21,41.63,1609047.0
2023-02-05,42.22,42.57,41.21,41.63,1609047.0
2023-02-06,42.22,42.57,41.21,41.63,1609047.0
2023-02-07,42.22,42.57,41.21,41.63,1609047.0
2023-02-08,42.22,42.57,41.21,41.63,1609047.0
2023-02-09,42.22,42.57,41.21,41.63,1609047.0
2023-02-10,42.22,42.57,41.21,41.63,1609047.0
2023-02-11,42.22,42.57,41.21,41.63,1609047.0
2023-02-12,42.22,42.57,41.21,41.63,1609047.0
2023-02-13,42.22,42.57,41.21,41.63,1609047.0
2023-02-14,42.22,42.57,41.21,41.63,1609047.0
2023-02-15,42.22,42.57,41.21,41.63,1609047.0
2023-02-16,42.22,42.57,41.21,41.63,1609047.0
2023-02-17,42.22,42.57,41.21,41.63,1609047.0
2023-02-18,42.22,42.57,41.21,41.63,1609047.0
2023-02-19,42.22,42.57,41.21,41.63,1609047.0
2023-02-20,42.22,42.57,41.21,41.63,1609047.0
2023-02-21,42.22,42.57,41.21,41.63,1609047.0
2023-02-22,42.22,42.57,41.21,41.63,1609047.0
2023-02-23,42.22,42.57,41.21,41.63,1609047.0
2023-02-24,42.22,42.57,41.21,41.63,1609047.0
2023-02-25,42.22,42.57,41.21,41.63,1609047.0
2023-02-26,42.22,42.57,41.21,41.63,1609047.0
2023-02-27,42.22,42.57,41.21,41.63,1609047.0
2023-02-28,42.22,42.57,41.21,41.63,1609047.0
2023-03-01,42.22,42.57,41.21,41.63,1609047.0
2023-03-02,42.22,42.57,41.21,41.63,1609047.0
2023-03-03,42.22,42.57,41.21,41.63,1609047.0
2023-03-04,42.22,42.57,41.21,41.63,1609047.0
2023-03-05,42.22,42.57,41.21,41.63,1609047.0
2023-03-06,42.22,42.57,41.21,41.63,1609047.0
2023-03-07,42.22,42.57,41.21,41.63,1609047.0
2023-03-08,42.22,42.57,41.21,41.63,1609047.0
2023-03-09,42.22,42.57,41.21,41.63,1609047.0
2023-03-10,42.22,42.57,41.21,41.63,1609047.0
2023-03-11,42.22,42.57,41.21,41.63,1609047.0
2023-03-12,42.22,42.57,41.21,41.63,1609047.0
2023-03-13,42.22,42.57,41.21,41.63,1609047.0
2023-03-14,42.22,42.57,41.21,41.63,1609047.0
2023-03-15,42.22,42.57,41.21,41.63,1609047.0
2023-03-16,42.22,42.57,41.21,41.63,1609047.0
2023-03-17,42.22,42.57,41.21,41.63,1609047.0
2023-03-18,42.22,42.57,41.21,41.63,1609047.0
2023-03-19,42.22,42.57,41.21,41.63,1609047.0
2023-03-20,42.22,42.57,41.21,41.63,1609047.0
2023-03-21,42.22,42.57,41.21,41.63,1609047.0
2023-03-22,42.22,42.57,41.21,41.63,1609047.0
2023-03-23,42.22,42.57,41.21,41.63,1609047.0
2023-03-24,42.22,42.57,41.21,41.63,1609047.0
2023-03-25,42.22,42.57,41.21,41.63,1609047.0
2023-03-26,42.22,42.57,41.21,41.63,1609047.0
2023-03-27,42.22,42.57,41.21,41.63,1609047.0
2023-03-28,42.22,42.57,41.21,41.63,1609047.0
2023-03-29,42.22,42.57,41.21,41.63,1609047.0
2023-03-30,42.22,42.57,41.21,41.63,1609047.0
2023-03-31,42.22,42.57,41.21,41.63,1609047.0
2023-04-01,42.22,42.57,41.21,41.63,1609047.0
2023-04-02,42.22,42.57,41.21,41.63,1609047.0
2023-04-03,42.22,42.57,41.21,41.63,1609047.0
2023-04-04,42.22,42.57,41.21,41.63,1609047.0
2023-04-05,42.22,42.57,41.21,41.63,1609047.0
2023-04-06,42.22,42.57,41.21,41.63,1609047.0
2023-04-07,42.22,42.57,41.21,41.63,1609047.0
2023-04-08,42.22,42.57,41.21,41.63,1609047.0
2023-04-09,42.22,42.57,41.21,41.63,1609047.0
2023-04-10,42.22,42.57,41.21,41.63,1609047.0
2023-04-11,42.22,42.57,41.21,41.63,1609047.0
2023-04-12,42.22,42.57,41.21,41.63,1609047.0
2023-04-13,42.22,42.57,41.21,41.63,1609047.0
2023-04-14,42.22,42.57,41.21,41.63,1609047.0
2023-04-15,42.22,42.57,41.21,41.63,1609047.0
2023-04-16,42.22,42.57,41.21,41.63,1609047.0
2023-04-17,42.22,42.57,41.21,41.63,1609047.0
2023-04-18,42.22,42.57,41.21,41.63,1609047.0
2023-04-19,42.22,42.57,41.21,41.63,1609047.0
2023-04-20,42.22,42.57,41.21,41.63,1609047.0
2023-04-21,42.22,42.57,41.21,41.63,1609047.0
2023-04-22,42.22,42.57,41.21,41.63,1609047.0
2023-04-23,42.22,42.57,41.21,41.63,1609047.0
2023-04-24,42.22,42.57,41.21,41.63,1609047.0
2023-04-25,42.22,42.57,41.21,41.63,1609047.0
2023-04-26,42.22,42.57,41.21,41.63,1609047.0
2023-04-27,42.22,42.57,41.21,41.63,1609047.0
2023-04-28,42.22,42.57,41.21,41.63,1609047.0
2023-04-29,42.22,42.57,41.21,41.63,1609047.0
2023-04-30,42.22,42.57,41.21,41.63,1609047.0
2023-05-01,42.22,42.57,41.21,41.63,1609047.0
2023-05-02,42.22,42.57,41.21,41.63,1609047.0
2023-05-03,42.22,42.57,41.21,41.63,1609047.0
2023-05-04,42.22,42.57,41.21,41.63,1609047.0
2023-05-05,42.22,42.57,41.21,41.63,1609047.0
2023-05-06,42.22,42.57,41.21,41.63,1609047.0
2023-05-07,42.22,42.57,41.21,41.63,1609047.0
2023-05-08,42.22,42.57,41.21,41.63,1609047.0
2023-05-09,42.22,42.57,41.21,41.63,1609047.0
2023-05-10,42.22,42.57,41.21,41.63,1609047.0
2023-05-11,42.22,42.57,41.21,41.63,1609047.0
2023-05-12,42.22,42.57,41.21,41.63,1609047.0
2023-05-13,42.22,42.57,41.21,41.63,1609047.0
2023-05-14,42.22,42.57,41.21,41.63,1609047.0
2023-05-15,42.22,42.57,41.21,41.63,1609047.0
2023-05-16,42.22,42.57,41.21,41.63,1609047.0
2023-05-17,42.22,42.57,41.21,41.63,1609047.0
2023-05-18,42.22,42.57,41.21,41.63,1609047.0
2023-05-19,42.22,42.57,41.21,41.63,1609047.0
2023-05-20,42.22,42.57,41.21,41.63,1609047.0
2023-05-21,42.22,42.57,41.21,41.63,1609047.0
2023-05-22,42.22,42.57,41.21,41.63,1609047.0
2023-05-23,42.22,42.57,41.21,41.63,1609047.0
2023-05-24,42.22,42.57,41.21,41.63,1609047.0
2023-05-25,42.22,42.57,41.21,41.63,1609047.0
2023-05-26,42.22,42.57,41.21,41.63,1609047.0
2023-05-27,42.22,42.57,41.21,41.63,1609047.0
2023-05-28,42.22,42.57,41.21,41.63,1609047.0
2023-05-29,42.22,42.57,41.21,41.63,1609047.0
2023-05-30,42.22,42.57,41.21,41.63,1609047.0
2023-05-31,42.22,42.57,41.21,41.63,1609047.0
2023-06-01,42.22,42.57,41.21,41.63,1609047.0
2023-06-02,42.22,42.57,41.21,41.63,1609047.0
2023-06-03,42.22,42.57,41.21,41.63,1609047.0
2023-06-04,42.22,42.57,41.21,41.63,1609047.0
2023-06-05,42.22,42.57,41.21,41.63,1609047.0
2023-06-06,42.22,42.57,41.21,41.63,1609047.0
2023-06-07,42.22,42.57,41.21,41.63,1609047.0
2023-06-08,42.22,42.57,41.21,41.63,1609047.0
2023-06-09,42.22,42.57,41.21,41.63,1609047.0
2023-06-10,42.22,42.57,41.21,41.63,1609047.0
2023-06-11,42.22,42.57,41.21,41.63,1609047.0
2023-06-12,42.22,42.57,41.21,41.63,1609047.0
2023-06-13,42.22,42.57,41.21,41.63,1609047.0
2023-06-14,42.22,42.57,41.21,41.63,1609047.0
2023-06-15,42.22,42.57,41.21,41.63,1609047.0
2023-06-16,42.22,42.57,41.21,41.63,1609047.0
2023-06-17,42.22,42.57,41.21,41.63,1609047.0
2023-06-18,42.22,42.57,41.21,41.63,1609047.0
2023-06-19,42.22,42.57,41.21,41.63,1609047.0
2023-06-20,42.22,42.57,41.21,41.63,1609047.0
2023-06-21,42.22,42.57,41.21,41.63,1609047.0
2023-06-22,42.22,42.57,41.21,41.63,1609047.0
2023-06-23,42.22,42.57,41.21,41.63,1609047.0
2023-06-24,42.22,42.57,41.21,41.63,1609047.0
2023-06-25,42.22,42.57,41.21,41.63,1609047.0
2023-06-26,42.22,42.57,41.21,41.63,1609047.0
2023-06-27,42.22,42.57,41.21,41.63,1609047.0
2023-06-28,42.22,42.57,41.21,41.63,1609047.0
2023-06-29,42.22,42.57,41.21,41.63,1609047.0
2023-06-30,42.22,42.57,41.21,41.63,1609047.0
2023-07-01,42.22,42.57,41.21,41.63,1609047.0
2023-07-02,42.22,42.57,41.21,41.63,1609047.0
2023-07-03,42.22,42.57,41.21,41.63,1609047.0
2023-07-04,42.22,42.57,41.21,41.63,1609047.0
2023-07-05,42.22,42.57,41.21,41.63,1609047.0
2023-07-06,42.22,42.57,41.21,41.63,1609047.0
2023-07-07,42.22,42.57,41.21,41.63,1609047.0
2023-07-08,42.22,42.57,41.21,41.63,1609047.0
2023-07-09,42.22,42.57,41.21,41.63,1609047.0
2023-07-10,42.22,42.57,41.21,41.63,1609047.0
2023-07-11,42.22,42.57,41.21,41.63,1609047.0
2023-07-12,42.22,42.57,41.21,41.63,1609047.0
2023-07-13,42.22,42.57,41.21,41.63,1609047.0
2023-07-14,42.22,42.57,41.21,41.63,1609047.0
2023-07-15,42.22,42.57,41.21,41.63,1609047.0
2023-07-16,42.22,42.57,41.21,41.63,1609047.0
2023-07-17,42.22,42.57,41.21,41.63,1609047.0
2023-07-18,42.22,42.57,41.21,41.63,1609047.0
2023-07-19,42.22,42.57,41.21,41.63,1609047.0
2023-07-20,42.22,42.57,41.21,41.63,1609047.0
2023-07-21,42.22,42.57,41.21,41.63,1609047.0
2023-07-22,42.22,42.57,41.21,41.63,1609047.0
2023-07-23,42.22,42.57,41.21,41.63,1609047.0
2023-07-24,42.22,42.57,41.21,41.63,1609047.0
2023-07-25,42.22,42.57,41.21,41.63,1609047.0
2023-07-26,42.22,42.57,41.21,41.63,1609047.0
2023-07-27,42.22,42.57,41.21,41.63,1609047.0
2023-07-28,42.22,42.57,41.21,41.63,1609047.0
2023-07-29,42.22,42.57,41.21,41.63,1609047.0
2023-07-30,42.22,42.57,41.21,41.63,1609047.0
2023-07-31,42.22,42.57,41.21,41.63,1609047.0
2023-08-01,42.22,42.57,41.21,41.63,1609047.0
2023-08-02,42.22,42.57,41.21,41.63,1609047.0
2023-08-03,42.22,42.57,41.21,41.63,1609047.0
2023-08-04,42.22,42.57,41.21,41.63,1609047.0
2023-08-05,42.22,42.57,41.21,41.63,1609047.0
2023-08-06,42.22,42.57,41.21,41.63,1609047.0
2023-08-07,42.22,42.57,41.21,41.63,1609047.0
2023-08-08,42.22,42.57,41.21,41.63,1609047.0
2023-08-09,42.22,42.57,41.21,41.63,1609047.0
2023-08-10,42.22,42.57,41.21,41.63,1609047.0
2023-08-11,42.22,42.57,41.21,41.63,1609047.0
2023-08-12,42.22,42.57,41.21,41.63,1609047.0
2023-08-13,42.22,42.57,41.21,41.63,1609047.0
2023-08-14,42.22,42.57,41.21,41.63,1609047.0
2023-08-15,42.22,42.57,41.21,41.63,1609047.0
2023-08-16,42.22,42.57,41.21,41.63,1609047.0
2023-08-17,42.22,42.57,41.21,41.63,1609047.0
2023-08-18,42.22,42.57,41.21,41.63,1609047.0
2023-08-19,42.22,42.57,41.21,41.63,1609047.0
2023-08-20,42.22,42.57,41.21,41.63,1609047.0
2023-08-21,42.22,42.57,41.21,41.63,1609047.0
2023-08-22,42.22,42.57,41.21,41.63,1609047.0
2023-08-23,42.22,42.57,41.21,41.63,1609047.0
2023-08-24,42.22,42.57,41.21,41.63,1609047.0
2023-08-25,42.22,42.57,41.21,41.63,1609047.0
2023-08-26,42.22,42.57,41.21,41.63,1609047.0
2023-08-27,42.22,42.57,41.21,41.63,1609047.0
2023-08-28,42.22,42.57,41.21,41.63,1609047.0
2023-08-29,42.22,42.57,41.21,41.63,1609047.0
2023-08-30,42.22,42.57,41.21,41.63,1609047.0
2023-08-31,42.22,42.57,41.21,41.63,1609047.0
2023-09-01,42.22,42.57,41.21,41.63,1609047.0
2023-09-02,42.22,42.57,41.21,41.63,1609047.0
2023-09-03,42.22,42.57,41.21,41.63,1609047.0
2023-09-04,42.22,42.57,41.21,41.63,1609047.0
2023-09-05,42.22,42.57,41.21,41.63,1609047.0
2023-09-06,42.22,42.57,41.21,41.63,1609047.0
2023-09-07,42.22,42.57,41.21,41.63,1609047.0
2023-09-08,42.22,42.57,41.21,41.63,1609047.0
2023-09-09,42.22,42.57,41.21,41.63,1609047.0
2023-09-10,42.22,42.57,41.21,41.63,1609047.0
2023-09-11,42.22,42.57,41.21,41.63,1609047.0
2023-09-12,42.22,42.57,41.21,41.63,1609047.0
2023-09-13,42.22,42.57,41.21,41.63,1609047.0
2023-09-14,42.22,42.57,41.21,41.63,1609047.0
2023-09-15,42.22,42.57,41.21,41.63,1609047.0
2023-09-16,42.22,42.57,41.21,41.63,1609047.0
