,APAM US Equity,APAM US Equity,APAM US Equity,APAM US Equity,APAM US Equity
2022-08-13,33.4103,34.033,33.099,33.9984,1031336.0
2022-08-14,33.4103,34.033,33.099,33.9984,1031336.0
2022-08-15,33.6525,33.7649,32.8741,33.4709,650226.0
2022-08-16,33.3742,33.6291,33.0141,33.3479,445586.0
2022-08-17,32.9613,33.26,32.6451,33.1195,291603.0
2022-08-18,33.0843,33.383,32.9438,33.2161,492761.0
2022-08-19,32.9613,32.9613,31.6612,31.7578,371401.0
2022-08-20,32.9613,32.9613,31.6612,31.7578,371401.0
2022-08-21,32.9613,32.9613,31.6612,31.7578,371401.0
2022-08-22,31.2571,31.3185,30.7914,31.178,344592.0
2022-08-23,30.9144,31.547,30.9144,31.0726,279128.0
2022-08-24,31.1604,31.2658,30.8442,30.9057,253539.0
2022-08-25,30.9408,31.6436,30.9408,31.3098,235119.0
2022-08-26,31.2658,31.424,30.2116,30.44,476513.0
2022-08-27,31.2658,31.424,30.2116,30.44,476513.0
2022-08-28,31.2658,31.424,30.2116,30.44,476513.0
2022-08-29,30.1853,30.3083,29.8866,29.9129,278829.0
2022-08-30,29.9042,30.0008,29.6093,29.9657,312203.0
2022-08-31,30.3083,30.3434,29.4825,29.6582,354882.0
2022-09-01,29.4825,29.6845,28.8851,29.4034,390899.0
2022-09-02,29.6494,29.746,28.5337,28.6479,387763.0
2022-09-03,29.6494,29.746,28.5337,28.6479,387763.0
2022-09-04,29.6494,29.746,28.5337,28.6479,387763.0
2022-09-05,29.6494,29.746,28.5337,28.6479,387763.0
2022-09-06,28.6479,28.8939,28.1472,28.7621,328944.0
2022-09-07,28.8324,29.0081,28.5513,28.9817,295226.0
2022-09-08,28.7006,29.6582,28.4546,29.5615,479817.0
2022-09-09,29.7285,30.1941,29.6977,29.7372,443178.0
2022-09-10,29.7285,30.1941,29.6977,29.7372,443178.0
2022-09-11,29.7285,30.1941,29.6977,29.7372,443178.0
2022-09-12,29.9042,30.2819,29.8251,30.1853,531765.0
2022-09-13,29.5001,29.5615,28.4546,28.6567,700422.0
2022-09-14,28.8148,28.9554,28.0945,28.3931,461039.0
2022-09-15,28.3931,28.7973,27.8924,28.1208,467242.0
2022-09-16,27.8924,27.989,27.433,27.9715,682727.0
2022-09-17,27.8924,27.989,27.433,27.9715,682727.0
2022-09-18,27.8924,27.989,27.433,27.9715,682727.0
2022-09-19,27.6025,28.4283,27.6025,28.3756,379558.0
2022-09-20,28.0681,28.2877,27.4356,27.7255,309214.0
2022-09-21,27.9275,28.2877,27.418,27.4531,413871.0
2022-09-22,27.3389,27.3653,26.6186,26.6801,342039.0
2022-09-23,26.3374,26.478,25.4589,25.9246,404147.0
2022-09-24,26.3374,26.478,25.4589,25.9246,404147.0
2022-09-25,26.3374,26.478,25.4589,25.9246,404147.0
2022-09-26,25.8191,26.4209,25.6874,25.7137,534747.0
2022-09-27,26.0563,26.232,24.844,25.0197,488042.0
2022-09-28,25.169,25.7137,25.0549,25.4589,484456.0
2022-09-29,24.9758,24.9846,24.3081,24.4838,391637.0
2022-09-30,24.15,24.2027,23.2539,23.658,992751.0
2022-10-01,24.15,24.2027,23.2539,23.658,992751.0
2022-10-02,24.15,24.2027,23.2539,23.658,992751.0
2022-10-03,23.9567,24.2554,23.3681,23.904,776308.0
2022-10-04,24.3784,25.0461,24.3784,24.8967,488779.0
2022-10-05,24.4487,24.8528,24.0446,24.7122,400602.0
2022-10-06,24.598,25.0373,24.1588,24.3433,412204.0
2022-10-07,24.0973,24.0973,23.3901,23.7634,580632.0
2022-10-08,24.0973,24.0973,23.3901,23.7634,580632.0
2022-10-09,24.0973,24.0973,23.3901,23.7634,580632.0
2022-10-10,23.9831,24.0709,23.1836,23.4296,949532.0
2022-10-11,23.087,23.5702,22.8849,23.3418,731221.0
2022-10-12,23.3418,23.5526,22.9096,23.3857,656019.0
2022-10-13,22.8937,23.8952,22.5467,23.8162,795851.0
2022-10-14,24.0973,24.3608,23.2451,23.3769,474385.0
2022-10-15,24.0973,24.3608,23.2451,23.3769,474385.0
2022-10-16,24.0973,24.3608,23.2451,23.3769,474385.0
2022-10-17,23.9216,24.3301,23.8162,23.9919,549871.0
2022-10-18,24.4487,25.1603,23.9304,24.0446,747942.0
2022-10-19,23.7195,24.0358,23.2276,23.5526,677832.0
2022-10-20,23.3945,23.8996,22.8147,22.8147,488842.0
2022-10-21,22.9904,23.6844,22.8674,23.4648,1030672.0
2022-10-22,22.9904,23.6844,22.8674,23.4648,1030672.0
2022-10-23,22.9904,23.6844,22.8674,23.4648,1030672.0
2022-10-24,23.7019,24.3037,23.5614,24.1588,433480.0
2022-10-25,24.027,24.8176,24.0182,24.6419,423949.0
2022-10-26,24.7474,25.1778,24.6947,24.7034,331460.0
2022-10-27,24.9758,25.3799,24.8616,24.9055,364942.0
2022-10-28,24.9758,25.8191,24.9011,25.5995,427849.0
2022-10-29,24.9758,25.8191,24.9011,25.5995,427849.0
2022-10-30,24.9758,25.8191,24.9011,25.5995,427849.0
2022-10-31,25.3623,25.5613,25.0373,25.0461,555240.0
2022-11-01,25.3623,25.6522,25.1778,25.5204,695188.0
2022-11-02,25.9158,26.3638,25.0373,25.5204,936067.0
2022-11-03,25.1954,25.1954,24.6156,24.8791,455408.0
2022-11-04,25.4677,25.8894,25.213,25.8367,519614.0
2022-11-05,25.4677,25.8894,25.213,25.8367,519614.0
2022-11-06,25.4677,25.8894,25.213,25.8367,519614.0
2022-11-07,26.2057,26.8821,25.7708,26.7416,546564.0
2022-11-08,26.97,27.2424,26.3374,26.9173,583343.0
2022-11-09,26.7416,26.8733,26.2408,26.3814,444088.0
2022-11-10,27.7606,29.2804,27.7423,29.2541,940028.0
2022-11-11,29.3683,30.6157,29.2277,30.4137,860915.0
2022-11-12,29.3683,30.6157,29.2277,30.4137,860915.0
2022-11-13,29.3683,30.6157,29.2277,30.4137,860915.0
2022-11-14,30.1677,30.4488,29.4737,29.4737,447362.0
2022-11-15,29.8132,30.5458,29.758,29.9829,720685.0
2022-11-16,29.9383,30.3582,29.5898,30.0991,642463.0
2022-11-17,29.5273,30.1616,29.295,30.1259,468529.0
2022-11-18,30.6619,30.6619,30.242,30.4118,482856.0
2022-11-19,30.6619,30.6619,30.242,30.4118,482856.0
2022-11-20,30.6619,30.6619,30.242,30.4118,482856.0
2022-11-21,30.3224,30.921,30.0097,30.1884,631870.0
2022-11-22,30.4922,30.6709,30.3001,30.4028,486810.0
2022-11-23,30.376,30.4922,29.8489,30.2152,541264.0
2022-11-24,30.376,30.4922,29.8489,30.2152,541264.0
2022-11-25,30.0723,30.4028,30.0723,30.1705,152350.0
2022-11-26,30.0723,30.4028,30.0723,30.1705,152350.0
2022-11-27,30.0723,30.4028,30.0723,30.1705,152350.0
2022-11-28,29.7864,30.2152,29.6166,29.7953,425902.0
2022-11-29,29.8847,30.2331,29.7953,30.0276,480075.0
2022-11-30,30.0276,31.0372,29.6032,30.9925,580589.0
2022-12-01,31.0461,31.3856,30.8853,31.2426,510686.0
2022-12-02,30.7602,31.7429,30.6329,31.4928,415719.0
2022-12-03,30.7602,31.7429,30.6329,31.4928,415719.0
2022-12-04,30.7602,31.7429,30.6329,31.4928,415719.0
2022-12-05,31.3767,31.6089,30.7915,30.9925,444713.0
2022-12-06,30.9031,31.1533,30.2956,30.519,397946.0
2022-12-07,30.4028,30.8674,30.3224,30.6977,330803.0
2022-12-08,30.8406,31.3052,30.5982,30.9389,367822.0
2022-12-09,30.8227,31.1444,30.7602,30.921,356981.0
2022-12-10,30.8227,31.1444,30.7602,30.921,356981.0
2022-12-11,30.8227,31.1444,30.7602,30.921,356981.0
2022-12-12,30.6441,30.7423,27.8209,29.4915,759771.0
2022-12-13,30.8406,31.4749,29.6122,29.9293,692539.0
2022-12-14,29.706,30.2152,29.2414,29.4915,472829.0
2022-12-15,28.9376,28.9912,28.4016,28.8126,376047.0
2022-12-16,28.4195,28.7768,27.6422,27.9638,784909.0
2022-12-17,28.4195,28.7768,27.6422,27.9638,784909.0
2022-12-18,28.4195,28.7768,27.6422,27.9638,784909.0
2022-12-19,27.9281,28.1648,27.3027,27.4992,453649.0
2022-12-20,27.392,27.9102,27.3295,27.4814,395112.0
2022-12-21,27.7583,28.205,27.6869,27.9281,332809.0
2022-12-22,27.4456,27.4456,26.4003,27.2223,468905.0
2022-12-23,27.1151,27.6154,26.8917,27.526,269590.0
2022-12-24,27.1151,27.6154,26.8917,27.526,269590.0
2022-12-25,27.1151,27.6154,26.8917,27.526,269590.0
2022-12-26,27.1151,27.6154,26.8917,27.526,269590.0
2022-12-27,27.4992,27.6958,27.258,27.3295,311545.0
2022-12-28,27.3384,27.4724,26.1145,26.3199,506326.0
2022-12-29,26.5076,26.9773,26.5076,26.8024,472994.0
2022-12-30,26.4807,26.6002,26.0474,26.5344,504565.0
2022-12-31,26.4807,26.6002,26.0474,26.5344,504565.0
2023-01-01,26.4807,26.6002,26.0474,26.5344,504565.0
2023-01-02,26.4807,26.6002,26.0474,26.5344,504565.0
2023-01-03,26.9007,27.5573,26.9007,27.4814,543958.0
2023-01-04,27.803,28.8572,27.7494,28.3659,1168547.0
2023-01-05,27.9549,28.214,27.7762,28.1425,398837.0
2023-01-06,28.4909,29.3129,28.2363,29.0806,418552.0
2023-01-07,28.4909,29.3129,28.2363,29.0806,418552.0
2023-01-08,28.4909,29.3129,28.2363,29.0806,418552.0
2023-01-09,29.3665,30.1437,29.2414,29.706,454627.0
2023-01-10,29.8042,30.9121,29.8042,30.8227,444689.0
2023-01-11,31.0729,31.4749,30.9031,31.2694,267810.0
2023-01-12,31.3767,31.3767,30.2688,30.653,629394.0
2023-01-13,30.4832,31.2248,30.376,31.0818,284432.0
2023-01-14,30.4832,31.2248,30.376,31.0818,284432.0
2023-01-15,30.4832,31.2248,30.376,31.0818,284432.0
2023-01-16,30.4832,31.2248,30.376,31.0818,284432.0
2023-01-17,31.1265,31.4749,30.7334,31.0908,402245.0
2023-01-18,31.0908,31.6447,30.8763,31.189,290214.0
2023-01-19,30.9389,31.4839,30.7423,31.2784,488831.0
2023-01-20,31.5107,31.7519,31.1444,31.6357,548887.0
2023-01-21,31.5107,31.7519,31.1444,31.6357,548887.0
2023-01-22,31.5107,31.7519,31.1444,31.6357,548887.0
2023-01-23,31.7876,32.0735,31.3409,32.0288,444341.0
2023-01-24,32.0378,32.0556,31.5821,31.6,229936.0
2023-01-25,31.1712,31.4035,30.7423,31.3409,300190.0
2023-01-26,31.332,31.8671,31.0997,31.7966,262205.0
2023-01-27,31.6983,32.279,31.6983,32.2522,273989.0
2023-01-28,31.6983,32.279,31.6983,32.2522,273989.0
2023-01-29,31.6983,32.279,31.6983,32.2522,273989.0
2023-01-30,31.8859,32.3907,31.7608,32.1092,397486.0
2023-01-31,32.3951,32.9312,32.1539,32.8955,667650.0
2023-02-01,32.4041,33.3958,31.2248,33.1813,906040.0
2023-02-02,33.4583,35.4863,33.4583,33.9765,837018.0
2023-02-03,33.503,34.1105,33.3243,33.4762,496521.0
2023-02-04,33.503,34.1105,33.3243,33.4762,496521.0
2023-02-05,33.503,34.1105,33.3243,33.4762,496521.0
2023-02-06,33.3064,33.4136,32.5381,33.0473,419146.0
2023-02-07,32.815,33.494,32.7614,33.3958,398826.0
2023-02-08,33.1635,33.494,32.547,32.5738,394068.0
2023-02-09,32.8061,33.0563,31.9306,32.0556,452167.0
2023-02-10,32.0199,32.2879,31.734,32.1629,551603.0
2023-02-11,32.0199,32.2879,31.734,32.1629,551603.0
2023-02-12,32.0199,32.2879,31.734,32.1629,551603.0
2023-02-13,32.3278,33.2075,32.172,33.1525,374554.0
2023-02-14,33.0883,33.3541,32.4744,32.9784,437248.0
2023-02-15,32.6668,33.2212,32.6393,33.07,287572.0
2023-02-16,32.4561,33.5648,32.3919,33.015,321188.0
2023-02-17,32.9692,33.0425,32.3644,32.5019,491425.0
2023-02-18,32.9692,33.0425,32.3644,32.5019,491425.0
2023-02-19,32.9692,33.0425,32.3644,32.5019,491425.0
2023-02-20,32.9692,33.0425,32.3644,32.5019,491425.0
2023-02-21,31.9613,32.0254,31.219,31.384,472720.0
2023-02-22,31.3657,31.5306,30.6876,30.825,447014.0
2023-02-23,31.0449,31.1577,30.3302,30.6967,569339.0
2023-02-24,30.2844,30.5006,29.8262,29.9637,490954.0
2023-02-25,30.2844,30.5006,29.8262,29.9637,490954.0
2023-02-26,30.2844,30.5006,29.8262,29.9637,490954.0
2023-02-27,30.2111,30.3119,29.6156,29.7071,663251.0
2023-02-28,29.7804,30.5685,29.5513,30.2111,946248.0
2023-03-01,30.0553,30.5685,29.982,30.4402,565108.0
2023-03-02,30.0828,30.431,29.8721,30.4127,453282.0
2023-03-03,30.6876,30.8892,30.4195,30.7609,328148.0
2023-03-04,30.6876,30.8892,30.4195,30.7609,328148.0
2023-03-05,30.6876,30.8892,30.4195,30.7609,328148.0
2023-03-06,30.8434,30.8434,29.8262,30.037,543856.0
2023-03-07,28.8733,29.3314,28.5067,28.8549,900365.0
2023-03-08,28.9466,29.3772,28.6969,29.3314,532009.0
2023-03-09,29.3314,29.3406,28.6534,28.8091,537039.0
2023-03-10,28.745,28.745,27.3155,27.6271,987963.0
2023-03-11,28.745,28.745,27.3155,27.6271,987963.0
2023-03-12,28.745,28.745,27.3155,27.6271,987963.0
2023-03-13,27.0315,27.7599,26.555,27.3338,966201.0
2023-03-14,28.2868,28.4976,27.4163,27.7645,1060890.0
2023-03-15,26.7841,27.3613,26.7291,27.1872,687439.0
2023-03-16,26.6649,27.737,26.5825,27.5263,1016793.0
2023-03-17,27.4896,27.4896,26.8345,27.059,2705798.0
2023-03-18,27.4896,27.4896,26.8345,27.059,2705798.0
2023-03-19,27.4896,27.4896,26.8345,27.059,2705798.0
2023-03-20,27.2056,27.6637,27.0498,27.3064,616668.0
2023-03-21,27.9203,28.5709,27.7828,28.3601,469216.0
2023-03-22,28.241,28.6075,27.6179,27.6454,363900.0
2023-03-23,27.7004,28.58,27.6547,27.9844,747537.0
2023-03-24,27.7462,28.2227,27.4805,28.2135,345762.0
2023-03-25,27.7462,28.2227,27.4805,28.2135,345762.0
2023-03-26,27.7462,28.2227,27.4805,28.2135,345762.0
2023-03-27,28.6808,28.6808,28.1769,28.2868,701746.0
2023-03-28,28.2502,28.6167,28.122,28.5892,337278.0
2023-03-29,28.6625,28.7587,28.2318,28.5709,402777.0
2023-03-30,28.9466,29.0187,28.3968,28.5617,243488.0
2023-03-31,28.8366,29.3772,28.8275,29.3039,487028.0
2023-04-01,28.8366,29.3772,28.8275,29.3039,487028.0
2023-04-02,28.8366,29.3772,28.8275,29.3039,487028.0
2023-04-03,29.1207,29.478,28.4701,28.9832,529757.0
2023-04-04,29.1482,29.1482,28.5892,28.9649,499469.0
2023-04-05,28.8091,29.0657,28.7175,28.9649,449412.0
2023-04-06,28.9374,29.4047,28.8412,29.2764,428035.0
2023-04-07,28.9374,29.4047,28.8412,29.2764,428035.0
2023-04-08,28.9374,29.4047,28.8412,29.2764,428035.0
2023-04-09,28.9374,29.4047,28.8412,29.2764,428035.0
2023-04-10,29.1757,29.7804,29.0474,29.7621,361557.0
2023-04-11,30.1653,30.7975,30.0416,30.7884,687300.0
2023-04-12,31.1091,31.274,30.5318,30.7792,500318.0
2023-04-13,30.8708,31.9063,30.6967,31.439,581562.0
2023-04-14,31.833,32.3461,31.5764,32.3095,503766.0
2023-04-15,31.833,32.3461,31.5764,32.3095,503766.0
2023-04-16,31.833,32.3461,31.5764,32.3095,503766.0
2023-04-17,32.1079,32.5844,31.9521,32.3919,460222.0
2023-04-18,32.6302,32.6668,32.1445,32.5752,438635.0
2023-04-19,32.5844,32.9692,32.5294,32.731,427937.0
2023-04-20,32.4927,32.7401,32.2957,32.4836,412402.0
2023-04-21,32.5844,32.6302,31.9338,32.337,364675.0
2023-04-22,32.5844,32.6302,31.9338,32.337,364675.0
2023-04-23,32.5844,32.6302,31.9338,32.337,364675.0
2023-04-24,32.3278,32.566,31.9796,32.1903,289877.0
2023-04-25,32.0437,32.227,31.5764,31.6314,377099.0
2023-04-26,31.4023,31.7047,30.9075,30.9808,384653.0
2023-04-27,31.1732,31.5764,31.0083,31.5673,447482.0
2023-04-28,31.3473,31.9063,31.3473,31.7688,347094.0
2023-04-29,31.3473,31.9063,31.3473,31.7688,347094.0
2023-04-30,31.3473,31.9063,31.3473,31.7688,347094.0
2023-05-01,31.8421,32.282,31.5581,31.668,358523.0
2023-05-02,31.5214,31.5214,30.1974,30.6051,741306.0
2023-05-03,31.0175,31.6428,29.9087,30.1836,838391.0
2023-05-04,29.7713,29.7896,28.6579,29.1298,708647.0
2023-05-05,29.7438,30.2707,29.5513,29.9545,477663.0
2023-05-06,29.7438,30.2707,29.5513,29.9545,477663.0
2023-05-07,29.7438,30.2707,29.5513,29.9545,477663.0
2023-05-08,30.1928,30.1928,29.7163,29.8721,300531.0
2023-05-09,29.5972,30.0828,29.4597,29.9179,285071.0
2023-05-10,30.2386,30.5685,29.4872,29.9087,446365.0
2023-05-11,29.7804,29.8858,29.3131,29.7529,384526.0
2023-05-12,29.7163,29.9087,29.1482,29.3772,236223.0
2023-05-13,29.7163,29.9087,29.1482,29.3772,236223.0
2023-05-14,29.7163,29.9087,29.1482,29.3772,236223.0
2023-05-15,29.533,30.1011,29.3772,29.9729,387370.0
2023-05-16,29.824,29.8798,29.2843,29.3122,326019.0
2023-05-17,29.4611,30.1869,29.2284,30.1217,374195.0
2023-05-18,30.0287,30.7359,29.8984,30.6149,306876.0
2023-05-19,30.8569,30.8569,30.1776,30.5126,384868.0
2023-05-20,30.8569,30.8569,30.1776,30.5126,384868.0
2023-05-21,30.8569,30.8569,30.1776,30.5126,384868.0
2023-05-22,30.5126,31.1826,30.252,31.0616,367789.0
2023-05-23,31.0523,31.499,30.8942,31.0058,562822.0
2023-05-24,30.7731,30.9825,30.2892,30.587,360975.0
2023-05-25,30.5777,30.7126,30.159,30.3172,220271.0
2023-05-26,30.4474,30.8243,30.4102,30.5219,284962.0
2023-05-27,30.4474,30.8243,30.4102,30.5219,284962.0
2023-05-28,30.4474,30.8243,30.4102,30.5219,284962.0
2023-05-29,30.4474,30.8243,30.4102,30.5219,284962.0
2023-05-30,30.6708,30.9872,30.1962,30.6987,283360.0
2023-05-31,30.6056,30.7114,29.5448,29.7774,377194.0
2023-06-01,29.8798,30.131,29.3494,29.9263,392623.0
2023-06-02,30.3544,31.2058,30.3544,30.8569,438173.0
2023-06-03,30.3544,31.2058,30.3544,30.8569,438173.0
2023-06-04,30.3544,31.2058,30.3544,30.8569,438173.0
2023-06-05,32.5691,32.6994,31.471,31.8805,1505214.0
2023-06-06,31.7409,32.597,31.713,32.3271,805057.0
2023-06-07,32.5598,33.1274,32.5412,32.8575,1857392.0
2023-06-08,32.7552,33.388,32.5412,33.3321,607697.0
2023-06-09,33.2484,33.9184,33.2344,33.5834,700337.0
2023-06-10,33.2484,33.9184,33.2344,33.5834,700337.0
2023-06-11,33.2484,33.9184,33.2344,33.5834,700337.0
2023-06-12,33.4531,34.365,33.4205,34.272,1316690.0
2023-06-13,34.1696,35.3514,34.1417,35.2397,1049446.0
2023-06-14,35.249,35.8818,35.0815,35.7702,1572606.0
2023-06-15,35.6306,36.5053,35.5189,36.4588,1129851.0
2023-06-16,36.4588,36.6169,35.5561,36.2261,14238456.0
2023-06-17,36.4588,36.6169,35.5561,36.2261,14238456.0
2023-06-18,36.4588,36.6169,35.5561,36.2261,14238456.0
2023-06-19,36.4588,36.6169,35.5561,36.2261,14238456.0
2023-06-20,35.8074,35.9609,35.1281,35.277,1599514.0
2023-06-21,35.277,35.2863,34.8861,34.9047,957299.0
2023-06-22,34.7745,34.9327,34.3836,34.6442,1302483.0
2023-06-23,34.2068,34.7,33.5741,33.7323,1393550.0
2023-06-24,34.2068,34.7,33.5741,33.7323,1393550.0
2023-06-25,34.2068,34.7,33.5741,33.7323,1393550.0
2023-06-26,33.6857,34.3604,33.4996,34.0952,938260.0
2023-06-27,34.2348,35.5096,34.1045,35.4724,1232195.0
2023-06-28,35.6957,36.3936,35.4072,36.3564,827213.0
2023-06-29,36.3843,37.1567,36.3843,37.1194,704575.0
2023-06-30,37.2218,37.4079,36.5704,36.5797,800032.0
2023-07-01,37.2218,37.4079,36.5704,36.5797,800032.0
2023-07-02,37.2218,37.4079,36.5704,36.5797,800032.0
2023-07-03,36.5053,37.0264,36.5053,36.8031,230390.0
2023-07-04,36.5053,37.0264,36.5053,36.8031,230390.0
2023-07-05,36.5239,36.7007,36.0586,36.6076,766057.0
2023-07-06,36.1703,36.2168,35.3142,35.7515,512833.0
2023-07-07,35.826,36.3331,35.6306,35.8353,1202594.0
2023-07-08,35.826,36.3331,35.6306,35.8353,1202594.0
2023-07-09,35.826,36.3331,35.6306,35.8353,1202594.0
2023-07-10,35.8446,36.8124,35.8446,36.7379,713674.0
2023-07-11,36.9426,37.0543,36.4867,36.9147,554002.0
2023-07-12,37.3149,38.1896,37.3149,38.1151,697915.0
2023-07-13,38.478,39.0131,38.1151,38.8689,835567.0
2023-07-14,38.7014,38.8782,38.2547,38.7293,644701.0
2023-07-15,38.7014,38.8782,38.2547,38.7293,644701.0
2023-07-16,38.7014,38.8782,38.2547,38.7293,644701.0
2023-07-17,38.72,39.3434,38.4129,39.2318,660045.0
2023-07-18,39.2504,39.9855,39.0829,39.7529,662936.0
2023-07-19,39.6691,39.9111,39.4458,39.5668,768328.0
2023-07-20,39.4551,39.5918,39.1946,39.483,361199.0
2023-07-21,39.7901,39.8832,39.269,39.3155,463400.0
2023-07-22,39.7901,39.8832,39.269,39.3155,463400.0
2023-07-23,39.7901,39.8832,39.269,39.3155,463400.0
2023-07-24,39.4272,39.6877,39.2225,39.5109,462163.0
2023-07-25,39.2411,39.6226,39.2411,39.2783,878325.0
2023-07-26,39.0922,39.4086,38.7339,39.2132,586269.0
2023-07-27,39.0736,39.4458,38.292,38.3385,927988.0
2023-07-28,38.9619,39.0829,38.1905,38.2826,773404.0
2023-07-29,38.9619,39.0829,38.1905,38.2826,773404.0
2023-07-30,38.9619,39.0829,38.1905,38.2826,773404.0
2023-07-31,38.3385,38.72,38.2361,38.6083,842279.0
2023-08-01,38.4408,38.6828,38.1151,38.3664,1286590.0
2023-08-02,38.05,38.3012,34.7093,35.8353,1305819.0
2023-08-03,35.9097,36.3285,35.3793,35.6399,659267.0
2023-08-04,35.584,36.2859,35.4259,35.8353,533815.0
2023-08-05,35.584,36.2859,35.4259,35.8353,533815.0
2023-08-06,35.584,36.2859,35.4259,35.8353,533815.0
2023-08-07,35.8539,36.6449,35.7702,36.3006,626039.0
2023-08-08,35.7236,35.7515,35.1095,35.6306,642185.0
2023-08-09,35.4724,35.7981,35.1002,35.6771,398310.0
2023-08-10,35.8818,36.2168,35.3793,35.5096,505486.0
2023-08-11,35.3607,35.8167,35.3607,35.5096,413447.0
2023-08-12,35.3607,35.8167,35.3607,35.5096,413447.0
2023-08-13,35.3607,35.8167,35.3607,35.5096,413447.0
2023-08-14,35.4352,35.705,35.2677,35.5375,513195.0
2023-08-15,35.2584,35.37,34.6349,34.6628,396365.0
2023-08-16,34.5777,35.0223,34.4026,34.4168,317483.0
2023-08-17,34.5209,34.9939,34.3885,34.4831,541994.0
2023-08-18,34.0668,34.9655,33.9154,34.7763,693050.0
2023-08-19,34.0668,34.9655,33.9154,34.7763,693050.0
2023-08-20,34.0668,34.9655,33.9154,34.7763,693050.0
2023-08-21,34.8899,35.0601,34.4452,34.5587,531670.0
2023-08-22,34.6817,34.9466,34.081,34.2087,302850.0
2023-08-23,34.3033,35.2588,34.2087,35.2494,437523.0
2023-08-24,35.2872,35.7129,35.1737,35.2399,413630.0
2023-08-25,35.3913,35.5805,34.8615,35.2967,329456.0
2023-08-26,35.3913,35.5805,34.8615,35.2967,329456.0
2023-08-27,35.3913,35.5805,34.8615,35.2967,329456.0
2023-08-28,35.3913,35.746,35.2305,35.5142,790244.0
2023-08-29,35.4953,36.0346,35.3534,35.9494,461124.0
2023-08-30,35.9494,36.2616,35.8832,36.1765,731822.0
2023-08-31,36.0629,36.4887,36.0156,36.3468,550234.0
2023-09-01,36.64,37.2455,36.2711,36.886,531596.0
2023-09-02,36.64,37.2455,36.2711,36.886,531596.0
2023-09-03,36.64,37.2455,36.2711,36.886,531596.0
2023-09-04,36.64,37.2455,36.2711,36.886,531596.0
2023-09-05,36.5454,36.6258,35.9873,36.0062,459540.0
2023-09-06,35.9021,36.3467,35.4196,35.694,417210.0
2023-09-07,35.4291,35.8879,35.1453,35.8737,324770.0
2023-09-08,35.9683,36.4224,35.7809,35.94,358192.0
2023-09-09,35.9683,36.4224,35.7809,35.94,358192.0
2023-09-10,35.9683,36.4224,35.7809,35.94,358192.0
2023-09-11,36.1954,36.3846,35.9494,36.1575,539057.0
2023-09-12,35.9589,36.5454,35.9589,36.3657,283070.0
2023-09-13,36.2711,36.2711,35.4486,35.5615,501149.0
2023-09-14,35.5899,35.5994,34.8899,35.1831,754101.0
2023-09-15,35.0412,35.4102,34.6675,35.2115,1325599.0
2023-09-16,35.0412,35.4102,34.6675,35.2115,1325599.0
2023-09-17,35.0412,35.4102,34.6675,35.2115,1325599.0
2023-09-18,35.2683,35.2683,34.7669,34.9655,653203.0
2023-09-19,34.8331,35.2304,34.7574,34.9845,375590.0
2023-09-20,35.2494,35.9021,35.1879,35.3156,611534.0
2023-09-21,34.975,35.3723,34.5871,35.0034,609828.0
2023-09-22,35.2021,35.3392,34.904,35.098,340256.0
2023-09-23,35.2021,35.3392,34.904,35.098,340256.0
2023-09-24,35.2021,35.3392,34.904,35.098,340256.0
2023-09-25,34.8331,35.2777,34.8331,35.0791,392903.0
2023-09-26,34.8142,35.0223,34.3222,34.3695,588532.0
2023-09-27,34.6439,35.1737,34.6108,34.7763,461481.0
2023-09-28,34.8047,35.9305,34.6865,35.8454,876669.0
2023-09-29,36.167,36.3846,35.3723,35.4007,601510.0
2023-09-30,36.167,36.3846,35.3723,35.4007,601510.0
2023-10-01,36.167,36.3846,35.3723,35.4007,601510.0
2023-10-02,35.1547,35.2967,34.6723,34.7669,497753.0
2023-10-03,34.3412,34.5114,33.187,33.3762,436145.0
2023-10-04,33.4613,33.8019,33.2248,33.6789,310162.0
2023-10-05,33.66,34.1141,33.4046,34.029,339641.0
2023-10-06,33.7735,34.5824,33.7735,34.1993,352988.0
2023-10-07,33.7735,34.5824,33.7735,34.1993,352988.0
2023-10-08,33.7735,34.5824,33.7735,34.1993,352988.0
2023-10-09,33.9154,34.2844,33.9154,34.1614,334777.0
2023-10-10,34.1425,34.6533,34.133,34.3506,476879.0
2023-10-11,34.3128,34.4831,33.9154,34.2466,277442.0
2023-10-12,34.2939,34.2939,33.4519,33.7168,225018.0
2023-10-13,33.7452,34.0006,33.1681,33.5843,291068.0
2023-10-14,33.7452,34.0006,33.1681,33.5843,291068.0
2023-10-15,33.7452,34.0006,33.1681,33.5843,291068.0
2023-10-16,34.0668,34.4641,33.7357,33.7735,435197.0
2023-10-17,33.6032,34.1898,33.6032,33.9627,395400.0
2023-10-18,33.5559,33.6032,32.9694,33.0451,250838.0
2023-10-19,32.8653,33.0404,31.9855,32.0328,777544.0
2023-10-20,32.118,32.2126,31.5314,31.5409,621534.0
2023-10-21,32.118,32.2126,31.5314,31.5409,621534.0
2023-10-22,32.118,32.2126,31.5314,31.5409,621534.0
2023-10-23,31.3895,31.7064,31.1057,31.1246,353594.0
2023-10-24,31.2665,31.6639,31.0584,31.2949,406525.0
2023-10-25,30.9827,31.3044,30.4246,30.5475,741298.0
2023-10-26,30.5475,31.3801,30.5475,31.0679,493470.0
2023-10-27,31.2382,31.3422,30.3867,30.4908,528769.0
