,CTBI US Equity,CTBI US Equity,CTBI US Equity,CTBI US Equity,CTBI US Equity
2022-05-29,38.3875,38.5387,38.195,38.4425,25851.0
2022-05-30,38.3875,38.5387,38.195,38.4425,25851.0
2022-05-31,38.415,38.919,37.8376,38.5341,89317.0
2022-06-01,38.7082,38.7082,37.911,38.3966,24117.0
2022-06-02,38.3783,38.4058,37.911,38.2683,30770.0
2022-06-03,38.25,38.2729,37.5398,37.7643,126346.0
2022-06-04,38.25,38.2729,37.5398,37.7643,126346.0
2022-06-05,38.25,38.2729,37.5398,37.7643,126346.0
2022-06-06,38.0576,38.415,37.8468,38.2317,45749.0
2022-06-07,38.0942,38.3233,37.9339,38.1675,59266.0
2022-06-08,38.0118,38.1126,37.5902,37.9293,50468.0
2022-06-09,37.8102,37.8468,37.0587,37.2237,45492.0
2022-06-10,36.8113,37.4848,36.4539,36.8846,51003.0
2022-06-11,36.8113,37.4848,36.4539,36.8846,51003.0
2022-06-12,36.8113,37.4848,36.4539,36.8846,51003.0
2022-06-13,36.3714,37.4069,36.3714,36.7838,61675.0
2022-06-14,36.7931,36.9689,36.5061,36.6912,37979.0
2022-06-15,37.0337,37.5058,36.9226,37.0059,41965.0
2022-06-16,36.6635,36.8208,36.1914,36.5524,68251.0
2022-06-17,36.5802,37.08,36.5061,36.5709,81068.0
2022-06-18,36.5802,37.08,36.5061,36.5709,81068.0
2022-06-19,36.5802,37.08,36.5061,36.5709,81068.0
2022-06-20,36.5802,37.08,36.5061,36.5709,81068.0
2022-06-21,36.9689,37.8297,36.9504,37.5798,87082.0
2022-06-22,37.2929,37.9316,37.2929,37.7649,98729.0
2022-06-23,37.6168,37.7187,36.8208,36.9504,38655.0
2022-06-24,36.8764,37.6724,36.8764,37.515,96182.0
2022-06-25,36.8764,37.6724,36.8764,37.515,96182.0
2022-06-26,36.8764,37.6724,36.8764,37.515,96182.0
2022-06-27,37.7094,37.7372,37.3669,37.5983,68961.0
2022-06-28,37.876,38.1167,37.6168,37.6168,31330.0
2022-06-29,37.6724,38.3333,37.3854,37.5613,32140.0
2022-06-30,37.2836,37.6863,37.117,37.4317,37308.0
2022-07-01,37.2836,38.4314,37.2466,38.4036,49905.0
2022-07-02,37.2836,38.4314,37.2466,38.4036,49905.0
2022-07-03,37.2836,38.4314,37.2466,38.4036,49905.0
2022-07-04,37.2836,38.4314,37.2466,38.4036,49905.0
2022-07-05,38.0334,38.2277,37.3392,38.1815,44543.0
2022-07-06,38.0797,38.3573,37.7835,38.0241,60273.0
2022-07-07,38.1722,38.5887,37.7372,37.7557,37056.0
2022-07-08,37.8205,37.95,37.4502,37.8482,25835.0
2022-07-09,37.8205,37.95,37.4502,37.8482,25835.0
2022-07-10,37.8205,37.95,37.4502,37.8482,25835.0
2022-07-11,37.5428,37.9686,37.5428,37.8112,21222.0
2022-07-12,37.6631,38.1398,37.6631,37.8575,25027.0
2022-07-13,37.7927,37.7927,37.2651,37.4225,36789.0
2022-07-14,37.0522,37.1818,36.7005,37.0522,29046.0
2022-07-15,37.5335,38.163,37.4502,37.9501,43635.0
2022-07-16,37.5335,38.163,37.4502,37.9501,43635.0
2022-07-17,37.5335,38.163,37.4502,37.9501,43635.0
2022-07-18,38.2185,38.4499,37.7927,37.8205,23836.0
2022-07-19,37.9778,38.8433,37.9778,38.5147,41579.0
2022-07-20,38.7646,38.8757,38.2833,38.5702,32032.0
2022-07-21,38.4592,38.4915,38.1074,38.3573,25019.0
2022-07-22,38.4221,38.5239,38.0334,38.5054,32948.0
2022-07-23,38.4221,38.5239,38.0334,38.5054,32948.0
2022-07-24,38.4221,38.5239,38.0334,38.5054,32948.0
2022-07-25,38.561,39.1348,38.561,38.7091,22363.0
2022-07-26,38.6072,39.1719,38.6072,39.1626,24391.0
2022-07-27,39.32,40.2363,39.2737,39.9679,51401.0
2022-07-28,40.0882,40.0882,39.3477,39.6439,36717.0
2022-07-29,39.6717,40.2456,39.5884,40.1067,30985.0
2022-07-30,39.6717,40.2456,39.5884,40.1067,30985.0
2022-07-31,39.6717,40.2456,39.5884,40.1067,30985.0
2022-08-01,40.0142,40.912,39.8823,40.7362,37889.0
2022-08-02,40.6899,40.6899,39.8105,39.8661,28332.0
2022-08-03,40.0234,40.7547,39.681,40.1345,27053.0
2022-08-04,39.9864,39.9976,39.5537,39.7643,22656.0
2022-08-05,39.6532,39.8568,39.5514,39.7643,19745.0
2022-08-06,39.6532,39.8568,39.5514,39.7643,19745.0
2022-08-07,39.6532,39.8568,39.5514,39.7643,19745.0
2022-08-08,39.7643,40.0605,39.6162,39.9586,29991.0
2022-08-09,40.0419,40.19,39.718,40.153,25974.0
2022-08-10,40.2641,40.5418,40.1947,40.3844,32685.0
2022-08-11,40.6714,40.8102,40.3104,40.8102,23793.0
2022-08-12,40.9398,41.2915,40.7824,41.1897,26051.0
2022-08-13,40.9398,41.2915,40.7824,41.1897,26051.0
2022-08-14,40.9398,41.2915,40.7824,41.1897,26051.0
2022-08-15,41.0416,41.4766,40.6714,41.4766,31790.0
2022-08-16,41.4489,41.8839,41.4489,41.8006,41870.0
2022-08-17,41.7266,41.9533,41.4396,41.9302,32054.0
2022-08-18,41.995,41.995,41.1527,41.5229,51642.0
2022-08-19,41.4952,41.4952,40.9028,41.2267,50162.0
2022-08-20,41.4952,41.4952,40.9028,41.2267,50162.0
2022-08-21,41.4952,41.4952,40.9028,41.2267,50162.0
2022-08-22,41.1249,41.1249,40.4862,40.6899,41475.0
2022-08-23,40.6899,40.7732,40.4862,40.4862,21906.0
2022-08-24,40.477,40.477,39.9216,40.0882,25219.0
2022-08-25,40.1067,40.4029,40.079,40.3844,22278.0
2022-08-26,40.514,40.5233,39.7272,39.8846,25830.0
2022-08-27,40.514,40.5233,39.7272,39.8846,25830.0
2022-08-28,40.514,40.5233,39.7272,39.8846,25830.0
2022-08-29,39.6254,39.681,39.3663,39.3848,20853.0
2022-08-30,39.5606,39.5606,38.8942,39.3663,33933.0
2022-08-31,39.3292,39.4125,39.0608,39.1071,72730.0
2022-09-01,39.1626,39.4218,39.0053,39.3292,37378.0
2022-09-02,39.4218,39.6717,38.6998,38.9034,34754.0
2022-09-03,39.4218,39.6717,38.6998,38.9034,34754.0
2022-09-04,39.4218,39.6717,38.6998,38.9034,34754.0
2022-09-05,39.4218,39.6717,38.6998,38.9034,34754.0
2022-09-06,38.9497,39.1025,38.3111,38.5425,30473.0
2022-09-07,38.598,39.0793,38.237,39.033,77025.0
2022-09-08,38.9127,39.3292,38.6443,39.0701,22054.0
2022-09-09,39.32,39.718,39.2922,39.5884,34720.0
2022-09-10,39.32,39.718,39.2922,39.5884,34720.0
2022-09-11,39.32,39.718,39.2922,39.5884,34720.0
2022-09-12,39.5884,39.792,39.431,39.6532,20340.0
2022-09-13,39.3015,39.3015,38.5517,38.8572,40435.0
2022-09-14,38.9133,39.25,38.7262,39.1191,40851.0
2022-09-15,39.0723,39.4932,39.0629,39.2033,42710.0
2022-09-16,39.1284,39.4184,38.6233,39.3342,70331.0
2022-09-17,39.1284,39.4184,38.6233,39.3342,70331.0
2022-09-18,39.1284,39.4184,38.6233,39.3342,70331.0
2022-09-19,39.25,40.3071,39.1846,40.1948,38224.0
2022-09-20,40.1667,40.2977,39.9329,40.1761,29921.0
2022-09-21,40.2603,40.4754,39.6242,39.6616,41823.0
2022-09-22,39.6523,39.7832,38.7356,39.1471,22420.0
2022-09-23,38.8665,38.8852,38.4175,38.8197,34258.0
2022-09-24,38.8665,38.8852,38.4175,38.8197,34258.0
2022-09-25,38.8665,38.8852,38.4175,38.8197,34258.0
2022-09-26,38.8197,39.2126,38.5391,38.7636,47481.0
2022-09-27,38.9788,38.9788,38.1275,38.2772,30227.0
2022-09-28,38.2211,38.9507,38.1182,38.7075,41927.0
2022-09-29,38.5391,38.5391,38.0153,38.4175,46655.0
2022-09-30,38.4082,38.8197,37.9124,37.9311,56930.0
2022-10-01,38.4082,38.8197,37.9124,37.9311,56930.0
2022-10-02,38.4082,38.8197,37.9124,37.9311,56930.0
2022-10-03,38.5111,38.8805,38.1743,38.6981,41735.0
2022-10-04,38.8478,39.8627,38.8478,39.5868,37257.0
2022-10-05,39.2594,39.4184,38.9133,39.1658,25106.0
2022-10-06,38.932,39.1658,38.7263,38.9039,19311.0
2022-10-07,38.8572,38.8572,38.2772,38.5298,35936.0
2022-10-08,38.8572,38.8572,38.2772,38.5298,35936.0
2022-10-09,38.8572,38.8572,38.2772,38.5298,35936.0
2022-10-10,38.4362,38.9694,38.4362,38.6607,31346.0
2022-10-11,38.6139,39.0536,38.4362,38.801,23207.0
2022-10-12,38.7636,39.0255,38.5859,38.6981,24273.0
2022-10-13,38.2866,40.5035,38.2866,40.4754,43890.0
2022-10-14,40.4754,40.4848,39.4745,40.0171,51828.0
2022-10-15,40.4754,40.4848,39.4745,40.0171,51828.0
2022-10-16,40.4754,40.4848,39.4745,40.0171,51828.0
2022-10-17,40.2135,40.9104,40.0545,40.8683,48622.0
2022-10-18,40.9338,41.2846,40.1574,40.5877,43241.0
2022-10-19,40.0358,40.4754,39.6242,40.3632,53542.0
2022-10-20,40.6438,41.4249,40.4848,40.9712,40239.0
2022-10-21,41.0647,42.3275,41.0133,42.3275,88922.0
2022-10-22,41.0647,42.3275,41.0133,42.3275,88922.0
2022-10-23,41.0647,42.3275,41.0133,42.3275,88922.0
2022-10-24,42.6737,43.1507,42.5531,42.9449,65538.0
2022-10-25,42.7859,43.263,42.5146,43.1694,42637.0
2022-10-26,43.1975,43.74,42.712,43.1694,43719.0
2022-10-27,43.263,44.1516,43.263,43.4126,36138.0
2022-10-28,43.6933,44.7596,43.6278,44.4884,43309.0
2022-10-29,43.6933,44.7596,43.6278,44.4884,43309.0
2022-10-30,43.6933,44.7596,43.6278,44.4884,43309.0
2022-10-31,44.2919,44.8111,43.9692,44.2358,64137.0
2022-11-01,44.3106,44.5164,43.8523,44.1048,35517.0
2022-11-02,43.8336,44.3013,43.263,43.3846,41883.0
2022-11-03,43.1694,43.1694,42.6102,43.0385,51787.0
2022-11-04,43.2536,44.0581,42.8846,44.0581,42188.0
2022-11-05,43.2536,44.0581,42.8846,44.0581,42188.0
2022-11-06,43.2536,44.0581,42.8846,44.0581,42188.0
2022-11-07,43.9973,44.1656,43.7213,43.7962,36040.0
2022-11-08,43.8336,44.1516,43.2723,43.6933,38547.0
2022-11-09,43.7026,43.899,43.1788,43.3191,25588.0
2022-11-10,44.0019,44.5725,43.9926,44.2264,85004.0
2022-11-11,44.3761,44.61,43.1039,43.2068,40908.0
2022-11-12,44.3761,44.61,43.1039,43.2068,40908.0
2022-11-13,44.3761,44.61,43.1039,43.2068,40908.0
2022-11-14,42.9543,43.6652,40.9431,43.1507,43312.0
2022-11-15,43.3378,43.8149,43.2349,43.6558,32619.0
2022-11-16,43.7587,44.1048,43.0291,43.4407,23679.0
2022-11-17,43.1975,43.6933,42.7111,43.6839,23417.0
2022-11-18,44.2919,44.3013,43.6558,43.6933,48207.0
2022-11-19,44.2919,44.3013,43.6558,43.6933,48207.0
2022-11-20,44.2919,44.3013,43.6558,43.6933,48207.0
2022-11-21,43.6465,44.1329,43.6465,44.0113,28768.0
2022-11-22,44.2171,44.4229,43.8757,44.2077,31001.0
2022-11-23,44.0113,44.5071,44.0113,44.1516,24180.0
2022-11-24,44.0113,44.5071,44.0113,44.1516,24180.0
2022-11-25,44.2639,44.7503,44.1339,44.6941,47711.0
2022-11-26,44.2639,44.7503,44.1339,44.6941,47711.0
2022-11-27,44.2639,44.7503,44.1339,44.6941,47711.0
2022-11-28,44.3574,44.3574,43.7774,43.9552,19083.0
2022-11-29,43.7962,44.2243,43.7962,43.8429,21764.0
2022-11-30,43.8149,44.914,43.2162,44.8158,94159.0
2022-12-01,44.9093,44.9467,43.7308,44.8532,29025.0
2022-12-02,44.6006,44.8158,44.4509,44.8064,25263.0
2022-12-03,44.6006,44.8158,44.4509,44.8064,25263.0
2022-12-04,44.6006,44.8158,44.4509,44.8064,25263.0
2022-12-05,44.7503,44.7503,43.8336,44.3574,93647.0
2022-12-06,44.479,44.6287,43.7774,44.1703,53339.0
2022-12-07,44.1797,44.3574,43.6278,43.6558,47217.0
2022-12-08,43.9178,44.03,43.1507,43.263,33506.0
2022-12-09,43.3097,43.712,42.9636,43.5623,45190.0
2022-12-10,43.3097,43.712,42.9636,43.5623,45190.0
2022-12-11,43.3097,43.712,42.9636,43.5623,45190.0
2022-12-12,43.581,44.1235,43.3472,44.1235,49528.0
2022-12-13,44.6006,44.7783,43.7494,44.1048,84095.0
2022-12-14,44.0482,44.4825,43.4344,43.6138,45973.0
2022-12-15,43.3211,43.3211,42.5988,42.8679,35741.0
2022-12-16,42.6885,43.0284,42.1031,42.3014,163257.0
2022-12-17,42.6885,43.0284,42.1031,42.3014,163257.0
2022-12-18,42.6885,43.0284,42.1031,42.3014,163257.0
2022-12-19,42.5091,43.0567,42.5091,42.6318,54561.0
2022-12-20,42.7735,42.9057,42.358,42.358,40256.0
2022-12-21,42.7924,43.1748,42.7452,43.0662,85326.0
2022-12-22,43.1512,43.1984,42.5846,43.104,32932.0
2022-12-23,43.2362,43.3872,43.0756,43.1323,24401.0
2022-12-24,43.2362,43.3872,43.0756,43.1323,24401.0
2022-12-25,43.2362,43.3872,43.0756,43.1323,24401.0
2022-12-26,43.2362,43.3872,43.0756,43.1323,24401.0
2022-12-27,43.3589,43.4628,42.9862,43.1417,46858.0
2022-12-28,43.2456,43.3306,42.4808,42.7735,70152.0
2022-12-29,42.9812,43.4628,42.8726,43.3211,47545.0
2022-12-30,43.2078,43.6044,43.0756,43.3683,29967.0
2022-12-31,43.2078,43.6044,43.0756,43.3683,29967.0
2023-01-01,43.2078,43.6044,43.0756,43.3683,29967.0
2023-01-02,43.2078,43.6044,43.0756,43.3683,29967.0
2023-01-03,43.595,43.9443,43.0756,43.8688,64666.0
2023-01-04,43.9915,44.7091,43.8877,44.1898,56258.0
2023-01-05,43.9254,43.9254,43.2834,43.3022,37502.0
2023-01-06,43.595,44.6053,43.5572,44.3126,62041.0
2023-01-07,43.595,44.6053,43.5572,44.3126,62041.0
2023-01-08,43.595,44.6053,43.5572,44.3126,62041.0
2023-01-09,44.4636,44.4636,43.4662,43.5855,36575.0
2023-01-10,43.4439,44.3881,43.4344,43.8499,38121.0
2023-01-11,44.0482,44.1143,43.6894,43.7744,48238.0
2023-01-12,44.1521,44.492,43.8971,44.0954,44710.0
2023-01-13,43.9066,44.3598,43.4859,44.3598,36175.0
2023-01-14,43.9066,44.3598,43.4859,44.3598,36175.0
2023-01-15,43.9066,44.3598,43.4859,44.3598,36175.0
2023-01-16,43.9066,44.3598,43.4859,44.3598,36175.0
2023-01-17,44.1048,44.1048,43.5336,43.7649,62001.0
2023-01-18,43.6705,43.7083,40.1957,40.4035,94025.0
2023-01-19,39.8275,40.4318,39.176,39.176,90638.0
2023-01-20,39.582,39.7614,39.1288,39.6198,72620.0
2023-01-21,39.582,39.7614,39.1288,39.6198,72620.0
2023-01-22,39.582,39.7614,39.1288,39.6198,72620.0
2023-01-23,39.9125,39.9125,39.2326,39.6103,60489.0
2023-01-24,39.7047,40.1202,39.4829,39.9502,49036.0
2023-01-25,39.8558,40.0987,39.2987,39.4498,48300.0
2023-01-26,39.5253,39.7236,39.1382,39.5065,36214.0
2023-01-27,39.5914,39.6811,38.9777,39.4404,49532.0
2023-01-28,39.5914,39.6811,38.9777,39.4404,49532.0
2023-01-29,39.5914,39.6811,38.9777,39.4404,49532.0
2023-01-30,39.4309,39.9975,39.3648,39.4026,74156.0
2023-01-31,39.3837,40.6867,39.3837,40.6773,82698.0
2023-02-01,40.564,41.3571,40.3279,40.7906,57801.0
2023-02-02,40.8473,41.8009,40.6018,41.6971,46873.0
2023-02-03,41.5554,42.3297,41.5554,42.2069,35987.0
2023-02-04,41.5554,42.3297,41.5554,42.2069,35987.0
2023-02-05,41.5554,42.3297,41.5554,42.2069,35987.0
2023-02-06,42.0181,42.2447,41.6026,41.7632,38246.0
2023-02-07,41.5649,42.2636,41.4893,42.0653,34028.0
2023-02-08,41.7726,41.867,41.3383,41.376,26367.0
2023-02-09,41.5743,41.5743,40.7387,41.055,23692.0
2023-02-10,41.0739,41.1494,40.7623,41.0833,33522.0
2023-02-11,41.0739,41.1494,40.7623,41.0833,33522.0
2023-02-12,41.0739,41.1494,40.7623,41.0833,33522.0
2023-02-13,41.0833,41.5649,40.8992,41.2722,29222.0
2023-02-14,41.3288,41.3288,40.6018,40.9134,30572.0
2023-02-15,40.7812,41.2249,40.4318,41.1589,27822.0
2023-02-16,40.8945,41.1661,40.7906,40.9511,26422.0
2023-02-17,41.1211,41.9142,40.9795,41.6593,42776.0
2023-02-18,41.1211,41.9142,40.9795,41.6593,42776.0
2023-02-19,41.1211,41.9142,40.9795,41.6593,42776.0
2023-02-20,41.1211,41.9142,40.9795,41.6593,42776.0
2023-02-21,41.4799,41.664,41.1157,41.1872,42932.0
2023-02-22,41.2155,41.4563,40.7151,40.8378,39891.0
2023-02-23,41.0078,41.1777,40.7528,40.9889,52801.0
2023-02-24,40.6584,41.0172,40.5829,40.8378,38303.0
2023-02-25,40.6584,41.0172,40.5829,40.8378,38303.0
2023-02-26,40.6584,41.0172,40.5829,40.8378,38303.0
2023-02-27,41.0739,41.0739,40.2996,40.6018,50410.0
2023-02-28,40.5734,40.6679,39.8841,40.3657,134100.0
2023-03-01,40.3468,40.4979,40.1108,40.2524,33429.0
2023-03-02,40.2524,40.2524,39.752,40.0447,32479.0
2023-03-03,40.1863,40.4303,39.8936,40.3279,98195.0
2023-03-04,40.1863,40.4303,39.8936,40.3279,98195.0
2023-03-05,40.1863,40.4303,39.8936,40.3279,98195.0
2023-03-06,40.3846,40.4035,39.8086,40.0824,38136.0
2023-03-07,40.0163,40.2052,39.7191,39.9314,52150.0
2023-03-08,39.8653,39.9691,39.091,39.6386,50414.0
2023-03-09,39.3931,39.3931,37.7691,38.0996,75324.0
2023-03-10,37.7691,38.3828,36.9948,38.1751,81877.0
2023-03-11,37.7691,38.3828,36.9948,38.1751,81877.0
2023-03-12,37.7691,38.3828,36.9948,38.1751,81877.0
2023-03-13,37.3158,38.6944,35.5124,37.4575,133362.0
2023-03-14,39.3194,39.7108,37.2379,37.3906,100482.0
2023-03-15,36.3976,37.5434,36.1876,37.1615,93440.0
2023-03-16,36.7986,39.1475,36.5217,38.46,69950.0
2023-03-17,38.3073,38.5698,36.9132,37.572,162596.0
2023-03-18,38.3073,38.5698,36.9132,37.572,162596.0
2023-03-19,38.3073,38.5698,36.9132,37.572,162596.0
2023-03-20,37.8298,38.5173,37.066,37.1137,68590.0
2023-03-21,37.658,38.355,37.658,38.1258,69912.0
2023-03-22,38.0781,38.2452,36.7604,36.7604,67895.0
2023-03-23,37.1328,37.1328,36.1589,36.3308,48007.0
2023-03-24,36.2353,37.6246,35.7961,37.2188,117211.0
2023-03-25,36.2353,37.6246,35.7961,37.2188,117211.0
2023-03-26,36.2353,37.6246,35.7961,37.2188,117211.0
2023-03-27,37.7248,37.7248,37.0851,37.1424,64653.0
2023-03-28,37.2092,37.4766,36.6554,36.875,53979.0
2023-03-29,36.875,36.9514,36.1589,36.6172,55084.0
2023-03-30,36.6745,36.8082,35.6242,35.968,43846.0
2023-03-31,36.0348,36.4263,35.7674,36.2353,78468.0
2023-04-01,36.0348,36.4263,35.7674,36.2353,78468.0
2023-04-02,36.0348,36.4263,35.7674,36.2353,78468.0
2023-04-03,36.474,36.5298,35.8343,36.2448,71453.0
2023-04-04,36.3403,36.3403,35.1755,35.7101,48863.0
2023-04-05,35.7006,35.8509,35.3378,35.6338,41437.0
2023-04-06,35.8534,35.9059,35.3951,35.5574,51215.0
2023-04-07,35.8534,35.9059,35.3951,35.5574,51215.0
2023-04-08,35.8534,35.9059,35.3951,35.5574,51215.0
2023-04-09,35.8534,35.9059,35.3951,35.5574,51215.0
2023-04-10,35.6338,36.3021,35.6338,35.6815,47080.0
2023-04-11,35.9393,36.1207,35.5287,35.6624,42470.0
2023-04-12,35.9775,35.9775,35.3282,35.4333,27732.0
2023-04-13,35.7101,35.7101,35.2366,35.4142,34643.0
2023-04-14,35.6815,35.6815,34.5071,34.7458,43907.0
2023-04-15,35.6815,35.6815,34.5071,34.7458,43907.0
2023-04-16,35.6815,35.6815,34.5071,34.7458,43907.0
2023-04-17,34.8795,35.2232,34.3925,35.2232,47610.0
2023-04-18,35.1945,35.2518,33.9867,34.2684,45734.0
2023-04-19,33.9437,34.9081,33.9437,34.6885,40776.0
2023-04-20,34.5739,34.7052,34.1252,34.4116,36483.0
2023-04-21,34.4116,35.3282,33.9437,34.2111,63584.0
2023-04-22,34.4116,35.3282,33.9437,34.2111,63584.0
2023-04-23,34.4116,35.3282,33.9437,34.2111,63584.0
2023-04-24,34.2588,35.0084,33.9628,34.0583,53557.0
2023-04-25,33.896,34.5453,33.0271,33.113,73001.0
2023-04-26,33.0558,33.5045,32.903,33.199,46606.0
2023-04-27,33.6573,34.3734,33.6477,34.3352,65682.0
2023-04-28,34.4593,34.9367,33.9342,34.383,60216.0
2023-04-29,34.4593,34.9367,33.9342,34.383,60216.0
2023-04-30,34.4593,34.9367,33.9342,34.383,60216.0
2023-05-01,34.4211,34.6312,34.001,34.192,56601.0
2023-05-02,34.1156,34.1156,32.712,32.8839,63149.0
2023-05-03,32.8934,33.9724,32.8934,32.9889,62774.0
2023-05-04,32.607,33.2587,31.2034,31.9864,77749.0
2023-05-05,32.502,33.5618,32.502,33.3136,50816.0
2023-05-06,32.502,33.5618,32.502,33.3136,50816.0
2023-05-07,32.502,33.5618,32.502,33.3136,50816.0
2023-05-08,33.6096,33.6096,32.4733,32.5497,44180.0
2023-05-09,32.6834,32.8648,31.8479,32.2155,42468.0
2023-05-10,32.6356,32.6356,31.9195,32.4829,62723.0
2023-05-11,32.0723,32.0822,31.5376,31.7477,61005.0
2023-05-12,32.0627,32.1009,31.5281,31.8145,49466.0
2023-05-13,32.0627,32.1009,31.5281,31.8145,49466.0
2023-05-14,32.0627,32.1009,31.5281,31.8145,49466.0
2023-05-15,31.7954,32.3205,31.7954,32.0914,65244.0
2023-05-16,31.9864,32.2849,31.8384,31.8718,34056.0
2023-05-17,32.2633,33.7814,32.2012,33.7814,62404.0
2023-05-18,33.8483,34.0965,33.2085,33.9915,51084.0
2023-05-19,34.3639,34.3639,32.9794,33.409,53032.0
2023-05-20,34.3639,34.3639,32.9794,33.409,53032.0
2023-05-21,34.3639,34.3639,32.9794,33.409,53032.0
2023-05-22,33.5045,34.087,33.2169,33.7337,47600.0
2023-05-23,33.6859,34.3161,33.6191,33.791,84058.0
2023-05-24,33.8005,33.9437,33.5523,33.8005,33539.0
2023-05-25,33.6764,33.8917,33.0844,33.2181,45191.0
2023-05-26,33.199,33.4186,32.8967,33.1608,66554.0
2023-05-27,33.199,33.4186,32.8967,33.1608,66554.0
2023-05-28,33.199,33.4186,32.8967,33.1608,66554.0
2023-05-29,33.199,33.4186,32.8967,33.1608,66554.0
2023-05-30,33.2563,33.409,32.7502,33.0462,35332.0
2023-05-31,33.0367,33.0367,32.0532,32.1773,108530.0
2023-06-01,32.2537,32.9999,31.8813,32.6356,37707.0
2023-06-02,33.0749,34.7744,32.7025,34.6312,71968.0
2023-06-03,33.0749,34.7744,32.7025,34.6312,71968.0
2023-06-04,33.0749,34.7744,32.7025,34.6312,71968.0
2023-06-05,34.5357,34.5357,33.4568,33.9819,46968.0
2023-06-06,34.0392,36.4549,34.0392,36.2162,69813.0
2023-06-07,36.5122,38.4791,36.5122,38.0495,86292.0
2023-06-08,37.8585,37.8585,36.2735,37.0994,64135.0
2023-06-09,36.9419,37.0755,36.2926,36.665,30924.0
2023-06-10,36.9419,37.0755,36.2926,36.665,30924.0
2023-06-11,36.9419,37.0755,36.2926,36.665,30924.0
2023-06-12,36.6936,36.9323,35.7006,36.1589,42868.0
2023-06-13,36.283,37.4575,36.2735,37.4384,48794.0
2023-06-14,37.4674,37.9985,35.874,36.7914,52966.0
2023-06-15,36.6079,37.5156,36.5983,37.3418,50912.0
2023-06-16,37.6701,37.6701,36.3762,36.5403,92770.0
2023-06-17,37.6701,37.6701,36.3762,36.5403,92770.0
2023-06-18,37.6701,37.6701,36.3762,36.5403,92770.0
2023-06-19,37.6701,37.6701,36.3762,36.5403,92770.0
2023-06-20,36.5114,36.5403,36.0189,36.1251,29951.0
2023-06-21,36.1251,36.241,35.594,35.6905,31251.0
2023-06-22,35.623,35.623,34.8311,35.1981,31198.0
2023-06-23,34.8601,35.7775,34.8601,35.3333,152318.0
2023-06-24,34.8601,35.7775,34.8601,35.3333,152318.0
2023-06-25,34.8601,35.7775,34.8601,35.3333,152318.0
2023-06-26,35.3429,35.8627,34.8697,35.0436,42907.0
2023-06-27,35.2077,35.4878,34.7732,34.8311,37149.0
2023-06-28,34.7828,34.7828,34.2131,34.5414,24060.0
2023-06-29,34.7152,35.5554,34.7152,34.7249,29793.0
2023-06-30,35.3526,35.3526,34.3193,34.3483,43839.0
2023-07-01,35.3526,35.3526,34.3193,34.3483,43839.0
2023-07-02,35.3526,35.3526,34.3193,34.3483,43839.0
2023-07-03,34.2421,35.285,34.0007,35.0918,38378.0
2023-07-04,34.2421,35.285,34.0007,35.0918,38378.0
2023-07-05,34.9567,35.4202,34.3773,34.8987,43030.0
2023-07-06,34.7056,35.3719,34.0393,34.3676,34118.0
2023-07-07,34.4449,35.1691,34.3,34.8311,51527.0
2023-07-08,34.4449,35.1691,34.3,34.8311,51527.0
2023-07-09,34.4449,35.1691,34.3,34.8311,51527.0
2023-07-10,34.7346,35.3815,34.667,34.7442,40688.0
2023-07-11,34.9663,35.2367,34.609,35.1884,35352.0
2023-07-12,35.7485,36.0672,35.3333,35.5457,56103.0
2023-07-13,35.7099,36.1528,35.256,35.4684,46492.0
2023-07-14,35.7678,35.7678,34.947,35.1401,37464.0
2023-07-15,35.7678,35.7678,34.947,35.1401,37464.0
2023-07-16,35.7678,35.7678,34.947,35.1401,37464.0
2023-07-17,35.1498,35.8933,35.1498,35.2463,64241.0
2023-07-18,35.3815,36.7817,35.3815,36.7238,82305.0
2023-07-19,36.7431,37.6122,36.7431,37.3515,47533.0
2023-07-20,36.9749,36.9845,35.8064,36.4631,55780.0
2023-07-21,36.5114,36.5114,35.623,35.7292,40867.0
2023-07-22,36.5114,36.5114,35.623,35.7292,40867.0
2023-07-23,36.5114,36.5114,35.623,35.7292,40867.0
2023-07-24,35.5843,36.4438,35.5843,36.2796,33075.0
2023-07-25,36.2313,36.4438,35.6519,35.932,36035.0
2023-07-26,36.212,37.2935,36.212,36.9749,62438.0
2023-07-27,37.3225,37.4142,36.7141,37.2066,51315.0
2023-07-28,37.3032,37.8053,37.1101,37.4287,43458.0
2023-07-29,37.3032,37.8053,37.1101,37.4287,43458.0
2023-07-30,37.3032,37.8053,37.1101,37.4287,43458.0
2023-07-31,37.3901,37.7386,36.888,37.0618,46407.0
2023-08-01,37.0811,37.3032,36.6948,37.2839,38037.0
2023-08-02,36.9169,37.6219,36.9169,37.5639,38061.0
2023-08-03,37.2356,37.8343,37.1004,37.6508,31285.0
2023-08-04,37.7088,38.0081,37.3515,37.9212,35228.0
2023-08-05,37.7088,38.0081,37.3515,37.9212,35228.0
2023-08-06,37.7088,38.0081,37.3515,37.9212,35228.0
2023-08-07,37.9212,38.4909,37.757,38.3461,38499.0
2023-08-08,37.8633,38.3558,37.3804,38.2302,36114.0
2023-08-09,38.0371,38.2688,37.5736,38.0081,36696.0
2023-08-10,38.0081,38.2785,37.2839,37.4287,81267.0
2023-08-11,37.3032,37.4674,37.2453,37.4577,31263.0
2023-08-12,37.3032,37.4674,37.2453,37.4577,31263.0
