,SXT US Equity,SXT US Equity,SXT US Equity,SXT US Equity,SXT US Equity
2022-05-28,84.1566,84.7415,83.1593,84.0223,184080.0
2022-05-29,84.1566,84.7415,83.1593,84.0223,184080.0
2022-05-30,84.1566,84.7415,83.1593,84.0223,184080.0
2022-05-31,83.5237,84.7799,82.3442,83.8497,334728.0
2022-06-01,84.3484,84.3484,82.3154,82.7565,174208.0
2022-06-02,83.284,84.31,82.6702,84.0991,155890.0
2022-06-03,83.5525,83.9648,82.862,83.5621,108801.0
2022-06-04,83.5525,83.9648,82.862,83.5621,108801.0
2022-06-05,83.5525,83.9648,82.862,83.5621,108801.0
2022-06-06,84.3292,84.732,82.6426,83.6292,126082.0
2022-06-07,82.7374,83.9648,82.3538,83.8593,313699.0
2022-06-08,83.4278,83.61,81.3776,81.4716,106518.0
2022-06-09,80.8291,81.299,80.0523,80.1099,142660.0
2022-06-10,78.6619,78.6619,77.4152,77.444,117460.0
2022-06-11,78.6619,78.6619,77.4152,77.444,117460.0
2022-06-12,78.6619,78.6619,77.4152,77.444,117460.0
2022-06-13,75.8905,76.3508,74.4281,75.3439,202125.0
2022-06-14,74.8741,75.7659,73.4261,73.8096,226562.0
2022-06-15,74.922,74.9412,72.726,73.263,217171.0
2022-06-16,71.9589,71.9781,70.4054,70.8369,257483.0
2022-06-17,71.3643,71.7383,69.7581,70.0314,412509.0
2022-06-18,71.3643,71.7383,69.7581,70.0314,412509.0
2022-06-19,71.3643,71.7383,69.7581,70.0314,412509.0
2022-06-20,71.3643,71.7383,69.7581,70.0314,412509.0
2022-06-21,71.2972,71.5082,70.1081,71.1054,332114.0
2022-06-22,70.3766,73.4261,70.2616,72.7164,194132.0
2022-06-23,72.4383,74.4329,72.4383,74.0494,282819.0
2022-06-24,74.4329,77.8276,74.3754,77.7605,993364.0
2022-06-25,74.4329,77.8276,74.3754,77.7605,993364.0
2022-06-26,74.4329,77.8276,74.3754,77.7605,993364.0
2022-06-27,78.2783,78.2783,77.4536,77.8755,129938.0
2022-06-28,78.5084,78.5084,75.4302,75.5261,188978.0
2022-06-29,75.9289,76.4563,74.7494,76.3508,119188.0
2022-06-30,75.4302,77.5207,75.3439,77.2522,194418.0
2022-07-01,76.4851,78.0673,75.5741,77.1276,127645.0
2022-07-02,76.4851,78.0673,75.5741,77.1276,127645.0
2022-07-03,76.4851,78.0673,75.5741,77.1276,127645.0
2022-07-04,76.4851,78.0673,75.5741,77.1276,127645.0
2022-07-05,76.1878,76.6001,74.5384,76.5618,148181.0
2022-07-06,76.907,78.2303,75.9097,77.8468,117073.0
2022-07-07,77.9523,78.6139,77.0029,77.9043,136596.0
2022-07-08,77.3289,77.7605,76.6001,77.1563,158087.0
2022-07-09,77.3289,77.7605,76.6001,77.1563,158087.0
2022-07-10,77.3289,77.7605,76.6001,77.1563,158087.0
2022-07-11,76.3412,77.5687,76.044,76.8111,125413.0
2022-07-12,76.5714,77.8132,75.9529,76.3892,118025.0
2022-07-13,75.4111,76.4659,74.9987,75.9385,111529.0
2022-07-14,74.3754,76.0535,74.1261,76.044,129625.0
2022-07-15,77.492,78.0481,75.8809,77.0508,135015.0
2022-07-16,77.492,78.0481,75.8809,77.0508,135015.0
2022-07-17,77.492,78.0481,75.8809,77.0508,135015.0
2022-07-18,77.8084,77.9043,75.7946,76.0152,355100.0
2022-07-19,76.8974,77.6837,76.1399,77.0221,405761.0
2022-07-20,77.5687,78.5276,76.955,78.4797,235884.0
2022-07-21,78.5947,80.8099,77.9906,80.8099,273584.0
2022-07-22,81.3277,82.0421,79.4674,80.5606,281830.0
2022-07-23,81.3277,82.0421,79.4674,80.5606,281830.0
2022-07-24,81.3277,82.0421,79.4674,80.5606,281830.0
2022-07-25,80.5606,80.6277,79.4961,79.966,176742.0
2022-07-26,79.5537,79.8366,78.9783,79.6879,262972.0
2022-07-27,79.6208,81.8935,79.1509,81.7305,363767.0
2022-07-28,82.0853,82.9004,81.577,82.862,194914.0
2022-07-29,82.7946,83.4594,82.4429,82.8428,179525.0
2022-07-30,82.7946,83.4594,82.4429,82.8428,179525.0
2022-07-31,82.7946,83.4594,82.4429,82.8428,179525.0
2022-08-01,82.4092,84.3988,82.2358,83.7196,167243.0
2022-08-02,83.7677,84.4229,82.8958,82.9873,112902.0
2022-08-03,82.8813,83.2667,81.3108,82.1683,160432.0
2022-08-04,82.4574,83.1126,82.0141,83.074,154536.0
2022-08-05,82.072,82.3128,80.882,81.5228,209393.0
2022-08-06,82.072,82.3128,80.882,81.5228,209393.0
2022-08-07,82.072,82.3128,80.882,81.5228,209393.0
2022-08-08,82.1394,82.8909,81.6095,82.573,174750.0
2022-08-09,82.4477,82.4477,79.3067,79.4512,267554.0
2022-08-10,80.7616,82.8813,80.2846,82.8428,141528.0
2022-08-11,83.6232,84.9818,83.4883,83.7485,236544.0
2022-08-12,83.4883,84.6831,83.2089,84.6831,114350.0
2022-08-13,83.4883,84.6831,83.2089,84.6831,114350.0
2022-08-14,83.4883,84.6831,83.2089,84.6831,114350.0
2022-08-15,84.4229,86.0802,84.4229,85.7911,156908.0
2022-08-16,85.2805,85.8586,85.0492,85.5599,184291.0
2022-08-17,84.7891,84.9143,83.9797,84.2591,90873.0
2022-08-18,84.0279,84.9047,83.9412,84.5675,95619.0
2022-08-19,84.2591,84.2591,83.0403,83.3245,132966.0
2022-08-20,84.2591,84.2591,83.0403,83.3245,132966.0
2022-08-21,84.2591,84.2591,83.0403,83.3245,132966.0
2022-08-22,82.1587,82.3899,81.0121,81.3686,152960.0
2022-08-23,80.8387,81.7058,80.2702,80.2895,140919.0
2022-08-24,79.9811,80.5882,79.7403,80.0775,163727.0
2022-08-25,80.3087,81.7058,80.3087,81.6866,104766.0
2022-08-26,81.5035,81.7636,78.5744,78.6033,91695.0
2022-08-27,81.5035,81.7636,78.5744,78.6033,91695.0
2022-08-28,81.5035,81.7636,78.5744,78.6033,91695.0
2022-08-29,77.7169,78.7093,77.5724,77.9192,96617.0
2022-08-30,78.1312,78.2083,77.2544,77.582,241243.0
2022-08-31,78.2179,78.2179,76.368,76.763,120120.0
2022-09-01,76.6088,76.6618,75.5297,76.474,114501.0
2022-09-02,77.0424,77.3026,74.017,74.8071,129966.0
2022-09-03,77.0424,77.3026,74.017,74.8071,129966.0
2022-09-04,77.0424,77.3026,74.017,74.8071,129966.0
2022-09-05,77.0424,77.3026,74.017,74.8071,129966.0
2022-09-06,74.7107,74.8456,73.6701,73.9496,179940.0
2022-09-07,74.1808,75.9248,74.1808,75.7899,163631.0
2022-09-08,74.8745,75.5972,74.4988,75.5008,124588.0
2022-09-09,75.7706,76.9172,75.4878,76.8401,101414.0
2022-09-10,75.7706,76.9172,75.4878,76.8401,101414.0
2022-09-11,75.7706,76.9172,75.4878,76.8401,101414.0
2022-09-12,76.9268,77.9096,76.551,77.8325,92471.0
2022-09-13,75.9729,76.0982,73.5738,74.0074,135629.0
2022-09-14,73.8821,73.8821,72.1285,73.2173,137576.0
2022-09-15,72.6103,73.2655,71.2951,71.6564,134285.0
2022-09-16,71.0494,71.7431,70.1919,71.5889,327071.0
2022-09-17,71.0494,71.7431,70.1919,71.5889,327071.0
2022-09-18,71.0494,71.7431,70.1919,71.5889,327071.0
2022-09-19,71.2035,73.0631,71.2035,73.0053,157159.0
2022-09-20,71.9647,72.5621,71.1554,71.6564,143108.0
2022-09-21,72.273,72.9764,70.7411,70.8085,170173.0
2022-09-22,70.346,70.8278,69.6475,70.0955,150028.0
2022-09-23,69.45,69.527,67.8987,68.4094,246423.0
2022-09-24,69.45,69.527,67.8987,68.4094,246423.0
2022-09-25,69.45,69.527,67.8987,68.4094,246423.0
2022-09-26,68.6117,69.5848,67.7253,67.9372,207830.0
2022-09-27,69.1224,69.4789,66.7039,67.205,151819.0
2022-09-28,67.8987,69.4644,67.3977,68.6888,286945.0
2022-09-29,67.8698,67.8698,66.6558,67.311,160233.0
2022-09-30,67.6867,68.7948,66.6076,66.8099,198086.0
2022-10-01,67.6867,68.7948,66.6076,66.8099,198086.0
2022-10-02,67.6867,68.7948,66.6076,66.8099,198086.0
2022-10-03,67.5518,68.631,66.8533,68.0529,143410.0
2022-10-04,69.45,70.6543,69.45,70.558,116187.0
2022-10-05,69.7775,70.3075,68.9007,69.633,105657.0
2022-10-06,69.0645,69.4307,68.1107,68.2167,121271.0
2022-10-07,67.5326,67.5711,66.1692,66.4534,154349.0
2022-10-08,67.5326,67.5711,66.1692,66.4534,154349.0
2022-10-09,67.5326,67.5711,66.1692,66.4534,154349.0
2022-10-10,67.8794,68.4961,66.5305,68.1107,161951.0
2022-10-11,66.7232,67.9565,66.4968,67.1953,248245.0
2022-10-12,67.3688,67.3688,66.4342,66.6269,164236.0
2022-10-13,65.3647,68.3034,65.1623,67.7542,153044.0
2022-10-14,68.2841,68.2841,66.2607,66.5016,122384.0
2022-10-15,68.2841,68.2841,66.2607,66.5016,122384.0
2022-10-16,68.2841,68.2841,66.2607,66.5016,122384.0
2022-10-17,67.6675,68.8526,67.6675,68.525,170827.0
2022-10-18,70.0281,70.5965,68.9682,69.527,157283.0
2022-10-19,68.8333,69.1609,67.7975,68.5443,195431.0
2022-10-20,68.8333,69.344,66.5787,67.2724,235552.0
2022-10-21,68.4383,69.6234,65.3647,66.4245,270402.0
2022-10-22,68.4383,69.6234,65.3647,66.4245,270402.0
2022-10-23,68.4383,69.6234,65.3647,66.4245,270402.0
2022-10-24,65.3647,65.4803,60.8651,62.8114,371188.0
2022-10-25,63.2738,65.8368,63.086,65.5766,313164.0
2022-10-26,65.7308,67.282,64.9696,66.0777,279309.0
2022-10-27,66.5594,68.2359,66.3089,66.781,165237.0
2022-10-28,66.7714,68.8526,66.7184,68.1878,194834.0
2022-10-29,66.7714,68.8526,66.7184,68.1878,194834.0
2022-10-30,66.7714,68.8526,66.7184,68.1878,194834.0
2022-10-31,68.0625,69.1513,67.6771,68.8526,305732.0
2022-11-01,69.2958,69.2958,67.7686,67.8602,116475.0
2022-11-02,67.4844,68.0336,64.9311,64.9407,160324.0
2022-11-03,64.0254,65.4803,63.5533,64.7673,118650.0
2022-11-04,65.7173,66.5558,65.155,66.2699,122883.0
2022-11-05,65.7173,66.5558,65.155,66.2699,122883.0
2022-11-06,65.7173,66.5558,65.155,66.2699,122883.0
2022-11-07,66.8515,67.2296,66.1148,67.123,216076.0
2022-11-08,67.4623,68.5868,66.425,67.0648,120164.0
2022-11-09,66.6092,66.8903,65.6397,65.6785,97316.0
2022-11-10,68.5383,70.4239,68.3444,70.2445,166639.0
2022-11-11,70.7195,71.9701,70.0312,70.2154,200393.0
2022-11-12,70.7195,71.9701,70.0312,70.2154,200393.0
2022-11-13,70.7195,71.9701,70.0312,70.2154,200393.0
2022-11-14,69.8761,70.3318,69.0424,69.246,211886.0
2022-11-15,70.2736,71.0976,69.6338,69.9634,168127.0
2022-11-16,70.0022,70.0022,68.2863,69.3236,182806.0
2022-11-17,68.6643,70.3027,68.0536,70.0022,140748.0
2022-11-18,71.2624,71.3497,70.1088,70.5063,158014.0
2022-11-19,71.2624,71.3497,70.1088,70.5063,158014.0
2022-11-20,71.2624,71.3497,70.1088,70.5063,158014.0
2022-11-21,70.5547,70.9231,70.3608,70.5935,90359.0
2022-11-22,70.9231,71.3739,70.5596,71.3303,118055.0
2022-11-23,71.2527,72.0379,70.7389,71.9604,149120.0
2022-11-24,71.2527,72.0379,70.7389,71.9604,149120.0
2022-11-25,71.7277,72.3191,71.466,71.9701,48018.0
2022-11-26,71.7277,72.3191,71.466,71.9701,48018.0
2022-11-27,71.7277,72.3191,71.466,71.9701,48018.0
2022-11-28,71.4175,72.0089,70.8649,71.5048,139756.0
2022-11-29,71.1558,71.9992,70.8165,71.2624,95043.0
2022-11-30,71.2818,72.4839,69.6629,72.4257,244651.0
2022-12-01,73.2691,73.2691,71.8247,72.2124,137913.0
2022-12-02,71.3884,73.7441,71.3884,73.337,98995.0
2022-12-03,71.3884,73.7441,71.3884,73.337,98995.0
2022-12-04,71.3884,73.7441,71.3884,73.337,98995.0
2022-12-05,73.114,73.114,71.7568,72.3772,94678.0
2022-12-06,72.2221,72.6487,70.7389,71.2624,133367.0
2022-12-07,70.9619,71.8925,70.8068,71.1364,83361.0
2022-12-08,71.3787,71.5823,70.7874,71.5435,128858.0
2022-12-09,71.243,71.9313,70.9619,71.0104,90425.0
2022-12-10,71.243,71.9313,70.9619,71.0104,90425.0
2022-12-11,71.243,71.9313,70.9619,71.0104,90425.0
2022-12-12,71.2236,71.9313,70.7292,71.9216,109068.0
2022-12-13,74.0253,74.4324,71.7956,72.4839,169378.0
2022-12-14,72.3094,73.24,71.0588,71.7374,170809.0
2022-12-15,70.8649,71.0394,69.9537,70.2251,119361.0
2022-12-16,69.1878,70.9716,69.1103,70.4093,602658.0
2022-12-17,69.1878,70.9716,69.1103,70.4093,602658.0
2022-12-18,69.1878,70.9716,69.1103,70.4093,602658.0
2022-12-19,70.1379,70.4772,69.0259,69.4302,124137.0
2022-12-20,69.5271,70.0603,69.2557,69.7307,92096.0
2022-12-21,70.1185,71.2333,70.0612,70.7389,121899.0
2022-12-22,70.2154,70.2154,69.0764,70.0894,88881.0
2022-12-23,70.1379,70.7098,69.9628,70.7001,51910.0
2022-12-24,70.1379,70.7098,69.9628,70.7001,51910.0
2022-12-25,70.1379,70.7098,69.9628,70.7001,51910.0
2022-12-26,70.1379,70.7098,69.9628,70.7001,51910.0
2022-12-27,70.5838,71.3497,70.3124,70.9425,62942.0
2022-12-28,71.1461,71.1558,70.0506,70.0991,50231.0
2022-12-29,70.7777,71.8925,70.7777,71.6308,84478.0
2022-12-30,71.2818,71.2915,70.3124,70.6904,76110.0
2022-12-31,71.2818,71.2915,70.3124,70.6904,76110.0
2023-01-01,71.2818,71.2915,70.3124,70.6904,76110.0
2023-01-02,71.2818,71.2915,70.3124,70.6904,76110.0
2023-01-03,71.0297,71.7956,69.6338,70.4481,132001.0
2023-01-04,71.1752,71.6599,70.4093,70.8843,108307.0
2023-01-05,70.4287,70.4287,68.771,69.595,155065.0
2023-01-06,70.4093,72.1834,70.0942,72.0186,91029.0
2023-01-07,70.4093,72.1834,70.0942,72.0186,91029.0
2023-01-08,70.4093,72.1834,70.0942,72.0186,91029.0
2023-01-09,72.2221,72.6341,71.4466,71.815,115793.0
2023-01-10,71.4272,73.2109,71.1267,72.8232,180335.0
2023-01-11,73.4048,74.4324,73.3757,74.287,107229.0
2023-01-12,74.7814,75.9447,74.1707,75.8963,123710.0
2023-01-13,75.5085,76.0611,74.922,75.6054,75975.0
2023-01-14,75.5085,76.0611,74.922,75.6054,75975.0
2023-01-15,75.5085,76.0611,74.922,75.6054,75975.0
2023-01-16,75.5085,76.0611,74.922,75.6054,75975.0
2023-01-17,76.0804,76.0804,74.9365,75.1692,96974.0
2023-01-18,75.5279,75.5763,73.5502,73.715,110259.0
2023-01-19,73.1431,73.7054,72.1834,72.9783,108797.0
2023-01-20,73.3757,73.3757,71.3206,71.7374,195489.0
2023-01-21,73.3757,73.3757,71.3206,71.7374,195489.0
2023-01-22,73.3757,73.3757,71.3206,71.7374,195489.0
2023-01-23,71.6696,72.8716,71.1461,72.8523,118610.0
2023-01-24,72.2803,72.2803,69.6144,70.642,190341.0
2023-01-25,69.944,71.0588,69.4447,71.0394,146136.0
2023-01-26,71.0491,71.0976,70.2445,70.9037,125679.0
2023-01-27,70.5935,70.8746,69.9509,70.3221,74659.0
2023-01-28,70.5935,70.8746,69.9509,70.3221,74659.0
2023-01-29,70.5935,70.8746,69.9509,70.3221,74659.0
2023-01-30,70.0991,71.7568,70.0991,71.1848,212259.0
2023-01-31,71.3884,73.4824,71.167,73.3757,261742.0
2023-02-01,73.0946,75.2952,73.0801,74.636,181833.0
2023-02-02,74.985,76.5361,74.6263,76.4391,180293.0
2023-02-03,76.0417,76.4731,75.46,76.0804,121453.0
2023-02-04,76.0417,76.4731,75.46,76.0804,121453.0
2023-02-05,76.0417,76.4731,75.46,76.0804,121453.0
2023-02-06,75.5737,75.9196,74.7989,75.5249,118494.0
2023-02-07,74.95,75.6224,73.9706,75.3398,290105.0
2023-02-08,74.6284,74.9695,73.5662,73.7708,112067.0
2023-02-09,74.1411,74.7064,69.3075,70.6426,389488.0
2023-02-10,66.2671,73.2738,66.2671,72.2116,361009.0
2023-02-11,66.2671,73.2738,66.2671,72.2116,361009.0
2023-02-12,66.2671,73.2738,66.2671,72.2116,361009.0
2023-02-13,71.7438,74.95,71.7438,74.8818,273076.0
2023-02-14,74.6576,76.9575,74.5943,76.1876,315858.0
2023-02-15,75.7978,77.1768,75.3885,77.0744,244648.0
2023-02-16,75.8368,76.8308,75.5347,76.1097,318118.0
2023-02-17,76.48,76.4995,75.0182,75.5152,287978.0
2023-02-18,76.48,76.4995,75.0182,75.5152,287978.0
2023-02-19,76.48,76.4995,75.0182,75.5152,287978.0
2023-02-20,76.48,76.4995,75.0182,75.5152,287978.0
2023-02-21,74.872,74.872,72.5332,72.6404,241067.0
2023-02-22,72.8158,73.8001,72.8158,72.8548,273123.0
2023-02-23,73.1959,73.5467,71.8218,72.9425,143588.0
2023-02-24,72.0167,72.9522,71.7048,72.884,124658.0
2023-02-25,72.0167,72.9522,71.7048,72.884,124658.0
2023-02-26,72.0167,72.9522,71.7048,72.884,124658.0
2023-02-27,73.6344,74.2191,73.3225,73.459,162349.0
2023-02-28,73.5759,74.6966,73.4687,73.4687,175323.0
2023-03-01,73.3128,73.6734,72.465,73.0789,132265.0
2023-03-02,72.5917,73.9073,72.1336,73.7708,99926.0
2023-03-03,74.3068,74.3653,73.2056,74.1996,81085.0
2023-03-04,74.3068,74.3653,73.2056,74.1996,81085.0
2023-03-05,74.3068,74.3653,73.2056,74.1996,81085.0
2023-03-06,74.2873,74.2873,71.5684,71.929,125560.0
2023-03-07,72.0459,72.0459,70.5793,71.2371,133168.0
2023-03-08,71.4905,71.8023,70.5257,71.1494,99632.0
2023-03-09,71.1104,71.3053,69.7022,69.9117,113638.0
2023-03-10,69.6389,69.6389,67.8214,68.3233,189960.0
2023-03-11,69.6389,69.6389,67.8214,68.3233,189960.0
2023-03-12,69.6389,69.6389,67.8214,68.3233,189960.0
2023-03-13,67.2416,68.5084,67.2416,67.6411,131127.0
2023-03-14,69.5999,69.9312,68.45,69.327,132084.0
2023-03-15,67.3488,69.2198,67.3488,69.1614,290624.0
2023-03-16,68.4012,70.0872,67.0028,69.4537,200408.0
2023-03-17,69.4537,69.4537,67.9042,68.5572,509908.0
2023-03-18,69.4537,69.4537,67.9042,68.5572,509908.0
2023-03-19,69.4537,69.4537,67.9042,68.5572,509908.0
2023-03-20,69.0444,69.9215,68.6156,69.6096,163960.0
2023-03-21,70.6329,70.6329,68.869,70.0287,197025.0
2023-03-22,70.0677,71.1299,68.9372,68.9665,152630.0
2023-03-23,68.9665,70.4282,68.9665,69.4927,159791.0
2023-03-24,69.1614,71.7146,68.6156,71.6561,163046.0
2023-03-25,69.1614,71.7146,68.6156,71.6561,163046.0
2023-03-26,69.1614,71.7146,68.6156,71.6561,163046.0
2023-03-27,72.504,72.7866,71.812,72.309,88962.0
2023-03-28,71.929,72.504,71.7243,72.426,151695.0
2023-03-29,72.6794,73.0302,72.1239,72.7281,194077.0
2023-03-30,73.2543,73.4541,72.3578,72.5137,102523.0
2023-03-31,72.884,74.7892,72.7086,74.6089,249827.0
2023-04-01,72.884,74.7892,72.7086,74.6089,249827.0
2023-04-02,72.884,74.7892,72.7086,74.6089,249827.0
2023-04-03,74.5017,74.8233,73.0887,73.7124,127045.0
2023-04-04,73.8683,73.9657,72.504,72.9815,110290.0
2023-04-05,72.6306,73.2836,72.0752,72.7476,146934.0
2023-04-06,72.7476,73.6929,72.4016,73.5174,173751.0
2023-04-07,72.7476,73.6929,72.4016,73.5174,173751.0
2023-04-08,72.7476,73.6929,72.4016,73.5174,173751.0
2023-04-09,72.7476,73.6929,72.4016,73.5174,173751.0
2023-04-10,73.4492,74.453,73.4492,74.4432,168665.0
2023-04-11,74.6381,75.7491,74.3263,75.1449,121261.0
2023-04-12,75.7199,75.7199,73.7513,73.995,104462.0
2023-04-13,74.0047,74.5943,73.6588,74.3848,96264.0
2023-04-14,74.3555,74.7941,72.8353,73.4005,125396.0
2023-04-15,74.3555,74.7941,72.8353,73.4005,125396.0
2023-04-16,74.3555,74.7941,72.8353,73.4005,125396.0
2023-04-17,73.6831,73.956,72.9571,73.7026,99649.0
2023-04-18,74.2288,74.2288,72.2993,72.7378,97169.0
2023-04-19,72.6209,73.498,72.3188,73.3615,111247.0
2023-04-20,72.7573,73.4249,72.5332,73.0107,122628.0
2023-04-21,73.3225,73.3225,72.1531,72.884,116467.0
2023-04-22,73.3225,73.3225,72.1531,72.884,116467.0
2023-04-23,73.3225,73.3225,72.1531,72.884,116467.0
2023-04-24,72.7963,73.0887,72.1141,72.1629,128500.0
2023-04-25,71.315,71.6269,70.6426,71.2956,189039.0
2023-04-26,70.6914,70.974,69.5902,69.8923,223936.0
2023-04-27,70.2528,71.8998,70.1066,71.8218,157895.0
2023-04-28,72.0947,73.2446,71.9485,72.5624,229751.0
2023-04-29,72.0947,73.2446,71.9485,72.5624,229751.0
2023-04-30,72.0947,73.2446,71.9485,72.5624,229751.0
2023-05-01,72.5624,74.3653,72.2311,73.8585,123681.0
2023-05-02,73.2836,73.7318,71.8023,73.6149,157121.0
2023-05-03,73.6149,74.9402,73.3225,73.5564,157592.0
2023-05-04,72.9912,73.2348,72.1921,73.1082,129197.0
2023-05-05,74.1076,74.7298,73.75,74.2742,100780.0
2023-05-06,74.1076,74.7298,73.75,74.2742,100780.0
2023-05-07,74.1076,74.7298,73.75,74.2742,100780.0
2023-05-08,74.4016,75.0924,73.9802,74.3232,83926.0
2023-05-09,74.0488,74.0488,72.628,73.2845,86649.0
2023-05-10,73.9704,73.9704,72.2165,72.8142,85585.0
2023-05-11,72.1773,73.1277,72.1773,73.0297,107965.0
2023-05-12,73.0787,73.4707,71.3248,72.1479,152437.0
2023-05-13,73.0787,73.4707,71.3248,72.1479,152437.0
2023-05-14,73.0787,73.4707,71.3248,72.1479,152437.0
2023-05-15,72.4908,73.1228,72.1906,72.824,83165.0
2023-05-16,72.5104,72.5104,71.5893,71.6677,91443.0
2023-05-17,71.7167,72.7407,71.1582,72.383,130315.0
2023-05-18,72.3438,73.1081,71.8098,72.9416,87839.0
2023-05-19,73.5491,73.6275,72.5104,72.6182,138594.0
2023-05-20,73.5491,73.6275,72.5104,72.6182,138594.0
2023-05-21,73.5491,73.6275,72.5104,72.6182,138594.0
2023-05-22,72.9416,73.3629,72.1087,72.7848,78703.0
2023-05-23,72.6084,73.2551,71.8539,71.9127,110963.0
2023-05-24,71.8245,71.8245,70.6389,70.8642,110780.0
2023-05-25,70.6683,70.9622,70.1195,70.5507,86618.0
2023-05-26,70.5311,71.2954,70.3939,71.0798,97335.0
2023-05-27,70.5311,71.2954,70.3939,71.0798,97335.0
2023-05-28,70.5311,71.2954,70.3939,71.0798,97335.0
2023-05-29,70.5311,71.2954,70.3939,71.0798,97335.0
2023-05-30,71.0602,71.6285,70.2763,71.4913,94096.0
2023-05-31,71.1288,71.266,69.8256,70.5801,156718.0
2023-06-01,70.5507,71.8147,70.2567,71.5403,78155.0
2023-06-02,72.6084,75.7538,72.6084,75.548,130528.0
2023-06-03,72.6084,75.7538,72.6084,75.548,130528.0
2023-06-04,72.6084,75.7538,72.6084,75.548,130528.0
2023-06-05,74.7543,75.2345,72.9808,73.0395,86734.0
2023-06-06,72.8828,75.6852,72.8828,75.2834,147952.0
2023-06-07,75.45,77.1158,75.45,76.6357,162622.0
2023-06-08,76.1359,76.8512,74.5094,76.1359,133392.0
2023-06-09,75.842,75.842,73.6275,74.039,194673.0
2023-06-10,75.842,75.842,73.6275,74.039,194673.0
2023-06-11,75.842,75.842,73.6275,74.039,194673.0
2023-06-12,73.9214,74.3036,73.3923,73.8234,137496.0
2023-06-13,73.8332,75.0679,73.8332,74.1762,126358.0
2023-06-14,74.5289,74.6367,72.5104,73.1179,130904.0
2023-06-15,72.6672,74.0194,72.3634,73.8136,128752.0
2023-06-16,74.2938,74.2938,72.6966,73.0885,276946.0
2023-06-17,74.2938,74.2938,72.6966,73.0885,276946.0
2023-06-18,74.2938,74.2938,72.6966,73.0885,276946.0
2023-06-19,74.2938,74.2938,72.6966,73.0885,276946.0
2023-06-20,72.7848,72.7848,71.5501,71.5991,144274.0
2023-06-21,71.1092,71.5893,70.4919,70.9426,107851.0
2023-06-22,70.8936,70.8936,69.7766,70.0117,93427.0
2023-06-23,68.8653,69.4728,68.0912,68.1598,282645.0
2023-06-24,68.8653,69.4728,68.0912,68.1598,282645.0
2023-06-25,68.8653,69.4728,68.0912,68.1598,282645.0
2023-06-26,67.9442,69.708,67.9442,69.1691,102820.0
2023-06-27,69.2278,69.5708,68.5027,68.5027,100495.0
2023-06-28,68.2088,68.2676,67.4053,68.2186,112428.0
2023-06-29,68.15,70.4135,68.1304,69.561,122843.0
2023-06-30,69.855,70.1146,69.5316,69.6982,136722.0
2023-07-01,69.855,70.1146,69.5316,69.6982,136722.0
2023-07-02,69.855,70.1146,69.5316,69.6982,136722.0
2023-07-03,69.267,70.0509,69.267,69.6688,117457.0
2023-07-04,69.267,70.0509,69.267,69.6688,117457.0
2023-07-05,69.2768,69.2768,68.0716,68.1402,111593.0
2023-07-06,67.2583,67.4935,66.1315,66.4744,122373.0
2023-07-07,66.6018,67.6552,66.6018,66.8272,176429.0
2023-07-08,66.6018,67.6552,66.6018,66.8272,176429.0
2023-07-09,66.6018,67.6552,66.6018,66.8272,176429.0
2023-07-10,66.6214,67.8168,66.6214,67.1407,160956.0
2023-07-11,67.2975,67.807,66.886,67.1603,192540.0
2023-07-12,68.297,68.5909,67.4886,67.9442,192234.0
2023-07-13,67.9442,68.2284,67.1701,67.2681,159169.0
2023-07-14,67.0427,67.5915,65.96,67.4641,123084.0
2023-07-15,67.0427,67.5915,65.96,67.4641,123084.0
2023-07-16,67.0427,67.5915,65.96,67.4641,123084.0
2023-07-17,67.2387,67.2387,66.249,66.5332,136017.0
2023-07-18,66.6508,67.1211,66.3617,67.1015,153548.0
2023-07-19,67.4053,68.444,67.2191,68.3656,178486.0
2023-07-20,68.6693,69.365,67.6601,67.9736,127508.0
2023-07-21,63.0449,66.0727,61.5947,64.0737,323286.0
2023-07-22,63.0449,66.0727,61.5947,64.0737,323286.0
2023-07-23,63.0449,66.0727,61.5947,64.0737,323286.0
2023-07-24,64.0737,64.3285,62.7607,62.9861,285888.0
2023-07-25,63.28,64.6421,63.2702,63.9561,196292.0
2023-07-26,63.8386,65.377,63.8386,64.5343,343378.0
2023-07-27,65.083,65.5533,63.9209,64.1227,177376.0
2023-07-28,64.838,64.838,63.2898,63.4368,165319.0
2023-07-29,64.838,64.838,63.2898,63.4368,165319.0
2023-07-30,64.838,64.838,63.2898,63.4368,165319.0
2023-07-31,63.7602,63.9635,62.4765,62.7509,272209.0
2023-08-01,62.5647,62.7852,61.6926,62.408,200664.0
2023-08-02,61.6535,62.6823,61.3791,62.6627,208189.0
2023-08-03,62.4765,62.4765,60.8206,60.8598,187872.0
2023-08-04,60.6329,61.7278,60.5145,60.7019,133318.0
2023-08-05,60.6329,61.7278,60.5145,60.7019,133318.0
2023-08-06,60.6329,61.7278,60.5145,60.7019,133318.0
2023-08-07,60.7019,61.2247,60.1989,60.8203,131113.0
2023-08-08,59.8142,59.903,58.7982,59.6662,170612.0
2023-08-09,59.39,59.4689,58.3839,58.5122,180835.0
2023-08-10,58.5122,59.2421,57.871,58.6305,245205.0
2023-08-11,58.3445,58.6404,57.8118,58.0781,163283.0
2023-08-12,58.3445,58.6404,57.8118,58.0781,163283.0
