,CPB US Equity,CPB US Equity,CPB US Equity,CPB US Equity,CPB US Equity
2022-05-04,44.2628,45.1269,44.1407,45.0799,1837500.0
2022-05-05,44.8921,45.9017,44.8921,45.6622,3219363.0
2022-05-06,45.6152,46.8174,45.5589,46.6483,3050367.0
2022-05-07,45.6152,46.8174,45.5589,46.6483,3050367.0
2022-05-08,45.6152,46.8174,45.5589,46.6483,3050367.0
2022-05-09,46.4981,48.7802,46.3384,48.2637,6194423.0
2022-05-10,48.0571,48.3576,46.4088,46.5638,3560516.0
2022-05-11,46.4887,47.1461,46.1693,46.3478,1953067.0
2022-05-12,46.6765,47.2024,46.5262,46.9676,2036948.0
2022-05-13,47.1461,47.4936,46.808,47.4748,1705993.0
2022-05-14,47.1461,47.4936,46.808,47.4748,1705993.0
2022-05-15,47.1461,47.4936,46.808,47.4748,1705993.0
2022-05-16,47.5499,47.7847,47.1179,47.5781,1143030.0
2022-05-17,47.2212,47.5687,45.634,47.2212,2909618.0
2022-05-18,46.5074,46.8925,43.2298,43.4082,3912374.0
2022-05-19,43.0137,43.7369,42.2812,43.2579,2583166.0
2022-05-20,43.3706,43.6618,42.2155,43.2298,3409728.0
2022-05-21,43.3706,43.6618,42.2155,43.2298,3409728.0
2022-05-22,43.3706,43.6618,42.2155,43.2298,3409728.0
2022-05-23,43.6712,44.0374,43.1452,43.3518,2285893.0
2022-05-24,43.5397,44.9614,43.427,44.8545,2615902.0
2022-05-25,44.8545,45.1363,44.4413,45.0611,2121218.0
2022-05-26,44.9015,45.3992,44.7512,44.986,1849105.0
2022-05-27,45.0705,45.3053,44.77,45.2771,1554186.0
2022-05-28,45.0705,45.3053,44.77,45.2771,1554186.0
2022-05-29,45.0705,45.3053,44.77,45.2771,1554186.0
2022-05-30,45.0705,45.3053,44.77,45.2771,1554186.0
2022-05-31,45.0423,45.202,44.2065,44.9954,5458503.0
2022-06-01,44.9484,45.0611,43.4082,44.1407,2458226.0
2022-06-02,44.0093,44.075,41.9431,42.9668,4454695.0
2022-06-03,43.0231,43.3049,42.6287,42.948,2478408.0
2022-06-04,43.0231,43.3049,42.6287,42.948,2478408.0
2022-06-05,43.0231,43.3049,42.6287,42.948,2478408.0
2022-06-06,43.2016,43.3706,42.8494,43.1171,1998604.0
2022-06-07,42.6005,43.8026,42.5536,43.7651,3181375.0
2022-06-08,44.5634,45.3053,43.3143,44.4319,5123356.0
2022-06-09,44.6667,45.8312,44.1126,44.1407,3877177.0
2022-06-10,43.906,44.8592,43.643,44.075,2851349.0
2022-06-11,43.906,44.8592,43.643,44.075,2851349.0
2022-06-12,43.906,44.8592,43.643,44.075,2851349.0
2022-06-13,43.859,44.2159,42.8729,43.0701,2676771.0
2022-06-14,43.164,43.6054,42.1075,42.6757,2569105.0
2022-06-15,42.7414,43.1358,42.2624,42.5536,2610478.0
2022-06-16,42.2249,42.7977,41.6707,42.4315,2649569.0
2022-06-17,42.7038,43.2485,41.9713,42.6287,8967712.0
2022-06-18,42.7038,43.2485,41.9713,42.6287,8967712.0
2022-06-19,42.7038,43.2485,41.9713,42.6287,8967712.0
2022-06-20,42.7038,43.2485,41.9713,42.6287,8967712.0
2022-06-21,43.6148,44.4037,42.6616,44.1407,3000128.0
2022-06-22,44.0187,44.5117,43.5679,44.1126,2385695.0
2022-06-23,44.1407,44.7042,43.9811,44.5164,2255686.0
2022-06-24,44.7136,45.5636,44.1595,45.4931,3771821.0
2022-06-25,44.7136,45.5636,44.1595,45.4931,3771821.0
2022-06-26,44.7136,45.5636,44.1595,45.4931,3771821.0
2022-06-27,45.3523,45.5495,44.986,45.2114,1895088.0
2022-06-28,45.3898,45.5025,44.6996,44.9766,2188069.0
2022-06-29,45.2396,45.8876,45.1081,45.4556,2371757.0
2022-06-30,45.3617,45.5683,44.9296,45.1269,2355735.0
2022-07-01,45.2677,45.6434,44.8451,45.5401,2998362.0
2022-07-02,45.2677,45.6434,44.8451,45.5401,2998362.0
2022-07-03,45.2677,45.6434,44.8451,45.5401,2998362.0
2022-07-04,45.2677,45.6434,44.8451,45.5401,2998362.0
2022-07-05,45.4838,45.7655,44.5822,45.3147,2448152.0
2022-07-06,45.3809,46.1002,45.3147,45.769,2479980.0
2022-07-07,45.6175,46.0056,45.2721,45.9677,2565606.0
2022-07-08,46.1097,46.299,45.6838,45.9772,2859697.0
2022-07-09,46.1097,46.299,45.6838,45.9772,2859697.0
2022-07-10,46.1097,46.299,45.6838,45.9772,2859697.0
2022-07-11,46.0908,46.6207,45.8869,46.1286,1530621.0
2022-07-12,46.1854,46.81,46.0718,46.2706,1727319.0
2022-07-13,46.1854,47.3069,46.1475,46.81,3327746.0
2022-07-14,46.0813,46.5261,45.7027,46.422,2228844.0
2022-07-15,46.6681,46.7911,45.9251,46.1191,1662638.0
2022-07-16,46.6681,46.7911,45.9251,46.1191,1662638.0
2022-07-17,46.6681,46.7911,45.9251,46.1191,1662638.0
2022-07-18,46.0434,46.2516,45.504,45.5986,1444161.0
2022-07-19,45.8447,46.0245,45.5513,45.8258,1656148.0
2022-07-20,45.8352,46.0245,45.2484,45.4756,1412381.0
2022-07-21,45.3241,45.5229,44.8888,45.0592,1400189.0
2022-07-22,45.1727,45.6365,45.0541,45.2863,1299289.0
2022-07-23,45.1727,45.6365,45.0541,45.2863,1299289.0
2022-07-24,45.1727,45.6365,45.0541,45.2863,1299289.0
2022-07-25,45.1917,46.034,45.1065,46.0056,2223067.0
2022-07-26,45.5797,46.3936,45.3241,46.3747,2215807.0
2022-07-27,46.2706,46.2706,44.6162,45.9583,2590637.0
2022-07-28,45.9109,46.5356,45.627,46.4882,1873610.0
2022-07-29,46.2706,46.8668,46.0529,46.7059,6999153.0
2022-07-30,46.2706,46.8668,46.0529,46.7059,6999153.0
2022-07-31,46.2706,46.8668,46.0529,46.7059,6999153.0
2022-08-01,46.81,47.2359,46.7154,46.9236,1950852.0
2022-08-02,47.1791,47.2738,46.4599,46.564,1698165.0
2022-08-03,46.4977,47.1697,46.1191,47.0277,1418088.0
2022-08-04,46.7722,47.1697,46.2812,46.3179,1616525.0
2022-08-05,46.3652,46.81,45.9299,46.7722,1034396.0
2022-08-06,46.3652,46.81,45.9299,46.7722,1034396.0
2022-08-07,46.3652,46.81,45.9299,46.7722,1034396.0
2022-08-08,46.8195,47.1224,46.7343,46.8857,1164035.0
2022-08-09,46.9331,47.3684,46.881,47.0182,1214790.0
2022-08-10,47.2359,47.4347,46.9899,47.2643,1350243.0
2022-08-11,47.3306,47.9836,47.1507,47.4063,1430170.0
2022-08-12,47.5577,47.6429,46.9331,47.2643,1103825.0
2022-08-13,47.5577,47.6429,46.9331,47.2643,1103825.0
2022-08-14,47.5577,47.6429,46.9331,47.2643,1103825.0
2022-08-15,47.3211,47.605,46.9709,47.3684,1165448.0
2022-08-16,47.4063,48.0688,47.2738,47.9741,1491933.0
2022-08-17,47.9552,48.3622,47.8132,47.9741,1161065.0
2022-08-18,47.9268,48.1161,47.5672,48.0688,924142.0
2022-08-19,48.1066,48.8638,48.0501,48.5609,1681838.0
2022-08-20,48.1066,48.8638,48.0501,48.5609,1681838.0
2022-08-21,48.1066,48.8638,48.0501,48.5609,1681838.0
2022-08-22,48.5893,48.6414,47.9978,48.1256,1404503.0
2022-08-23,48.1823,48.6272,47.9434,48.4189,1426600.0
2022-08-24,48.5325,48.8164,48.2486,48.7881,1516840.0
2022-08-25,48.6082,48.6556,48.2297,48.4473,1845849.0
2022-08-26,48.8164,48.8164,47.9647,47.9741,2357329.0
2022-08-27,48.8164,48.8164,47.9647,47.9741,2357329.0
2022-08-28,48.8164,48.8164,47.9647,47.9741,2357329.0
2022-08-29,47.8511,48.6082,47.5861,48.4,2214231.0
2022-08-30,48.5609,48.6556,47.8653,47.9741,2467208.0
2022-08-31,47.9931,48.2486,47.4773,47.6807,2892293.0
2022-09-01,45.9866,46.7722,44.6522,46.7249,6185078.0
2022-09-02,46.9709,48.0404,46.3794,46.4977,3178612.0
2022-09-03,46.9709,48.0404,46.3794,46.4977,3178612.0
2022-09-04,46.9709,48.0404,46.3794,46.4977,3178612.0
2022-09-05,46.9709,48.0404,46.3794,46.4977,3178612.0
2022-09-06,46.6113,47.2217,46.0718,46.1949,3216244.0
2022-09-07,46.2043,46.7059,45.6838,46.6681,2782455.0
2022-09-08,46.299,46.3841,44.5954,45.2768,4530410.0
2022-09-09,45.4566,45.8163,44.7468,45.362,2344332.0
2022-09-10,45.4566,45.8163,44.7468,45.362,2344332.0
2022-09-11,45.4566,45.8163,44.7468,45.362,2344332.0
2022-09-12,45.4283,46.1523,45.0592,45.9109,2996699.0
2022-09-13,45.6743,45.9583,44.6191,44.7468,2605157.0
2022-09-14,44.8793,44.955,44.5765,44.8036,2944748.0
2022-09-15,44.8699,44.9645,44.2642,44.567,3064587.0
2022-09-16,44.5859,45.2437,44.3683,45.1349,7696710.0
2022-09-17,44.5859,45.2437,44.3683,45.1349,7696710.0
2022-09-18,44.5859,45.2437,44.3683,45.1349,7696710.0
2022-09-19,45.097,45.5134,44.9787,45.4756,1790954.0
2022-09-20,45.2295,45.3715,44.8131,45.2106,1744514.0
2022-09-21,45.4945,46.6681,45.3241,45.9299,2551200.0
2022-09-22,46.0434,46.8432,45.9866,46.545,2610008.0
2022-09-23,46.1475,46.5829,45.4756,45.9961,2177244.0
2022-09-24,46.1475,46.5829,45.4756,45.9961,2177244.0
2022-09-25,46.1475,46.5829,45.4756,45.9961,2177244.0
2022-09-26,45.892,46.034,45.22,45.4093,1873981.0
2022-09-27,45.4756,45.8258,44.425,44.5575,2252029.0
2022-09-28,44.8415,45.5986,44.3493,45.3147,2019873.0
2022-09-29,45.2295,45.3431,44.2736,44.4913,1737300.0
2022-09-30,44.6427,44.7563,44.1695,44.5954,3685950.0
2022-10-01,44.6427,44.7563,44.1695,44.5954,3685950.0
2022-10-02,44.6427,44.7563,44.1695,44.5954,3685950.0
2022-10-03,44.8509,45.2721,44.3967,45.1633,2530903.0
2022-10-04,45.239,45.9015,44.9834,45.485,2751491.0
2022-10-05,45.1226,45.6997,44.8939,45.3897,2051455.0
2022-10-06,45.3706,45.5995,44.3215,44.6457,2589488.0
2022-10-07,44.6076,44.7936,44.2642,44.4741,1815864.0
2022-10-08,44.6076,44.7936,44.2642,44.4741,1815864.0
2022-10-09,44.6076,44.7936,44.2642,44.4741,1815864.0
2022-10-10,44.7507,45.6377,44.6457,45.5137,1882635.0
2022-10-11,45.6377,46.5437,45.609,46.3721,1755085.0
2022-10-12,46.5628,47.0302,46.3339,46.8203,2225297.0
2022-10-13,46.5723,48.2939,46.4102,48.2796,2660854.0
2022-10-14,48.4227,48.8042,47.6883,48.0411,2130214.0
2022-10-15,48.4227,48.8042,47.6883,48.0411,2130214.0
2022-10-16,48.4227,48.8042,47.6883,48.0411,2130214.0
2022-10-17,48.2605,48.518,47.3544,47.6978,2437811.0
2022-10-18,47.9553,48.3273,47.8122,48.2128,2920510.0
2022-10-19,48.3463,48.7946,48.1174,48.6229,2553516.0
2022-10-20,48.6706,48.8018,47.5356,47.5738,2247597.0
2022-10-21,47.6978,48.1985,47.4307,47.9267,1706958.0
2022-10-22,47.6978,48.1985,47.4307,47.9267,1706958.0
2022-10-23,47.6978,48.1985,47.4307,47.9267,1706958.0
2022-10-24,48.27,48.7422,48.0507,48.2605,1650256.0
2022-10-25,48.127,48.8995,47.7979,48.7946,1677231.0
2022-10-26,49.1475,49.5712,48.5943,49.157,2122088.0
2022-10-27,49.3001,50.2491,49.2715,49.405,2999503.0
2022-10-28,49.5386,50.3588,49.4336,50.292,2284333.0
2022-10-29,49.5386,50.3588,49.4336,50.292,2284333.0
2022-10-30,49.5386,50.3588,49.4336,50.292,2284333.0
2022-10-31,50.292,50.7689,49.9868,50.4637,1790121.0
2022-11-01,50.4065,50.8166,50.0846,50.1394,1614767.0
2022-11-02,50.0345,50.5639,49.6006,49.8438,2224376.0
2022-11-03,49.5958,49.7484,48.7279,48.8614,3430199.0
2022-11-04,49.0235,49.3573,47.8981,48.4799,2515651.0
2022-11-05,49.0235,49.3573,47.8981,48.4799,2515651.0
2022-11-06,49.0235,49.3573,47.8981,48.4799,2515651.0
2022-11-07,48.4513,49.1189,48.2319,48.7565,2229869.0
2022-11-08,48.7088,49.3526,48.642,49.157,1709239.0
2022-11-09,49.1284,49.5576,48.8423,49.0617,1844587.0
2022-11-10,49.5958,49.5958,46.992,48.2128,3188684.0
2022-11-11,48.127,48.1794,45.3611,46.7059,3766400.0
2022-11-12,48.127,48.1794,45.3611,46.7059,3766400.0
2022-11-13,48.127,48.1794,45.3611,46.7059,3766400.0
2022-11-14,46.8394,47.4689,46.3816,46.3911,2746761.0
2022-11-15,46.4007,46.7917,45.7807,46.5533,2392195.0
2022-11-16,46.7154,48.4036,46.5914,48.3654,2747502.0
2022-11-17,48.3082,48.9425,47.631,48.1556,2410431.0
2022-11-18,48.4608,49.1857,48.2987,49.1761,2033443.0
2022-11-19,48.4608,49.1857,48.2987,49.1761,2033443.0
2022-11-20,48.4608,49.1857,48.2987,49.1761,2033443.0
2022-11-21,49.386,49.8676,48.8709,49.777,1503394.0
2022-11-22,49.9868,50.3969,49.7865,50.1394,1755085.0
2022-11-23,50.2825,50.3636,49.8151,50.1108,1685327.0
2022-11-24,50.2825,50.3636,49.8151,50.1108,1685327.0
2022-11-25,50.3206,50.6545,50.2253,50.5877,911404.0
2022-11-26,50.3206,50.6545,50.2253,50.5877,911404.0
2022-11-27,50.3206,50.6545,50.2253,50.5877,911404.0
2022-11-28,50.5495,51.0074,50.3874,50.4732,1879425.0
2022-11-29,50.4637,50.7117,50.0059,50.1871,2082169.0
2022-11-30,50.0631,51.2458,49.7388,51.1886,3622964.0
2022-12-01,51.1504,51.6273,50.7785,51.1123,2599315.0
2022-12-02,51.036,51.675,50.8929,51.5987,2095574.0
2022-12-03,51.036,51.675,50.8929,51.5987,2095574.0
2022-12-04,51.036,51.675,50.8929,51.5987,2095574.0
2022-12-05,51.0264,51.1123,50.3111,50.8357,2472296.0
2022-12-06,50.7975,51.2172,50.1156,50.54,3333282.0
2022-12-07,52.2759,53.6397,51.6178,53.5825,8910159.0
2022-12-08,53.5062,54.4409,52.9435,54.4314,4463078.0
2022-12-09,54.3646,54.46,53.0293,53.0866,3571881.0
2022-12-10,54.3646,54.46,53.0293,53.0866,3571881.0
2022-12-11,54.3646,54.46,53.0293,53.0866,3571881.0
2022-12-12,53.2296,54.3503,52.8767,54.2788,2570550.0
2022-12-13,54.2692,54.336,53.2106,53.6684,4091372.0
2022-12-14,53.84,54.7509,53.7256,54.3646,2180581.0
2022-12-15,54.336,54.5267,53.7351,54.2883,2222850.0
2022-12-16,53.8305,54.5363,53.7351,54.4218,4431645.0
2022-12-17,53.8305,54.5363,53.7351,54.4218,4431645.0
2022-12-18,53.8305,54.5363,53.7351,54.4218,4431645.0
2022-12-19,54.4981,54.975,53.9497,54.2025,2254576.0
2022-12-20,53.7542,54.1262,53.1247,53.5825,2772562.0
2022-12-21,53.821,54.4995,53.7733,54.2788,1695512.0
2022-12-22,54.2883,54.2907,53.6874,54.1929,1744647.0
2022-12-23,54.212,54.646,53.8686,54.6317,1608277.0
2022-12-24,54.212,54.646,53.8686,54.6317,1608277.0
2022-12-25,54.212,54.646,53.8686,54.6317,1608277.0
2022-12-26,54.212,54.646,53.8686,54.6317,1608277.0
2022-12-27,54.7366,54.9846,54.4314,54.8892,1561001.0
2022-12-28,54.9846,55.1038,54.336,54.4028,1263228.0
2022-12-29,54.6126,54.6126,53.8877,54.088,2226900.0
2022-12-30,54.1548,54.4218,53.7542,54.1262,1467801.0
2022-12-31,54.1548,54.4218,53.7542,54.1262,1467801.0
2023-01-01,54.1548,54.4218,53.7542,54.1262,1467801.0
2023-01-02,54.1548,54.4218,53.7542,54.1262,1467801.0
2023-01-03,53.821,54.0546,53.0341,53.6016,2725016.0
2023-01-04,53.4576,54.0241,53.16,53.5344,2388397.0
2023-01-05,53.7456,54.0817,53.4288,53.8992,2035898.0
2023-01-06,54.2641,54.9553,54.1681,54.7345,2284796.0
2023-01-07,54.2641,54.9553,54.1681,54.7345,2284796.0
2023-01-08,54.2641,54.9553,54.1681,54.7345,2284796.0
2023-01-09,54.6385,54.9553,53.6976,53.7168,2300054.0
2023-01-10,53.9376,53.9376,53.448,53.7648,2004762.0
2023-01-11,54.0145,54.1969,53.2656,53.4096,1929322.0
2023-01-12,53.4192,53.472,52.3727,52.5455,2889605.0
2023-01-13,52.3919,53.256,52.3919,52.7663,2181974.0
2023-01-14,52.3919,53.256,52.3919,52.7663,2181974.0
2023-01-15,52.3919,53.256,52.3919,52.7663,2181974.0
2023-01-16,52.3919,53.256,52.3919,52.7663,2181974.0
2023-01-17,52.8143,53.352,52.4495,52.4783,2340693.0
2023-01-18,52.2863,52.4111,50.3757,50.4813,3947930.0
2023-01-19,50.4909,50.8846,50.2557,50.2989,2520779.0
2023-01-20,50.2605,50.3661,49.5308,49.9629,3543921.0
2023-01-21,50.2605,50.3661,49.5308,49.9629,3543921.0
2023-01-22,50.2605,50.3661,49.5308,49.9629,3543921.0
2023-01-23,49.9341,50.0109,49.3436,49.5212,2198327.0
2023-01-24,49.3868,49.8093,48.686,49.3484,3509419.0
2023-01-25,49.3388,50.2029,49.1852,49.5981,2499632.0
2023-01-26,49.3196,49.3244,48.4508,48.6476,2453474.0
2023-01-27,48.7628,49.1948,48.4364,49.0892,2453658.0
2023-01-28,48.7628,49.1948,48.4364,49.0892,2453658.0
2023-01-29,48.7628,49.1948,48.4364,49.0892,2453658.0
2023-01-30,49.2812,50.0061,49.2716,49.8285,2075118.0
2023-01-31,50.3181,50.3853,49.3868,49.8573,2120210.0
2023-02-01,49.6653,50.1645,49.4828,49.6077,2282109.0
2023-02-02,48.8972,48.8972,47.9083,48.3691,3315167.0
2023-02-03,48.6764,48.9308,47.8603,48.8492,2398095.0
2023-02-04,48.6764,48.9308,47.8603,48.8492,2398095.0
2023-02-05,48.6764,48.9308,47.8603,48.8492,2398095.0
2023-02-06,48.9644,50.0973,48.9164,50.0013,2937100.0
2023-02-07,49.5597,49.5693,48.542,49.2524,2842565.0
2023-02-08,49.0508,49.3004,48.6716,48.8684,2030724.0
2023-02-09,48.9068,49.2044,48.1579,48.494,2042887.0
2023-02-10,48.734,49.4108,48.5612,49.3772,1769238.0
2023-02-11,48.734,49.4108,48.5612,49.3772,1769238.0
2023-02-12,48.734,49.4108,48.5612,49.3772,1769238.0
2023-02-13,49.3484,49.7517,48.8396,49.7325,1695714.0
2023-02-14,49.6557,49.7325,48.6572,48.9836,2590487.0
2023-02-15,49.0028,49.0028,48.494,48.9164,1330717.0
2023-02-16,48.7148,49.022,48.4556,48.8588,1566146.0
2023-02-17,49.0412,50.3421,48.9548,50.2605,3005525.0
2023-02-18,49.0412,50.3421,48.9548,50.2605,3005525.0
2023-02-19,49.0412,50.3421,48.9548,50.2605,3005525.0
2023-02-20,49.0412,50.3421,48.9548,50.2605,3005525.0
2023-02-21,50.5869,51.8351,50.0781,51.2206,4700080.0
2023-02-22,51.4318,52.0223,50.779,50.8654,2225402.0
2023-02-23,50.923,51.3934,50.8078,50.9326,1271472.0
2023-02-24,50.9806,51.1918,50.7214,51.0094,1240630.0
2023-02-25,50.9806,51.1918,50.7214,51.0094,1240630.0
2023-02-26,50.9806,51.1918,50.7214,51.0094,1240630.0
2023-02-27,51.0862,51.4558,50.8558,50.9998,1508289.0
2023-02-28,50.8366,51.0622,50.4045,50.4237,3386911.0
2023-03-01,50.1549,50.3085,49.3292,49.8381,2379780.0
2023-03-02,49.9245,50.3469,49.7517,50.3277,1809041.0
2023-03-03,50.1357,50.5005,49.6749,50.3181,1937687.0
2023-03-04,50.1357,50.5005,49.6749,50.3181,1937687.0
2023-03-05,50.1357,50.5005,49.6749,50.3181,1937687.0
2023-03-06,50.2509,50.5389,49.8381,50.4813,3279211.0
2023-03-07,50.5677,50.6638,49.8621,50.0493,3255024.0
2023-03-08,50.731,51.3934,50.0781,51.019,5360332.0
2023-03-09,51.2782,51.451,50.1741,50.2413,2939959.0
2023-03-10,50.5389,50.8558,50.2077,50.4141,2612914.0
2023-03-11,50.5389,50.8558,50.2077,50.4141,2612914.0
2023-03-12,50.5389,50.8558,50.2077,50.4141,2612914.0
2023-03-13,50.1645,51.9119,50.1645,51.1534,2421734.0
2023-03-14,51.3166,51.7534,51.0094,51.6238,2889672.0
2023-03-15,51.4702,52.3823,51.1342,52.1711,2534256.0
2023-03-16,52.1039,52.3439,51.4606,51.9023,2648198.0
2023-03-17,52.0367,52.0847,50.9806,51.2494,4545220.0
2023-03-18,52.0367,52.0847,50.9806,51.2494,4545220.0
2023-03-19,52.0367,52.0847,50.9806,51.2494,4545220.0
2023-03-20,51.355,52.3727,51.3358,51.9215,2404488.0
2023-03-21,52.0655,52.1903,51.4702,51.9215,1714613.0
2023-03-22,52.0655,52.3631,51.403,51.451,1624094.0
2023-03-23,51.3646,51.691,51.2014,51.3646,1821121.0
2023-03-24,51.4414,52.5071,51.403,52.3631,1817906.0
2023-03-25,51.4414,52.5071,51.403,52.3631,1817906.0
2023-03-26,51.4414,52.5071,51.403,52.3631,1817906.0
2023-03-27,52.7951,53.0352,52.4303,52.5071,1638483.0
2023-03-28,52.6895,52.9824,52.4879,52.5647,1335998.0
2023-03-29,52.6127,52.9008,52.3343,52.4399,1649486.0
2023-03-30,52.2671,52.3919,51.8543,52.2287,1902218.0
2023-03-31,52.3535,52.8287,52.2479,52.7855,1979700.0
2023-04-01,52.3535,52.8287,52.2479,52.7855,1979700.0
2023-04-02,52.3535,52.8287,52.2479,52.7855,1979700.0
2023-04-03,53.016,53.1264,52.6223,52.9488,1858039.0
2023-04-04,53.0064,53.2272,52.3391,52.7855,1885102.0
2023-04-05,53.0562,53.8053,53.0562,53.7038,2138462.0
2023-04-06,53.7087,54.1678,53.5105,53.6168,1532888.0
2023-04-07,53.7087,54.1678,53.5105,53.6168,1532888.0
2023-04-08,53.7087,54.1678,53.5105,53.6168,1532888.0
2023-04-09,53.7087,54.1678,53.5105,53.6168,1532888.0
2023-04-10,53.6168,53.6313,53.09,53.5105,1372315.0
2023-04-11,53.5105,54.0131,53.4042,53.9261,1746212.0
2023-04-12,53.4138,53.6845,53.1722,53.5105,1710489.0
2023-04-13,53.3752,53.4912,52.9112,53.4718,1851869.0
2023-04-14,53.2979,53.5105,52.8242,52.9499,1117906.0
2023-04-15,53.2979,53.5105,52.8242,52.9499,1117906.0
2023-04-16,53.2979,53.5105,52.8242,52.9499,1117906.0
2023-04-17,53.1915,53.4187,53.0079,53.3655,1161872.0
2023-04-18,53.1819,53.3172,52.9015,53.2785,1353129.0
2023-04-19,53.5105,53.6652,52.2829,52.4183,3019455.0
2023-04-20,52.5342,52.6696,52.1669,52.5632,2221821.0
2023-04-21,52.9015,53.0465,51.761,51.877,2372789.0
2023-04-22,52.9015,53.0465,51.761,51.877,2372789.0
2023-04-23,52.9015,53.0465,51.761,51.877,2372789.0
2023-04-24,51.7416,52.0171,51.4227,51.703,2091626.0
2023-04-25,51.7996,52.8532,51.7126,52.8436,2015838.0
2023-04-26,52.2733,53.003,52.2733,52.7179,1635428.0
2023-04-27,52.5632,53.1529,52.4231,53.1432,1609857.0
2023-04-28,53.1625,53.2979,52.3603,52.4859,1947255.0
2023-04-29,53.1625,53.2979,52.3603,52.4859,1947255.0
2023-04-30,53.1625,53.2979,52.3603,52.4859,1947255.0
2023-05-01,52.6502,52.9644,52.5197,52.8049,1964046.0
2023-05-02,52.7662,52.9015,52.3119,52.7276,1665399.0
2023-05-03,53.0562,53.1335,52.6599,52.7276,2624439.0
2023-05-04,52.7276,52.8242,52.1766,52.5149,1693236.0
2023-05-05,52.3216,52.9982,52.2733,52.9112,1464237.0
2023-05-06,52.3216,52.9982,52.2733,52.9112,1464237.0
2023-05-07,52.3216,52.9982,52.2733,52.9112,1464237.0
2023-05-08,52.6502,53.206,52.3699,52.6406,2567583.0
2023-05-09,52.5536,53.0272,52.3506,52.7759,1615905.0
2023-05-10,52.7082,52.9692,52.3603,52.5342,1724118.0
2023-05-11,52.6599,52.8194,52.1669,52.6406,1287150.0
2023-05-12,52.6212,52.8436,52.2829,52.5149,1664953.0
2023-05-13,52.6212,52.8436,52.2829,52.5149,1664953.0
2023-05-14,52.6212,52.8436,52.2829,52.5149,1664953.0
2023-05-15,52.4859,52.5803,51.4952,51.5483,2705458.0
2023-05-16,51.5677,51.5677,50.4174,51.2487,3388782.0
2023-05-17,51.2487,51.8673,50.9152,51.79,1987440.0
2023-05-18,51.4033,51.4468,50.775,51.0844,2092271.0
2023-05-19,51.036,51.326,50.5817,50.92,2607820.0
2023-05-20,51.036,51.326,50.5817,50.92,2607820.0
2023-05-21,51.036,51.326,50.5817,50.92,2607820.0
2023-05-22,50.8717,50.949,49.4192,49.8665,2347918.0
2023-05-23,49.8375,50.2483,49.2962,50.1371,2981165.0
2023-05-24,50.2531,50.2628,49.6441,49.8761,1696495.0
2023-05-25,49.5088,49.7843,49.1512,49.7408,1991582.0
2023-05-26,49.5668,50.0114,49.2333,49.7891,2346754.0
2023-05-27,49.5668,50.0114,49.2333,49.7891,2346754.0
2023-05-28,49.5668,50.0114,49.2333,49.7891,2346754.0
2023-05-29,49.5668,50.0114,49.2333,49.7891,2346754.0
2023-05-30,49.3155,49.6345,48.6775,48.6872,2458617.0
2023-05-31,48.8419,49.0448,48.6437,48.8612,5701252.0
2023-06-01,49.0738,49.1898,48.5132,48.9579,3278324.0
2023-06-02,48.6969,49.7601,48.6099,49.7505,3297563.0
2023-06-03,48.6969,49.7601,48.6099,49.7505,3297563.0
2023-06-04,48.6969,49.7601,48.6099,49.7505,3297563.0
2023-06-05,49.7795,50.3787,49.6393,49.8375,2989008.0
2023-06-06,49.8278,50.0694,48.4987,48.8999,3590732.0
2023-06-07,45.3331,46.5124,44.5019,44.5405,10947469.0
2023-06-08,44.6275,45.3718,44.3279,45.2075,5294972.0
2023-06-09,44.9562,45.3997,44.5019,44.5115,3355265.0
2023-06-10,44.9562,45.3997,44.5019,44.5115,3355265.0
2023-06-11,44.9562,45.3997,44.5019,44.5115,3355265.0
2023-06-12,44.4922,44.6565,44.0863,44.4439,3663149.0
2023-06-13,44.0766,44.7532,43.9026,44.7049,3320272.0
2023-06-14,44.7145,44.8305,44.2989,44.3762,2244724.0
2023-06-15,44.5502,44.9368,44.3859,44.8885,2664945.0
2023-06-16,44.9658,45.2171,44.7145,44.8692,3680617.0
2023-06-17,44.9658,45.2171,44.7145,44.8692,3680617.0
2023-06-18,44.9658,45.2171,44.7145,44.8692,3680617.0
2023-06-19,44.9658,45.2171,44.7145,44.8692,3680617.0
2023-06-20,44.9465,45.0432,44.2602,44.2602,2713208.0
2023-06-21,44.2796,44.6275,43.9316,44.1539,2360616.0
2023-06-22,44.3955,44.5599,44.1732,44.2506,1770530.0
2023-06-23,44.4149,44.439,44.0572,44.0669,2408083.0
2023-06-24,44.4149,44.439,44.0572,44.0669,2408083.0
2023-06-25,44.4149,44.439,44.0572,44.0669,2408083.0
2023-06-26,43.9992,44.3762,43.5014,44.2989,2293236.0
2023-06-27,44.4729,44.7435,44.3762,44.6565,2060512.0
2023-06-28,43.9122,43.9702,43.2646,43.8059,3239957.0
2023-06-29,43.5546,44.1152,43.4676,43.9606,2217072.0
2023-06-30,44.1249,44.3762,44.0524,44.1829,2529494.0
2023-07-01,44.1249,44.3762,44.0524,44.1829,2529494.0
2023-07-02,44.1249,44.3762,44.0524,44.1829,2529494.0
2023-07-03,44.0766,45.0334,43.9896,44.9562,1951124.0
2023-07-04,44.0766,45.0334,43.9896,44.9562,1951124.0
