,CMA US Equity,CMA US Equity,CMA US Equity,CMA US Equity,CMA US Equity
2021-05-05,66.6304,68.4056,65.6384,67.5528,1510363.0
2021-05-06,67.5441,67.9618,66.7783,67.927,1500968.0
2021-05-07,66.5521,68.5883,66.1344,68.3795,1252045.0
2021-05-08,66.5521,68.5883,66.1344,68.3795,1252045.0
2021-05-09,66.5521,68.5883,66.1344,68.3795,1252045.0
2021-05-10,69.1714,69.4759,67.6572,67.692,1350617.0
2021-05-11,67.7443,69.1714,66.787,67.0742,1602883.0
2021-05-12,68.249,68.7015,66.0039,66.3433,1671386.0
2021-05-13,65.7341,68.4317,65.6384,67.9966,1185631.0
2021-05-14,68.2664,69.3106,68.0749,69.1192,1002088.0
2021-05-15,68.2664,69.3106,68.0749,69.1192,1002088.0
2021-05-16,68.2664,69.3106,68.0749,69.1192,1002088.0
2021-05-17,68.6231,69.4498,68.0575,69.3106,997903.0
2021-05-18,68.9277,69.4411,67.6485,67.7269,1509865.0
2021-05-19,66.8915,67.1438,65.4644,67.0916,1635649.0
2021-05-20,67.0568,67.196,65.9517,66.6478,926592.0
2021-05-21,67.1351,68.2664,67.1003,67.5528,1036508.0
2021-05-22,67.1351,68.2664,67.1003,67.5528,1036508.0
2021-05-23,67.1351,68.2664,67.1003,67.5528,1036508.0
2021-05-24,67.518,67.8735,66.8045,67.2221,1133803.0
2021-05-25,67.4745,68.3099,65.9691,65.9865,1584492.0
2021-05-26,66.0126,67.2047,65.8908,67.109,918796.0
2021-05-27,68.423,68.6057,67.6833,68.4926,1120029.0
2021-05-28,68.5448,68.5796,67.5702,68.3012,908951.0
2021-05-29,68.5448,68.5796,67.5702,68.3012,908951.0
2021-05-30,68.5448,68.5796,67.5702,68.3012,908951.0
2021-05-31,68.5448,68.5796,67.5702,68.3012,908951.0
2021-06-01,69.1801,69.4933,68.2925,68.7537,1175189.0
2021-06-02,69.1279,69.1279,67.8748,68.2751,1057318.0
2021-06-03,68.2751,69.1635,68.0053,68.2316,1726308.0
2021-06-04,68.3882,68.3882,66.9611,67.8226,1251094.0
2021-06-05,68.3882,68.3882,66.9611,67.8226,1251094.0
2021-06-06,68.3882,68.3882,66.9611,67.8226,1251094.0
2021-06-07,68.101,68.2751,67.1786,67.605,1200104.0
2021-06-08,66.9263,67.5441,65.9343,67.1525,1589054.0
2021-06-09,66.291,66.8393,65.708,66.2301,1592047.0
2021-06-10,67.1264,67.3614,64.0547,64.1765,1581353.0
2021-06-11,64.394,64.9422,63.9459,64.2113,2294101.0
2021-06-12,64.394,64.9422,63.9459,64.2113,2294101.0
2021-06-13,64.394,64.9422,63.9459,64.2113,2294101.0
2021-06-14,64.2464,64.7646,62.8982,63.4296,1742827.0
2021-06-15,63.5965,64.747,63.1925,64.1234,1102089.0
2021-06-16,63.5789,66.205,62.6655,65.4584,2699876.0
2021-06-17,65.959,66.0293,61.4886,61.5149,2147272.0
2021-06-18,60.2766,61.0319,59.3192,59.8198,3221531.0
2021-06-19,60.2766,61.0319,59.3192,59.8198,3221531.0
2021-06-20,60.2766,61.0319,59.3192,59.8198,3221531.0
2021-06-21,60.6981,62.1297,60.4961,62.0858,1227695.0
2021-06-22,61.9716,62.6831,61.1285,62.0858,878545.0
2021-06-23,62.4898,63.3681,62.2176,62.7445,941040.0
2021-06-24,63.0256,63.9126,62.5162,63.5877,1231149.0
2021-06-25,64.0971,65.0105,63.4208,64.7119,1875464.0
2021-06-26,64.0971,65.0105,63.4208,64.7119,1875464.0
2021-06-27,64.0971,65.0105,63.4208,64.7119,1875464.0
2021-06-28,64.2903,64.3606,62.7357,63.008,994192.0
2021-06-29,63.5526,63.9917,62.0243,62.3757,672366.0
2021-06-30,62.1824,62.9553,62.1473,62.6567,775217.0
2021-07-01,63.3066,63.6931,62.5952,63.3945,945146.0
2021-07-02,63.1222,63.3681,62.3581,62.9992,901010.0
2021-07-03,63.1222,63.3681,62.3581,62.9992,901010.0
2021-07-04,63.1222,63.3681,62.3581,62.9992,901010.0
2021-07-05,63.1222,63.3681,62.3581,62.9992,901010.0
2021-07-06,62.4547,62.4547,60.1404,60.6718,1197134.0
2021-07-07,59.7759,60.742,59.3807,59.7847,1728428.0
2021-07-08,58.4849,59.2226,57.8613,58.397,1529735.0
2021-07-09,59.8286,60.9528,59.1963,60.8211,1374647.0
2021-07-10,59.8286,60.9528,59.1963,60.8211,1374647.0
2021-07-11,59.8286,60.9528,59.1963,60.8211,1374647.0
2021-07-12,59.9077,61.6159,59.3456,61.2954,917190.0
2021-07-13,61.0231,61.2163,59.8725,60.5488,1078980.0
2021-07-14,60.6718,61.591,58.7571,60.2326,1487509.0
2021-07-15,59.5651,61.1461,59.1304,60.6191,989462.0
2021-07-16,61.0934,61.1812,58.3619,58.5463,1375525.0
2021-07-17,61.0934,61.1812,58.3619,58.5463,1375525.0
2021-07-18,61.0934,61.1812,58.3619,58.5463,1375525.0
2021-07-19,56.8073,57.4177,55.3933,55.7973,1642488.0
2021-07-20,55.525,58.7571,55.525,57.6681,1862942.0
2021-07-21,58.1072,61.3041,58.1072,60.0658,1508818.0
2021-07-22,59.8901,59.9692,58.3619,58.9503,933063.0
2021-07-23,59.7232,60.4259,58.7044,58.8625,1275194.0
2021-07-24,59.7232,60.4259,58.7044,58.8625,1275194.0
2021-07-25,59.7232,60.4259,58.7044,58.8625,1275194.0
2021-07-26,59.2665,60.3336,59.1348,59.5037,969231.0
2021-07-27,58.6693,59.8198,58.2829,59.3983,794870.0
2021-07-28,59.8989,60.7508,58.7483,60.0746,1296963.0
2021-07-29,60.7245,61.4095,60.1975,60.9441,1470075.0
2021-07-30,60.5664,61.6467,59.9516,60.3029,1352115.0
2021-07-31,60.5664,61.6467,59.9516,60.3029,1352115.0
2021-08-01,60.5664,61.6467,59.9516,60.3029,1352115.0
2021-08-02,60.7333,62.1122,59.3983,59.4246,1594966.0
2021-08-03,59.8023,61.1065,58.4058,60.9265,1101638.0
2021-08-04,59.8374,61.3481,59.653,60.3556,1072563.0
2021-08-05,60.9528,61.8662,60.9441,61.5676,1182958.0
2021-08-06,63.1749,64.2727,62.5513,63.4559,1210350.0
2021-08-07,63.1749,64.2727,62.5513,63.4559,1210350.0
2021-08-08,63.1749,64.2727,62.5513,63.4559,1210350.0
2021-08-09,62.9905,63.9478,62.4635,63.2276,1083865.0
2021-08-10,62.9905,64.6241,62.9905,64.4484,926403.0
2021-08-11,64.668,66.003,63.8611,65.7746,1338900.0
2021-08-12,65.8976,66.3279,65.3706,66.3104,1094322.0
2021-08-13,66.5124,66.688,65.4409,65.8273,845741.0
2021-08-14,66.5124,66.688,65.4409,65.8273,845741.0
2021-08-15,66.5124,66.688,65.4409,65.8273,845741.0
2021-08-16,65.1774,65.6516,64.2903,65.1335,1166540.0
2021-08-17,64.3869,64.9139,62.9465,63.6843,1405561.0
2021-08-18,63.2978,64.5801,62.9114,63.1222,1192544.0
2021-08-19,62.2,63.0519,61.7477,62.279,1233984.0
2021-08-20,62.0946,62.7972,61.7784,62.604,1357369.0
2021-08-21,62.0946,62.7972,61.7784,62.604,1357369.0
2021-08-22,62.0946,62.7972,61.7784,62.604,1357369.0
2021-08-23,63.1134,64.1498,63.0519,63.7282,1159993.0
2021-08-24,63.8512,64.8261,63.8248,64.6855,1221213.0
2021-08-25,65.2916,66.7539,64.8085,66.0644,1204950.0
2021-08-26,66.4597,66.5475,64.949,65.0544,1211508.0
2021-08-27,65.1862,66.7056,65.1071,66.4245,1371544.0
2021-08-28,65.1862,66.7056,65.1071,66.4245,1371544.0
2021-08-29,65.1862,66.7056,65.1071,66.4245,1371544.0
2021-08-30,66.6353,66.6353,64.5626,64.5801,1353274.0
2021-08-31,64.8173,65.7219,64.3781,64.9139,1497013.0
2021-09-01,64.8963,64.9578,62.9992,63.6492,2447351.0
2021-09-02,63.6755,64.4396,63.21,63.8775,1240921.0
2021-09-03,63.9917,64.2727,63.0827,63.5086,1202111.0
2021-09-04,63.9917,64.2727,63.0827,63.5086,1202111.0
2021-09-05,63.9917,64.2727,63.0827,63.5086,1202111.0
2021-09-06,63.9917,64.2727,63.0827,63.5086,1202111.0
2021-09-07,64.018,64.9051,63.8512,63.9917,1590986.0
2021-09-08,63.737,64.2552,63.2715,63.333,981953.0
2021-09-09,63.1925,65.0369,62.8587,64.22,2007352.0
2021-09-10,64.5714,65.0895,63.4472,63.939,1436669.0
2021-09-11,64.5714,65.0895,63.4472,63.939,1436669.0
2021-09-12,64.5714,65.0895,63.4472,63.939,1436669.0
2021-09-13,64.7119,65.2652,63.7985,65.1598,1881760.0
2021-09-14,65.3105,65.603,63.1566,63.387,1920911.0
2021-09-15,63.6175,65.3903,63.6175,64.9471,1613083.0
2021-09-16,65.4878,66.3565,65.0801,65.3814,1500092.0
2021-09-17,65.4169,66.2501,65.1066,65.6562,3550079.0
2021-09-18,65.4169,66.2501,65.1066,65.6562,3550079.0
2021-09-19,65.4169,66.2501,65.1066,65.6562,3550079.0
2021-09-20,63.5554,63.8834,62.3765,63.7948,1586500.0
2021-09-21,64.2646,64.4684,62.7665,63.2186,932506.0
2021-09-22,64.1936,66.228,63.8657,65.213,1896268.0
2021-09-23,66.1881,69.1575,65.9753,68.4041,2016362.0
2021-09-24,68.4395,70.4783,68.2711,69.5298,1269726.0
2021-09-25,68.4395,70.4783,68.2711,69.5298,1269726.0
2021-09-26,68.4395,70.4783,68.2711,69.5298,1269726.0
2021-09-27,70.8417,73.0577,70.7664,72.6145,1912265.0
2021-09-28,73.235,73.3591,72.0649,72.3309,1306800.0
2021-09-29,72.6677,73.5984,72.0649,73.1464,1367553.0
2021-09-30,73.5187,73.5187,71.3558,71.3558,1641987.0
2021-10-01,71.7192,73.8378,71.4711,73.1907,1474719.0
2021-10-02,71.7192,73.8378,71.4711,73.1907,1474719.0
2021-10-03,71.7192,73.8378,71.4711,73.1907,1474719.0
2021-10-04,73.1907,74.6968,72.8539,73.5452,1130082.0
2021-10-05,75.1231,75.194,73.82,74.538,1499482.0
2021-10-06,74.0594,74.5114,72.322,74.343,1191313.0
2021-10-07,75.194,75.4776,74.1746,74.5912,792232.0
2021-10-08,74.3519,75.4156,74.0328,74.6621,946625.0
2021-10-09,74.3519,75.4156,74.0328,74.6621,946625.0
2021-10-10,74.3519,75.4156,74.0328,74.6621,946625.0
2021-10-11,75.0699,75.6549,73.9353,73.9885,892925.0
2021-10-12,73.6162,74.3519,73.3325,74.148,757572.0
2021-10-13,74.148,74.2101,71.9852,73.0666,1160854.0
2021-10-14,74.0594,74.0594,72.6677,73.0843,1277920.0
2021-10-15,73.6516,74.2056,72.6766,73.5718,1275246.0
2021-10-16,73.6516,74.2056,72.6766,73.5718,1275246.0
2021-10-17,73.6516,74.2056,72.6766,73.5718,1275246.0
2021-10-18,73.5187,74.866,73.1818,74.281,707005.0
2021-10-19,74.4228,74.9202,73.8067,74.4937,1100312.0
2021-10-20,74.0239,78.0571,73.8112,77.0554,2257512.0
2021-10-21,77.3213,77.6518,76.1956,76.8338,1202427.0
2021-10-22,77.4543,78.6598,77.2726,78.3496,1071311.0
2021-10-23,77.4543,78.6598,77.2726,78.3496,1071311.0
2021-10-24,77.4543,78.6598,77.2726,78.3496,1071311.0
2021-10-25,78.6687,78.9257,78.1457,78.6332,731535.0
2021-10-26,78.8282,79.0764,77.5873,77.667,1088791.0
2021-10-27,76.7275,77.3657,75.0078,75.061,1024688.0
2021-10-28,75.3712,76.0804,74.9015,75.9829,769068.0
2021-10-29,76.1513,76.3463,75.3003,75.4244,721403.0
2021-10-30,76.1513,76.3463,75.3003,75.4244,721403.0
2021-10-31,76.1513,76.3463,75.3003,75.4244,721403.0
2021-11-01,76.3286,77.6582,75.9917,77.3568,887038.0
2021-11-02,77.3568,77.995,76.7939,77.3036,711319.0
2021-11-03,76.8959,79.7501,76.7468,79.5108,1005103.0
2021-11-04,79.0232,79.0232,76.6831,77.7025,788759.0
2021-11-05,78.6687,78.9922,76.8781,77.605,675852.0
2021-11-06,78.6687,78.9922,76.8781,77.605,675852.0
2021-11-07,78.6687,78.9922,76.8781,77.605,675852.0
2021-11-08,78.3141,78.846,77.3479,77.9152,768382.0
2021-11-09,77.0909,77.667,76.1424,77.605,1081189.0
2021-11-10,77.8089,78.6864,77.7025,78.3673,948314.0
2021-11-11,78.1989,79.3069,77.8975,78.9257,713584.0
2021-11-12,78.5535,79.6969,77.8798,78.6776,887630.0
2021-11-13,78.5535,79.6969,77.8798,78.6776,887630.0
2021-11-14,78.5535,79.6969,77.8798,78.6776,887630.0
2021-11-15,79.236,80.1889,78.6598,79.4044,937893.0
2021-11-16,79.4665,80.3351,78.9346,79.6969,951313.0
2021-11-17,79.4044,79.7767,78.4825,78.9878,654225.0
2021-11-18,78.8371,79.4842,78.097,79.1651,751863.0
2021-11-19,77.8886,78.6244,76.3286,77.9418,757249.0
2021-11-20,77.8886,78.6244,76.3286,77.9418,757249.0
2021-11-21,77.8886,78.6244,76.3286,77.9418,757249.0
2021-11-22,79.3955,80.0958,78.6422,79.1385,883778.0
2021-11-23,79.8742,80.4238,79.4399,80.2819,927175.0
2021-11-24,80.2819,81.2127,79.6703,80.2288,661929.0
2021-11-25,80.2819,81.2127,79.6703,80.2288,661929.0
2021-11-26,76.5324,76.5324,74.0505,75.5751,912653.0
2021-11-27,76.5324,76.5324,74.0505,75.5751,912653.0
2021-11-28,76.5324,76.5324,74.0505,75.5751,912653.0
2021-11-29,76.9491,77.5695,75.0078,75.6283,1173204.0
2021-11-30,73.7403,74.8837,72.9425,73.1552,1733814.0
2021-12-01,75.1496,75.7613,71.4622,71.4888,1627274.0
2021-12-02,72.3752,75.3447,71.994,75.0078,1644407.0
2021-12-03,75.1053,75.4333,71.6395,72.6057,1509764.0
2021-12-04,75.1053,75.4333,71.6395,72.6057,1509764.0
2021-12-05,75.1053,75.4333,71.6395,72.6057,1509764.0
2021-12-06,74.7774,75.4953,73.5364,74.2455,1575424.0
2021-12-07,74.9635,76.4172,74.6355,75.841,1209431.0
2021-12-08,76.107,76.1158,74.6887,74.9724,1142870.0
2021-12-09,74.7064,75.1231,73.8998,74.3164,926816.0
2021-12-10,75.646,75.646,73.2527,74.928,1246681.0
2021-12-11,75.646,75.646,73.2527,74.928,1246681.0
2021-12-12,75.646,75.646,73.2527,74.928,1246681.0
2021-12-13,74.3076,74.6444,72.4106,72.6411,1596010.0
2021-12-14,73.2221,75.2335,72.9629,74.8399,1811230.0
2021-12-15,75.707,76.7348,74.2277,76.0377,1637344.0
2021-12-16,77.0924,79.023,76.4756,77.8611,2171418.0
2021-12-17,76.9672,77.2622,74.7774,74.8489,4406702.0
2021-12-18,76.9672,77.2622,74.7774,74.8489,4406702.0
2021-12-19,76.9672,77.2622,74.7774,74.8489,4406702.0
2021-12-20,73.8031,73.8031,71.4936,73.1953,1196969.0
2021-12-21,74.8668,75.9304,74.6254,75.7874,1166393.0
2021-12-22,75.5818,76.1539,74.9383,75.9215,924002.0
2021-12-23,76.5203,77.5482,76.1717,76.2432,724775.0
2021-12-24,76.5203,77.5482,76.1717,76.2432,724775.0
2021-12-25,76.5203,77.5482,76.1717,76.2432,724775.0
2021-12-26,76.5203,77.5482,76.1717,76.2432,724775.0
2021-12-27,76.3773,77.432,75.6354,77.4052,603034.0
2021-12-28,77.3337,78.1828,77.3248,77.5125,529352.0
2021-12-29,77.5393,78.737,77.1684,78.2901,669956.0
2021-12-30,78.4242,79.3375,77.7181,77.7806,659315.0
2021-12-31,77.3337,78.2275,77.2701,77.7627,575322.0
2022-01-01,77.3337,78.2275,77.2701,77.7627,575322.0
2022-01-02,77.3337,78.2275,77.2701,77.7627,575322.0
2022-01-03,78.9426,80.6051,78.6923,79.2018,1385286.0
2022-01-04,80.7392,83.081,80.48,82.5894,1640895.0
2022-01-05,83.1346,84.3771,82.3391,82.5358,1117728.0
2022-01-06,84.4664,86.549,83.8854,86.2451,1512767.0
2022-01-07,84.7614,86.9691,84.7435,86.7636,1432265.0
2022-01-08,84.7614,86.9691,84.7435,86.7636,1432265.0
2022-01-09,84.7614,86.9691,84.7435,86.7636,1432265.0
2022-01-10,87.7468,88.0685,85.6463,86.8083,1342064.0
2022-01-11,87.2373,87.5501,85.6552,87.0138,932836.0
2022-01-12,87.3714,88.305,86.9513,87.9166,1040406.0
2022-01-13,88.2116,89.2126,87.9792,88.292,1354296.0
2022-01-14,86.7189,90.6159,86.7189,90.4908,1680592.0
2022-01-15,86.7189,90.6159,86.7189,90.4908,1680592.0
2022-01-16,86.7189,90.6159,86.7189,90.4908,1680592.0
2022-01-17,86.7189,90.6159,86.7189,90.4908,1680592.0
2022-01-18,90.2763,91.1701,88.435,88.9445,1664277.0
2022-01-19,88.1669,89.3199,86.3167,86.406,1937883.0
2022-01-20,87.0675,87.2909,83.2419,83.6084,2015423.0
2022-01-21,83.2419,83.2419,79.5951,80.1761,1745791.0
2022-01-22,83.2419,83.2419,79.5951,80.1761,1745791.0
2022-01-23,83.2419,83.2419,79.5951,80.1761,1745791.0
2022-01-24,78.2007,81.3068,76.5203,80.9179,2254590.0
2022-01-25,80.1403,83.4653,78.661,82.7503,1656585.0
2022-01-26,83.2508,84.4083,81.4364,82.6967,1897349.0
2022-01-27,83.8676,85.3871,81.6688,82.2855,1169817.0
2022-01-28,81.8565,83.3581,80.8376,83.2955,1362293.0
2022-01-29,81.8565,83.3581,80.8376,83.2955,1362293.0
2022-01-30,81.8565,83.3581,80.8376,83.2955,1362293.0
2022-01-31,82.1425,83.2955,80.909,82.9291,1535384.0
2022-02-01,83.1257,85.1547,82.5268,84.9491,1066399.0
2022-02-02,84.5826,85.4228,83.7603,85.2262,1120020.0
2022-02-03,85.8787,87.1658,84.6094,84.9312,1041338.0
2022-02-04,85.3156,87.6842,85.1815,86.7278,1229272.0
2022-02-05,85.3156,87.6842,85.1815,86.7278,1229272.0
2022-02-06,85.3156,87.6842,85.1815,86.7278,1229272.0
2022-02-07,86.9245,87.8004,86.0753,87.273,788133.0
2022-02-08,88.7121,90.0171,88.2786,89.8383,1159280.0
2022-02-09,89.7936,89.8562,88.5244,88.8015,920647.0
2022-02-10,88.9534,91.2506,88.9177,89.5434,1129081.0
2022-02-11,88.5691,90.8841,87.273,88.1401,1254336.0
2022-02-12,88.5691,90.8841,87.273,88.1401,1254336.0
2022-02-13,88.5691,90.8841,87.273,88.1401,1254336.0
2022-02-14,89.597,90.0439,86.6254,87.5054,1291815.0
2022-02-15,88.4082,89.9813,88.4082,89.5344,658838.0
2022-02-16,89.5076,90.9556,88.9177,89.8204,756510.0
2022-02-17,88.6853,89.0696,86.1647,86.5133,940011.0
2022-02-18,86.1647,87.3848,85.1636,85.682,1255563.0
2022-02-19,86.1647,87.3848,85.1636,85.682,1255563.0
2022-02-20,86.1647,87.3848,85.1636,85.682,1255563.0
2022-02-21,86.1647,87.3848,85.1636,85.682,1255563.0
2022-02-22,85.6731,86.5669,84.5916,85.5122,820469.0
2022-02-23,86.0753,86.7725,83.1704,83.5279,929541.0
2022-02-24,79.8632,81.6151,78.0756,81.3202,1899024.0
2022-02-25,82.2408,85.8072,82.0263,85.396,1329271.0
2022-02-26,82.2408,85.8072,82.0263,85.396,1329271.0
2022-02-27,82.2408,85.8072,82.0263,85.396,1329271.0
2022-02-28,82.6788,85.4228,82.6698,85.3513,1455683.0
2022-03-01,84.2966,84.672,77.8834,78.2901,2603848.0
2022-03-02,79.7917,84.7525,79.613,83.7246,2110609.0
2022-03-03,83.8229,84.8418,82.5358,83.4564,1449842.0
2022-03-04,80.9895,81.4453,79.1661,80.6409,2024384.0
2022-03-05,80.9895,81.4453,79.1661,80.6409,2024384.0
2022-03-06,80.9895,81.4453,79.1661,80.6409,2024384.0
2022-03-07,79.6308,80.6409,75.4746,75.5282,2113275.0
2022-03-08,76.6812,78.6208,74.5807,75.5192,1766130.0
2022-03-09,78.594,80.1314,78.2007,78.8622,1194027.0
2022-03-10,77.7627,79.756,77.2443,78.8532,1162396.0
2022-03-11,79.7023,81.2576,78.6208,78.6923,1559348.0
2022-03-12,79.7023,81.2576,78.6208,78.6923,1559348.0
2022-03-13,79.7023,81.2576,78.6208,78.6923,1559348.0
2022-03-14,79.8003,83.0873,79.8003,81.791,1567009.0
2022-03-15,82.5927,83.2008,80.8182,82.6918,1675366.0
2022-03-16,84.4574,86.8084,84.2682,86.394,1503327.0
2022-03-17,84.6825,85.5045,83.7277,85.2861,1360938.0
2022-03-18,85.0609,85.8175,82.5477,85.5293,4129638.0
2022-03-19,85.0609,85.8175,82.5477,85.5293,4129638.0
2022-03-20,85.0609,85.8175,82.5477,85.5293,4129638.0
2022-03-21,86.4391,86.9976,84.1331,84.9978,1140110.0
2022-03-22,86.1148,87.8443,85.8265,86.5021,896841.0
2022-03-23,85.6644,86.4346,83.8493,84.106,1197512.0
2022-03-24,85.0248,85.5743,83.9079,84.7096,1228373.0
2022-03-25,84.9798,87.7497,84.8177,87.4119,1650648.0
2022-03-26,84.9798,87.7497,84.8177,87.4119,1650648.0
2022-03-27,84.9798,87.7497,84.8177,87.4119,1650648.0
2022-03-28,86.4751,86.9345,83.8718,85.6914,1330211.0
2022-03-29,87.538,87.8443,85.2771,85.8896,1300524.0
2022-03-30,85.9166,86.1148,82.5657,83.6106,1582710.0
2022-03-31,83.3944,84.5024,81.3677,81.4577,1566743.0
2022-04-01,84.5294,84.633,80.6831,81.1064,2124955.0
2022-04-02,84.5294,84.633,80.6831,81.1064,2124955.0
2022-04-03,84.5294,84.633,80.6831,81.1064,2124955.0
2022-04-04,80.9443,81.3271,79.0887,80.4128,1154169.0
2022-04-05,80.0345,81.3001,79.6202,79.9624,1012188.0
2022-04-06,79.6652,79.8814,78.5572,78.9536,1140447.0
2022-04-07,79.0977,79.7913,77.6339,79.458,1531821.0
2022-04-08,79.7373,80.548,78.9716,79.7823,1337035.0
2022-04-09,79.7373,80.548,78.9716,79.7823,1337035.0
2022-04-10,79.7373,80.548,78.9716,79.7823,1337035.0
2022-04-11,79.7913,82.2685,79.6742,80.2507,1079127.0
2022-04-12,80.1426,81.5568,78.7824,79.2598,1284639.0
2022-04-13,78.35,80.4579,78.0295,80.2867,1488039.0
2022-04-14,80.1786,80.9353,79.1968,79.6021,1268232.0
2022-04-15,80.1786,80.9353,79.1968,79.6021,1268232.0
2022-04-16,80.1786,80.9353,79.1968,79.6021,1268232.0
2022-04-17,80.1786,80.9353,79.1968,79.6021,1268232.0
2022-04-18,79.5391,80.3318,79.0707,79.503,1043384.0
2022-04-19,79.8904,81.3767,79.8814,81.1245,1800109.0
2022-04-20,78.4131,79.5661,77.6925,78.4581,3015650.0
2022-04-21,78.7014,79.2238,73.7831,74.5217,3355566.0
2022-04-22,74.4316,74.819,72.8192,72.9363,2175220.0
2022-04-23,74.4316,74.819,72.8192,72.9363,2175220.0
2022-04-24,74.4316,74.819,72.8192,72.9363,2175220.0
2022-04-25,72.2608,75.5666,70.7745,75.4766,2595902.0
2022-04-26,74.4587,76.4179,73.657,73.9452,2058726.0
2022-04-27,74.0353,75.7017,73.657,74.3145,1650265.0
2022-04-28,75.7648,76.589,73.5849,76.2602,2127346.0
2022-04-29,76.2873,76.8444,73.5579,73.7741,1495042.0
2022-04-30,76.2873,76.8444,73.5579,73.7741,1495042.0
2022-05-01,76.2873,76.8444,73.5579,73.7741,1495042.0
2022-05-02,75.7738,76.4224,72.3779,74.1434,1637011.0
2022-05-03,74.6478,75.7108,73.711,74.891,1425183.0
2022-05-04,74.4767,77.4583,74.0713,77.3682,1521678.0
2022-05-05,76.5034,76.5665,72.8463,74.7019,1355965.0
2022-05-06,74.2245,74.4497,71.9545,73.3417,1182485.0
2022-05-07,74.2245,74.4497,71.9545,73.3417,1182485.0
2022-05-08,74.2245,74.4497,71.9545,73.3417,1182485.0
2022-05-09,71.9905,72.4049,69.8917,70.9276,1708366.0
2022-05-10,70.8375,71.7518,68.2433,69.9548,1173552.0
2022-05-11,70.198,72.0356,68.4504,68.4595,1460600.0
2022-05-12,68.2883,68.7297,66.2255,68.4955,1778231.0
2022-05-13,69.7025,69.9908,68.0361,68.6937,1330954.0
2022-05-14,69.7025,69.9908,68.0361,68.6937,1330954.0
2022-05-15,69.7025,69.9908,68.0361,68.6937,1330954.0
2022-05-16,68.5766,68.9459,67.2254,67.892,908577.0
2022-05-17,69.2612,71.0807,69.2612,70.6754,1213162.0
2022-05-18,69.9277,70.5313,67.2344,67.7749,1043855.0
2022-05-19,66.73,67.8379,64.9914,65.577,2118186.0
2022-05-20,66.6399,67.1713,63.7664,65.8292,1658710.0
2022-05-21,66.6399,67.1713,63.7664,65.8292,1658710.0
2022-05-22,66.6399,67.1713,63.7664,65.8292,1658710.0
2022-05-23,67.3695,69.9175,66.9101,69.4413,1607148.0
2022-05-24,69.072,69.7656,67.6758,69.1531,1325306.0
2022-05-25,68.6576,71.8554,68.6576,71.3059,1399817.0
2022-05-26,71.9095,74.6118,71.9095,73.5399,1756292.0
2022-05-27,73.666,74.9361,73.6209,74.6118,863830.0
2022-05-28,73.666,74.9361,73.6209,74.6118,863830.0
2022-05-29,73.666,74.9361,73.6209,74.6118,863830.0
2022-05-30,73.666,74.9361,73.6209,74.6118,863830.0
2022-05-31,73.4318,75.2333,72.8643,74.9541,1842739.0
2022-06-01,75.2423,75.2423,72.1707,72.7562,958990.0
2022-06-02,72.8283,74.4767,72.4409,74.4316,1013992.0
2022-06-03,74.0353,74.4857,73.4408,73.8281,734278.0
2022-06-04,74.0353,74.4857,73.4408,73.8281,734278.0
2022-06-05,74.0353,74.4857,73.4408,73.8281,734278.0
2022-06-06,74.5848,75.1973,73.5759,73.666,871916.0
2022-06-07,72.6121,73.8281,72.4229,73.72,1429222.0
2022-06-08,72.9814,73.2786,71.9365,73.1886,845823.0
2022-06-09,73.1976,73.1976,71.0807,71.1078,1162326.0
2022-06-10,69.2251,69.8106,67.6488,67.7839,1592488.0
2022-06-11,69.2251,69.8106,67.6488,67.7839,1592488.0
2022-06-12,69.2251,69.8106,67.6488,67.7839,1592488.0
2022-06-13,66.811,68.6396,65.7751,67.4055,2403209.0
2022-06-14,67.7419,69.6736,67.4873,68.0328,1457241.0
2022-06-15,68.6236,70.7053,68.3146,69.3963,1699960.0
2022-06-16,67.8964,67.8964,66.2238,67.0419,1016752.0
2022-06-17,67.5692,68.8418,66.7874,67.8328,1807655.0
2022-06-18,67.5692,68.8418,66.7874,67.8328,1807655.0
2022-06-19,67.5692,68.8418,66.7874,67.8328,1807655.0
2022-06-20,67.5692,68.8418,66.7874,67.8328,1807655.0
2022-06-21,69.8054,70.1054,68.4327,69.0236,1059908.0
2022-06-22,68.1691,69.2145,67.8237,68.8782,908155.0
2022-06-23,68.5055,68.5055,65.5147,66.2874,1079254.0
2022-06-24,66.751,70.0145,66.6419,69.56,1457058.0
2022-06-25,66.751,70.0145,66.6419,69.56,1457058.0
2022-06-26,66.751,70.0145,66.6419,69.56,1457058.0
2022-06-27,70.1327,70.2781,68.3782,69.0691,785767.0
2022-06-28,69.9872,71.0599,69.4327,69.7145,838044.0
2022-06-29,70.1236,70.1236,68.2691,69.0782,770000.0
2022-06-30,67.0783,68.0237,65.8147,66.7056,1429034.0
2022-07-01,66.5783,67.7328,65.8147,67.5237,1386056.0
2022-07-02,66.5783,67.7328,65.8147,67.5237,1386056.0
2022-07-03,66.5783,67.7328,65.8147,67.5237,1386056.0
2022-07-04,66.5783,67.7328,65.8147,67.5237,1386056.0
2022-07-05,65.942,67.1419,64.9057,67.1328,1174297.0
2022-07-06,66.551,67.551,65.7511,66.7874,1025932.0
2022-07-07,68.0964,68.76,67.7419,67.8328,861364.0
2022-07-08,68.3418,69.0054,67.0692,67.4692,747051.0
