,AMTB US Equity,AMTB US Equity,AMTB US Equity,AMTB US Equity,AMTB US Equity
2022-05-29,28.4559,28.5599,28.0037,28.3586,68696.0
2022-05-30,28.4559,28.5599,28.0037,28.3586,68696.0
2022-05-31,28.3003,28.8546,27.6779,28.6504,195794.0
2022-06-01,28.6407,29.0297,27.9405,28.1058,84443.0
2022-06-02,28.2808,29.0686,27.7654,29.0394,77755.0
2022-06-03,28.981,29.1269,28.2322,28.3878,62814.0
2022-06-04,28.981,29.1269,28.2322,28.3878,62814.0
2022-06-05,28.981,29.1269,28.2322,28.3878,62814.0
2022-06-06,28.5142,29.4624,28.4656,28.8546,98920.0
2022-06-07,28.7671,28.7963,28.417,28.6115,61859.0
2022-06-08,28.5629,28.5629,27.8724,28.1836,64775.0
2022-06-09,28.0572,28.0572,27.3958,27.4445,54098.0
2022-06-10,26.9874,26.9874,26.4331,26.8123,54110.0
2022-06-11,26.9874,26.9874,26.4331,26.8123,54110.0
2022-06-12,26.9874,26.9874,26.4331,26.8123,54110.0
2022-06-13,26.9582,27.036,26.0927,26.3747,155012.0
2022-06-14,26.6956,27.0798,26.4039,26.6859,109720.0
2022-06-15,26.8512,27.3083,26.7054,26.8221,98347.0
2022-06-16,26.3552,26.7151,25.9614,26.5011,129542.0
2022-06-17,26.6373,27.5174,26.5011,26.6276,422924.0
2022-06-18,26.6373,27.5174,26.5011,26.6276,422924.0
2022-06-19,26.6373,27.5174,26.5011,26.6276,422924.0
2022-06-20,26.6373,27.5174,26.5011,26.6276,422924.0
2022-06-21,26.8999,27.4299,26.7443,27.2013,94335.0
2022-06-22,26.9679,27.6438,26.754,27.2889,101707.0
2022-06-23,27.3667,27.6681,26.6276,27.1527,121959.0
2022-06-24,27.3569,27.9502,27.1624,27.3083,297272.0
2022-06-25,27.3569,27.9502,27.1624,27.3083,297272.0
2022-06-26,27.3569,27.9502,27.1624,27.3083,297272.0
2022-06-27,27.639,27.7148,27.0652,27.1722,89940.0
2022-06-28,27.2791,27.7314,27.0166,27.1527,56763.0
2022-06-29,27.0846,27.1235,26.8755,27.0652,76477.0
2022-06-30,26.9874,27.4347,25.5286,27.3472,94400.0
2022-07-01,27.0457,27.5952,26.613,27.3667,70550.0
2022-07-02,27.0457,27.5952,26.613,27.3667,70550.0
2022-07-03,27.0457,27.5952,26.613,27.3667,70550.0
2022-07-04,27.0457,27.5952,26.613,27.3667,70550.0
2022-07-05,27.3958,27.5514,26.6081,27.5028,63211.0
2022-07-06,27.3083,27.5417,27.1819,27.3083,33398.0
2022-07-07,27.2305,27.8335,27.143,27.532,50420.0
2022-07-08,27.532,27.7557,27.1916,27.5125,60692.0
2022-07-09,27.532,27.7557,27.1916,27.5125,60692.0
2022-07-10,27.532,27.7557,27.1916,27.5125,60692.0
2022-07-11,27.4347,27.5903,27.2694,27.3569,40690.0
2022-07-12,27.3569,28.0085,27.2986,27.9307,60614.0
2022-07-13,27.814,28.3295,27.5903,27.8724,54527.0
2022-07-14,27.6584,27.7605,26.9874,27.1624,58373.0
2022-07-15,27.4639,28.1739,27.3278,28.1447,74955.0
2022-07-16,27.4639,28.1739,27.3278,28.1447,74955.0
2022-07-17,27.4639,28.1739,27.3278,28.1447,74955.0
2022-07-18,28.2614,28.6115,28.0474,28.203,40279.0
2022-07-19,28.3295,29.0978,28.3295,28.6698,56959.0
2022-07-20,28.4851,29.1464,28.4462,29.0783,49391.0
2022-07-21,28.2906,28.2906,25.6599,26.2191,144806.0
2022-07-22,26.0051,26.1899,25.48,26.044,79401.0
2022-07-23,26.0051,26.1899,25.48,26.044,79401.0
2022-07-24,26.0051,26.1899,25.48,26.044,79401.0
2022-07-25,26.2677,26.5984,26.044,26.3066,71600.0
2022-07-26,26.0538,26.4331,25.6161,25.6939,75376.0
2022-07-27,25.9273,26.3066,25.869,26.2872,92466.0
2022-07-28,26.1218,26.6956,26.044,26.4817,66388.0
2022-07-29,26.5109,26.7443,26.2288,26.5692,67313.0
2022-07-30,26.5109,26.7443,26.2288,26.5692,67313.0
2022-07-31,26.5109,26.7443,26.2288,26.5692,67313.0
2022-08-01,26.5206,27.1138,26.1802,26.7832,81665.0
2022-08-02,26.7734,26.8804,25.7717,25.7815,52407.0
2022-08-03,25.8787,26.0538,25.5724,25.8398,63906.0
2022-08-04,26.0343,26.0732,25.5578,25.8009,55699.0
2022-08-05,25.7717,26.7054,25.7328,26.6567,61051.0
2022-08-06,25.7717,26.7054,25.7328,26.6567,61051.0
2022-08-07,25.7717,26.7054,25.7328,26.6567,61051.0
2022-08-08,26.8901,27.532,26.6956,27.3375,102911.0
2022-08-09,27.3958,27.8529,27.2208,27.7946,78990.0
2022-08-10,28.0572,28.2225,27.5417,27.6195,61686.0
2022-08-11,27.9502,28.1836,27.4834,27.921,63943.0
2022-08-12,27.9988,28.3003,27.746,28.2711,55839.0
2022-08-13,27.9988,28.3003,27.746,28.2711,55839.0
2022-08-14,27.9988,28.3003,27.746,28.2711,55839.0
2022-08-15,27.9696,28.5531,27.9599,28.5142,52137.0
2022-08-16,28.5143,28.924,28.3094,28.7581,54736.0
2022-08-17,28.485,28.6118,28.1826,28.4265,34244.0
2022-08-18,28.4557,28.6801,28.2996,28.4655,54172.0
2022-08-19,28.3679,28.4069,27.4607,27.8314,143747.0
2022-08-20,28.3679,28.4069,27.4607,27.8314,143747.0
2022-08-21,28.3679,28.4069,27.4607,27.8314,143747.0
2022-08-22,27.568,27.568,26.2901,26.4462,68791.0
2022-08-23,26.2901,26.7388,26.1828,26.1828,60952.0
2022-08-24,26.1047,26.295,25.7536,26.1633,84036.0
2022-08-25,26.1535,26.4949,26.1438,26.3779,49028.0
2022-08-26,26.4267,26.7778,25.7828,25.8609,66255.0
2022-08-27,26.4267,26.7778,25.7828,25.8609,66255.0
2022-08-28,26.4267,26.7778,25.7828,25.8609,66255.0
2022-08-29,25.578,25.9487,25.4999,25.5682,50152.0
2022-08-30,25.8023,25.8755,25.5097,25.656,76448.0
2022-08-31,25.6755,25.8413,25.4707,25.5487,121601.0
2022-09-01,25.3633,25.6706,25.1195,25.4707,69699.0
2022-09-02,25.5584,25.8999,24.9731,25.0804,43897.0
2022-09-03,25.5584,25.8999,24.9731,25.0804,43897.0
2022-09-04,25.5584,25.8999,24.9731,25.0804,43897.0
2022-09-05,25.5584,25.8999,24.9731,25.0804,43897.0
2022-09-06,25.0804,25.3536,24.7,24.8073,61539.0
2022-09-07,24.6512,25.3146,24.4366,25.2463,60669.0
2022-09-08,24.9536,25.5682,24.8561,25.3633,61039.0
2022-09-09,25.6072,26.0364,25.4586,26.0169,60575.0
2022-09-10,25.6072,26.0364,25.4586,26.0169,60575.0
2022-09-11,25.6072,26.0364,25.4586,26.0169,60575.0
2022-09-12,26.0462,26.4267,25.9194,26.2998,78334.0
2022-09-13,25.695,26.3389,25.5877,26.0364,107865.0
2022-09-14,25.9096,26.2511,25.3536,25.5487,64565.0
2022-09-15,25.5389,26.0267,25.0317,25.6853,57462.0
2022-09-16,25.578,25.6072,24.8463,25.578,170074.0
2022-09-17,25.578,25.6072,24.8463,25.578,170074.0
2022-09-18,25.578,25.6072,24.8463,25.578,170074.0
2022-09-19,25.4316,26.0072,25.4316,25.9487,46942.0
2022-09-20,25.656,25.9779,25.5389,25.9096,38089.0
2022-09-21,26.1047,26.2218,25.656,25.7048,53361.0
2022-09-22,25.578,25.617,25.139,25.3536,47173.0
2022-09-23,25.0317,25.0317,24.2854,24.6707,48944.0
2022-09-24,25.0317,25.0317,24.2854,24.6707,48944.0
2022-09-25,25.0317,25.0317,24.2854,24.6707,48944.0
2022-09-26,24.6512,25.0219,24.3976,24.7488,45474.0
2022-09-27,24.9829,25.1195,24.4073,24.5146,44566.0
2022-09-28,24.7098,25.256,24.6317,25.0512,51299.0
2022-09-29,24.7585,24.7683,24.4756,24.6707,51652.0
2022-09-30,24.6024,24.9634,24.0366,24.2317,90863.0
2022-10-01,24.6024,24.9634,24.0366,24.2317,90863.0
2022-10-02,24.6024,24.9634,24.0366,24.2317,90863.0
2022-10-03,24.3,24.5,23.8806,24.1049,102940.0
2022-10-04,24.2317,25.3926,24.2317,25.3926,54010.0
2022-10-05,25.0707,26.2559,24.9439,25.0707,33055.0
2022-10-06,24.7975,25.0707,24.7098,24.9731,25272.0
2022-10-07,24.8951,24.8951,24.3293,24.4854,38584.0
2022-10-08,24.8951,24.8951,24.3293,24.4854,38584.0
2022-10-09,24.8951,24.8951,24.3293,24.4854,38584.0
2022-10-10,24.7293,24.9926,24.4561,24.6024,49967.0
2022-10-11,24.622,24.9341,24.3976,24.6024,43825.0
2022-10-12,24.5634,24.8658,24.3586,24.739,44648.0
2022-10-13,23.8123,25.8218,23.8123,25.695,77808.0
2022-10-14,25.9584,26.2609,25.617,25.6658,44037.0
2022-10-15,25.9584,26.2609,25.617,25.6658,44037.0
2022-10-16,25.9584,26.2609,25.617,25.6658,44037.0
2022-10-17,25.8706,26.1925,25.7048,26.095,86686.0
2022-10-18,26.4169,27.4461,25.8706,26.0364,55281.0
2022-10-19,25.695,26.0657,25.4804,26.0657,50588.0
2022-10-20,26.2511,26.2511,25.3097,25.6658,49883.0
2022-10-21,27.8021,28.4265,26.5827,27.8021,203975.0
2022-10-22,27.8021,28.4265,26.5827,27.8021,203975.0
2022-10-23,27.8021,28.4265,26.5827,27.8021,203975.0
2022-10-24,28.2899,29.1581,28.2216,28.7679,120854.0
2022-10-25,28.8069,29.48,28.563,29.3727,84057.0
2022-10-26,29.6556,30.2019,29.3629,29.7532,97279.0
2022-10-27,30.0165,30.3276,29.7434,30.0263,176050.0
2022-10-28,30.2214,30.2409,29.0313,29.2166,107592.0
2022-10-29,30.2214,30.2409,29.0313,29.2166,107592.0
2022-10-30,30.2214,30.2409,29.0313,29.2166,107592.0
2022-10-31,29.0703,29.4215,29.0703,29.3629,140709.0
2022-11-01,29.4605,30.1824,29.3922,29.7239,168154.0
2022-11-02,29.4605,29.8507,29.0118,29.041,86841.0
2022-11-03,28.7776,28.7776,28.3094,28.3484,43505.0
2022-11-04,28.602,29.3727,28.3094,29.3239,107039.0
2022-11-05,28.602,29.3727,28.3094,29.3239,107039.0
2022-11-06,28.602,29.3727,28.3094,29.3239,107039.0
2022-11-07,29.3532,30.2116,29.1776,29.2264,118542.0
2022-11-08,29.2166,29.3142,28.6216,28.7386,42540.0
2022-11-09,28.6801,28.7045,27.9875,27.9875,40972.0
2022-11-10,28.7289,29.5971,28.6411,29.3629,95948.0
2022-11-11,29.4507,29.8117,28.963,29.1874,50096.0
2022-11-12,29.4507,29.8117,28.963,29.1874,50096.0
2022-11-13,29.4507,29.8117,28.963,29.1874,50096.0
2022-11-14,29.2069,29.8821,29.0161,29.2461,60059.0
2022-11-15,29.52,30.0288,29.432,29.5005,66813.0
2022-11-16,29.6179,29.7157,29.3537,29.5494,42545.0
2022-11-17,29.3243,29.5298,28.7764,28.9427,39920.0
2022-11-18,29.4515,29.6374,28.9232,29.0797,51735.0
2022-11-19,29.4515,29.6374,28.9232,29.0797,51735.0
2022-11-20,29.4515,29.6374,28.9232,29.0797,51735.0
2022-11-21,29.432,29.432,28.6688,29.1678,32793.0
2022-11-22,29.3146,29.3928,29.0406,29.3048,27965.0
2022-11-23,29.1776,29.3341,28.8743,29.0014,20904.0
2022-11-24,29.1776,29.3341,28.8743,29.0014,20904.0
2022-11-25,29.0895,29.158,28.3752,28.385,58212.0
2022-11-26,29.0895,29.158,28.3752,28.385,58212.0
2022-11-27,29.0895,29.158,28.3752,28.385,58212.0
2022-11-28,28.3361,29.0406,28.1404,28.6101,85950.0
2022-11-29,28.6492,28.9281,28.3655,28.4046,40311.0
2022-11-30,28.3459,28.9232,27.9056,28.8253,79359.0
2022-12-01,28.9917,29.2265,28.5563,29.1286,58844.0
2022-12-02,28.884,29.1286,28.7226,29.1286,28740.0
2022-12-03,28.884,29.1286,28.7226,29.1286,28740.0
2022-12-04,28.884,29.1286,28.7226,29.1286,28740.0
2022-12-05,29.0504,29.1091,26.8782,27.6218,116144.0
2022-12-06,27.387,27.7588,27.387,27.4261,32581.0
2022-12-07,27.3185,27.7197,27.2892,27.3381,36618.0
2022-12-08,27.1032,27.5582,27.1032,27.3674,33781.0
2022-12-09,27.2402,27.3772,26.9467,26.9956,26245.0
2022-12-10,27.2402,27.3772,26.9467,26.9956,26245.0
2022-12-11,27.2402,27.3772,26.9467,26.9956,26245.0
2022-12-12,27.1032,27.4066,26.8508,27.2304,42242.0
2022-12-13,26.7314,27.4066,26.1835,26.5847,174570.0
2022-12-14,26.4868,26.5064,25.479,25.7628,117171.0
2022-12-15,25.4692,25.5507,24.7745,24.9702,99079.0
2022-12-16,24.9702,25.0583,24.4125,24.6571,204810.0
2022-12-17,24.9702,25.0583,24.4125,24.6571,204810.0
2022-12-18,24.9702,25.0583,24.4125,24.6571,204810.0
2022-12-19,25.4007,27.0054,24.9115,26.8586,258124.0
2022-12-20,26.8097,26.9663,25.5573,26.1737,144043.0
2022-12-21,26.34,27.2011,26.0954,27.1717,86847.0
2022-12-22,27.0348,27.0348,25.7041,26.0954,69892.0
2022-12-23,26.1444,26.5015,25.9193,26.3792,46488.0
2022-12-24,26.1444,26.5015,25.9193,26.3792,46488.0
2022-12-25,26.1444,26.5015,25.9193,26.3792,46488.0
2022-12-26,26.1444,26.5015,25.9193,26.3792,46488.0
2022-12-27,26.5162,26.6042,25.2781,26.2226,55159.0
2022-12-28,26.1737,26.3498,25.8704,25.8997,35216.0
2022-12-29,26.1737,26.5064,25.934,26.3596,40375.0
2022-12-30,26.252,26.4477,26.0954,26.2618,62167.0
2022-12-31,26.252,26.4477,26.0954,26.2618,62167.0
2023-01-01,26.252,26.4477,26.0954,26.2618,62167.0
2023-01-02,26.252,26.4477,26.0954,26.2618,62167.0
2023-01-03,26.4672,26.6825,25.5279,26.0172,137299.0
2023-01-04,26.1933,26.7412,26.1933,26.4575,156448.0
2023-01-05,26.4183,26.5406,26.1248,26.2324,40284.0
2023-01-06,26.4281,26.751,26.3792,26.6434,82438.0
2023-01-07,26.4281,26.751,26.3792,26.6434,82438.0
2023-01-08,26.4281,26.751,26.3792,26.6434,82438.0
2023-01-09,26.8195,27.0348,26.4379,26.5651,55677.0
2023-01-10,26.4575,26.7706,26.3107,26.6629,47661.0
2023-01-11,26.7706,26.9173,26.389,26.7706,46600.0
2023-01-12,26.9956,27.4751,26.9956,27.113,40705.0
2023-01-13,26.7999,27.524,26.6238,27.4261,37828.0
2023-01-14,26.7999,27.524,26.6238,27.4261,37828.0
2023-01-15,26.7999,27.524,26.6238,27.4261,37828.0
2023-01-16,26.7999,27.524,26.6238,27.4261,37828.0
2023-01-17,27.5044,27.5044,27.0445,27.1717,51827.0
2023-01-18,27.2109,27.2892,26.5847,26.8684,69623.0
2023-01-19,26.5651,26.9173,26.4672,26.6727,71587.0
2023-01-20,27.8664,27.8664,24.569,26.8391,149369.0
2023-01-21,27.8664,27.8664,24.569,26.8391,149369.0
2023-01-22,27.8664,27.8664,24.569,26.8391,149369.0
2023-01-23,27.1522,27.5093,26.2813,27.2598,68167.0
2023-01-24,27.25,27.25,26.5455,26.751,56576.0
2023-01-25,26.6434,26.6727,26.3694,26.5847,32287.0
2023-01-26,26.7608,26.7608,25.9584,26.1248,44042.0
2023-01-27,26.1541,26.3205,25.9487,26.1737,30509.0
2023-01-28,26.1541,26.3205,25.9487,26.1737,30509.0
2023-01-29,26.1541,26.3205,25.9487,26.1737,30509.0
2023-01-30,26.2226,26.6825,25.9291,26.5651,60950.0
2023-01-31,26.5455,27.3087,26.5455,27.2402,79802.0
2023-02-01,27.25,27.9349,26.9369,27.5533,52946.0
2023-02-02,27.749,28.7128,27.6805,28.6199,88849.0
2023-02-03,28.3752,29.4271,28.2089,29.1482,66197.0
2023-02-04,28.3752,29.4271,28.2089,29.1482,66197.0
2023-02-05,28.3752,29.4271,28.2089,29.1482,66197.0
2023-02-06,29.1776,29.476,28.6101,29.0308,91910.0
2023-02-07,28.8058,29.2069,28.6101,29.0993,42067.0
2023-02-08,28.9036,29.0112,28.4242,28.5807,34108.0
2023-02-09,28.6492,28.7079,28.1111,28.1893,31554.0
2023-02-10,28.1991,28.5034,28.0421,28.4053,25142.0
2023-02-11,28.1991,28.5034,28.0421,28.4053,25142.0
2023-02-12,28.1991,28.5034,28.0421,28.4053,25142.0
2023-02-13,28.7537,28.9893,28.5721,28.8764,31760.0
2023-02-14,28.6801,28.7635,28.1108,28.4642,25422.0
2023-02-15,28.4151,28.9157,28.258,28.7292,28481.0
2023-02-16,28.4249,28.6654,28.2335,28.3955,41497.0
2023-02-17,28.5329,28.6457,28.366,28.6114,40630.0
2023-02-18,28.5329,28.6457,28.366,28.6114,40630.0
2023-02-19,28.5329,28.6457,28.366,28.6114,40630.0
2023-02-20,28.5329,28.6457,28.366,28.6114,40630.0
2023-02-21,28.5034,28.5034,28.0814,28.1403,30502.0
2023-02-22,28.258,28.6016,28.0078,28.258,76929.0
2023-02-23,28.3856,28.7095,28.2384,28.5721,57708.0
2023-02-24,28.2384,28.4249,27.9145,28.1795,52665.0
2023-02-25,28.2384,28.4249,27.9145,28.1795,52665.0
2023-02-26,28.2384,28.4249,27.9145,28.1795,52665.0
2023-02-27,28.3856,28.4347,27.7673,28.0225,36760.0
2023-02-28,28.0127,28.1206,27.7869,27.8752,90396.0
2023-03-01,27.7967,27.9341,27.5023,27.9145,47216.0
2023-03-02,27.6299,27.6299,27.1293,27.2078,31418.0
2023-03-03,27.2863,27.4925,27.2176,27.3943,43079.0
2023-03-04,27.2863,27.4925,27.2176,27.3943,43079.0
2023-03-05,27.2863,27.4925,27.2176,27.3943,43079.0
2023-03-06,27.5121,27.6102,26.8937,27.0508,45877.0
2023-03-07,27.0017,27.0017,26.3244,26.3735,31268.0
2023-03-08,26.3637,26.4717,26.0005,26.2459,54265.0
2023-03-09,26.0496,26.0496,24.5577,24.9601,76262.0
2023-03-10,24.5773,25.1957,24.1945,24.7736,97652.0
2023-03-11,24.5773,25.1957,24.1945,24.7736,97652.0
2023-03-12,24.5773,25.1957,24.1945,24.7736,97652.0
2023-03-13,24.1651,24.1651,22.3689,22.4965,127786.0
2023-03-14,24.1455,24.381,22.9382,23.1443,157844.0
2023-03-15,22.3885,22.7124,21.8291,22.6241,146941.0
2023-03-16,22.31,23.7627,22.0352,23.3995,115958.0
2023-03-17,23.0658,23.0658,22.0646,22.1333,136049.0
2023-03-18,23.0658,23.0658,22.0646,22.1333,136049.0
2023-03-19,23.0658,23.0658,22.0646,22.1333,136049.0
2023-03-20,22.4671,23.0265,21.4512,21.6622,122678.0
2023-03-21,22.1137,23.1934,22.1137,23.0167,109201.0
2023-03-22,22.9087,22.9087,21.8389,21.8389,71085.0
2023-03-23,22.0646,22.0646,21.1027,21.3579,81758.0
2023-03-24,21.1322,21.6818,20.9359,21.6818,104242.0
2023-03-25,21.1322,21.6818,20.9359,21.6818,104242.0
2023-03-26,21.1322,21.6818,20.9359,21.6818,104242.0
2023-03-27,21.9861,22.1824,21.7113,21.9174,74164.0
2023-03-28,21.8487,21.9861,21.5837,21.8389,69688.0
2023-03-29,21.9174,22.1628,21.1518,21.3481,91038.0
2023-03-30,21.5837,21.5837,20.8966,20.9064,89319.0
2023-03-31,20.9653,21.4855,20.769,21.3579,449925.0
2023-04-01,20.9653,21.4855,20.769,21.3579,449925.0
2023-04-02,20.9653,21.4855,20.769,21.3579,449925.0
2023-04-03,21.4463,21.937,21.3089,21.6524,121356.0
2023-04-04,21.6328,21.6328,20.4255,20.6218,58932.0
2023-04-05,20.3764,20.5727,20.1605,20.3568,52752.0
2023-04-06,20.2684,20.5726,20.1114,20.1703,49038.0
2023-04-07,20.2684,20.5726,20.1114,20.1703,49038.0
2023-04-08,20.2684,20.5726,20.1114,20.1703,49038.0
2023-04-09,20.2684,20.5726,20.1114,20.1703,49038.0
2023-04-10,20.0132,20.8475,20.0132,20.6611,113836.0
2023-04-11,20.7592,20.8574,19.3851,19.4342,105458.0
2023-04-12,19.5519,19.6697,19.071,19.1691,56259.0
2023-04-13,19.1495,19.5814,18.9728,19.3654,60374.0
2023-04-14,19.6403,19.6403,18.9728,19.0415,67449.0
2023-04-15,19.6403,19.6403,18.9728,19.0415,67449.0
2023-04-16,19.6403,19.6403,18.9728,19.0415,67449.0
2023-04-17,18.9238,19.3164,18.6686,19.2869,82594.0
2023-04-18,19.2575,19.4047,18.3348,18.5213,63288.0
2023-04-19,18.4624,19.0121,18.2956,18.8256,70831.0
2023-04-20,18.6882,18.7962,18.4527,18.7765,78417.0
2023-04-21,18.4624,18.4624,17.2552,17.9521,110435.0
2023-04-22,18.4624,18.4624,17.2552,17.9521,110435.0
2023-04-23,18.4624,18.4624,17.2552,17.9521,110435.0
2023-04-24,17.8245,18.4036,17.795,18.1876,78755.0
2023-04-25,17.8637,18.276,17.7361,17.8245,93781.0
2023-04-26,17.7852,17.9815,17.53,17.9128,71413.0
2023-04-27,17.9521,18.7876,17.9521,18.168,72677.0
2023-04-28,18.0993,18.5017,17.8932,18.2563,82058.0
2023-04-29,18.0993,18.5017,17.8932,18.2563,82058.0
2023-04-30,18.0993,18.5017,17.8932,18.2563,82058.0
2023-05-01,18.2269,18.4036,17.8539,17.9619,60766.0
2023-05-02,17.8833,17.8833,15.881,15.9007,69116.0
2023-05-03,15.9988,16.9116,15.832,16.3816,105819.0
2023-05-04,16.0872,16.5092,15.4982,16.2835,109858.0
2023-05-05,16.9705,17.049,16.2982,16.6466,78632.0
2023-05-06,16.9705,17.049,16.2982,16.6466,78632.0
2023-05-07,16.9705,17.049,16.2982,16.6466,78632.0
2023-05-08,16.9116,16.9313,16.2933,16.47,43335.0
2023-05-09,16.3227,16.5583,15.6062,16.1068,40212.0
2023-05-10,16.3914,16.3914,15.9203,16.3227,68406.0
2023-05-11,16.0381,16.1657,15.5179,15.9694,76636.0
2023-05-12,16.0187,16.3839,15.8411,16.3395,79443.0
2023-05-13,16.0187,16.3839,15.8411,16.3395,79443.0
2023-05-14,16.0187,16.3839,15.8411,16.3395,79443.0
2023-05-15,16.3642,16.907,16.3642,16.7688,73204.0
2023-05-16,16.7096,16.9662,16.4925,16.6307,43256.0
2023-05-17,16.8281,17.6473,16.6208,17.5486,99892.0
2023-05-18,17.5584,17.7657,17.0847,17.7163,65153.0
2023-05-19,18.0618,18.0618,17.4499,17.8348,71839.0
2023-05-20,18.0618,18.0618,17.4499,17.8348,71839.0
2023-05-21,18.0618,18.0618,17.4499,17.8348,71839.0
2023-05-22,17.8348,18.121,17.4696,18.042,74228.0
2023-05-23,18.1013,18.5651,17.7558,18.3283,58498.0
2023-05-24,18.2888,18.3184,17.815,18.2592,57742.0
2023-05-25,18.1309,18.2098,17.8644,18.1506,44833.0
2023-05-26,18.1901,18.4862,18.042,18.4467,31430.0
2023-05-27,18.1901,18.4862,18.042,18.4467,31430.0
2023-05-28,18.1901,18.4862,18.042,18.4467,31430.0
2023-05-29,18.1901,18.4862,18.042,18.4467,31430.0
2023-05-30,18.4862,18.4862,18.0618,18.2789,39937.0
2023-05-31,18.1901,18.1901,17.0255,17.4202,255445.0
2023-06-01,17.588,17.8841,17.1636,17.6078,61098.0
2023-06-02,17.9532,19.1869,17.9335,19.0882,81457.0
2023-06-03,17.9532,19.1869,17.9335,19.0882,81457.0
2023-06-04,17.9532,19.1869,17.9335,19.0882,81457.0
2023-06-05,19.0784,19.3152,18.0914,18.1506,66988.0
2023-06-06,18.1506,19.6607,17.8743,19.5423,79827.0
2023-06-07,19.6607,20.5885,19.6607,20.47,115520.0
2023-06-08,20.4009,20.4009,19.8285,20.2825,58171.0
2023-06-09,19.9074,20.0012,19.5126,19.7199,40142.0
2023-06-10,19.9074,20.0012,19.5126,19.7199,40142.0
2023-06-11,19.9074,20.0012,19.5126,19.7199,40142.0
2023-06-12,19.7989,19.8433,19.0537,19.5916,81363.0
2023-06-13,19.7199,20.1522,19.4041,20.095,68698.0
2023-06-14,20.2233,20.4009,19.4337,19.5521,63583.0
2023-06-15,19.4633,19.6212,19.2856,19.562,63383.0
2023-06-16,19.8186,19.8186,19.1179,19.4238,132698.0
2023-06-17,19.8186,19.8186,19.1179,19.4238,132698.0
2023-06-18,19.8186,19.8186,19.1179,19.4238,132698.0
2023-06-19,19.8186,19.8186,19.1179,19.4238,132698.0
2023-06-20,19.335,19.335,18.6293,18.9007,89454.0
2023-06-21,18.8514,18.9994,18.6441,18.6737,72517.0
2023-06-22,18.5651,18.5849,17.514,17.667,97899.0
2023-06-23,17.4499,18.1506,17.0748,18.042,420153.0
2023-06-24,17.4499,18.1506,17.0748,18.042,420153.0
2023-06-25,17.4499,18.1506,17.0748,18.042,420153.0
2023-06-26,18.0124,18.2691,17.5782,17.6867,86734.0
2023-06-27,17.7854,18.0322,17.5486,17.8545,52008.0
2023-06-28,17.7953,17.8446,17.5091,17.6769,58141.0
2023-06-29,17.8348,17.9631,17.4992,17.5387,95914.0
2023-06-30,17.7065,17.7459,16.9465,16.9662,83032.0
2023-07-01,17.7065,17.7459,16.9465,16.9662,83032.0
2023-07-02,17.7065,17.7459,16.9465,16.9662,83032.0
2023-07-03,17.0452,17.5387,17.0452,17.5189,39246.0
2023-07-04,17.0452,17.5387,17.0452,17.5189,39246.0
2023-07-05,17.4301,17.7558,17.0945,17.5288,72340.0
2023-07-06,17.361,17.4893,16.9761,17.3906,65333.0
2023-07-07,17.361,17.8644,17.361,17.6078,70359.0
2023-07-08,17.361,17.8644,17.361,17.6078,70359.0
2023-07-09,17.361,17.8644,17.361,17.6078,70359.0
2023-07-10,17.5782,18.0223,17.5782,17.7953,41213.0
2023-07-11,17.9236,18.0717,17.8545,17.9532,35486.0
2023-07-12,18.2098,18.7033,18.2,18.4961,61918.0
2023-07-13,18.6244,18.952,18.6096,18.8119,50901.0
2023-07-14,18.9303,18.9303,18.1407,18.1605,64601.0
2023-07-15,18.9303,18.9303,18.1407,18.1605,64601.0
2023-07-16,18.9303,18.9303,18.1407,18.1605,64601.0
2023-07-17,18.1013,18.4862,18.0519,18.3875,55573.0
2023-07-18,18.3776,19.3646,18.3776,18.9402,63101.0
2023-07-19,19.1672,19.7495,19.1672,19.7002,63582.0
2023-07-20,19.71,19.9864,19.335,19.9667,71341.0
2023-07-21,20.7266,20.7266,19.1573,19.1573,71667.0
2023-07-22,20.7266,20.7266,19.1573,19.1573,71667.0
2023-07-23,20.7266,20.7266,19.1573,19.1573,71667.0
2023-07-24,19.1672,20.2529,19.1672,19.9074,83939.0
2023-07-25,19.8778,20.2381,18.9994,19.3251,47919.0
2023-07-26,19.5521,20.1344,19.5521,19.9963,69379.0
2023-07-27,20.1838,20.1838,19.7199,19.8384,59552.0
2023-07-28,20.0259,20.1887,19.5916,19.7199,46290.0
2023-07-29,20.0259,20.1887,19.5916,19.7199,46290.0
2023-07-30,20.0259,20.1887,19.5916,19.7199,46290.0
2023-07-31,19.7989,19.9469,19.3449,19.562,68487.0
2023-08-01,19.562,19.7989,19.2462,19.7594,47872.0
2023-08-02,19.5028,19.9667,19.4534,19.8877,58466.0
2023-08-03,19.8384,20.2035,19.8384,20.1443,62393.0
2023-08-04,20.0851,20.3516,19.9371,20.0259,35103.0
2023-08-05,20.0851,20.3516,19.9371,20.0259,35103.0
2023-08-06,20.0851,20.3516,19.9371,20.0259,35103.0
2023-08-07,20.1246,20.4996,20.0555,20.4602,54896.0
2023-08-08,20.0654,20.4799,19.4534,20.3713,46664.0
2023-08-09,20.0357,20.0851,19.7002,19.8877,39424.0
2023-08-10,19.9173,20.3121,19.8482,19.9864,41312.0
2023-08-11,19.9667,20.1443,19.8087,19.8976,44061.0
2023-08-12,19.9667,20.1443,19.8087,19.8976,44061.0
