,DHI US Equity,DHI US Equity,DHI US Equity,DHI US Equity,DHI US Equity
2021-05-03,96.5381,98.3329,95.9489,97.732,3174624.0
2021-05-04,97.2766,98.6624,96.2881,98.517,2250833.0
2021-05-05,99.1469,99.3019,97.5091,98.5654,2227818.0
2021-05-06,99.0015,99.2341,96.9277,98.3619,2128283.0
2021-05-07,98.6629,101.1487,97.789,100.8574,2438426.0
2021-05-08,98.6629,101.1487,97.789,100.8574,2438426.0
2021-05-09,98.6629,101.1487,97.789,100.8574,2438426.0
2021-05-10,100.5758,103.7898,99.8378,101.4205,2652878.0
2021-05-11,99.8766,100.3039,96.2354,96.7112,3834401.0
2021-05-12,95.8082,95.8179,89.5841,89.6715,7788720.0
2021-05-13,90.1181,92.8661,89.9725,92.2155,5587097.0
2021-05-14,93.2156,93.8273,92.3903,93.4972,2226306.0
2021-05-15,93.2156,93.8273,92.3903,93.4972,2226306.0
2021-05-16,93.2156,93.8273,92.3903,93.4972,2226306.0
2021-05-17,93.2884,93.604,90.3026,92.8758,3069620.0
2021-05-18,93.2059,93.3321,89.3316,89.5647,4157890.0
2021-05-19,87.545,89.1666,86.4526,88.6616,5975116.0
2021-05-20,88.5937,90.2638,88.3509,88.8558,3541676.0
2021-05-21,89.2345,90.1084,87.1954,87.9043,3723558.0
2021-05-22,89.2345,90.1084,87.1954,87.9043,3723558.0
2021-05-23,89.2345,90.1084,87.1954,87.9043,3723558.0
2021-05-24,88.584,89.0749,88.1664,88.4577,2294563.0
2021-05-25,89.0209,91.4193,89.0209,90.4968,3830682.0
2021-05-26,90.827,92.8758,90.6133,91.5552,3265643.0
2021-05-27,92.1766,93.1574,91.5552,92.8078,4281646.0
2021-05-28,93.3807,93.8371,91.9242,92.5262,1700035.0
2021-05-29,93.3807,93.8371,91.9242,92.5262,1700035.0
2021-05-30,93.3807,93.8371,91.9242,92.5262,1700035.0
2021-05-31,93.3807,93.8371,91.9242,92.5262,1700035.0
2021-06-01,93.8468,93.973,91.1287,92.2932,2572371.0
2021-06-02,92.2932,92.5552,90.0987,90.2638,3241598.0
2021-06-03,89.3413,89.5258,87.2634,88.6811,3085836.0
2021-06-04,89.0889,90.0356,87.7877,89.8948,2336577.0
2021-06-05,89.0889,90.0356,87.7877,89.8948,2336577.0
2021-06-06,89.0889,90.0356,87.7877,89.8948,2336577.0
2021-06-07,90.1084,90.1861,88.8753,89.6521,2104751.0
2021-06-08,90.8852,90.8852,89.4559,90.1958,1673417.0
2021-06-09,90.3706,90.6619,87.8363,88.0499,2051889.0
2021-06-10,87.3022,87.3799,84.4087,85.2923,6815773.0
2021-06-11,85.8846,86.6031,84.933,86.1565,3260984.0
2021-06-12,85.8846,86.6031,84.933,86.1565,3260984.0
2021-06-13,85.8846,86.6031,84.933,86.1565,3260984.0
2021-06-14,86.5934,86.6905,85.069,85.4282,3862435.0
2021-06-15,85.972,86.6614,85.0592,86.0885,2490196.0
2021-06-16,86.3313,86.574,84.2145,84.7971,5329955.0
2021-06-17,84.3019,87.4188,84.2193,86.2924,4242813.0
2021-06-18,85.069,88.6228,84.8262,87.3314,5397077.0
2021-06-19,85.069,88.6228,84.8262,87.3314,5397077.0
2021-06-20,85.069,88.6228,84.8262,87.3314,5397077.0
2021-06-21,87.6809,88.6616,87.1469,87.9237,3232233.0
2021-06-22,88.4869,88.8073,87.4479,88.3412,2347850.0
2021-06-23,88.5257,88.5306,85.8166,87.0595,2427406.0
2021-06-24,87.4188,87.4285,85.9331,86.7294,3470887.0
2021-06-25,86.6226,87.3508,85.8652,86.273,5722179.0
2021-06-26,86.6226,87.3508,85.8652,86.273,5722179.0
2021-06-27,86.6226,87.3508,85.8652,86.273,5722179.0
2021-06-28,86.8556,87.244,85.9817,86.9818,2756341.0
2021-06-29,86.6808,89.0209,86.6808,87.8848,2639532.0
2021-06-30,87.3702,88.1373,86.9236,87.7489,3960720.0
2021-07-01,87.8946,90.4191,87.5741,90.1181,3265264.0
2021-07-02,90.6862,90.8852,89.2734,89.6812,1499654.0
2021-07-03,90.6862,90.8852,89.2734,89.6812,1499654.0
2021-07-04,90.6862,90.8852,89.2734,89.6812,1499654.0
2021-07-05,90.6862,90.8852,89.2734,89.6812,1499654.0
2021-07-06,89.6812,90.0016,87.2051,88.2635,3527684.0
2021-07-07,88.4577,90.992,88.2538,90.2929,2481425.0
2021-07-08,86.7099,88.3024,85.9331,86.506,4112256.0
2021-07-09,87.2634,87.9043,86.5157,86.9721,2290715.0
2021-07-10,87.2634,87.9043,86.5157,86.9721,2290715.0
2021-07-11,87.2634,87.9043,86.5157,86.9721,2290715.0
2021-07-12,86.1273,86.7099,85.2243,86.4478,2715825.0
2021-07-13,85.8749,86.0885,83.6901,84.0009,3076002.0
2021-07-14,84.8165,85.2826,83.7348,84.2533,2233687.0
2021-07-15,83.7193,84.7,83.127,84.5155,2003449.0
2021-07-16,84.564,85.5933,83.6125,83.797,2199825.0
2021-07-17,84.564,85.5933,83.6125,83.797,2199825.0
2021-07-18,84.564,85.5933,83.6125,83.797,2199825.0
2021-07-19,82.5347,84.9524,82.3307,84.2727,4129890.0
2021-07-20,84.6611,86.8944,84.1077,86.4769,3238896.0
2021-07-21,86.5934,89.0598,86.3313,88.817,3322541.0
2021-07-22,84.7243,87.3265,83.9912,87.0401,5580731.0
2021-07-23,89.118,91.293,88.3121,90.8367,4888300.0
2021-07-24,89.118,91.293,88.3121,90.8367,4888300.0
2021-07-25,89.118,91.293,88.3121,90.8367,4888300.0
2021-07-26,91.7591,92.1669,89.0889,89.8365,3087461.0
2021-07-27,89.5744,90.7493,88.2276,90.4386,1826727.0
2021-07-28,90.0405,90.5842,88.215,88.6422,2485803.0
2021-07-29,89.4481,93.1525,89.4061,92.7398,2633414.0
2021-07-30,91.8756,93.7545,91.8756,92.6621,3389430.0
2021-07-31,91.8756,93.7545,91.8756,92.6621,3389430.0
2021-08-01,91.8756,93.7545,91.8756,92.6621,3389430.0
2021-08-02,93.7691,94.6624,93.0894,93.6914,2580484.0
2021-08-03,93.9244,94.8275,92.7884,94.7207,1988631.0
2021-08-04,93.9147,95.0168,93.0214,93.07,2116028.0
2021-08-05,93.2253,94.2934,92.9464,93.5458,1879336.0
2021-08-06,93.6526,94.3614,91.6135,91.9533,1762680.0
2021-08-07,93.6526,94.3614,91.6135,91.9533,1762680.0
2021-08-08,93.6526,94.3614,91.6135,91.9533,1762680.0
2021-08-09,91.7587,92.8193,91.0678,91.6711,1578372.0
2021-08-10,91.7684,94.3665,91.4765,93.1307,1790327.0
2021-08-11,93.1113,95.8942,92.8485,95.7969,2430310.0
2021-08-12,95.7482,96.3126,94.2595,94.7557,1405157.0
2021-08-13,95.1255,95.4952,93.841,95.1449,1284874.0
2021-08-14,95.1255,95.4952,93.841,95.1449,1284874.0
2021-08-15,95.1255,95.4952,93.841,95.1449,1284874.0
2021-08-16,94.9017,96.9648,94.1913,95.758,2576097.0
2021-08-17,94.5806,94.8336,90.6202,92.0312,2980637.0
2021-08-18,90.7662,92.6782,90.3283,90.9219,2984099.0
2021-08-19,89.5888,91.2576,89.2482,90.7273,2598069.0
2021-08-20,90.4937,92.9166,90.4062,92.3425,1914161.0
2021-08-21,90.4937,92.9166,90.4062,92.3425,1914161.0
2021-08-22,90.4937,92.9166,90.4062,92.3425,1914161.0
2021-08-23,92.6053,92.7123,90.4937,92.0798,1813870.0
2021-08-24,92.4788,94.8433,91.8366,93.374,1639154.0
2021-08-25,93.7632,95.359,93.6026,94.5416,1559576.0
2021-08-26,94.3178,94.7557,92.362,92.975,1567507.0
2021-08-27,93.2961,95.0574,92.9945,94.347,1597745.0
2021-08-28,93.2961,95.0574,92.9945,94.347,1597745.0
2021-08-29,93.2961,95.0574,92.9945,94.347,1597745.0
2021-08-30,94.386,94.6195,93.2961,93.5005,1852137.0
2021-08-31,94.2011,94.2595,92.4496,93.0431,3173533.0
2021-09-01,93.1404,94.5319,92.9896,94.3957,1763194.0
2021-09-02,94.9114,95.0671,93.5394,94.0454,1713686.0
2021-09-03,93.4907,94.1329,91.6128,92.4009,2419096.0
2021-09-04,93.4907,94.1329,91.6128,92.4009,2419096.0
2021-09-05,93.4907,94.1329,91.6128,92.4009,2419096.0
2021-09-06,93.4907,94.1329,91.6128,92.4009,2419096.0
2021-09-07,91.7393,92.9264,90.8927,91.2625,2847851.0
2021-09-08,89.0439,90.6981,88.5963,88.9369,4286777.0
2021-09-09,89.005,89.1023,86.9518,87.8081,4449532.0
2021-09-10,88.7033,89.2191,87.0394,87.1756,1913562.0
2021-09-11,88.7033,89.2191,87.0394,87.1756,1913562.0
2021-09-12,88.7033,89.2191,87.0394,87.1756,1913562.0
2021-09-13,87.6719,87.7303,85.2295,86.6015,3646589.0
2021-09-14,87.3313,87.4286,84.8695,85.5117,2454548.0
2021-09-15,85.142,86.4361,84.7333,86.2512,2948439.0
2021-09-16,85.9983,89.005,85.9983,87.8665,3295106.0
2021-09-17,87.5746,88.6158,87.3751,88.353,4521624.0
2021-09-18,87.5746,88.6158,87.3751,88.353,4521624.0
2021-09-19,87.5746,88.6158,87.3751,88.353,4521624.0
2021-09-20,86.4361,87.8179,84.3927,85.7063,3568824.0
2021-09-21,85.4436,86.3972,84.6749,85.5604,2378115.0
2021-09-22,86.5237,87.3508,85.8912,86.0858,1867029.0
2021-09-23,86.3096,86.621,84.8792,84.9668,2948746.0
2021-09-24,84.7333,85.3074,83.5997,84.6944,2061158.0
2021-09-25,84.7333,85.3074,83.5997,84.6944,2061158.0
2021-09-26,84.7333,85.3074,83.5997,84.6944,2061158.0
2021-09-27,84.0619,85.395,83.4781,84.9765,2659646.0
2021-09-28,84.4316,84.6944,81.9698,82.7969,2859130.0
2021-09-29,83.2834,84.7892,83.2834,84.1495,2429201.0
2021-09-30,84.7917,85.142,81.6779,81.7071,2854327.0
2021-10-01,82.0185,82.5245,81.0843,81.493,2096079.0
2021-10-02,82.0185,82.5245,81.0843,81.493,2096079.0
2021-10-03,82.0185,82.5245,81.0843,81.493,2096079.0
2021-10-04,81.1038,81.7412,80.4324,80.773,2113054.0
2021-10-05,80.987,81.5514,80.0918,80.7243,2027959.0
2021-10-06,80.2767,81.8822,80.0821,80.9578,2326932.0
2021-10-07,81.7168,83.3613,81.7168,82.0185,1691154.0
2021-10-08,82.2909,82.4661,80.7827,81.1622,2120105.0
2021-10-09,82.2909,82.4661,80.7827,81.1622,2120105.0
2021-10-10,82.2909,82.4661,80.7827,81.1622,2120105.0
2021-10-11,80.987,81.9358,80.8605,81.0454,1994252.0
2021-10-12,81.2887,81.9941,80.7049,81.4638,1829634.0
2021-10-13,81.8044,83.0986,81.6584,82.5439,2091077.0
2021-10-14,82.9331,85.1955,82.8358,85.0836,2225573.0
2021-10-15,85.8718,86.2512,84.4024,84.7041,2375942.0
2021-10-16,85.8718,86.2512,84.4024,84.7041,2375942.0
2021-10-17,85.8718,86.2512,84.4024,84.7041,2375942.0
2021-10-18,84.2662,86.1734,84.1397,86.0469,1954591.0
2021-10-19,86.2318,86.3826,85.1517,85.9107,1243283.0
2021-10-20,86.3583,87.6221,86.0274,87.1075,1718385.0
2021-10-21,86.3388,86.8935,86.1442,86.8156,1478863.0
2021-10-22,86.8837,88.0514,86.1247,86.2026,1900744.0
2021-10-23,86.8837,88.0514,86.1247,86.2026,1900744.0
2021-10-24,86.8837,88.0514,86.1247,86.2026,1900744.0
2021-10-25,86.1345,86.9518,85.6285,86.1831,2267909.0
2021-10-26,86.4361,86.6891,85.2295,86.3096,2349578.0
2021-10-27,86.728,89.5207,85.356,85.4047,3009672.0
2021-10-28,86.0274,87.2535,85.3998,86.9518,2374678.0
2021-10-29,86.767,88.139,86.6113,86.8643,1727339.0
2021-10-30,86.767,88.139,86.6113,86.8643,1727339.0
2021-10-31,86.767,88.139,86.6113,86.8643,1727339.0
2021-11-01,86.9227,88.0806,85.7258,87.8665,2202847.0
2021-11-02,87.9444,88.1244,85.755,86.115,1792625.0
2021-11-03,85.7647,88.1098,85.6966,86.4167,2511322.0
2021-11-04,87.1465,89.871,87.0881,87.7206,2633557.0
2021-11-05,88.5476,90.5132,88.0514,90.0072,2228317.0
2021-11-06,88.5476,90.5132,88.0514,90.0072,2228317.0
2021-11-07,88.5476,90.5132,88.0514,90.0072,2228317.0
2021-11-08,90.1434,91.1457,89.5402,90.2213,2998022.0
2021-11-09,92.4593,95.6704,92.4399,94.8919,4485934.0
2021-11-10,94.4833,95.5925,91.6906,92.4593,3113162.0
2021-11-11,93.0334,94.4443,92.362,93.7632,2577959.0
2021-11-12,94.1816,95.3006,93.7632,95.1547,1458284.0
2021-11-13,94.1816,95.3006,93.7632,95.1547,1458284.0
2021-11-14,94.1816,95.3006,93.7632,95.1547,1458284.0
2021-11-15,95.359,95.7385,94.386,94.6779,2074715.0
2021-11-16,94.9892,97.0424,94.2693,96.4391,2711353.0
2021-11-17,97.2078,99.1442,96.6337,98.8036,3325507.0
2021-11-18,99.3972,99.8837,98.3949,99.0955,2485481.0
2021-11-19,99.2123,101.5281,99.1928,99.4166,2404535.0
2021-11-20,99.2123,101.5281,99.1928,99.4166,2404535.0
2021-11-21,99.2123,101.5281,99.1928,99.4166,2404535.0
2021-11-22,99.7475,100.3508,97.4121,97.4705,3033014.0
2021-11-23,97.0716,99.1539,96.2834,99.0079,2559335.0
2021-11-24,98.7258,99.2512,97.7916,98.3657,1824645.0
2021-11-25,98.7258,99.2512,97.7916,98.3657,1824645.0
2021-11-26,96.3321,97.7624,95.0768,96.0888,2375631.0
2021-11-27,96.3321,97.7624,95.0768,96.0888,2375631.0
2021-11-28,96.3321,97.7624,95.0768,96.0888,2375631.0
2021-11-29,97.0618,97.3051,94.7703,96.0985,2122525.0
2021-11-30,96.0304,98.0641,94.2011,95.0671,5342609.0
2021-12-01,94.7654,97.8208,94.7654,95.1255,3888097.0
2021-12-02,96.2542,100.3897,95.4466,100.0102,3649028.0
2021-12-03,101.0926,101.4681,98.7181,99.9955,2801570.0
2021-12-04,101.0926,101.4681,98.7181,99.9955,2801570.0
2021-12-05,101.0926,101.4681,98.7181,99.9955,2801570.0
2021-12-06,101.5461,103.594,101.078,103.0869,4196202.0
2021-12-07,103.8573,104.3693,102.6188,103.5257,2452507.0
2021-12-08,104.2766,105.4078,103.3697,104.3254,2448773.0
2021-12-09,104.1206,106.1685,103.5257,104.3059,2577077.0
2021-12-10,105.1738,107.0364,104.8227,106.9291,3255488.0
2021-12-11,105.1738,107.0364,104.8227,106.9291,3255488.0
2021-12-12,105.1738,107.0364,104.8227,106.9291,3255488.0
2021-12-13,106.9389,107.7093,105.086,105.3396,3637467.0
2021-12-14,103.75,104.1498,101.5461,102.141,4156779.0
2021-12-15,102.8333,104.93,101.7021,104.7057,6796452.0
2021-12-16,103.7208,104.0084,101.1365,101.8777,5464587.0
2021-12-17,101.6046,102.0922,99.7615,100.4636,4292535.0
2021-12-18,101.6046,102.0922,99.7615,100.4636,4292535.0
2021-12-19,101.6046,102.0922,99.7615,100.4636,4292535.0
2021-12-20,99.2056,99.4007,96.7774,98.8643,2709670.0
2021-12-21,99.859,101.0,99.5372,100.922,1839460.0
2021-12-22,100.9317,103.1926,100.922,102.9601,2501918.0
2021-12-23,103.3697,103.5745,101.9069,102.3165,2660877.0
2021-12-24,103.3697,103.5745,101.9069,102.3165,2660877.0
2021-12-25,103.3697,103.5745,101.9069,102.3165,2660877.0
2021-12-26,103.3697,103.5745,101.9069,102.3165,2660877.0
2021-12-27,102.9309,103.6135,102.4725,103.5745,4083380.0
2021-12-28,103.5745,105.125,103.4867,104.2961,1524288.0
2021-12-29,104.1108,106.1295,103.9548,105.6711,1216720.0
2021-12-30,105.6906,106.1782,104.4673,104.8422,1038012.0
2021-12-31,104.8422,106.2855,104.4131,105.7589,983204.0
2022-01-01,104.8422,106.2855,104.4131,105.7589,983204.0
2022-01-02,104.8422,106.2855,104.4131,105.7589,983204.0
2022-01-03,105.2323,105.9442,101.9167,102.6481,2468942.0
2022-01-04,103.2039,104.1011,102.141,103.0966,3503003.0
2022-01-05,102.6383,105.4176,100.3954,100.5124,3506072.0
2022-01-06,100.1028,100.2783,97.7331,98.9814,3891610.0
2022-01-07,99.0789,99.0789,92.7304,92.8767,6611244.0
2022-01-08,99.0789,99.0789,92.7304,92.8767,6611244.0
2022-01-09,99.0789,99.0789,92.7304,92.8767,6611244.0
2022-01-10,91.3164,93.4716,90.0097,93.3448,4182938.0
2022-01-11,93.2668,96.953,92.5646,96.2801,4071797.0
2022-01-12,96.2411,98.0403,95.8315,96.9627,2734316.0
2022-01-13,101.0878,101.5753,96.3679,97.2845,3804864.0
2022-01-14,96.3874,97.4016,94.6515,96.0851,2722209.0
2022-01-15,96.3874,97.4016,94.6515,96.0851,2722209.0
2022-01-16,96.3874,97.4016,94.6515,96.0851,2722209.0
2022-01-17,96.3874,97.4016,94.6515,96.0851,2722209.0
2022-01-18,94.4955,95.0514,90.7995,91.1019,3855031.0
2022-01-19,89.6098,90.507,87.7862,88.0885,4176737.0
2022-01-20,89.2783,89.6976,85.8651,86.1674,3698546.0
2022-01-21,86.3917,88.6444,85.1435,85.6896,4591973.0
2022-01-22,86.3917,88.6444,85.1435,85.6896,4591973.0
2022-01-23,86.3917,88.6444,85.1435,85.6896,4591973.0
2022-01-24,83.827,88.9077,82.9981,88.8297,4396876.0
2022-01-25,86.538,88.0593,84.8607,87.2304,5022530.0
2022-01-26,88.6444,89.5611,82.6177,83.7197,6232859.0
2022-01-27,83.8757,85.6896,81.2427,81.9351,4310198.0
2022-01-28,82.1789,83.983,78.6487,83.9147,4537453.0
2022-01-29,82.1789,83.983,78.6487,83.9147,4537453.0
2022-01-30,82.1789,83.983,78.6487,83.9147,4537453.0
2022-01-31,83.8952,87.1328,83.7197,87.0061,3565182.0
2022-02-01,87.6009,87.913,84.1683,87.2304,3906793.0
2022-02-02,87.7667,88.8882,85.6603,88.5956,3939221.0
2022-02-03,87.6497,87.8545,85.8846,85.9919,3719199.0
2022-02-04,85.1337,85.1337,81.6523,81.9351,5525041.0
2022-02-05,85.1337,85.1337,81.6523,81.9351,5525041.0
2022-02-06,85.1337,85.1337,81.6523,81.9351,5525041.0
2022-02-07,82.6762,84.2756,82.2277,83.2224,4058000.0
2022-02-08,82.8908,84.8509,82.2374,84.6949,3911364.0
2022-02-09,85.8066,87.7765,85.7286,86.5477,3573500.0
2022-02-10,84.0903,86.0699,82.5787,82.92,5476533.0
2022-02-11,83.3979,84.3731,81.5548,82.1496,2912784.0
2022-02-12,83.3979,84.3731,81.5548,82.1496,2912784.0
2022-02-13,83.3979,84.3731,81.5548,82.1496,2912784.0
2022-02-14,81.7401,82.9737,80.5601,80.8917,3526603.0
2022-02-15,81.9449,82.9103,81.5158,82.7055,2547468.0
2022-02-16,82.4366,83.8837,81.1753,83.4046,2716414.0
2022-02-17,83.1406,83.4759,80.6375,80.9113,3864235.0
2022-02-18,81.1068,82.0553,79.8455,81.5859,3498229.0
2022-02-19,81.1068,82.0553,79.8455,81.5859,3498229.0
2022-02-20,81.1068,82.0553,79.8455,81.5859,3498229.0
2022-02-21,81.1068,82.0553,79.8455,81.5859,3498229.0
2022-02-22,80.0508,81.0286,78.0757,78.6135,4959594.0
2022-02-23,79.2686,79.4935,76.1788,76.4135,4945197.0
2022-02-24,74.3406,80.9211,73.8517,80.4811,6751181.0
2022-02-25,80.0899,84.9202,79.7868,84.1086,6750974.0
2022-02-26,80.0899,84.9202,79.7868,84.1086,6750974.0
2022-02-27,80.0899,84.9202,79.7868,84.1086,6750974.0
2022-02-28,82.8082,84.2651,82.5051,83.5024,3274452.0
2022-03-01,83.2384,85.018,83.0233,83.9228,3140139.0
2022-03-02,84.5486,86.2108,83.8446,85.634,2884037.0
2022-03-03,86.69,86.69,83.8544,84.5877,2073079.0
2022-03-04,84.5877,84.5877,82.3877,83.5024,2603616.0
2022-03-05,84.5877,84.5877,82.3877,83.5024,2603616.0
2022-03-06,84.5877,84.5877,82.3877,83.5024,2603616.0
2022-03-07,83.9228,84.226,77.9486,78.3104,4082288.0
2022-03-08,78.1246,81.6446,77.1028,78.5744,2898386.0
2022-03-09,80.8037,82.4073,80.4224,80.8135,2179909.0
2022-03-10,78.9068,80.6473,77.9388,80.5691,1788367.0
2022-03-11,81.0384,81.2572,79.0535,79.1611,1657469.0
2022-03-12,81.0384,81.2572,79.0535,79.1611,1657469.0
2022-03-13,81.0384,81.2572,79.0535,79.1611,1657469.0
2022-03-14,78.9557,79.3664,74.6242,75.6606,3975108.0
2022-03-15,76.7459,78.8775,75.7095,78.6233,2853878.0
2022-03-16,79.3077,81.0971,76.3558,79.9237,3474038.0
2022-03-17,79.8064,81.4295,78.8775,81.3513,2694280.0
2022-03-18,80.3637,84.1771,80.1388,83.8348,6669184.0
2022-03-19,80.3637,84.1771,80.1388,83.8348,6669184.0
2022-03-20,80.3637,84.1771,80.1388,83.8348,6669184.0
2022-03-21,83.4046,83.5122,80.1193,81.0775,3707327.0
2022-03-22,81.7033,82.9646,79.7295,80.9504,2938254.0
2022-03-23,80.5495,80.9504,76.5895,76.7948,4896150.0
2022-03-24,76.697,77.3619,74.6926,77.0784,4272252.0
2022-03-25,77.2153,77.7335,75.6997,76.0322,4084093.0
2022-03-26,77.2153,77.7335,75.6997,76.0322,4084093.0
2022-03-27,77.2153,77.7335,75.6997,76.0322,4084093.0
2022-03-28,75.8757,77.0197,75.3966,76.5308,3432387.0
2022-03-29,77.8508,80.0802,77.7726,79.0144,4185674.0
2022-03-30,78.5939,79.0731,76.5308,77.137,2703183.0
2022-03-31,76.3646,77.005,72.8153,72.8544,7737024.0
2022-04-01,73.9593,75.0006,73.3335,74.4873,3626017.0
2022-04-02,73.9593,75.0006,73.3335,74.4873,3626017.0
2022-04-03,73.9593,75.0006,73.3335,74.4873,3626017.0
2022-04-04,75.0348,75.5628,74.5068,74.9566,2866087.0
2022-04-05,74.5557,75.4064,72.0135,72.4046,3546872.0
2022-04-06,70.9184,71.241,69.0117,69.5495,8550514.0
2022-04-07,69.3344,70.3708,67.2615,68.8259,6300850.0
2022-04-08,68.7281,71.065,68.0535,69.2561,4444149.0
2022-04-09,68.7281,71.065,68.0535,69.2561,4444149.0
2022-04-10,68.7281,71.065,68.0535,69.2561,4444149.0
2022-04-11,68.8748,71.0064,68.689,70.5664,5018787.0
2022-04-12,72.3166,73.3824,69.2659,70.0677,4736995.0
2022-04-13,70.0481,73.1086,70.0481,72.4535,3654336.0
2022-04-14,72.649,73.617,70.7424,70.8988,2517432.0
2022-04-15,72.649,73.617,70.7424,70.8988,2517432.0
2022-04-16,72.649,73.617,70.7424,70.8988,2517432.0
2022-04-17,72.649,73.617,70.7424,70.8988,2517432.0
2022-04-18,69.9601,71.7006,69.2855,69.7646,2401503.0
2022-04-19,70.009,72.7761,70.009,72.473,2551813.0
2022-04-20,72.9522,74.6535,72.6099,72.9326,2618518.0
2022-04-21,74.4579,74.8099,71.2215,71.6321,2432621.0
2022-04-22,71.505,71.505,69.5201,69.7646,2627789.0
2022-04-23,71.505,71.505,69.5201,69.7646,2627789.0
2022-04-24,71.505,71.505,69.5201,69.7646,2627789.0
2022-04-25,69.7255,72.8641,68.6027,72.5415,4799351.0
2022-04-26,72.0233,74.4579,70.5859,70.6055,4913273.0
2022-04-27,71.4464,71.4953,68.2784,68.5326,3766125.0
2022-04-28,70.2828,72.2384,67.8286,71.241,4773342.0
2022-04-29,70.4001,71.4561,67.7601,68.0437,3573239.0
2022-04-30,70.4001,71.4561,67.7601,68.0437,3573239.0
2022-05-01,70.4001,71.4561,67.7601,68.0437,3573239.0
2022-05-02,67.7699,69.3344,66.5184,69.1877,3554378.0
2022-05-03,69.1877,70.3806,68.3273,70.1264,2300983.0
2022-05-04,70.1655,74.3103,68.5228,73.8908,3984805.0
2022-05-05,71.1921,72.5513,68.4153,69.569,4573756.0
2022-05-06,68.7107,69.3189,66.5528,68.6813,3513657.0
2022-05-07,68.7107,69.3189,66.5528,68.6813,3513657.0
2022-05-08,68.7107,69.3189,66.5528,68.6813,3513657.0
2022-05-09,67.4846,69.9957,67.1021,68.593,3783263.0
2022-05-10,70.133,70.5352,66.6215,66.9059,3744287.0
2022-05-11,66.5136,67.2688,63.2472,63.62,5053272.0
2022-05-12,62.9039,67.6416,62.9039,66.2683,4624770.0
2022-05-13,67.7495,68.1418,66.2683,67.2198,3286456.0
2022-05-14,67.7495,68.1418,66.2683,67.2198,3286456.0
2022-05-15,67.7495,68.1418,66.2683,67.2198,3286456.0
2022-05-16,66.9255,67.7838,64.2183,67.0629,2887472.0
2022-05-17,68.6617,69.3091,66.8471,69.1129,2993136.0
2022-05-18,68.083,68.4361,64.2281,64.4537,3306220.0
2022-05-19,64.2183,66.8912,64.2183,65.2482,3067619.0
2022-05-20,66.5332,67.5043,64.8755,67.4356,2841677.0
2022-05-21,66.5332,67.5043,64.8755,67.4356,2841677.0
2022-05-22,66.5332,67.5043,64.8755,67.4356,2841677.0
2022-05-23,68.2105,68.4459,65.6896,66.1506,1941223.0
2022-05-24,65.719,66.0084,62.9039,64.3752,3646137.0
2022-05-25,64.7774,67.8279,64.1693,67.6808,3171216.0
2022-05-26,68.3772,71.7319,67.9457,71.467,4970581.0
2022-05-27,71.9378,73.4092,71.5062,73.3503,2780425.0
2022-05-28,71.9378,73.4092,71.5062,73.3503,2780425.0
2022-05-29,71.9378,73.4092,71.5062,73.3503,2780425.0
2022-05-30,71.9378,73.4092,71.5062,73.3503,2780425.0
2022-05-31,72.4577,74.0958,71.3003,73.7132,4823202.0
2022-06-01,73.8996,74.135,72.9285,73.6348,5268182.0
2022-06-02,73.8898,74.8609,73.2228,74.8216,3915438.0
2022-06-03,73.625,75.4102,73.0855,74.547,3482046.0
2022-06-04,73.625,75.4102,73.0855,74.547,3482046.0
2022-06-05,73.625,75.4102,73.0855,74.547,3482046.0
2022-06-06,74.7235,75.6652,73.7721,74.1546,3641594.0
2022-06-07,72.6637,74.6941,71.7417,74.0467,3398225.0
2022-06-08,72.5754,73.2718,70.6774,71.6043,3892100.0
2022-06-09,71.0354,73.0168,71.006,72.0457,3614983.0
2022-06-10,70.9177,71.1924,68.6355,69.0442,4146221.0
2022-06-11,70.9177,71.1924,68.6355,69.0442,4146221.0
2022-06-12,70.9177,71.1924,68.6355,69.0442,4146221.0
2022-06-13,66.7048,67.8181,64.4047,65.2286,8434104.0
2022-06-14,64.797,66.2389,64.4341,64.4635,4241190.0
2022-06-15,65.0521,65.8122,62.4625,64.1889,4831818.0
2022-06-16,62.0604,62.7372,59.7161,60.128,6222533.0
2022-06-17,59.0294,60.4723,58.1172,59.4022,7493475.0
2022-06-18,59.0294,60.4723,58.1172,59.4022,7493475.0
2022-06-19,59.0294,60.4723,58.1172,59.4022,7493475.0
2022-06-20,59.0294,60.4723,58.1172,59.4022,7493475.0
2022-06-21,60.4321,61.8838,58.8529,60.128,3526862.0
2022-06-22,59.5003,63.7769,59.0883,62.8549,6520802.0
2022-06-23,64.0025,66.3174,63.7573,66.1114,5310423.0
2022-06-24,66.6999,67.3571,65.6798,66.3959,4677303.0
2022-06-25,66.6999,67.3571,65.6798,66.3959,4677303.0
2022-06-26,66.6999,67.3571,65.6798,66.3959,4677303.0
2022-06-27,66.4743,67.3696,65.2678,66.6705,2790332.0
2022-06-28,66.8667,67.3473,64.591,64.6205,3083805.0
2022-06-29,64.4341,65.3365,63.3944,64.748,3304622.0
2022-06-30,63.9633,65.5621,63.159,64.9245,2843216.0
2022-07-01,65.6013,68.9363,65.4738,68.75,4592148.0
2022-07-02,65.6013,68.9363,65.4738,68.75,4592148.0
2022-07-03,65.6013,68.9363,65.4738,68.75,4592148.0
