,MAIN US Equity,MAIN US Equity,MAIN US Equity,MAIN US Equity,MAIN US Equity
2022-05-28,32.1348,32.6092,32.0162,32.5584,319966.0
2022-05-29,32.1348,32.6092,32.0162,32.5584,319966.0
2022-05-30,32.1348,32.6092,32.0162,32.5584,319966.0
2022-05-31,32.5584,32.5838,32.1263,32.3042,510947.0
2022-06-01,32.4022,32.4789,31.8825,32.283,272017.0
2022-06-02,32.3426,32.5982,32.1984,32.5897,222152.0
2022-06-03,32.5386,32.5812,31.914,32.0444,322353.0
2022-06-04,32.5386,32.5812,31.914,32.0444,322353.0
2022-06-05,32.5386,32.5812,31.914,32.0444,322353.0
2022-06-06,32.2915,32.7004,32.1296,32.7004,335820.0
2022-06-07,32.6323,32.8709,32.4278,32.8709,239043.0
2022-06-08,32.8197,32.8197,32.3469,32.3937,258887.0
2022-06-09,32.2318,32.4951,31.9507,32.0103,280610.0
2022-06-10,31.5673,31.6695,30.7887,31.3543,650946.0
2022-06-11,31.5673,31.6695,30.7887,31.3543,650946.0
2022-06-12,31.5673,31.6695,30.7887,31.3543,650946.0
2022-06-13,30.6471,30.6471,29.6587,29.9825,778493.0
2022-06-14,30.1018,30.1018,29.4287,29.9229,762899.0
2022-06-15,30.0251,30.6829,29.8973,30.5108,591446.0
2022-06-16,29.9484,30.1103,29.2668,29.4713,651017.0
2022-06-17,29.5395,30.7323,29.4457,30.3574,887329.0
2022-06-18,29.5395,30.7323,29.4457,30.3574,887329.0
2022-06-19,29.5395,30.7323,29.4457,30.3574,887329.0
2022-06-20,29.5395,30.7323,29.4457,30.3574,887329.0
2022-06-21,30.9508,31.2565,30.7144,31.2155,493778.0
2022-06-22,30.9764,31.947,30.9764,31.8046,454067.0
2022-06-23,31.9498,32.0188,31.5399,31.89,271502.0
2022-06-24,32.0864,32.8548,32.0864,32.8121,360392.0
2022-06-25,32.0864,32.8548,32.0864,32.8121,360392.0
2022-06-26,32.0864,32.8548,32.0864,32.8121,360392.0
2022-06-27,32.8804,33.4013,32.5133,33.3159,427421.0
2022-06-28,33.572,33.7684,32.9743,32.9829,526855.0
2022-06-29,32.9146,33.0939,32.5784,32.9146,462248.0
2022-06-30,32.7011,33.2049,32.1205,32.8975,664190.0
2022-07-01,32.8159,33.8978,32.7215,33.8978,387589.0
2022-07-02,32.8159,33.8978,32.7215,33.8978,387589.0
2022-07-03,32.8159,33.8978,32.7215,33.8978,387589.0
2022-07-04,32.8159,33.8978,32.7215,33.8978,387589.0
2022-07-05,33.4685,34.7049,32.8073,34.5331,555755.0
2022-07-06,34.4301,34.6018,33.6574,33.7518,515962.0
2022-07-07,33.9665,34.3357,33.9407,34.2412,260180.0
2022-07-08,34.2412,34.8422,34.0437,34.765,288258.0
2022-07-09,34.2412,34.8422,34.0437,34.765,288258.0
2022-07-10,34.2412,34.8422,34.0437,34.765,288258.0
2022-07-11,34.6018,34.7564,34.4445,34.722,320414.0
2022-07-12,34.619,35.1943,34.4988,35.0225,367748.0
2022-07-13,34.8594,35.0698,34.3958,35.014,461140.0
2022-07-14,34.5074,34.6963,34.1639,34.6104,355033.0
2022-07-15,35.0655,35.3832,34.4215,35.1771,327396.0
2022-07-16,35.0655,35.3832,34.4215,35.1771,327396.0
2022-07-17,35.0655,35.3832,34.4215,35.1771,327396.0
2022-07-18,35.4089,36.1731,35.2389,35.6064,342200.0
2022-07-19,35.7867,36.4478,35.6665,36.4135,283708.0
2022-07-20,36.362,36.8256,36.2589,36.2933,234790.0
2022-07-21,36.3105,36.9201,36.0014,36.9029,243929.0
2022-07-22,36.9201,37.0349,36.319,36.3963,176119.0
2022-07-23,36.9201,37.0349,36.319,36.3963,176119.0
2022-07-24,36.9201,37.0349,36.319,36.3963,176119.0
2022-07-25,36.4736,36.7398,36.1435,36.4221,172788.0
2022-07-26,36.4736,37.2635,36.4049,37.212,295180.0
2022-07-27,37.2893,37.8989,36.921,37.7014,335196.0
2022-07-28,37.7787,38.5335,37.564,38.311,273778.0
2022-07-29,38.311,38.809,38.1822,38.6545,381250.0
2022-07-30,38.311,38.809,38.1822,38.6545,381250.0
2022-07-31,38.311,38.809,38.1822,38.6545,381250.0
2022-08-01,38.5811,38.9025,38.209,38.3827,268500.0
2022-08-02,38.2102,38.3905,37.6666,38.236,258900.0
2022-08-03,38.3655,38.8054,38.0721,38.5984,260826.0
2022-08-04,38.5639,38.7278,38.1843,38.2878,244268.0
2022-08-05,37.96,39.4007,37.7702,39.0643,426420.0
2022-08-06,37.96,39.4007,37.7702,39.0643,426420.0
2022-08-07,37.96,39.4007,37.7702,39.0643,426420.0
2022-08-08,38.7709,39.2541,37.9959,38.3913,412656.0
2022-08-09,38.167,38.3913,37.8996,38.236,266831.0
2022-08-10,38.6329,38.909,38.5207,38.7278,298226.0
2022-08-11,36.6745,37.1823,36.4329,37.1318,1576017.0
2022-08-12,37.3216,37.7443,37.2698,37.7012,406581.0
2022-08-13,37.3216,37.7443,37.2698,37.7012,406581.0
2022-08-14,37.3216,37.7443,37.2698,37.7012,406581.0
2022-08-15,37.5286,37.9168,37.3129,37.7961,369545.0
2022-08-16,37.7874,38.1153,37.5718,37.8219,288661.0
2022-08-17,37.1576,37.4682,36.8729,36.9506,324900.0
2022-08-18,37.0972,37.5027,36.8988,37.1663,246092.0
2022-08-19,36.8471,37.0886,36.6141,36.6573,324644.0
2022-08-20,36.8471,37.0886,36.6141,36.6573,324644.0
2022-08-21,36.8471,37.0886,36.6141,36.6573,324644.0
2022-08-22,36.2345,36.4329,35.9067,36.1224,460864.0
2022-08-23,36.2518,36.7004,36.1655,36.4847,289740.0
2022-08-24,36.5796,37.1145,36.5278,37.0886,283368.0
2022-08-25,37.2008,37.2525,36.8557,37.0714,328335.0
2022-08-26,37.0714,37.0719,36.3812,36.4847,409059.0
2022-08-27,37.0714,37.0719,36.3812,36.4847,409059.0
2022-08-28,37.0714,37.0719,36.3812,36.4847,409059.0
2022-08-29,36.131,36.5667,35.76,36.3984,316225.0
2022-08-30,36.3294,36.4933,35.5228,35.7255,311108.0
2022-08-31,35.76,36.3639,35.6306,36.0102,273858.0
2022-09-01,35.9192,35.9192,34.8872,35.2688,381618.0
2022-09-02,35.5029,35.6677,34.9479,35.0346,234988.0
2022-09-03,35.5029,35.6677,34.9479,35.0346,234988.0
2022-09-04,35.5029,35.6677,34.9479,35.0346,234988.0
2022-09-05,35.5029,35.6677,34.9479,35.0346,234988.0
2022-09-06,35.0346,35.1474,34.4449,34.7571,329479.0
2022-09-07,34.627,34.9826,34.5491,34.9045,219891.0
2022-09-08,34.7745,35.13,34.601,35.0866,147664.0
2022-09-09,35.2688,35.5159,35.182,35.2948,178920.0
2022-09-10,35.2688,35.5159,35.182,35.2948,178920.0
2022-09-11,35.2688,35.5159,35.182,35.2948,178920.0
2022-09-12,35.4856,35.6417,35.2341,35.3468,260156.0
2022-09-13,34.7831,34.9652,34.4016,34.523,298518.0
2022-09-14,34.523,34.7224,34.2975,34.5316,218022.0
2022-09-15,34.5403,34.9913,34.4102,34.4796,323589.0
2022-09-16,34.098,34.4753,33.9159,34.4449,476193.0
2022-09-17,34.098,34.4753,33.9159,34.4449,476193.0
2022-09-18,34.098,34.4753,33.9159,34.4449,476193.0
2022-09-19,34.245,34.7231,34.1754,34.4536,267112.0
2022-09-20,34.2189,34.4015,33.706,33.706,251625.0
2022-09-21,33.7755,34.3841,33.6886,33.7147,250557.0
2022-09-22,33.6886,33.7842,32.5062,32.5149,455383.0
2022-09-23,32.115,32.1585,31.4021,31.6629,612303.0
2022-09-24,32.115,32.1585,31.4021,31.6629,612303.0
2022-09-25,32.115,32.1585,31.4021,31.6629,612303.0
2022-09-26,31.3239,31.6021,30.0285,30.0459,614322.0
2022-09-27,30.411,31.4456,29.9241,30.211,648729.0
2022-09-28,30.298,31.063,30.0633,30.837,482502.0
2022-09-29,30.524,30.524,28.6462,28.8896,860979.0
2022-09-30,28.7766,29.7068,28.7766,29.246,504066.0
2022-10-01,28.7766,29.7068,28.7766,29.246,504066.0
2022-10-02,28.7766,29.7068,28.7766,29.246,504066.0
2022-10-03,29.4547,30.0328,28.4114,29.6807,516247.0
2022-10-04,30.4197,31.3586,30.298,31.0022,538332.0
2022-10-05,30.5327,30.724,29.7566,30.5066,418273.0
2022-10-06,30.2792,30.5675,29.5355,29.6493,351393.0
2022-10-07,29.3431,29.6055,28.8357,29.0719,381123.0
2022-10-08,29.3431,29.6055,28.8357,29.0719,381123.0
2022-10-09,29.3431,29.6055,28.8357,29.0719,381123.0
2022-10-10,29.2556,29.2556,28.2932,28.4945,348943.0
2022-10-11,28.3895,28.7569,27.8208,28.5207,488090.0
2022-10-12,28.5469,28.8706,28.197,28.5907,243802.0
2022-10-13,28.2582,29.3081,27.6983,29.1506,491724.0
2022-10-14,29.4306,29.6091,28.8269,28.9931,300548.0
2022-10-15,29.4306,29.6091,28.8269,28.9931,300548.0
2022-10-16,29.4306,29.6091,28.8269,28.9931,300548.0
2022-10-17,29.5705,30.008,29.3081,29.833,312622.0
2022-10-18,30.5241,30.8828,30.2004,30.4017,557009.0
2022-10-19,30.2092,30.5723,29.9992,30.4892,352750.0
2022-10-20,30.4979,30.7604,30.1392,30.3317,243943.0
2022-10-21,30.2179,30.4629,29.8942,30.3229,336165.0
2022-10-22,30.2179,30.4629,29.8942,30.3229,336165.0
2022-10-23,30.2179,30.4629,29.8942,30.3229,336165.0
2022-10-24,30.5679,30.8916,30.2631,30.7079,272084.0
2022-10-25,30.7779,32.0114,30.6816,31.8102,314693.0
2022-10-26,31.8452,32.2476,31.6877,31.7052,293741.0
2022-10-27,31.9327,32.2914,31.6177,31.6702,272420.0
2022-10-28,31.679,32.3176,31.679,32.2826,270340.0
2022-10-29,31.679,32.3176,31.679,32.2826,270340.0
2022-10-30,31.679,32.3176,31.679,32.2826,270340.0
2022-10-31,32.2651,32.7355,32.0639,32.3176,230580.0
2022-11-01,32.6676,32.8513,32.3264,32.5888,218503.0
2022-11-02,32.5976,33.2712,32.2826,32.6326,356273.0
2022-11-03,32.3614,32.8644,32.1427,32.7113,339481.0
2022-11-04,33.175,34.8897,33.1575,34.1199,536099.0
2022-11-05,33.175,34.8897,33.1575,34.1199,536099.0
2022-11-06,33.175,34.8897,33.1575,34.1199,536099.0
2022-11-07,34.1462,34.8501,33.8735,34.7533,338865.0
2022-11-08,34.7885,35.1844,34.1111,34.3486,343527.0
2022-11-09,34.1199,34.3222,33.284,33.3104,305946.0
2022-11-10,34.2694,34.4366,33.1872,33.4952,411611.0
2022-11-11,33.4776,33.8999,33.0641,33.4688,296758.0
2022-11-12,33.4776,33.8999,33.0641,33.4688,296758.0
2022-11-13,33.4776,33.8999,33.0641,33.4688,296758.0
2022-11-14,33.372,33.5348,32.8177,33.196,336092.0
2022-11-15,33.592,34.0319,33.24,33.5656,340407.0
2022-11-16,33.3192,33.5832,33.1344,33.1344,246336.0
2022-11-17,32.8793,33.4424,32.6593,33.3544,299324.0
2022-11-18,33.6359,33.7943,33.0992,33.2488,225632.0
2022-11-19,33.6359,33.7943,33.0992,33.2488,225632.0
2022-11-20,33.6359,33.7943,33.0992,33.2488,225632.0
2022-11-21,33.328,33.4688,33.0933,33.4248,195876.0
2022-11-22,33.4688,33.847,33.3556,33.7503,210702.0
2022-11-23,33.6711,33.8735,33.5348,33.8471,195890.0
2022-11-24,33.6711,33.8735,33.5348,33.8471,195890.0
2022-11-25,33.9615,34.1199,33.7855,33.9967,150406.0
2022-11-26,33.9615,34.1199,33.7855,33.9967,150406.0
2022-11-27,33.9615,34.1199,33.7855,33.9967,150406.0
2022-11-28,33.8735,34.0759,33.152,33.2312,319598.0
2022-11-29,33.3456,33.5579,33.0025,33.372,219099.0
2022-11-30,33.46,33.6623,32.9497,33.6447,277909.0
2022-12-01,33.7063,33.9967,33.5172,33.6711,254937.0
2022-12-02,33.3368,33.6623,33.0465,33.4864,268715.0
2022-12-03,33.3368,33.6623,33.0465,33.4864,268715.0
2022-12-04,33.3368,33.6623,33.0465,33.4864,268715.0
2022-12-05,33.592,33.7855,32.8617,32.9849,392449.0
2022-12-06,33.0025,33.1534,32.2106,32.4306,452727.0
2022-12-07,32.3509,32.7403,32.3332,32.4306,269120.0
2022-12-08,32.4306,32.7226,32.2712,32.4925,261420.0
2022-12-09,32.3952,32.7049,32.3952,32.5014,216164.0
2022-12-10,32.3952,32.7049,32.3952,32.5014,216164.0
2022-12-11,32.3952,32.7049,32.3952,32.5014,216164.0
2022-12-12,32.5014,33.1121,32.4925,33.1032,319020.0
2022-12-13,33.7582,33.9087,33.059,33.1032,393628.0
2022-12-14,32.9705,33.3105,32.7758,33.0413,295016.0
2022-12-15,32.7403,33.0413,32.6294,32.9174,333844.0
2022-12-16,32.8023,32.9439,32.3819,32.7492,391951.0
2022-12-17,32.8023,32.9439,32.3819,32.7492,391951.0
2022-12-18,32.8023,32.9439,32.3819,32.7492,391951.0
2022-12-19,32.7492,32.7492,31.7907,31.8617,318632.0
2022-12-20,31.8262,32.0969,31.5954,31.9327,218352.0
2022-12-21,32.2433,32.6072,32.1102,32.1635,221125.0
2022-12-22,32.0303,32.0925,31.4227,32.0215,264716.0
2022-12-23,32.0658,32.696,32.0215,32.6516,170857.0
2022-12-24,32.0658,32.696,32.0215,32.6516,170857.0
2022-12-25,32.0658,32.696,32.0215,32.6516,170857.0
2022-12-26,32.0658,32.696,32.0215,32.6516,170857.0
2022-12-27,32.3942,32.7758,32.2433,32.5806,275640.0
2022-12-28,32.5983,32.7492,32.3676,32.4031,254843.0
2022-12-29,32.5096,32.9267,32.5096,32.9178,307569.0
2022-12-30,32.838,33.1042,32.5717,32.7936,321612.0
2022-12-31,32.838,33.1042,32.5717,32.7936,321612.0
2023-01-01,32.838,33.1042,32.5717,32.7936,321612.0
2023-01-02,32.838,33.1042,32.5717,32.7936,321612.0
2023-01-03,33.1486,33.3261,32.675,32.7581,369767.0
2023-01-04,32.9267,33.4574,32.8823,33.264,444461.0
2023-01-05,33.2595,33.3577,32.8041,32.9738,294132.0
2023-01-06,33.0899,33.2416,32.9113,32.9202,242220.0
2023-01-07,33.0899,33.2416,32.9113,32.9202,242220.0
2023-01-08,33.0899,33.2416,32.9113,32.9202,242220.0
2023-01-09,32.9738,33.322,32.9738,33.1702,259027.0
2023-01-10,33.2595,33.7015,33.2059,33.4827,257724.0
2023-01-11,33.572,34.1702,33.572,34.1256,342601.0
2023-01-12,34.322,34.6613,34.1077,34.6524,341809.0
2023-01-13,34.3934,34.5631,34.0765,34.3845,280762.0
2023-01-14,34.3934,34.5631,34.0765,34.3845,280762.0
2023-01-15,34.3934,34.5631,34.0765,34.3845,280762.0
2023-01-16,34.3934,34.5631,34.0765,34.3845,280762.0
2023-01-17,34.4559,35.4202,34.4559,34.9917,412090.0
2023-01-18,35.0185,35.2952,34.5631,34.7952,360549.0
2023-01-19,34.5631,34.7588,34.2417,34.447,249155.0
2023-01-20,34.5452,34.956,34.4202,34.956,234093.0
2023-01-21,34.5452,34.956,34.4202,34.956,234093.0
2023-01-22,34.5452,34.956,34.4202,34.956,234093.0
2023-01-23,35.0452,35.4024,34.8845,35.3399,319134.0
2023-01-24,36.5006,36.5006,34.822,35.2685,556770.0
2023-01-25,34.8756,35.1345,34.831,35.0006,211912.0
2023-01-26,34.9649,35.2685,34.9649,35.0899,201541.0
2023-01-27,35.0988,35.5363,35.0438,35.3399,242693.0
2023-01-28,35.0988,35.5363,35.0438,35.3399,242693.0
2023-01-29,35.0988,35.5363,35.0438,35.3399,242693.0
2023-01-30,35.1524,35.4202,34.7327,34.7506,352511.0
2023-01-31,34.9381,35.2952,34.8935,35.2952,210102.0
2023-02-01,35.1524,35.706,35.1345,35.456,261151.0
2023-02-02,35.4738,35.8086,35.456,35.6792,361034.0
2023-02-03,35.6345,36.1613,35.5452,35.8131,352030.0
2023-02-04,35.6345,36.1613,35.5452,35.8131,352030.0
2023-02-05,35.6345,36.1613,35.5452,35.8131,352030.0
2023-02-06,35.7595,35.8488,35.2863,35.6703,465663.0
2023-02-07,35.4862,35.6298,35.2168,35.549,308263.0
2023-02-08,35.3964,35.5311,35.127,35.2078,280942.0
2023-02-09,35.4772,35.5049,34.6466,34.7858,294514.0
2023-02-10,34.714,35.3694,34.6601,35.118,288327.0
2023-02-11,34.714,35.3694,34.6601,35.118,288327.0
2023-02-12,34.714,35.3694,34.6601,35.118,288327.0
2023-02-13,35.1629,35.4332,35.1629,35.3784,208618.0
2023-02-14,35.3784,35.6747,35.2797,35.6209,240296.0
2023-02-15,35.5401,35.7404,35.4592,35.7017,235858.0
2023-02-16,35.5131,36.0608,35.4682,35.6209,345497.0
2023-02-17,35.7376,36.2979,35.6658,36.1686,389711.0
2023-02-18,35.7376,36.2979,35.6658,36.1686,389711.0
2023-02-19,35.7376,36.2979,35.6658,36.1686,389711.0
2023-02-20,35.7376,36.2979,35.6658,36.1686,389711.0
2023-02-21,36.016,36.1215,35.136,35.3425,354156.0
2023-02-22,35.3784,35.8502,35.3784,35.7466,243010.0
2023-02-23,35.9351,36.2135,35.7107,36.0878,306558.0
2023-02-24,36.0968,37.5784,35.8723,36.8061,575418.0
2023-02-25,36.0968,37.5784,35.8723,36.8061,575418.0
2023-02-26,36.0968,37.5784,35.8723,36.8061,575418.0
2023-02-27,37.2731,38.3595,37.2467,38.153,580848.0
2023-02-28,38.0902,38.4763,37.849,38.153,307742.0
2023-03-01,38.1171,38.2428,37.5424,37.6412,298654.0
2023-03-02,37.6412,37.9375,37.3539,37.8388,283635.0
2023-03-03,37.9555,38.1171,37.8687,37.9555,260182.0
2023-03-04,37.9555,38.1171,37.8687,37.9555,260182.0
2023-03-05,37.9555,38.1171,37.8687,37.9555,260182.0
2023-03-06,38.162,38.4673,38.0005,38.1351,347994.0
2023-03-07,38.1215,38.1215,37.3994,37.5077,338344.0
2023-03-08,37.5167,37.8417,37.5077,37.8417,193760.0
2023-03-09,37.8146,37.9139,35.5578,35.603,545801.0
2023-03-10,35.5307,35.5307,33.9149,34.285,803768.0
2023-03-11,35.5307,35.5307,33.9149,34.285,803768.0
2023-03-12,35.5307,35.5307,33.9149,34.285,803768.0
2023-03-13,33.8517,34.9259,32.9309,34.3843,660881.0
2023-03-14,35.2058,35.8203,34.8808,35.1065,378318.0
2023-03-15,34.4746,35.0072,34.2308,34.7905,431743.0
2023-03-16,34.4746,35.4946,34.2534,35.1065,346247.0
2023-03-17,34.8537,35.0433,34.3843,34.7364,623008.0
2023-03-18,34.8537,35.0433,34.3843,34.7364,623008.0
2023-03-19,34.8537,35.0433,34.3843,34.7364,623008.0
2023-03-20,34.886,35.303,34.6502,34.8588,273257.0
2023-03-21,35.2941,35.7294,35.2125,35.6115,251860.0
2023-03-22,35.6749,35.8722,34.9585,34.9585,221886.0
2023-03-23,34.9948,35.7294,34.886,35.0583,199340.0
2023-03-24,34.75,35.6387,34.5686,35.6205,230264.0
2023-03-25,34.75,35.6387,34.5686,35.6205,230264.0
2023-03-26,34.75,35.6387,34.5686,35.6205,230264.0
2023-03-27,35.9379,35.9561,35.5933,35.7112,268755.0
2023-03-28,35.7021,35.9107,35.5933,35.7747,264869.0
2023-03-29,36.0105,36.0105,35.6384,35.7294,244216.0
2023-03-30,35.8744,35.9198,35.5026,35.5933,297431.0
2023-03-31,35.811,35.8654,35.5298,35.7838,354627.0
2023-04-01,35.811,35.8654,35.5298,35.7838,354627.0
2023-04-02,35.811,35.8654,35.5298,35.7838,354627.0
2023-04-03,35.7294,36.1828,35.6659,36.0467,417756.0
2023-04-04,36.0105,36.1646,35.5026,35.9742,321992.0
2023-04-05,35.8237,35.9058,35.4498,35.4863,269872.0
2023-04-06,35.4772,35.8784,35.4772,35.8511,264034.0
2023-04-07,35.4772,35.8784,35.4772,35.8511,264034.0
2023-04-08,35.4772,35.8784,35.4772,35.8511,264034.0
2023-04-09,35.4772,35.8784,35.4772,35.8511,264034.0
2023-04-10,35.842,35.9879,35.2858,35.7872,335186.0
2023-04-11,35.9332,35.9879,35.7325,35.769,311873.0
2023-04-12,35.924,36.07,35.7052,35.7234,304918.0
2023-04-13,35.6869,36.2524,35.6322,36.1612,273725.0
2023-04-14,36.2432,36.4895,35.7872,36.0791,373744.0
2023-04-15,36.2432,36.4895,35.7872,36.0791,373744.0
2023-04-16,36.2432,36.4895,35.7872,36.0791,373744.0
2023-04-17,36.0335,36.4621,35.8055,36.4074,301593.0
2023-04-18,36.3071,36.6628,36.083,36.4621,281284.0
2023-04-19,36.4165,36.8908,36.3709,36.8178,309653.0
2023-04-20,36.6537,36.7357,36.298,36.4074,285702.0
2023-04-21,36.4713,36.6172,36.2097,36.526,230389.0
2023-04-22,36.4713,36.6172,36.2097,36.526,230389.0
2023-04-23,36.4713,36.6172,36.2097,36.526,230389.0
2023-04-24,36.5989,36.8462,36.4621,36.681,238311.0
2023-04-25,36.5625,36.754,36.3465,36.3983,207785.0
2023-04-26,36.298,36.5442,35.8967,36.0244,248538.0
2023-04-27,36.1338,36.7768,36.07,36.6628,263080.0
2023-04-28,36.7084,37.0635,36.5807,36.9546,195486.0
2023-04-29,36.7084,37.0635,36.5807,36.9546,195486.0
2023-04-30,36.7084,37.0635,36.5807,36.9546,195486.0
2023-05-01,37.1644,37.3377,36.8543,36.9637,230251.0
2023-05-02,36.8543,37.0823,36.2889,36.8087,444239.0
2023-05-03,36.8725,37.3468,36.8725,37.0458,345961.0
2023-05-04,36.8634,36.9364,35.8693,36.225,493216.0
2023-05-05,36.5231,37.6513,36.3213,36.9909,406613.0
2023-05-06,36.5231,37.6513,36.3213,36.9909,406613.0
2023-05-07,36.5231,37.6513,36.3213,36.9909,406613.0
2023-05-08,37.0459,38.0182,36.9909,37.7613,369288.0
2023-05-09,37.6146,37.7063,36.8533,37.101,363575.0
2023-05-10,37.4036,37.4036,36.5691,36.8808,378150.0
2023-05-11,36.6882,36.9175,36.4314,36.6148,273456.0
2023-05-12,36.7616,36.8532,36.2571,36.3213,240871.0
2023-05-13,36.7616,36.8532,36.2571,36.3213,240871.0
2023-05-14,36.7616,36.8532,36.2571,36.3213,240871.0
2023-05-15,36.3764,36.4681,36.1746,36.2571,378984.0
2023-05-16,36.2296,36.403,35.7939,35.8077,385435.0
2023-05-17,35.9911,36.1012,35.7251,35.9636,437938.0
2023-05-18,35.8719,36.092,35.6701,36.0003,388610.0
2023-05-19,36.2296,36.3488,35.8994,36.0645,418204.0
2023-05-20,36.2296,36.3488,35.8994,36.0645,418204.0
2023-05-21,36.2296,36.3488,35.8994,36.0645,418204.0
2023-05-22,36.1837,36.2755,35.8811,35.9636,365874.0
2023-05-23,35.9544,36.1104,35.8514,35.8719,252443.0
2023-05-24,35.771,36.0095,35.4408,35.9728,367116.0
2023-05-25,35.8994,36.1746,35.826,36.0187,350586.0
2023-05-26,36.1104,36.523,36.0553,36.413,283549.0
2023-05-27,36.1104,36.523,36.0553,36.413,283549.0
2023-05-28,36.1104,36.523,36.0553,36.413,283549.0
2023-05-29,36.1104,36.523,36.0553,36.413,283549.0
2023-05-30,36.4956,36.679,36.4222,36.4589,411332.0
2023-05-31,36.413,36.4773,36.1838,36.3764,252174.0
2023-06-01,36.4589,36.7249,36.4112,36.5965,291623.0
2023-06-02,36.8258,37.1502,36.6882,36.9817,376566.0
2023-06-03,36.8258,37.1502,36.6882,36.9817,376566.0
2023-06-04,36.8258,37.1502,36.6882,36.9817,376566.0
2023-06-05,37.1468,37.1996,36.7845,37.1376,481534.0
2023-06-06,37.1927,37.1927,36.8808,37.101,402496.0
2023-06-07,37.1332,37.3961,37.0779,37.2531,288234.0
2023-06-08,37.2439,37.4007,37.0594,37.373,313700.0
2023-06-09,37.3454,37.3546,36.8934,36.9211,384223.0
2023-06-10,37.3454,37.3546,36.8934,36.9211,384223.0
2023-06-11,37.3454,37.3546,36.8934,36.9211,384223.0
2023-06-12,36.8196,36.9763,36.6259,36.7827,370960.0
2023-06-13,36.7551,36.8842,36.3308,36.4784,430768.0
2023-06-14,36.4599,36.4784,36.0818,36.1832,434595.0
2023-06-15,36.1555,36.4968,36.091,36.3031,539622.0
2023-06-16,36.4691,36.5337,36.1371,36.1555,393151.0
2023-06-17,36.4691,36.5337,36.1371,36.1555,393151.0
2023-06-18,36.4691,36.5337,36.1371,36.1555,393151.0
2023-06-19,36.4691,36.5337,36.1371,36.1555,393151.0
2023-06-20,36.2344,36.305,35.9283,35.9376,508365.0
2023-06-21,35.8912,35.9376,35.483,35.5572,463414.0
2023-06-22,35.4923,35.7056,35.2882,35.3438,355387.0
2023-06-23,35.2418,35.5108,35.1769,35.4366,369585.0
2023-06-24,35.2418,35.5108,35.1769,35.4366,369585.0
2023-06-25,35.2418,35.5108,35.1769,35.4366,369585.0
2023-06-26,35.5294,36.0396,35.5108,35.9561,331052.0
2023-06-27,35.9839,36.0953,35.8086,36.0396,656562.0
2023-06-28,36.0581,36.3736,35.8355,36.3736,422908.0
2023-06-29,36.4385,36.9209,36.4107,36.8838,378914.0
2023-06-30,37.4496,37.8476,37.1064,37.1342,1205949.0
2023-07-01,37.4496,37.8476,37.1064,37.1342,1205949.0
2023-07-02,37.4496,37.8476,37.1064,37.1342,1205949.0
2023-07-03,37.1064,37.4682,36.8745,37.3847,353706.0
2023-07-04,37.1064,37.4682,36.8745,37.3847,353706.0
2023-07-05,37.2827,37.5053,37.1064,37.1528,1016476.0
2023-07-06,36.8822,37.2368,36.7982,37.1715,424243.0
2023-07-07,37.0875,37.3394,37.0596,37.2181,353897.0
2023-07-08,37.0875,37.3394,37.0596,37.2181,353897.0
2023-07-09,37.0875,37.3394,37.0596,37.2181,353897.0
2023-07-10,37.2181,37.61,37.1248,37.3487,1409666.0
2023-07-11,37.5447,37.7779,37.4514,37.47,532938.0
2023-07-12,37.7966,37.9645,37.5447,37.6193,550439.0
2023-07-13,37.6753,37.8152,37.5167,37.7313,318593.0
2023-07-14,37.8805,38.1418,37.5493,38.0672,364078.0
2023-07-15,37.8805,38.1418,37.5493,38.0672,364078.0
2023-07-16,37.8805,38.1418,37.5493,38.0672,364078.0
2023-07-17,38.1605,38.5477,37.8432,38.403,306003.0
2023-07-18,38.627,38.9255,38.4422,38.7389,341899.0
2023-07-19,38.8695,39.1121,38.8089,38.8789,303592.0
2023-07-20,38.8602,38.8789,38.3014,38.431,324839.0
2023-07-21,38.4683,38.7669,38.3564,38.7203,243405.0
2023-07-22,38.4683,38.7669,38.3564,38.7203,243405.0
2023-07-23,38.4683,38.7669,38.3564,38.7203,243405.0
2023-07-24,38.7016,39.0935,38.6811,39.0095,278227.0
2023-07-25,39.0935,39.2393,38.9255,39.0282,322875.0
2023-07-26,39.0282,39.3379,39.0282,39.2894,218670.0
2023-07-27,39.448,39.6531,39.3361,39.42,331064.0
2023-07-28,39.6066,39.6533,39.2433,39.4387,272304.0
2023-07-29,39.6066,39.6533,39.2433,39.4387,272304.0
2023-07-30,39.6066,39.6533,39.2433,39.4387,272304.0
2023-07-31,39.476,39.7558,39.3361,39.4387,326044.0
2023-08-01,39.3734,39.5786,39.2987,39.4107,262868.0
2023-08-02,39.3174,39.6999,39.2474,39.644,342565.0
2023-08-03,39.4667,39.9611,39.414,39.8679,413991.0
2023-08-04,40.0172,40.2597,39.3734,39.5786,510558.0
2023-08-05,40.0172,40.2597,39.3734,39.5786,510558.0
2023-08-06,40.0172,40.2597,39.3734,39.5786,510558.0
2023-08-07,39.7944,40.1509,39.7194,39.7194,357874.0
2023-08-08,39.4942,39.5693,39.0252,39.194,350871.0
2023-08-09,39.1659,39.391,38.7437,38.7437,287848.0
2023-08-10,38.8938,39.0908,38.2559,38.2747,312084.0
2023-08-11,38.2465,38.4013,38.1058,38.1527,357864.0
