,PH US Equity,PH US Equity,PH US Equity,PH US Equity,PH US Equity
2022-08-02,276.927,281.9022,275.5886,276.9755,741259.0
2022-08-03,277.9841,282.3823,275.5207,281.3106,820717.0
2022-08-04,285.7525,288.0316,277.8871,284.6178,1176518.0
2022-08-05,281.524,284.9766,280.2147,283.9874,618232.0
2022-08-06,281.524,284.9766,280.2147,283.9874,618232.0
2022-08-07,281.524,284.9766,280.2147,283.9874,618232.0
2022-08-08,286.6447,287.6049,282.3387,283.7255,595813.0
2022-08-09,282.5908,283.677,279.6064,281.01,453331.0
2022-08-10,286.8775,290.8247,285.5585,290.6502,620431.0
2022-08-11,293.55,294.9417,292.0661,293.1426,721086.0
2022-08-12,294.3646,298.9035,293.7051,298.7095,420551.0
2022-08-13,294.3646,298.9035,293.7051,298.7095,420551.0
2022-08-14,294.3646,298.9035,293.7051,298.7095,420551.0
2022-08-15,295.8679,297.7494,293.9573,297.1772,486207.0
2022-08-16,296.0715,298.4767,294.4907,296.8765,806156.0
2022-08-17,292.0855,292.9972,288.9384,290.1652,924730.0
2022-08-18,291.2612,292.0564,288.3129,291.6685,698343.0
2022-08-19,289.7094,289.7094,285.4712,286.8387,516252.0
2022-08-20,289.7094,289.7094,285.4712,286.8387,516252.0
2022-08-21,289.7094,289.7094,285.4712,286.8387,516252.0
2022-08-22,281.7859,282.5326,275.9959,276.4615,774834.0
2022-08-23,276.6069,280.5736,276.0638,276.9464,439191.0
2022-08-24,276.1317,279.5746,274.5315,276.7912,480003.0
2022-08-25,278.1199,283.6964,278.0729,283.5607,472284.0
2022-08-26,284.2135,284.2135,268.9613,269.0928,964338.0
2022-08-27,284.2135,284.2135,268.9613,269.0928,964338.0
2022-08-28,284.2135,284.2135,268.9613,269.0928,964338.0
2022-08-29,266.7935,270.5542,264.7573,266.2869,798204.0
2022-08-30,267.6996,268.0504,260.7531,262.6724,757562.0
2022-08-31,262.8283,264.0461,257.3042,258.181,972091.0
2022-09-01,255.8233,261.0356,255.4823,260.7628,644170.0
2022-09-02,264.6989,265.0009,256.3007,258.0544,491532.0
2022-09-03,264.6989,265.0009,256.3007,258.0544,491532.0
2022-09-04,264.6989,265.0009,256.3007,258.0544,491532.0
2022-09-05,264.6989,265.0009,256.3007,258.0544,491532.0
2022-09-06,258.9215,260.0711,255.8428,259.6716,649654.0
2022-09-07,259.7301,266.8715,258.5707,265.9849,432578.0
2022-09-08,263.2862,267.7873,261.4935,267.6899,462558.0
2022-09-09,269.2974,272.9509,268.7518,271.811,662338.0
2022-09-10,269.2974,272.9509,268.7518,271.811,662338.0
2022-09-11,269.2974,272.9509,268.7518,271.811,662338.0
2022-09-12,273.3211,277.8223,273.2237,275.2794,636829.0
2022-09-13,267.6606,269.6482,262.3606,263.3252,719644.0
2022-09-14,264.6794,265.7803,260.4705,263.8025,584588.0
2022-09-15,264.163,266.5305,259.8616,260.6557,501283.0
2022-09-16,256.6806,257.7816,251.9847,253.4071,1041429.0
2022-09-17,256.6806,257.7816,251.9847,253.4071,1041429.0
2022-09-18,256.6806,257.7816,251.9847,253.4071,1041429.0
2022-09-19,251.9457,258.9312,251.4001,258.3369,605255.0
2022-09-20,254.6152,255.1218,250.6938,252.2964,830315.0
2022-09-21,254.7613,259.243,251.0494,251.9749,1346015.0
2022-09-22,251.9847,253.4558,243.5524,243.9859,900397.0
2022-09-23,241.2288,242.1105,235.0714,238.3254,845255.0
2022-09-24,241.2288,242.1105,235.0714,238.3254,845255.0
2022-09-25,241.2288,242.1105,235.0714,238.3254,845255.0
2022-09-26,236.0359,238.8808,231.4276,233.8048,1350971.0
2022-09-27,236.8835,238.2378,229.6252,232.1583,1334755.0
2022-09-28,234.9252,242.622,232.8306,241.4723,1562570.0
2022-09-29,238.6957,239.9232,235.2078,239.2412,1312258.0
2022-09-30,239.7868,243.4988,235.8021,236.0749,902143.0
2022-10-01,239.7868,243.4988,235.8021,236.0749,902143.0
2022-10-02,239.7868,243.4988,235.8021,236.0749,902143.0
2022-10-03,240.0012,247.7856,237.9942,245.7688,871183.0
2022-10-04,251.1371,256.554,251.1371,256.2617,1262682.0
2022-10-05,251.8385,258.0544,249.8803,256.4176,983297.0
2022-10-06,256.6514,258.6584,254.0112,254.2157,774678.0
2022-10-07,251.2345,252.1016,245.9004,247.6492,613040.0
2022-10-08,251.2345,252.1016,245.9004,247.6492,613040.0
2022-10-09,251.2345,252.1016,245.9004,247.6492,613040.0
2022-10-10,250.1725,250.2505,244.3854,246.3631,711207.0
2022-10-11,244.1516,252.2088,243.6644,248.4383,822193.0
2022-10-12,249.3639,249.8023,245.9491,246.6554,697043.0
2022-10-13,241.4431,253.9624,238.5544,252.4913,1357464.0
2022-10-14,253.4656,255.2387,246.0514,247.6979,746014.0
2022-10-15,253.4656,255.2387,246.0514,247.6979,746014.0
2022-10-16,253.4656,255.2387,246.0514,247.6979,746014.0
2022-10-17,257.9082,260.417,252.8615,255.2387,905963.0
2022-10-18,262.3411,263.559,256.476,259.9639,904304.0
2022-10-19,259.4768,261.2743,255.4726,258.7461,662518.0
2022-10-20,259.7398,261.9027,252.2672,253.222,861351.0
2022-10-21,254.3034,264.2799,252.2296,262.4581,1913981.0
2022-10-22,254.3034,264.2799,252.2296,262.4581,1913981.0
2022-10-23,254.3034,264.2799,252.2296,262.4581,1913981.0
2022-10-24,264.6112,271.3044,264.0266,269.9599,916917.0
2022-10-25,269.4046,275.3379,268.3962,274.6072,1028473.0
2022-10-26,276.7895,276.9736,269.5946,271.7233,1088715.0
2022-10-27,274.4123,279.839,273.4381,276.2829,817795.0
2022-10-28,277.8125,284.8126,275.6448,284.1453,939814.0
2022-10-29,277.8125,284.8126,275.6448,284.1453,939814.0
2022-10-30,277.8125,284.8126,275.6448,284.1453,939814.0
2022-10-31,281.3296,285.4118,280.4918,283.1418,991461.0
2022-11-01,285.6846,286.0938,280.3066,281.505,856182.0
2022-11-02,278.9232,287.526,275.9614,276.2537,1124461.0
2022-11-03,276.2537,286.162,271.5869,278.8063,1807933.0
2022-11-04,284.8857,292.3389,279.9121,291.1892,1580055.0
2022-11-05,284.8857,292.3389,279.9121,291.1892,1580055.0
2022-11-06,284.8857,292.3389,279.9121,291.1892,1580055.0
2022-11-07,292.3973,293.5372,290.4585,292.9039,1019938.0
2022-11-08,294.9694,295.6221,288.0423,291.5497,604905.0
2022-11-09,288.3151,288.7925,280.8035,281.7875,1037369.0
2022-11-10,294.2863,298.1622,291.6045,296.88,1142073.0
2022-11-11,298.8376,303.2273,295.7789,302.0186,819226.0
2022-11-12,298.8376,303.2273,295.7789,302.0186,819226.0
2022-11-13,298.8376,303.2273,295.7789,302.0186,819226.0
2022-11-14,300.1197,306.168,299.1801,300.4427,828216.0
2022-11-15,305.2387,306.5894,300.9713,304.4557,1160762.0
2022-11-16,303.4573,304.0935,299.8946,302.8016,668169.0
2022-11-17,297.7903,298.6565,289.2065,297.6826,866846.0
2022-11-18,301.2453,301.2453,296.0921,299.141,732361.0
2022-11-19,301.2453,301.2453,296.0921,299.141,732361.0
2022-11-20,301.2453,301.2453,296.0921,299.141,732361.0
2022-11-21,297.5652,302.1458,297.5652,300.8832,508919.0
2022-11-22,302.9386,304.9646,300.3057,302.8211,677730.0
2022-11-23,303.565,304.0152,298.8669,299.8457,801487.0
2022-11-24,303.565,304.0152,298.8669,299.8457,801487.0
2022-11-25,301.1964,301.8032,299.2682,299.5325,344403.0
2022-11-26,301.1964,301.8032,299.2682,299.5325,344403.0
2022-11-27,301.1964,301.8032,299.2682,299.5325,344403.0
2022-11-28,296.5668,297.9676,287.5475,288.8052,1345509.0
2022-11-29,288.9031,292.7203,286.4463,288.0417,1115852.0
2022-11-30,287.8851,292.6909,282.5606,292.593,1660508.0
2022-12-01,294.6974,295.637,289.9601,291.2032,1028024.0
2022-12-02,286.9162,291.2325,286.0451,291.0661,893697.0
2022-12-03,286.9162,291.2325,286.0451,291.0661,893697.0
2022-12-04,286.9162,291.2325,286.0451,291.0661,893697.0
2022-12-05,286.877,287.9634,284.0435,286.6519,659681.0
2022-12-06,286.4268,288.5067,281.0044,283.9309,701496.0
2022-12-07,282.8543,286.0451,282.8543,285.8591,685676.0
2022-12-08,287.7579,288.9569,284.7629,285.908,537732.0
2022-12-09,285.7123,288.0613,282.9619,283.2947,504753.0
2022-12-10,285.7123,288.0613,282.9619,283.2947,504753.0
2022-12-11,285.7123,288.0613,282.9619,283.2947,504753.0
2022-12-12,284.0679,289.9699,282.2964,289.5588,754825.0
2022-12-13,298.1231,298.1231,289.9112,291.9568,1047270.0
2022-12-14,292.1624,297.8196,288.6779,290.6844,697024.0
2022-12-15,286.5442,286.6861,282.6781,283.4807,740827.0
2022-12-16,280.1822,283.3681,278.4988,279.6831,1201306.0
2022-12-17,280.1822,283.3681,278.4988,279.6831,1201306.0
2022-12-18,280.1822,283.3681,278.4988,279.6831,1201306.0
2022-12-19,279.7026,282.4628,275.905,276.6978,676216.0
2022-12-20,276.4335,282.0321,275.2199,280.5346,554422.0
2022-12-21,283.4415,286.5932,282.3306,286.0353,569401.0
2022-12-22,283.0794,284.7188,278.1171,284.3518,623741.0
2022-12-23,283.7156,285.0027,282.3453,284.7824,325206.0
2022-12-24,283.7156,285.0027,282.3453,284.7824,325206.0
2022-12-25,283.7156,285.0027,282.3453,284.7824,325206.0
2022-12-26,283.7156,285.0027,282.3453,284.7824,325206.0
2022-12-27,285.8102,288.9324,283.4611,286.3583,378221.0
2022-12-28,286.7791,288.0026,280.6961,280.7793,314300.0
2022-12-29,283.4122,287.2587,281.484,285.8004,542516.0
2022-12-30,284.6161,285.5913,281.3861,284.8216,324096.0
2022-12-31,284.6161,285.5913,281.3861,284.8216,324096.0
2023-01-01,284.6161,285.5913,281.3861,284.8216,324096.0
2023-01-02,284.6161,285.5913,281.3861,284.8216,324096.0
2023-01-03,286.7791,287.6404,282.4823,285.5655,638845.0
2023-01-04,288.4235,290.6012,285.4284,290.5865,757782.0
2023-01-05,289.8916,292.4756,287.4251,291.7708,722348.0
2023-01-06,296.4102,303.9076,296.4102,301.999,1135037.0
2023-01-07,296.4102,303.9076,296.4102,301.999,1135037.0
2023-01-08,296.4102,303.9076,296.4102,301.999,1135037.0
2023-01-09,302.9777,306.0021,302.2828,302.9484,878123.0
2023-01-10,302.8701,304.5731,300.9517,303.9076,983012.0
2023-01-11,307.2843,307.2843,301.2111,304.7102,866083.0
2023-01-12,306.9026,310.2696,304.5536,308.4882,711510.0
2023-01-13,306.8537,312.0607,305.4051,310.7492,567478.0
2023-01-14,306.8537,312.0607,305.4051,310.7492,567478.0
2023-01-15,306.8537,312.0607,305.4051,310.7492,567478.0
2023-01-16,306.8537,312.0607,305.4051,310.7492,567478.0
2023-01-17,310.7981,312.2271,307.9597,308.0282,691595.0
2023-01-18,308.9972,310.7932,300.9223,301.2747,863180.0
2023-01-19,298.9942,299.1214,290.8117,291.487,824699.0
2023-01-20,292.9454,299.738,291.1738,298.8376,864701.0
2023-01-21,292.9454,299.738,291.1738,298.8376,864701.0
2023-01-22,292.9454,299.738,291.1738,298.8376,864701.0
2023-01-23,299.1508,305.5225,298.4656,305.0919,994006.0
2023-01-24,305.3855,309.7312,300.2078,306.0511,680680.0
2023-01-25,301.1279,303.7216,298.0154,303.6139,447430.0
2023-01-26,305.0723,307.989,301.2943,307.7346,568978.0
2023-01-27,306.5013,314.8111,305.4345,313.0101,835281.0
2023-01-28,306.5013,314.8111,305.4345,313.0101,835281.0
2023-01-29,306.5013,314.8111,305.4345,313.0101,835281.0
2023-01-30,310.9253,314.86,310.1032,310.5632,786661.0
2023-01-31,312.7263,319.3232,308.6448,319.0785,1056693.0
2023-02-01,316.8665,325.7439,316.0052,321.7114,1188179.0
2023-02-02,332.7812,337.5968,328.091,330.3833,1711875.0
2023-02-03,329.6198,342.9213,329.0277,342.5689,2096622.0
2023-02-04,329.6198,342.9213,329.0277,342.5689,2096622.0
2023-02-05,329.6198,342.9213,329.0277,342.5689,2096622.0
2023-02-06,340.8561,345.2508,338.6734,341.5804,1053856.0
2023-02-07,340.6505,342.8038,332.6149,341.6097,1154794.0
2023-02-08,339.0551,345.2605,338.9671,344.5167,1500337.0
2023-02-09,347.1201,351.1581,342.9445,345.4597,1445950.0
2023-02-10,344.1235,345.3221,341.6477,342.7677,991425.0
2023-02-11,344.1235,345.3221,341.6477,342.7677,991425.0
2023-02-12,344.1235,345.3221,341.6477,342.7677,991425.0
2023-02-13,343.927,349.1931,340.7339,345.8723,946690.0
2023-02-14,343.6617,348.4366,341.9326,346.1769,650543.0
2023-02-15,345.273,355.0045,344.8604,354.8325,1001639.0
2023-02-16,350.4114,354.8375,347.3067,348.3285,1061426.0
2023-02-17,347.7587,350.7258,343.5881,349.2521,822727.0
2023-02-18,347.7587,350.7258,343.5881,349.2521,822727.0
2023-02-19,347.7587,350.7258,343.5881,349.2521,822727.0
2023-02-20,347.7587,350.7258,343.5881,349.2521,822727.0
2023-02-21,346.3734,348.132,336.2784,337.5212,926222.0
2023-02-22,338.4448,342.8168,337.1577,339.2701,496978.0
2023-02-23,341.7557,343.4456,337.4377,342.8954,636261.0
2023-02-24,339.8006,342.0308,333.8271,341.9326,587879.0
2023-02-25,339.8006,342.0308,333.8271,341.9326,587879.0
2023-02-26,339.8006,342.0308,333.8271,341.9326,587879.0
2023-02-27,346.5797,347.7986,343.3523,344.3397,687412.0
2023-02-28,344.5067,348.2303,342.8561,345.6856,712752.0
2023-03-01,344.9291,349.5664,343.8289,347.1594,862832.0
2023-03-02,345.6365,350.8044,344.1825,349.2717,649107.0
2023-03-03,350.6177,353.9839,348.1026,353.5455,596323.0
2023-03-04,350.6177,353.9839,348.1026,353.5455,596323.0
2023-03-05,350.6177,353.9839,348.1026,353.5455,596323.0
2023-03-06,353.0936,357.8782,352.8774,354.1841,699703.0
2023-03-07,354.9504,356.7238,352.2683,353.2409,1077051.0
2023-03-08,353.349,356.6698,352.003,356.3161,770852.0
2023-03-09,358.0354,358.1828,344.6049,344.7818,1011641.0
2023-03-10,344.8407,345.2042,331.5085,332.5401,1479995.0
2023-03-11,344.8407,345.2042,331.5085,332.5401,1479995.0
2023-03-12,344.8407,345.2042,331.5085,332.5401,1479995.0
2023-03-13,328.06,329.8972,321.0352,326.2718,1054153.0
2023-03-14,332.3927,333.0166,322.2338,328.3645,1612282.0
2023-03-15,320.3966,324.0613,303.8713,308.0468,2064781.0
2023-03-16,304.3724,312.0701,299.4108,308.4988,1516318.0
2023-03-17,305.1976,305.1976,295.5841,299.5779,1809592.0
2023-03-18,305.1976,305.1976,295.5841,299.5779,1809592.0
2023-03-19,305.1976,305.1976,295.5841,299.5779,1809592.0
2023-03-20,302.093,310.9746,302.093,310.2967,1231612.0
2023-03-21,316.9285,322.9904,316.673,320.4949,1385339.0
2023-03-22,320.4949,327.6277,316.2505,316.4765,1241834.0
2023-03-23,315.8772,321.9489,310.6897,314.8063,841863.0
2023-03-24,310.0904,315.4056,305.3352,315.2484,800466.0
2023-03-25,310.0904,315.4056,305.3352,315.2484,800466.0
2023-03-26,310.0904,315.4056,305.3352,315.2484,800466.0
2023-03-27,319.9152,320.2296,315.887,318.972,693199.0
2023-03-28,318.8639,323.4865,318.8639,321.9981,510365.0
2023-03-29,325.2009,328.561,323.4325,328.3154,631709.0
2023-03-30,330.9681,332.7071,329.3224,330.6734,528445.0
2023-03-31,332.5695,333.5618,328.9533,330.2214,1032922.0
2023-04-01,332.5695,333.5618,328.9533,330.2214,1032922.0
2023-04-02,332.5695,333.5618,328.9533,330.2214,1032922.0
2023-04-03,330.467,333.9155,325.8788,333.2278,1102228.0
2023-04-04,333.5717,333.5717,313.087,315.0224,1121514.0
2023-04-05,314.0596,314.8161,303.3702,307.1037,1690205.0
2023-04-06,306.0328,308.9753,302.8593,306.9956,714695.0
2023-04-07,306.0328,308.9753,302.8593,306.9956,714695.0
2023-04-08,306.0328,308.9753,302.8593,306.9956,714695.0
2023-04-09,306.0328,308.9753,302.8593,306.9956,714695.0
2023-04-10,306.3864,312.3599,305.0402,309.6483,988684.0
2023-04-11,311.0729,316.2604,310.783,312.409,869351.0
2023-04-12,315.3467,321.1728,314.2954,318.8345,955188.0
2023-04-13,318.0387,318.0387,304.6278,313.9515,1048023.0
2023-04-14,314.4919,318.6281,311.5445,313.5192,947036.0
2023-04-15,314.4919,318.6281,311.5445,313.5192,947036.0
2023-04-16,314.4919,318.6281,311.5445,313.5192,947036.0
2023-04-17,314.9537,320.0233,313.9319,319.7089,877339.0
2023-04-18,322.3714,324.1104,317.4295,319.0113,682331.0
2023-04-19,317.1741,318.8296,314.5803,317.7636,531592.0
2023-04-20,314.9438,318.213,313.1754,313.7354,716795.0
2023-04-21,315.0617,316.0147,311.5739,315.1796,584654.0
2023-04-22,315.0617,316.0147,311.5739,315.1796,584654.0
2023-04-23,315.0617,316.0147,311.5739,315.1796,584654.0
2023-04-24,315.5726,318.1566,314.8358,317.3018,477981.0
2023-04-25,314.993,317.669,310.4048,311.5543,533668.0
2023-04-26,308.7542,310.7192,304.4608,306.1899,583040.0
2023-04-27,308.8033,318.412,306.8875,317.6358,1021460.0
2023-04-28,318.3924,321.6837,316.28,319.1882,692870.0
2023-04-29,318.3924,321.6837,316.28,319.1882,692870.0
2023-04-30,318.3924,321.6837,316.28,319.1882,692870.0
2023-05-01,319.1783,324.4346,319.1783,321.6345,852393.0
2023-05-02,320.0626,321.5068,312.7431,319.3257,877157.0
2023-05-03,320.6815,324.523,317.5572,317.5572,1078942.0
2023-05-04,332.0095,332.0095,316.5453,316.6435,1467910.0
2023-05-05,323.1083,329.3568,322.0635,327.4606,1030843.0
2023-05-06,323.1083,329.3568,322.0635,327.4606,1030843.0
2023-05-07,323.1083,329.3568,322.0635,327.4606,1030843.0
2023-05-08,331.5478,331.759,324.7883,328.9737,759239.0
2023-05-09,328.2761,334.1513,326.7287,333.1689,1195898.0
2023-05-10,332.3632,333.552,317.2155,321.1531,1452947.0
2023-05-11,318.9721,322.4757,317.2943,320.3538,843092.0
2023-05-12,323.3739,323.3739,316.4504,319.7616,753093.0
2023-05-13,323.3739,323.3739,316.4504,319.7616,753093.0
2023-05-14,323.3739,323.3739,316.4504,319.7616,753093.0
2023-05-15,320.9164,323.8871,319.7616,323.4232,495440.0
2023-05-16,321.1532,322.7323,317.314,317.3436,470721.0
2023-05-17,320.0577,328.6343,319.0806,326.6012,631093.0
2023-05-18,325.8807,334.3093,325.1701,330.776,736368.0
2023-05-19,335.1383,336.8112,326.6209,328.4961,629136.0
2023-05-20,335.1383,336.8112,326.6209,328.4961,629136.0
2023-05-21,335.1383,336.8112,326.6209,328.4961,629136.0
2023-05-22,329.2462,331.9406,324.8099,329.7792,762763.0
2023-05-23,327.5092,329.1228,323.6009,324.4891,893010.0
2023-05-24,322.7916,324.4694,316.9587,317.8075,748484.0
2023-05-25,319.7123,324.2868,318.9918,322.8607,780266.0
2023-05-26,324.2917,329.4436,324.1141,328.5356,558201.0
2023-05-27,324.2917,329.4436,324.1141,328.5356,558201.0
2023-05-28,324.2917,329.4436,324.1141,328.5356,558201.0
2023-05-29,324.2917,329.4436,324.1141,328.5356,558201.0
2023-05-30,330.4404,331.3978,325.6142,325.9399,791752.0
2023-05-31,324.0351,327.3611,314.9749,316.258,1143786.0
2023-06-01,318.1233,322.4955,315.2019,321.7355,678067.0
2023-06-02,326.4235,337.2701,325.1208,336.2832,847861.0
2023-06-03,326.4235,337.2701,325.1208,336.2832,847861.0
2023-06-04,326.4235,337.2701,325.1208,336.2832,847861.0
2023-06-05,336.9247,336.9247,330.6158,332.9769,567753.0
2023-06-06,331.0622,342.4417,329.7298,342.0568,1268320.0
2023-06-07,343.784,354.5516,341.435,354.2555,1643070.0
2023-06-08,351.4328,353.3672,347.712,351.1861,997718.0
2023-06-09,352.479,352.7307,345.442,351.4822,590386.0
2023-06-10,352.479,352.7307,345.442,351.4822,590386.0
2023-06-11,352.479,352.7307,345.442,351.4822,590386.0
2023-06-12,351.6598,355.351,349.0148,353.9101,651548.0
2023-06-13,354.976,364.8955,354.976,363.4243,934579.0
2023-06-14,365.7633,366.3563,358.3908,362.7531,1251496.0
2023-06-15,364.5198,369.7457,361.6872,369.1584,1015616.0
2023-06-16,370.8165,372.5535,363.9375,364.2829,1037822.0
2023-06-17,370.8165,372.5535,363.9375,364.2829,1037822.0
2023-06-18,370.8165,372.5535,363.9375,364.2829,1037822.0
2023-06-19,370.8165,372.5535,363.9375,364.2829,1037822.0
2023-06-20,361.3023,368.211,359.0916,366.997,787513.0
2023-06-21,365.1909,372.1982,361.9833,369.3657,671704.0
2023-06-22,369.188,369.573,363.9967,366.168,719855.0
2023-06-23,362.0129,365.8324,359.9403,365.2896,1183766.0
2023-06-24,362.0129,365.8324,359.9403,365.2896,1183766.0
2023-06-25,362.0129,365.8324,359.9403,365.2896,1183766.0
2023-06-26,365.5265,373.0174,365.5265,370.5698,778293.0
2023-06-27,369.4348,377.1429,369.4348,375.2282,760280.0
2023-06-28,375.6032,377.9818,373.2839,377.4587,669609.0
2023-06-29,375.9289,382.2454,373.5504,381.7026,534096.0
2023-06-30,384.6831,387.6835,382.3848,384.9496,608216.0
2023-07-01,384.6831,387.6835,382.3848,384.9496,608216.0
2023-07-02,384.6831,387.6835,382.3848,384.9496,608216.0
2023-07-03,382.9165,386.5682,380.4491,385.907,288240.0
2023-07-04,382.9165,386.5682,380.4491,385.907,288240.0
2023-07-05,379.9754,380.6465,376.6889,377.8535,830963.0
2023-07-06,373.8958,374.636,368.813,374.0142,873742.0
2023-07-07,373.4418,383.5185,373.2444,379.1562,545965.0
2023-07-08,373.4418,383.5185,373.2444,379.1562,545965.0
2023-07-09,373.4418,383.5185,373.2444,379.1562,545965.0
2023-07-10,381.1104,388.0289,379.6596,387.5157,555593.0
2023-07-11,389.0356,394.8635,387.19,393.4966,743128.0
2023-07-12,397.0792,397.7306,390.2002,391.9076,1184564.0
2023-07-13,393.3189,396.7239,389.7758,393.4571,840865.0
2023-07-14,392.184,392.707,388.099,391.0292,522079.0
2023-07-15,392.184,392.707,388.099,391.0292,522079.0
2023-07-16,392.184,392.707,388.099,391.0292,522079.0
2023-07-17,389.6574,396.1318,389.2428,395.7172,614444.0
2023-07-18,395.4804,404.2741,389.9041,403.2279,634463.0
2023-07-19,397.3556,402.6654,394.6711,398.4116,699965.0
2023-07-20,399.7539,401.7278,396.122,397.553,627096.0
2023-07-21,397.8194,397.8194,392.3912,392.4603,730989.0
2023-07-22,397.8194,397.8194,392.3912,392.4603,730989.0
2023-07-23,397.8194,397.8194,392.3912,392.4603,730989.0
2023-07-24,393.9111,396.112,391.8188,392.6774,744442.0
2023-07-25,389.5883,394.0986,389.0405,392.8946,636829.0
2023-07-26,391.3154,393.3288,386.2425,388.6211,725009.0
2023-07-27,391.0884,393.7927,387.7822,392.1247,610663.0
2023-07-28,395.3422,395.3422,390.8713,394.3552,465639.0
2023-07-29,395.3422,395.3422,390.8713,394.3552,465639.0
2023-07-30,395.3422,395.3422,390.8713,394.3552,465639.0
2023-07-31,396.2304,404.7972,394.5526,404.659,812684.0
2023-08-01,401.4514,413.7784,400.7902,408.7647,990080.0
2023-08-02,405.4486,412.0216,399.7341,400.573,1174220.0
2023-08-03,414.5976,415.6832,391.8287,412.7224,1576163.0
2023-08-04,413.9955,416.3938,407.9554,408.745,963267.0
2023-08-05,413.9955,416.3938,407.9554,408.745,963267.0
2023-08-06,413.9955,416.3938,407.9554,408.745,963267.0
2023-08-07,414.6667,420.3219,412.1203,419.404,697556.0
2023-08-08,415.6635,420.1344,410.7189,419.5718,667025.0
2023-08-09,419.1178,422.5756,416.4037,416.7491,654556.0
2023-08-10,415.4957,419.2362,405.8532,407.3731,908598.0
2023-08-11,406.9685,414.7654,406.8303,411.0742,564453.0
2023-08-12,406.9685,414.7654,406.8303,411.0742,564453.0
2023-08-13,406.9685,414.7654,406.8303,411.0742,564453.0
2023-08-14,410.5412,412.1993,406.702,408.4193,437047.0
2023-08-15,405.5867,406.4383,402.3199,403.4253,433509.0
2023-08-16,403.5832,407.7284,401.0172,401.0172,425497.0
2023-08-17,402.8627,404.1951,393.842,393.842,664237.0
2023-08-18,389.2922,395.658,387.0617,392.5689,809892.0
2023-08-19,389.2922,395.658,387.0617,392.5689,809892.0
2023-08-20,389.2922,395.658,387.0617,392.5689,809892.0
2023-08-21,394.7994,394.7994,388.7,392.2827,477803.0
2023-08-22,395.283,396.0627,390.7578,392.9044,309803.0
2023-08-23,391.9964,400.6618,391.9964,398.8755,512023.0
2023-08-24,397.395,404.0767,393.0327,393.1314,545705.0
2023-08-25,398.4509,402.0964,393.3294,399.4316,596105.0
2023-08-26,398.4509,402.0964,393.3294,399.4316,596105.0
2023-08-27,398.4509,402.0964,393.3294,399.4316,596105.0
2023-08-28,400.6006,406.5344,399.3028,404.7117,388476.0
2023-08-29,403.8102,413.5382,403.3941,412.5971,584016.0
2023-08-30,415.1133,417.471,411.7055,414.9053,551882.0
2023-08-31,413.1518,417.3323,412.9933,412.9933,640059.0
2023-09-01,415.0142,419.1352,413.1221,418.5012,501357.0
2023-09-02,415.0142,419.1352,413.1221,418.5012,501357.0
2023-09-03,415.0142,419.1352,413.1221,418.5012,501357.0
2023-09-04,415.0142,419.1352,413.1221,418.5012,501357.0
2023-09-05,418.739,419.1947,407.005,407.8124,527150.0
2023-09-06,404.8008,412.0423,404.0975,408.0006,595355.0
2023-09-07,405.4943,407.1585,401.185,405.2763,764708.0
2023-09-08,404.9098,406.584,402.2549,405.3655,527217.0
2023-09-09,404.9098,406.584,402.2549,405.3655,527217.0
2023-09-10,404.9098,406.584,402.2549,405.3655,527217.0
2023-09-11,408.0501,409.7144,399.3128,402.3639,514030.0
2023-09-12,399.4514,408.6346,399.3821,401.5813,618112.0
2023-09-13,400.6006,401.3534,384.4236,386.3751,1041273.0
2023-09-14,390.615,393.5671,385.4291,391.4769,724174.0
2023-09-15,390.3971,390.9419,385.0477,388.4455,825391.0
2023-09-16,390.3971,390.9419,385.0477,388.4455,825391.0
2023-09-17,390.3971,390.9419,385.0477,388.4455,825391.0
2023-09-18,388.9211,394.0624,387.7323,392.1505,487979.0
2023-09-19,390.5754,392.6854,379.9856,388.0394,687295.0
2023-09-20,390.4664,395.4889,386.5336,386.8011,539365.0
2023-09-21,384.1561,384.5227,377.7963,378.034,650005.0
2023-09-22,377.8458,384.9387,377.1722,383.6707,799328.0
2023-09-23,377.8458,384.9387,377.1722,383.6707,799328.0
2023-09-24,377.8458,384.9387,377.1722,383.6707,799328.0
2023-09-25,381.1149,389.5451,379.9559,387.8413,603806.0
2023-09-26,385.335,387.1775,378.9107,380.2927,571478.0
2023-09-27,383.5122,389.5987,381.0654,387.445,568084.0
2023-09-28,387.1974,393.8593,385.9393,388.7526,581500.0
2023-09-29,392.1406,392.2496,384.4137,385.8699,535181.0
2023-09-30,392.1406,392.2496,384.4137,385.8699,535181.0
2023-10-01,392.1406,392.2496,384.4137,385.8699,535181.0
2023-10-02,385.2062,388.4654,379.411,381.63,482096.0
2023-10-03,380.0549,383.1259,374.656,378.3708,454245.0
2023-10-04,378.3708,382.2739,374.4876,380.9861,504702.0
2023-10-05,385.4638,387.8898,378.0043,380.0846,835431.0
2023-10-06,379.3119,393.2699,376.7462,388.0493,855330.0
2023-10-07,379.3119,393.2699,376.7462,388.0493,855330.0
2023-10-08,379.3119,393.2699,376.7462,388.0493,855330.0
2023-10-09,386.9893,392.3883,382.2987,391.7047,450764.0
2023-10-10,392.9232,398.1438,391.249,393.5374,408822.0
2023-10-11,394.0822,403.6517,394.0822,403.4734,733623.0
2023-10-12,403.8895,408.4166,397.8119,403.0573,901374.0
