,PAG US Equity,PAG US Equity,PAG US Equity,PAG US Equity,PAG US Equity
2021-05-30,81.8613,81.8613,80.1725,81.2066,161847.0
2021-05-31,81.8613,81.8613,80.1725,81.2066,161847.0
2021-06-01,82.3357,82.7152,81.1212,82.5065,182761.0
2021-06-02,82.7247,83.0473,79.1098,79.328,317843.0
2021-06-03,78.9295,79.3091,77.9238,78.8157,179611.0
2021-06-04,78.6923,78.6923,76.0168,76.8897,479113.0
2021-06-05,78.6923,78.6923,76.0168,76.8897,479113.0
2021-06-06,78.6923,78.6923,76.0168,76.8897,479113.0
2021-06-07,76.8517,76.9338,74.9352,75.4001,465968.0
2021-06-08,75.5234,77.1743,75.2957,76.5291,320614.0
2021-06-09,76.3204,76.3204,74.6505,74.9731,330815.0
2021-06-10,75.8555,76.1306,74.8403,75.2103,338854.0
2021-06-11,75.4285,76.605,75.4285,76.0357,172703.0
2021-06-12,75.4285,76.605,75.4285,76.0357,172703.0
2021-06-13,75.4285,76.605,75.4285,76.0357,172703.0
2021-06-14,76.0357,76.5955,73.6258,73.9294,205807.0
2021-06-15,74.1097,74.7833,72.7719,74.5367,260497.0
2021-06-16,74.252,74.271,72.7055,74.0148,196490.0
2021-06-17,74.271,74.271,69.4701,70.6277,327632.0
2021-06-18,69.4417,69.8022,68.6447,68.8629,346307.0
2021-06-19,69.4417,69.8022,68.6447,68.8629,346307.0
2021-06-20,69.4417,69.8022,68.6447,68.8629,346307.0
2021-06-21,69.8686,71.4911,69.8686,70.6087,200221.0
2021-06-22,70.5992,71.0912,69.135,70.5897,240574.0
2021-06-23,70.8554,71.2064,69.6694,70.5138,159833.0
2021-06-24,70.9218,71.2064,69.8354,70.2197,340785.0
2021-06-25,71.0356,72.0319,70.751,71.1115,765840.0
2021-06-26,71.0356,72.0319,70.751,71.1115,765840.0
2021-06-27,71.0356,72.0319,70.751,71.1115,765840.0
2021-06-28,71.159,71.3013,69.9825,70.4569,310120.0
2021-06-29,70.7415,71.3203,70.4094,70.4948,169997.0
2021-06-30,70.6277,71.7567,70.3715,71.6239,300059.0
2021-07-01,72.4019,74.1856,71.9655,73.9769,263677.0
2021-07-02,73.7017,74.6885,73.5025,73.9294,247139.0
2021-07-03,73.7017,74.6885,73.5025,73.9294,247139.0
2021-07-04,73.7017,74.6885,73.5025,73.9294,247139.0
2021-07-05,73.7017,74.6885,73.5025,73.9294,247139.0
2021-07-06,73.863,73.863,71.2254,71.8136,171069.0
2021-07-07,71.2254,72.9237,71.0546,72.4304,197110.0
2021-07-08,70.7036,73.3602,69.3658,71.6618,396564.0
2021-07-09,73.3602,74.8403,72.9996,74.5936,201988.0
2021-07-10,73.3602,74.8403,72.9996,74.5936,201988.0
2021-07-11,73.3602,74.8403,72.9996,74.5936,201988.0
2021-07-12,73.6069,76.0357,73.6069,75.9409,354787.0
2021-07-13,75.4285,75.7606,74.271,74.7169,171894.0
2021-07-14,74.9921,76.5386,74.8308,74.9446,182035.0
2021-07-15,75.2672,77.4494,74.6315,74.7169,526511.0
2021-07-16,75.5519,75.9029,73.6069,73.6163,270303.0
2021-07-17,75.5519,75.9029,73.6069,73.6163,270303.0
2021-07-18,75.5519,75.9029,73.6069,73.6163,270303.0
2021-07-19,72.9901,73.4024,71.0356,72.0224,381029.0
2021-07-20,72.5252,76.3678,72.5252,75.865,435231.0
2021-07-21,77.383,80.3148,77.364,78.3223,298210.0
2021-07-22,78.6544,79.1478,77.0984,77.7436,297918.0
2021-07-23,78.2559,78.4134,77.0415,77.2787,283839.0
2021-07-24,78.2559,78.4134,77.0415,77.2787,283839.0
2021-07-25,78.2559,78.4134,77.0415,77.2787,283839.0
2021-07-26,76.1876,77.0604,75.5424,76.3868,298796.0
2021-07-27,76.4153,76.9561,75.4048,76.7284,294774.0
2021-07-28,77.3735,78.2749,74.5746,76.9181,426914.0
2021-07-29,78.9011,83.7494,78.18,82.6298,471747.0
2021-07-30,82.0985,84.4135,81.6715,84.0625,409543.0
2021-07-31,82.0985,84.4135,81.6715,84.0625,409543.0
2021-08-01,82.0985,84.4135,81.6715,84.0625,409543.0
2021-08-02,85.22,87.2523,84.9116,85.2295,410592.0
2021-08-03,85.8272,86.368,84.461,85.3813,372675.0
2021-08-04,84.1099,84.6318,81.3916,81.5292,444781.0
2021-08-05,82.2313,83.8945,81.6241,83.237,276715.0
2021-08-06,84.3946,85.1915,82.905,83.2655,278675.0
2021-08-07,84.3946,85.1915,82.905,83.2655,278675.0
2021-08-08,84.3946,85.1915,82.905,83.2655,278675.0
2021-08-09,83.0557,83.4372,80.3187,82.7982,300385.0
2021-08-10,82.2832,85.068,81.8922,84.8772,203308.0
2021-08-11,84.7723,86.0217,84.0475,85.7832,330877.0
2021-08-12,85.8309,86.3078,84.9989,85.8214,362449.0
2021-08-13,85.2587,86.1838,85.1347,85.5257,404334.0
2021-08-14,85.2587,86.1838,85.1347,85.5257,404334.0
2021-08-15,85.2587,86.1838,85.1347,85.5257,404334.0
2021-08-16,84.8391,86.7274,83.7996,86.2505,422779.0
2021-08-17,85.0298,85.13,80.8718,82.1688,348234.0
2021-08-18,81.3868,83.3228,81.3868,81.6347,328479.0
2021-08-19,80.4903,81.444,79.6129,80.9958,322776.0
2021-08-20,80.7383,81.444,80.1947,81.444,189524.0
2021-08-21,80.7383,81.444,80.1947,81.444,189524.0
2021-08-22,80.7383,81.444,80.1947,81.444,189524.0
2021-08-23,82.0257,82.5026,79.7369,81.6443,255289.0
2021-08-24,82.3405,84.286,82.2689,82.9508,275076.0
2021-08-25,83.3037,84.4099,82.8888,83.6279,275783.0
2021-08-26,83.4467,83.895,82.4644,82.8173,277483.0
2021-08-27,82.8268,86.0979,82.8268,85.459,298902.0
2021-08-28,82.8268,86.0979,82.8268,85.459,298902.0
2021-08-29,82.8268,86.0979,82.8268,85.459,298902.0
2021-08-30,85.7546,86.0217,84.4195,84.7247,261991.0
2021-08-31,84.5625,85.8977,84.5053,85.7642,442847.0
2021-09-01,86.2887,87.05,84.8963,85.5353,597947.0
2021-09-02,85.726,86.3936,84.5911,84.7056,278495.0
2021-09-03,84.4862,84.4862,82.4961,83.7233,308711.0
2021-09-04,84.4862,84.4862,82.4961,83.7233,308711.0
2021-09-05,84.4862,84.4862,82.4961,83.7233,308711.0
2021-09-06,84.4862,84.4862,82.4961,83.7233,308711.0
2021-09-07,83.7233,84.5244,82.2546,82.474,407371.0
2021-09-08,81.9876,83.6756,81.3296,83.5898,308182.0
2021-09-09,83.3704,85.8786,83.3704,85.335,267833.0
2021-09-10,85.8309,86.3936,85.1538,85.3064,297811.0
2021-09-11,85.8309,86.3936,85.1538,85.3064,297811.0
2021-09-12,85.8309,86.3936,85.1538,85.3064,297811.0
2021-09-13,86.3936,86.4699,84.4099,85.6497,194756.0
2021-09-14,85.8118,86.5271,84.9345,85.7546,333347.0
2021-09-15,86.0598,87.6954,85.5075,87.538,660385.0
2021-09-16,88.5108,91.2573,88.4821,90.4467,581473.0
2021-09-17,90.7042,93.5557,90.6948,92.2301,838429.0
2021-09-18,90.7042,93.5557,90.6948,92.2301,838429.0
2021-09-19,90.7042,93.5557,90.6948,92.2301,838429.0
2021-09-20,89.8554,90.7996,88.0625,90.4276,313466.0
2021-09-21,92.3922,93.0598,90.399,91.9535,353772.0
2021-09-22,93.4603,96.5169,93.3784,95.8827,601336.0
2021-09-23,96.741,101.4426,96.741,99.478,823508.0
2021-09-24,99.5066,102.5489,98.9917,102.0625,481728.0
2021-09-25,99.5066,102.5489,98.9917,102.0625,481728.0
2021-09-26,99.5066,102.5489,98.9917,102.0625,481728.0
2021-09-27,102.8636,104.3703,101.0993,101.3854,642405.0
2021-09-28,101.2614,102.1483,98.7628,99.9739,362337.0
2021-09-29,100.6511,103.6456,99.85,103.369,417328.0
2021-09-30,101.147,101.7764,95.835,95.9399,524450.0
2021-10-01,96.226,98.181,93.6893,97.3609,515076.0
2021-10-02,96.226,98.181,93.6893,97.3609,515076.0
2021-10-03,96.226,98.181,93.6893,97.3609,515076.0
2021-10-04,96.8364,98.4671,96.2135,97.3418,325747.0
2021-10-05,97.9903,98.2049,95.9685,97.3609,451933.0
2021-10-06,96.3691,97.4086,95.6252,96.617,304745.0
2021-10-07,98.3908,99.5543,97.8472,98.4004,294803.0
2021-10-08,98.3718,100.6654,98.0666,99.4113,187141.0
2021-10-09,98.3718,100.6654,98.0666,99.4113,187141.0
2021-10-10,98.3718,100.6654,98.0666,99.4113,187141.0
2021-10-11,99.1633,100.4413,97.6756,97.7519,265195.0
2021-10-12,98.2859,98.6007,96.7219,97.6756,203913.0
2021-10-13,97.6756,97.7233,95.959,96.3404,174560.0
2021-10-14,97.256,97.3609,96.0353,97.1225,178226.0
2021-10-15,98.4481,100.0407,98.429,98.5911,251990.0
2021-10-16,98.4481,100.0407,98.429,98.5911,251990.0
2021-10-17,98.4481,100.0407,98.429,98.5911,251990.0
2021-10-18,98.5911,100.2791,98.5244,100.1361,209487.0
2021-10-19,100.508,101.3568,97.8377,98.2955,277583.0
2021-10-20,98.9535,101.8527,98.3813,98.9249,328860.0
2021-10-21,100.1361,105.2764,99.0012,105.1906,402535.0
2021-10-22,105.4004,108.2233,105.4004,106.7451,533905.0
2021-10-23,105.4004,108.2233,105.4004,106.7451,533905.0
2021-10-24,105.4004,108.2233,105.4004,106.7451,533905.0
2021-10-25,107.2124,108.9385,106.8214,108.3472,351996.0
2021-10-26,108.6333,109.0434,105.0361,105.6102,458376.0
2021-10-27,106.2491,107.78,98.0952,98.6293,502191.0
2021-10-28,100.0789,101.5284,99.4828,100.899,324543.0
2021-10-29,100.4889,102.9017,100.4889,101.1374,389728.0
2021-10-30,100.4889,102.9017,100.4889,101.1374,389728.0
2021-10-31,100.4889,102.9017,100.4889,101.1374,389728.0
2021-11-01,102.444,105.038,102.2437,103.1402,404924.0
2021-11-02,102.5012,104.0937,101.8145,102.3295,262034.0
2021-11-03,102.1674,105.4719,102.1674,104.6184,213691.0
2021-11-04,104.9045,105.8486,103.5187,105.5053,383892.0
2021-11-05,106.2015,108.7382,105.7532,106.6783,276291.0
2021-11-06,106.2015,108.7382,105.7532,106.6783,276291.0
2021-11-07,106.2015,108.7382,105.7532,106.6783,276291.0
2021-11-08,107.4985,108.538,105.2192,105.8486,268717.0
2021-11-09,106.2603,107.1078,106.088,106.2124,187853.0
2021-11-10,106.0113,107.467,104.8095,106.0496,216177.0
2021-11-11,106.2603,107.4191,105.566,106.3082,142570.0
2021-11-12,106.4231,107.8266,105.4559,107.4095,224537.0
2021-11-13,106.4231,107.8266,105.4559,107.4095,224537.0
2021-11-14,106.4231,107.8266,105.4559,107.4095,224537.0
2021-11-15,107.7638,108.1182,106.4519,106.7679,163179.0
2021-11-16,107.0073,107.6393,106.4423,106.8541,218438.0
2021-11-17,101.0699,102.4872,93.5332,94.261,997007.0
2021-11-18,95.2761,96.1093,93.132,95.2857,559601.0
2021-11-19,94.4143,94.9074,91.7999,91.8095,624829.0
2021-11-20,94.4143,94.9074,91.7999,91.8095,624829.0
2021-11-21,94.4143,94.9074,91.7999,91.8095,624829.0
2021-11-22,93.3608,97.8905,92.9778,97.0286,749752.0
2021-11-23,97.0286,99.3366,96.4445,98.6471,321262.0
2021-11-24,97.3542,98.5513,97.1435,98.4555,156741.0
2021-11-25,97.3542,98.5513,97.1435,98.4555,156741.0
2021-11-26,93.8492,98.4555,93.8492,97.7181,209411.0
2021-11-27,93.8492,98.4555,93.8492,97.7181,209411.0
2021-11-28,93.8492,98.4555,93.8492,97.7181,209411.0
2021-11-29,99.1067,99.3366,97.1723,97.4787,259933.0
2021-11-30,96.7413,98.331,94.5483,95.4006,539921.0
2021-12-01,97.6224,98.9104,95.233,95.3815,403653.0
2021-12-02,95.324,100.4714,94.8356,99.9111,317658.0
2021-12-03,99.7866,100.2942,97.2872,98.2544,291513.0
2021-12-04,99.7866,100.2942,97.2872,98.2544,291513.0
2021-12-05,99.7866,100.2942,97.2872,98.2544,291513.0
2021-12-06,99.3174,101.271,97.6894,99.2599,369575.0
2021-12-07,100.8209,100.8687,98.7715,99.2312,245445.0
2021-12-08,99.2599,100.8592,97.8426,98.6471,252827.0
2021-12-09,98.7332,101.1944,98.3789,99.2599,274059.0
2021-12-10,99.5185,101.338,98.1682,101.204,238062.0
2021-12-11,99.5185,101.338,98.1682,101.204,238062.0
2021-12-12,99.5185,101.338,98.1682,101.204,238062.0
2021-12-13,101.0699,101.0699,95.4389,95.7071,270709.0
2021-12-14,96.0135,99.2121,95.4485,96.8084,444330.0
2021-12-15,97.1914,97.8522,95.1325,97.7564,389295.0
2021-12-16,99.5281,100.2176,96.6312,96.6456,359136.0
2021-12-17,95.7645,98.1395,95.3384,97.4213,713968.0
2021-12-18,95.7645,98.1395,95.3384,97.4213,713968.0
2021-12-19,95.7645,98.1395,95.3384,97.4213,713968.0
2021-12-20,96.6551,96.6551,92.2596,93.6769,476887.0
2021-12-21,94.3472,96.8084,94.3185,96.2146,739039.0
2021-12-22,97.0286,98.2544,96.7126,97.6224,251692.0
2021-12-23,98.1587,98.829,96.9999,98.4938,178601.0
2021-12-24,98.1587,98.829,96.9999,98.4938,178601.0
2021-12-25,98.1587,98.829,96.9999,98.4938,178601.0
2021-12-26,98.1587,98.829,96.9999,98.4938,178601.0
2021-12-27,98.6375,100.9454,97.7277,100.7347,150206.0
2021-12-28,100.5719,101.4913,100.3708,100.7251,107015.0
2021-12-29,100.5528,101.587,100.2655,101.1274,132057.0
2021-12-30,101.4817,102.3531,101.1848,101.52,131326.0
2021-12-31,101.3763,103.4736,101.204,102.6787,111657.0
2022-01-01,101.3763,103.4736,101.204,102.6787,111657.0
2022-01-02,101.3763,103.4736,101.204,102.6787,111657.0
2022-01-03,103.4257,104.2059,99.6909,100.4666,231282.0
2022-01-04,101.5774,104.8047,101.2806,102.9852,288471.0
2022-01-05,103.1001,104.5174,101.3227,101.6828,227269.0
2022-01-06,103.1001,103.4257,100.5528,102.5447,234322.0
2022-01-07,102.4872,103.8183,101.6062,102.5159,201395.0
2022-01-08,102.4872,103.8183,101.6062,102.5159,201395.0
2022-01-09,102.4872,103.8183,101.6062,102.5159,201395.0
2022-01-10,102.1233,102.4776,100.0835,102.3148,351285.0
2022-01-11,102.401,102.401,100.4666,101.4146,213352.0
2022-01-12,101.9414,102.7745,99.078,99.576,256556.0
2022-01-13,99.8633,102.5734,99.756,101.1369,164000.0
2022-01-14,100.0931,101.0546,97.268,99.9782,283437.0
2022-01-15,100.0931,101.0546,97.268,99.9782,283437.0
2022-01-16,100.0931,101.0546,97.268,99.9782,283437.0
2022-01-17,100.0931,101.0546,97.268,99.9782,283437.0
2022-01-18,99.9303,101.1465,97.9719,99.078,240279.0
2022-01-19,98.9248,99.3173,96.5785,96.6743,241800.0
2022-01-20,96.703,98.6375,94.0791,94.3281,266405.0
2022-01-21,93.4662,96.3008,92.9013,94.6441,302527.0
2022-01-22,93.4662,96.3008,92.9013,94.6441,302527.0
2022-01-23,93.4662,96.3008,92.9013,94.6441,302527.0
2022-01-24,93.1885,98.1251,92.0201,97.8618,382901.0
2022-01-25,96.7605,99.1546,94.9793,97.6415,271557.0
2022-01-26,99.2599,99.2599,95.3528,95.8028,350237.0
2022-01-27,96.9041,98.513,94.9745,95.1325,423316.0
2022-01-28,95.1612,96.1955,94.0599,96.0039,311585.0
2022-01-29,95.1612,96.1955,94.0599,96.0039,311585.0
2022-01-30,95.1612,96.1955,94.0599,96.0039,311585.0
2022-01-31,95.4389,97.4883,95.4389,97.3255,353872.0
2022-02-01,97.3351,99.4036,96.4828,99.2887,267504.0
2022-02-02,99.2887,99.7005,96.2529,98.6375,400942.0
2022-02-03,98.4364,99.5951,95.9848,96.5307,320401.0
2022-02-04,95.7645,96.3295,93.2364,95.1804,332394.0
2022-02-05,95.7645,96.3295,93.2364,95.1804,332394.0
2022-02-06,95.7645,96.3295,93.2364,95.1804,332394.0
2022-02-07,95.8507,97.6942,94.8021,96.7126,382644.0
2022-02-08,95.9178,99.7723,95.9178,98.4364,347936.0
2022-02-09,101.0916,101.9574,98.5229,98.85,506978.0
2022-02-10,97.5224,98.0707,93.6752,94.1167,442247.0
2022-02-11,94.3957,95.1558,92.0772,92.6929,466995.0
2022-02-12,94.3957,95.1558,92.0772,92.6929,466995.0
2022-02-13,94.3957,95.1558,92.0772,92.6929,466995.0
2022-02-14,92.9334,94.3284,92.0195,92.8757,401161.0
2022-02-15,94.6459,96.8201,93.9917,96.6662,419130.0
2022-02-16,96.2429,98.9462,96.2429,98.8115,268761.0
2022-02-17,98.6768,99.2156,95.6849,96.0505,284696.0
2022-02-18,95.9158,98.5999,95.858,96.3487,273695.0
2022-02-19,95.9158,98.5999,95.858,96.3487,273695.0
2022-02-20,95.9158,98.5999,95.858,96.3487,273695.0
2022-02-21,95.9158,98.5999,95.858,96.3487,273695.0
2022-02-22,95.2039,95.7037,89.8164,90.1627,481630.0
2022-02-23,90.4514,91.6443,88.2194,88.4022,587736.0
2022-02-24,86.1895,92.2311,85.2178,91.7597,588665.0
2022-02-25,90.9612,95.1942,90.4562,94.7325,309706.0
2022-02-26,90.9612,95.1942,90.4562,94.7325,309706.0
2022-02-27,90.9612,95.1942,90.4562,94.7325,309706.0
2022-02-28,92.8757,94.9345,92.7987,94.5593,381416.0
2022-03-01,94.5112,95.0018,90.9391,91.9618,312319.0
2022-03-02,93.222,99.3984,93.0681,99.3022,405018.0
2022-03-03,99.5234,99.5667,95.656,96.3487,295733.0
2022-03-04,95.0211,97.2242,93.9724,94.2995,465890.0
2022-03-05,95.0211,97.2242,93.9724,94.2995,465890.0
2022-03-06,95.0211,97.2242,93.9724,94.2995,465890.0
2022-03-07,94.0494,96.1563,92.4428,92.5486,429917.0
2022-03-08,93.3471,98.5999,92.5727,95.9639,382190.0
2022-03-09,98.3594,98.3594,95.4155,96.1948,459768.0
2022-03-10,95.1269,97.0991,94.3294,97.0125,251131.0
2022-03-11,98.1958,98.1958,96.3968,97.3107,297868.0
2022-03-12,98.1958,98.1958,96.3968,97.3107,297868.0
2022-03-13,98.1958,98.1958,96.3968,97.3107,297868.0
2022-03-14,97.7821,98.4075,96.0312,97.1279,229518.0
2022-03-15,97.1568,98.3235,95.9639,97.33,297809.0
2022-03-16,98.3016,101.9766,98.3016,101.3225,303408.0
2022-03-17,99.9948,101.0338,98.5422,100.9088,188286.0
2022-03-18,99.7639,100.7452,97.1857,100.6394,393200.0
2022-03-19,99.7639,100.7452,97.1857,100.6394,393200.0
2022-03-20,99.7639,100.7452,97.1857,100.6394,393200.0
2022-03-21,100.9376,101.6399,99.2444,99.9083,242438.0
2022-03-22,100.447,101.2744,99.3695,100.5624,168268.0
2022-03-23,100.1872,100.1872,97.6956,97.7533,155232.0
2022-03-24,98.4459,99.1675,97.8447,98.1477,140514.0
2022-03-25,98.7249,98.9173,97.5705,98.3016,286851.0
2022-03-26,98.7249,98.9173,97.5705,98.3016,286851.0
2022-03-27,98.7249,98.9173,97.5705,98.3016,286851.0
2022-03-28,98.4556,99.0713,94.5016,95.6272,355449.0
2022-03-29,96.3679,100.2257,96.3679,99.4465,216843.0
2022-03-30,98.8404,99.4609,96.2813,96.4257,264991.0
2022-03-31,95.8965,96.2044,89.9126,90.1627,662460.0
2022-04-01,90.586,92.1446,89.6454,90.6726,468437.0
2022-04-02,90.586,92.1446,89.6454,90.6726,468437.0
2022-04-03,90.586,92.1446,89.6454,90.6726,468437.0
2022-04-04,91.0863,92.2985,89.6048,89.8453,361001.0
2022-04-05,89.268,90.4225,88.5128,89.0179,400763.0
2022-04-06,88.4407,91.1729,88.2771,89.6529,537969.0
2022-04-07,88.4599,89.7202,86.8052,88.7004,350050.0
2022-04-08,89.1718,92.26,88.0463,90.4225,339642.0
2022-04-09,89.1718,92.26,88.0463,90.4225,339642.0
2022-04-10,89.1718,92.26,88.0463,90.4225,339642.0
2022-04-11,90.259,94.2803,89.8453,91.2883,281511.0
2022-04-12,91.9522,95.0456,90.1435,90.4321,396407.0
2022-04-13,90.0569,91.9185,89.3065,91.7309,358503.0
2022-04-14,92.2311,94.0879,91.8367,92.8853,285822.0
2022-04-15,92.2311,94.0879,91.8367,92.8853,285822.0
2022-04-16,92.2311,94.0879,91.8367,92.8853,285822.0
2022-04-17,92.2311,94.0879,91.8367,92.8853,285822.0
2022-04-18,92.0291,94.6699,92.0291,93.5203,339990.0
2022-04-19,93.8474,97.8399,93.8474,97.1279,329365.0
2022-04-20,98.292,100.9376,97.0991,97.6474,356063.0
2022-04-21,98.2439,98.8612,93.4914,93.9821,338467.0
2022-04-22,92.6833,96.6854,91.9233,93.1643,426095.0
2022-04-23,92.6833,96.6854,91.9233,93.1643,426095.0
2022-04-24,92.6833,96.6854,91.9233,93.1643,426095.0
2022-04-25,92.2119,96.8682,91.9522,96.6662,296084.0
2022-04-26,95.5887,97.3588,95.1846,95.454,451979.0
2022-04-27,95.6368,97.6474,92.2696,95.1846,425215.0
2022-04-28,97.6474,103.5255,97.1953,102.8617,455935.0
2022-04-29,102.0729,103.7949,100.4759,100.8414,505638.0
2022-04-30,102.0729,103.7949,100.4759,100.8414,505638.0
2022-05-01,102.0729,103.7949,100.4759,100.8414,505638.0
2022-05-02,102.0825,104.1701,100.7453,104.0258,268890.0
2022-05-03,104.3721,107.8682,103.0253,107.5469,280857.0
2022-05-04,107.2583,110.2214,105.8441,110.1829,291860.0
2022-05-05,108.7975,109.5479,106.2,107.595,217264.0
2022-05-06,107.5854,108.1385,104.3,107.5373,216513.0
2022-05-07,107.5854,108.1385,104.3,107.5373,216513.0
2022-05-08,107.5854,108.1385,104.3,107.5373,216513.0
2022-05-09,106.1904,106.402,103.766,105.0071,366836.0
2022-05-10,106.075,106.7388,100.7837,103.7757,329186.0
2022-05-11,104.199,107.518,102.6308,103.2081,416297.0
2022-05-12,102.8713,107.5277,102.2556,104.882,377204.0
2022-05-13,107.3833,112.2898,106.8735,111.5394,642159.0
2022-05-14,107.3833,112.2898,106.8735,111.5394,642159.0
2022-05-15,107.3833,112.2898,106.8735,111.5394,642159.0
2022-05-16,111.6259,112.1551,108.836,111.1545,283135.0
2022-05-17,112.4918,114.9354,111.3085,113.4923,299647.0
2022-05-18,111.2411,111.2411,103.9488,104.6607,396343.0
2022-05-19,104.5934,106.5848,102.6405,104.7666,375248.0
2022-05-20,105.7717,105.8538,100.7266,104.3896,364374.0
2022-05-21,105.7717,105.8538,100.7266,104.3896,364374.0
2022-05-22,105.7717,105.8538,100.7266,104.3896,364374.0
2022-05-23,104.6602,104.9695,102.6596,104.6892,273072.0
2022-05-24,104.0707,105.2594,102.7949,105.2208,350889.0
2022-05-25,103.6164,109.5023,103.6164,108.5455,314760.0
2022-05-26,110.0822,113.4939,108.5551,111.3386,271370.0
2022-05-27,111.8895,112.8801,110.7105,112.6917,353125.0
2022-05-28,111.8895,112.8801,110.7105,112.6917,353125.0
2022-05-29,111.8895,112.8801,110.7105,112.6917,353125.0
2022-05-30,111.8895,112.8801,110.7105,112.6917,353125.0
2022-05-31,112.2568,113.1846,110.1595,111.2806,272783.0
2022-06-01,111.7639,113.1556,110.1788,112.3341,377522.0
2022-06-02,112.9623,113.2957,110.9423,112.9913,273068.0
2022-06-03,112.0345,113.3779,108.8113,113.2716,301217.0
2022-06-04,112.0345,113.3779,108.8113,113.2716,301217.0
2022-06-05,112.0345,113.3779,108.8113,113.2716,301217.0
2022-06-06,113.3779,117.1182,112.1601,116.1227,407755.0
2022-06-07,114.7986,117.1278,113.3489,116.8186,310702.0
2022-06-08,116.403,118.0267,115.5061,116.1903,407271.0
2022-06-09,116.4126,119.457,115.0209,117.1858,454660.0
2022-06-10,114.8469,117.0505,110.5558,111.6479,379615.0
2022-06-11,114.8469,117.0505,110.5558,111.6479,379615.0
2022-06-12,114.8469,117.0505,110.5558,111.6479,379615.0
2022-06-13,108.4005,109.7053,106.1003,106.4579,321405.0
2022-06-14,107.3084,111.5416,107.1054,109.2703,362849.0
2022-06-15,110.2561,113.4214,108.4392,110.2175,434791.0
2022-06-16,107.463,107.7723,98.3781,99.045,453568.0
2022-06-17,99.6635,102.7901,99.1899,102.505,742823.0
2022-06-18,99.6635,102.7901,99.1899,102.505,742823.0
2022-06-19,99.6635,102.7901,99.1899,102.505,742823.0
2022-06-20,99.6635,102.7901,99.1899,102.505,742823.0
2022-06-21,104.9598,106.1486,101.2292,101.7221,508180.0
2022-06-22,99.8278,103.4521,99.1658,102.447,359384.0
2022-06-23,101.9734,104.0562,99.9148,102.389,433647.0
2022-06-24,102.5436,107.5693,102.5436,107.4437,619770.0
2022-06-25,102.5436,107.5693,102.5436,107.4437,619770.0
2022-06-26,102.5436,107.5693,102.5436,107.4437,619770.0
2022-06-27,108.4682,109.2317,106.8203,107.4823,306676.0
2022-06-28,108.7291,110.6331,106.9798,107.0474,300926.0
2022-06-29,106.8155,107.7916,105.0661,106.3612,319530.0
2022-06-30,104.235,104.4283,99.1223,101.1809,549774.0
2022-07-01,100.804,103.6261,99.7698,103.2008,350237.0
2022-07-02,100.804,103.6261,99.7698,103.2008,350237.0
2022-07-03,100.804,103.6261,99.7698,103.2008,350237.0
2022-07-04,100.804,103.6261,99.7698,103.2008,350237.0
2022-07-05,100.688,104.2543,99.6152,103.7807,361575.0
2022-07-06,103.0752,104.5926,99.9631,100.8426,466637.0
2022-07-07,102.0701,106.2839,102.0701,105.8393,345297.0
2022-07-08,106.2742,107.1344,104.5297,105.2594,276135.0
2022-07-09,106.2742,107.1344,104.5297,105.2594,276135.0
2022-07-10,106.2742,107.1344,104.5297,105.2594,276135.0
2022-07-11,104.3896,106.1099,102.8626,102.9592,267124.0
2022-07-12,103.0849,107.1158,102.9834,105.0661,273401.0
2022-07-13,103.8387,104.8922,102.2633,103.8001,336274.0
2022-07-14,100.717,101.4418,97.7595,99.8665,436018.0
2022-07-15,100.9103,103.5971,99.9245,101.9637,370122.0
2022-07-16,100.9103,103.5971,99.9245,101.9637,370122.0
2022-07-17,100.9103,103.5971,99.9245,101.9637,370122.0
2022-07-18,103.4908,106.8155,102.3697,104.061,397020.0
2022-07-19,105.733,108.8837,104.8168,108.6615,395959.0
2022-07-20,107.4823,108.3618,104.3799,107.434,579276.0
2022-07-21,106.7092,106.7092,103.1525,105.2981,530304.0
2022-07-22,106.4096,108.8837,105.8877,106.3709,385935.0
2022-07-23,106.4096,108.8837,105.8877,106.3709,385935.0
2022-07-24,106.4096,108.8837,105.8877,106.3709,385935.0
2022-07-25,107.6563,108.5261,105.4721,106.5255,352351.0
2022-07-26,106.0616,106.6802,104.032,104.7182,475330.0
2022-07-27,107.0861,107.0861,102.6886,106.2839,587519.0
2022-07-28,106.0326,109.7342,103.8484,109.3573,555165.0
2022-07-29,109.7826,111.6189,107.1731,110.6524,370302.0
2022-07-30,109.7826,111.6189,107.1731,110.6524,370302.0
2022-07-31,109.7826,111.6189,107.1731,110.6524,370302.0
2022-08-01,110.2368,117.3791,110.2368,115.6298,471771.0
2022-08-02,114.586,114.9435,111.213,112.2374,492955.0
2022-08-03,113.001,114.9339,112.2617,113.3006,287652.0
2022-08-04,112.3534,113.9868,112.2858,112.4501,290026.0
2022-08-05,112.1118,114.3202,111.3009,111.8412,435098.0
2022-08-06,112.1118,114.3202,111.3009,111.8412,435098.0
2022-08-07,112.1118,114.3202,111.3009,111.8412,435098.0
2022-08-08,112.2278,115.7554,111.4739,113.0493,507766.0
2022-08-09,112.6221,112.6221,109.7968,111.3211,302391.0
2022-08-10,113.9231,116.093,113.1464,113.9134,276872.0
2022-08-11,115.6901,116.3406,114.3405,114.8357,254465.0
2022-08-12,114.5541,115.1755,113.5541,114.5056,169229.0
2022-08-13,114.5541,115.1755,113.5541,114.5056,169229.0
