,BGS US Equity,BGS US Equity,BGS US Equity,BGS US Equity,BGS US Equity
2021-05-15,23.8877,24.596,23.8714,24.4413,1210290.0
2021-05-16,23.8877,24.596,23.8714,24.4413,1210290.0
2021-05-17,24.4331,24.4494,23.6515,23.6515,1046808.0
2021-05-18,23.6271,24.1563,23.619,23.9691,706499.0
2021-05-19,23.9202,24.1156,23.6515,24.0831,717155.0
2021-05-20,24.1319,24.4169,24.0423,24.1075,697808.0
2021-05-21,24.1156,24.3192,23.8307,23.8632,487213.0
2021-05-22,24.1156,24.3192,23.8307,23.8632,487213.0
2021-05-23,24.1156,24.3192,23.8307,23.8632,487213.0
2021-05-24,23.9691,24.1482,23.7493,23.8877,550312.0
2021-05-25,23.9365,24.0098,23.6108,23.9446,768579.0
2021-05-26,24.0342,24.6774,23.9935,24.6774,956846.0
2021-05-27,24.6285,24.71,24.1848,24.3436,850324.0
2021-05-28,24.4494,25.1496,24.425,24.9135,1071989.0
2021-05-29,24.4494,25.1496,24.425,24.9135,1071989.0
2021-05-30,24.4494,25.1496,24.425,24.9135,1071989.0
2021-05-31,24.4494,25.1496,24.425,24.9135,1071989.0
2021-06-01,24.6041,25.1288,24.4494,24.5878,904316.0
2021-06-02,24.7181,29.6434,24.5471,27.7794,7556163.0
2021-06-03,26.9978,27.356,25.9068,26.1185,2352521.0
2021-06-04,26.1755,26.2976,25.516,25.5404,1097554.0
2021-06-05,26.1755,26.2976,25.516,25.5404,1097554.0
2021-06-06,26.1755,26.2976,25.516,25.5404,1097554.0
2021-06-07,25.7847,26.3953,25.6055,26.3953,1013880.0
2021-06-08,26.4849,27.0466,26.2634,26.8024,971421.0
2021-06-09,26.7698,27.7468,26.5907,27.3723,2476813.0
2021-06-10,27.47,27.47,26.2487,26.664,1393800.0
2021-06-11,26.7372,27.1036,26.6233,26.8594,1021608.0
2021-06-12,26.7372,27.1036,26.6233,26.8594,1021608.0
2021-06-13,26.7372,27.1036,26.6233,26.8594,1021608.0
2021-06-14,27.0059,27.8201,26.4849,27.7387,1605552.0
2021-06-15,28.4633,29.735,27.0873,27.5677,4512784.0
2021-06-16,27.2746,27.5351,26.436,27.0629,1232588.0
2021-06-17,27.1362,27.5921,26.7617,27.2257,986923.0
2021-06-18,27.1769,27.2165,26.379,26.9734,1282613.0
2021-06-19,27.1769,27.2165,26.379,26.9734,1282613.0
2021-06-20,27.1769,27.2165,26.379,26.9734,1282613.0
2021-06-21,26.9734,27.185,26.5581,26.9734,754658.0
2021-06-22,26.9245,27.3072,26.8431,27.0711,627329.0
2021-06-23,27.2339,27.2339,26.6803,26.8024,815311.0
2021-06-24,26.8349,27.1932,26.778,26.9734,620096.0
2021-06-25,27.2583,27.4863,27.0629,27.3397,3067003.0
2021-06-26,27.2583,27.4863,27.0629,27.3397,3067003.0
2021-06-27,27.2583,27.4863,27.0629,27.3397,3067003.0
2021-06-28,27.3967,27.4863,27.0141,27.0955,748764.0
2021-06-29,27.0914,27.4217,26.8766,27.0253,555697.0
2021-06-30,27.1657,27.4548,26.9262,27.0914,587257.0
2021-07-01,27.0418,27.0418,26.1332,26.1498,1035118.0
2021-07-02,26.0672,26.2076,25.5716,25.6377,713642.0
2021-07-03,26.0672,26.2076,25.5716,25.6377,713642.0
2021-07-04,26.0672,26.2076,25.5716,25.6377,713642.0
2021-07-05,26.0672,26.2076,25.5716,25.6377,713642.0
2021-07-06,25.6046,25.6046,25.0843,25.5138,647153.0
2021-07-07,25.4147,25.6046,25.1256,25.4312,417715.0
2021-07-08,25.1917,25.8607,25.1256,25.7698,677689.0
2021-07-09,25.8855,26.2489,25.7946,26.0506,580144.0
2021-07-10,25.8855,26.2489,25.7946,26.0506,580144.0
2021-07-11,25.8855,26.2489,25.7946,26.0506,580144.0
2021-07-12,26.0754,26.2902,25.7203,25.7368,544484.0
2021-07-13,25.7285,25.8772,25.2098,25.3073,682355.0
2021-07-14,25.2577,25.5055,24.7032,25.1091,1254020.0
2021-07-15,25.0925,25.3568,24.7456,25.1256,989261.0
2021-07-16,25.2082,25.3816,24.7787,24.7787,793896.0
2021-07-17,25.2082,25.3816,24.7787,24.7787,793896.0
2021-07-18,25.2082,25.3816,24.7787,24.7787,793896.0
2021-07-19,24.6135,25.2164,24.4566,25.2082,761905.0
2021-07-20,25.3899,26.0093,25.266,25.5551,729511.0
2021-07-21,25.6377,25.8524,25.3073,25.3568,425220.0
2021-07-22,25.4725,25.4725,24.7043,24.8613,599444.0
2021-07-23,24.82,24.8804,24.0931,24.3079,1197544.0
2021-07-24,24.82,24.8804,24.0931,24.3079,1197544.0
2021-07-25,24.82,24.8804,24.0931,24.3079,1197544.0
2021-07-26,24.3079,24.6878,24.2583,24.3657,671913.0
2021-07-27,24.3657,24.6383,24.1344,24.63,941592.0
2021-07-28,24.663,24.836,24.3822,24.4483,593487.0
2021-07-29,24.5804,24.7539,24.217,24.3327,670871.0
2021-07-30,24.3657,24.5804,23.7049,23.7215,1100155.0
2021-07-31,24.3657,24.5804,23.7049,23.7215,1100155.0
2021-08-01,24.3657,24.5804,23.7049,23.7215,1100155.0
2021-08-02,23.804,24.1592,23.6141,23.804,1007244.0
2021-08-03,23.7132,24.0188,23.4076,23.8701,749789.0
2021-08-04,23.7958,23.9114,23.0772,23.1185,1388855.0
2021-08-05,23.1268,23.4943,22.9451,23.2507,1541592.0
2021-08-06,23.2754,24.488,23.0524,24.0271,1832182.0
2021-08-07,23.2754,24.488,23.0524,24.0271,1832182.0
2021-08-08,23.2754,24.488,23.0524,24.0271,1832182.0
2021-08-09,24.0601,24.6877,24.0271,24.6217,645001.0
2021-08-10,24.6217,25.1586,24.5144,25.0347,860908.0
2021-08-11,25.1917,25.4312,25.0512,25.1834,522557.0
2021-08-12,25.1834,25.2825,24.7456,24.9108,556226.0
2021-08-13,25.0347,25.1008,24.7704,24.8282,532696.0
2021-08-14,25.0347,25.1008,24.7704,24.8282,532696.0
2021-08-15,25.0347,25.1008,24.7704,24.8282,532696.0
2021-08-16,24.8282,24.8448,24.4731,24.6961,525991.0
2021-08-17,24.6548,25.3238,24.4813,25.1669,586111.0
2021-08-18,25.1834,25.1834,24.3657,24.6383,933925.0
2021-08-19,24.5639,24.7828,24.2335,24.407,580156.0
2021-08-20,24.407,24.9199,24.2831,24.7869,727740.0
2021-08-21,24.407,24.9199,24.2831,24.7869,727740.0
2021-08-22,24.407,24.9199,24.2831,24.7869,727740.0
2021-08-23,23.9527,24.0766,23.5397,23.581,1780623.0
2021-08-24,23.581,24.0766,23.292,24.0353,1261352.0
2021-08-25,23.994,24.6796,23.8619,24.3574,810778.0
2021-08-26,24.3327,24.4648,23.9238,24.0188,521338.0
2021-08-27,24.0849,24.3161,23.8701,24.2088,612318.0
2021-08-28,24.0849,24.3161,23.8701,24.2088,612318.0
2021-08-29,24.0849,24.3161,23.8701,24.2088,612318.0
2021-08-30,24.2501,24.5804,24.1757,24.3657,349721.0
2021-08-31,24.4566,25.1504,24.3327,25.076,1035896.0
2021-09-01,25.1256,25.2082,24.6217,24.9356,516636.0
2021-09-02,25.0512,25.3155,25.0306,25.1421,590968.0
2021-09-03,25.0925,25.2577,25.0062,25.1999,420879.0
2021-09-04,25.0925,25.2577,25.0062,25.1999,420879.0
2021-09-05,25.0925,25.2577,25.0062,25.1999,420879.0
2021-09-06,25.0925,25.2577,25.0062,25.1999,420879.0
2021-09-07,25.043,25.1917,24.7374,24.8613,578408.0
2021-09-08,24.8613,25.3692,24.82,25.2247,523264.0
2021-09-09,25.0843,25.0843,24.6259,24.7209,664033.0
2021-09-10,24.6465,24.8819,24.4235,24.7539,433758.0
2021-09-11,24.6465,24.8819,24.4235,24.7539,433758.0
2021-09-12,24.6465,24.8819,24.4235,24.7539,433758.0
2021-09-13,24.7374,24.9852,24.3409,24.3492,973696.0
2021-09-14,24.3987,24.4235,24.0518,24.4153,476994.0
2021-09-15,24.4235,24.5391,24.2335,24.3244,594840.0
2021-09-16,24.3327,24.5309,23.9775,24.3244,687368.0
2021-09-17,24.3987,24.9191,24.2831,24.7787,1352434.0
2021-09-18,24.3987,24.9191,24.2831,24.7787,1352434.0
2021-09-19,24.3987,24.9191,24.2831,24.7787,1352434.0
2021-09-20,24.6052,24.7787,24.4483,24.6796,718256.0
2021-09-21,24.7456,25.0141,24.5639,24.886,556880.0
2021-09-22,25.0265,25.2329,24.9273,24.9852,550293.0
2021-09-23,25.0099,25.2329,24.7374,24.886,536688.0
2021-09-24,24.8943,25.0719,24.6961,24.7126,488166.0
2021-09-25,24.8943,25.0719,24.6961,24.7126,488166.0
2021-09-26,24.8943,25.0719,24.6961,24.7126,488166.0
2021-09-27,24.9191,25.8359,24.8448,25.4312,1031859.0
2021-09-28,25.4973,25.6294,25.1297,25.2164,583219.0
2021-09-29,25.1451,26.1603,25.1451,26.1267,631564.0
2021-09-30,26.0764,26.0764,25.0696,25.078,924404.0
2021-10-01,25.3381,25.4807,25.0948,25.1954,612653.0
2021-10-02,25.3381,25.4807,25.0948,25.1954,612653.0
2021-10-03,25.3381,25.4807,25.0948,25.1954,612653.0
2021-10-04,25.0864,25.6611,25.0864,25.271,827984.0
2021-10-05,25.078,25.1787,24.6333,24.8766,750088.0
2021-10-06,24.8514,24.8776,24.4655,24.7759,468104.0
2021-10-07,24.7004,25.036,24.6081,24.6669,681227.0
2021-10-08,24.6669,24.8095,24.4487,24.4823,373234.0
2021-10-09,24.6669,24.8095,24.4487,24.4823,373234.0
2021-10-10,24.6669,24.8095,24.4487,24.4823,373234.0
2021-10-11,24.4991,24.7759,24.4236,24.6501,324162.0
2021-10-12,24.7172,24.9018,24.5662,24.7759,390900.0
2021-10-13,24.7424,24.8766,24.541,24.6669,351235.0
2021-10-14,24.8095,24.8682,24.583,24.7172,355211.0
2021-10-15,24.7508,24.8179,24.1467,24.1719,629149.0
2021-10-16,24.7508,24.8179,24.1467,24.1719,629149.0
2021-10-17,24.7508,24.8179,24.1467,24.1719,629149.0
2021-10-18,24.2474,24.6333,24.1383,24.4823,451150.0
2021-10-19,24.5662,24.5746,24.2306,24.5494,396746.0
2021-10-20,24.5662,25.0025,24.5494,24.7675,488084.0
2021-10-21,24.7927,25.0193,24.5494,24.5914,353064.0
2021-10-22,24.5746,24.7675,24.3564,24.4068,446407.0
2021-10-23,24.5746,24.7675,24.3564,24.4068,446407.0
2021-10-24,24.5746,24.7675,24.3564,24.4068,446407.0
2021-10-25,24.4403,24.7298,24.1467,24.6165,494613.0
2021-10-26,24.6669,24.9018,24.5075,24.7256,355076.0
2021-10-27,24.8514,24.9312,24.3564,24.4487,424641.0
2021-10-28,24.4487,24.7759,24.3816,24.734,384038.0
2021-10-29,24.7927,24.927,24.5746,24.7004,503553.0
2021-10-30,24.7927,24.927,24.5746,24.7004,503553.0
2021-10-31,24.7927,24.927,24.5746,24.7004,503553.0
2021-11-01,24.7088,25.5646,24.5346,25.3884,743532.0
2021-11-02,25.3129,26.2274,25.0696,26.1519,1010252.0
2021-11-03,26.1855,28.0565,26.1561,27.8971,2908033.0
2021-11-04,27.5279,28.1068,26.9154,27.2762,1287560.0
2021-11-05,25.6317,28.2998,25.6317,27.8719,1719244.0
2021-11-06,25.6317,28.2998,25.6317,27.8719,1719244.0
2021-11-07,25.6317,28.2998,25.6317,27.8719,1719244.0
2021-11-08,27.9642,28.5934,27.8132,28.3082,1073534.0
2021-11-09,28.4256,28.4256,27.6453,27.7376,660412.0
2021-11-10,27.7544,27.981,27.3685,27.3936,589096.0
2021-11-11,27.2762,27.6957,27.1252,27.4104,499646.0
2021-11-12,27.5279,27.8048,27.2678,27.6286,452374.0
2021-11-13,27.5279,27.8048,27.2678,27.6286,452374.0
2021-11-14,27.5279,27.8048,27.2678,27.6286,452374.0
2021-11-15,27.8048,27.8299,27.1923,27.7628,510528.0
2021-11-16,27.7041,27.8215,27.3936,27.4859,495965.0
2021-11-17,27.3097,27.5698,26.9574,27.1671,629301.0
2021-11-18,27.1755,27.2426,25.9002,26.0009,1143535.0
2021-11-19,25.9002,26.1435,25.7156,25.7995,870302.0
2021-11-20,25.9002,26.1435,25.7156,25.7995,870302.0
2021-11-21,25.9002,26.1435,25.7156,25.7995,870302.0
2021-11-22,25.7995,26.1351,25.724,26.0848,618785.0
2021-11-23,26.11,26.2945,25.7995,25.8079,466646.0
2021-11-24,25.7995,26.0345,25.6066,25.6233,833697.0
2021-11-25,25.7995,26.0345,25.6066,25.6233,833697.0
2021-11-26,25.5898,25.9757,25.4891,25.5898,683453.0
2021-11-27,25.5898,25.9757,25.4891,25.5898,683453.0
2021-11-28,25.5898,25.9757,25.4891,25.5898,683453.0
2021-11-29,25.7408,25.766,25.2391,25.422,754394.0
2021-11-30,25.2877,25.5394,25.1451,25.2793,696073.0
2021-12-01,25.4807,25.9002,25.0444,25.1451,896843.0
2021-12-02,25.2122,25.7087,25.1703,25.4052,582191.0
2021-12-03,25.5562,25.5898,24.8431,25.2793,666367.0
2021-12-04,25.5562,25.5898,24.8431,25.2793,666367.0
2021-12-05,25.5562,25.5898,24.8431,25.2793,666367.0
2021-12-06,25.229,25.531,25.0738,25.3129,682673.0
2021-12-07,25.271,25.4471,24.8598,24.9605,1260238.0
2021-12-08,24.9605,25.229,24.7256,25.0948,819904.0
2021-12-09,24.9857,25.2374,24.9857,25.0444,762591.0
2021-12-10,25.0444,25.2458,24.9354,25.2458,608036.0
2021-12-11,25.0444,25.2458,24.9354,25.2458,608036.0
2021-12-12,25.0444,25.2458,24.9354,25.2458,608036.0
2021-12-13,25.1535,25.3045,24.8414,25.1032,766856.0
2021-12-14,25.1032,25.2542,24.7843,24.9689,1575928.0
2021-12-15,25.0528,25.2961,24.9689,25.1535,836805.0
2021-12-16,25.1703,25.8373,25.1703,25.6988,1466149.0
2021-12-17,25.7744,26.3617,25.7744,26.1771,3136420.0
2021-12-18,25.7744,26.3617,25.7744,26.1771,3136420.0
2021-12-19,25.7744,26.3617,25.7744,26.1771,3136420.0
2021-12-20,26.0093,26.1519,25.5562,25.8079,629895.0
2021-12-21,25.6737,25.9254,25.3968,25.8667,524264.0
2021-12-22,25.8583,25.9506,25.4807,25.8247,547219.0
2021-12-23,25.9422,26.2862,25.9254,26.2023,383830.0
2021-12-24,25.9422,26.2862,25.9254,26.2023,383830.0
2021-12-25,25.9422,26.2862,25.9254,26.2023,383830.0
2021-12-26,25.9422,26.2862,25.9254,26.2023,383830.0
2021-12-27,26.2106,26.4959,26.0303,26.4959,410356.0
2021-12-28,26.4707,26.7015,26.454,26.5714,460274.0
2021-12-29,26.6637,26.6805,26.11,26.1184,557150.0
2021-12-30,26.1567,26.4293,25.9437,26.3782,547364.0
2021-12-31,26.2845,26.5231,26.0289,26.1823,525044.0
2022-01-01,26.2845,26.5231,26.0289,26.1823,525044.0
2022-01-02,26.2845,26.5231,26.0289,26.1823,525044.0
2022-01-03,26.0885,26.7446,25.9948,26.6509,1687323.0
2022-01-04,26.6509,27.0811,26.6168,26.915,774208.0
2022-01-05,26.9832,27.5796,26.9576,27.4262,1048499.0
2022-01-06,27.4262,27.98,27.2728,27.8011,752679.0
2022-01-07,27.8692,29.1302,27.8011,28.7383,1533631.0
2022-01-08,27.8692,29.1302,27.8011,28.7383,1533631.0
2022-01-09,27.8692,29.1302,27.8011,28.7383,1533631.0
2022-01-10,28.7468,29.0535,28.4316,28.4486,854516.0
2022-01-11,28.4486,28.6148,28.2271,28.5935,731638.0
2022-01-12,28.5849,29.1984,28.4742,29.0195,958078.0
2022-01-13,28.7979,28.9598,27.8991,27.9289,1403394.0
2022-01-14,27.9374,28.6787,27.8692,28.602,889477.0
2022-01-15,27.9374,28.6787,27.8692,28.602,889477.0
2022-01-16,27.9374,28.6787,27.8692,28.602,889477.0
2022-01-17,27.9374,28.6787,27.8692,28.602,889477.0
2022-01-18,28.6105,28.7042,27.9289,28.3293,577891.0
2022-01-19,28.3719,28.3719,27.6051,27.9544,629158.0
2022-01-20,28.0567,28.0822,27.2814,27.358,707572.0
2022-01-21,27.324,27.9287,27.1408,27.3325,1100183.0
2022-01-22,27.324,27.9287,27.1408,27.3325,1100183.0
2022-01-23,27.324,27.9287,27.1408,27.3325,1100183.0
2022-01-24,27.324,27.4432,26.1567,26.6424,1271903.0
2022-01-25,26.6253,26.9832,26.1823,26.5401,760243.0
2022-01-26,26.506,26.702,25.9437,26.0119,723075.0
2022-01-27,26.063,26.5912,26.0459,26.293,866959.0
2022-01-28,26.2419,26.3867,25.8415,26.3612,634556.0
2022-01-29,26.2419,26.3867,25.8415,26.3612,634556.0
2022-01-30,26.2419,26.3867,25.8415,26.3612,634556.0
2022-01-31,26.2419,26.7531,26.2419,26.4975,702825.0
2022-02-01,26.5827,26.7702,26.2113,26.5486,618976.0
2022-02-02,26.5742,26.719,26.3697,26.5571,640310.0
2022-02-03,26.6509,26.8383,26.3356,26.7872,716143.0
2022-02-04,26.7531,26.9065,25.6711,26.1311,845562.0
2022-02-05,26.7531,26.9065,25.6711,26.1311,845562.0
2022-02-06,26.7531,26.9065,25.6711,26.1311,845562.0
2022-02-07,26.0715,26.2504,25.8329,25.9352,541552.0
2022-02-08,25.9437,26.1133,25.7733,25.8926,694981.0
2022-02-09,26.0715,26.2249,25.7733,25.9267,997269.0
2022-02-10,25.9096,26.2078,25.6796,25.7392,812449.0
2022-02-11,25.7989,26.4464,25.6796,26.3782,586508.0
2022-02-12,25.7989,26.4464,25.6796,26.3782,586508.0
2022-02-13,25.7989,26.4464,25.6796,26.3782,586508.0
2022-02-14,26.4719,26.5997,25.7477,26.2675,572768.0
2022-02-15,26.2419,26.5571,26.1141,26.3867,286701.0
2022-02-16,26.3015,26.5997,26.1056,26.4123,548570.0
2022-02-17,26.4038,26.6253,26.195,26.5742,697050.0
2022-02-18,26.6168,26.9746,26.489,26.7531,583456.0
2022-02-19,26.6168,26.9746,26.489,26.7531,583456.0
2022-02-20,26.6168,26.9746,26.489,26.7531,583456.0
2022-02-21,26.6168,26.9746,26.489,26.7531,583456.0
2022-02-22,26.7446,26.9406,26.3527,26.7446,1528961.0
2022-02-23,26.8213,26.9065,26.2675,26.3782,701168.0
2022-02-24,25.9948,26.3271,25.2962,25.9437,965642.0
2022-02-25,26.08,26.489,25.9437,26.1397,739665.0
2022-02-26,26.08,26.489,25.9437,26.1397,739665.0
2022-02-27,26.08,26.489,25.9437,26.1397,739665.0
2022-02-28,25.9352,25.9426,24.9724,25.2195,2054215.0
2022-03-01,25.1343,25.3473,24.2908,24.9724,2400127.0
2022-03-02,24.7083,25.3217,24.2756,24.9639,2031411.0
2022-03-03,24.8957,25.6881,24.7253,25.6711,1160839.0
2022-03-04,25.4069,26.1482,24.7637,24.9128,1799402.0
2022-03-05,25.4069,26.1482,24.7637,24.9128,1799402.0
2022-03-06,25.4069,26.1482,24.7637,24.9128,1799402.0
2022-03-07,24.9128,25.5518,24.4612,25.4325,1305007.0
2022-03-08,25.3814,25.4495,24.6359,24.6401,1225434.0
2022-03-09,24.9298,25.0832,24.261,24.2823,1308080.0
2022-03-10,24.2823,24.3334,22.3056,22.7316,2992895.0
2022-03-11,22.8424,22.8552,21.7603,21.8881,1988655.0
2022-03-12,22.8424,22.8552,21.7603,21.8881,1988655.0
2022-03-13,22.8424,22.8552,21.7603,21.8881,1988655.0
2022-03-14,21.8881,22.3227,21.3769,21.9307,1306048.0
2022-03-15,21.8796,22.2801,21.8351,22.2119,1040177.0
2022-03-16,22.1863,22.7401,22.0756,22.6975,1091459.0
2022-03-17,22.7146,23.1065,22.3993,22.9361,1009346.0
2022-03-18,22.8765,23.5581,22.7998,23.3792,2715455.0
2022-03-19,22.8765,23.5581,22.7998,23.3792,2715455.0
2022-03-20,22.8765,23.5581,22.7998,23.3792,2715455.0
2022-03-21,23.541,23.5496,22.672,22.7913,1308171.0
2022-03-22,22.8339,23.2088,22.7572,23.1235,883170.0
2022-03-23,23.1747,23.3195,22.7998,22.8339,937223.0
2022-03-24,22.9702,23.098,22.6379,22.9276,1164391.0
2022-03-25,22.8509,23.3919,22.8509,23.294,1001802.0
2022-03-26,22.8509,23.3919,22.8509,23.294,1001802.0
2022-03-27,22.8509,23.3919,22.8509,23.294,1001802.0
2022-03-28,23.3706,23.4131,23.0128,23.2428,1301825.0
2022-03-29,23.3706,23.7626,23.3706,23.72,1331063.0
2022-03-30,23.6636,23.889,23.1435,23.2996,1114260.0
2022-03-31,23.3516,23.681,23.2129,23.3862,1362518.0
2022-04-01,23.3082,23.3144,22.7968,23.2649,1908446.0
2022-04-02,23.3082,23.3144,22.7968,23.2649,1908446.0
2022-04-03,23.3082,23.3144,22.7968,23.2649,1908446.0
2022-04-04,23.2129,23.4036,22.9788,23.3949,1055609.0
2022-04-05,23.3689,23.681,22.9528,22.9528,1119566.0
2022-04-06,22.8835,23.3256,22.8402,23.2389,1027262.0
2022-04-07,23.2736,23.6376,23.2389,23.3429,1109162.0
2022-04-08,23.4036,23.8456,23.3342,23.5336,986720.0
2022-04-09,23.4036,23.8456,23.3342,23.5336,986720.0
2022-04-10,23.4036,23.8456,23.3342,23.5336,986720.0
2022-04-11,23.5856,23.9497,23.5683,23.6203,790369.0
2022-04-12,23.5336,23.7936,23.4383,23.5423,833239.0
2022-04-13,23.6203,23.7936,23.5076,23.6723,405950.0
2022-04-14,23.7156,24.123,23.7156,23.9323,746659.0
2022-04-15,23.7156,24.123,23.7156,23.9323,746659.0
2022-04-16,23.7156,24.123,23.7156,23.9323,746659.0
2022-04-17,23.7156,24.123,23.7156,23.9323,746659.0
2022-04-18,23.9323,23.9864,23.7392,23.8543,749502.0
2022-04-19,23.9323,24.6518,23.889,24.5131,971862.0
2022-04-20,24.5651,25.1372,24.5651,25.0245,1184580.0
2022-04-21,24.9812,25.4232,24.8858,25.1198,909423.0
2022-04-22,25.0852,25.2325,24.8338,24.8685,776273.0
2022-04-23,25.0852,25.2325,24.8338,24.8685,776273.0
2022-04-24,25.0852,25.2325,24.8338,24.8685,776273.0
2022-04-25,24.8338,24.9898,24.2704,24.9812,1044648.0
2022-04-26,24.9118,25.0418,24.1404,24.201,845922.0
2022-04-27,24.201,24.6518,24.045,24.1664,960066.0
2022-04-28,24.3917,24.3917,23.9237,24.0797,503648.0
2022-04-29,24.1317,24.2704,23.1695,23.3429,734275.0
2022-04-30,24.1317,24.2704,23.1695,23.3429,734275.0
2022-05-01,24.1317,24.2704,23.1695,23.3429,734275.0
2022-05-02,23.5249,23.7243,22.1431,22.2941,1437711.0
2022-05-03,22.3894,23.4122,22.2854,23.2736,1151769.0
2022-05-04,23.0569,24.1924,22.9788,24.1837,917326.0
2022-05-05,23.9757,24.175,23.3949,23.4643,1338184.0
2022-05-06,22.7708,22.8228,20.8748,21.1239,3132997.0
2022-05-07,22.7708,22.8228,20.8748,21.1239,3132997.0
2022-05-08,22.7708,22.8228,20.8748,21.1239,3132997.0
2022-05-09,21.0199,22.1034,21.0199,21.8,1523239.0
2022-05-10,21.9647,22.1034,20.4045,20.6645,1130460.0
2022-05-11,20.7512,21.1066,20.1097,20.1704,1058944.0
2022-05-12,20.0924,20.7806,20.0438,20.6558,1124312.0
2022-05-13,20.7685,21.6353,20.6645,21.4099,1183380.0
2022-05-14,20.7685,21.6353,20.6645,21.4099,1183380.0
2022-05-15,20.7685,21.6353,20.6645,21.4099,1183380.0
2022-05-16,21.4099,21.4785,20.8118,20.8118,714715.0
2022-05-17,20.7685,20.9159,20.0231,20.7165,1764660.0
2022-05-18,20.6558,20.6558,19.5117,19.6243,2169435.0
2022-05-19,19.5117,19.555,18.9829,19.2083,1513864.0
2022-05-20,19.2689,19.412,18.2461,18.6362,2126878.0
2022-05-21,19.2689,19.412,18.2461,18.6362,2126878.0
2022-05-22,19.2689,19.412,18.2461,18.6362,2126878.0
2022-05-23,18.8529,19.2689,18.6795,19.2169,1387662.0
2022-05-24,19.3296,19.5463,18.9916,19.373,1067405.0
2022-05-25,19.503,19.8844,19.4163,19.503,1105057.0
2022-05-26,19.555,19.8757,19.4856,19.659,827516.0
2022-05-27,19.7197,19.8064,19.477,19.8064,715936.0
2022-05-28,19.7197,19.8064,19.477,19.8064,715936.0
2022-05-29,19.7197,19.8064,19.477,19.8064,715936.0
2022-05-30,19.7197,19.8064,19.477,19.8064,715936.0
2022-05-31,19.763,19.789,19.4596,19.5983,953318.0
2022-06-01,19.6937,19.763,19.1418,19.4943,1086076.0
2022-06-02,19.451,19.503,18.8616,19.4423,830886.0
2022-06-03,19.3296,19.4726,19.0349,19.3036,720991.0
2022-06-04,19.3296,19.4726,19.0349,19.3036,720991.0
2022-06-05,19.3296,19.4726,19.0349,19.3036,720991.0
2022-06-06,19.4943,19.5983,19.2863,19.5983,833346.0
2022-06-07,19.399,19.5897,19.2256,19.2343,806749.0
2022-06-08,19.1389,19.4943,19.0349,19.3383,851515.0
2022-06-09,19.425,19.7284,19.0783,19.0956,742980.0
2022-06-10,18.9829,19.425,18.9829,19.3383,821337.0
2022-06-11,18.9829,19.425,18.9829,19.3383,821337.0
2022-06-12,18.9829,19.425,18.9829,19.3383,821337.0
2022-06-13,19.1303,19.3384,18.8616,19.0522,760367.0
2022-06-14,19.1996,19.477,19.0132,19.3036,1132584.0
2022-06-15,19.4076,19.607,19.1563,19.3036,1234585.0
2022-06-16,19.1043,19.8367,18.9049,19.6763,1039069.0
2022-06-17,20.0751,20.5952,19.815,20.4478,3428658.0
2022-06-18,20.0751,20.5952,19.815,20.4478,3428658.0
2022-06-19,20.0751,20.5952,19.815,20.4478,3428658.0
2022-06-20,20.0751,20.5952,19.815,20.4478,3428658.0
2022-06-21,20.8205,21.4099,20.4478,21.0459,1594124.0
2022-06-22,20.9419,21.1499,20.5431,20.5865,1161503.0
2022-06-23,20.6732,21.696,20.6732,21.6873,964086.0
2022-06-24,21.8867,21.9647,21.3579,21.696,1539590.0
2022-06-25,21.8867,21.9647,21.3579,21.696,1539590.0
2022-06-26,21.8867,21.9647,21.3579,21.696,1539590.0
2022-06-27,21.7827,22.086,21.6526,22.086,682391.0
2022-06-28,22.2334,22.3461,21.4793,21.566,689949.0
2022-06-29,21.3141,21.5262,19.7058,20.4216,1941549.0
2022-06-30,20.3951,21.1506,20.245,21.0137,1029268.0
2022-07-01,20.89,21.3495,20.7663,21.3495,899840.0
2022-07-02,20.89,21.3495,20.7663,21.3495,899840.0
2022-07-03,20.89,21.3495,20.7663,21.3495,899840.0
2022-07-04,20.89,21.3495,20.7663,21.3495,899840.0
2022-07-05,21.0932,21.3318,20.806,21.1993,830347.0
2022-07-06,21.0932,21.4202,20.9076,21.2081,749532.0
2022-07-07,21.049,21.376,20.7397,20.943,620917.0
2022-07-08,20.943,21.1197,20.3509,20.5542,908896.0
2022-07-09,20.943,21.1197,20.3509,20.5542,908896.0
2022-07-10,20.943,21.1197,20.3509,20.5542,908896.0
2022-07-11,20.6337,20.9872,20.2537,20.3774,550899.0
2022-07-12,20.4393,21.1551,20.3774,21.0314,726373.0
2022-07-13,20.8723,21.1065,20.6956,21.0579,489672.0
2022-07-14,20.8016,20.9562,20.6072,20.9518,560481.0
2022-07-15,21.0137,21.0137,20.669,20.7663,594598.0
2022-07-16,21.0137,21.0137,20.669,20.7663,594598.0
2022-07-17,21.0137,21.0137,20.669,20.7663,594598.0
2022-07-18,20.8016,21.2655,20.7221,21.0402,736763.0
2022-07-19,21.2699,21.429,21.1462,21.2611,548153.0
2022-07-20,21.3406,21.4688,21.0314,21.1993,455830.0
2022-07-21,21.0755,21.0755,20.4393,20.7839,727829.0
2022-07-22,20.8369,21.1197,20.6779,21.1197,520262.0
2022-07-23,20.8369,21.1197,20.6779,21.1197,520262.0
2022-07-24,20.8369,21.1197,20.6779,21.1197,520262.0
