,BKE US Equity,BKE US Equity,BKE US Equity,BKE US Equity,BKE US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-05-22,28.3299,29.0168,27.5379,28.2598,1077930.0
2021-05-23,28.3299,29.0168,27.5379,28.2598,1077930.0
2021-05-24,28.2458,28.6033,27.5169,28.4631,694244.0
2021-05-25,28.7294,29.157,28.0075,28.1757,927053.0
2021-05-26,29.1289,30.5236,28.7785,29.7948,1628069.0
2021-05-27,29.7878,30.2784,29.3462,30.1312,670176.0
2021-05-28,30.1382,30.2013,29.0729,29.5214,506989.0
2021-05-29,30.1382,30.2013,29.0729,29.5214,506989.0
2021-05-30,30.1382,30.2013,29.0729,29.5214,506989.0
2021-05-31,30.1382,30.2013,29.0729,29.5214,506989.0
2021-06-01,30.0121,30.3765,29.6686,30.2364,673049.0
2021-06-02,30.0261,30.0892,29.3744,29.8158,596621.0
2021-06-03,29.8439,29.921,28.7294,28.7715,648814.0
2021-06-04,28.7365,28.9467,27.4258,27.6711,1083300.0
2021-06-05,28.7365,28.9467,27.4258,27.6711,1083300.0
2021-06-06,28.7365,28.9467,27.4258,27.6711,1083300.0
2021-06-07,27.8463,28.0636,27.4819,27.594,899079.0
2021-06-08,27.7482,27.7727,27.2015,27.608,936915.0
2021-06-09,27.629,27.8533,27.2996,27.5099,422736.0
2021-06-10,27.58,27.8393,26.9492,27.5379,518993.0
2021-06-11,27.8043,28.7154,27.5309,28.7014,617017.0
2021-06-12,27.8043,28.7154,27.5309,28.7014,617017.0
2021-06-13,27.8043,28.7154,27.5309,28.7014,617017.0
2021-06-14,28.6033,29.0729,28.4561,28.9748,633044.0
2021-06-15,28.9047,29.0238,28.4561,28.6734,472470.0
2021-06-16,28.6734,29.7387,28.0566,29.6476,751810.0
2021-06-17,29.7387,30.0822,28.8942,29.3953,595153.0
2021-06-18,28.9327,29.2481,27.9866,28.1477,609761.0
2021-06-19,28.9327,29.2481,27.9866,28.1477,609761.0
2021-06-20,28.9327,29.2481,27.9866,28.1477,609761.0
2021-06-21,28.4421,29.6271,28.4421,29.3953,411019.0
2021-06-22,29.3532,30.1663,28.9047,30.0401,383824.0
2021-06-23,30.1242,31.0704,30.0401,30.9513,371861.0
2021-06-24,31.3297,31.9956,30.8812,31.8274,466285.0
2021-06-25,32.1358,33.1976,31.7784,32.5983,1637459.0
2021-06-26,32.1358,33.1976,31.7784,32.5983,1637459.0
2021-06-27,32.1358,33.1976,31.7784,32.5983,1637459.0
2021-06-28,33.6497,33.888,31.7643,32.1498,1187779.0
2021-06-29,32.1568,32.9908,31.7783,32.7035,356484.0
2021-06-30,32.5913,35.3038,32.5913,34.8692,916380.0
2021-07-01,35.0094,35.5954,34.2735,35.1426,479163.0
2021-07-02,35.1356,35.1776,34.5954,34.652,391249.0
2021-07-03,35.1356,35.1776,34.5954,34.652,391249.0
2021-07-04,35.1356,35.1776,34.5954,34.652,391249.0
2021-07-05,35.1356,35.1776,34.5954,34.652,391249.0
2021-07-06,34.694,34.722,32.7245,32.8507,755594.0
2021-07-07,32.8647,33.0,31.7082,31.8414,571769.0
2021-07-08,31.0143,31.8204,30.5447,31.4419,735251.0
2021-07-09,31.8274,33.2712,31.6521,33.2502,735335.0
2021-07-10,31.8274,33.2712,31.6521,33.2502,735335.0
2021-07-11,31.8274,33.2712,31.6521,33.2502,735335.0
2021-07-12,32.8577,33.7969,32.4792,33.5445,500336.0
2021-07-13,33.4955,33.5481,32.6194,32.7315,321523.0
2021-07-14,32.9221,33.2821,32.068,32.3927,458398.0
2021-07-15,32.075,32.3009,31.4327,31.7927,550690.0
2021-07-16,32.1527,32.3715,29.9362,30.0562,673000.0
2021-07-17,32.1527,32.3715,29.9362,30.0562,673000.0
2021-07-18,32.1527,32.3715,29.9362,30.0562,673000.0
2021-07-19,29.1315,30.6492,28.8562,29.4633,612176.0
2021-07-20,29.4633,30.7409,28.9762,30.5362,558728.0
2021-07-21,30.8962,31.835,30.8645,31.0727,334085.0
2021-07-22,31.0727,31.1292,30.0068,30.3174,251246.0
2021-07-23,30.5009,30.9739,29.9998,30.4939,434370.0
2021-07-24,30.5009,30.9739,29.9998,30.4939,434370.0
2021-07-25,30.5009,30.9739,29.9998,30.4939,434370.0
2021-07-26,30.5715,31.1433,30.2892,30.868,241756.0
2021-07-27,30.5645,30.8225,29.7456,30.0774,332012.0
2021-07-28,30.4162,30.8962,29.6327,29.9292,252865.0
2021-07-29,30.4233,30.6139,29.7386,29.7668,286688.0
2021-07-30,29.7386,31.0374,29.548,29.7033,343381.0
2021-07-31,29.7386,31.0374,29.548,29.7033,343381.0
2021-08-01,29.7386,31.0374,29.548,29.7033,343381.0
2021-08-02,29.7033,30.4445,29.5409,29.8374,324084.0
2021-08-03,29.9292,30.6139,28.7362,30.4162,493429.0
2021-08-04,29.9151,30.1974,28.6092,28.6586,420878.0
2021-08-05,28.7221,30.1798,28.6727,29.6962,361065.0
2021-08-06,30.1551,30.4445,29.8656,30.4162,294343.0
2021-08-07,30.1551,30.4445,29.8656,30.4162,294343.0
2021-08-08,30.1551,30.4445,29.8656,30.4162,294343.0
2021-08-09,30.4586,30.4586,29.6751,30.1762,288898.0
2021-08-10,30.2468,32.2092,30.1198,31.9762,491628.0
2021-08-11,32.2303,32.2586,31.1786,31.8703,256655.0
2021-08-12,32.4068,33.035,31.4892,32.2727,743982.0
2021-08-13,32.068,32.5833,31.7292,31.9409,440513.0
2021-08-14,32.068,32.5833,31.7292,31.9409,440513.0
2021-08-15,32.068,32.5833,31.7292,31.9409,440513.0
2021-08-16,31.4892,31.6797,30.9809,31.3833,473162.0
2021-08-17,30.9245,31.1786,29.1971,29.9574,729816.0
2021-08-18,29.8021,31.0656,29.6821,30.3739,482203.0
2021-08-19,29.7386,30.6633,29.4845,30.3809,763942.0
2021-08-20,30.875,31.4115,27.9315,29.4633,1537789.0
2021-08-21,30.875,31.4115,27.9315,29.4633,1537789.0
2021-08-22,30.875,31.4115,27.9315,29.4633,1537789.0
2021-08-23,29.6186,30.4092,28.9198,28.9762,757524.0
2021-08-24,29.188,30.688,29.1245,30.4374,654987.0
2021-08-25,30.2609,30.3527,29.0115,29.2445,468474.0
2021-08-26,28.588,28.8139,27.4163,27.8045,810166.0
2021-08-27,27.9245,28.6727,27.5715,28.6162,555317.0
2021-08-28,27.9245,28.6727,27.5715,28.6162,555317.0
2021-08-29,27.9245,28.6727,27.5715,28.6162,555317.0
2021-08-30,28.8068,28.8068,27.7057,27.868,984342.0
2021-08-31,28.0021,28.1786,27.0704,27.3386,509833.0
2021-09-01,27.7057,27.7763,27.0457,27.1763,558131.0
2021-09-02,27.2186,28.2845,27.2186,28.1433,839410.0
2021-09-03,27.9033,28.6304,27.5715,28.1433,594401.0
2021-09-04,27.9033,28.6304,27.5715,28.1433,594401.0
2021-09-05,27.9033,28.6304,27.5715,28.1433,594401.0
2021-09-06,27.9033,28.6304,27.5715,28.1433,594401.0
2021-09-07,28.1292,28.1433,27.5045,27.7198,453877.0
2021-09-08,27.7974,27.9951,27.2892,27.5927,706667.0
2021-09-09,27.748,28.6586,27.4798,28.3339,693525.0
2021-09-10,28.468,28.6445,27.4868,27.5151,454439.0
2021-09-11,28.468,28.6445,27.4868,27.5151,454439.0
2021-09-12,28.468,28.6445,27.4868,27.5151,454439.0
2021-09-13,27.9033,27.981,26.9017,27.5927,559619.0
2021-09-14,27.741,27.8045,27.2645,27.7268,462693.0
2021-09-15,27.8257,28.341,27.5998,28.0374,369048.0
2021-09-16,28.1221,29.1026,28.0669,28.8139,379833.0
2021-09-17,28.8915,29.2939,28.7574,29.0468,819433.0
2021-09-18,28.8915,29.2939,28.7574,29.0468,819433.0
2021-09-19,28.8915,29.2939,28.7574,29.0468,819433.0
2021-09-20,28.4257,28.9268,27.9951,28.6374,560181.0
2021-09-21,28.9551,29.4139,28.3547,29.0539,614319.0
2021-09-22,29.4915,30.4233,29.2727,30.0068,359734.0
2021-09-23,30.2751,31.1362,30.1621,30.3527,359244.0
2021-09-24,30.0492,30.748,29.5692,30.2327,326489.0
2021-09-25,30.0492,30.748,29.5692,30.2327,326489.0
2021-09-26,30.0492,30.748,29.5692,30.2327,326489.0
2021-09-27,30.5362,31.3762,30.4233,31.0939,335102.0
2021-09-28,30.9103,31.3479,30.5503,30.8468,286249.0
2021-09-29,30.8821,31.6092,30.4515,30.8115,428865.0
2021-09-30,30.6068,30.6068,27.8962,27.9457,704867.0
2021-10-01,28.0798,28.948,27.4727,28.5951,494903.0
2021-10-02,28.0798,28.948,27.4727,28.5951,494903.0
2021-10-03,28.0798,28.948,27.4727,28.5951,494903.0
2021-10-04,28.5033,30.4021,28.2492,29.7174,564495.0
2021-10-05,29.788,30.148,28.8351,29.2092,450256.0
2021-10-06,28.9127,29.1809,28.2245,28.5245,533369.0
2021-10-07,29.0468,30.0845,28.9668,29.7456,480526.0
2021-10-08,29.6821,29.8868,29.1245,29.308,276431.0
2021-10-09,29.6821,29.8868,29.1245,29.308,276431.0
2021-10-10,29.6821,29.8868,29.1245,29.308,276431.0
2021-10-11,29.6468,29.8496,28.228,28.2633,311262.0
2021-10-12,28.6374,29.0257,28.4892,28.8704,228052.0
2021-10-13,28.8845,28.8985,28.0939,28.3621,374118.0
2021-10-14,28.6824,29.3941,28.3265,29.387,332694.0
2021-10-15,30.0489,30.7179,29.8212,30.113,413504.0
2021-10-16,30.0489,30.7179,29.8212,30.113,413504.0
2021-10-17,30.0489,30.7179,29.8212,30.113,413504.0
2021-10-18,30.0631,30.5898,28.9742,30.5898,387331.0
2021-10-19,30.8389,30.8674,30.2268,30.2767,311141.0
2021-10-20,30.2767,31.0169,29.9137,30.3051,345673.0
2021-10-21,30.5471,31.2588,30.4048,30.7322,249389.0
2021-10-22,30.7749,30.9243,30.113,30.177,210332.0
2021-10-23,30.7749,30.9243,30.113,30.177,210332.0
2021-10-24,30.7749,30.9243,30.113,30.177,210332.0
2021-10-25,30.2411,30.846,30.0418,30.5898,265568.0
2021-10-26,30.7535,30.9955,29.9564,30.056,272807.0
2021-10-27,30.1201,30.1201,29.0454,29.0454,248807.0
2021-10-28,29.2802,29.8425,29.2589,29.5721,267096.0
2021-10-29,29.4866,29.7927,28.9671,29.6219,318457.0
2021-10-30,29.4866,29.7927,28.9671,29.6219,318457.0
2021-10-31,29.4866,29.7927,28.9671,29.6219,318457.0
2021-11-01,29.9991,31.3514,29.9706,30.846,495915.0
2021-11-02,30.9457,31.7357,30.3407,31.5578,389197.0
2021-11-03,31.4154,33.5292,31.4154,33.1378,554343.0
2021-11-04,33.2588,33.962,32.8424,33.8637,376397.0
2021-11-05,34.4758,35.5719,34.1342,34.4758,358121.0
2021-11-06,34.4758,35.5719,34.1342,34.4758,358121.0
2021-11-07,34.4758,35.5719,34.1342,34.4758,358121.0
2021-11-08,34.5897,34.9456,33.999,34.6039,287821.0
2021-11-09,34.5968,35.3797,34.2125,35.1591,213446.0
2021-11-10,35.0167,35.3584,34.2908,34.4331,256753.0
2021-11-11,34.6822,34.8387,34.184,34.6538,228494.0
2021-11-12,35.1947,35.3797,34.5683,35.1947,291926.0
2021-11-13,35.1947,35.3797,34.5683,35.1947,291926.0
2021-11-14,35.1947,35.3797,34.5683,35.1947,291926.0
2021-11-15,35.6217,36.0985,35.2872,35.9776,544578.0
2021-11-16,35.9491,36.9882,35.7534,36.9668,334350.0
2021-11-17,37.0096,37.4651,36.1982,36.7106,809001.0
2021-11-18,37.2515,38.4899,36.9597,38.2551,819820.0
2021-11-19,40.5682,40.6393,35.5292,35.764,933137.0
2021-11-20,40.5682,40.6393,35.5292,35.764,933137.0
2021-11-21,40.5682,40.6393,35.5292,35.764,933137.0
2021-11-22,36.0131,37.3369,35.6288,37.1661,546048.0
2021-11-23,36.0274,37.3939,36.0203,36.7747,457244.0
2021-11-24,36.1626,36.5185,35.4722,35.9847,302780.0
2021-11-25,36.1626,36.5185,35.4722,35.9847,302780.0
2021-11-26,34.6893,35.4936,33.9278,34.547,408255.0
2021-11-27,34.6893,35.4936,33.9278,34.547,408255.0
2021-11-28,34.6893,35.4936,33.9278,34.547,408255.0
2021-11-29,35.3512,35.6217,33.8638,34.6538,403162.0
2021-11-30,34.3264,34.6182,32.8246,33.4794,725873.0
2021-12-01,34.2054,34.7312,32.1129,32.1556,441255.0
2021-12-02,32.6894,33.7143,32.6396,33.1093,709272.0
2021-12-03,33.2018,33.6858,32.8318,33.3655,534078.0
2021-12-04,33.2018,33.6858,32.8318,33.3655,534078.0
2021-12-05,33.2018,33.6858,32.8318,33.3655,534078.0
2021-12-06,35.337,35.3512,33.6075,34.2125,1034238.0
2021-12-07,34.8174,36.2124,34.6324,35.7996,750117.0
2021-12-08,36.1199,36.5753,35.5932,35.6075,537541.0
2021-12-09,35.4722,36.6133,35.3726,36.0843,756819.0
2021-12-10,36.4046,36.6893,35.0096,35.9562,648139.0
2021-12-11,36.4046,36.6893,35.0096,35.9562,648139.0
2021-12-12,36.4046,36.6893,35.0096,35.9562,648139.0
2021-12-13,35.9776,36.1946,33.8139,33.8566,806753.0
2021-12-14,33.7356,34.5703,33.5292,34.2054,1120587.0
2021-12-15,34.2837,34.9811,33.1734,34.7534,884653.0
2021-12-16,35.4722,35.6841,33.2872,33.4865,1058088.0
2021-12-17,33.1031,34.1718,32.6382,34.1473,1948972.0
2021-12-18,33.1031,34.1718,32.6382,34.1473,1948972.0
2021-12-19,33.1031,34.1718,32.6382,34.1473,1948972.0
2021-12-20,33.6497,33.7965,31.129,31.5369,1227269.0
2021-12-21,31.8142,33.1194,31.8142,33.0297,841476.0
2021-12-22,33.1358,33.8128,32.9024,33.511,402997.0
2021-12-23,33.6334,33.7639,32.7605,33.3397,447663.0
2021-12-24,33.6334,33.7639,32.7605,33.3397,447663.0
2021-12-25,33.6334,33.7639,32.7605,33.3397,447663.0
2021-12-26,33.6334,33.7639,32.7605,33.3397,447663.0
2021-12-27,33.4865,34.4899,33.4457,34.237,518747.0
2021-12-28,34.1391,34.5715,33.6497,33.7313,463189.0
2021-12-29,33.9189,34.7632,33.8047,34.7183,591979.0
2021-12-30,34.702,35.4606,34.5878,34.8244,551070.0
2021-12-31,34.8325,34.9631,34.0494,34.5144,501849.0
2022-01-01,34.8325,34.9631,34.0494,34.5144,501849.0
2022-01-02,34.8325,34.9631,34.0494,34.5144,501849.0
2022-01-03,34.441,35.0772,33.6293,33.8699,547976.0
2022-01-04,34.0983,34.2452,33.3397,33.9678,583909.0
2022-01-05,33.9026,34.1636,32.8951,32.9481,404335.0
2022-01-06,32.9481,33.5273,32.0427,33.4865,571485.0
2022-01-07,33.3152,33.821,32.2384,32.4016,521716.0
2022-01-08,33.3152,33.821,32.2384,32.4016,521716.0
2022-01-09,33.3152,33.821,32.2384,32.4016,521716.0
2022-01-10,32.1405,32.1405,30.3704,31.1045,897152.0
2022-01-11,31.284,31.7735,30.8109,31.6919,540378.0
2022-01-12,31.6919,32.0834,30.6314,31.0474,411741.0
2022-01-13,31.3656,31.7245,30.6396,30.6967,467946.0
2022-01-14,30.0114,30.2888,28.6491,29.6036,794113.0
2022-01-15,30.0114,30.2888,28.6491,29.6036,794113.0
2022-01-16,30.0114,30.2888,28.6491,29.6036,794113.0
2022-01-17,30.0114,30.2888,28.6491,29.6036,794113.0
2022-01-18,29.0733,30.0685,28.641,29.6688,1016967.0
2022-01-19,29.7667,30.5498,29.3588,29.4649,954249.0
2022-01-20,29.7259,30.0441,27.2624,27.3847,805599.0
2022-01-21,27.0747,27.9761,26.3161,27.2053,1469600.0
2022-01-22,27.0747,27.9761,26.3161,27.2053,1469600.0
2022-01-23,27.0747,27.9761,26.3161,27.2053,1469600.0
2022-01-24,26.52,31.2106,26.5127,31.1209,1997267.0
2022-01-25,30.1991,31.9774,30.0196,31.0882,1578593.0
2022-01-26,31.8142,32.1895,30.0114,30.3051,909748.0
2022-01-27,30.8027,31.6674,29.5301,30.0604,419042.0
2022-01-28,29.987,30.0481,28.7797,29.7912,931671.0
2022-01-29,29.987,30.0481,28.7797,29.7912,931671.0
2022-01-30,29.987,30.0481,28.7797,29.7912,931671.0
2022-01-31,29.7096,30.7538,29.4649,30.7048,554364.0
2022-02-01,30.5498,31.2351,30.0359,30.8109,758911.0
2022-02-02,31.1616,31.1698,29.9788,30.4764,742918.0
2022-02-03,30.5661,31.3411,29.628,29.8238,661481.0
2022-02-04,29.7749,30.2847,28.7715,29.9706,422764.0
2022-02-05,29.7749,30.2847,28.7715,29.9706,422764.0
2022-02-06,29.7749,30.2847,28.7715,29.9706,422764.0
2022-02-07,29.8238,30.6232,29.4159,30.3785,381317.0
2022-02-08,30.509,31.5736,30.3622,31.5043,337072.0
2022-02-09,31.6348,32.0998,31.3656,32.0834,320688.0
2022-02-10,31.3248,32.6871,31.0719,31.8958,541699.0
2022-02-11,31.6837,31.8346,30.5906,30.819,500251.0
2022-02-12,31.6837,31.8346,30.5906,30.819,500251.0
2022-02-13,31.6837,31.8346,30.5906,30.819,500251.0
2022-02-14,30.8353,31.0474,29.8972,30.0849,397466.0
2022-02-15,30.6314,31.4798,30.5254,31.333,320517.0
2022-02-16,31.2187,31.9979,31.0148,31.545,548713.0
2022-02-17,31.1861,31.439,30.1827,30.2888,267429.0
2022-02-18,30.1175,30.8598,30.1093,30.3133,408920.0
2022-02-19,30.1175,30.8598,30.1093,30.3133,408920.0
2022-02-20,30.1175,30.8598,30.1093,30.3133,408920.0
2022-02-21,30.1175,30.8598,30.1093,30.3133,408920.0
2022-02-22,30.2562,31.0801,29.4567,29.5628,474491.0
2022-02-23,29.7912,29.7912,28.5431,28.7062,646006.0
2022-02-24,28.0536,29.9706,27.605,29.7422,652552.0
2022-02-25,29.628,30.0114,29.0978,29.9299,475292.0
2022-02-26,29.628,30.0114,29.0978,29.9299,475292.0
2022-02-27,29.628,30.0114,29.0978,29.9299,475292.0
2022-02-28,29.4975,29.8075,29.057,29.367,803922.0
2022-03-01,29.3344,29.5138,27.8415,28.4126,551938.0
2022-03-02,28.8123,30.2317,28.7389,29.7259,753022.0
2022-03-03,29.6933,30.0971,28.9591,29.9543,469044.0
2022-03-04,29.7667,29.7749,28.6083,29.1875,925791.0
2022-03-05,29.7667,29.7749,28.6083,29.1875,925791.0
2022-03-06,29.7667,29.7749,28.6083,29.1875,925791.0
2022-03-07,29.2773,29.6117,28.0128,28.1842,578141.0
2022-03-08,28.5349,29.6443,28.3922,28.5676,1070156.0
2022-03-09,29.2936,29.938,29.0081,29.0733,753465.0
2022-03-10,28.6165,29.5546,28.5431,29.1304,757817.0
2022-03-11,29.9788,30.5906,28.9917,29.522,842496.0
2022-03-12,29.9788,30.5906,28.9917,29.522,842496.0
2022-03-13,29.9788,30.5906,28.9917,29.522,842496.0
2022-03-14,30.1583,30.5825,29.1141,29.1794,788326.0
2022-03-15,29.1794,29.7259,28.8939,29.4486,720873.0
2022-03-16,29.8809,31.1616,29.8809,30.9169,747371.0
2022-03-17,30.8109,31.7979,30.3296,31.6919,613975.0
2022-03-18,31.594,32.0304,30.9659,31.2758,1694743.0
2022-03-19,31.594,32.0304,30.9659,31.2758,1694743.0
2022-03-20,31.594,32.0304,30.9659,31.2758,1694743.0
2022-03-21,31.3411,31.4145,30.1746,30.4275,466800.0
2022-03-22,30.7782,31.4879,30.2398,30.5172,692697.0
2022-03-23,30.3785,30.4193,29.6117,29.783,749492.0
2022-03-24,29.832,29.8564,29.1223,29.2038,557141.0
2022-03-25,29.367,29.4486,28.8775,28.9999,522263.0
2022-03-26,29.367,29.4486,28.8775,28.9999,522263.0
2022-03-27,29.367,29.4486,28.8775,28.9999,522263.0
2022-03-28,28.8775,28.9591,27.8048,28.5186,623449.0
2022-03-29,28.8286,30.0604,28.8286,29.832,681971.0
2022-03-30,29.6443,29.7015,28.1393,28.2494,501702.0
2022-03-31,28.0292,28.0292,26.8953,26.9524,931678.0
2022-04-01,27.0992,27.2053,25.4922,26.104,1254156.0
2022-04-02,27.0992,27.2053,25.4922,26.104,1254156.0
2022-04-03,27.0992,27.2053,25.4922,26.104,1254156.0
2022-04-04,26.1611,26.9034,25.9572,26.6424,743325.0
2022-04-05,26.7403,27.2868,26.4385,27.0747,780365.0
2022-04-06,26.7729,26.9164,26.0112,26.3324,934750.0
2022-04-07,26.1856,26.3773,25.2067,26.2019,1096738.0
2022-04-08,26.2998,27.1683,25.7532,26.5853,832142.0
2022-04-09,26.2998,27.1683,25.7532,26.5853,832142.0
2022-04-10,26.2998,27.1683,25.7532,26.5853,832142.0
2022-04-11,26.6342,27.5316,26.1856,26.3487,1263379.0
2022-04-12,26.7648,27.3847,26.0632,26.1285,938270.0
2022-04-13,26.3347,27.1182,26.2167,26.912,1167461.0
2022-04-14,27.1017,27.5471,26.7429,26.8048,830503.0
2022-04-15,27.1017,27.5471,26.7429,26.8048,830503.0
2022-04-16,27.1017,27.5471,26.7429,26.8048,830503.0
2022-04-17,27.1017,27.5471,26.7429,26.8048,830503.0
2022-04-18,26.6316,27.2336,26.3429,27.0192,910976.0
2022-04-19,27.1017,28.1409,27.1017,27.9677,878061.0
2022-04-20,28.2481,28.4295,27.5141,27.6378,712463.0
2022-04-21,27.9429,28.1161,27.1842,27.4893,838158.0
2022-04-22,26.9862,26.9945,25.2955,25.4934,1280008.0
2022-04-23,26.9862,26.9945,25.2955,25.4934,1280008.0
2022-04-24,26.9862,26.9945,25.2955,25.4934,1280008.0
2022-04-25,25.3202,26.1944,24.9903,26.1532,953302.0
2022-04-26,25.7491,26.079,25.4027,25.4769,893070.0
2022-04-27,25.6006,26.046,25.2047,25.7161,982863.0
2022-04-28,26.2357,26.6398,25.6006,26.4666,453559.0
2022-04-29,26.0625,26.2274,25.5016,25.6171,418100.0
2022-04-30,26.0625,26.2274,25.5016,25.6171,418100.0
2022-05-01,26.0625,26.2274,25.5016,25.6171,418100.0
2022-05-02,25.7821,26.5491,25.3614,26.5326,423935.0
2022-05-03,26.7058,26.8295,26.1078,26.6975,514248.0
2022-05-04,26.6151,27.1842,25.7738,27.1182,536631.0
2022-05-05,26.714,26.945,25.8728,26.8048,609046.0
2022-05-06,26.6151,26.6151,25.7078,26.0872,754672.0
2022-05-07,26.6151,26.6151,25.7078,26.0872,754672.0
2022-05-08,26.6151,26.6151,25.7078,26.0872,754672.0
2022-05-09,25.6583,26.1697,25.2047,25.3944,582671.0
2022-05-10,25.9223,26.046,24.7016,25.7326,523365.0
2022-05-11,25.7243,26.1037,24.6604,24.8666,1067471.0
2022-05-12,24.8996,26.8213,24.8996,26.4501,729925.0
2022-05-13,26.8048,27.1017,26.3223,26.714,489298.0
2022-05-14,26.8048,27.1017,26.3223,26.714,489298.0
2022-05-15,26.8048,27.1017,26.3223,26.714,489298.0
2022-05-16,26.4006,27.3409,26.1615,27.1924,615219.0
2022-05-17,27.6213,27.9924,26.778,27.5388,362090.0
2022-05-18,26.2439,26.5202,24.8748,25.213,860427.0
2022-05-19,24.7429,25.4027,24.3965,24.7759,794064.0
2022-05-20,24.7429,24.9408,23.9758,24.8088,515282.0
2022-05-21,24.7429,24.9408,23.9758,24.8088,515282.0
2022-05-22,24.7429,24.9408,23.9758,24.8088,515282.0
2022-05-23,24.6769,24.8996,23.7614,24.5037,770395.0
2022-05-24,23.5552,23.5841,21.9057,22.4088,1164179.0
2022-05-25,22.3675,25.1552,22.3181,24.9738,1381468.0
2022-05-26,25.8563,27.8192,25.4917,26.5573,1287120.0
2022-05-27,26.2109,27.4646,26.1367,27.4151,560725.0
2022-05-28,26.2109,27.4646,26.1367,27.4151,560725.0
2022-05-29,26.2109,27.4646,26.1367,27.4151,560725.0
2022-05-30,26.2109,27.4646,26.1367,27.4151,560725.0
2022-05-31,27.2171,27.6048,26.747,27.1017,752342.0
2022-06-01,27.5058,27.6048,26.3264,26.7305,443459.0
2022-06-02,27.011,27.2089,26.4584,26.5161,428763.0
2022-06-03,26.2769,26.945,26.0336,26.6481,379941.0
2022-06-04,26.2769,26.945,26.0336,26.6481,379941.0
2022-06-05,26.2769,26.945,26.0336,26.6481,379941.0
2022-06-06,26.9285,26.9945,26.1532,26.7883,556301.0
2022-06-07,26.3841,27.2007,25.8728,26.7965,488656.0
2022-06-08,26.5986,26.857,26.0295,26.4254,262457.0
2022-06-09,26.0295,26.4584,25.9965,26.0377,264233.0
2022-06-10,25.5511,25.8769,25.0893,25.2212,310012.0
2022-06-11,25.5511,25.8769,25.0893,25.2212,310012.0
2022-06-12,25.5511,25.8769,25.0893,25.2212,310012.0
2022-06-13,24.5119,24.9903,24.1325,24.7594,429375.0
2022-06-14,24.7429,25.114,24.4459,24.7841,369311.0
2022-06-15,25.1305,25.5346,24.6769,24.9985,287500.0
2022-06-16,23.9923,24.2562,23.547,23.7779,434842.0
2022-06-17,24.0006,24.5119,23.8191,24.1243,687549.0
2022-06-18,24.0006,24.5119,23.8191,24.1243,687549.0
2022-06-19,24.0006,24.5119,23.8191,24.1243,687549.0
2022-06-20,24.0006,24.5119,23.8191,24.1243,687549.0
2022-06-21,24.7759,25.0563,24.2727,24.3057,330500.0
2022-06-22,24.0501,24.5119,23.7284,23.9098,338044.0
2022-06-23,23.9428,24.2315,23.3985,24.0006,348249.0
2022-06-24,24.281,25.3215,24.1655,24.7759,496653.0
2022-06-25,24.281,25.3215,24.1655,24.7759,496653.0
2022-06-26,24.281,25.3215,24.1655,24.7759,496653.0
2022-06-27,24.9738,25.0109,24.3882,24.6274,310187.0
2022-06-28,24.7759,25.2295,24.1243,24.1325,403035.0
2022-06-29,24.0006,24.0006,23.1758,23.481,379732.0
2022-06-30,23.1098,23.2335,22.516,22.8377,549890.0
2022-07-01,22.8459,22.8459,21.9387,22.6562,491990.0
2022-07-02,22.8459,22.8459,21.9387,22.6562,491990.0
2022-07-03,22.8459,22.8459,21.9387,22.6562,491990.0
2022-07-04,22.8459,22.8459,21.9387,22.6562,491990.0
2022-07-05,22.4748,23.382,22.1943,23.3573,553581.0
2022-07-06,23.1593,23.3078,22.0706,22.2438,535483.0
2022-07-07,22.483,23.7614,22.384,23.6872,454949.0
2022-07-08,23.6294,23.7779,23.1428,23.3902,325236.0
2022-07-09,23.6294,23.7779,23.1428,23.3902,325236.0
2022-07-10,23.6294,23.7779,23.1428,23.3902,325236.0
2022-07-11,23.3902,23.7366,22.7717,22.8377,344107.0
2022-07-12,22.7799,23.1098,22.4987,22.6645,302232.0
2022-07-13,22.4665,22.9944,22.2851,22.8377,374302.0
2022-07-14,22.4284,22.6873,22.136,22.4367,322427.0
2022-07-15,22.7625,23.0047,22.5954,22.988,283743.0
2022-07-16,22.7625,23.0047,22.5954,22.988,283743.0
2022-07-17,22.7625,23.0047,22.5954,22.988,283743.0
2022-07-18,23.272,24.0322,23.272,23.6396,476016.0
2022-07-19,24.0071,24.7171,23.9988,24.5835,387373.0
2022-07-20,24.5501,25.4021,24.4457,25.3269,379450.0
2022-07-21,25.3687,25.4856,24.6252,25.4856,302179.0
2022-07-22,25.5023,26.1831,25.0596,25.4355,272608.0
2022-07-23,25.5023,26.1831,25.0596,25.4355,272608.0
2022-07-24,25.5023,26.1831,25.0596,25.4355,272608.0
2022-07-25,25.5357,25.5357,24.855,25.4522,322822.0
2022-07-26,24.6837,24.9009,24.0906,24.3162,411425.0
2022-07-27,24.5083,24.9176,23.7231,24.8424,299475.0
2022-07-28,24.8007,25.1264,24.2243,24.9343,254985.0
2022-07-29,25.1431,25.4606,24.525,25.2267,495356.0
2022-07-30,25.1431,25.4606,24.525,25.2267,495356.0
2022-07-31,25.1431,25.4606,24.525,25.2267,495356.0
2022-08-01,24.9343,25.778,24.6837,25.5107,334829.0
2022-08-02,25.235,25.3687,24.7338,24.7756,355140.0
