,IBP US Equity,IBP US Equity,IBP US Equity,IBP US Equity,IBP US Equity
2021-05-29,112.8812,112.8906,110.5762,112.0404,155110.0
2021-05-30,112.8812,112.8906,110.5762,112.0404,155110.0
2021-05-31,112.8812,112.8906,110.5762,112.0404,155110.0
2021-06-01,112.7773,114.2793,111.6342,113.7881,303120.0
2021-06-02,113.2213,113.2213,110.6517,111.1335,300649.0
2021-06-03,110.34,111.2847,108.1388,110.7367,280029.0
2021-06-04,112.1066,113.2685,109.3764,113.089,137392.0
2021-06-05,112.1066,113.2685,109.3764,113.089,137392.0
2021-06-06,112.1066,113.2685,109.3764,113.089,137392.0
2021-06-07,113.4197,113.8259,112.0546,112.7017,125418.0
2021-06-08,113.4575,114.8556,112.2199,114.4305,211378.0
2021-06-09,114.5344,115.6114,112.4277,112.6072,238419.0
2021-06-10,112.5411,112.5411,108.3183,108.649,178812.0
2021-06-11,109.2158,111.2091,108.7434,111.0013,178585.0
2021-06-12,109.2158,111.2091,108.7434,111.0013,178585.0
2021-06-13,109.2158,111.2091,108.7434,111.0013,178585.0
2021-06-14,110.5845,111.9199,106.3604,107.298,263524.0
2021-06-15,107.3833,108.946,106.6351,107.9705,219114.0
2021-06-16,106.8434,108.2452,105.3944,106.4741,260681.0
2021-06-17,106.0384,107.3833,104.3052,105.5364,259712.0
2021-06-18,103.8411,107.4117,103.6237,105.2428,372507.0
2021-06-19,103.8411,107.4117,103.6237,105.2428,372507.0
2021-06-20,103.8411,107.4117,103.6237,105.2428,372507.0
2021-06-21,105.9721,109.1638,105.9721,109.1544,247550.0
2021-06-22,108.5577,109.107,107.5443,108.8797,255273.0
2021-06-23,108.6524,109.1828,106.834,108.9176,348079.0
2021-06-24,110.2341,111.2475,108.8892,110.4046,272947.0
2021-06-25,110.272,111.238,109.7321,110.0352,221327.0
2021-06-26,110.272,111.238,109.7321,110.0352,221327.0
2021-06-27,110.272,111.238,109.7321,110.0352,221327.0
2021-06-28,110.6035,112.8292,109.7511,112.6397,205506.0
2021-06-29,112.8197,115.2301,112.6397,114.354,205023.0
2021-06-30,113.9089,116.3145,113.1607,115.8883,198017.0
2021-07-01,116.1251,118.5308,115.1117,117.8678,261396.0
2021-07-02,118.5118,118.5118,113.6389,114.1078,177895.0
2021-07-03,118.5118,118.5118,113.6389,114.1078,177895.0
2021-07-04,118.5118,118.5118,113.6389,114.1078,177895.0
2021-07-05,118.5118,118.5118,113.6389,114.1078,177895.0
2021-07-06,114.4298,115.0265,109.5569,111.4274,247849.0
2021-07-07,111.0391,113.6594,110.7834,112.2325,169177.0
2021-07-08,109.7321,111.4464,107.1939,108.6429,199748.0
2021-07-09,109.7037,112.0667,108.283,110.111,242712.0
2021-07-10,109.7037,112.0667,108.283,110.111,242712.0
2021-07-11,109.7037,112.0667,108.283,110.111,242712.0
2021-07-12,110.0352,110.755,107.7242,110.6792,286694.0
2021-07-13,109.5995,110.163,106.4172,106.6729,169862.0
2021-07-14,107.819,109.1449,105.7353,107.3738,194424.0
2021-07-15,106.8245,108.1599,106.1331,107.7242,89533.0
2021-07-16,108.5956,109.5711,105.6406,105.6406,186071.0
2021-07-17,108.5956,109.5711,105.6406,105.6406,186071.0
2021-07-18,108.5956,109.5711,105.6406,105.6406,186071.0
2021-07-19,103.5001,106.2941,102.8135,104.7882,205622.0
2021-07-20,105.8016,109.5237,104.4709,108.5009,375892.0
2021-07-21,108.9555,112.4361,108.9555,112.1567,293136.0
2021-07-22,111.721,111.721,109.3817,109.9405,119145.0
2021-07-23,110.9728,112.564,110.2151,111.9105,293605.0
2021-07-24,110.9728,112.564,110.2151,111.9105,293605.0
2021-07-25,110.9728,112.564,110.2151,111.9105,293605.0
2021-07-26,112.6019,112.6019,108.8513,110.0447,227213.0
2021-07-27,108.946,111.4843,107.6959,111.3517,114691.0
2021-07-28,112.2325,113.0565,109.1923,110.9444,138112.0
2021-07-29,112.2609,116.0872,112.2609,115.2064,241202.0
2021-07-30,114.013,116.8923,113.2885,113.6531,154374.0
2021-07-31,114.013,116.8923,113.2885,113.6531,154374.0
2021-08-01,114.013,116.8923,113.2885,113.6531,154374.0
2021-08-02,113.6531,114.766,112.223,112.5829,204166.0
2021-08-03,113.3974,115.822,111.8252,114.6287,385999.0
2021-08-04,113.4637,115.2538,112.1662,112.706,300167.0
2021-08-05,114.4677,116.3998,112.4787,116.3808,264858.0
2021-08-06,116.5418,117.6215,113.6247,116.7502,164719.0
2021-08-07,116.5418,117.6215,113.6247,116.7502,164719.0
2021-08-08,116.5418,117.6215,113.6247,116.7502,164719.0
2021-08-09,116.9301,118.4076,115.912,117.0533,202904.0
2021-08-10,116.9775,120.3871,116.6365,118.1424,273365.0
2021-08-11,118.1993,120.7281,117.3374,120.6902,257024.0
2021-08-12,121.391,122.3571,117.631,118.2466,282309.0
2021-08-13,117.7636,118.0951,115.7936,117.0154,88412.0
2021-08-14,117.7636,118.0951,115.7936,117.0154,88412.0
2021-08-15,117.7636,118.0951,115.7936,117.0154,88412.0
2021-08-16,115.4527,117.6452,115.0454,116.807,74938.0
2021-08-17,115.822,115.822,111.7542,112.867,163668.0
2021-08-18,112.1757,114.5718,111.6926,112.1946,91426.0
2021-08-19,110.2246,112.8718,109.8079,111.8158,153993.0
2021-08-20,112.0999,116.1251,111.8063,115.4053,231296.0
2021-08-21,112.0999,116.1251,111.8063,115.4053,231296.0
2021-08-22,112.0999,116.1251,111.8063,115.4053,231296.0
2021-08-23,115.9262,116.4282,114.5245,115.9641,162948.0
2021-08-24,116.4282,120.4723,116.4282,119.6957,203317.0
2021-08-25,119.3547,121.4763,119.3547,119.421,187636.0
2021-08-26,118.7391,120.0367,115.8315,116.4566,117765.0
2021-08-27,116.3714,119.942,116.3714,119.2222,211214.0
2021-08-28,116.3714,119.942,116.3714,119.2222,211214.0
2021-08-29,116.3714,119.942,116.3714,119.2222,211214.0
2021-08-30,120.1124,120.6712,118.7865,119.9135,206141.0
2021-08-31,120.4345,120.4345,116.8544,117.6121,101406.0
2021-09-01,118.1046,120.2166,118.0004,119.0233,208611.0
2021-09-02,119.8567,119.8709,118.4266,118.5686,81870.0
2021-09-03,117.7162,117.9293,115.9783,116.9491,160393.0
2021-09-04,117.7162,117.9293,115.9783,116.9491,160393.0
2021-09-05,117.7162,117.9293,115.9783,116.9491,160393.0
2021-09-06,117.7162,117.9293,115.9783,116.9491,160393.0
2021-09-07,116.4566,117.7257,114.4345,114.5529,101086.0
2021-09-08,113.4827,114.3023,111.8063,113.0659,128504.0
2021-09-09,113.0659,117.0675,113.0659,115.1306,155708.0
2021-09-10,116.0493,117.2711,115.2632,115.339,122762.0
2021-09-11,116.0493,117.2711,115.2632,115.339,122762.0
2021-09-12,116.0493,117.2711,115.2632,115.339,122762.0
2021-09-13,116.7881,116.7881,112.5829,114.2119,163619.0
2021-09-14,115.6552,116.1679,111.5345,111.9902,101921.0
2021-09-15,111.468,114.9146,110.7749,113.2625,170006.0
2021-09-16,113.6233,114.9383,113.0346,114.0695,222530.0
2021-09-17,114.6867,115.4396,113.1391,114.4019,319067.0
2021-09-18,114.6867,115.4396,113.1391,114.4019,319067.0
2021-09-19,114.6867,115.4396,113.1391,114.4019,319067.0
2021-09-20,111.8573,112.9112,108.3063,109.721,179022.0
2021-09-21,110.4236,110.6989,108.8569,109.2937,139463.0
2021-09-22,110.2242,111.3256,108.724,109.0373,151272.0
2021-09-23,109.8919,110.4663,107.9502,108.0309,152270.0
2021-09-24,107.0055,107.9549,105.9326,106.3219,166029.0
2021-09-25,107.0055,107.9549,105.9326,106.3219,166029.0
2021-09-26,107.0055,107.9549,105.9326,106.3219,166029.0
2021-09-27,105.7522,108.9234,105.3154,108.3252,131191.0
2021-09-28,107.5467,108.0499,104.8312,105.23,94407.0
2021-09-29,106.2839,107.1859,105.0116,106.4643,148888.0
2021-09-30,107.3093,107.3093,101.6505,101.7359,145899.0
2021-10-01,102.2391,102.6427,99.9129,101.4226,219153.0
2021-10-02,102.2391,102.6427,99.9129,101.4226,219153.0
2021-10-03,102.2391,102.6427,99.9129,101.4226,219153.0
2021-10-04,101.1852,101.7739,99.9889,101.641,156073.0
2021-10-05,101.8783,102.7518,99.4572,99.8465,146869.0
2021-10-06,99.4572,101.6979,99.0347,101.0333,147972.0
2021-10-07,101.8404,104.2995,101.8404,102.4005,128984.0
2021-10-08,102.1917,102.8882,100.2927,100.6345,123952.0
2021-10-09,102.1917,102.8882,100.2927,100.6345,123952.0
2021-10-10,102.1917,102.8882,100.2927,100.6345,123952.0
2021-10-11,100.6915,103.7013,100.2547,102.41,229756.0
2021-10-12,103.2646,103.6254,101.7929,103.1126,113267.0
2021-10-13,103.8058,104.6223,102.7613,103.9292,108549.0
2021-10-14,105.0306,107.2144,105.0306,106.6637,214703.0
2021-10-15,108.4202,108.5531,105.7522,105.7712,127455.0
2021-10-16,108.4202,108.5531,105.7522,105.7712,127455.0
2021-10-17,108.4202,108.5531,105.7522,105.7712,127455.0
2021-10-18,104.7552,107.2381,104.7552,106.8536,148516.0
2021-10-19,107.6701,107.6701,106.0655,106.8251,71938.0
2021-10-20,107.015,109.8349,107.015,109.4076,121476.0
2021-10-21,109.1038,110.6989,108.0309,110.4805,165233.0
2021-10-22,110.6989,113.253,110.6989,111.9807,190392.0
2021-10-23,110.6989,113.253,110.6989,111.9807,190392.0
2021-10-24,110.6989,113.253,110.6989,111.9807,190392.0
2021-10-25,112.0092,116.3958,111.7528,116.2628,191833.0
2021-10-26,116.5002,117.0319,114.8717,115.7786,158894.0
2021-10-27,116.1584,119.0543,116.1584,117.9719,255858.0
2021-10-28,118.7125,120.7728,117.2313,117.763,124271.0
2021-10-29,117.5446,120.8868,117.5446,120.6304,123725.0
2021-10-30,117.5446,120.8868,117.5446,120.6304,123725.0
2021-10-31,117.5446,120.8868,117.5446,120.6304,123725.0
2021-11-01,120.9912,125.6911,120.393,125.5012,293640.0
2021-11-02,125.2163,125.4917,119.6904,121.7793,310700.0
2021-11-03,121.6558,126.0519,121.5989,125.5297,192475.0
2021-11-04,120.1177,125.805,116.9275,123.4978,315790.0
2021-11-05,123.1085,127.8844,123.1085,125.9474,194901.0
2021-11-06,123.1085,127.8844,123.1085,125.9474,194901.0
2021-11-07,123.1085,127.8844,123.1085,125.9474,194901.0
2021-11-08,126.3652,127.2767,124.3618,125.1024,123622.0
2021-11-09,125.4537,126.8494,124.8555,125.2828,135963.0
2021-11-10,125.5961,126.821,123.8206,124.6467,286688.0
2021-11-11,125.7481,126.4696,124.0105,124.8176,270816.0
2021-11-12,125.8715,127.2435,123.8206,126.9444,163991.0
2021-11-13,125.8715,127.2435,123.8206,126.9444,163991.0
2021-11-14,125.8715,127.2435,123.8206,126.9444,163991.0
2021-11-15,127.685,127.685,125.1974,125.5107,88458.0
2021-11-16,126.0519,129.5279,125.6056,129.0332,114276.0
2021-11-17,129.1187,130.8847,127.2194,130.5524,121611.0
2021-11-18,131.5873,131.5968,129.1377,131.0081,165062.0
2021-11-19,130.5144,133.4008,128.174,130.4669,191035.0
2021-11-20,130.5144,133.4008,128.174,130.4669,191035.0
2021-11-21,130.5144,133.4008,128.174,130.4669,191035.0
2021-11-22,131.6063,133.9705,129.3845,131.8721,98705.0
2021-11-23,131.6728,132.9973,129.7833,132.3659,120693.0
2021-11-24,130.9512,131.9101,129.9067,130.8182,127433.0
2021-11-25,130.9512,131.9101,129.9067,130.8182,127433.0
2021-11-26,126.6595,128.587,123.9156,126.4412,141918.0
2021-11-27,126.6595,128.587,123.9156,126.4412,141918.0
2021-11-28,126.6595,128.587,123.9156,126.4412,141918.0
2021-11-29,128.492,128.492,123.982,124.9125,327073.0
2021-11-30,124.001,125.8193,120.3456,122.5673,239155.0
2021-12-01,125.5392,125.5392,117.9624,117.9909,427208.0
2021-12-02,119.2442,126.3462,118.0288,125.6911,236073.0
2021-12-03,125.6816,127.1818,123.5168,124.8366,172055.0
2021-12-04,125.6816,127.1818,123.5168,124.8366,172055.0
2021-12-05,125.6816,127.1818,123.5168,124.8366,172055.0
2021-12-06,126.9349,130.4195,125.0644,129.47,235474.0
2021-12-07,131.0271,132.2709,129.394,130.1536,142600.0
2021-12-08,130.4289,132.0146,129.9827,130.9796,131735.0
2021-12-09,130.0871,131.8911,128.5775,130.296,165702.0
2021-12-10,131.3404,133.3248,129.9851,133.116,141590.0
2021-12-11,131.3404,133.3248,129.9851,133.116,141590.0
2021-12-12,131.3404,133.3248,129.9851,133.116,141590.0
2021-12-13,133.1729,133.2964,130.334,130.6378,178251.0
2021-12-14,129.7624,130.3904,126.9363,129.8861,274922.0
2021-12-15,127.098,133.1213,126.6984,132.4743,214597.0
2021-12-16,132.4933,132.5218,128.8965,130.143,207818.0
2021-12-17,128.002,128.944,124.3385,125.2806,478547.0
2021-12-18,128.002,128.944,124.3385,125.2806,478547.0
2021-12-19,128.002,128.944,124.3385,125.2806,478547.0
2021-12-20,123.6249,123.6249,120.4562,123.054,193719.0
2021-12-21,124.7667,128.2018,123.5155,128.0591,123780.0
2021-12-22,128.3541,130.7091,127.9259,130.3047,120832.0
2021-12-23,132.7407,133.1118,130.8947,132.284,225142.0
2021-12-24,132.7407,133.1118,130.8947,132.284,225142.0
2021-12-25,132.7407,133.1118,130.8947,132.284,225142.0
2021-12-26,132.7407,133.1118,130.8947,132.284,225142.0
2021-12-27,132.2744,133.2165,132.1507,132.8549,117354.0
2021-12-28,133.3307,134.5771,132.0461,132.5218,101597.0
2021-12-29,132.8549,134.4535,132.1603,133.5685,104414.0
2021-12-30,133.835,134.2673,131.4656,132.0651,83337.0
2021-12-31,131.6654,133.559,131.1706,132.95,61965.0
2022-01-01,131.6654,133.559,131.1706,132.95,61965.0
2022-01-02,131.6654,133.559,131.1706,132.95,61965.0
2022-01-03,133.4163,133.9016,126.9648,128.0591,241931.0
2022-01-04,128.2113,129.5435,127.2408,128.7061,272344.0
2022-01-05,129.0297,129.572,123.1015,123.1967,193922.0
2022-01-06,121.6457,123.111,119.9424,120.9035,159107.0
2022-01-07,120.7417,122.1357,114.8231,114.9563,216475.0
2022-01-08,120.7417,122.1357,114.8231,114.9563,216475.0
2022-01-09,120.7417,122.1357,114.8231,114.9563,216475.0
2022-01-10,113.0818,115.3559,111.2928,115.2322,261730.0
2022-01-11,115.2322,117.3542,114.176,117.0782,175697.0
2022-01-12,117.7634,120.1803,116.022,116.4026,83782.0
2022-01-13,117.6301,120.1422,115.984,116.6881,127018.0
2022-01-14,115.1656,117.2873,111.7876,113.0532,151257.0
2022-01-15,115.1656,117.2873,111.7876,113.0532,151257.0
2022-01-16,115.1656,117.2873,111.7876,113.0532,151257.0
2022-01-17,115.1656,117.2873,111.7876,113.0532,151257.0
2022-01-18,111.3595,111.8466,108.1718,108.3526,138235.0
2022-01-19,106.754,109.4088,105.3974,107.7721,207683.0
2022-01-20,108.8474,109.5896,104.2514,104.5654,183992.0
2022-01-21,104.5464,107.401,102.8146,102.8146,145955.0
2022-01-22,104.5464,107.401,102.8146,102.8146,145955.0
2022-01-23,104.5464,107.401,102.8146,102.8146,145955.0
2022-01-24,101.1303,107.1536,99.9124,106.8682,203171.0
2022-01-25,104.7938,105.3552,101.9487,103.5377,134235.0
2022-01-26,105.4028,107.0204,96.9721,98.3138,163840.0
2022-01-27,99.0274,100.6546,95.2593,96.3441,171239.0
2022-01-28,96.5058,101.6442,93.6607,101.5014,308781.0
2022-01-29,96.5058,101.6442,93.6607,101.5014,308781.0
2022-01-30,96.5058,101.6442,93.6607,101.5014,308781.0
2022-01-31,100.4262,105.4218,100.4262,105.4218,180463.0
2022-02-01,105.6597,107.9053,102.3578,105.9832,164724.0
2022-02-02,107.1156,107.4819,104.1943,105.4028,137066.0
2022-02-03,103.4331,105.3837,102.3578,102.7194,98700.0
2022-02-04,102.2341,102.2341,98.761,99.1797,130834.0
2022-02-05,102.2341,102.2341,98.761,99.1797,130834.0
2022-02-06,102.2341,102.2341,98.761,99.1797,130834.0
2022-02-07,99.7887,101.0875,97.9141,100.0741,107815.0
2022-02-08,100.1027,103.0239,98.9323,102.434,80000.0
2022-02-09,103.9945,106.3258,103.9945,106.0689,110246.0
2022-02-10,103.1095,106.2972,100.8829,101.5205,175475.0
2022-02-11,102.6243,103.8708,99.703,100.4738,100694.0
2022-02-12,102.6243,103.8708,99.703,100.4738,100694.0
2022-02-13,102.6243,103.8708,99.703,100.4738,100694.0
2022-02-14,100.6641,102.5291,99.3221,101.8821,215590.0
2022-02-15,103.1857,105.6026,102.5672,103.9184,136811.0
2022-02-16,103.4616,105.0222,102.5006,104.5369,256676.0
2022-02-17,103.5568,104.005,100.1312,100.7212,87947.0
2022-02-18,100.8639,102.2627,99.3081,101.4158,121279.0
2022-02-19,100.8639,102.2627,99.3081,101.4158,121279.0
2022-02-20,100.8639,102.2627,99.3081,101.4158,121279.0
2022-02-21,100.8639,102.2627,99.3081,101.4158,121279.0
2022-02-22,100.3691,101.7488,97.3622,97.9902,122757.0
2022-02-23,99.1701,99.1701,90.6919,91.1486,261914.0
2022-02-24,88.4938,91.5673,85.6392,90.454,332243.0
2022-02-25,89.3312,89.8069,87.1521,88.3986,400796.0
2022-02-26,89.3312,89.8069,87.1521,88.3986,400796.0
2022-02-27,89.3312,89.8069,87.1521,88.3986,400796.0
2022-02-28,87.8182,92.7558,87.7801,92.0145,434241.0
2022-03-01,91.4912,97.562,90.6538,95.4115,355760.0
2022-03-02,95.4211,98.3423,95.4211,97.0577,234518.0
2022-03-03,99.37,99.37,95.1451,95.8017,194415.0
2022-03-04,94.5171,95.5352,92.281,93.518,205326.0
2022-03-05,94.5171,95.5352,92.281,93.518,205326.0
2022-03-06,94.5171,95.5352,92.281,93.518,205326.0
2022-03-07,94.4124,95.4211,90.2922,90.4064,229293.0
2022-03-08,90.5872,95.1832,88.627,92.2905,209957.0
2022-03-09,93.851,96.896,93.851,94.4885,177304.0
2022-03-10,92.8138,95.4211,92.3856,95.0404,155242.0
2022-03-11,95.3259,97.0101,94.3744,94.6408,240792.0
2022-03-12,95.3259,97.0101,94.3744,94.6408,240792.0
2022-03-13,95.3259,97.0101,94.3744,94.6408,240792.0
2022-03-14,95.0984,95.0984,91.6497,92.825,186972.0
2022-03-15,93.0465,97.9739,92.5456,97.7764,167114.0
2022-03-16,97.7764,101.0517,96.1869,97.9883,332276.0
2022-03-17,97.6897,100.5604,96.5497,99.9535,205775.0
2022-03-18,99.9439,102.0632,98.4796,101.3985,295637.0
2022-03-19,99.9439,102.0632,98.4796,101.3985,295637.0
2022-03-20,99.9439,102.0632,98.4796,101.3985,295637.0
2022-03-21,98.075,98.2003,93.1621,94.6649,351880.0
2022-03-22,94.6167,97.9546,94.2314,94.4048,312867.0
2022-03-23,93.48,93.48,88.9139,89.2318,219723.0
2022-03-24,89.1547,89.1547,84.1359,85.2052,382602.0
2022-03-25,85.735,86.5056,82.9125,83.3845,244121.0
2022-03-26,85.735,86.5056,82.9125,83.3845,244121.0
2022-03-27,85.735,86.5056,82.9125,83.3845,244121.0
2022-03-28,83.5386,85.6868,83.1533,85.3207,185587.0
2022-03-29,87.0451,89.4774,86.6309,88.8754,249092.0
2022-03-30,88.0855,89.8194,84.0588,84.6464,226436.0
2022-03-31,84.4249,84.8102,81.2267,81.3904,297740.0
2022-04-01,82.0262,83.057,81.2459,82.7102,413566.0
2022-04-02,82.0262,83.057,81.2459,82.7102,413566.0
2022-04-03,82.0262,83.057,81.2459,82.7102,413566.0
2022-04-04,82.9221,83.1726,81.6602,81.9106,360550.0
2022-04-05,81.5253,82.768,77.9418,78.1826,319718.0
2022-04-06,77.1807,77.1807,74.917,75.7936,349676.0
2022-04-07,75.5142,76.4775,73.1637,74.3486,445980.0
2022-04-08,74.5413,76.9303,73.7321,74.8592,328439.0
2022-04-09,74.5413,76.9303,73.7321,74.8592,328439.0
2022-04-10,74.5413,76.9303,73.7321,74.8592,328439.0
2022-04-11,74.1367,77.6528,74.1367,76.3138,328220.0
2022-04-12,78.0381,79.8299,76.0729,76.4679,358715.0
2022-04-13,76.3041,79.1363,76.3041,77.595,305999.0
2022-04-14,78.2115,79.2133,76.7087,77.4986,346036.0
2022-04-15,78.2115,79.2133,76.7087,77.4986,346036.0
2022-04-16,78.2115,79.2133,76.7087,77.4986,346036.0
2022-04-17,78.2115,79.2133,76.7087,77.4986,346036.0
2022-04-18,76.9399,77.4023,74.5894,75.5816,268973.0
2022-04-19,75.7936,79.512,75.7936,78.7509,325437.0
2022-04-20,79.5505,82.6331,78.8116,81.718,418105.0
2022-04-21,82.2767,83.9143,80.5283,80.8799,308814.0
2022-04-22,80.1478,80.6872,78.1055,78.2597,212351.0
2022-04-23,80.1478,80.6872,78.1055,78.2597,212351.0
2022-04-24,80.1478,80.6872,78.1055,78.2597,212351.0
2022-04-25,78.0188,81.9395,77.0555,81.8913,224853.0
2022-04-26,81.0629,82.6235,77.1422,77.4408,299046.0
2022-04-27,77.6142,78.934,75.9188,77.3927,244143.0
2022-04-28,78.6257,80.5331,76.4775,79.9166,120076.0
2022-04-29,79.7046,80.6342,77.094,77.5179,195903.0
2022-04-30,79.7046,80.6342,77.094,77.5179,195903.0
2022-05-01,79.7046,80.6342,77.094,77.5179,195903.0
2022-05-02,77.1422,79.4734,76.4872,79.1748,225593.0
2022-05-03,79.5312,80.1766,76.7858,79.3771,213470.0
2022-05-04,80.0418,82.1033,76.9206,81.7469,476569.0
2022-05-05,79.6565,86.6887,79.6565,83.5868,287249.0
2022-05-06,82.6042,85.2725,81.8432,84.5212,248008.0
2022-05-07,82.6042,85.2725,81.8432,84.5212,248008.0
2022-05-08,82.6042,85.2725,81.8432,84.5212,248008.0
2022-05-09,82.6331,86.7465,82.5079,85.3593,290715.0
2022-05-10,86.4767,87.2281,81.1496,82.1707,229841.0
2022-05-11,81.7661,83.0666,78.3464,78.9918,205102.0
2022-05-12,79.3289,84.6272,77.535,84.3189,242631.0
2022-05-13,85.2437,86.4141,84.2418,85.812,189328.0
2022-05-14,85.2437,86.4141,84.2418,85.812,189328.0
2022-05-15,85.2437,86.4141,84.2418,85.812,189328.0
2022-05-16,85.5134,86.2648,83.5723,85.3882,207352.0
2022-05-17,86.785,89.1162,84.9932,88.5382,206904.0
2022-05-18,85.9951,86.5538,82.7005,83.818,257053.0
2022-05-19,82.9992,86.4334,82.9992,83.9143,261197.0
2022-05-20,85.6675,85.8099,81.978,84.4249,169318.0
2022-05-21,85.6675,85.8099,81.978,84.4249,169318.0
2022-05-22,85.6675,85.8099,81.978,84.4249,169318.0
2022-05-23,86.6405,87.3148,83.5194,85.6386,194999.0
2022-05-24,85.0318,85.3015,81.8624,83.5675,188262.0
2022-05-25,83.2496,87.6231,83.2496,87.5075,274989.0
2022-05-26,87.9795,90.6623,87.1703,90.2818,182667.0
2022-05-27,90.3011,92.9213,90.0121,92.719,223299.0
2022-05-28,90.3011,92.9213,90.0121,92.719,223299.0
2022-05-29,90.3011,92.9213,90.0121,92.719,223299.0
2022-05-30,90.3011,92.9213,90.0121,92.719,223299.0
2022-05-31,92.0736,92.6997,89.752,92.035,339648.0
2022-06-01,92.4685,93.3452,90.619,90.6479,203461.0
2022-06-02,91.3896,93.7979,91.3896,93.5089,180296.0
2022-06-03,92.0447,93.6342,91.8617,92.9887,127863.0
2022-06-04,92.0447,93.6342,91.8617,92.9887,127863.0
2022-06-05,92.0447,93.6342,91.8617,92.9887,127863.0
2022-06-06,93.586,94.4915,91.5919,94.4819,191303.0
2022-06-07,93.0754,95.2092,91.8424,95.2044,190267.0
2022-06-08,94.0195,95.5222,93.1718,94.2892,147200.0
2022-06-09,93.2585,95.792,93.2585,95.2044,125290.0
2022-06-10,93.7305,94.7516,88.5864,88.6538,263940.0
2022-06-11,93.7305,94.7516,88.5864,88.6538,263940.0
2022-06-12,93.7305,94.7516,88.5864,88.6538,263940.0
2022-06-13,86.39,87.0065,80.4271,81.1881,346380.0
2022-06-14,81.164,82.2276,80.2164,81.7925,291498.0
2022-06-15,83.1269,83.2622,79.994,81.8989,244948.0
2022-06-16,79.965,79.965,73.0708,74.4245,296879.0
2022-06-17,74.7436,77.2769,73.5639,76.4551,522451.0
2022-06-18,74.7436,77.2769,73.5639,76.4551,522451.0
2022-06-19,74.7436,77.2769,73.5639,76.4551,522451.0
2022-06-20,74.7436,77.2769,73.5639,76.4551,522451.0
2022-06-21,77.2479,77.2479,73.5736,74.4342,316284.0
2022-06-22,70.7212,72.9934,67.1484,68.9517,665400.0
2022-06-23,69.3385,77.9054,69.3385,77.7797,364956.0
2022-06-24,78.8047,81.7635,78.8047,80.11,259021.0
2022-06-25,78.8047,81.7635,78.8047,80.11,259021.0
2022-06-26,78.8047,81.7635,78.8047,80.11,259021.0
2022-06-27,80.7289,82.9722,79.9843,81.3961,186468.0
2022-06-28,81.4927,83.562,79.1044,79.1818,186661.0
2022-06-29,79.0948,80.1197,77.422,78.4276,278008.0
2022-06-30,77.3543,81.9085,77.2673,80.4098,218704.0
2022-07-01,79.8103,85.0946,79.8103,84.5773,209304.0
2022-07-02,79.8103,85.0946,79.8103,84.5773,209304.0
2022-07-03,79.8103,85.0946,79.8103,84.5773,209304.0
2022-07-04,79.8103,85.0946,79.8103,84.5773,209304.0
2022-07-05,83.2816,85.7279,82.0729,85.7279,212371.0
2022-07-06,86.221,86.8882,83.3106,86.018,155116.0
2022-07-07,86.2114,87.5892,85.1381,86.7335,129251.0
2022-07-08,85.96,87.8068,85.1091,87.1009,160372.0
2022-07-09,85.96,87.8068,85.1091,87.1009,160372.0
2022-07-10,85.96,87.8068,85.1091,87.1009,160372.0
2022-07-11,86.7915,87.6424,86.0567,87.2266,103654.0
2022-07-12,86.8689,89.847,86.8689,88.8704,147589.0
2022-07-13,86.8495,89.0058,84.6691,88.0582,158113.0
2022-07-14,86.7818,87.3717,84.6836,87.0623,169958.0
2022-07-15,89.0058,89.0058,86.1872,87.3717,378973.0
2022-07-16,89.0058,89.0058,86.1872,87.3717,378973.0
2022-07-17,89.0058,89.0058,86.1872,87.3717,378973.0
2022-07-18,87.8551,88.0485,85.1284,85.1381,157862.0
2022-07-19,86.4434,88.4353,85.3798,88.0195,145324.0
2022-07-20,88.0098,88.648,87.0623,88.4836,134855.0
2022-07-21,88.9381,90.7753,85.9406,90.7269,219531.0
2022-07-22,91.3361,92.3997,90.0694,91.8292,156848.0
2022-07-23,91.3361,92.3997,90.0694,91.8292,156848.0
2022-07-24,91.3361,92.3997,90.0694,91.8292,156848.0
2022-07-25,92.0226,92.0226,89.8035,91.0073,108036.0
2022-07-26,90.0694,90.7366,88.735,89.5859,103874.0
2022-07-27,89.5376,93.3086,88.9478,92.245,142675.0
2022-07-28,93.415,96.3738,92.3514,96.2094,171935.0
2022-07-29,96.2094,98.1239,95.3005,98.0659,134918.0
2022-07-30,96.2094,98.1239,95.3005,98.0659,134918.0
2022-07-31,96.2094,98.1239,95.3005,98.0659,134918.0
2022-08-01,97.8725,100.1061,97.4374,98.443,165176.0
2022-08-02,97.1183,97.4084,93.9951,94.1692,156017.0
2022-08-03,94.5463,95.871,93.444,94.6043,103560.0
2022-08-04,97.4084,102.533,96.6832,101.0634,170337.0
2022-08-05,95.842,98.2255,93.3618,95.6679,150131.0
2022-08-06,95.842,98.2255,93.3618,95.6679,150131.0
2022-08-07,95.842,98.2255,93.3618,95.6679,150131.0
2022-08-08,97.4664,99.7194,97.302,98.0272,140041.0
2022-08-09,97.5824,98.0562,93.8404,94.8074,152655.0
2022-08-10,97.6695,99.4486,96.6639,97.0023,185082.0
2022-08-11,97.8725,101.9723,97.8725,99.2069,146545.0
2022-08-12,99.8837,101.3535,98.4333,101.3341,83301.0
2022-08-13,99.8837,101.3535,98.4333,101.3341,83301.0
