,PARAA US Equity,PARAA US Equity,PARAA US Equity,PARAA US Equity,PARAA US Equity
2021-05-29,43.952,44.1285,43.0882,43.2275,54227.0
2021-05-30,43.952,44.1285,43.0882,43.2275,54227.0
2021-05-31,43.952,44.1285,43.0882,43.2275,54227.0
2021-06-01,43.6548,43.8237,43.209,43.3111,54964.0
2021-06-02,43.5619,43.8882,42.6424,43.0789,88226.0
2021-06-03,42.5681,42.8374,41.6393,42.7817,118859.0
2021-06-04,42.8189,42.8746,42.3173,42.5495,67926.0
2021-06-05,42.8189,42.8746,42.3173,42.5495,67926.0
2021-06-06,42.8189,42.8746,42.3173,42.5495,67926.0
2021-06-07,42.6517,42.726,42.3359,42.7074,59277.0
2021-06-08,42.7817,42.9489,41.9721,42.5402,101160.0
2021-06-09,42.2337,43.5991,42.2012,43.0232,74964.0
2021-06-10,43.2554,43.6084,42.178,42.791,85825.0
2021-06-11,43.0696,43.5248,42.5432,43.5248,56049.0
2021-06-12,43.0696,43.5248,42.5432,43.5248,56049.0
2021-06-13,43.0696,43.5248,42.5432,43.5248,56049.0
2021-06-14,43.4594,44.2623,43.3847,43.6368,71296.0
2021-06-15,43.7208,43.9916,42.266,42.5538,75842.0
2021-06-16,42.4231,42.8339,42.1057,42.6379,64713.0
2021-06-17,42.6472,42.8559,40.6866,41.1441,122301.0
2021-06-18,40.78,41.2748,40.3319,40.9667,123848.0
2021-06-19,40.78,41.2748,40.3319,40.9667,123848.0
2021-06-20,40.78,41.2748,40.3319,40.9667,123848.0
2021-06-21,41.0881,41.6762,40.6469,41.6202,73515.0
2021-06-22,41.6109,41.7323,41.0647,41.4709,60103.0
2021-06-23,41.3588,43.2335,41.3308,42.6472,134594.0
2021-06-24,42.7779,44.0196,42.3858,43.8049,114782.0
2021-06-25,44.0663,45.392,43.6648,45.308,300300.0
2021-06-26,44.0663,45.392,43.6648,45.308,300300.0
2021-06-27,44.0663,45.392,43.6648,45.308,300300.0
2021-06-28,45.6254,47.7947,45.5787,46.2603,196857.0
2021-06-29,46.4096,46.4563,44.7478,44.8132,138428.0
2021-06-30,44.7011,45.3733,43.9917,45.2333,76791.0
2021-07-01,45.3453,45.7188,44.5891,45.0092,76815.0
2021-07-02,45.0092,45.0092,43.7675,44.141,61822.0
2021-07-03,45.0092,45.0092,43.7675,44.141,61822.0
2021-07-04,45.0092,45.0092,43.7675,44.141,61822.0
2021-07-05,45.0092,45.0092,43.7675,44.141,61822.0
2021-07-06,44.0103,44.1877,42.2851,43.226,69448.0
2021-07-07,43.1513,43.254,42.4791,42.9179,44623.0
2021-07-08,42.2457,42.2457,40.8453,41.5455,60549.0
2021-07-09,42.0404,42.7779,41.6203,42.7592,71201.0
2021-07-10,42.0404,42.7779,41.6203,42.7592,71201.0
2021-07-11,42.0404,42.7779,41.6203,42.7592,71201.0
2021-07-12,42.6565,43.7675,41.9096,43.2914,89041.0
2021-07-13,42.9366,43.2914,42.4045,42.5165,78962.0
2021-07-14,42.6659,42.8685,41.7229,42.1431,55882.0
2021-07-15,41.8443,42.4418,41.1803,41.8163,58719.0
2021-07-16,42.0684,42.1104,40.8734,41.0787,72720.0
2021-07-17,42.0684,42.1104,40.8734,41.0787,72720.0
2021-07-18,42.0684,42.1104,40.8734,41.0787,72720.0
2021-07-19,40.4065,40.696,39.9211,40.3692,88883.0
2021-07-20,40.4999,41.3121,40.1451,41.3121,89515.0
2021-07-21,41.3495,42.451,41.3215,41.947,56671.0
2021-07-22,41.9377,42.1711,40.9667,41.4428,59737.0
2021-07-23,41.5829,41.863,41.1581,41.7883,32868.0
2021-07-24,41.5829,41.863,41.1581,41.7883,32868.0
2021-07-25,41.5829,41.863,41.1581,41.7883,32868.0
2021-07-26,41.7976,43.2447,41.7976,43.1607,124435.0
2021-07-27,42.8152,42.8246,41.8723,42.3111,45037.0
2021-07-28,42.5165,42.8899,41.6856,42.4418,45332.0
2021-07-29,42.9086,43.1887,42.4045,42.4231,47902.0
2021-07-30,42.2457,42.5445,41.4335,41.5735,58718.0
2021-07-31,42.2457,42.5445,41.4335,41.5735,58718.0
2021-08-01,42.2457,42.5445,41.4335,41.5735,58718.0
2021-08-02,41.9003,42.5538,41.3868,41.6669,41343.0
2021-08-03,41.8536,41.919,38.996,39.7904,245679.0
2021-08-04,39.697,40.7706,39.697,40.2852,99160.0
2021-08-05,40.3692,43.1504,40.3692,42.974,68763.0
2021-08-06,43.3101,43.5995,42.4978,42.6099,73831.0
2021-08-07,43.3101,43.5995,42.4978,42.6099,73831.0
2021-08-08,43.3101,43.5995,42.4978,42.6099,73831.0
2021-08-09,42.3484,42.3484,41.3401,41.891,62920.0
2021-08-10,42.2271,42.2271,41.5578,41.8723,42601.0
2021-08-11,41.9563,42.6472,41.4055,42.2551,79969.0
2021-08-12,42.3018,42.3018,41.0134,41.6949,89185.0
2021-08-13,41.6856,42.003,40.948,40.9574,102481.0
2021-08-14,41.6856,42.003,40.948,40.9574,102481.0
2021-08-15,41.6856,42.003,40.948,40.9574,102481.0
2021-08-16,40.696,40.8267,40.0518,40.1265,100283.0
2021-08-17,39.9024,40.4159,39.4263,40.2198,72148.0
2021-08-18,41.2841,43.5901,41.1721,42.3018,141145.0
2021-08-19,41.9283,42.0917,41.1254,41.1534,83963.0
2021-08-20,41.2655,41.835,41.0134,41.4615,52337.0
2021-08-21,41.2655,41.835,41.0134,41.4615,52337.0
2021-08-22,41.2655,41.835,41.0134,41.4615,52337.0
2021-08-23,42.059,42.4472,41.5829,42.1057,78270.0
2021-08-24,42.0684,42.7312,41.8163,42.0964,62686.0
2021-08-25,42.059,42.6565,41.9056,42.6285,66763.0
2021-08-26,42.6192,42.9273,41.2655,41.5829,50033.0
2021-08-27,41.5269,42.5809,41.5269,42.4791,34628.0
2021-08-28,41.5269,42.5809,41.5269,42.4791,34628.0
2021-08-29,41.5269,42.5809,41.5269,42.4791,34628.0
2021-08-30,42.4978,42.4978,41.1053,41.807,34658.0
2021-08-31,41.6762,43.0643,41.6762,42.9273,41587.0
2021-09-01,43.1327,43.3134,42.5265,42.8246,36484.0
2021-09-02,42.946,43.3101,42.4791,42.946,50277.0
2021-09-03,43.03,43.03,42.2831,42.5538,29932.0
2021-09-04,43.03,43.03,42.2831,42.5538,29932.0
2021-09-05,43.03,43.03,42.2831,42.5538,29932.0
2021-09-06,43.03,43.03,42.2831,42.5538,29932.0
2021-09-07,42.3484,43.2634,42.3484,42.8059,31246.0
2021-09-08,42.5725,42.946,42.1244,42.2364,36007.0
2021-09-09,42.059,42.3111,41.4008,41.6669,31500.0
2021-09-10,41.7883,41.7929,40.8547,40.9854,30442.0
2021-09-11,41.7883,41.7929,40.8547,40.9854,30442.0
2021-09-12,41.7883,41.7929,40.8547,40.9854,30442.0
2021-09-13,41.1348,42.0964,40.9574,41.8536,41231.0
2021-09-14,41.863,41.863,40.2486,40.5114,53593.0
2021-09-15,40.4363,41.7598,40.3237,41.7598,36554.0
2021-09-16,41.6472,42.323,41.3958,42.1071,58196.0
2021-09-17,42.2197,42.311,41.5627,41.619,64847.0
2021-09-18,42.2197,42.311,41.5627,41.619,64847.0
2021-09-19,42.2197,42.311,41.5627,41.619,64847.0
2021-09-20,40.7273,40.7648,39.7605,40.3894,63173.0
2021-09-21,40.4457,40.915,39.8544,39.9388,61140.0
2021-09-22,39.9952,41.1403,39.9952,40.2674,65753.0
2021-09-23,40.4082,41.3874,40.4082,41.1403,36272.0
2021-09-24,40.9807,41.3468,40.5959,41.037,29353.0
2021-09-25,40.9807,41.3468,40.5959,41.037,29353.0
2021-09-26,40.9807,41.3468,40.5959,41.037,29353.0
2021-09-27,40.9244,41.8537,40.9244,41.3749,58042.0
2021-09-28,41.2248,41.5721,40.8775,41.0277,35010.0
2021-09-29,41.0277,41.2342,40.7085,40.8587,67355.0
2021-09-30,41.0277,41.0277,39.4226,39.4883,172584.0
2021-10-01,39.7793,40.2204,38.9627,39.8825,117268.0
2021-10-02,39.7793,40.2204,38.9627,39.8825,117268.0
2021-10-03,39.7793,40.2204,38.9627,39.8825,117268.0
2021-10-04,40.0609,40.0609,39.2536,39.3757,56801.0
2021-10-05,39.3006,40.1078,39.2349,39.845,61169.0
2021-10-06,39.3569,39.6009,38.9063,39.5071,38029.0
2021-10-07,39.9388,40.6991,39.7136,40.0609,36817.0
2021-10-08,40.3378,41.2623,39.9201,40.0796,58941.0
2021-10-09,40.3378,41.2623,39.9201,40.0796,58941.0
2021-10-10,40.3378,41.2623,39.9201,40.0796,58941.0
2021-10-11,39.8919,40.0749,39.4883,39.6572,27298.0
2021-10-12,39.7464,39.9952,39.1598,39.3757,45225.0
2021-10-13,39.4038,39.7887,39.1973,39.6197,29860.0
2021-10-14,40.0421,40.0609,39.4977,39.6948,50859.0
2021-10-15,39.9858,39.9858,39.0659,39.0659,36914.0
2021-10-16,39.9858,39.9858,39.0659,39.0659,36914.0
2021-10-17,39.9858,39.9858,39.0659,39.0659,36914.0
2021-10-18,38.8876,39.2443,38.5684,38.728,39688.0
2021-10-19,39.019,39.2161,38.7562,39.1973,54407.0
2021-10-20,39.2443,39.6385,38.9627,39.0378,42367.0
2021-10-21,38.9439,39.4226,38.0694,38.0897,65187.0
2021-10-22,38.0897,38.1367,37.4233,37.902,42874.0
2021-10-23,38.0897,38.1367,37.4233,37.902,42874.0
2021-10-24,38.0897,38.1367,37.4233,37.902,42874.0
2021-10-25,37.9959,38.0644,37.5547,37.8175,34948.0
2021-10-26,37.8363,38.146,37.3294,37.3951,33520.0
2021-10-27,37.3951,37.5453,36.2031,36.2219,63957.0
2021-10-28,36.3063,37.489,36.1374,37.2731,41263.0
2021-10-29,37.1605,37.2919,36.3251,36.541,43858.0
2021-10-30,37.1605,37.2919,36.3251,36.541,43858.0
2021-10-31,37.1605,37.2919,36.3251,36.541,43858.0
2021-11-01,36.832,37.733,36.8132,37.3107,52466.0
2021-11-02,37.2543,37.5641,36.9446,37.5641,40458.0
2021-11-03,37.5453,38.0428,37.3998,37.9114,62393.0
2021-11-04,38.4746,38.4746,36.3814,36.5316,81447.0
2021-11-05,36.5316,37.2262,35.8652,36.5879,71264.0
2021-11-06,36.5316,37.2262,35.8652,36.5879,71264.0
2021-11-07,36.5316,37.2262,35.8652,36.5879,71264.0
2021-11-08,36.8038,36.8038,35.9496,36.1374,64545.0
2021-11-09,36.1468,36.3157,35.4897,35.5085,79878.0
2021-11-10,35.5648,36.8226,35.5366,35.8182,94379.0
2021-11-11,35.9027,36.6349,35.4586,36.372,120681.0
2021-11-12,36.6067,36.8789,36.1937,36.3533,87027.0
2021-11-13,36.6067,36.8789,36.1937,36.3533,87027.0
2021-11-14,36.6067,36.8789,36.1937,36.3533,87027.0
2021-11-15,36.6161,37.7331,36.6161,36.8977,87525.0
2021-11-16,36.9915,36.9915,35.9403,35.9403,74548.0
2021-11-17,35.9403,36.0384,35.6024,35.8089,38223.0
2021-11-18,35.8089,36.006,34.7857,35.0955,76128.0
2021-11-19,34.9265,35.1471,34.307,34.3727,128621.0
2021-11-20,34.9265,35.1471,34.307,34.3727,128621.0
2021-11-21,34.9265,35.1471,34.307,34.3727,128621.0
2021-11-22,34.7388,34.7388,33.772,34.2038,75205.0
2021-11-23,34.4525,34.4525,33.4153,33.4717,57479.0
2021-11-24,33.3684,34.1193,33.1526,33.8377,39903.0
2021-11-25,33.3684,34.1193,33.1526,33.8377,39903.0
2021-11-26,32.8991,33.2652,32.6644,33.068,39495.0
2021-11-27,32.8991,33.2652,32.6644,33.068,39495.0
2021-11-28,32.8991,33.2652,32.6644,33.068,39495.0
2021-11-29,33.359,33.359,32.1106,32.6457,65386.0
2021-11-30,32.4392,32.4861,31.0876,31.3128,88363.0
2021-12-01,31.9135,32.1857,30.1301,30.1395,91770.0
2021-12-02,30.2052,30.637,29.8767,30.5525,110057.0
2021-12-03,31.4067,32.167,30.9843,32.0262,75491.0
2021-12-04,31.4067,32.167,30.9843,32.0262,75491.0
2021-12-05,31.4067,32.167,30.9843,32.0262,75491.0
2021-12-06,32.3171,33.3872,32.0262,32.655,114216.0
2021-12-07,33.2933,33.9879,32.7301,32.9179,133943.0
2021-12-08,33.068,33.5749,32.8803,33.3966,48205.0
2021-12-09,33.2652,33.5561,32.3171,32.3265,54332.0
2021-12-10,32.4767,32.7804,32.167,32.6269,56599.0
2021-12-11,32.4767,32.7804,32.167,32.6269,56599.0
2021-12-12,32.4767,32.7804,32.167,32.6269,56599.0
2021-12-13,32.411,32.58,31.3034,31.4724,77555.0
2021-12-14,31.3117,31.7371,30.8957,30.9619,238038.0
2021-12-15,30.8673,30.9335,30.114,30.8673,91825.0
2021-12-16,31.1982,31.6831,30.924,31.3873,117017.0
2021-12-17,31.2927,31.6709,30.3048,31.3873,308384.0
2021-12-18,31.2927,31.6709,30.3048,31.3873,308384.0
2021-12-19,31.2927,31.6709,30.3048,31.3873,308384.0
2021-12-20,31.4629,31.4629,30.0637,30.1961,99336.0
2021-12-21,30.5648,31.8978,30.5648,30.9619,131398.0
2021-12-22,30.8106,31.028,30.4041,30.6215,80094.0
2021-12-23,30.7728,32.5029,30.7255,32.4083,78906.0
2021-12-24,30.7728,32.5029,30.7255,32.4083,78906.0
2021-12-25,30.7728,32.5029,30.7255,32.4083,78906.0
2021-12-26,30.7728,32.5029,30.7255,32.4083,78906.0
2021-12-27,32.4272,32.5076,31.4251,31.5102,77491.0
2021-12-28,31.3967,32.3138,31.3967,31.548,85305.0
2021-12-29,31.4157,31.7928,31.0855,31.4629,127819.0
2021-12-30,31.9876,33.3632,31.3589,32.7392,171424.0
2021-12-31,32.6352,32.8999,31.5291,31.548,107124.0
2022-01-01,32.6352,32.8999,31.5291,31.548,107124.0
2022-01-02,32.6352,32.8999,31.5291,31.548,107124.0
2022-01-03,31.9073,34.3889,31.9073,33.9777,93560.0
2022-01-04,34.2897,35.2089,33.9871,34.838,126287.0
2022-01-05,35.1689,35.9158,33.8737,34.0817,135882.0
2022-01-06,34.4315,34.8285,33.5617,34.0911,75954.0
2022-01-07,34.422,36.8706,34.422,36.7761,115559.0
2022-01-08,34.422,36.8706,34.422,36.7761,115559.0
2022-01-09,34.422,36.8706,34.422,36.7761,115559.0
2022-01-10,37.6647,37.7876,36.067,36.7099,150402.0
2022-01-11,37.296,37.3339,36.2939,36.899,100635.0
2022-01-12,37.2866,37.4757,36.5303,36.9084,91035.0
2022-01-13,37.5749,38.7614,37.2488,38.3171,138808.0
2022-01-14,37.9011,38.9505,37.5233,38.9316,88286.0
2022-01-15,37.9011,38.9505,37.5233,38.9316,88286.0
2022-01-16,37.9011,38.9505,37.5233,38.9316,88286.0
2022-01-17,37.9011,38.9505,37.5233,38.9316,88286.0
2022-01-18,38.7709,39.5177,36.8375,37.211,111918.0
2022-01-19,37.1826,38.024,36.5681,36.8422,74252.0
2022-01-20,36.7383,37.3528,35.3674,35.4809,60284.0
2022-01-21,33.6279,34.2612,32.484,32.6541,151458.0
2022-01-22,33.6279,34.2612,32.484,32.6541,151458.0
2022-01-23,33.6279,34.2612,32.484,32.6541,151458.0
2022-01-24,32.276,33.6373,31.2738,33.5995,163164.0
2022-01-25,33.089,34.2188,32.3989,33.8548,136096.0
2022-01-26,33.8926,34.4494,32.2619,32.8054,80888.0
2022-01-27,33.0796,33.297,32.3516,32.5785,38269.0
2022-01-28,33.0606,34.2329,32.2665,34.2329,74302.0
2022-01-29,33.0606,34.2329,32.2665,34.2329,74302.0
2022-01-30,33.0606,34.2329,32.2665,34.2329,74302.0
2022-01-31,34.2235,34.8002,33.3537,34.5827,94238.0
2022-02-01,34.526,35.3863,34.0202,34.8569,75577.0
2022-02-02,34.9798,34.9798,33.8453,33.9304,97687.0
2022-02-03,33.505,35.1642,33.3632,34.2424,71262.0
2022-02-04,34.2424,34.8853,33.7602,34.5827,45988.0
2022-02-05,34.2424,34.8853,33.7602,34.5827,45988.0
2022-02-06,34.2424,34.8853,33.7602,34.5827,45988.0
2022-02-07,34.6773,35.4703,34.5931,35.15,48721.0
2022-02-08,35.1878,35.755,34.8947,35.7361,69664.0
2022-02-09,35.7361,36.9084,35.6889,36.9084,51764.0
2022-02-10,36.5964,37.5006,36.3885,36.9084,113138.0
2022-02-11,36.9084,37.7497,36.5974,37.0786,68986.0
2022-02-12,36.9084,37.7497,36.5974,37.0786,68986.0
2022-02-13,36.9084,37.7497,36.5974,37.0786,68986.0
2022-02-14,36.9652,37.4662,35.9063,36.1899,39889.0
2022-02-15,36.275,37.1637,36.1427,37.0881,74450.0
2022-02-16,31.7371,32.1436,29.4776,31.0375,718200.0
2022-02-17,31.0942,32.1292,30.735,31.1982,104116.0
2022-02-18,31.1982,31.5291,29.9692,30.8957,173605.0
2022-02-19,31.1982,31.5291,29.9692,30.8957,173605.0
2022-02-20,31.1982,31.5291,29.9692,30.8957,173605.0
2022-02-21,31.1982,31.5291,29.9692,30.8957,173605.0
2022-02-22,31.2549,31.3967,29.5816,29.6478,187488.0
2022-02-23,29.9976,31.0611,29.7801,30.4135,113025.0
2022-02-24,29.4965,30.924,29.4776,30.8106,119678.0
2022-02-25,30.8673,31.2927,30.007,31.1793,76982.0
2022-02-26,30.8673,31.2927,30.007,31.1793,76982.0
2022-02-27,30.8673,31.2927,30.007,31.1793,76982.0
2022-02-28,30.8579,32.6636,30.8579,32.1909,156950.0
2022-03-01,32.1625,34.7246,32.0207,33.9115,126921.0
2022-03-02,34.1668,37.4473,34.1195,36.9273,236963.0
2022-03-03,35.0554,37.1353,35.0554,36.6721,182737.0
2022-03-04,36.3034,36.6721,35.0365,35.3674,94856.0
2022-03-05,36.3034,36.6721,35.0365,35.3674,94856.0
2022-03-06,36.3034,36.6721,35.0365,35.3674,94856.0
2022-03-07,35.5943,35.5943,34.4315,34.6489,173666.0
2022-03-08,34.5544,36.4357,34.5544,34.8096,54607.0
2022-03-09,35.4998,36.0576,34.63,34.734,65264.0
2022-03-10,34.4504,34.8664,33.6657,34.3275,50620.0
2022-03-11,34.5733,34.6773,33.6279,33.6657,68541.0
2022-03-12,34.5733,34.6773,33.6279,33.6657,68541.0
2022-03-13,34.5733,34.6773,33.6279,33.6657,68541.0
2022-03-14,33.4658,37.3296,33.4373,36.7686,146014.0
2022-03-15,36.702,37.4444,35.7121,36.2642,75992.0
2022-03-16,36.3118,37.4349,36.3118,37.4349,60239.0
2022-03-17,37.1208,38.6723,36.8829,38.52,156631.0
2022-03-18,38.4153,38.5961,37.3017,37.3683,282127.0
2022-03-19,38.4153,38.5961,37.3017,37.3683,282127.0
2022-03-20,38.4153,38.5961,37.3017,37.3683,282127.0
2022-03-21,37.8727,38.3391,36.6354,37.1874,82041.0
2022-03-22,37.1874,39.1387,37.1874,38.282,83653.0
2022-03-23,38.263,39.2529,37.9965,38.4724,61506.0
2022-03-24,38.3296,38.7389,38.1488,38.5105,60930.0
2022-03-25,38.5105,39.6384,38.4486,39.4908,92042.0
2022-03-26,38.5105,39.6384,38.4486,39.4908,92042.0
2022-03-27,38.5105,39.6384,38.4486,39.4908,92042.0
2022-03-28,39.4908,39.8525,37.8134,38.3106,40953.0
2022-03-29,38.7103,38.9197,38.3962,38.815,31576.0
2022-03-30,39.053,39.2624,38.8055,38.9483,49298.0
2022-03-31,38.7865,38.9378,38.1012,38.4629,57281.0
2022-04-01,38.9102,38.9102,37.6348,38.3201,87329.0
2022-04-02,38.9102,38.9102,37.6348,38.3201,87329.0
2022-04-03,38.9102,38.9102,37.6348,38.3201,87329.0
2022-04-04,38.0917,38.9816,37.2731,38.815,77293.0
2022-04-05,39.0911,39.0911,37.6824,37.7109,43863.0
2022-04-06,37.6538,37.7204,36.336,36.7496,43695.0
2022-04-07,36.5878,36.5878,35.3745,36.1404,61216.0
2022-04-08,35.2933,36.8162,35.2933,36.7877,104237.0
2022-04-09,35.2933,36.8162,35.2933,36.7877,104237.0
2022-04-10,35.2933,36.8162,35.2933,36.7877,104237.0
2022-04-11,37.235,37.8442,36.5497,36.6163,82300.0
2022-04-12,36.8924,37.6824,36.702,36.9114,56018.0
2022-04-13,36.7972,37.197,36.5973,36.9685,32844.0
2022-04-14,37.3683,37.6824,36.6259,36.702,108829.0
2022-04-15,37.3683,37.6824,36.6259,36.702,108829.0
2022-04-16,37.3683,37.6824,36.6259,36.702,108829.0
2022-04-17,37.3683,37.6824,36.6259,36.702,108829.0
2022-04-18,36.8638,36.8638,36.0833,36.3498,36236.0
2022-04-19,35.9406,36.9207,35.9406,36.6925,53020.0
2022-04-20,35.2267,35.2267,32.219,33.6657,106082.0
2022-04-21,33.7895,34.3225,32.5035,32.8091,45279.0
2022-04-22,32.8186,32.9804,31.4194,31.6479,63898.0
2022-04-23,32.8186,32.9804,31.4194,31.6479,63898.0
2022-04-24,32.8186,32.9804,31.4194,31.6479,63898.0
2022-04-25,31.5051,32.0667,31.0006,31.962,71130.0
2022-04-26,31.6574,31.6574,30.2106,30.2297,61252.0
2022-04-27,30.3629,30.4105,29.354,29.8489,76553.0
2022-04-28,30.1726,30.3724,29.078,30.0393,70701.0
2022-04-29,30.0107,30.7246,30.0107,30.0298,75037.0
2022-04-30,30.0107,30.7246,30.0107,30.0298,75037.0
2022-05-01,30.0107,30.7246,30.0107,30.0298,75037.0
2022-05-02,30.1535,31.6003,30.1535,31.3814,73779.0
2022-05-03,30.4581,31.0482,28.6595,30.8103,65564.0
2022-05-04,30.7627,31.2195,29.7633,30.9911,65614.0
2022-05-05,30.8008,31.467,30.1535,30.4867,38140.0
2022-05-06,30.5057,30.5057,28.4974,28.7543,74934.0
2022-05-07,30.5057,30.5057,28.4974,28.7543,74934.0
2022-05-08,30.5057,30.5057,28.4974,28.7543,74934.0
2022-05-09,28.4402,28.6782,27.8311,28.2594,75777.0
2022-05-10,28.5545,29.0589,27.9739,28.307,62635.0
2022-05-11,28.3831,28.8305,27.6027,27.6027,41011.0
2022-05-12,27.4694,28.6592,27.1267,27.9167,117677.0
2022-05-13,28.326,28.9542,28.0976,28.9066,107076.0
2022-05-14,28.326,28.9542,28.0976,28.9066,107076.0
2022-05-15,28.326,28.9542,28.0976,28.9066,107076.0
2022-05-16,29.0304,29.2303,28.3748,28.6687,53676.0
2022-05-17,31.191,33.2374,31.0006,33.0566,117203.0
2022-05-18,32.9423,33.818,32.1714,32.3046,52671.0
2022-05-19,32.0,33.4087,32.0,32.7805,45551.0
2022-05-20,33.2755,33.4563,32.1333,33.1708,73356.0
2022-05-21,33.2755,33.4563,32.1333,33.1708,73356.0
2022-05-22,33.2755,33.4563,32.1333,33.1708,73356.0
2022-05-23,33.5801,34.1083,32.8947,33.8466,46264.0
2022-05-24,33.3421,33.3421,31.6955,32.4759,31073.0
2022-05-25,32.2761,33.2374,32.2761,32.9994,32362.0
2022-05-26,33.1327,33.5801,32.941,33.2374,39181.0
2022-05-27,33.3135,34.6977,33.2374,34.5319,49793.0
2022-05-28,33.3135,34.6977,33.2374,34.5319,49793.0
2022-05-29,33.3135,34.6977,33.2374,34.5319,49793.0
2022-05-30,33.3135,34.6977,33.2374,34.5319,49793.0
2022-05-31,34.9792,35.1886,34.2606,35.0839,60846.0
2022-06-01,35.141,35.141,32.5806,33.0851,63125.0
2022-06-02,32.5331,32.5331,31.1624,32.0667,53014.0
2022-06-03,31.7526,32.1618,31.3623,31.5717,38224.0
2022-06-04,31.7526,32.1618,31.3623,31.5717,38224.0
2022-06-05,31.7526,32.1618,31.3623,31.5717,38224.0
2022-06-06,32.0476,32.0476,31.2005,31.3052,26200.0
2022-06-07,31.0292,31.5146,30.8674,31.5051,45784.0
2022-06-08,31.4099,31.9958,31.2957,31.5812,21084.0
2022-06-09,31.4099,31.4765,30.3058,30.3153,95725.0
2022-06-10,30.0298,30.1297,29.2683,29.2683,39328.0
2022-06-11,30.0298,30.1297,29.2683,29.2683,39328.0
2022-06-12,30.0298,30.1297,29.2683,29.2683,39328.0
2022-06-13,28.6877,28.7258,26.7079,26.9554,102749.0
2022-06-14,27.0226,27.397,26.5906,26.8786,60336.0
2022-06-15,27.1186,27.637,26.9458,27.2722,63774.0
2022-06-16,26.6578,26.773,25.2851,25.4963,80493.0
2022-06-17,25.5827,26.2643,25.3907,25.9475,57020.0
2022-06-18,25.5827,26.2643,25.3907,25.9475,57020.0
2022-06-19,25.5827,26.2643,25.3907,25.9475,57020.0
2022-06-20,25.5827,26.2643,25.3907,25.9475,57020.0
2022-06-21,26.0339,26.7346,25.7747,25.8515,67643.0
2022-06-22,25.6499,26.0818,25.6211,25.7363,43890.0
2022-06-23,25.9187,25.9187,25.3907,25.8227,43662.0
2022-06-24,26.1299,27.2818,26.1299,27.253,156826.0
2022-06-25,26.1299,27.2818,26.1299,27.253,156826.0
2022-06-26,26.1299,27.2818,26.1299,27.253,156826.0
2022-06-27,27.3874,27.589,27.061,27.4162,49911.0
2022-06-28,27.6754,28.069,26.9074,26.9746,49322.0
2022-06-29,26.8786,26.8786,26.2067,26.7826,74094.0
2022-06-30,26.5618,26.7922,26.0435,26.1683,41624.0
2022-07-01,26.3795,26.8876,26.2259,26.725,28480.0
2022-07-02,26.3795,26.8876,26.2259,26.725,28480.0
2022-07-03,26.3795,26.8876,26.2259,26.725,28480.0
2022-07-04,26.3795,26.8876,26.2259,26.725,28480.0
2022-07-05,26.3987,26.725,25.6115,26.677,35611.0
2022-07-06,26.6578,26.7826,26.1779,26.677,29340.0
2022-07-07,26.9458,27.7618,26.9458,27.7618,31060.0
2022-07-08,27.6946,27.733,27.2242,27.3682,29459.0
2022-07-09,27.6946,27.733,27.2242,27.3682,29459.0
2022-07-10,27.6946,27.733,27.2242,27.3682,29459.0
2022-07-11,26.9554,27.013,25.9284,25.9955,38953.0
2022-07-12,25.9283,27.253,25.9283,26.9074,38478.0
2022-07-13,26.5522,26.9938,26.1875,26.7826,15015.0
2022-07-14,26.2643,26.2643,25.7363,25.9283,18484.0
2022-07-15,26.5618,26.9458,26.2163,26.9266,37575.0
2022-07-16,26.5618,26.9458,26.2163,26.9266,37575.0
2022-07-17,26.5618,26.9458,26.2163,26.9266,37575.0
2022-07-18,26.821,27.1234,25.8035,26.4851,52512.0
2022-07-19,26.7634,27.5026,26.5234,26.9458,50549.0
2022-07-20,27.1282,28.069,27.1282,27.9058,34080.0
2022-07-21,27.5794,28.117,27.4354,28.0402,20454.0
2022-07-22,27.5122,27.6178,27.0898,27.2722,27926.0
2022-07-23,27.5122,27.6178,27.0898,27.2722,27926.0
2022-07-24,27.5122,27.6178,27.0898,27.2722,27926.0
2022-07-25,27.4546,27.877,27.3586,27.445,16819.0
2022-07-26,26.2739,26.5906,25.9667,26.1491,26137.0
2022-07-27,26.3699,26.821,26.1875,26.6098,32492.0
2022-07-28,26.6098,26.6098,25.5827,26.5234,46830.0
2022-07-29,26.4563,26.4563,25.3715,25.9571,119389.0
2022-07-30,26.4563,26.4563,25.3715,25.9571,119389.0
2022-07-31,26.4563,26.4563,25.3715,25.9571,119389.0
2022-08-01,25.6403,26.3699,25.3715,26.2643,53327.0
2022-08-02,26.2643,27.085,26.1463,26.5234,41007.0
2022-08-03,26.8786,27.6658,26.6386,27.493,53590.0
2022-08-04,26.725,28.1074,26.0627,27.6466,81891.0
2022-08-05,26.725,26.725,25.7555,26.4083,66287.0
2022-08-06,26.725,26.725,25.7555,26.4083,66287.0
2022-08-07,26.725,26.725,25.7555,26.4083,66287.0
2022-08-08,26.8594,27.9027,26.8594,27.5218,32691.0
2022-08-09,27.4642,27.8578,26.75,26.965,45877.0
2022-08-10,27.1762,27.7714,27.013,27.1186,94254.0
2022-08-11,27.4546,28.7121,27.4546,27.9826,44182.0
2022-08-12,28.2034,28.3474,27.7618,28.3186,33959.0
2022-08-13,28.2034,28.3474,27.7618,28.3186,33959.0
