,UFS US Equity,UFS US Equity,UFS US Equity,UFS US Equity,UFS US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-07-26,55.1,55.18,54.99,54.99,357762.0
2021-07-27,54.95,55.15,54.95,55.0,302621.0
2021-07-28,55.025,55.04,54.95,54.95,325935.0
2021-07-29,55.06,55.14,54.94,54.95,348702.0
2021-07-30,54.85,55.1,54.85,54.91,555656.0
2021-07-31,54.85,55.1,54.85,54.91,555656.0
2021-08-01,54.85,55.1,54.85,54.91,555656.0
2021-08-02,54.95,55.04,54.855,54.86,596858.0
2021-08-03,54.89,55.02,54.85,54.88,438546.0
2021-08-04,54.9,54.97,54.49,54.61,650771.0
2021-08-05,54.7,54.8,54.61,54.69,432520.0
2021-08-06,54.76,54.98,54.655,54.69,506691.0
2021-08-07,54.76,54.98,54.655,54.69,506691.0
2021-08-08,54.76,54.98,54.655,54.69,506691.0
2021-08-09,54.7,54.765,54.65,54.67,268334.0
2021-08-10,54.7,54.85,54.68,54.78,300881.0
2021-08-11,54.75,54.84,54.715,54.75,375877.0
2021-08-12,54.73,54.8,54.675,54.75,410221.0
2021-08-13,54.79,54.845,54.73,54.79,201642.0
2021-08-14,54.79,54.845,54.73,54.79,201642.0
2021-08-15,54.79,54.845,54.73,54.79,201642.0
2021-08-16,54.71,54.76,54.53,54.56,565564.0
2021-08-17,54.55,54.76,54.44,54.76,1004570.0
2021-08-18,54.6,54.9,54.6,54.76,323748.0
2021-08-19,54.6,54.87,54.54,54.84,634171.0
2021-08-20,54.59,54.85,54.59,54.74,437794.0
2021-08-21,54.59,54.85,54.59,54.74,437794.0
2021-08-22,54.59,54.85,54.59,54.74,437794.0
2021-08-23,54.79,54.85,54.725,54.78,227384.0
2021-08-24,54.75,54.845,54.72,54.75,396733.0
2021-08-25,54.84,54.91,54.71,54.8,422845.0
2021-08-26,54.78,54.87,54.75,54.78,265586.0
2021-08-27,54.75,54.9,54.75,54.9,260489.0
2021-08-28,54.75,54.9,54.75,54.9,260489.0
2021-08-29,54.75,54.9,54.75,54.9,260489.0
2021-08-30,54.74,54.92,54.67,54.76,403963.0
2021-08-31,54.76,54.99,54.76,54.83,403670.0
2021-09-01,54.83,54.98,54.83,54.95,403470.0
2021-09-02,54.95,55.05,54.87,54.99,281874.0
2021-09-03,54.95,55.13,54.92,55.03,336084.0
2021-09-04,54.95,55.13,54.92,55.03,336084.0
2021-09-05,54.95,55.13,54.92,55.03,336084.0
2021-09-06,54.95,55.13,54.92,55.03,336084.0
2021-09-07,55.03,55.085,54.985,55.01,231686.0
2021-09-08,55.01,55.085,54.95,54.97,265248.0
2021-09-09,54.98,55.07,54.91,54.91,218024.0
2021-09-10,54.95,55.07,54.95,54.98,257804.0
2021-09-11,54.95,55.07,54.95,54.98,257804.0
2021-09-12,54.95,55.07,54.95,54.98,257804.0
2021-09-13,55.0,55.04,54.95,54.95,340513.0
2021-09-14,55.03,55.03,54.9,54.96,403720.0
2021-09-15,54.95,55.05,54.86,55.03,283721.0
2021-09-16,55.01,55.1,54.97,55.08,288701.0
2021-09-17,55.0,55.1,54.82,54.84,1000093.0
2021-09-18,55.0,55.1,54.82,54.84,1000093.0
2021-09-19,55.0,55.1,54.82,54.84,1000093.0
2021-09-20,54.85,55.0,54.81,54.91,454270.0
2021-09-21,54.91,55.04,54.9,54.9,290432.0
2021-09-22,54.97,55.06,54.83,54.83,316879.0
2021-09-23,54.96,55.14,54.948,55.1,281407.0
2021-09-24,55.07,55.1,54.98,54.98,189375.0
2021-09-25,55.07,55.1,54.98,54.98,189375.0
2021-09-26,55.07,55.1,54.98,54.98,189375.0
2021-09-27,54.96,55.22,54.96,55.14,353224.0
2021-09-28,55.06,55.25,55.06,55.15,205441.0
2021-09-29,55.15,55.15,54.99,55.0,192745.0
2021-09-30,55.09,55.14,54.54,54.54,581435.0
2021-10-01,54.74,55.09,54.74,55.01,475809.0
2021-10-02,54.74,55.09,54.74,55.01,475809.0
2021-10-03,54.74,55.09,54.74,55.01,475809.0
2021-10-04,55.06,55.08,54.92,54.95,319543.0
2021-10-05,54.96,55.2,54.96,55.16,374073.0
2021-10-06,55.02,55.23,55.02,55.2,365839.0
2021-10-07,55.15,55.25,55.15,55.25,309210.0
2021-10-08,55.24,55.3,55.195,55.2,171899.0
2021-10-09,55.24,55.3,55.195,55.2,171899.0
2021-10-10,55.24,55.3,55.195,55.2,171899.0
2021-10-11,55.29,55.3,55.13,55.2,247131.0
2021-10-12,55.24,55.27,55.13,55.16,358569.0
2021-10-13,55.2,55.25,55.11,55.18,342882.0
2021-10-14,55.23,55.36,55.15,55.36,213628.0
2021-10-15,55.47,55.48,55.02,55.1,278675.0
2021-10-16,55.47,55.48,55.02,55.1,278675.0
2021-10-17,55.47,55.48,55.02,55.1,278675.0
2021-10-18,55.1,55.19,54.71,54.76,738739.0
2021-10-19,54.76,54.8,53.97,54.76,650514.0
2021-10-20,54.7,54.95,54.625,54.81,183561.0
2021-10-21,54.79,54.84,54.63,54.77,192703.0
2021-10-22,54.84,54.84,54.67,54.78,281908.0
2021-10-23,54.84,54.84,54.67,54.78,281908.0
2021-10-24,54.84,54.84,54.67,54.78,281908.0
2021-10-25,54.74,54.84,54.67,54.73,150484.0
2021-10-26,54.71,54.82,54.65,54.7,225855.0
2021-10-27,54.7,54.7,54.5,54.55,282580.0
2021-10-28,54.52,54.62,54.51,54.56,284296.0
2021-10-29,54.56,54.68,54.5,54.59,387981.0
2021-10-30,54.56,54.68,54.5,54.59,387981.0
2021-10-31,54.56,54.68,54.5,54.59,387981.0
2021-11-01,54.6,54.81,54.52,54.78,309852.0
2021-11-02,54.59,54.74,54.5,54.68,228126.0
2021-11-03,54.68,54.72,54.56,54.58,258636.0
2021-11-04,54.55,54.73,54.48,54.59,431962.0
2021-11-05,54.64,54.64,47.71,54.27,422055.0
2021-11-06,54.64,54.64,47.71,54.27,422055.0
2021-11-07,54.64,54.64,47.71,54.27,422055.0
2021-11-08,54.57,54.57,53.75,53.97,580009.0
2021-11-09,54.04,54.27,53.855,54.24,496643.0
2021-11-10,54.12,54.3,53.94,54.1,267025.0
2021-11-11,54.285,54.29,54.055,54.06,166605.0
2021-11-12,53.98,54.19,53.98,54.05,228764.0
2021-11-13,53.98,54.19,53.98,54.05,228764.0
2021-11-14,53.98,54.19,53.98,54.05,228764.0
2021-11-15,54.13,54.26,54.04,54.1,301575.0
2021-11-16,54.06,54.15,53.9,53.91,397380.0
2021-11-17,53.9,54.01,53.78,53.81,338847.0
2021-11-18,53.8,54.07,53.54,53.9,220541.0
2021-11-19,55.4,55.45,55.4,55.42,2288944.0
2021-11-20,55.4,55.45,55.4,55.42,2288944.0
2021-11-21,55.4,55.45,55.4,55.42,2288944.0
2021-11-22,55.45,55.49,55.44,55.45,779592.0
2021-11-23,55.44,55.49,55.44,55.46,459698.0
2021-11-24,55.44,55.49,55.44,55.46,481940.0
2021-11-25,55.44,55.49,55.44,55.46,481940.0
2021-11-26,55.46,55.49,55.46,55.48,631116.0
2021-11-27,55.46,55.49,55.46,55.48,631116.0
2021-11-28,55.46,55.49,55.46,55.48,631116.0
2021-11-29,55.48,55.5,55.47,55.49,3952659.0
2021-11-30,55.48,55.5,55.47,55.49,3952659.0
2021-12-01,55.48,55.5,55.47,55.49,3952659.0
2021-12-02,55.48,55.5,55.47,55.49,3952659.0
2021-12-03,55.48,55.5,55.47,55.49,3952659.0
2021-12-04,55.48,55.5,55.47,55.49,3952659.0
2021-12-05,55.48,55.5,55.47,55.49,3952659.0
2021-12-06,55.48,55.5,55.47,55.49,3952659.0
2021-12-07,55.48,55.5,55.47,55.49,3952659.0
2021-12-08,55.48,55.5,55.47,55.49,3952659.0
2021-12-09,55.48,55.5,55.47,55.49,3952659.0
2021-12-10,55.48,55.5,55.47,55.49,3952659.0
2021-12-11,55.48,55.5,55.47,55.49,3952659.0
2021-12-12,55.48,55.5,55.47,55.49,3952659.0
2021-12-13,55.48,55.5,55.47,55.49,3952659.0
2021-12-14,55.48,55.5,55.47,55.49,3952659.0
2021-12-15,55.48,55.5,55.47,55.49,3952659.0
2021-12-16,55.48,55.5,55.47,55.49,3952659.0
2021-12-17,55.48,55.5,55.47,55.49,3952659.0
2021-12-18,55.48,55.5,55.47,55.49,3952659.0
2021-12-19,55.48,55.5,55.47,55.49,3952659.0
2021-12-20,55.48,55.5,55.47,55.49,3952659.0
2021-12-21,55.48,55.5,55.47,55.49,3952659.0
2021-12-22,55.48,55.5,55.47,55.49,3952659.0
2021-12-23,55.48,55.5,55.47,55.49,3952659.0
2021-12-24,55.48,55.5,55.47,55.49,3952659.0
2021-12-25,55.48,55.5,55.47,55.49,3952659.0
2021-12-26,55.48,55.5,55.47,55.49,3952659.0
2021-12-27,55.48,55.5,55.47,55.49,3952659.0
2021-12-28,55.48,55.5,55.47,55.49,3952659.0
2021-12-29,55.48,55.5,55.47,55.49,3952659.0
2021-12-30,55.48,55.5,55.47,55.49,3952659.0
2021-12-31,55.48,55.5,55.47,55.49,3952659.0
2022-01-01,55.48,55.5,55.47,55.49,3952659.0
2022-01-02,55.48,55.5,55.47,55.49,3952659.0
2022-01-03,55.48,55.5,55.47,55.49,3952659.0
2022-01-04,55.48,55.5,55.47,55.49,3952659.0
2022-01-05,55.48,55.5,55.47,55.49,3952659.0
2022-01-06,55.48,55.5,55.47,55.49,3952659.0
2022-01-07,55.48,55.5,55.47,55.49,3952659.0
2022-01-08,55.48,55.5,55.47,55.49,3952659.0
2022-01-09,55.48,55.5,55.47,55.49,3952659.0
2022-01-10,55.48,55.5,55.47,55.49,3952659.0
2022-01-11,55.48,55.5,55.47,55.49,3952659.0
2022-01-12,55.48,55.5,55.47,55.49,3952659.0
2022-01-13,55.48,55.5,55.47,55.49,3952659.0
2022-01-14,55.48,55.5,55.47,55.49,3952659.0
2022-01-15,55.48,55.5,55.47,55.49,3952659.0
2022-01-16,55.48,55.5,55.47,55.49,3952659.0
2022-01-17,55.48,55.5,55.47,55.49,3952659.0
2022-01-18,55.48,55.5,55.47,55.49,3952659.0
2022-01-19,55.48,55.5,55.47,55.49,3952659.0
2022-01-20,55.48,55.5,55.47,55.49,3952659.0
2022-01-21,55.48,55.5,55.47,55.49,3952659.0
2022-01-22,55.48,55.5,55.47,55.49,3952659.0
2022-01-23,55.48,55.5,55.47,55.49,3952659.0
2022-01-24,55.48,55.5,55.47,55.49,3952659.0
2022-01-25,55.48,55.5,55.47,55.49,3952659.0
2022-01-26,55.48,55.5,55.47,55.49,3952659.0
2022-01-27,55.48,55.5,55.47,55.49,3952659.0
2022-01-28,55.48,55.5,55.47,55.49,3952659.0
2022-01-29,55.48,55.5,55.47,55.49,3952659.0
2022-01-30,55.48,55.5,55.47,55.49,3952659.0
2022-01-31,55.48,55.5,55.47,55.49,3952659.0
2022-02-01,55.48,55.5,55.47,55.49,3952659.0
2022-02-02,55.48,55.5,55.47,55.49,3952659.0
2022-02-03,55.48,55.5,55.47,55.49,3952659.0
2022-02-04,55.48,55.5,55.47,55.49,3952659.0
2022-02-05,55.48,55.5,55.47,55.49,3952659.0
2022-02-06,55.48,55.5,55.47,55.49,3952659.0
2022-02-07,55.48,55.5,55.47,55.49,3952659.0
2022-02-08,55.48,55.5,55.47,55.49,3952659.0
2022-02-09,55.48,55.5,55.47,55.49,3952659.0
2022-02-10,55.48,55.5,55.47,55.49,3952659.0
2022-02-11,55.48,55.5,55.47,55.49,3952659.0
2022-02-12,55.48,55.5,55.47,55.49,3952659.0
2022-02-13,55.48,55.5,55.47,55.49,3952659.0
2022-02-14,55.48,55.5,55.47,55.49,3952659.0
2022-02-15,55.48,55.5,55.47,55.49,3952659.0
2022-02-16,55.48,55.5,55.47,55.49,3952659.0
2022-02-17,55.48,55.5,55.47,55.49,3952659.0
2022-02-18,55.48,55.5,55.47,55.49,3952659.0
2022-02-19,55.48,55.5,55.47,55.49,3952659.0
2022-02-20,55.48,55.5,55.47,55.49,3952659.0
2022-02-21,55.48,55.5,55.47,55.49,3952659.0
2022-02-22,55.48,55.5,55.47,55.49,3952659.0
2022-02-23,55.48,55.5,55.47,55.49,3952659.0
2022-02-24,55.48,55.5,55.47,55.49,3952659.0
2022-02-25,55.48,55.5,55.47,55.49,3952659.0
2022-02-26,55.48,55.5,55.47,55.49,3952659.0
2022-02-27,55.48,55.5,55.47,55.49,3952659.0
2022-02-28,55.48,55.5,55.47,55.49,3952659.0
2022-03-01,55.48,55.5,55.47,55.49,3952659.0
2022-03-02,55.48,55.5,55.47,55.49,3952659.0
2022-03-03,55.48,55.5,55.47,55.49,3952659.0
2022-03-04,55.48,55.5,55.47,55.49,3952659.0
2022-03-05,55.48,55.5,55.47,55.49,3952659.0
2022-03-06,55.48,55.5,55.47,55.49,3952659.0
2022-03-07,55.48,55.5,55.47,55.49,3952659.0
2022-03-08,55.48,55.5,55.47,55.49,3952659.0
2022-03-09,55.48,55.5,55.47,55.49,3952659.0
2022-03-10,55.48,55.5,55.47,55.49,3952659.0
2022-03-11,55.48,55.5,55.47,55.49,3952659.0
2022-03-12,55.48,55.5,55.47,55.49,3952659.0
2022-03-13,55.48,55.5,55.47,55.49,3952659.0
2022-03-14,55.48,55.5,55.47,55.49,3952659.0
2022-03-15,55.48,55.5,55.47,55.49,3952659.0
2022-03-16,55.48,55.5,55.47,55.49,3952659.0
2022-03-17,55.48,55.5,55.47,55.49,3952659.0
2022-03-18,55.48,55.5,55.47,55.49,3952659.0
2022-03-19,55.48,55.5,55.47,55.49,3952659.0
2022-03-20,55.48,55.5,55.47,55.49,3952659.0
2022-03-21,55.48,55.5,55.47,55.49,3952659.0
2022-03-22,55.48,55.5,55.47,55.49,3952659.0
2022-03-23,55.48,55.5,55.47,55.49,3952659.0
2022-03-24,55.48,55.5,55.47,55.49,3952659.0
2022-03-25,55.48,55.5,55.47,55.49,3952659.0
2022-03-26,55.48,55.5,55.47,55.49,3952659.0
2022-03-27,55.48,55.5,55.47,55.49,3952659.0
2022-03-28,55.48,55.5,55.47,55.49,3952659.0
2022-03-29,55.48,55.5,55.47,55.49,3952659.0
2022-03-30,55.48,55.5,55.47,55.49,3952659.0
2022-03-31,55.48,55.5,55.47,55.49,3952659.0
2022-04-01,55.48,55.5,55.47,55.49,3952659.0
2022-04-02,55.48,55.5,55.47,55.49,3952659.0
2022-04-03,55.48,55.5,55.47,55.49,3952659.0
2022-04-04,55.48,55.5,55.47,55.49,3952659.0
2022-04-05,55.48,55.5,55.47,55.49,3952659.0
2022-04-06,55.48,55.5,55.47,55.49,3952659.0
2022-04-07,55.48,55.5,55.47,55.49,3952659.0
2022-04-08,55.48,55.5,55.47,55.49,3952659.0
2022-04-09,55.48,55.5,55.47,55.49,3952659.0
2022-04-10,55.48,55.5,55.47,55.49,3952659.0
2022-04-11,55.48,55.5,55.47,55.49,3952659.0
2022-04-12,55.48,55.5,55.47,55.49,3952659.0
2022-04-13,55.48,55.5,55.47,55.49,3952659.0
2022-04-14,55.48,55.5,55.47,55.49,3952659.0
2022-04-15,55.48,55.5,55.47,55.49,3952659.0
2022-04-16,55.48,55.5,55.47,55.49,3952659.0
2022-04-17,55.48,55.5,55.47,55.49,3952659.0
2022-04-18,55.48,55.5,55.47,55.49,3952659.0
2022-04-19,55.48,55.5,55.47,55.49,3952659.0
2022-04-20,55.48,55.5,55.47,55.49,3952659.0
2022-04-21,55.48,55.5,55.47,55.49,3952659.0
2022-04-22,55.48,55.5,55.47,55.49,3952659.0
2022-04-23,55.48,55.5,55.47,55.49,3952659.0
2022-04-24,55.48,55.5,55.47,55.49,3952659.0
2022-04-25,55.48,55.5,55.47,55.49,3952659.0
2022-04-26,55.48,55.5,55.47,55.49,3952659.0
2022-04-27,55.48,55.5,55.47,55.49,3952659.0
2022-04-28,55.48,55.5,55.47,55.49,3952659.0
2022-04-29,55.48,55.5,55.47,55.49,3952659.0
2022-04-30,55.48,55.5,55.47,55.49,3952659.0
2022-05-01,55.48,55.5,55.47,55.49,3952659.0
2022-05-02,55.48,55.5,55.47,55.49,3952659.0
2022-05-03,55.48,55.5,55.47,55.49,3952659.0
2022-05-04,55.48,55.5,55.47,55.49,3952659.0
2022-05-05,55.48,55.5,55.47,55.49,3952659.0
2022-05-06,55.48,55.5,55.47,55.49,3952659.0
2022-05-07,55.48,55.5,55.47,55.49,3952659.0
2022-05-08,55.48,55.5,55.47,55.49,3952659.0
2022-05-09,55.48,55.5,55.47,55.49,3952659.0
2022-05-10,55.48,55.5,55.47,55.49,3952659.0
2022-05-11,55.48,55.5,55.47,55.49,3952659.0
2022-05-12,55.48,55.5,55.47,55.49,3952659.0
2022-05-13,55.48,55.5,55.47,55.49,3952659.0
2022-05-14,55.48,55.5,55.47,55.49,3952659.0
2022-05-15,55.48,55.5,55.47,55.49,3952659.0
2022-05-16,55.48,55.5,55.47,55.49,3952659.0
2022-05-17,55.48,55.5,55.47,55.49,3952659.0
2022-05-18,55.48,55.5,55.47,55.49,3952659.0
2022-05-19,55.48,55.5,55.47,55.49,3952659.0
2022-05-20,55.48,55.5,55.47,55.49,3952659.0
2022-05-21,55.48,55.5,55.47,55.49,3952659.0
2022-05-22,55.48,55.5,55.47,55.49,3952659.0
2022-05-23,55.48,55.5,55.47,55.49,3952659.0
2022-05-24,55.48,55.5,55.47,55.49,3952659.0
2022-05-25,55.48,55.5,55.47,55.49,3952659.0
2022-05-26,55.48,55.5,55.47,55.49,3952659.0
2022-05-27,55.48,55.5,55.47,55.49,3952659.0
2022-05-28,55.48,55.5,55.47,55.49,3952659.0
2022-05-29,55.48,55.5,55.47,55.49,3952659.0
2022-05-30,55.48,55.5,55.47,55.49,3952659.0
2022-05-31,55.48,55.5,55.47,55.49,3952659.0
2022-06-01,55.48,55.5,55.47,55.49,3952659.0
2022-06-02,55.48,55.5,55.47,55.49,3952659.0
2022-06-03,55.48,55.5,55.47,55.49,3952659.0
2022-06-04,55.48,55.5,55.47,55.49,3952659.0
2022-06-05,55.48,55.5,55.47,55.49,3952659.0
2022-06-06,55.48,55.5,55.47,55.49,3952659.0
2022-06-07,55.48,55.5,55.47,55.49,3952659.0
2022-06-08,55.48,55.5,55.47,55.49,3952659.0
2022-06-09,55.48,55.5,55.47,55.49,3952659.0
2022-06-10,55.48,55.5,55.47,55.49,3952659.0
2022-06-11,55.48,55.5,55.47,55.49,3952659.0
2022-06-12,55.48,55.5,55.47,55.49,3952659.0
2022-06-13,55.48,55.5,55.47,55.49,3952659.0
2022-06-14,55.48,55.5,55.47,55.49,3952659.0
2022-06-15,55.48,55.5,55.47,55.49,3952659.0
2022-06-16,55.48,55.5,55.47,55.49,3952659.0
2022-06-17,55.48,55.5,55.47,55.49,3952659.0
2022-06-18,55.48,55.5,55.47,55.49,3952659.0
2022-06-19,55.48,55.5,55.47,55.49,3952659.0
2022-06-20,55.48,55.5,55.47,55.49,3952659.0
2022-06-21,55.48,55.5,55.47,55.49,3952659.0
2022-06-22,55.48,55.5,55.47,55.49,3952659.0
2022-06-23,55.48,55.5,55.47,55.49,3952659.0
2022-06-24,55.48,55.5,55.47,55.49,3952659.0
2022-06-25,55.48,55.5,55.47,55.49,3952659.0
2022-06-26,55.48,55.5,55.47,55.49,3952659.0
2022-06-27,55.48,55.5,55.47,55.49,3952659.0
2022-06-28,55.48,55.5,55.47,55.49,3952659.0
2022-06-29,55.48,55.5,55.47,55.49,3952659.0
2022-06-30,55.48,55.5,55.47,55.49,3952659.0
2022-07-01,55.48,55.5,55.47,55.49,3952659.0
2022-07-02,55.48,55.5,55.47,55.49,3952659.0
2022-07-03,55.48,55.5,55.47,55.49,3952659.0
2022-07-04,55.48,55.5,55.47,55.49,3952659.0
2022-07-05,55.48,55.5,55.47,55.49,3952659.0
2022-07-06,55.48,55.5,55.47,55.49,3952659.0
2022-07-07,55.48,55.5,55.47,55.49,3952659.0
2022-07-08,55.48,55.5,55.47,55.49,3952659.0
2022-07-09,55.48,55.5,55.47,55.49,3952659.0
2022-07-10,55.48,55.5,55.47,55.49,3952659.0
2022-07-11,55.48,55.5,55.47,55.49,3952659.0
2022-07-12,55.48,55.5,55.47,55.49,3952659.0
2022-07-13,55.48,55.5,55.47,55.49,3952659.0
2022-07-14,55.48,55.5,55.47,55.49,3952659.0
2022-07-15,55.48,55.5,55.47,55.49,3952659.0
2022-07-16,55.48,55.5,55.47,55.49,3952659.0
2022-07-17,55.48,55.5,55.47,55.49,3952659.0
2022-07-18,55.48,55.5,55.47,55.49,3952659.0
2022-07-19,55.48,55.5,55.47,55.49,3952659.0
2022-07-20,55.48,55.5,55.47,55.49,3952659.0
2022-07-21,55.48,55.5,55.47,55.49,3952659.0
2022-07-22,55.48,55.5,55.47,55.49,3952659.0
2022-07-23,55.48,55.5,55.47,55.49,3952659.0
2022-07-24,55.48,55.5,55.47,55.49,3952659.0
2022-07-25,55.48,55.5,55.47,55.49,3952659.0
2022-07-26,55.48,55.5,55.47,55.49,3952659.0
2022-07-27,55.48,55.5,55.47,55.49,3952659.0
2022-07-28,55.48,55.5,55.47,55.49,3952659.0
2022-07-29,55.48,55.5,55.47,55.49,3952659.0
2022-07-30,55.48,55.5,55.47,55.49,3952659.0
2022-07-31,55.48,55.5,55.47,55.49,3952659.0
2022-08-01,55.48,55.5,55.47,55.49,3952659.0
2022-08-02,55.48,55.5,55.47,55.49,3952659.0
2022-08-03,55.48,55.5,55.47,55.49,3952659.0
2022-08-04,55.48,55.5,55.47,55.49,3952659.0
2022-08-05,55.48,55.5,55.47,55.49,3952659.0
2022-08-06,55.48,55.5,55.47,55.49,3952659.0
2022-08-07,55.48,55.5,55.47,55.49,3952659.0
2022-08-08,55.48,55.5,55.47,55.49,3952659.0
2022-08-09,55.48,55.5,55.47,55.49,3952659.0
2022-08-10,55.48,55.5,55.47,55.49,3952659.0
2022-08-11,55.48,55.5,55.47,55.49,3952659.0
2022-08-12,55.48,55.5,55.47,55.49,3952659.0
2022-08-13,55.48,55.5,55.47,55.49,3952659.0
2022-08-14,55.48,55.5,55.47,55.49,3952659.0
2022-08-15,55.48,55.5,55.47,55.49,3952659.0
2022-08-16,55.48,55.5,55.47,55.49,3952659.0
2022-08-17,55.48,55.5,55.47,55.49,3952659.0
2022-08-18,55.48,55.5,55.47,55.49,3952659.0
2022-08-19,55.48,55.5,55.47,55.49,3952659.0
2022-08-20,55.48,55.5,55.47,55.49,3952659.0
2022-08-21,55.48,55.5,55.47,55.49,3952659.0
2022-08-22,55.48,55.5,55.47,55.49,3952659.0
2022-08-23,55.48,55.5,55.47,55.49,3952659.0
2022-08-24,55.48,55.5,55.47,55.49,3952659.0
2022-08-25,55.48,55.5,55.47,55.49,3952659.0
2022-08-26,55.48,55.5,55.47,55.49,3952659.0
2022-08-27,55.48,55.5,55.47,55.49,3952659.0
2022-08-28,55.48,55.5,55.47,55.49,3952659.0
2022-08-29,55.48,55.5,55.47,55.49,3952659.0
2022-08-30,55.48,55.5,55.47,55.49,3952659.0
2022-08-31,55.48,55.5,55.47,55.49,3952659.0
2022-09-01,55.48,55.5,55.47,55.49,3952659.0
2022-09-02,55.48,55.5,55.47,55.49,3952659.0
2022-09-03,55.48,55.5,55.47,55.49,3952659.0
2022-09-04,55.48,55.5,55.47,55.49,3952659.0
2022-09-05,55.48,55.5,55.47,55.49,3952659.0
2022-09-06,55.48,55.5,55.47,55.49,3952659.0
2022-09-07,55.48,55.5,55.47,55.49,3952659.0
2022-09-08,55.48,55.5,55.47,55.49,3952659.0
2022-09-09,55.48,55.5,55.47,55.49,3952659.0
2022-09-10,55.48,55.5,55.47,55.49,3952659.0
2022-09-11,55.48,55.5,55.47,55.49,3952659.0
2022-09-12,55.48,55.5,55.47,55.49,3952659.0
2022-09-13,55.48,55.5,55.47,55.49,3952659.0
2022-09-14,55.48,55.5,55.47,55.49,3952659.0
2022-09-15,55.48,55.5,55.47,55.49,3952659.0
2022-09-16,55.48,55.5,55.47,55.49,3952659.0
2022-09-17,55.48,55.5,55.47,55.49,3952659.0
2022-09-18,55.48,55.5,55.47,55.49,3952659.0
2022-09-19,55.48,55.5,55.47,55.49,3952659.0
