,USB US Equity,USB US Equity,USB US Equity,USB US Equity,USB US Equity
2022-05-04,44.6546,45.8691,44.2739,45.7966,8092571.0
2022-05-05,45.2165,45.2618,43.9884,44.6274,6860999.0
2022-05-06,44.4824,44.854,43.6576,44.6727,7779245.0
2022-05-07,44.4824,44.854,43.6576,44.6727,7779245.0
2022-05-08,44.4824,44.854,43.6576,44.6727,7779245.0
2022-05-09,44.1199,45.4431,44.0609,44.8087,9513488.0
2022-05-10,45.1531,46.15,43.9023,44.7362,9607851.0
2022-05-11,44.7815,45.4476,43.857,43.9205,7711388.0
2022-05-12,43.7211,44.3102,43.2135,44.0383,7743684.0
2022-05-13,44.3646,44.4552,43.5942,44.0473,5589111.0
2022-05-14,44.3646,44.4552,43.5942,44.0473,5589111.0
2022-05-15,44.3646,44.4552,43.5942,44.0473,5589111.0
2022-05-16,44.0111,44.2196,43.2407,43.7483,5956553.0
2022-05-17,44.573,45.0591,44.3328,44.999,5589846.0
2022-05-18,44.7724,44.8449,44.2921,44.5005,6481855.0
2022-05-19,43.9295,45.0216,43.8751,44.6274,7078502.0
2022-05-20,44.8268,45.2074,43.5443,44.6002,8463807.0
2022-05-21,44.8268,45.2074,43.5443,44.6002,8463807.0
2022-05-22,44.8268,45.2074,43.5443,44.6002,8463807.0
2022-05-23,45.6334,46.4491,45.1803,45.9959,6472298.0
2022-05-24,45.8691,46.4219,45.0851,46.2588,7000343.0
2022-05-25,46.0775,46.6938,45.7331,46.3947,7374729.0
2022-05-26,46.8298,47.4875,46.7301,47.2557,5799057.0
2022-05-27,47.4551,47.6183,47.0971,47.582,5645903.0
2022-05-28,47.4551,47.6183,47.0971,47.582,5645903.0
2022-05-29,47.4551,47.6183,47.0971,47.582,5645903.0
2022-05-30,47.4551,47.6183,47.0971,47.582,5645903.0
2022-05-31,47.0654,48.366,46.7935,48.0986,10600719.0
2022-06-01,48.2255,48.2255,46.6938,46.9023,8293251.0
2022-06-02,46.8751,47.3802,46.3585,47.292,7882498.0
2022-06-03,47.2014,47.3917,46.9385,47.0745,8820514.0
2022-06-04,47.2014,47.3917,46.9385,47.0745,8820514.0
2022-06-05,47.2014,47.3917,46.9385,47.0745,8820514.0
2022-06-06,47.5186,48.2346,47.1923,47.3554,5009308.0
2022-06-07,47.0563,47.7361,46.9023,47.6364,5080025.0
2022-06-08,47.2285,47.5367,46.7301,46.9838,4409099.0
2022-06-09,46.7482,46.8116,45.6153,45.6153,5307689.0
2022-06-10,44.7724,44.8359,43.8525,44.1561,8451203.0
2022-06-11,44.7724,44.8359,43.8525,44.1561,8451203.0
2022-06-12,44.7724,44.8359,43.8525,44.1561,8451203.0
2022-06-13,43.4673,43.6486,42.4432,42.6516,10676792.0
2022-06-14,42.8329,43.3903,41.4099,41.4371,13689792.0
2022-06-15,41.9991,42.6629,41.419,42.0172,11557116.0
2022-06-16,41.3828,41.419,40.597,41.1562,8390374.0
2022-06-17,41.1652,41.8586,41.0384,41.1562,19038688.0
2022-06-18,41.1652,41.8586,41.0384,41.1562,19038688.0
2022-06-19,41.1652,41.8586,41.0384,41.1562,19038688.0
2022-06-20,41.1652,41.8586,41.0384,41.1562,19038688.0
2022-06-21,42.1169,42.3435,41.6728,41.99,7722330.0
2022-06-22,41.6003,42.3072,41.419,42.1441,5877101.0
2022-06-23,41.9447,42.1984,40.6985,41.4371,6328906.0
2022-06-24,41.6637,43.2498,41.5821,43.0685,6924988.0
2022-06-25,41.6637,43.2498,41.5821,43.0685,6924988.0
2022-06-26,41.6637,43.2498,41.5821,43.0685,6924988.0
2022-06-27,43.2226,43.3041,42.5564,42.8238,7078473.0
2022-06-28,43.2498,43.6848,42.3208,42.4975,6401582.0
2022-06-29,42.5708,42.8591,42.0033,42.2138,4975258.0
2022-06-30,41.4358,42.4887,41.0239,42.1223,6233182.0
2022-07-01,41.9758,42.7813,41.5365,42.644,5398178.0
2022-07-02,41.9758,42.7813,41.5365,42.644,5398178.0
2022-07-03,41.9758,42.7813,41.5365,42.644,5398178.0
2022-07-04,41.9758,42.7813,41.5365,42.644,5398178.0
2022-07-05,41.7836,42.5433,41.3799,42.525,4884443.0
2022-07-06,42.287,42.9003,41.9941,42.5616,5701753.0
2022-07-07,42.9186,43.2389,42.708,42.7996,3679898.0
2022-07-08,42.9826,43.1108,42.4151,42.5891,3546799.0
2022-07-09,42.9826,43.1108,42.4151,42.5891,3546799.0
2022-07-10,42.9826,43.1108,42.4151,42.5891,3546799.0
2022-07-11,42.1772,42.5616,42.0673,42.4243,4641324.0
2022-07-12,41.985,42.8636,41.8843,42.287,4137097.0
2022-07-13,41.8934,41.9483,40.8546,41.4815,5460497.0
2022-07-14,40.4839,40.6944,40.0399,40.5022,7298284.0
2022-07-15,41.6463,43.0284,41.1246,42.6257,8608199.0
2022-07-16,41.6463,43.0284,41.1246,42.6257,8608199.0
2022-07-17,41.6463,43.0284,41.1246,42.6257,8608199.0
2022-07-18,43.0376,43.5593,42.5708,42.7264,7434963.0
2022-07-19,43.303,43.6691,42.9781,43.4403,5683993.0
2022-07-20,43.1016,43.303,42.5708,43.065,6130757.0
2022-07-21,42.9918,43.6279,42.7904,43.5776,6619388.0
2022-07-22,43.4494,43.8796,43.2984,43.6691,5009136.0
2022-07-23,43.4494,43.8796,43.2984,43.6691,5009136.0
2022-07-24,43.4494,43.8796,43.2984,43.6691,5009136.0
2022-07-25,44.1634,44.3922,43.6234,43.9803,4054248.0
2022-07-26,43.6508,44.2366,43.2206,43.4037,4995058.0
2022-07-27,43.6691,44.2915,43.2481,44.1268,5456960.0
2022-07-28,44.0444,44.319,41.9392,42.2138,13267884.0
2022-07-29,42.3328,43.5593,42.1955,43.2023,7705103.0
2022-07-30,42.3328,43.5593,42.1955,43.2023,7705103.0
2022-07-31,42.3328,43.5593,42.1955,43.2023,7705103.0
2022-08-01,42.882,43.6508,42.5524,43.4861,7322988.0
2022-08-02,43.3488,43.4174,42.6897,42.9552,6532859.0
2022-08-03,43.3762,43.779,43.0284,43.6234,5691068.0
2022-08-04,43.5684,43.8796,43.0696,43.0833,6531331.0
2022-08-05,43.0101,43.8025,42.8911,43.3762,4061146.0
2022-08-06,43.0101,43.8025,42.8911,43.3762,4061146.0
2022-08-07,43.0101,43.8025,42.8911,43.3762,4061146.0
2022-08-08,43.8064,43.843,42.7584,42.9735,5316192.0
2022-08-09,43.2572,43.3213,42.8911,43.184,3947708.0
2022-08-10,43.6783,43.9529,43.4128,43.8156,6098088.0
2022-08-11,44.2824,44.6668,44.0261,44.3373,6171657.0
2022-08-12,44.4471,44.7675,44.2275,44.6393,6432292.0
2022-08-13,44.4471,44.7675,44.2275,44.6393,6432292.0
2022-08-14,44.4471,44.7675,44.2275,44.6393,6432292.0
2022-08-15,44.2183,45.0466,44.0902,44.9231,4947802.0
2022-08-16,44.621,45.4723,44.5615,45.1244,4790120.0
2022-08-17,44.5753,45.1931,44.502,44.8773,5553219.0
2022-08-18,44.6668,44.8865,44.4014,44.859,5400494.0
2022-08-19,44.4609,44.6027,44.1818,44.4929,7197156.0
2022-08-20,44.4609,44.6027,44.1818,44.4929,7197156.0
2022-08-21,44.4609,44.6027,44.1818,44.4929,7197156.0
2022-08-22,43.8156,43.8201,43.3396,43.5684,5816671.0
2022-08-23,43.5959,43.8247,43.2755,43.3945,4411537.0
2022-08-24,43.1108,43.3305,42.8408,43.1932,4620849.0
2022-08-25,43.3121,43.8888,42.9643,43.7149,5296740.0
2022-08-26,43.8613,43.9895,42.5341,42.5524,5070230.0
2022-08-27,43.8613,43.9895,42.5341,42.5524,5070230.0
2022-08-28,43.8613,43.9895,42.5341,42.5524,5070230.0
2022-08-29,42.3419,42.4838,41.9392,42.1955,3650080.0
2022-08-30,42.4243,42.4518,41.7653,42.0216,5105475.0
2022-08-31,42.2046,42.2321,41.6829,41.747,6239767.0
2022-09-01,41.6921,42.0124,41.1978,41.985,4920661.0
2022-09-02,42.4609,42.795,41.5182,41.6921,5980396.0
2022-09-03,42.4609,42.795,41.5182,41.6921,5980396.0
2022-09-04,42.4609,42.795,41.5182,41.6921,5980396.0
2022-09-05,42.4609,42.795,41.5182,41.6921,5980396.0
2022-09-06,41.9575,41.9575,41.0056,41.4815,5331463.0
2022-09-07,41.2527,42.1634,41.1612,42.0216,6431869.0
2022-09-08,41.8202,43.0833,41.5822,43.065,7275546.0
2022-09-09,43.2206,43.7057,43.184,43.5501,6730530.0
2022-09-10,43.2206,43.7057,43.184,43.5501,6730530.0
2022-09-11,43.2206,43.7057,43.184,43.5501,6730530.0
2022-09-12,43.7881,43.9803,43.3854,43.5318,7251076.0
2022-09-13,42.7813,42.7996,41.2069,41.3534,8109474.0
2022-09-14,41.5456,41.6326,40.6761,41.2802,6664395.0
2022-09-15,41.4358,42.2001,41.3259,41.985,12610769.0
2022-09-16,41.7561,42.1772,41.3488,41.985,20653459.0
2022-09-17,41.7561,42.1772,41.3488,41.985,20653459.0
2022-09-18,41.7561,42.1772,41.3488,41.985,20653459.0
2022-09-19,41.4724,42.4701,41.3259,42.2412,9303656.0
2022-09-20,41.8568,41.9392,40.8134,41.1795,8930321.0
2022-09-21,41.2436,41.5822,40.2001,40.2093,7051597.0
2022-09-22,40.3374,40.4656,39.358,39.3855,6923742.0
2022-09-23,39.0102,39.2528,38.0308,38.5526,8185517.0
2022-09-24,39.0102,39.2528,38.0308,38.5526,8185517.0
2022-09-25,39.0102,39.2528,38.0308,38.5526,8185517.0
2022-09-26,38.1864,38.5892,37.2986,37.5823,16533052.0
2022-09-27,37.9942,38.0308,37.2071,37.4908,9556410.0
2022-09-28,37.4542,38.1951,37.3535,37.9119,11278143.0
2022-09-29,37.5229,38.051,37.3285,37.7174,7889007.0
2022-09-30,37.7637,38.1619,37.2914,37.3377,9457904.0
2022-10-01,37.7637,38.1619,37.2914,37.3377,9457904.0
2022-10-02,37.7637,38.1619,37.2914,37.3377,9457904.0
2022-10-03,37.8193,38.662,37.3794,38.4953,8790266.0
2022-10-04,39.0694,39.6158,38.8935,39.4769,14653412.0
2022-10-05,38.9027,39.2593,38.7453,39.0787,6552599.0
2022-10-06,38.6712,38.949,38.023,38.0415,8528772.0
2022-10-07,37.8007,37.9026,37.0136,37.2266,8696662.0
2022-10-08,37.8007,37.9026,37.0136,37.2266,8696662.0
2022-10-09,37.8007,37.9026,37.0136,37.2266,8696662.0
2022-10-10,37.4118,37.5878,36.7312,36.884,6396150.0
2022-10-11,36.6154,36.6247,35.7774,35.9209,8990565.0
2022-10-12,35.8931,36.5599,35.7357,36.2172,10853695.0
2022-10-13,35.7357,38.4397,35.5505,38.3101,15853334.0
2022-10-14,39.0324,40.0881,38.5879,39.5973,19272693.0
2022-10-15,39.0324,40.0881,38.5879,39.5973,19272693.0
2022-10-16,39.0324,40.0881,38.5879,39.5973,19272693.0
2022-10-17,40.6344,40.8844,39.1435,39.4861,21456457.0
2022-10-18,40.2084,40.4261,39.1898,39.6343,16113052.0
2022-10-19,39.2268,39.5047,38.0647,38.2082,10203561.0
2022-10-20,38.3471,38.5786,36.9581,37.0507,10508029.0
2022-10-21,36.9118,37.6896,36.6432,37.5137,12851566.0
2022-10-22,36.9118,37.6896,36.6432,37.5137,12851566.0
2022-10-23,36.9118,37.6896,36.6432,37.5137,12851566.0
2022-10-24,37.6804,38.449,37.4581,38.0878,9553812.0
2022-10-25,37.6526,38.9768,37.56,38.9027,13055440.0
2022-10-26,38.8935,39.463,38.8472,39.2546,10211899.0
2022-10-27,39.5417,39.7871,38.912,38.9676,7810277.0
2022-10-28,39.0416,39.7501,38.8749,39.6899,7775713.0
2022-10-29,39.0416,39.7501,38.8749,39.6899,7775713.0
2022-10-30,39.0416,39.7501,38.8749,39.6899,7775713.0
2022-10-31,39.375,39.7825,39.2824,39.3102,11723819.0
2022-11-01,39.6343,39.963,39.1759,39.7084,8043592.0
2022-11-02,39.4306,39.9584,38.6434,38.662,9265894.0
2022-11-03,38.1341,38.7083,37.5646,38.4305,12857029.0
2022-11-04,38.8749,39.713,38.8749,39.6621,13759471.0
2022-11-05,38.8749,39.713,38.8749,39.6621,13759471.0
2022-11-06,38.8749,39.713,38.8749,39.6621,13759471.0
2022-11-07,40.0047,40.3751,39.5926,40.3103,12207083.0
2022-11-08,40.514,41.0789,40.2547,40.903,12794721.0
2022-11-09,40.5511,40.6344,39.9677,40.0418,9423016.0
2022-11-10,40.7455,41.6901,40.6622,41.5512,14064607.0
2022-11-11,41.153,41.7179,41.153,41.5975,10692764.0
2022-11-12,41.153,41.7179,41.153,41.5975,10692764.0
2022-11-13,41.153,41.7179,41.153,41.5975,10692764.0
2022-11-14,41.6345,41.7271,40.565,40.6066,8209755.0
2022-11-15,41.1993,41.2363,40.1112,40.5326,11171854.0
2022-11-16,40.5233,40.5696,39.6528,39.7547,9896173.0
2022-11-17,39.3009,39.6621,39.1991,39.6065,6376650.0
2022-11-18,40.1344,40.2686,39.7176,40.1714,6159676.0
2022-11-19,40.1344,40.2686,39.7176,40.1714,6159676.0
2022-11-20,40.1344,40.2686,39.7176,40.1714,6159676.0
2022-11-21,40.1621,40.5927,40.0603,40.1807,9331908.0
2022-11-22,40.3149,40.6992,40.2362,40.6622,6998973.0
2022-11-23,40.6807,40.8937,40.5789,40.8474,6225717.0
2022-11-24,40.6807,40.8937,40.5789,40.8474,6225717.0
2022-11-25,40.977,41.1085,40.7988,40.9863,2564603.0
2022-11-26,40.977,41.1085,40.7988,40.9863,2564603.0
2022-11-27,40.977,41.1085,40.7988,40.9863,2564603.0
2022-11-28,40.7363,41.0141,40.4075,40.5048,6790652.0
2022-11-29,40.5603,41.3197,40.4677,41.2919,7854319.0
2022-11-30,41.153,42.1531,40.4816,42.0327,11688773.0
2022-12-01,42.0327,42.1716,41.5327,41.9957,8492769.0
2022-12-02,41.8197,42.3476,41.7457,42.2642,10786767.0
2022-12-03,41.8197,42.3476,41.7457,42.2642,10786767.0
2022-12-04,41.8197,42.3476,41.7457,42.2642,10786767.0
2022-12-05,42.2642,42.3105,40.3936,40.6622,13725484.0
2022-12-06,40.7085,40.7965,39.1065,39.7639,9642383.0
2022-12-07,39.5973,40.6529,39.3287,40.3381,10132850.0
2022-12-08,40.3936,40.4353,39.8427,40.3381,6988985.0
2022-12-09,40.1529,40.5603,39.8473,39.9214,9097582.0
2022-12-10,40.1529,40.5603,39.8473,39.9214,9097582.0
2022-12-11,40.1529,40.5603,39.8473,39.9214,9097582.0
2022-12-12,40.0047,40.3844,39.4584,40.2455,10695775.0
2022-12-13,41.2271,41.616,40.6622,40.977,15543044.0
2022-12-14,40.8196,40.9863,39.8055,40.0881,11240416.0
2022-12-15,39.4954,39.8519,39.2731,39.6713,10230229.0
2022-12-16,39.3565,39.6343,38.736,39.0324,19310897.0
2022-12-17,39.3565,39.6343,38.736,39.0324,19310897.0
2022-12-18,39.3565,39.6343,38.736,39.0324,19310897.0
2022-12-19,38.9861,39.5,38.5231,38.8472,11789117.0
2022-12-20,38.9953,39.1528,38.7129,38.8286,14208973.0
2022-12-21,39.0787,39.8195,39.0416,39.551,9456349.0
2022-12-22,39.338,39.6806,39.1277,39.6806,12427740.0
2022-12-23,39.6621,40.0834,39.5695,40.0047,6931069.0
2022-12-24,39.6621,40.0834,39.5695,40.0047,6931069.0
2022-12-25,39.6621,40.0834,39.5695,40.0047,6931069.0
2022-12-26,39.6621,40.0834,39.5695,40.0047,6931069.0
2022-12-27,40.1436,40.514,39.9306,40.4214,7504195.0
2022-12-28,40.4863,40.5789,39.889,40.1436,6379583.0
2022-12-29,40.2373,40.8506,40.1062,40.7991,5956358.0
2022-12-30,40.6399,41.0098,40.5276,40.8366,5737910.0
2022-12-31,40.6399,41.0098,40.5276,40.8366,5737910.0
2023-01-01,40.6399,41.0098,40.5276,40.8366,5737910.0
2023-01-02,40.6399,41.0098,40.5276,40.8366,5737910.0
2023-01-03,41.389,42.1663,41.2767,41.8011,12795966.0
2023-01-04,42.2412,43.4445,42.2412,43.1027,16338377.0
2023-01-05,42.9435,43.0746,42.1944,42.7656,8363985.0
2023-01-06,43.0746,43.5334,42.5315,43.3649,8198350.0
2023-01-07,43.0746,43.5334,42.5315,43.3649,8198350.0
2023-01-08,43.0746,43.5334,42.5315,43.3649,8198350.0
2023-01-09,43.4585,43.8237,43.1869,43.6458,13170757.0
2023-01-10,43.7769,43.9173,43.0324,43.6926,13631850.0
2023-01-11,43.9267,44.32,43.7488,44.114,8704853.0
2023-01-12,44.4324,44.9708,44.2919,44.5635,8934047.0
2023-01-13,43.8892,44.3855,43.4772,44.32,8150558.0
2023-01-14,43.8892,44.3855,43.4772,44.32,8150558.0
2023-01-15,43.8892,44.3855,43.4772,44.32,8150558.0
2023-01-16,43.8892,44.3855,43.4772,44.32,8150558.0
2023-01-17,44.5541,44.7039,43.8284,44.423,10150070.0
2023-01-18,44.0391,44.2825,42.8498,42.8967,8376688.0
2023-01-19,42.5127,43.0137,42.0633,42.7281,9136623.0
2023-01-20,42.8405,43.5147,42.4659,43.5053,8030471.0
2023-01-21,42.8405,43.5147,42.4659,43.5053,8030471.0
2023-01-22,42.8405,43.5147,42.4659,43.5053,8030471.0
2023-01-23,43.7113,44.6571,43.5756,44.6384,8136073.0
2023-01-24,44.7133,44.7601,43.5054,43.702,12459154.0
2023-01-25,43.9267,46.5205,43.8986,46.0242,12238548.0
2023-01-26,46.5205,46.7734,45.2517,45.6029,8316089.0
2023-01-27,45.528,45.7808,45.1159,45.7527,6568239.0
2023-01-28,45.528,45.7808,45.1159,45.7527,6568239.0
2023-01-29,45.528,45.7808,45.1159,45.7527,6568239.0
2023-01-30,45.4811,46.2022,45.453,45.6965,5943242.0
2023-01-31,45.734,46.6423,45.4999,46.6329,7713994.0
2023-02-01,46.1085,46.75,45.8838,46.0898,7611174.0
2023-02-02,46.3239,46.4924,45.8276,46.0242,6819848.0
2023-02-03,45.7152,46.4597,45.6122,46.1647,6579419.0
2023-02-04,45.7152,46.4597,45.6122,46.1647,6579419.0
2023-02-05,45.7152,46.4597,45.6122,46.1647,6579419.0
2023-02-06,45.8276,46.0055,45.5692,45.837,4997618.0
2023-02-07,45.5654,46.6329,45.5467,46.5112,5809144.0
2023-02-08,46.0055,46.5065,45.837,45.9493,5809971.0
2023-02-09,46.249,46.352,45.4718,45.6684,5870521.0
2023-02-10,45.5092,45.7761,45.2688,45.6029,5357280.0
2023-02-11,45.5092,45.7761,45.2688,45.6029,5357280.0
2023-02-12,45.5092,45.7761,45.2688,45.6029,5357280.0
2023-02-13,45.5748,45.9774,45.528,45.9681,4906155.0
2023-02-14,45.9774,46.1553,45.6637,46.0055,4889583.0
2023-02-15,45.7433,45.9868,45.5607,45.9587,4227913.0
2023-02-16,45.6871,45.8276,45.3219,45.4624,4899972.0
2023-02-17,45.3407,45.5701,45.1347,45.5092,5191889.0
2023-02-18,45.3407,45.5701,45.1347,45.5092,5191889.0
2023-02-19,45.3407,45.5701,45.1347,45.5092,5191889.0
2023-02-20,45.3407,45.5701,45.1347,45.5092,5191889.0
2023-02-21,45.1347,45.1909,44.32,44.6571,5793238.0
2023-02-22,44.6665,44.8257,44.3294,44.5166,4583323.0
2023-02-23,44.821,45.0457,44.3013,44.6852,4319281.0
2023-02-24,44.2076,44.6758,44.0391,44.6103,4141573.0
2023-02-25,44.2076,44.6758,44.0391,44.6103,4141573.0
2023-02-26,44.2076,44.6758,44.0391,44.6103,4141573.0
2023-02-27,44.8818,45.1721,44.4605,44.5541,4260171.0
2023-02-28,44.6665,44.9895,44.5541,44.6946,6209326.0
2023-03-01,44.1842,44.4324,43.9173,44.3013,7123618.0
2023-03-02,44.1795,44.1795,42.9809,43.3649,6437048.0
2023-03-03,43.5615,44.1561,43.4304,44.114,4566930.0
2023-03-04,43.5615,44.1561,43.4304,44.114,4566930.0
2023-03-05,43.5615,44.1561,43.4304,44.114,4566930.0
2023-03-06,44.1795,44.5354,44.011,44.1233,5604197.0
2023-03-07,43.8143,43.8331,42.5783,42.7,6072223.0
2023-03-08,42.6532,43.0933,42.3629,42.597,4651293.0
2023-03-09,42.2412,42.3255,39.4835,39.6099,10961841.0
2023-03-10,38.2802,39.3805,37.1,38.0367,23573657.0
2023-03-11,38.2802,39.3805,37.1,38.0367,23573657.0
2023-03-12,38.2802,39.3805,37.1,38.0367,23573657.0
2023-03-13,35.6302,35.9579,33.8323,34.2162,36746006.0
2023-03-14,36.6321,37.1565,34.5486,35.1245,28999384.0
2023-03-15,33.9915,34.6235,32.9193,33.1862,33125834.0
2023-03-16,32.9614,34.2162,30.6391,34.0476,51468708.0
2023-03-17,33.2423,33.3453,30.7749,30.8545,56442915.0
2023-03-18,33.2423,33.3453,30.7749,30.8545,56442915.0
2023-03-19,33.2423,33.3453,30.7749,30.8545,56442915.0
2023-03-20,32.334,33.13,31.6598,32.2591,43046508.0
2023-03-21,33.7105,35.4429,33.5233,35.1339,34821439.0
2023-03-22,35.1151,35.1432,32.5588,32.5775,28376867.0
2023-03-23,32.8022,33.7901,32.5119,32.8303,26061918.0
2023-03-24,32.1561,32.7179,31.8441,32.6805,18625542.0
2023-03-25,32.1561,32.7179,31.8441,32.6805,18625542.0
2023-03-26,32.1561,32.7179,31.8441,32.6805,18625542.0
2023-03-27,34.3379,34.7406,32.5869,32.6524,19966732.0
2023-03-28,32.5588,33.3547,32.2872,33.2985,15681687.0
2023-03-29,33.7667,34.0101,33.4718,33.9165,14776419.0
2023-03-30,34.3341,34.6567,33.3661,33.6413,13539917.0
2023-03-31,33.983,34.2202,33.3092,34.2107,15541677.0
2023-04-01,33.983,34.2202,33.3092,34.2107,15541677.0
2023-04-02,33.983,34.2202,33.3092,34.2107,15541677.0
2023-04-03,34.3531,34.5808,33.7315,33.8216,12209772.0
2023-04-04,34.3436,34.4764,32.754,33.2712,12238669.0
2023-04-05,33.053,33.4605,32.7208,33.3187,12734666.0
2023-04-06,33.4515,34.4005,33.4041,33.926,12008372.0
2023-04-07,33.4515,34.4005,33.4041,33.926,12008372.0
2023-04-08,33.4515,34.4005,33.4041,33.926,12008372.0
2023-04-09,33.4515,34.4005,33.4041,33.926,12008372.0
2023-04-10,33.9735,34.3899,33.6698,33.7932,10547655.0
2023-04-11,33.8216,34.0114,33.6413,33.7172,11927763.0
2023-04-12,33.9545,34.1917,33.1811,33.5939,11586253.0
2023-04-13,33.5275,33.5844,32.9581,33.5749,12799054.0
2023-04-14,34.3531,34.4479,33.0862,33.1858,16186332.0
2023-04-15,34.3531,34.4479,33.0862,33.1858,16186332.0
2023-04-16,34.3531,34.4479,33.0862,33.1858,16186332.0
2023-04-17,33.0245,33.7932,32.2084,33.7742,22419303.0
2023-04-18,33.7837,33.7932,32.8584,33.3946,19052205.0
2023-04-19,33.6983,34.2771,32.9249,34.1728,20970180.0
2023-04-20,33.6413,33.6413,32.3887,32.9865,21609517.0
2023-04-21,32.5405,32.588,30.9462,31.8098,28303042.0
2023-04-22,32.5405,32.588,30.9462,31.8098,28303042.0
2023-04-23,32.5405,32.588,30.9462,31.8098,28303042.0
2023-04-24,31.5726,31.7054,30.8893,31.117,16238136.0
2023-04-25,30.7469,31.2593,29.7031,30.1491,22540100.0
2023-04-26,30.0637,30.4243,29.6651,29.9118,17133257.0
2023-04-27,29.9878,31.0791,29.8739,30.9083,19428170.0
2023-04-28,30.5571,32.7569,30.3188,32.531,25219330.0
2023-04-29,30.5571,32.7569,30.3188,32.531,25219330.0
2023-04-30,30.5571,32.7569,30.3188,32.531,25219330.0
2023-05-01,32.5026,32.5785,31.2499,31.2594,19095229.0
2023-05-02,31.2594,31.2594,28.8585,29.0672,28994550.0
2023-05-03,29.2191,29.5322,28.142,28.2796,23759834.0
2023-05-04,27.0459,28.1847,25.8787,27.5014,48099620.0
2023-05-05,29.1147,29.7126,28.1135,29.1716,28236743.0
2023-05-06,29.1147,29.7126,28.1135,29.1716,28236743.0
2023-05-07,29.1147,29.7126,28.1135,29.1716,28236743.0
2023-05-08,29.9024,29.9878,28.1657,28.2227,22304346.0
2023-05-09,27.9,28.7066,27.5299,28.384,18209201.0
2023-05-10,29.0388,29.0862,27.4255,27.9475,14492719.0
2023-05-11,27.5157,27.7956,27.0744,27.4445,16413398.0
2023-05-12,27.7482,27.8431,27.2737,27.6438,16870744.0
2023-05-13,27.7482,27.8431,27.2737,27.6438,16870744.0
2023-05-14,27.7482,27.8431,27.2737,27.6438,16870744.0
2023-05-15,27.6722,28.2654,27.5868,28.1372,12671595.0
2023-05-16,27.9949,28.2274,27.2072,27.2167,15002620.0
2023-05-17,27.5204,28.9439,27.454,28.8964,22429742.0
2023-05-18,28.6971,29.0008,28.365,28.9344,13204615.0
2023-05-19,29.0957,29.3092,28.2321,28.5738,15001483.0
2023-05-20,29.0957,29.3092,28.2321,28.5738,15001483.0
2023-05-21,29.0957,29.3092,28.2321,28.5738,15001483.0
2023-05-22,28.9818,29.4895,28.5358,29.333,11974604.0
2023-05-23,29.4184,30.4575,29.4184,29.5512,13952219.0
2023-05-24,29.257,29.6556,28.849,29.2381,11120651.0
2023-05-25,29.0008,29.2569,28.6165,28.9534,11948306.0
2023-05-26,29.0198,29.2191,28.7462,29.1052,9266968.0
2023-05-27,29.0198,29.2191,28.7462,29.1052,9266968.0
2023-05-28,29.0198,29.2191,28.7462,29.1052,9266968.0
2023-05-29,29.0198,29.2191,28.7462,29.1052,9266968.0
2023-05-30,29.295,29.499,28.4694,29.0957,12907336.0
2023-05-31,28.6117,28.792,27.8953,28.3745,31032915.0
2023-06-01,28.5643,29.034,27.8336,28.9629,12319416.0
2023-06-02,29.4184,30.3579,29.1811,30.1206,13743987.0
2023-06-03,29.4184,30.3579,29.1811,30.1206,13743987.0
2023-06-04,29.4184,30.3579,29.1811,30.1206,13743987.0
2023-06-05,30.244,30.3579,29.4326,29.6271,11707417.0
2023-06-06,29.6366,31.1265,29.5417,30.9652,13876508.0
2023-06-07,31.0696,31.6959,30.7659,31.5631,13860474.0
2023-06-08,31.4112,31.5726,30.8418,31.3733,12064460.0
2023-06-09,31.3163,31.658,31.0221,31.1835,10586891.0
2023-06-10,31.3163,31.658,31.0221,31.1835,10586891.0
2023-06-11,31.3163,31.658,31.0221,31.1835,10586891.0
2023-06-12,31.0411,31.6437,29.9119,30.5192,15565863.0
2023-06-13,30.4433,31.6105,30.1301,31.0316,20543622.0
2023-06-14,31.3163,31.7339,30.263,30.4622,17832172.0
2023-06-15,30.5571,31.7149,30.3152,31.5915,16315478.0
2023-06-16,31.7813,31.8952,31.3201,31.7434,30118156.0
2023-06-17,31.7813,31.8952,31.3201,31.7434,30118156.0
2023-06-18,31.7813,31.8952,31.3201,31.7434,30118156.0
2023-06-19,31.7813,31.8952,31.3201,31.7434,30118156.0
2023-06-20,31.3543,31.9711,30.9984,31.8667,19540960.0
2023-06-21,31.9427,32.0945,31.5156,31.7244,13570711.0
2023-06-22,31.7434,31.7718,30.5002,30.5856,13294186.0
2023-06-23,30.3579,30.8513,30.206,30.2535,20701397.0
2023-06-24,30.3579,30.8513,30.206,30.2535,20701397.0
2023-06-25,30.3579,30.8513,30.206,30.2535,20701397.0
2023-06-26,30.244,30.8608,30.244,30.671,11248985.0
2023-06-27,30.6426,31.0221,30.2108,30.8893,9776297.0
2023-06-28,30.9083,30.9083,30.3199,30.671,11215396.0
2023-06-29,30.9985,31.5572,30.8588,31.5572,12479690.0
2023-06-30,31.9907,32.2701,31.6463,31.827,15139558.0
2023-07-01,31.9907,32.2701,31.6463,31.827,15139558.0
2023-07-02,31.9907,32.2701,31.6463,31.827,15139558.0
2023-07-03,31.9425,32.535,31.9233,32.3471,6483830.0
2023-07-04,31.9425,32.535,31.9233,32.3471,6483830.0
2023-07-05,32.1063,32.5013,31.8077,32.299,10359595.0
