,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity
2022-05-17,98.1045,98.9722,97.2555,98.627,601363.0
2022-05-18,98.2351,98.7389,95.5014,95.9306,685217.0
2022-05-19,94.1766,95.9866,94.1766,95.1656,762708.0
2022-05-20,95.8093,96.6957,94.1859,96.5371,747230.0
2022-05-21,95.8093,96.6957,94.1859,96.5371,747230.0
2022-05-22,95.8093,96.6957,94.1859,96.5371,747230.0
2022-05-23,98.459,100.0451,97.75,99.0655,726511.0
2022-05-24,98.7763,99.1681,96.4484,99.0375,588318.0
2022-05-25,99.1588,100.6936,98.7249,100.353,528518.0
2022-05-26,100.8848,102.7975,100.8382,102.3869,560434.0
2022-05-27,102.6482,105.1486,102.6482,105.0553,489421.0
2022-05-28,102.6482,105.1486,102.6482,105.0553,489421.0
2022-05-29,102.6482,105.1486,102.6482,105.0553,489421.0
2022-05-30,102.6482,105.1486,102.6482,105.0553,489421.0
2022-05-31,104.6821,105.5731,103.1147,104.2623,1210704.0
2022-06-01,104.3369,104.6075,100.6702,101.4726,829769.0
2022-06-02,102.0791,104.4395,100.9595,104.3929,614274.0
2022-06-03,103.5532,103.8098,102.5642,102.6575,494275.0
2022-06-04,103.5532,103.8098,102.5642,102.6575,494275.0
2022-06-05,103.5532,103.8098,102.5642,102.6575,494275.0
2022-06-06,103.6372,104.9993,102.7975,102.8628,352985.0
2022-06-07,102.6295,104.5095,101.7572,104.3369,776036.0
2022-06-08,103.4226,103.7864,101.7618,101.9858,531977.0
2022-06-09,101.9388,102.6431,99.8448,99.8636,470632.0
2022-06-10,98.4175,98.6053,95.0934,95.2437,837813.0
2022-06-11,98.4175,98.6053,95.0934,95.2437,837813.0
2022-06-12,98.4175,98.6053,95.0934,95.2437,837813.0
2022-06-13,93.0464,93.9197,91.8961,92.4267,950383.0
2022-06-14,93.1685,93.854,86.91,87.8912,2875555.0
2022-06-15,89.234,90.2012,86.3043,87.5908,2608573.0
2022-06-16,85.7127,86.1344,84.2103,85.8818,1641346.0
2022-06-17,86.201,87.4687,85.6001,86.0884,1749511.0
2022-06-18,86.201,87.4687,85.6001,86.0884,1749511.0
2022-06-19,86.201,87.4687,85.6001,86.0884,1749511.0
2022-06-20,86.201,87.4687,85.6001,86.0884,1749511.0
2022-06-21,88.0415,88.7551,87.2058,88.2011,817838.0
2022-06-22,87.4781,89.1026,87.2621,87.6659,939351.0
2022-06-23,88.6331,88.68,86.1447,88.0978,931831.0
2022-06-24,89.0556,91.5186,88.8537,91.1966,1435042.0
2022-06-25,89.0556,91.5186,88.8537,91.1966,1435042.0
2022-06-26,89.0556,91.5186,88.8537,91.1966,1435042.0
2022-06-27,91.7787,92.1074,90.3421,92.0605,992317.0
2022-06-28,92.699,94.4878,92.0417,92.267,670428.0
2022-06-29,92.4361,94.0436,91.9665,92.7178,879008.0
2022-06-30,90.4641,91.7741,89.6472,90.5956,1043991.0
2022-07-01,89.9289,92.0511,89.5063,91.76,767727.0
2022-07-02,89.9289,92.0511,89.5063,91.76,767727.0
2022-07-03,89.9289,92.0511,89.5063,91.76,767727.0
2022-07-04,89.9289,92.0511,89.5063,91.76,767727.0
2022-07-05,89.9289,90.7646,88.7364,90.7177,804651.0
2022-07-06,90.4454,91.0088,88.9711,89.9759,697040.0
2022-07-07,90.9524,92.159,90.9055,91.375,1065019.0
2022-07-08,92.0323,92.0698,90.3515,90.7177,703387.0
2022-07-09,92.0323,92.0698,90.3515,90.7177,703387.0
2022-07-10,92.0323,92.0698,90.3515,90.7177,703387.0
2022-07-11,90.1824,90.3186,88.849,89.3092,947148.0
2022-07-12,89.3092,91.9759,88.4828,90.389,1179425.0
2022-07-13,89.619,90.0228,88.2575,89.7693,766602.0
2022-07-14,88.173,88.9242,87.2715,88.7551,810762.0
2022-07-15,90.0134,93.9291,89.6566,93.2248,1568314.0
2022-07-16,90.0134,93.9291,89.6566,93.2248,1568314.0
2022-07-17,90.0134,93.9291,89.6566,93.2248,1568314.0
2022-07-18,93.6098,94.7836,91.328,91.8539,810358.0
2022-07-19,93.0652,95.2625,92.9901,95.0465,1174675.0
2022-07-20,93.0088,93.0088,89.5721,91.2529,2290200.0
2022-07-21,90.4923,91.8445,89.6472,91.5628,1161220.0
2022-07-22,91.9947,92.3797,90.5205,91.4595,685445.0
2022-07-23,91.9947,92.3797,90.5205,91.4595,685445.0
2022-07-24,91.9947,92.3797,90.5205,91.4595,685445.0
2022-07-25,92.4642,92.4642,91.0463,91.5909,632791.0
2022-07-26,91.1214,91.5346,89.1214,89.497,726730.0
2022-07-27,89.9383,91.3421,89.5956,91.0463,652489.0
2022-07-28,91.2153,92.0792,89.8913,91.9947,722483.0
2022-07-29,91.7787,93.8258,91.7787,93.6943,897585.0
2022-07-30,91.7787,93.8258,91.7787,93.6943,897585.0
2022-07-31,91.7787,93.8258,91.7787,93.6943,897585.0
2022-08-01,93.1873,93.3751,91.6942,92.7271,714422.0
2022-08-02,92.5769,92.7929,91.2576,92.4548,789635.0
2022-08-03,93.422,94.0605,92.5393,93.7413,1020202.0
2022-08-04,93.9948,95.1404,93.5065,93.7601,973319.0
2022-08-05,93.2342,94.2765,92.9149,93.7694,454280.0
2022-08-06,93.2342,94.2765,92.9149,93.7694,454280.0
2022-08-07,93.2342,94.2765,92.9149,93.7694,454280.0
2022-08-08,94.3704,94.6531,93.1497,93.1967,414376.0
2022-08-09,93.6474,93.6474,92.2107,92.9431,529431.0
2022-08-10,94.4361,96.0794,93.0652,95.7977,662348.0
2022-08-11,96.4175,97.4128,96.1639,96.4926,548911.0
2022-08-12,97.1499,97.7602,96.5489,97.7039,801059.0
2022-08-13,97.1499,97.7602,96.5489,97.7039,801059.0
2022-08-14,97.1499,97.7602,96.5489,97.7039,801059.0
2022-08-15,97.3001,97.7039,96.2954,97.394,529507.0
2022-08-16,97.0654,98.1922,96.9785,97.4504,824901.0
2022-08-17,96.2954,96.7931,95.7742,96.239,1168994.0
2022-08-18,96.1639,96.5489,95.1592,96.4362,645035.0
2022-08-19,95.7414,95.8728,94.0277,94.4268,651365.0
2022-08-20,95.7414,95.8728,94.0277,94.4268,651365.0
2022-08-21,95.7414,95.8728,94.0277,94.4268,651365.0
2022-08-22,93.2718,93.2718,92.0135,92.4361,755120.0
2022-08-23,92.1825,93.1967,92.0698,92.1544,484022.0
2022-08-24,92.1544,92.6708,91.497,92.1637,578211.0
2022-08-25,92.7553,93.5253,92.1919,92.9619,539128.0
2022-08-26,93.6192,93.6192,89.5439,89.5815,763366.0
2022-08-27,93.6192,93.6192,89.5439,89.5815,763366.0
2022-08-28,93.6192,93.6192,89.5439,89.5815,763366.0
2022-08-29,88.9429,90.0322,88.3044,89.497,785107.0
2022-08-30,89.835,90.1637,88.7739,89.6378,991322.0
2022-08-31,90.5205,90.666,89.1683,89.2904,1616007.0
2022-09-01,88.7645,89.5251,87.3842,88.9335,853535.0
2022-09-02,89.9101,90.436,87.1776,87.6847,825826.0
2022-09-03,89.9101,90.436,87.1776,87.6847,825826.0
2022-09-04,89.9101,90.436,87.1776,87.6847,825826.0
2022-09-05,89.9101,90.436,87.1776,87.6847,825826.0
2022-09-06,87.9758,88.4265,86.8489,88.1917,934972.0
2022-09-07,88.3983,90.8585,88.2762,90.6238,1068410.0
2022-09-08,89.9991,93.6512,89.5023,93.5859,1284354.0
2022-09-09,93.9739,94.8256,93.7184,93.7846,1316092.0
2022-09-10,93.9739,94.8256,93.7184,93.7846,1316092.0
2022-09-11,93.9739,94.8256,93.7184,93.7846,1316092.0
2022-09-12,94.5701,95.3366,92.4029,93.2073,1922572.0
2022-09-13,91.7688,92.0054,89.7247,89.8572,1293541.0
2022-09-14,90.0275,90.7373,88.5796,89.5922,899785.0
2022-09-15,89.9234,91.3099,89.6395,90.3398,996779.0
2022-09-16,90.1032,90.5149,87.179,88.1348,2036925.0
2022-09-17,90.1032,90.5149,87.179,88.1348,2036925.0
2022-09-18,90.1032,90.5149,87.179,88.1348,2036925.0
2022-09-19,87.3683,90.425,87.2452,90.2925,915487.0
2022-09-20,89.5827,89.5827,87.8509,88.5701,656812.0
2022-09-21,89.0433,89.4786,86.2799,86.2894,687256.0
2022-09-22,86.8336,86.8336,84.3967,84.69,860644.0
2022-09-23,84.1222,84.4535,82.4472,83.7248,944382.0
2022-09-24,84.1222,84.4535,82.4472,83.7248,944382.0
2022-09-25,84.1222,84.4535,82.4472,83.7248,944382.0
2022-09-26,83.1664,83.5923,81.5671,82.1443,1467503.0
2022-09-27,82.5607,82.892,79.5608,80.9898,1113813.0
2022-09-28,81.2831,83.2137,80.9898,82.7405,1112162.0
2022-09-29,81.5954,82.1065,80.5544,81.6428,825080.0
2022-09-30,82.0497,83.1664,80.7816,80.9708,996070.0
2022-10-01,82.0497,83.1664,80.7816,80.9708,996070.0
2022-10-02,82.0497,83.1664,80.7816,80.9708,996070.0
2022-10-03,82.0592,83.8478,80.81,83.4882,1094646.0
2022-10-04,83.8951,86.138,83.8951,86.1096,1067249.0
2022-10-05,84.974,86.0008,84.8036,85.5607,712652.0
2022-10-06,85.2389,85.5607,83.8762,83.9046,701087.0
2022-10-07,83.2232,83.2232,80.4787,81.3399,917448.0
2022-10-08,83.2232,83.2232,80.4787,81.3399,917448.0
2022-10-09,83.2232,83.2232,80.4787,81.3399,917448.0
2022-10-10,82.2011,82.3904,80.5639,80.7532,594281.0
2022-10-11,80.3841,81.0087,79.2579,79.5702,716224.0
2022-10-12,79.3052,80.5734,78.709,79.2485,825505.0
2022-10-13,77.6396,83.1191,77.4977,82.5513,998477.0
2022-10-14,83.0434,83.9897,79.3999,79.5513,1578594.0
2022-10-15,83.0434,83.9897,79.3999,79.5513,1578594.0
2022-10-16,83.0434,83.9897,79.3999,79.5513,1578594.0
2022-10-17,81.6144,83.2137,81.5718,82.2579,1266970.0
2022-10-18,83.9803,84.5481,80.9046,82.9109,1982645.0
2022-10-19,73.9488,80.545,73.3432,75.3211,4172171.0
2022-10-20,74.2611,75.8416,72.9741,73.0687,2068519.0
2022-10-21,72.6712,75.5482,72.0656,75.3968,1592326.0
2022-10-22,72.6712,75.5482,72.0656,75.3968,1592326.0
2022-10-23,72.6712,75.5482,72.0656,75.3968,1592326.0
2022-10-24,75.7091,76.6081,75.3305,75.6901,975784.0
2022-10-25,75.2359,77.9188,75.1318,77.6207,945122.0
2022-10-26,77.9425,78.5765,76.892,77.7532,1244056.0
2022-10-27,78.4724,79.5797,78.2217,78.3116,1002063.0
2022-10-28,78.2926,80.2516,78.198,80.138,761601.0
2022-10-29,78.2926,80.2516,78.198,80.138,761601.0
2022-10-30,78.2926,80.2516,78.198,80.138,761601.0
2022-10-31,79.3999,80.3557,78.8131,79.8257,1104516.0
2022-11-01,80.3841,80.5686,79.6365,80.1759,1015072.0
2022-11-02,80.2138,82.7595,79.75,79.8541,1166343.0
2022-11-03,78.4062,78.5955,77.3491,77.6113,923257.0
2022-11-04,78.2169,79.9866,78.2169,79.9393,652016.0
2022-11-05,78.2169,79.9866,78.2169,79.9393,652016.0
2022-11-06,78.2169,79.9866,78.2169,79.9393,652016.0
2022-11-07,80.5355,80.7532,79.3715,80.668,662691.0
2022-11-08,80.5544,81.7469,80.0623,81.3021,621888.0
2022-11-09,80.7248,81.515,79.2958,79.4945,437193.0
2022-11-10,82.0118,85.7784,82.0118,85.5512,940871.0
2022-11-11,85.9014,89.9518,85.5418,88.9865,1466864.0
2022-11-12,85.9014,89.9518,85.5418,88.9865,1466864.0
2022-11-13,85.9014,89.9518,85.5418,88.9865,1466864.0
2022-11-14,88.4093,88.6884,85.7405,85.75,876567.0
2022-11-15,87.0086,87.8888,85.2768,87.056,880492.0
2022-11-16,86.6301,86.8288,85.6364,86.1191,590861.0
2022-11-17,84.7752,86.0433,83.8762,86.015,978886.0
2022-11-18,87.3304,87.4534,85.9866,87.3683,829086.0
2022-11-19,87.3304,87.4534,85.9866,87.3683,829086.0
2022-11-20,87.3304,87.4534,85.9866,87.3683,829086.0
2022-11-21,87.0654,87.9171,86.5828,87.832,658581.0
2022-11-22,88.1727,89.1096,88.1727,88.7121,584750.0
2022-11-23,88.6742,89.2894,88.485,88.7973,544289.0
2022-11-24,88.6742,89.2894,88.485,88.7973,544289.0
2022-11-25,89.3083,89.4455,88.6553,89.2988,231056.0
2022-11-26,89.3083,89.4455,88.6553,89.2988,231056.0
2022-11-27,89.3083,89.4455,88.6553,89.2988,231056.0
2022-11-28,88.2578,88.7547,86.2421,86.3083,770225.0
2022-11-29,86.403,86.8478,85.5418,86.8383,621331.0
2022-11-30,86.6585,88.3335,83.8005,88.1159,1713945.0
2022-12-01,89.119,89.119,87.2547,88.608,1645353.0
2022-12-02,87.6995,88.2578,85.6459,86.7437,826509.0
2022-12-03,87.6995,88.2578,85.6459,86.7437,826509.0
2022-12-04,87.6995,88.2578,85.6459,86.7437,826509.0
2022-12-05,86.5449,86.8383,83.8667,84.6333,771658.0
2022-12-06,84.4818,84.9692,83.0244,83.8194,957995.0
2022-12-07,83.3273,84.2352,82.8683,83.015,1459896.0
2022-12-08,83.9791,84.4945,82.7286,83.1582,960536.0
2022-12-09,82.9959,83.9982,82.49,83.8645,850111.0
2022-12-10,82.9959,83.9982,82.49,83.8645,850111.0
2022-12-11,82.9959,83.9982,82.49,83.8645,850111.0
2022-12-12,83.9982,85.8022,83.5973,85.4586,824436.0
2022-12-13,88.0262,89.0858,85.8977,86.5372,1142500.0
2022-12-14,86.1649,87.0431,84.0745,84.2272,739492.0
2022-12-15,82.7668,83.4063,82.1655,82.7286,964730.0
2022-12-16,82.0127,83.435,81.9459,82.9959,2122974.0
2022-12-17,82.0127,83.435,81.9459,82.9959,2122974.0
2022-12-18,82.0127,83.435,81.9459,82.9959,2122974.0
2022-12-19,83.0723,84.2941,82.595,83.2632,823491.0
2022-12-20,83.2632,84.1318,81.8505,83.1486,756297.0
2022-12-21,84.3036,85.1627,84.1127,84.905,656969.0
2022-12-22,84.2272,84.4372,81.7932,83.4063,671458.0
2022-12-23,83.3586,84.1031,82.9372,84.0268,380855.0
2022-12-24,83.3586,84.1031,82.9372,84.0268,380855.0
2022-12-25,83.3586,84.1031,82.9372,84.0268,380855.0
2022-12-26,83.3586,84.1031,82.9372,84.0268,380855.0
2022-12-27,84.1318,84.5804,83.2918,83.9027,395757.0
2022-12-28,83.8836,84.1509,82.9386,83.1009,392252.0
2022-12-29,83.6927,85.6495,82.9482,85.4108,496379.0
2022-12-30,84.609,84.9527,83.645,84.4659,488194.0
2022-12-31,84.609,84.9527,83.645,84.4659,488194.0
2023-01-01,84.609,84.9527,83.645,84.4659,488194.0
2023-01-02,84.609,84.9527,83.645,84.4659,488194.0
2023-01-03,85.5254,86.4036,84.8572,85.6972,719444.0
2023-01-04,86.0408,88.4081,85.9931,87.5108,1202402.0
2023-01-05,87.1767,87.7924,86.5754,87.3485,707190.0
2023-01-06,88.3317,90.6512,86.9763,90.3648,1116864.0
2023-01-07,88.3317,90.6512,86.9763,90.3648,1116864.0
2023-01-08,88.3317,90.6512,86.9763,90.3648,1116864.0
2023-01-09,90.8707,91.873,89.8064,89.9257,1043720.0
2023-01-10,89.6012,90.8898,88.9426,90.5271,585416.0
2023-01-11,90.5939,92.1212,90.5271,91.9016,606310.0
2023-01-12,92.2739,94.1944,91.768,92.9039,1313260.0
2023-01-13,92.0543,94.517,91.5866,93.7343,757689.0
2023-01-14,92.0543,94.517,91.5866,93.7343,757689.0
2023-01-15,92.0543,94.517,91.5866,93.7343,757689.0
2023-01-16,92.0543,94.517,91.5866,93.7343,757689.0
2023-01-17,93.6961,95.2424,93.0661,94.8797,1451729.0
2023-01-18,94.832,95.6911,94.2307,94.4693,1636812.0
2023-01-19,90.9185,90.9757,84.4754,86.3463,3491056.0
2023-01-20,86.7376,89.1621,85.9956,89.1144,2392328.0
2023-01-21,86.7376,89.1621,85.9956,89.1144,2392328.0
2023-01-22,86.7376,89.1621,85.9956,89.1144,2392328.0
2023-01-23,88.9903,90.9375,88.6769,90.2503,1120980.0
2023-01-24,90.2407,91.2621,89.458,90.4603,858111.0
2023-01-25,89.4103,90.298,88.7069,90.0594,1838396.0
2023-01-26,90.6703,92.5984,90.088,92.5316,1386956.0
2023-01-27,92.2452,93.6675,92.0639,92.7798,1035449.0
2023-01-28,92.2452,93.6675,92.0639,92.7798,1035449.0
2023-01-29,92.2452,93.6675,92.0639,92.7798,1035449.0
2023-01-30,91.8157,92.5698,90.8516,91.0425,925381.0
2023-01-31,90.9948,92.5984,90.193,92.5602,1193150.0
2023-02-01,91.9303,93.4575,91.0139,92.3502,1675840.0
2023-02-02,93.5339,94.7556,92.1794,93.6293,1059556.0
2023-02-03,92.6175,94.517,91.978,93.7057,1033798.0
2023-02-04,92.6175,94.517,91.978,93.7057,1033798.0
2023-02-05,92.6175,94.517,91.978,93.7057,1033798.0
2023-02-06,92.5698,93.3859,92.4457,93.028,754334.0
2023-02-07,92.4648,95.1947,92.2643,94.8797,878400.0
2023-02-08,93.6388,95.326,93.362,93.677,1036927.0
2023-02-09,94.5647,94.832,93.0375,93.1616,905805.0
2023-02-10,92.3789,93.3907,91.8921,93.3716,777905.0
2023-02-11,92.3789,93.3907,91.8921,93.3716,777905.0
2023-02-12,92.3789,93.3907,91.8921,93.3716,777905.0
2023-02-13,93.2857,94.6316,92.7798,94.5456,988662.0
2023-02-14,94.2593,94.2593,92.4457,92.9039,924889.0
2023-02-15,91.8825,92.8275,91.8539,92.6366,633356.0
2023-02-16,91.4721,92.0925,90.8994,91.3671,673581.0
2023-02-17,90.9948,92.3121,90.613,92.3121,624290.0
2023-02-18,90.9948,92.3121,90.613,92.3121,624290.0
2023-02-19,90.9948,92.3121,90.613,92.3121,624290.0
2023-02-20,90.9948,92.3121,90.613,92.3121,624290.0
2023-02-21,90.8707,91.558,89.2289,89.773,780759.0
2023-02-22,90.1167,90.403,88.9283,89.6967,811352.0
2023-02-23,90.0212,90.6273,88.2458,89.2099,717479.0
2023-02-24,88.4462,89.4676,88.1217,89.1717,688875.0
2023-02-25,88.4462,89.4676,88.1217,89.1717,688875.0
2023-02-26,88.4462,89.4676,88.1217,89.1717,688875.0
2023-02-27,90.2503,90.4985,89.4103,89.9639,1041543.0
2023-02-28,90.0403,91.4339,89.5726,90.9375,1282396.0
2023-03-01,89.8494,90.7371,89.6394,90.1262,785659.0
2023-03-02,89.248,89.2719,87.7685,88.723,814630.0
2023-03-03,89.2289,90.7466,88.6085,90.6607,800047.0
2023-03-04,89.2289,90.7466,88.6085,90.6607,800047.0
2023-03-05,89.2289,90.7466,88.6085,90.6607,800047.0
2023-03-06,90.7371,91.2239,90.2217,90.9757,933186.0
2023-03-07,91.0807,91.4625,87.1863,88.4081,1808756.0
2023-03-08,88.1122,88.9521,87.8353,88.6181,954681.0
2023-03-09,88.3389,88.8875,83.0174,83.6333,2004037.0
2023-03-10,81.7087,84.177,78.4658,81.7183,2627062.0
2023-03-11,81.7087,84.177,78.4658,81.7183,2627062.0
2023-03-12,81.7087,84.177,78.4658,81.7183,2627062.0
2023-03-13,79.89,81.7183,78.4658,79.1105,2540956.0
2023-03-14,81.9397,83.181,80.3519,83.0174,2909188.0
2023-03-15,80.5347,81.8723,79.8034,81.42,1916807.0
2023-03-16,81.1698,83.2676,79.7169,82.3919,1132928.0
2023-03-17,81.5644,81.5644,78.2637,78.6486,3615090.0
2023-03-18,81.5644,81.5644,78.2637,78.6486,3615090.0
2023-03-19,81.5644,81.5644,78.2637,78.6486,3615090.0
2023-03-20,80.246,81.9685,79.7937,81.1121,1247783.0
2023-03-21,83.3158,84.5186,83.3158,83.9605,921333.0
2023-03-22,83.9316,83.9316,80.4962,80.6213,1135125.0
2023-03-23,80.5347,81.7977,79.7937,80.0824,977845.0
2023-03-24,78.331,80.3038,77.5805,80.2845,1102926.0
2023-03-25,78.331,80.3038,77.5805,80.2845,1102926.0
2023-03-26,78.331,80.3038,77.5805,80.2845,1102926.0
2023-03-27,82.2861,82.5652,80.7457,81.6991,875941.0
2023-03-28,81.7087,82.5363,81.2949,81.7568,537439.0
2023-03-29,82.8346,83.8258,82.6421,83.7777,742420.0
2023-03-30,84.8073,85.1826,82.3342,83.4793,1034732.0
2023-03-31,84.278,84.9324,83.258,84.8073,1048676.0
2023-04-01,84.278,84.9324,83.258,84.8073,1048676.0
2023-04-02,84.278,84.9324,83.258,84.8073,1048676.0
2023-04-03,84.5764,85.4905,83.5659,84.4128,1107184.0
2023-04-04,84.2973,84.7448,83.1522,83.7199,911783.0
2023-04-05,83.0271,84.586,82.7576,84.2396,742975.0
2023-04-06,84.4224,84.74,83.104,83.4601,1989829.0
2023-04-07,84.4224,84.74,83.104,83.4601,1989829.0
2023-04-08,84.4224,84.74,83.104,83.4601,1989829.0
2023-04-09,84.4224,84.74,83.104,83.4601,1989829.0
2023-04-10,84.2011,85.1249,83.5948,84.432,1003426.0
2023-04-11,84.9517,87.1168,84.3935,86.5491,1003625.0
2023-04-12,87.0302,87.1746,84.8266,85.5579,942849.0
2023-04-13,85.6445,86.1257,84.9661,85.8562,765068.0
2023-04-14,86.6838,86.8955,84.1337,84.6052,1158371.0
2023-04-15,86.6838,86.8955,84.1337,84.6052,1158371.0
2023-04-16,86.6838,86.8955,84.1337,84.6052,1158371.0
2023-04-17,81.3142,82.6903,77.9461,82.4882,2786624.0
2023-04-18,83.0656,83.0656,81.1891,82.748,1781600.0
2023-04-19,82.3053,83.9653,82.1514,83.7103,752289.0
2023-04-20,82.8635,83.5852,82.2572,82.6229,948270.0
2023-04-21,82.3053,82.3053,81.1542,82.084,950856.0
2023-04-22,82.3053,82.3053,81.1542,82.084,950856.0
2023-04-23,82.3053,82.3053,81.1542,82.084,950856.0
2023-04-24,82.4016,83.2243,82.2428,82.8827,924858.0
2023-04-25,80.833,81.4778,74.0353,75.2132,3211729.0
2023-04-26,74.3086,75.6462,73.1058,73.5965,1653283.0
2023-04-27,74.2509,74.6743,73.202,74.1258,1529832.0
2023-04-28,73.7409,75.2806,73.3175,75.2132,1477533.0
2023-04-29,73.7409,75.2806,73.3175,75.2132,1477533.0
2023-04-30,73.7409,75.2806,73.3175,75.2132,1477533.0
2023-05-01,75.3287,75.6039,74.0969,74.1258,1605905.0
2023-05-02,73.6735,73.6735,70.7481,71.797,1704822.0
2023-05-03,71.7201,72.5524,70.2477,70.4402,1202638.0
2023-05-04,69.4875,69.9687,67.9671,68.9005,1952383.0
2023-05-05,70.344,70.8459,69.68,70.2766,1685833.0
2023-05-06,70.344,70.8459,69.68,70.2766,1685833.0
2023-05-07,70.344,70.8459,69.68,70.2766,1685833.0
2023-05-08,70.8155,71.3236,69.9013,70.267,941326.0
2023-05-09,69.5549,69.7955,68.9102,69.4202,925407.0
2023-05-10,70.2381,70.4306,68.4098,68.7177,937088.0
2023-05-11,67.9479,68.66,67.5052,67.8612,1619207.0
2023-05-12,68.5252,68.6215,66.9182,67.2935,1047928.0
2023-05-13,68.5252,68.6215,66.9182,67.2935,1047928.0
2023-05-14,68.5252,68.6215,66.9182,67.2935,1047928.0
2023-05-15,67.5052,68.7947,67.3609,68.1692,890176.0
2023-05-16,67.6592,68.02,66.9759,67.024,1005362.0
2023-05-17,67.8612,69.6415,67.5726,69.3913,1809779.0
2023-05-18,69.0737,70.2477,68.583,70.1419,870995.0
2023-05-19,70.4691,70.7722,69.2085,69.4779,940640.0
2023-05-20,70.4691,70.7722,69.2085,69.4779,940640.0
2023-05-21,70.4691,70.7722,69.2085,69.4779,940640.0
2023-05-22,69.7089,70.6615,69.3336,70.2766,888024.0
2023-05-23,69.9783,71.21,69.8051,70.1996,1054258.0
2023-05-24,69.8147,69.8532,68.4627,68.66,768680.0
2023-05-25,68.2654,69.2181,68.1307,69.0737,933922.0
2023-05-26,68.8909,70.0745,68.7273,69.8821,710662.0
2023-05-27,68.8909,70.0745,68.7273,69.8821,710662.0
2023-05-28,68.8909,70.0745,68.7273,69.8821,710662.0
2023-05-29,68.8909,70.0745,68.7273,69.8821,710662.0
2023-05-30,70.0457,70.8059,69.1315,70.421,819195.0
2023-05-31,69.5838,69.757,68.429,69.2085,1987918.0
2023-06-01,69.1796,70.5749,69.0353,70.2862,1039677.0
2023-06-02,71.6623,73.0095,71.2485,72.3456,1512984.0
2023-06-03,71.6623,73.0095,71.2485,72.3456,1512984.0
2023-06-04,71.6623,73.0095,71.2485,72.3456,1512984.0
2023-06-05,72.2686,72.5476,70.6904,71.5468,891239.0
2023-06-06,71.4602,73.5388,71.4025,72.7112,1103770.0
2023-06-07,72.8267,73.2405,71.9029,72.9229,1467433.0
2023-06-08,72.7285,72.7966,71.3241,72.3689,1387763.0
2023-06-09,72.3301,72.9326,71.9413,72.7285,1126060.0
2023-06-10,72.3301,72.9326,71.9413,72.7285,1126060.0
2023-06-11,72.3301,72.9326,71.9413,72.7285,1126060.0
2023-06-12,72.7674,73.3506,70.9985,71.5234,1650311.0
2023-06-13,71.8733,73.4866,71.5331,72.6508,1193336.0
2023-06-14,72.7771,73.5498,71.9024,72.1648,1278285.0
2023-06-15,71.9073,73.5936,71.4456,73.5158,830143.0
2023-06-16,73.8365,73.8463,72.0579,72.6119,1992197.0
2023-06-17,73.8365,73.8463,72.0579,72.6119,1992197.0
2023-06-18,73.8365,73.8463,72.0579,72.6119,1992197.0
2023-06-19,73.8365,73.8463,72.0579,72.6119,1992197.0
2023-06-20,72.0774,72.2912,70.9013,71.3484,1295886.0
2023-06-21,71.0083,71.708,70.4154,70.9013,1527445.0
2023-06-22,71.018,71.018,69.1325,69.735,3791284.0
2023-06-23,69.3268,69.978,68.8069,69.2782,1402018.0
2023-06-24,69.3268,69.978,68.8069,69.2782,1402018.0
2023-06-25,69.3268,69.978,68.8069,69.2782,1402018.0
2023-06-26,69.1908,70.5174,69.181,69.7642,1174056.0
2023-06-27,69.599,70.4251,69.2588,70.3182,1649669.0
2023-06-28,70.1821,70.2599,69.3949,69.9975,988024.0
2023-06-29,70.3668,71.5185,70.2696,71.2901,1234196.0
2023-06-30,71.883,72.3835,71.2998,72.0579,1138692.0
2023-07-01,71.883,72.3835,71.2998,72.0579,1138692.0
2023-07-02,71.883,72.3835,71.2998,72.0579,1138692.0
2023-07-03,72.5147,74.1087,72.4467,73.2437,918616.0
2023-07-04,72.5147,74.1087,72.4467,73.2437,918616.0
2023-07-05,72.6119,73.3409,71.9899,72.1162,1108977.0
2023-07-06,71.1054,71.2852,70.2307,71.1832,977972.0
2023-07-07,71.0957,72.9035,71.0957,72.2329,1343068.0
2023-07-08,71.0957,72.9035,71.0957,72.2329,1343068.0
2023-07-09,71.0957,72.9035,71.0957,72.2329,1343068.0
2023-07-10,70.8722,72.7383,70.7556,71.6594,1293821.0
2023-07-11,72.3689,72.8938,72.2572,72.6897,989352.0
2023-07-12,73.3992,74.0601,72.3689,72.5342,1372472.0
2023-07-13,72.7966,74.1573,72.5633,74.0406,1685103.0
2023-07-14,74.235,74.546,68.5979,69.1908,2824264.0
2023-07-15,74.235,74.546,68.5979,69.1908,2824264.0
2023-07-16,74.235,74.546,68.5979,69.1908,2824264.0
2023-07-17,69.0741,70.0461,68.1508,68.491,2605542.0
2023-07-18,69.0644,70.9305,68.7971,69.6864,3579123.0
2023-07-19,74.4586,80.1248,73.2923,78.9974,6832727.0
2023-07-20,78.6767,79.0168,74.7307,77.3452,2987735.0
2023-07-21,77.6076,77.8549,76.1206,76.5385,1607490.0
2023-07-22,77.6076,77.8549,76.1206,76.5385,1607490.0
2023-07-23,77.6076,77.8549,76.1206,76.5385,1607490.0
2023-07-24,76.3732,78.113,76.3635,77.3452,1065087.0
2023-07-25,77.6367,77.7033,75.7221,76.1497,1284522.0
