,MC US Equity,MC US Equity,MC US Equity,MC US Equity,MC US Equity
2021-05-29,44.361,44.5852,43.8959,44.5852,162031.0
2021-05-30,44.361,44.5852,43.8959,44.5852,162031.0
2021-05-31,44.361,44.5852,43.8959,44.5852,162031.0
2021-06-01,44.8343,45.5568,44.6517,45.4488,287666.0
2021-06-02,45.507,45.5153,44.1783,44.3444,445983.0
2021-06-03,44.1285,44.361,43.5555,44.0205,216593.0
2021-06-04,44.0205,44.4191,43.6219,44.1202,208534.0
2021-06-05,44.0205,44.4191,43.6219,44.1202,208534.0
2021-06-06,44.0205,44.4191,43.6219,44.1202,208534.0
2021-06-07,44.2447,44.6682,44.0138,44.3942,432365.0
2021-06-08,44.3111,45.2329,43.5638,45.1582,367028.0
2021-06-09,44.9423,45.0163,44.3859,44.6018,370110.0
2021-06-10,44.8011,45.3077,44.6599,44.826,319982.0
2021-06-11,45.0253,45.4903,44.9174,45.3741,213757.0
2021-06-12,45.0253,45.4903,44.9174,45.3741,213757.0
2021-06-13,45.0253,45.4903,44.9174,45.3741,213757.0
2021-06-14,45.482,45.507,44.5437,44.7347,234136.0
2021-06-15,44.7513,45.6979,44.2862,45.5319,405954.0
2021-06-16,45.4571,45.7063,45.017,45.4405,392908.0
2021-06-17,46.1547,46.4204,44.1783,44.6433,403021.0
2021-06-18,43.9458,44.4523,43.6883,43.9209,678391.0
2021-06-19,43.9458,44.4523,43.6883,43.9209,678391.0
2021-06-20,43.9458,44.4523,43.6883,43.9209,678391.0
2021-06-21,44.5104,45.0087,44.2447,44.6267,563674.0
2021-06-22,44.4772,45.0419,43.8129,44.9174,396450.0
2021-06-23,44.9257,45.7229,44.9257,45.4571,291657.0
2021-06-24,45.8142,46.0675,45.3666,46.0301,317634.0
2021-06-25,46.3042,47.3173,46.2958,46.6446,1926379.0
2021-06-26,46.3042,47.3173,46.2958,46.6446,1926379.0
2021-06-27,46.3042,47.3173,46.2958,46.6446,1926379.0
2021-06-28,46.7194,47.0152,45.7478,46.3955,487827.0
2021-06-29,46.819,48.1385,46.7858,47.0764,569883.0
2021-06-30,47.0515,47.4584,46.9187,47.2425,604595.0
2021-07-01,47.5498,47.5498,47.0183,47.3422,300439.0
2021-07-02,47.5332,47.6079,47.2342,47.4418,303753.0
2021-07-03,47.5332,47.6079,47.2342,47.4418,303753.0
2021-07-04,47.5332,47.6079,47.2342,47.4418,303753.0
2021-07-05,47.5332,47.6079,47.2342,47.4418,303753.0
2021-07-06,47.5166,47.5166,45.8972,46.1796,404228.0
2021-07-07,46.0301,47.0515,45.7395,46.7526,367401.0
2021-07-08,45.9886,46.3125,45.0253,45.1499,462722.0
2021-07-09,45.6813,45.6813,44.7347,45.4322,298048.0
2021-07-10,45.6813,45.6813,44.7347,45.4322,298048.0
2021-07-11,45.6813,45.6813,44.7347,45.4322,298048.0
2021-07-12,45.5153,46.4785,45.1665,46.4785,447333.0
2021-07-13,46.5035,47.2093,46.4619,46.9934,396888.0
2021-07-14,46.9934,47.2342,45.4073,45.4488,329063.0
2021-07-15,44.9007,45.7353,44.552,45.4156,224340.0
2021-07-16,45.8806,45.8806,44.7679,44.7762,303724.0
2021-07-17,45.8806,45.8806,44.7679,44.7762,303724.0
2021-07-18,45.8806,45.8806,44.7679,44.7762,303724.0
2021-07-19,43.9458,44.3195,43.4309,43.9292,462396.0
2021-07-20,44.0122,46.3208,43.6717,45.5817,583644.0
2021-07-21,45.9056,47.5581,45.7727,47.0764,640879.0
2021-07-22,47.2259,50.3898,47.2259,48.2639,1090423.0
2021-07-23,48.7456,48.8868,47.3588,48.5463,566311.0
2021-07-24,48.7456,48.8868,47.3588,48.5463,566311.0
2021-07-25,48.7456,48.8868,47.3588,48.5463,566311.0
2021-07-26,48.7622,49.1691,48.1643,48.9532,352907.0
2021-07-27,48.4217,50.2403,46.7277,48.0979,435650.0
2021-07-28,48.1228,48.5961,47.3505,48.2722,258747.0
2021-07-29,48.8203,49.6171,48.4051,49.4182,300604.0
2021-07-30,49.3847,49.9299,48.9904,49.7034,371812.0
2021-07-31,49.3847,49.9299,48.9904,49.7034,371812.0
2021-08-01,49.3847,49.9299,48.9904,49.7034,371812.0
2021-08-02,50.0222,50.8275,49.5776,49.7286,270837.0
2021-08-03,49.846,50.2906,48.7639,48.94,299226.0
2021-08-04,48.4451,49.4518,48.3444,49.3343,235624.0
2021-08-05,49.7034,50.2319,49.4602,49.9299,350337.0
2021-08-06,50.4249,50.5675,49.5608,50.3661,270808.0
2021-08-07,50.4249,50.5675,49.5608,50.3661,270808.0
2021-08-08,50.4249,50.5675,49.5608,50.3661,270808.0
2021-08-09,50.3326,50.7503,50.1648,50.3242,272543.0
2021-08-10,50.299,51.2386,50.2781,51.096,387984.0
2021-08-11,51.2637,52.0691,51.1211,52.0523,326482.0
2021-08-12,52.2788,52.8073,51.8761,52.6982,336444.0
2021-08-13,52.7066,53.0002,52.0271,52.2201,252226.0
2021-08-14,52.7066,53.0002,52.0271,52.2201,252226.0
2021-08-15,52.7066,53.0002,52.0271,52.2201,252226.0
2021-08-16,52.0103,52.3711,51.4268,52.0355,250975.0
2021-08-17,51.5657,51.8509,50.8024,51.3812,237946.0
2021-08-18,51.096,51.8677,50.794,50.8275,313721.0
2021-08-19,50.3326,50.8862,49.4434,49.6195,276196.0
2021-08-20,49.7538,50.882,49.5356,50.8107,291663.0
2021-08-21,49.7538,50.882,49.5356,50.8107,291663.0
2021-08-22,49.7538,50.882,49.5356,50.8107,291663.0
2021-08-23,51.1295,52.0355,51.1295,51.8509,250662.0
2021-08-24,52.0271,52.4214,51.7167,51.8761,214659.0
2021-08-25,52.0019,52.7402,51.5154,52.1697,279816.0
2021-08-26,52.2956,52.6814,51.4021,51.5741,253239.0
2021-08-27,51.5825,53.1596,51.5825,53.0757,250159.0
2021-08-28,51.5825,53.1596,51.5825,53.0757,250159.0
2021-08-29,51.5825,53.1596,51.5825,53.0757,250159.0
2021-08-30,53.1848,53.3945,52.5724,52.6395,249213.0
2021-08-31,52.6143,52.824,51.8198,51.9684,312684.0
2021-09-01,51.9264,52.8157,51.1127,52.6143,215601.0
2021-09-02,52.9247,53.3777,52.715,52.9918,188543.0
2021-09-03,52.8828,53.3819,52.6898,52.9918,255516.0
2021-09-04,52.8828,53.3819,52.6898,52.9918,255516.0
2021-09-05,52.8828,53.3819,52.6898,52.9918,255516.0
2021-09-06,52.8828,53.3819,52.6898,52.9918,255516.0
2021-09-07,52.9918,53.621,52.0607,52.1697,452267.0
2021-09-08,51.8677,52.2284,51.2051,51.8174,369820.0
2021-09-09,51.9013,52.647,51.7671,52.0774,340578.0
2021-09-10,52.3207,52.3207,51.5825,51.7838,285865.0
2021-09-11,52.3207,52.3207,51.5825,51.7838,285865.0
2021-09-12,52.3207,52.3207,51.5825,51.7838,285865.0
2021-09-13,52.0523,52.2452,51.4818,52.1613,230604.0
2021-09-14,52.4885,52.4885,51.3812,51.7335,235674.0
2021-09-15,51.8006,53.1512,51.6622,53.1177,261669.0
2021-09-16,53.4029,53.4029,52.4466,52.715,229568.0
2021-09-17,52.975,53.1344,51.6832,51.9264,859872.0
2021-09-18,52.975,53.1344,51.6832,51.9264,859872.0
2021-09-19,52.975,53.1344,51.6832,51.9264,859872.0
2021-09-20,50.6514,50.6514,49.3092,50.45,439073.0
2021-09-21,50.8107,50.8107,49.4853,49.6363,276117.0
2021-09-22,49.997,51.2889,49.6363,50.8443,277484.0
2021-09-23,51.1211,52.3291,51.0205,52.3123,264437.0
2021-09-24,52.0774,53.2854,52.0774,53.0673,213789.0
2021-09-25,52.0774,53.2854,52.0774,53.0673,213789.0
2021-09-26,52.0774,53.2854,52.0774,53.0673,213789.0
2021-09-27,52.9499,53.9985,52.9499,53.4784,312889.0
2021-09-28,53.5203,53.6545,51.9516,52.2536,309519.0
2021-09-29,52.4801,53.2519,51.6748,52.9834,231309.0
2021-09-30,53.4616,53.6042,51.7335,51.9013,277499.0
2021-10-01,52.8744,54.7199,52.7066,54.3844,568262.0
2021-10-02,52.8744,54.7199,52.7066,54.3844,568262.0
2021-10-03,52.8744,54.7199,52.7066,54.3844,568262.0
2021-10-04,54.5941,56.1712,54.5689,54.9128,716455.0
2021-10-05,55.6259,56.901,54.98,56.1208,547974.0
2021-10-06,55.5588,56.297,54.4011,56.2131,331074.0
2021-10-07,56.9513,57.5721,56.557,56.7919,372501.0
2021-10-08,56.9513,57.7147,56.6577,57.2701,294245.0
2021-10-09,56.9513,57.7147,56.6577,57.2701,294245.0
2021-10-10,56.9513,57.7147,56.6577,57.2701,294245.0
2021-10-11,57.6224,58.4194,56.3809,56.3977,244903.0
2021-10-12,56.6242,57.7063,56.1301,57.1946,365162.0
2021-10-13,57.3372,57.6392,56.3809,57.1023,234247.0
2021-10-14,57.9076,58.067,57.354,57.4882,275878.0
2021-10-15,58.4529,59.9545,58.1593,59.4763,498020.0
2021-10-16,58.4529,59.9545,58.1593,59.4763,498020.0
2021-10-17,58.4529,59.9545,58.1593,59.4763,498020.0
2021-10-18,59.7196,60.6424,59.1408,59.3757,368361.0
2021-10-19,59.6525,59.8622,59.0541,59.426,296203.0
2021-10-20,59.4344,60.3991,59.3589,60.1894,198894.0
2021-10-21,60.2817,60.5082,59.7196,60.4746,179502.0
2021-10-22,60.7598,60.936,60.0384,60.1139,186479.0
2021-10-23,60.7598,60.936,60.0384,60.1139,186479.0
2021-10-24,60.7598,60.936,60.0384,60.1139,186479.0
2021-10-25,60.0971,60.7766,59.5183,60.5669,319342.0
2021-10-26,60.4998,60.936,59.426,59.7028,348938.0
2021-10-27,59.1576,59.5854,57.4798,57.5134,453772.0
2021-10-28,62.3285,64.3109,58.6123,58.822,817383.0
2021-10-29,58.9143,61.1289,58.9143,61.0199,576993.0
2021-10-30,58.9143,61.1289,58.9143,61.0199,576993.0
2021-10-31,58.9143,61.1289,58.9143,61.0199,576993.0
2021-11-01,61.6658,64.216,61.6658,64.216,522582.0
2021-11-02,64.174,64.5683,63.5784,64.5348,583716.0
2021-11-03,64.3083,64.6639,63.2177,64.5767,509206.0
2021-11-04,64.7025,65.0045,63.5826,63.8553,411136.0
2021-11-05,64.9134,66.6274,64.5111,65.3594,464781.0
2021-11-06,64.9134,66.6274,64.5111,65.3594,464781.0
2021-11-07,64.9134,66.6274,64.5111,65.3594,464781.0
2021-11-08,64.4936,65.7004,63.794,64.1788,496995.0
2021-11-09,64.2225,64.5767,62.7272,62.8409,488260.0
2021-11-10,62.666,63.2868,61.0744,61.5728,575368.0
2021-11-11,61.7128,62.9108,61.7128,61.9576,366962.0
2021-11-12,62.1238,62.1238,60.812,61.328,373600.0
2021-11-13,62.1238,62.1238,60.812,61.328,373600.0
2021-11-14,62.1238,62.1238,60.812,61.328,373600.0
2021-11-15,62.1325,62.6266,61.1924,61.4154,343756.0
2021-11-16,61.1618,62.0494,60.6634,61.669,300300.0
2021-11-17,61.4242,61.6078,60.0687,60.506,289692.0
2021-11-18,60.6896,61.0044,59.7889,60.1212,334017.0
2021-11-19,59.4653,59.7277,58.7395,58.8357,311063.0
2021-11-20,59.4653,59.7277,58.7395,58.8357,311063.0
2021-11-21,59.4653,59.7277,58.7395,58.8357,311063.0
2021-11-22,59.3516,59.9463,58.2585,58.3547,500625.0
2021-11-23,58.4334,58.8707,57.6551,58.687,334159.0
2021-11-24,58.2673,58.7133,57.6814,57.7076,304656.0
2021-11-25,58.2673,58.7133,57.6814,57.7076,304656.0
2021-11-26,56.0985,56.2122,54.3008,55.2066,282029.0
2021-11-27,56.0985,56.2122,54.3008,55.2066,282029.0
2021-11-28,56.0985,56.2122,54.3008,55.2066,282029.0
2021-11-29,55.9674,56.4571,54.8979,56.0898,503650.0
2021-11-30,55.329,55.9674,53.4751,53.615,583283.0
2021-12-01,55.1978,56.1073,53.2827,53.3876,553609.0
2021-12-02,53.5625,55.294,53.3876,54.9967,268705.0
2021-12-03,55.5039,55.5039,53.169,53.6675,480047.0
2021-12-04,55.5039,55.5039,53.169,53.6675,480047.0
2021-12-05,55.5039,55.5039,53.169,53.6675,480047.0
2021-12-06,54.4108,54.4108,53.2739,53.9823,387997.0
2021-12-07,54.6556,55.8449,54.3933,54.8655,377595.0
2021-12-08,54.507,54.5419,53.6062,53.9735,533290.0
2021-12-09,53.6937,54.061,52.9241,53.1078,382466.0
2021-12-10,54.0697,54.0697,52.0496,52.3295,603950.0
2021-12-11,54.0697,54.0697,52.0496,52.3295,603950.0
2021-12-12,54.0697,54.0697,52.0496,52.3295,603950.0
2021-12-13,52.0759,52.3907,51.6037,51.7173,417538.0
2021-12-14,51.5774,54.4545,51.1139,54.1659,879788.0
2021-12-15,54.1659,54.6206,53.0291,54.1222,566702.0
2021-12-16,54.8305,55.0229,53.5538,54.2971,443584.0
2021-12-17,54.9617,55.2896,53.5538,53.7899,862525.0
2021-12-18,54.9617,55.2896,53.5538,53.7899,862525.0
2021-12-19,54.9617,55.2896,53.5538,53.7899,862525.0
2021-12-20,52.7842,53.0728,51.6736,52.7667,474009.0
2021-12-21,53.2215,53.9648,53.0203,53.6062,377253.0
2021-12-22,53.5363,54.5594,53.1078,54.5594,393466.0
2021-12-23,54.9967,55.5301,54.5157,54.5419,299982.0
2021-12-24,54.9967,55.5301,54.5157,54.5419,299982.0
2021-12-25,54.9967,55.5301,54.5157,54.5419,299982.0
2021-12-26,54.9967,55.5301,54.5157,54.5419,299982.0
2021-12-27,54.402,55.4776,53.8336,55.4077,355728.0
2021-12-28,55.2066,55.8274,54.472,55.1104,359013.0
2021-12-29,55.1104,55.8974,54.9092,55.4252,385248.0
2021-12-30,55.364,56.0548,54.8218,54.8917,242598.0
2021-12-31,54.6644,55.1016,54.5245,54.6644,218931.0
2022-01-01,54.6644,55.1016,54.5245,54.6644,218931.0
2022-01-02,54.6644,55.1016,54.5245,54.6644,218931.0
2022-01-03,55.1716,55.4077,54.3583,54.6556,299542.0
2022-01-04,55.294,56.2297,54.7781,54.7868,481618.0
2022-01-05,54.8305,55.2328,52.2858,52.312,585060.0
2022-01-06,52.8892,54.2621,52.2595,53.9998,545850.0
2022-01-07,53.7549,54.9092,53.4313,54.5769,497599.0
2022-01-08,53.7549,54.9092,53.4313,54.5769,497599.0
2022-01-09,53.7549,54.9092,53.4313,54.5769,497599.0
2022-01-10,54.8393,54.9092,53.3789,54.2184,546712.0
2022-01-11,54.1834,55.4602,53.3439,55.1541,456949.0
2022-01-12,55.0579,55.5913,53.8861,54.2709,418405.0
2022-01-13,54.7431,54.9705,52.7842,52.9329,382873.0
2022-01-14,52.5131,52.7492,51.3413,52.0671,467430.0
2022-01-15,52.5131,52.7492,51.3413,52.0671,467430.0
2022-01-16,52.5131,52.7492,51.3413,52.0671,467430.0
2022-01-17,52.5131,52.7492,51.3413,52.0671,467430.0
2022-01-18,51.6474,51.936,48.8315,48.954,555991.0
2022-01-19,49.5311,49.5661,48.0095,48.2893,496223.0
2022-01-20,48.6566,49.741,47.9308,48.0095,496549.0
2022-01-21,47.9308,48.8665,47.1438,47.2225,550437.0
2022-01-22,47.9308,48.8665,47.1438,47.2225,550437.0
2022-01-23,47.9308,48.8665,47.1438,47.2225,550437.0
2022-01-24,46.1293,47.0825,44.2492,46.8902,571457.0
2022-01-25,46.0506,47.8259,45.2898,46.724,573399.0
2022-01-26,47.6335,48.919,46.501,47.1612,592919.0
2022-01-27,47.7297,48.5167,46.4879,46.8902,567224.0
2022-01-28,46.759,48.2106,46.1906,48.1582,415427.0
2022-01-29,46.759,48.2106,46.1906,48.1582,415427.0
2022-01-30,46.759,48.2106,46.1906,48.1582,415427.0
2022-01-31,47.7821,49.3999,47.7821,49.3825,356245.0
2022-02-01,49.0764,50.1301,48.6391,49.7148,493433.0
2022-02-02,49.8372,50.1957,48.3068,48.5692,461566.0
2022-02-03,48.2719,48.7484,47.8171,47.8608,389080.0
2022-02-04,47.8346,48.6042,47.8171,47.992,353993.0
2022-02-05,47.8346,48.6042,47.8171,47.992,353993.0
2022-02-06,47.8346,48.6042,47.8171,47.992,353993.0
2022-02-07,47.7034,48.6085,47.616,48.2719,493966.0
2022-02-08,48.3855,49.6273,48.3112,49.33,595542.0
2022-02-09,50.0908,51.2364,49.671,51.1314,623927.0
2022-02-10,49.3999,49.8459,46.1022,46.313,1340211.0
2022-02-11,47.1525,47.6247,44.599,44.8176,1157776.0
2022-02-12,47.1525,47.6247,44.599,44.8176,1157776.0
2022-02-13,47.1525,47.6247,44.599,44.8176,1157776.0
2022-02-14,44.8438,45.3904,43.8557,44.9138,591931.0
2022-02-15,45.6396,45.8757,44.7214,45.1149,459623.0
2022-02-16,44.7127,45.5172,44.2798,45.1587,492601.0
2022-02-17,44.7214,45.0625,43.5758,43.6021,465079.0
2022-02-18,43.6021,44.2128,43.1861,43.2126,459029.0
2022-02-19,43.6021,44.2128,43.1861,43.2126,459029.0
2022-02-20,43.6021,44.2128,43.1861,43.2126,459029.0
2022-02-21,43.6021,44.2128,43.1861,43.2126,459029.0
2022-02-22,42.8409,43.2171,42.2301,42.4248,911484.0
2022-02-23,42.4248,43.3011,41.3892,41.4689,928620.0
2022-02-24,40.035,42.2036,39.5039,41.9823,740504.0
2022-02-25,41.9823,43.4162,41.9823,43.3808,685291.0
2022-02-26,41.9823,43.4162,41.9823,43.3808,685291.0
2022-02-27,41.9823,43.4162,41.9823,43.3808,685291.0
2022-02-28,42.0796,43.6012,41.9743,42.6727,562156.0
2022-03-01,42.354,42.5399,41.0263,42.0354,988338.0
2022-03-02,42.4337,43.1507,42.2921,42.8674,744611.0
2022-03-03,43.2126,43.3365,41.8761,42.5753,542504.0
2022-03-04,41.8495,42.0398,40.7431,41.6636,562457.0
2022-03-05,41.8495,42.0398,40.7431,41.6636,562457.0
2022-03-06,41.8495,42.0398,40.7431,41.6636,562457.0
2022-03-07,41.6017,41.6282,39.6189,39.8668,612061.0
2022-03-08,39.5304,40.6369,38.7073,39.3091,522010.0
2022-03-09,40.0615,41.2919,40.0615,40.7254,459097.0
2022-03-10,39.9642,40.6546,39.2914,40.15,379828.0
2022-03-11,40.6369,40.8602,39.4065,39.9819,408595.0
2022-03-12,40.6369,40.8602,39.4065,39.9819,408595.0
2022-03-13,40.6369,40.8602,39.4065,39.9819,408595.0
2022-03-14,40.5395,41.2122,40.0305,40.1146,302580.0
2022-03-15,40.3713,41.2343,40.2474,40.7342,383202.0
2022-03-16,41.0706,42.0442,40.7785,41.6548,626507.0
2022-03-17,41.0175,41.4866,39.9816,41.1679,513483.0
2022-03-18,41.3627,42.2036,41.0617,42.0354,765082.0
2022-03-19,41.3627,42.2036,41.0617,42.0354,765082.0
2022-03-20,41.3627,42.2036,41.0617,42.0354,765082.0
2022-03-21,42.0354,42.3186,40.8493,41.0352,398813.0
2022-03-22,41.283,42.239,41.1768,42.1062,379293.0
2022-03-23,41.5574,41.8938,40.7785,40.8316,395242.0
2022-03-24,41.0263,41.2609,40.3891,40.9201,257928.0
2022-03-25,40.9378,41.2697,40.5085,40.9201,451795.0
2022-03-26,40.9378,41.2697,40.5085,40.9201,451795.0
2022-03-27,40.9378,41.2697,40.5085,40.9201,451795.0
2022-03-28,40.9909,41.5043,40.5528,41.46,363886.0
2022-03-29,42.2213,43.0533,42.0442,42.9028,452621.0
2022-03-30,42.9825,42.9913,41.6813,41.9026,381826.0
2022-03-31,41.761,42.177,41.3007,41.5574,758136.0
2022-04-01,41.8407,42.0265,40.9909,41.9911,658301.0
2022-04-02,41.8407,42.0265,40.9909,41.9911,658301.0
2022-04-03,41.8407,42.0265,40.9909,41.9911,658301.0
2022-04-04,41.9911,42.6461,41.4689,42.3629,607306.0
2022-04-05,42.354,42.3894,40.9378,40.9644,528167.0
2022-04-06,40.1677,40.274,39.079,39.4331,840610.0
2022-04-07,38.6984,40.2385,38.6984,39.7517,759743.0
2022-04-08,39.6278,40.6811,39.495,39.5835,607788.0
2022-04-09,39.6278,40.6811,39.495,39.5835,607788.0
2022-04-10,39.6278,40.6811,39.495,39.5835,607788.0
2022-04-11,39.2295,40.3625,39.1056,39.3977,590777.0
2022-04-12,39.5835,40.4244,39.1056,39.3003,684443.0
2022-04-13,38.9816,39.911,38.9816,39.7871,468750.0
2022-04-14,39.9819,40.3536,39.4331,39.9642,392201.0
2022-04-15,39.9819,40.3536,39.4331,39.9642,392201.0
2022-04-16,39.9819,40.3536,39.4331,39.9642,392201.0
2022-04-17,39.9819,40.3536,39.4331,39.9642,392201.0
2022-04-18,39.8137,40.1943,39.5039,39.9907,534914.0
2022-04-19,39.8668,42.177,39.8668,41.9911,523240.0
2022-04-20,42.3806,42.7878,42.1416,42.4868,479341.0
2022-04-21,42.7701,42.9825,41.522,41.938,577061.0
2022-04-22,41.9203,41.9203,40.5041,40.628,475951.0
2022-04-23,41.9203,41.9203,40.5041,40.628,475951.0
2022-04-24,41.9203,41.9203,40.5041,40.628,475951.0
2022-04-25,40.3713,41.6061,39.973,41.3804,584765.0
2022-04-26,40.8139,41.7964,39.8845,39.9376,638306.0
2022-04-27,39.7606,41.2255,39.6189,39.7252,689416.0
2022-04-28,38.6364,42.0,38.6364,41.6282,937993.0
2022-04-29,41.106,41.8672,39.0879,39.1764,878485.0
2022-04-30,41.106,41.8672,39.0879,39.1764,878485.0
2022-05-01,41.106,41.8672,39.0879,39.1764,878485.0
2022-05-02,39.4773,40.3271,38.7692,39.8933,698668.0
2022-05-03,39.9376,40.1854,39.1675,39.3623,434003.0
2022-05-04,39.256,39.8491,37.9328,39.6898,654483.0
2022-05-05,38.9639,39.1498,37.9283,38.4948,529518.0
2022-05-06,38.2435,38.5352,37.5255,38.3063,557609.0
2022-05-07,38.2435,38.5352,37.5255,38.3063,557609.0
2022-05-08,38.2435,38.5352,37.5255,38.3063,557609.0
2022-05-09,37.4447,38.4858,37.4447,37.8935,601279.0
2022-05-10,38.3871,38.6923,37.3056,37.7947,573336.0
2022-05-11,37.8037,38.3602,36.5921,36.7087,599723.0
2022-05-12,36.3048,36.9331,35.8471,36.4754,718286.0
2022-05-13,37.0318,38.4858,36.8434,37.8306,519752.0
2022-05-14,37.0318,38.4858,36.8434,37.8306,519752.0
2022-05-15,37.0318,38.4858,36.8434,37.8306,519752.0
2022-05-16,37.5704,38.4948,37.0049,38.1807,543092.0
2022-05-17,38.8538,40.1552,38.7371,39.9757,557975.0
2022-05-18,39.4372,39.8321,38.5128,39.0243,879241.0
2022-05-19,38.4769,39.9308,38.2704,39.3026,650068.0
2022-05-20,39.7424,40.1732,38.4948,39.518,527536.0
2022-05-21,39.7424,40.1732,38.4948,39.518,527536.0
2022-05-22,39.7424,40.1732,38.4948,39.518,527536.0
2022-05-23,39.7603,40.3123,39.2218,39.9578,391133.0
2022-05-24,39.6975,39.7289,38.3169,39.5539,379146.0
2022-05-25,39.4911,40.5501,39.4911,40.0026,525198.0
2022-05-26,40.3796,41.6631,40.2629,41.1246,437515.0
2022-05-27,41.3669,42.049,41.3669,42.0131,257280.0
2022-05-28,41.3669,42.049,41.3669,42.0131,257280.0
2022-05-29,41.3669,42.049,41.3669,42.0131,257280.0
2022-05-30,41.3669,42.049,41.3669,42.0131,257280.0
2022-05-31,41.3041,42.3901,41.3041,42.1118,515430.0
2022-06-01,42.0311,42.2734,40.9809,41.2951,380460.0
2022-06-02,41.5105,42.6683,41.4387,42.6593,291650.0
2022-06-03,42.04,42.1926,40.954,41.1874,649937.0
2022-06-04,42.04,42.1926,40.954,41.1874,649937.0
2022-06-05,42.04,42.1926,40.954,41.1874,649937.0
2022-06-06,41.8964,42.6459,41.5015,41.7618,443420.0
2022-06-07,41.3489,42.0041,41.2143,41.5733,412805.0
2022-06-08,41.1335,41.672,40.1283,40.3258,720231.0
2022-06-09,40.1642,40.5322,38.5217,38.5846,336287.0
2022-06-10,37.7678,38.1896,35.9458,35.9638,497553.0
2022-06-11,37.7678,38.1896,35.9458,35.9638,497553.0
2022-06-12,37.7678,38.1896,35.9458,35.9638,497553.0
2022-06-13,34.9855,35.3714,34.0521,34.3213,630065.0
2022-06-14,34.2405,34.6848,33.8995,34.3123,558337.0
2022-06-15,34.6983,35.6721,34.6624,35.0393,696832.0
2022-06-16,34.1059,34.4649,33.352,34.2675,884060.0
2022-06-17,34.5906,35.3355,34.0528,34.6803,1102796.0
2022-06-18,34.5906,35.3355,34.0528,34.6803,1102796.0
2022-06-19,34.5906,35.3355,34.0528,34.6803,1102796.0
2022-06-20,34.5906,35.3355,34.0528,34.6803,1102796.0
2022-06-21,35.4253,35.7798,34.9675,35.0663,674164.0
2022-06-22,34.5996,35.2278,34.5098,34.9586,492749.0
2022-06-23,34.9316,35.0483,33.9982,34.9047,813713.0
2022-06-24,35.3176,36.5144,35.2278,35.8022,884615.0
2022-06-25,35.3176,36.5144,35.2278,35.8022,884615.0
2022-06-26,35.3176,36.5144,35.2278,35.8022,884615.0
2022-06-27,36.1612,36.2375,35.542,35.7304,569884.0
2022-06-28,36.0715,36.3677,35.4163,35.8112,457200.0
2022-06-29,35.8022,36.0356,35.4971,35.8112,404378.0
2022-06-30,35.2906,35.9458,34.5637,35.3176,494560.0
2022-07-01,35.1381,35.9189,34.9608,35.5958,385212.0
2022-07-02,35.1381,35.9189,34.9608,35.5958,385212.0
2022-07-03,35.1381,35.9189,34.9608,35.5958,385212.0
2022-07-04,35.1381,35.9189,34.9608,35.5958,385212.0
2022-07-05,35.0034,36.6549,34.7342,36.6549,531649.0
2022-07-06,35.5689,36.0805,35.1111,35.892,719325.0
2022-07-07,36.242,37.0408,36.1388,36.4036,351536.0
2022-07-08,36.242,36.5113,35.6227,36.0715,445327.0
2022-07-09,36.242,36.5113,35.6227,36.0715,445327.0
2022-07-10,36.242,36.5113,35.6227,36.0715,445327.0
2022-07-11,34.5906,35.4872,34.4649,35.3983,579834.0
2022-07-12,35.3894,36.0625,35.2099,35.8471,574042.0
2022-07-13,35.0842,35.3624,34.5188,35.2099,535844.0
2022-07-14,34.5188,35.1381,34.0341,34.9406,658649.0
2022-07-15,35.7753,36.987,35.4343,36.6459,609846.0
2022-07-16,35.7753,36.987,35.4343,36.6459,609846.0
2022-07-17,35.7753,36.987,35.4343,36.6459,609846.0
2022-07-18,36.1074,37.346,35.8471,36.1971,779574.0
2022-07-19,36.7716,37.4447,36.4933,37.355,492581.0
2022-07-20,37.4357,38.2345,36.7357,38.0012,466273.0
2022-07-21,37.8845,38.3333,37.4716,38.3153,373332.0
2022-07-22,38.6294,38.6802,37.8037,38.2884,416607.0
2022-07-23,38.6294,38.6802,37.8037,38.2884,416607.0
2022-07-24,38.6294,38.6802,37.8037,38.2884,416607.0
2022-07-25,38.4948,39.0333,37.9294,38.6294,778484.0
2022-07-26,38.441,39.0154,38.055,38.3153,595218.0
2022-07-27,38.6384,39.5718,38.0999,39.4282,921807.0
2022-07-28,39.9937,40.4245,38.4993,40.4065,1270932.0
2022-07-29,40.5322,42.3362,40.3976,41.8067,767811.0
2022-07-30,40.5322,42.3362,40.3976,41.8067,767811.0
2022-07-31,40.5322,42.3362,40.3976,41.8067,767811.0
2022-08-01,41.2861,41.6361,40.6893,41.3041,404595.0
2022-08-02,40.8373,41.0617,40.236,40.4065,361559.0
2022-08-03,40.7745,41.0662,40.3347,40.7745,362866.0
2022-08-04,40.954,41.1874,40.4963,40.5591,382231.0
2022-08-05,40.2044,40.8593,40.1043,40.7137,296886.0
2022-08-06,40.2044,40.8593,40.1043,40.7137,296886.0
2022-08-07,40.2044,40.8593,40.1043,40.7137,296886.0
2022-08-08,40.8047,41.6142,40.8047,41.1685,416899.0
2022-08-09,41.0412,41.214,40.268,40.6864,301857.0
2022-08-10,41.5233,41.8917,41.3777,41.6415,265806.0
2022-08-11,42.0418,42.824,41.9653,42.442,334733.0
