,NBHC US Equity,NBHC US Equity,NBHC US Equity,NBHC US Equity,NBHC US Equity
2022-05-29,38.6158,39.2532,38.5492,39.2056,90255.0
2022-05-30,38.6158,39.2532,38.5492,39.2056,90255.0
2022-05-31,38.8441,39.2437,38.6158,38.768,231954.0
2022-06-01,38.9202,38.9202,38.1401,38.3018,109304.0
2022-06-02,38.2923,39.1771,37.9308,39.1485,158027.0
2022-06-03,38.9582,38.9582,38.6633,38.7965,84962.0
2022-06-04,38.9582,38.9582,38.6633,38.7965,84962.0
2022-06-05,38.9582,38.9582,38.6633,38.7965,84962.0
2022-06-06,39.2437,39.3102,38.8774,39.0344,114016.0
2022-06-07,38.8346,39.2246,38.5587,39.1009,97678.0
2022-06-08,38.9487,39.0534,38.4017,38.6728,148542.0
2022-06-09,38.6633,38.8155,37.5455,37.5978,160762.0
2022-06-10,37.0841,37.398,36.1137,36.323,115595.0
2022-06-11,37.0841,37.398,36.1137,36.323,115595.0
2022-06-12,37.0841,37.398,36.1137,36.323,115595.0
2022-06-13,35.5809,36.2183,35.4858,35.8378,125564.0
2022-06-14,35.8853,36.4657,35.8853,36.2088,98988.0
2022-06-15,36.713,37.6834,36.3135,36.9889,191033.0
2022-06-16,36.4752,36.4752,35.4097,35.6285,144734.0
2022-06-17,36.1803,36.5894,35.7046,36.0946,274768.0
2022-06-18,36.1803,36.5894,35.7046,36.0946,274768.0
2022-06-19,36.1803,36.5894,35.7046,36.0946,274768.0
2022-06-20,36.1803,36.5894,35.7046,36.0946,274768.0
2022-06-21,36.8557,37.0745,36.5132,36.9223,114691.0
2022-06-22,36.5323,36.9984,36.5323,36.6274,100755.0
2022-06-23,36.4181,36.7511,35.7807,36.1232,71738.0
2022-06-24,36.2754,37.2363,36.2754,36.7701,135927.0
2022-06-25,36.2754,37.2363,36.2754,36.7701,135927.0
2022-06-26,36.2754,37.2363,36.2754,36.7701,135927.0
2022-06-27,37.1792,37.1792,36.7796,37.046,79615.0
2022-06-28,37.4931,37.8451,37.2458,37.2648,144291.0
2022-06-29,37.2934,37.2934,36.4657,36.4942,129841.0
2022-06-30,35.8949,36.7321,35.6856,36.4086,131399.0
2022-07-01,36.323,37.1744,36.1803,36.9604,105796.0
2022-07-02,36.323,37.1744,36.1803,36.9604,105796.0
2022-07-03,36.323,37.1744,36.1803,36.9604,105796.0
2022-07-04,36.323,37.1744,36.1803,36.9604,105796.0
2022-07-05,36.2754,36.7987,35.7807,36.7891,136990.0
2022-07-06,36.4657,36.8938,36.0899,36.4466,85737.0
2022-07-07,36.8367,36.9414,36.2088,36.2183,74543.0
2022-07-08,36.4847,36.4847,35.8853,36.3896,101921.0
2022-07-09,36.4847,36.4847,35.8853,36.3896,101921.0
2022-07-10,36.4847,36.4847,35.8853,36.3896,101921.0
2022-07-11,36.0756,36.4752,35.9329,36.2849,58530.0
2022-07-12,36.028,36.4752,35.9234,36.1327,90620.0
2022-07-13,35.8188,36.0471,35.4192,35.8188,69805.0
2022-07-14,35.1813,35.7807,34.9911,35.7617,95311.0
2022-07-15,36.3991,37.1887,36.1993,37.0745,139321.0
2022-07-16,36.3991,37.1887,36.1993,37.0745,139321.0
2022-07-17,36.3991,37.1887,36.1993,37.0745,139321.0
2022-07-18,37.5597,37.8261,36.9984,37.1126,62204.0
2022-07-19,37.5693,38.2733,37.2648,38.1686,147433.0
2022-07-20,38.5777,39.9286,38.3303,39.6718,192496.0
2022-07-21,39.843,39.902,38.9392,39.3483,108801.0
2022-07-22,39.5957,39.5957,38.592,38.7965,148718.0
2022-07-23,39.5957,39.5957,38.592,38.7965,148718.0
2022-07-24,39.5957,39.5957,38.592,38.7965,148718.0
2022-07-25,38.8346,39.3293,38.8346,39.0534,107252.0
2022-07-26,38.787,39.3198,38.787,39.0058,115967.0
2022-07-27,38.6348,39.6052,38.4445,39.3102,118819.0
2022-07-28,39.4339,39.4339,38.768,39.0058,86919.0
2022-07-29,38.9107,39.7479,38.9107,39.5957,107654.0
2022-07-30,38.9107,39.7479,38.9107,39.5957,107654.0
2022-07-31,38.9107,39.7479,38.9107,39.5957,107654.0
2022-08-01,39.5576,40.195,39.1533,39.9096,112706.0
2022-08-02,39.843,40.0808,39.4244,39.4815,79778.0
2022-08-03,39.6622,40.0333,39.158,39.7669,63812.0
2022-08-04,39.7859,39.7859,39.2056,39.5291,72758.0
2022-08-05,39.2437,39.9381,39.2437,39.6718,73664.0
2022-08-06,39.2437,39.9381,39.2437,39.6718,73664.0
2022-08-07,39.2437,39.9381,39.2437,39.6718,73664.0
2022-08-08,39.7193,39.8525,39.3102,39.6052,79442.0
2022-08-09,39.6432,40.0047,39.453,39.9667,73567.0
2022-08-10,40.5565,40.6802,40.1379,40.157,77814.0
2022-08-11,40.5756,41.1083,40.3377,40.9942,108883.0
2022-08-12,41.2415,41.6125,41.0132,41.5364,58537.0
2022-08-13,41.2415,41.6125,41.0132,41.5364,58537.0
2022-08-14,41.2415,41.6125,41.0132,41.5364,58537.0
2022-08-15,41.1844,41.7172,40.9085,41.7172,97979.0
2022-08-16,41.4793,42.4117,41.4793,42.1263,208991.0
2022-08-17,41.6982,41.9265,41.251,41.7933,83616.0
2022-08-18,41.5555,41.8789,41.3176,41.8218,86162.0
2022-08-19,41.6125,41.6125,41.0893,41.2796,83625.0
2022-08-20,41.6125,41.6125,41.0893,41.2796,83625.0
2022-08-21,41.6125,41.6125,41.0893,41.2796,83625.0
2022-08-22,40.7849,40.8134,39.805,39.9762,73438.0
2022-08-23,40.1284,40.3853,39.6242,39.6527,55611.0
2022-08-24,39.3864,39.6718,39.2341,39.3198,36592.0
2022-08-25,39.138,39.889,39.138,39.8172,64634.0
2022-08-26,39.8938,39.9894,38.9849,39.0328,70327.0
2022-08-27,39.8938,39.9894,38.9849,39.0328,70327.0
2022-08-28,39.8938,39.9894,38.9849,39.0328,70327.0
2022-08-29,38.6979,38.9227,38.3248,38.4683,69789.0
2022-08-30,38.3918,38.7745,38.1813,38.7457,70337.0
2022-08-31,38.5831,38.6692,38.1239,38.3918,181374.0
2022-09-01,38.3822,38.4013,37.7795,38.0091,111178.0
2022-09-02,38.4492,38.6214,37.3012,37.569,63892.0
2022-09-03,38.4492,38.6214,37.3012,37.569,63892.0
2022-09-04,38.4492,38.6214,37.3012,37.569,63892.0
2022-09-05,38.4492,38.6214,37.3012,37.569,63892.0
2022-09-06,37.8752,37.8752,35.8757,36.201,115505.0
2022-09-07,36.2679,36.8132,36.1053,36.7941,120548.0
2022-09-08,36.4593,37.3968,36.2297,37.282,76986.0
2022-09-09,37.5595,37.8369,37.4638,37.6934,67682.0
2022-09-10,37.5595,37.8369,37.4638,37.6934,67682.0
2022-09-11,37.5595,37.8369,37.4638,37.6934,67682.0
2022-09-12,37.9134,38.1717,37.7101,37.923,134734.0
2022-09-13,37.3586,37.4925,36.4497,36.7845,105089.0
2022-09-14,36.6506,36.8515,36.2201,36.6984,112530.0
2022-09-15,36.6123,37.1864,36.6123,36.9663,96725.0
2022-09-16,36.7367,37.2342,36.1723,37.2055,259029.0
2022-09-17,36.7367,37.2342,36.1723,37.2055,259029.0
2022-09-18,36.7367,37.2342,36.1723,37.2055,259029.0
2022-09-19,36.9185,37.9995,36.9185,37.7891,106085.0
2022-09-20,37.5308,37.7891,37.1959,37.6073,118995.0
2022-09-21,37.923,38.5353,37.5882,37.5882,160193.0
2022-09-22,37.6073,37.6073,36.7367,36.8419,68488.0
2022-09-23,36.4975,36.5549,35.9714,36.5454,111974.0
2022-09-24,36.4975,36.5549,35.9714,36.5454,111974.0
2022-09-25,36.4975,36.5549,35.9714,36.5454,111974.0
2022-09-26,36.4784,36.8419,36.2105,36.2488,81616.0
2022-09-27,36.5836,36.6697,35.5217,35.7992,99489.0
2022-09-28,35.9905,36.2297,35.6365,35.7705,136812.0
2022-09-29,35.3878,35.6939,34.8712,35.6365,177220.0
2022-09-30,35.6844,36.1483,35.3591,35.3878,172962.0
2022-10-01,35.6844,36.1483,35.3591,35.3878,172962.0
2022-10-02,35.6844,36.1483,35.3591,35.3878,172962.0
2022-10-03,35.5504,36.1531,35.1677,35.9618,234715.0
2022-10-04,36.4975,37.349,36.0575,37.3394,223585.0
2022-10-05,36.8706,37.6073,36.7463,37.1003,163565.0
2022-10-06,36.9472,37.1003,36.5358,36.8037,91931.0
2022-10-07,36.7558,36.7558,35.6461,35.8087,109549.0
2022-10-08,36.7558,36.7558,35.6461,35.8087,109549.0
2022-10-09,36.7558,36.7558,35.6461,35.8087,109549.0
2022-10-10,36.0862,36.311,35.6652,35.8087,96176.0
2022-10-11,35.6557,35.9905,35.3878,35.7322,126926.0
2022-10-12,35.7609,35.8087,35.0816,35.4739,88603.0
2022-10-13,34.986,37.6264,34.7181,37.4542,185884.0
2022-10-14,37.8752,38.1813,37.2438,37.5308,116630.0
2022-10-15,37.8752,38.1813,37.2438,37.5308,116630.0
2022-10-16,37.8752,38.1813,37.2438,37.5308,116630.0
2022-10-17,38.0474,38.717,37.7125,38.6883,131569.0
2022-10-18,39.0902,39.3293,38.5927,39.071,104478.0
2022-10-19,38.6788,39.0742,38.2578,38.8797,107114.0
2022-10-20,38.5927,38.8606,37.4829,37.636,242544.0
2022-10-21,37.9134,38.851,37.5547,38.5066,153997.0
2022-10-22,37.9134,38.851,37.5547,38.5066,153997.0
2022-10-23,37.9134,38.851,37.5547,38.5066,153997.0
2022-10-24,38.8127,39.4346,38.4492,39.205,165823.0
2022-10-25,38.8893,39.4059,38.6596,38.6788,127592.0
2022-10-26,38.9467,39.0328,38.2004,38.6022,126614.0
2022-10-27,38.8319,39.3867,38.5353,38.6883,133362.0
2022-10-28,36.9567,40.1808,36.9567,40.1234,227828.0
2022-10-29,36.9567,40.1808,36.9567,40.1234,227828.0
2022-10-30,36.9567,40.1808,36.9567,40.1234,227828.0
2022-10-31,40.286,41.9889,40.2477,41.9219,192360.0
2022-11-01,42.1994,42.2759,41.6828,42.0559,189013.0
2022-11-02,42.0654,42.8404,41.7402,42.1611,243948.0
2022-11-03,41.9889,42.6108,41.1805,42.5629,165710.0
2022-11-04,43.003,44.5337,42.7638,44.5146,197309.0
2022-11-05,43.003,44.5337,42.7638,44.5146,197309.0
2022-11-06,43.003,44.5337,42.7638,44.5146,197309.0
2022-11-07,44.859,45.586,44.5911,45.5765,209351.0
2022-11-08,46.5427,46.5427,44.792,45.1173,207150.0
2022-11-09,45.1651,45.9305,44.3615,45.8922,211387.0
2022-11-10,46.1601,47.5855,46.1409,47.4803,245170.0
2022-11-11,47.5664,47.8343,46.5045,46.9828,306207.0
2022-11-12,47.5664,47.8343,46.5045,46.9828,306207.0
2022-11-13,47.5664,47.8343,46.5045,46.9828,306207.0
2022-11-14,46.8584,46.8584,45.2129,46.6288,364306.0
2022-11-15,46.6575,47.155,46.0453,46.5619,258791.0
2022-11-16,46.7915,46.7915,45.9209,46.4949,245561.0
2022-11-17,46.0931,46.4375,45.366,46.2366,284351.0
2022-11-18,47.0593,47.0593,45.9687,46.5236,254157.0
2022-11-19,47.0593,47.0593,45.9687,46.5236,254157.0
2022-11-20,47.0593,47.0593,45.9687,46.5236,254157.0
2022-11-21,46.4566,46.8106,45.8061,46.2462,257487.0
2022-11-22,46.4758,46.8297,45.9018,46.5045,315935.0
2022-11-23,46.4564,46.4852,45.7352,46.1871,181637.0
2022-11-24,46.4564,46.4852,45.7352,46.1871,181637.0
2022-11-25,46.5622,46.7497,46.3121,46.6872,124715.0
2022-11-26,46.5622,46.7497,46.3121,46.6872,124715.0
2022-11-27,46.5622,46.7497,46.3121,46.6872,124715.0
2022-11-28,46.4083,46.4083,43.8696,44.0331,403925.0
2022-11-29,44.0331,44.6389,43.4176,44.485,350952.0
2022-11-30,44.3793,44.8216,43.033,44.7255,457556.0
2022-12-01,44.9274,44.937,43.5042,44.6581,354937.0
2022-12-02,44.3023,45.7977,43.5138,45.6102,446412.0
2022-12-03,44.3023,45.7977,43.5138,45.6102,446412.0
2022-12-04,44.3023,45.7977,43.5138,45.6102,446412.0
2022-12-05,45.2159,45.4755,40.6337,40.9174,616692.0
2022-12-06,40.8982,41.3886,40.4991,40.9078,325774.0
2022-12-07,40.9751,41.4271,40.5904,40.6193,306803.0
2022-12-08,41.1578,42.4849,41.1193,42.3887,644641.0
2022-12-09,42.1867,42.6002,41.6002,41.6194,329447.0
2022-12-10,42.1867,42.6002,41.6002,41.6194,329447.0
2022-12-11,42.1867,42.6002,41.6002,41.6194,329447.0
2022-12-12,42.3887,42.3887,41.1193,41.8117,642099.0
2022-12-13,42.3983,43.0811,40.7443,40.8501,463345.0
2022-12-14,41.0232,41.2155,40.2058,40.5327,571169.0
2022-12-15,40.1481,40.552,39.0807,39.2057,628673.0
2022-12-16,38.696,39.9461,38.696,38.946,2154950.0
2022-12-17,38.696,39.9461,38.696,38.946,2154950.0
2022-12-18,38.696,39.9461,38.696,38.946,2154950.0
2022-12-19,38.8787,39.6384,38.3979,38.7922,383353.0
2022-12-20,38.9749,39.2826,38.6095,39.1288,414151.0
2022-12-21,39.3596,40.3308,39.0422,40.3212,398071.0
2022-12-22,40.0423,40.2731,39.4942,40.2635,327100.0
2022-12-23,40.0423,40.677,40.0423,40.4943,131675.0
2022-12-24,40.0423,40.677,40.0423,40.4943,131675.0
2022-12-25,40.0423,40.677,40.0423,40.4943,131675.0
2022-12-26,40.0423,40.677,40.0423,40.4943,131675.0
2022-12-27,40.3885,41.3597,40.2346,40.8308,155865.0
2022-12-28,40.8789,41.0039,40.3212,40.3789,125675.0
2022-12-29,40.5616,40.9078,40.2923,40.7828,164948.0
2022-12-30,40.5424,40.8308,40.2587,40.4558,108684.0
2022-12-31,40.5424,40.8308,40.2587,40.4558,108684.0
2023-01-01,40.5424,40.8308,40.2587,40.4558,108684.0
2023-01-02,40.5424,40.8308,40.2587,40.4558,108684.0
2023-01-03,40.7539,41.1482,40.4558,41.0039,190132.0
2023-01-04,41.3597,42.0617,41.2347,41.5905,293669.0
2023-01-05,41.3117,41.3117,40.427,40.8116,310369.0
2023-01-06,41.0424,41.7155,40.7635,41.5905,160425.0
2023-01-07,41.0424,41.7155,40.7635,41.5905,160425.0
2023-01-08,41.0424,41.7155,40.7635,41.5905,160425.0
2023-01-09,41.6771,41.8598,41.3117,41.5905,192028.0
2023-01-10,41.3694,41.6963,41.1001,41.4751,182822.0
2023-01-11,41.5425,41.956,41.4607,41.7829,188829.0
2023-01-12,42.0137,42.7926,41.6867,42.6291,419059.0
2023-01-13,41.9271,42.7253,41.4944,42.4368,161433.0
2023-01-14,41.9271,42.7253,41.4944,42.4368,161433.0
2023-01-15,41.9271,42.7253,41.4944,42.4368,161433.0
2023-01-16,41.9271,42.7253,41.4944,42.4368,161433.0
2023-01-17,42.5522,42.5522,41.8983,41.9175,163220.0
2023-01-18,41.8213,41.8213,40.6481,40.8116,219074.0
2023-01-19,40.7731,40.7731,39.8211,40.1,357675.0
2023-01-20,40.3693,40.9751,39.8307,40.677,463991.0
2023-01-21,40.3693,40.9751,39.8307,40.677,463991.0
2023-01-22,40.3693,40.9751,39.8307,40.677,463991.0
2023-01-23,40.8501,41.8117,40.552,41.1674,471419.0
2023-01-24,40.7539,41.1866,40.2635,40.6193,206751.0
2023-01-25,40.35,40.6289,38.3402,39.6961,496808.0
2023-01-26,39.9077,40.2443,39.4269,39.9173,237061.0
2023-01-27,39.7731,40.5231,39.4846,40.4173,242309.0
2023-01-28,39.7731,40.5231,39.4846,40.4173,242309.0
2023-01-29,39.7731,40.5231,39.4846,40.4173,242309.0
2023-01-30,40.2827,40.6097,39.8596,39.975,177124.0
2023-01-31,39.8211,40.6481,39.8211,40.6097,317928.0
2023-02-01,40.4462,41.7348,40.4462,41.3117,261501.0
2023-02-02,41.4848,42.2541,41.2443,42.2156,179537.0
2023-02-03,42.1579,42.7541,42.081,42.3502,285042.0
2023-02-04,42.1579,42.7541,42.081,42.3502,285042.0
2023-02-05,42.1579,42.7541,42.081,42.3502,285042.0
2023-02-06,42.2829,42.6051,40.8212,41.0232,211338.0
2023-02-07,40.802,41.5425,40.5664,41.2924,195266.0
2023-02-08,41.0809,41.2924,40.6049,40.7347,214293.0
2023-02-09,41.0809,41.1338,39.6769,39.8404,221710.0
2023-02-10,39.8404,40.0808,39.398,40.0231,222722.0
2023-02-11,39.8404,40.0808,39.398,40.0231,222722.0
2023-02-12,39.8404,40.0808,39.398,40.0231,222722.0
2023-02-13,40.1385,40.2587,39.6769,40.1481,275742.0
2023-02-14,40.1192,40.2635,39.3307,39.6769,300715.0
2023-02-15,39.3499,39.9365,39.2249,39.8596,224225.0
2023-02-16,39.4461,39.9077,39.1384,39.5038,302789.0
2023-02-17,39.5519,40.6818,39.4365,40.5424,190765.0
2023-02-18,39.5519,40.6818,39.4365,40.5424,190765.0
2023-02-19,39.5519,40.6818,39.4365,40.5424,190765.0
2023-02-20,39.5519,40.6818,39.4365,40.5424,190765.0
2023-02-21,40.3212,40.3212,39.6385,39.8788,133800.0
2023-02-22,39.9654,40.1289,39.4605,39.8115,196449.0
2023-02-23,40.0244,40.2179,39.4778,39.8793,126645.0
2023-02-24,39.5793,39.7341,39.1343,39.3181,121371.0
2023-02-25,39.5793,39.7341,39.1343,39.3181,121371.0
2023-02-26,39.5793,39.7341,39.1343,39.3181,121371.0
2023-02-27,39.6471,39.9954,39.231,39.2504,120474.0
2023-02-28,39.3181,39.6132,39.1633,39.173,201666.0
2023-03-01,39.0472,39.2794,38.8344,39.1053,121190.0
2023-03-02,38.8441,38.8924,38.2007,38.7376,203701.0
2023-03-03,38.9892,39.144,38.4087,39.0472,287302.0
2023-03-04,38.9892,39.144,38.4087,39.0472,287302.0
2023-03-05,38.9892,39.144,38.4087,39.0472,287302.0
2023-03-06,39.0666,39.4052,38.6602,38.8344,377720.0
2023-03-07,38.757,38.757,37.3445,37.567,237977.0
2023-03-08,37.6637,38.1862,37.4315,37.7895,189296.0
2023-03-09,37.2671,37.3638,35.3902,35.6417,256425.0
2023-03-10,34.8194,35.7578,33.6391,35.603,425691.0
2023-03-11,34.8194,35.7578,33.6391,35.603,425691.0
2023-03-12,34.8194,35.7578,33.6391,35.603,425691.0
2023-03-13,34.2195,35.932,32.0427,33.8422,578294.0
2023-03-14,35.9707,36.7785,33.523,34.1034,422626.0
2023-03-15,32.7296,33.8906,32.4587,33.6197,266671.0
2023-03-16,33.0682,36.2416,32.9812,36.0771,373234.0
2023-03-17,35.1386,35.1386,32.8651,33.3198,942708.0
2023-03-18,35.1386,35.1386,32.8651,33.3198,942708.0
2023-03-19,35.1386,35.1386,32.8651,33.3198,942708.0
2023-03-20,34.1518,35.337,33.0876,33.136,369008.0
2023-03-21,33.7648,34.9548,33.6777,34.0841,570029.0
2023-03-22,33.9486,33.9486,32.2265,32.2846,372904.0
2023-03-23,32.5361,32.5361,30.9301,31.0752,306478.0
2023-03-24,30.5335,32.5071,30.2819,32.362,314744.0
2023-03-25,30.5335,32.5071,30.2819,32.362,314744.0
2023-03-26,30.5335,32.5071,30.2819,32.362,314744.0
2023-03-27,33.194,33.3778,32.3813,32.4007,144600.0
2023-03-28,32.3813,32.5942,31.9798,32.5265,161244.0
2023-03-29,32.8167,32.9425,32.3039,32.6813,225954.0
2023-03-30,32.8941,32.8941,32.0814,32.333,335301.0
2023-03-31,32.4491,32.6377,31.7815,32.3717,312016.0
2023-04-01,32.4491,32.6377,31.7815,32.3717,312016.0
2023-04-02,32.4491,32.6377,31.7815,32.3717,312016.0
2023-04-03,32.4104,32.6474,31.8782,32.1878,158807.0
2023-04-04,32.1395,32.1878,30.727,31.3074,182945.0
2023-04-05,30.8818,31.4526,30.5625,30.9301,217788.0
2023-04-06,30.7366,31.7525,30.7366,31.7235,179849.0
2023-04-07,30.7366,31.7525,30.7366,31.7235,179849.0
2023-04-08,30.7366,31.7525,30.7366,31.7235,179849.0
2023-04-09,30.7366,31.7525,30.7366,31.7235,179849.0
2023-04-10,31.588,32.0766,31.53,31.6654,242507.0
2023-04-11,31.7622,32.1709,31.4913,31.975,170004.0
2023-04-12,32.1878,32.2411,30.9978,31.1139,248307.0
2023-04-13,31.2978,32.0427,30.7947,31.7041,154237.0
2023-04-14,32.2749,32.6426,31.0704,31.3461,181453.0
2023-04-15,32.2749,32.6426,31.0704,31.3461,181453.0
2023-04-16,32.2749,32.6426,31.0704,31.3461,181453.0
2023-04-17,31.0462,32.1298,30.8527,32.0717,177971.0
2023-04-18,32.3233,32.3233,30.7802,31.2397,347012.0
2023-04-19,31.53,32.9618,30.9882,32.6232,284192.0
2023-04-20,32.1685,33.0489,31.0172,31.8396,237489.0
2023-04-21,31.588,31.5977,30.5431,30.814,240494.0
2023-04-22,31.588,31.5977,30.5431,30.814,240494.0
2023-04-23,31.588,31.5977,30.5431,30.814,240494.0
2023-04-24,30.6399,31.2397,30.4515,30.5431,255553.0
2023-04-25,30.2142,30.548,29.537,29.953,243890.0
2023-04-26,29.624,30.5141,29.624,30.1078,184164.0
2023-04-27,30.2335,30.548,30.1174,30.4174,202674.0
2023-04-28,30.2819,31.1043,30.2819,30.7657,162918.0
2023-04-29,30.2819,31.1043,30.2819,30.7657,162918.0
2023-04-30,30.2819,31.1043,30.2819,30.7657,162918.0
2023-05-01,30.8334,31.0752,30.0207,30.1658,147154.0
2023-05-02,30.0207,30.0207,27.931,28.3276,271657.0
2023-05-03,28.4244,29.0,27.5053,27.6117,270697.0
2023-05-04,26.8571,27.1763,25.6187,26.7603,237771.0
2023-05-05,27.8149,28.4147,27.2247,28.1245,199846.0
2023-05-06,27.8149,28.4147,27.2247,28.1245,199846.0
2023-05-07,27.8149,28.4147,27.2247,28.1245,199846.0
2023-05-08,28.4824,28.4824,27.157,27.2441,174178.0
2023-05-09,27.2054,27.3601,26.6249,26.9828,254911.0
2023-05-10,28.0664,28.3615,27.3698,28.0084,233042.0
2023-05-11,27.4666,28.197,27.3698,28.018,185526.0
2023-05-12,28.1051,28.3373,27.4569,28.2986,161681.0
2023-05-13,28.1051,28.3373,27.4569,28.2986,161681.0
2023-05-14,28.1051,28.3373,27.4569,28.2986,161681.0
2023-05-15,28.2696,28.792,28.018,28.5598,140177.0
2023-05-16,28.5211,29.0436,27.96,27.9697,159730.0
2023-05-17,28.6372,30.8624,28.3566,30.727,350158.0
2023-05-18,30.4948,31.0172,30.1658,30.6399,221993.0
2023-05-19,31.1236,31.2494,28.9468,29.6821,207503.0
2023-05-20,31.1236,31.2494,28.9468,29.6821,207503.0
2023-05-21,31.1236,31.2494,28.9468,29.6821,207503.0
2023-05-22,29.982,30.7947,29.6434,30.5915,139177.0
2023-05-23,30.2819,31.0752,30.2819,30.6496,251197.0
2023-05-24,30.2529,30.4464,29.7788,30.0594,123032.0
2023-05-25,29.7667,30.1277,29.4252,29.9326,101298.0
2023-05-26,29.9618,30.5375,29.3179,30.4594,125392.0
2023-05-27,29.9618,30.5375,29.3179,30.4594,125392.0
2023-05-28,29.9618,30.5375,29.3179,30.4594,125392.0
2023-05-29,29.9618,30.5375,29.3179,30.4594,125392.0
2023-05-30,30.596,30.596,29.796,30.3911,127408.0
2023-05-31,30.157,30.274,28.9179,29.2008,338275.0
2023-06-01,29.435,30.4887,28.8984,29.9618,152938.0
2023-06-02,30.5179,32.5278,30.0545,32.2936,194017.0
2023-06-03,30.5179,32.5278,30.0545,32.2936,194017.0
2023-06-04,30.5179,32.5278,30.0545,32.2936,194017.0
2023-06-05,31.9619,31.9619,30.5375,31.3667,175004.0
2023-06-06,31.2887,33.8156,31.2887,33.2497,235099.0
2023-06-07,33.7571,34.601,33.2692,33.7961,242186.0
2023-06-08,33.679,33.679,32.3619,32.9961,170493.0
2023-06-09,33.0058,33.0058,32.1375,32.5668,139855.0
2023-06-10,33.0058,33.0058,32.1375,32.5668,139855.0
2023-06-11,33.0058,33.0058,32.1375,32.5668,139855.0
2023-06-12,32.5375,32.7522,31.3863,31.7863,191036.0
2023-06-13,32.0009,32.9473,31.9131,32.5765,323470.0
2023-06-14,32.6253,32.8302,30.635,30.6643,313731.0
2023-06-15,30.5179,31.8546,30.5179,31.6497,282324.0
2023-06-16,31.8546,31.8546,30.7131,30.9277,986416.0
2023-06-17,31.8546,31.8546,30.7131,30.9277,986416.0
2023-06-18,31.8546,31.8546,30.7131,30.9277,986416.0
2023-06-19,31.8546,31.8546,30.7131,30.9277,986416.0
2023-06-20,31.0936,31.3472,30.5911,31.1131,302818.0
2023-06-21,31.0448,31.3667,30.557,30.7033,194277.0
2023-06-22,30.5375,30.5375,29.3569,29.8838,168293.0
2023-06-23,29.4838,30.0106,27.9618,28.2057,1339264.0
2023-06-24,29.4838,30.0106,27.9618,28.2057,1339264.0
2023-06-25,29.4838,30.0106,27.9618,28.2057,1339264.0
2023-06-26,28.3813,29.835,28.3813,28.8789,251926.0
2023-06-27,29.0545,29.7667,28.5081,29.3472,153705.0
2023-06-28,29.3179,29.3179,28.6545,28.8691,167198.0
2023-06-29,29.1716,29.8594,29.0545,29.0838,163402.0
2023-06-30,29.3569,29.7179,28.3325,28.3325,221056.0
2023-07-01,29.3569,29.7179,28.3325,28.3325,221056.0
2023-07-02,29.3569,29.7179,28.3325,28.3325,221056.0
2023-07-03,28.3032,29.2886,28.3032,28.9179,89047.0
2023-07-04,28.3032,29.2886,28.3032,28.9179,89047.0
2023-07-05,28.6642,29.4838,28.1569,29.1325,297024.0
2023-07-06,28.6154,28.8691,28.0788,28.713,129730.0
2023-07-07,28.7813,29.7569,28.7813,29.396,140705.0
2023-07-08,28.7813,29.7569,28.7813,29.396,140705.0
2023-07-09,28.7813,29.7569,28.7813,29.396,140705.0
2023-07-10,29.2789,30.0594,29.2789,29.6399,209291.0
2023-07-11,29.6984,30.4204,29.4399,30.4106,161283.0
2023-07-12,31.1228,31.9326,31.035,31.5131,227758.0
2023-07-13,31.6399,32.2936,31.518,32.1765,201420.0
2023-07-14,32.2838,32.2838,31.3445,31.757,131748.0
2023-07-15,32.2838,32.2838,31.3445,31.757,131748.0
2023-07-16,32.2838,32.2838,31.3445,31.757,131748.0
2023-07-17,31.5911,32.2838,31.5228,32.0594,185639.0
2023-07-18,32.0985,33.1619,31.957,32.8985,240735.0
2023-07-19,33.2497,34.1278,32.9765,34.0205,211418.0
2023-07-20,33.1131,33.1131,30.1472,32.2936,439713.0
2023-07-21,33.1034,34.0205,32.3717,32.8497,297968.0
2023-07-22,33.1034,34.0205,32.3717,32.8497,297968.0
2023-07-23,33.1034,34.0205,32.3717,32.8497,297968.0
2023-07-24,32.6546,33.5229,32.6546,33.4156,154534.0
2023-07-25,33.4644,33.6595,32.8985,32.918,155261.0
2023-07-26,33.2595,34.2595,33.157,33.9034,112716.0
2023-07-27,34.0595,34.0595,33.0058,33.2302,146360.0
2023-07-28,33.8156,33.8156,33.2497,33.4449,122160.0
2023-07-29,33.8156,33.8156,33.2497,33.4449,122160.0
2023-07-30,33.8156,33.8156,33.2497,33.4449,122160.0
2023-07-31,33.4644,33.879,33.1912,33.5229,126392.0
2023-08-01,33.3766,33.4156,32.7912,33.3863,127011.0
2023-08-02,32.9473,33.8254,32.9473,33.7571,208794.0
2023-08-03,33.679,34.3522,33.3766,34.0205,106018.0
2023-08-04,33.9522,34.3229,33.6302,34.0498,130672.0
2023-08-05,33.9522,34.3229,33.6302,34.0498,130672.0
2023-08-06,33.9522,34.3229,33.6302,34.0498,130672.0
2023-08-07,34.1766,34.4498,33.8888,34.3327,90658.0
2023-08-08,33.6595,34.2351,33.1229,34.0498,142459.0
2023-08-09,33.9034,33.9034,33.2595,33.64,126696.0
2023-08-10,33.7375,34.362,33.4253,33.6888,93027.0
2023-08-11,33.4058,33.8644,33.3668,33.601,90953.0
2023-08-12,33.4058,33.8644,33.3668,33.601,90953.0
