,SPR US Equity,SPR US Equity,SPR US Equity,SPR US Equity,SPR US Equity
2021-05-11,43.3098,44.3481,42.4412,42.9304,2164280.0
2021-05-12,42.8305,43.3297,40.4943,40.7339,2227545.0
2021-05-13,41.4228,43.5294,41.2531,42.3813,2285275.0
2021-05-14,43.0202,44.0386,42.7307,43.1001,1711706.0
2021-05-15,43.0202,44.0386,42.7307,43.1001,1711706.0
2021-05-16,43.0202,44.0386,42.7307,43.1001,1711706.0
2021-05-17,42.1516,42.8905,41.6624,42.3314,2461837.0
2021-05-18,42.7107,43.5544,41.962,42.8006,2168836.0
2021-05-19,42.0418,43.2798,41.6724,43.19,1920053.0
2021-05-20,43.4795,43.6093,42.561,43.3497,1490377.0
2021-05-21,44.4679,46.4846,44.3381,45.4962,2653663.0
2021-05-22,44.4679,46.4846,44.3381,45.4962,2653663.0
2021-05-23,44.4679,46.4846,44.3381,45.4962,2653663.0
2021-05-24,46.0354,46.8041,45.4164,46.5545,1662585.0
2021-05-25,47.0138,47.9023,46.245,46.5046,1540931.0
2021-05-26,46.7242,47.0237,46.23,46.5745,1480810.0
2021-05-27,48.2817,49.5397,48.0121,49.4598,2977531.0
2021-05-28,48.8308,49.2901,48.122,49.1303,2171732.0
2021-05-29,48.8308,49.2901,48.122,49.1303,2171732.0
2021-05-30,48.8308,49.2901,48.122,49.1303,2171732.0
2021-05-31,48.8308,49.2901,48.122,49.1303,2171732.0
2021-06-01,49.7194,51.0522,49.6315,50.6678,1441009.0
2021-06-02,51.0472,51.8859,50.568,51.3867,2352925.0
2021-06-03,50.7078,51.3767,50.0688,50.4083,1054494.0
2021-06-04,50.7277,51.157,50.2385,50.4282,891664.0
2021-06-05,50.7277,51.157,50.2385,50.4282,891664.0
2021-06-06,50.7277,51.157,50.2385,50.4282,891664.0
2021-06-07,50.5281,51.7661,50.5281,51.7361,1251067.0
2021-06-08,51.9258,53.0939,51.4665,52.9142,2559074.0
2021-06-09,52.7744,52.8543,51.197,51.2369,1678870.0
2021-06-10,52.1754,52.405,50.0538,50.4282,2212786.0
2021-06-11,51.0174,51.1472,50.0488,50.7578,1700328.0
2021-06-12,51.0174,51.1472,50.0488,50.7578,1700328.0
2021-06-13,51.0174,51.1472,50.0488,50.7578,1700328.0
2021-06-14,50.6279,50.8676,49.5095,50.2285,1761882.0
2021-06-15,50.2285,51.0773,50.1287,50.8376,1463854.0
2021-06-16,50.6779,51.2271,49.9489,50.7278,1534257.0
2021-06-17,50.4782,50.6579,48.2114,49.1101,1504629.0
2021-06-18,48.2613,49.17,47.9018,48.5209,1816889.0
2021-06-19,48.2613,49.17,47.9018,48.5209,1816889.0
2021-06-20,48.2613,49.17,47.9018,48.5209,1816889.0
2021-06-21,48.6607,50.1886,48.3612,50.1786,1626417.0
2021-06-22,50.4282,50.4282,48.9004,49.0302,1359255.0
2021-06-23,49.1301,49.5395,48.7606,48.9603,1383840.0
2021-06-24,49.2998,50.3683,48.7606,50.3384,1496289.0
2021-06-25,50.2585,50.3783,49.1801,49.7292,2118551.0
2021-06-26,50.2585,50.3783,49.1801,49.7292,2118551.0
2021-06-27,50.2585,50.3783,49.1801,49.7292,2118551.0
2021-06-28,49.2799,49.4217,46.404,47.3426,3497150.0
2021-06-29,47.782,48.1115,46.1543,46.3341,2248740.0
2021-06-30,46.6536,47.4774,46.2442,47.1229,2153645.0
2021-07-01,47.3726,47.9717,47.1129,47.5823,1170489.0
2021-07-02,47.4425,47.782,46.2841,46.9632,1144737.0
2021-07-03,47.4425,47.782,46.2841,46.9632,1144737.0
2021-07-04,47.4425,47.782,46.2841,46.9632,1144737.0
2021-07-05,47.4425,47.782,46.2841,46.9632,1144737.0
2021-07-06,46.9332,47.0181,45.5652,46.2342,1078486.0
2021-07-07,45.9246,46.5737,44.6165,44.966,1228211.0
2021-07-08,43.6978,46.9532,43.6579,46.2042,2722616.0
2021-07-09,46.4439,47.7121,46.1443,47.5623,1245933.0
2021-07-10,46.4439,47.7121,46.1443,47.5623,1245933.0
2021-07-11,46.4439,47.7121,46.1443,47.5623,1245933.0
2021-07-12,46.9332,46.9532,46.0345,46.1343,1188794.0
2021-07-13,45.0359,45.4653,44.1871,44.247,1620445.0
2021-07-14,44.5266,45.2256,42.879,43.0288,1333901.0
2021-07-15,42.7292,43.9275,42.0601,42.4496,1490475.0
2021-07-16,43.0987,43.3583,41.1814,41.4111,2224594.0
2021-07-17,43.0987,43.3583,41.1814,41.4111,2224594.0
2021-07-18,43.0987,43.3583,41.1814,41.4111,2224594.0
2021-07-19,39.9432,40.063,38.3055,38.9645,3824922.0
2021-07-20,39.364,42.14,39.324,41.8205,3846520.0
2021-07-21,42.5994,44.247,42.3397,43.4981,1914942.0
2021-07-22,42.9788,43.4981,42.4396,42.889,953478.0
2021-07-23,43.538,43.8276,42.4496,42.7691,682632.0
2021-07-24,43.538,43.8276,42.4496,42.7691,682632.0
2021-07-25,43.538,43.8276,42.4496,42.7691,682632.0
2021-07-26,42.7891,43.6279,42.3497,43.598,850300.0
2021-07-27,43.1885,43.7378,42.8989,43.5181,1156744.0
2021-07-28,45.5252,45.9346,43.8426,44.4567,1470021.0
2021-07-29,44.7164,45.2756,44.1771,44.3968,1219045.0
2021-07-30,43.6279,44.3868,42.9289,43.1486,1242056.0
2021-07-31,43.6279,44.3868,42.9289,43.1486,1242056.0
2021-08-01,43.6279,44.3868,42.9289,43.1486,1242056.0
2021-08-02,43.4382,44.7663,42.9589,43.0288,1258233.0
2021-08-03,42.5894,43.1985,41.5009,43.1785,1526106.0
2021-08-04,41.2363,43.1785,39.7834,40.4424,4444737.0
2021-08-05,40.2927,41.6907,39.6635,41.0216,2411997.0
2021-08-06,42.3697,42.9188,41.7206,42.2698,1620436.0
2021-08-07,42.3697,42.9188,41.7206,42.2698,1620436.0
2021-08-08,42.3697,42.9188,41.7206,42.2698,1620436.0
2021-08-09,41.3711,41.8804,40.5822,41.441,1256190.0
2021-08-10,41.441,42.4895,41.0317,42.3797,1177367.0
2021-08-11,42.4296,43.8476,41.7616,43.7877,1497857.0
2021-08-12,43.7877,44.0773,42.869,43.1386,999513.0
2021-08-13,43.0288,43.2584,41.6982,41.8804,1224722.0
2021-08-14,43.0288,43.2584,41.6982,41.8804,1224722.0
2021-08-15,43.0288,43.2584,41.6982,41.8804,1224722.0
2021-08-16,41.4111,41.5209,40.4824,41.2113,1195416.0
2021-08-17,40.4424,41.1664,39.8333,40.0929,1032853.0
2021-08-18,39.8433,41.0915,39.4039,40.2228,1396675.0
2021-08-19,39.6136,40.3725,37.8062,38.1058,2532436.0
2021-08-20,37.946,38.4702,37.7762,38.4353,1143310.0
2021-08-21,37.946,38.4702,37.7762,38.4353,1143310.0
2021-08-22,37.946,38.4702,37.7762,38.4353,1143310.0
2021-08-23,39.0944,39.8633,38.9346,39.5936,1227145.0
2021-08-24,40.023,41.2513,40.023,40.782,1005168.0
2021-08-25,40.8618,41.3112,40.1529,40.9218,863888.0
2021-08-26,40.9018,40.9018,39.5936,39.7634,880636.0
2021-08-27,39.7934,41.441,39.6735,40.8419,1513752.0
2021-08-28,39.7934,41.441,39.6735,40.8419,1513752.0
2021-08-29,39.7934,41.441,39.6735,40.8419,1513752.0
2021-08-30,41.0316,41.1115,38.9446,38.9546,1379781.0
2021-08-31,39.2142,39.5936,38.8447,39.1842,1060823.0
2021-09-01,39.324,39.8233,38.9246,39.1942,1294687.0
2021-09-02,39.2142,40.6921,39.0594,40.1928,1220471.0
2021-09-03,39.9731,40.4325,39.0544,39.4738,1426430.0
2021-09-04,39.9731,40.4325,39.0544,39.4738,1426430.0
2021-09-05,39.9731,40.4325,39.0544,39.4738,1426430.0
2021-09-06,39.9731,40.4325,39.0544,39.4738,1426430.0
2021-09-07,39.2441,40.0929,38.9547,39.4838,1243241.0
2021-09-08,39.314,39.6935,37.7463,37.8661,1525470.0
2021-09-09,37.8362,39.2242,37.5765,38.7848,1212978.0
2021-09-10,39.0345,39.4041,38.0756,38.0956,1191714.0
2021-09-11,39.0345,39.4041,38.0756,38.0956,1191714.0
2021-09-12,39.0345,39.4041,38.0756,38.0956,1191714.0
2021-09-13,38.625,40.5927,38.57,39.8935,1778031.0
2021-09-14,39.8535,40.0833,38.9246,39.0045,1062547.0
2021-09-15,39.1044,39.7137,38.6749,39.6937,851946.0
2021-09-16,39.7836,40.0733,38.9346,38.9945,739846.0
2021-09-17,39.0944,39.474,38.5551,39.1943,2036732.0
2021-09-18,39.0944,39.474,38.5551,39.1943,2036732.0
2021-09-19,39.0944,39.474,38.5551,39.1943,2036732.0
2021-09-20,38.1755,39.4041,37.9158,39.2442,1319519.0
2021-09-21,39.5739,39.6238,38.2554,38.4452,1193414.0
2021-09-22,38.9046,40.293,38.9046,40.0433,1092687.0
2021-09-23,40.4229,42.071,40.308,42.061,1555189.0
2021-09-24,41.8812,43.0598,41.5713,42.5204,1603949.0
2021-09-25,41.8812,43.0598,41.5713,42.5204,1603949.0
2021-09-26,41.8812,43.0598,41.5713,42.5204,1603949.0
2021-09-27,42.89,44.7628,42.89,44.1585,1841243.0
2021-09-28,43.9388,44.608,42.9399,43.1097,1025743.0
2021-09-29,45.427,46.6756,44.6995,45.6468,3355789.0
2021-09-30,45.6767,46.0164,43.9937,44.1385,1378346.0
2021-10-01,45.1973,46.0363,44.7378,45.8066,1088048.0
2021-10-02,45.1973,46.0363,44.7378,45.8066,1088048.0
2021-10-03,45.1973,46.0363,44.7378,45.8066,1088048.0
2021-10-04,45.8465,46.7255,45.467,46.6556,1626678.0
2021-10-05,46.6007,47.3648,45.8765,46.7155,1166958.0
2021-10-06,45.9065,47.3548,45.1274,47.3348,1214870.0
2021-10-07,47.8742,47.9341,47.0701,47.7943,1298082.0
2021-10-08,47.8342,47.9541,46.7505,47.3048,2106356.0
2021-10-09,47.8342,47.9541,46.7505,47.3048,2106356.0
2021-10-10,47.8342,47.9541,46.7505,47.3048,2106356.0
2021-10-11,47.4447,48.5234,47.145,47.4447,1174150.0
2021-10-12,47.2449,48.4935,47.1251,47.8742,1353457.0
2021-10-13,47.8342,47.8342,45.7367,46.4958,1502758.0
2021-10-14,46.8354,46.9353,43.8389,44.1186,2885706.0
2021-10-15,44.3683,44.9776,43.5892,44.1485,2274227.0
2021-10-16,44.3683,44.9776,43.5892,44.1485,2274227.0
2021-10-17,44.3683,44.9776,43.5892,44.1485,2274227.0
2021-10-18,43.6591,43.9088,42.7901,42.92,1110671.0
2021-10-19,42.6403,43.1397,42.4006,43.1397,1131489.0
2021-10-20,43.1597,44.3083,42.925,44.0686,1042199.0
2021-10-21,43.8489,44.4481,43.0698,43.1597,623218.0
2021-10-22,43.2895,44.1585,43.0198,43.1996,863765.0
2021-10-23,43.2895,44.1585,43.0198,43.1996,863765.0
2021-10-24,43.2895,44.1585,43.0198,43.1996,863765.0
2021-10-25,42.9999,43.4793,42.2507,42.3706,938582.0
2021-10-26,42.2008,42.9298,41.5915,42.1708,1207405.0
2021-10-27,42.91,42.9399,41.4517,41.4816,1453886.0
2021-10-28,41.4866,41.8312,40.7325,41.5116,946746.0
2021-10-29,41.5216,42.051,40.9473,41.2419,1096842.0
2021-10-30,41.5216,42.051,40.9473,41.2419,1096842.0
2021-10-31,41.5216,42.051,40.9473,41.2419,1096842.0
2021-11-01,41.2819,43.2895,41.1963,43.1996,1353714.0
2021-11-02,43.2496,43.2496,41.8312,42.4106,1051758.0
2021-11-03,41.8312,42.2008,39.5839,40.1532,3421653.0
2021-11-04,40.0333,40.8624,39.8037,40.1532,2474243.0
2021-11-05,41.4517,45.5469,41.192,45.467,3859423.0
2021-11-06,41.4517,45.5469,41.192,45.467,3859423.0
2021-11-07,41.4517,45.5469,41.192,45.467,3859423.0
2021-11-08,45.5169,46.4059,44.7677,46.316,1781001.0
2021-11-09,46.0563,46.4858,44.9876,46.2661,1360417.0
2021-11-10,45.8166,46.7555,44.0287,44.2085,1281179.0
2021-11-11,44.4482,45.3072,44.1186,44.6879,1211749.0
2021-11-12,44.3383,45.5269,44.1286,44.7079,1467678.0
2021-11-13,44.3383,45.5269,44.1286,44.7079,1467678.0
2021-11-14,44.3383,45.5269,44.1286,44.7079,1467678.0
2021-11-15,47.0551,47.5845,46.6057,47.215,2507283.0
2021-11-16,46.9253,46.9253,44.6979,44.8477,1438524.0
2021-11-17,45.5669,46.1762,44.3683,45.487,1511883.0
2021-11-18,46.0263,46.8354,44.638,45.1873,1455885.0
2021-11-19,44.2484,44.3583,41.7313,41.9311,2526137.0
2021-11-20,44.2484,44.3583,41.7313,41.9311,2526137.0
2021-11-21,44.2484,44.3583,41.7313,41.9311,2526137.0
2021-11-22,42.0909,42.4305,41.5116,41.5416,1379355.0
2021-11-23,42.071,43.0298,41.7114,42.8301,1975231.0
2021-11-24,42.5404,43.9987,42.3306,43.4893,853862.0
2021-11-25,42.5404,43.9987,42.3306,43.4893,853862.0
2021-11-26,39.1544,39.9434,36.867,39.8535,4563260.0
2021-11-27,39.1544,39.9434,36.867,39.8535,4563260.0
2021-11-28,39.1544,39.9434,36.867,39.8535,4563260.0
2021-11-29,40.7725,41.0322,37.5462,38.6549,3745849.0
2021-11-30,37.9557,38.1855,37.2865,37.8159,2139035.0
2021-12-01,38.9046,39.0944,35.179,35.189,2290743.0
2021-12-02,37.4763,38.2954,36.2438,38.0357,4297546.0
2021-12-03,37.5962,38.3453,36.3876,37.1866,1787724.0
2021-12-04,37.5962,38.3453,36.3876,37.1866,1787724.0
2021-12-05,37.5962,38.3453,36.3876,37.1866,1787724.0
2021-12-06,37.9258,39.8236,37.5662,39.0345,1971849.0
2021-12-07,40.2531,40.9323,39.9534,40.5228,1637296.0
2021-12-08,40.9023,42.5104,40.5327,41.5815,1575028.0
2021-12-09,40.6926,41.6514,40.4928,41.3218,1507174.0
2021-12-10,41.5117,41.5366,39.9831,40.5326,1190534.0
2021-12-11,41.5117,41.5366,39.9831,40.5326,1190534.0
2021-12-12,41.5117,41.5366,39.9831,40.5326,1190534.0
2021-12-13,39.6234,40.113,38.3526,38.8641,1629699.0
2021-12-14,38.4045,39.5535,38.1598,38.2047,1191036.0
2021-12-15,38.1947,38.6643,36.5962,38.5344,2037564.0
2021-12-16,39.2238,40.1829,38.5144,38.5944,2010279.0
2021-12-17,38.6043,40.1393,37.6952,39.8432,2046719.0
2021-12-18,38.6043,40.1393,37.6952,39.8432,2046719.0
2021-12-19,38.6043,40.1393,37.6952,39.8432,2046719.0
2021-12-20,38.4145,39.8832,37.7651,39.6234,1325901.0
2021-12-21,40.3627,43.8195,40.1829,43.6297,2522436.0
2021-12-22,43.6297,44.4589,43.27,43.6896,1324356.0
2021-12-23,44.1492,44.7127,43.6377,44.1892,1006663.0
2021-12-24,44.1492,44.7127,43.6377,44.1892,1006663.0
2021-12-25,44.1492,44.7127,43.6377,44.1892,1006663.0
2021-12-26,44.1492,44.7127,43.6377,44.1892,1006663.0
2021-12-27,43.6996,44.0357,42.8706,43.8995,864566.0
2021-12-28,43.7995,44.9785,43.5947,44.1292,1940931.0
2021-12-29,44.0693,44.3291,43.0702,43.2501,1083368.0
2021-12-30,43.1102,44.0393,42.9703,43.0203,827402.0
2021-12-31,42.5807,43.2101,42.4608,43.0502,968321.0
2022-01-01,42.5807,43.2101,42.4608,43.0502,968321.0
2022-01-02,42.5807,43.2101,42.4608,43.0502,968321.0
2022-01-03,43.5698,45.6878,43.5598,44.8985,1327738.0
2022-01-04,45.5979,47.4148,45.508,47.1065,2737865.0
2022-01-05,47.626,47.9108,45.9675,46.1873,1811448.0
2022-01-06,47.0166,47.1964,45.428,45.7877,1414060.0
2022-01-07,46.9566,48.6151,46.789,47.4062,1940206.0
2022-01-08,46.9566,48.6151,46.789,47.4062,1940206.0
2022-01-09,46.9566,48.6151,46.789,47.4062,1940206.0
2022-01-10,47.3762,47.666,46.2073,46.4871,1323270.0
2022-01-11,46.6969,47.8658,46.507,47.7759,1092633.0
2022-01-12,47.8058,48.675,47.7159,48.2554,1292141.0
2022-01-13,49.4244,50.3435,47.8658,48.0956,3132973.0
2022-01-14,47.4162,49.6042,46.8367,49.5542,1220076.0
2022-01-15,47.4162,49.6042,46.8367,49.5542,1220076.0
2022-01-16,47.4162,49.6042,46.8367,49.5542,1220076.0
2022-01-17,47.4162,49.6042,46.8367,49.5542,1220076.0
2022-01-18,48.7949,49.804,48.3154,48.765,2236552.0
2022-01-19,48.5751,48.5751,46.7968,46.9067,1544418.0
2022-01-20,47.0665,48.2754,46.3722,46.4971,1250998.0
2022-01-21,46.0375,46.2673,44.2441,44.8386,2079880.0
2022-01-22,46.0375,46.2673,44.2441,44.8386,2079880.0
2022-01-23,46.0375,46.2673,44.2441,44.8386,2079880.0
2022-01-24,43.27,44.8885,41.8813,44.6588,1942602.0
2022-01-25,43.6297,45.428,43.1701,44.7187,1216422.0
2022-01-26,45.8077,46.4071,42.8404,43.2501,3611628.0
2022-01-27,43.8595,44.5489,40.6425,41.2919,2470609.0
2022-01-28,40.7424,41.6715,39.1838,41.6316,2238221.0
2022-01-29,40.7424,41.6715,39.1838,41.6316,2238221.0
2022-01-30,40.7424,41.6715,39.1838,41.6316,2238221.0
2022-01-31,41.152,43.8095,40.9622,43.7896,2367893.0
2022-02-01,44.1992,45.6079,43.8195,45.2882,1883423.0
2022-02-02,45.0084,46.7668,43.2001,46.3572,3126646.0
2022-02-03,45.8576,47.1465,45.1583,46.6569,1804034.0
2022-02-04,46.4871,47.2863,45.7378,46.8467,931359.0
2022-02-05,46.4871,47.2863,45.7378,46.8467,931359.0
2022-02-06,46.4871,47.2863,45.7378,46.8467,931359.0
2022-02-07,47.5061,49.824,47.4861,49.3444,2111757.0
2022-02-08,49.5542,49.9222,48.755,49.6941,2101973.0
2022-02-09,49.774,50.2836,49.0047,49.8839,2214912.0
2022-02-10,49.5243,53.1309,49.33,50.4234,3384391.0
2022-02-11,50.5833,52.6763,48.6651,49.4943,3042008.0
2022-02-12,50.5833,52.6763,48.6651,49.4943,3042008.0
2022-02-13,50.5833,52.6763,48.6651,49.4943,3042008.0
2022-02-14,49.6941,51.0628,48.8749,49.2245,1551393.0
2022-02-15,50.3035,52.3916,50.2536,52.1718,1429302.0
2022-02-16,51.952,53.2608,51.6323,53.061,2021298.0
2022-02-17,52.7013,53.2613,51.8921,51.982,1415857.0
2022-02-18,51.6823,52.7713,50.923,51.0229,1424178.0
2022-02-19,51.6823,52.7713,50.923,51.0229,1424178.0
2022-02-20,51.6823,52.7713,50.923,51.0229,1424178.0
2022-02-21,51.6823,52.7713,50.923,51.0229,1424178.0
2022-02-22,50.4534,50.7032,48.715,48.8149,1524224.0
2022-02-23,49.7041,50.7831,48.3134,48.6251,1366046.0
2022-02-24,46.9167,49.7441,46.3971,49.4044,2124936.0
2022-02-25,49.6142,50.7132,48.735,50.6432,1921181.0
2022-02-26,49.6142,50.7132,48.735,50.6432,1921181.0
2022-02-27,49.6142,50.7132,48.735,50.6432,1921181.0
2022-02-28,49.9339,51.985,49.2345,49.9539,2591381.0
2022-03-01,49.754,49.754,44.7886,45.3581,4312698.0
2022-03-02,45.7078,48.5466,45.488,46.9067,2669813.0
2022-03-03,47.1764,47.4412,43.4399,44.0893,3002502.0
2022-03-04,43.27,43.6597,41.3918,42.1411,2972420.0
2022-03-05,43.27,43.6597,41.3918,42.1411,2972420.0
2022-03-06,43.27,43.6597,41.3918,42.1411,2972420.0
2022-03-07,42.0412,44.0793,38.0748,38.3246,4514259.0
2022-03-08,38.9241,42.0711,37.8051,39.014,3708197.0
2022-03-09,40.5525,43.3699,40.4626,42.6206,3524536.0
2022-03-10,41.4217,44.1193,41.3818,42.5007,1630869.0
2022-03-11,43.1102,44.1242,42.5807,42.7205,1329200.0
2022-03-12,43.1102,44.1242,42.5807,42.7205,1329200.0
2022-03-13,43.1102,44.1242,42.5807,42.7205,1329200.0
2022-03-14,42.8604,43.1901,41.4617,42.231,2050570.0
2022-03-15,42.7205,44.3091,42.5307,44.3091,1455044.0
2022-03-16,44.9585,47.0266,44.9585,46.577,2430488.0
2022-03-17,45.3578,46.537,45.0264,46.507,1169251.0
2022-03-18,46.9567,47.4563,46.1772,46.9067,2221222.0
2022-03-19,46.9567,47.4563,46.1772,46.9067,2221222.0
2022-03-20,46.9567,47.4563,46.1772,46.9067,2221222.0
2022-03-21,44.8482,45.8275,43.0295,45.2779,2194407.0
2022-03-22,45.5977,47.896,45.353,47.6462,1788570.0
2022-03-23,47.0466,48.4656,46.6369,47.1066,1740028.0
2022-03-24,47.1466,48.3047,46.517,48.1458,1697685.0
2022-03-25,48.2658,49.325,48.0259,48.3357,950895.0
2022-03-26,48.2658,49.325,48.0259,48.3357,950895.0
2022-03-27,48.2658,49.325,48.0259,48.3357,950895.0
2022-03-28,47.896,48.1958,46.1173,47.1066,1316355.0
2022-03-29,47.8361,49.4649,47.7261,48.6255,1082715.0
2022-03-30,48.5156,50.3343,47.996,48.9153,1942990.0
2022-03-31,49.1351,50.1544,48.7604,48.8553,1115228.0
2022-04-01,49.305,49.8197,48.0759,48.9353,1059747.0
2022-04-02,49.305,49.8197,48.0759,48.9353,1059747.0
2022-04-03,49.305,49.8197,48.0759,48.9353,1059747.0
2022-04-04,48.8553,48.8553,46.9367,48.1259,1787895.0
2022-04-05,48.1658,48.9253,45.8275,46.1672,2799284.0
2022-04-06,45.4278,45.5377,43.7889,44.1487,1656092.0
2022-04-07,44.1187,44.5884,42.9295,44.1287,1979641.0
2022-04-08,44.0488,44.2186,42.8196,43.0994,1699637.0
2022-04-09,44.0488,44.2186,42.8196,43.0994,1699637.0
2022-04-10,44.0488,44.2186,42.8196,43.0994,1699637.0
2022-04-11,42.8496,45.4456,42.6398,44.4984,1511458.0
2022-04-12,44.9681,46.2072,44.6383,45.6676,853444.0
2022-04-13,46.4271,47.2865,45.7975,46.6969,918978.0
2022-04-14,46.9267,47.6762,45.6676,46.1972,963400.0
2022-04-15,46.9267,47.6762,45.6676,46.1972,963400.0
2022-04-16,46.9267,47.6762,45.6676,46.1972,963400.0
2022-04-17,46.9267,47.6762,45.6676,46.1972,963400.0
2022-04-18,45.8175,46.527,45.5177,45.7176,825426.0
2022-04-19,45.6676,47.4763,45.6676,46.537,1036251.0
2022-04-20,46.9467,47.2964,45.7875,46.2472,1670723.0
2022-04-21,47.866,48.1758,45.3478,45.4877,1035476.0
2022-04-22,45.1879,45.9174,43.8489,44.1087,900985.0
2022-04-23,45.1879,45.9174,43.8489,44.1087,900985.0
2022-04-24,45.1879,45.9174,43.8489,44.1087,900985.0
2022-04-25,43.4592,44.3785,42.6098,44.3286,1004198.0
2022-04-26,43.8489,44.2786,42.7407,42.8096,1249533.0
2022-04-27,41.9402,42.8096,40.4413,42.2001,2379182.0
2022-04-28,42.6897,43.9587,41.5405,43.649,1364516.0
2022-04-29,43.3492,44.1287,41.8681,42.0102,762530.0
2022-04-30,43.3492,44.1287,41.8681,42.0102,762530.0
2022-05-01,43.3492,44.1287,41.8681,42.0102,762530.0
2022-05-02,41.7304,42.1701,40.4713,41.7804,1314677.0
2022-05-03,42.0102,42.7397,41.3107,42.34,1460355.0
2022-05-04,42.34,43.4692,37.0837,39.2821,5655404.0
2022-05-05,38.6326,39.0522,36.2943,37.0937,2669860.0
2022-05-06,36.5741,36.7539,34.2857,35.0751,5412239.0
2022-05-07,36.5741,36.7539,34.2857,35.0751,5412239.0
2022-05-08,36.5741,36.7539,34.2857,35.0751,5412239.0
2022-05-09,34.1857,34.6654,29.8588,31.3877,5350093.0
2022-05-10,32.3271,33.5462,30.5383,31.2278,3606233.0
2022-05-11,31.0979,33.0765,30.5084,30.7182,2981723.0
2022-05-12,30.4284,30.9181,28.2799,29.0394,3750601.0
2022-05-13,29.8488,32.0473,29.7889,31.3578,3208180.0
2022-05-14,29.8488,32.0473,29.7889,31.3578,3208180.0
2022-05-15,29.8488,32.0473,29.7889,31.3578,3208180.0
2022-05-16,31.3178,32.2971,29.8988,30.3085,2534146.0
2022-05-17,31.2278,33.0965,30.8381,32.5969,2183527.0
2022-05-18,31.9673,32.7866,30.2885,30.998,1534355.0
2022-05-19,30.6583,31.5176,30.0787,30.978,1809892.0
2022-05-20,31.4777,31.5926,28.14,29.0394,3106208.0
2022-05-21,31.4777,31.5926,28.14,29.0394,3106208.0
2022-05-22,31.4777,31.5926,28.14,29.0394,3106208.0
2022-05-23,29.0594,30.4984,28.8695,30.2985,1586463.0
2022-05-24,29.659,29.7189,28.0801,28.4298,2089067.0
2022-05-25,28.4198,29.1592,28.2601,28.8196,1904925.0
2022-05-26,29.1393,30.9381,29.1193,30.6283,1976688.0
2022-05-27,31.2978,32.0373,30.978,31.9873,1986421.0
2022-05-28,31.2978,32.0373,30.978,31.9873,1986421.0
2022-05-29,31.2978,32.0373,30.978,31.9873,1986421.0
2022-05-30,31.2978,32.0373,30.978,31.9873,1986421.0
2022-05-31,31.6575,32.1572,31.1829,31.3977,1541932.0
2022-06-01,31.8874,32.3121,30.7182,32.0273,2132239.0
2022-06-02,32.2072,33.9659,32.2072,33.7461,2224872.0
2022-06-03,33.0566,33.2764,32.0673,32.3171,1962433.0
2022-06-04,33.0566,33.2764,32.0673,32.3171,1962433.0
2022-06-05,33.0566,33.2764,32.0673,32.3171,1962433.0
2022-06-06,32.9666,33.1765,31.7775,32.6868,1568831.0
2022-06-07,32.377,33.816,32.1022,33.796,1679284.0
2022-06-08,33.2764,34.0321,32.8367,33.0566,1851679.0
2022-06-09,32.7368,32.8817,31.8474,31.9174,1764657.0
2022-06-10,30.978,31.058,29.7039,29.9587,1830370.0
2022-06-11,30.978,31.058,29.7039,29.9587,1830370.0
2022-06-12,30.978,31.058,29.7039,29.9587,1830370.0
2022-06-13,28.6597,28.6597,26.6961,27.1507,2421135.0
2022-06-14,27.3906,27.6654,26.1615,27.1108,2936496.0
2022-06-15,27.8505,29.47,27.5606,29.1801,2842262.0
2022-06-16,28.3504,28.6503,27.2757,27.4707,2084578.0
2022-06-17,27.7706,28.9602,27.0908,28.5503,2443478.0
2022-06-18,27.7706,28.9602,27.0908,28.5503,2443478.0
2022-06-19,27.7706,28.9602,27.0908,28.5503,2443478.0
2022-06-20,27.7706,28.9602,27.0908,28.5503,2443478.0
2022-06-21,29.6099,30.4197,28.8002,28.8302,1551906.0
2022-06-22,27.9905,28.8252,27.7905,28.4803,2223569.0
2022-06-23,28.3404,28.8802,27.4207,28.2604,1690130.0
2022-06-24,28.4703,30.0998,28.4503,30.0198,3914725.0
2022-06-25,28.4703,30.0998,28.4503,30.0198,3914725.0
2022-06-26,28.4703,30.0998,28.4503,30.0198,3914725.0
2022-06-27,30.1997,30.2897,29.1201,29.9398,1903346.0
2022-06-28,30.4796,31.6692,29.6649,29.7199,1506071.0
2022-06-29,29.6199,29.6199,28.7402,29.36,1435353.0
2022-06-30,28.8902,29.51,27.7256,29.29,1558976.0
2022-07-01,29.4,30.6346,29.0701,30.3197,1602448.0
2022-07-02,29.4,30.6346,29.0701,30.3197,1602448.0
2022-07-03,29.4,30.6346,29.0701,30.3197,1602448.0
2022-07-04,29.4,30.6346,29.0701,30.3197,1602448.0
2022-07-05,29.29,30.4546,28.2904,30.3997,1963799.0
2022-07-06,30.1897,30.7995,29.6999,30.4896,1942772.0
2022-07-07,30.8695,31.6292,30.8195,30.9095,900786.0
2022-07-08,30.9595,31.1494,30.4297,30.7995,1115058.0
2022-07-09,30.9595,31.1494,30.4297,30.7995,1115058.0
2022-07-10,30.9595,31.1494,30.4297,30.7995,1115058.0
2022-07-11,30.4696,30.6596,29.8998,30.3597,1368756.0
2022-07-12,30.3397,32.6289,30.0098,31.8792,1630734.0
2022-07-13,30.7995,31.8792,30.5896,31.2694,1585813.0
