,PCAR US Equity,PCAR US Equity,PCAR US Equity,PCAR US Equity,PCAR US Equity
2022-07-05,49.6458,50.0921,48.9305,50.0493,2506550.0
2022-07-06,50.0493,50.1716,49.1628,49.7192,1851705.0
2022-07-07,49.9332,51.0215,49.8292,50.2817,2358489.0
2022-07-08,50.4773,50.4773,49.1628,49.5663,2273352.0
2022-07-09,50.4773,50.4773,49.1628,49.5663,2273352.0
2022-07-10,50.4773,50.4773,49.1628,49.5663,2273352.0
2022-07-11,48.6431,49.0711,48.3405,48.478,3345716.0
2022-07-12,48.5025,49.8292,48.3741,49.1078,2504462.0
2022-07-13,48.1784,49.5785,48.1784,48.4964,2868087.0
2022-07-14,47.7688,48.4108,47.0779,48.3496,2867645.0
2022-07-15,48.9549,49.1873,48.2335,48.9427,9470418.0
2022-07-16,48.9549,49.1873,48.2335,48.9427,9470418.0
2022-07-17,48.9549,49.1873,48.2335,48.9427,9470418.0
2022-07-18,49.279,49.7568,48.8265,49.1017,2179935.0
2022-07-19,49.6336,51.4983,49.6336,51.3822,3696816.0
2022-07-20,50.8931,51.963,50.838,51.5656,2220426.0
2022-07-21,51.3638,51.9997,51.1529,51.6634,1645070.0
2022-07-22,51.8958,52.0914,51.4983,51.8041,1838330.0
2022-07-23,51.8958,52.0914,51.4983,51.8041,1838330.0
2022-07-24,51.8958,52.0914,51.4983,51.8041,1838330.0
2022-07-25,51.7001,52.7334,51.7001,52.5989,2598279.0
2022-07-26,53.4976,53.8094,51.3149,53.1736,5160759.0
2022-07-27,53.3998,54.6899,53.0513,54.4575,2866622.0
2022-07-28,54.6287,55.6498,54.323,55.6253,2437311.0
2022-07-29,55.5581,56.145,55.1362,55.9555,2645502.0
2022-07-30,55.5581,56.145,55.1362,55.9555,2645502.0
2022-07-31,55.5581,56.145,55.1362,55.9555,2645502.0
2022-08-01,55.6803,56.0655,55.2004,55.5336,2300109.0
2022-08-02,54.8916,55.8515,54.8611,55.1668,2140964.0
2022-08-03,55.448,55.6926,54.91,55.5397,2274620.0
2022-08-04,55.6926,55.7292,55.289,55.5642,3269778.0
2022-08-05,55.0689,55.7659,54.7938,55.717,1297380.0
2022-08-06,55.0689,55.7659,54.7938,55.717,1297380.0
2022-08-07,55.0689,55.7659,54.7938,55.717,1297380.0
2022-08-08,56.1633,56.5791,55.7843,55.9983,1669671.0
2022-08-09,55.9922,56.2123,55.6314,55.8638,1352226.0
2022-08-10,56.8114,57.0529,56.6097,57.0132,3422480.0
2022-08-11,56.9826,57.5818,56.6097,56.8603,2923826.0
2022-08-12,57.3189,57.3739,56.842,57.3067,2262711.0
2022-08-13,57.3189,57.3739,56.842,57.3067,2262711.0
2022-08-14,57.3189,57.3739,56.842,57.3067,2262711.0
2022-08-15,57.1049,58.1443,57.1049,57.6185,2044583.0
2022-08-16,57.5264,58.3732,57.3641,58.1585,1539224.0
2022-08-17,57.4651,57.7964,57.3273,57.3853,1864140.0
2022-08-18,57.4835,57.8885,57.3117,57.8148,1778169.0
2022-08-19,57.3424,57.4589,56.9435,57.0846,1899432.0
2022-08-20,57.3424,57.4589,56.9435,57.0846,1899432.0
2022-08-21,57.3424,57.4589,56.9435,57.0846,1899432.0
2022-08-22,56.5692,56.5692,55.4217,55.5199,3846927.0
2022-08-23,55.6058,56.1765,55.4586,55.612,2579390.0
2022-08-24,55.7654,56.2133,55.1763,56.1397,2649524.0
2022-08-25,56.2992,56.7472,56.109,56.7287,2509553.0
2022-08-26,56.7287,57.0601,55.1211,55.207,2647907.0
2022-08-27,56.7287,57.0601,55.1211,55.207,2647907.0
2022-08-28,56.7287,57.0601,55.1211,55.207,2647907.0
2022-08-29,54.7959,55.0321,54.4645,54.5381,2088555.0
2022-08-30,54.3847,54.5565,53.5073,54.0288,1792068.0
2022-08-31,53.5441,54.1761,53.3723,53.6975,2348634.0
2022-09-01,53.3723,53.7159,53.1636,53.6729,1579398.0
2022-09-02,54.1086,54.4715,52.8998,53.0593,1575116.0
2022-09-03,54.1086,54.4715,52.8998,53.0593,1575116.0
2022-09-04,54.1086,54.4715,52.8998,53.0593,1575116.0
2022-09-05,54.1086,54.4715,52.8998,53.0593,1575116.0
2022-09-06,53.0624,53.5686,52.7464,53.2802,1960727.0
2022-09-07,53.2005,54.5443,52.8507,54.3479,2541123.0
2022-09-08,53.7773,53.7773,51.9916,52.9734,3990108.0
2022-09-09,54.1209,54.9002,54.0104,54.2927,3433109.0
2022-09-10,54.1209,54.9002,54.0104,54.2927,3433109.0
2022-09-11,54.1209,54.9002,54.0104,54.2927,3433109.0
2022-09-12,54.4522,55.0597,54.2927,54.8756,2066280.0
2022-09-13,54.0841,54.2007,52.55,52.8077,3097076.0
2022-09-14,52.8691,53.2005,52.5071,53.0102,2505753.0
2022-09-15,53.0041,53.5073,52.2616,52.55,3176288.0
2022-09-16,52.0714,52.5684,51.4762,52.2432,4471392.0
2022-09-17,52.0714,52.5684,51.4762,52.2432,4471392.0
2022-09-18,52.0714,52.5684,51.4762,52.2432,4471392.0
2022-09-19,51.9303,53.5809,51.9303,53.5625,2248448.0
2022-09-20,53.1759,53.317,52.5439,53.1023,2070876.0
2022-09-21,53.3907,53.8202,52.4396,52.4396,1970219.0
2022-09-22,52.458,52.82,51.8382,52.096,1850649.0
2022-09-23,51.6419,51.7401,50.6724,51.4271,2667540.0
2022-09-24,51.6419,51.7401,50.6724,51.4271,2667540.0
2022-09-25,51.6419,51.7401,50.6724,51.4271,2667540.0
2022-09-26,51.2001,51.9794,50.9178,50.9301,2839073.0
2022-09-27,51.2308,51.5007,50.2919,50.9055,2416251.0
2022-09-28,51.2798,52.5746,51.0712,52.3598,2723198.0
2022-09-29,52.0775,52.1328,51.1571,52.0775,3164549.0
2022-09-30,52.2003,52.4764,51.2983,51.3535,3161741.0
2022-10-01,52.2003,52.4764,51.2983,51.3535,3161741.0
2022-10-02,52.2003,52.4764,51.2983,51.3535,3161741.0
2022-10-03,52.0407,53.3723,51.783,53.0655,2629401.0
2022-10-04,53.765,55.3113,53.7036,55.1702,3918990.0
2022-10-05,54.9063,56.2194,54.3878,55.7838,3464450.0
2022-10-06,55.6242,56.4864,55.0229,55.0413,2750844.0
2022-10-07,54.4645,54.667,53.6729,53.8018,2817924.0
2022-10-08,54.4645,54.667,53.6729,53.8018,2817924.0
2022-10-09,54.4645,54.667,53.6729,53.8018,2817924.0
2022-10-10,54.3111,54.4706,53.5134,53.9245,1713890.0
2022-10-11,53.857,55.3849,53.722,54.6547,2480078.0
2022-10-12,55.0658,55.3905,54.3123,54.3356,2016392.0
2022-10-13,53.4336,55.612,53.0777,55.3727,2568041.0
2022-10-14,55.2745,55.4322,53.9307,54.1638,2380091.0
2022-10-15,55.2745,55.4322,53.9307,54.1638,2380091.0
2022-10-16,55.2745,55.4322,53.9307,54.1638,2380091.0
2022-10-17,55.2622,55.5506,54.3356,54.5197,2944338.0
2022-10-18,55.4831,56.0875,54.7774,55.6549,2466302.0
2022-10-19,55.5997,56.201,55.2438,55.6795,2308004.0
2022-10-20,55.839,55.839,53.5809,53.7343,2750204.0
2022-10-21,53.8754,55.6181,53.8141,55.3297,3138834.0
2022-10-22,53.8754,55.6181,53.8141,55.3297,3138834.0
2022-10-23,53.8754,55.6181,53.8141,55.3297,3138834.0
2022-10-24,55.8942,56.606,55.7531,56.4649,3322718.0
2022-10-25,58.2321,58.2873,55.0413,56.2931,4812248.0
2022-10-26,57.3362,57.6799,56.3483,56.9435,5937435.0
2022-10-27,57.4344,58.2935,56.9619,57.7596,3520020.0
2022-10-28,58.0051,59.22,57.7535,59.0912,3140931.0
2022-10-29,58.0051,59.22,57.7535,59.0912,3140931.0
2022-10-30,58.0051,59.22,57.7535,59.0912,3140931.0
2022-10-31,58.631,59.5943,58.4776,59.4164,3284957.0
2022-11-01,59.6373,59.8582,58.6616,59.49,2388791.0
2022-11-02,59.1893,60.6804,58.588,58.723,3021542.0
2022-11-03,58.1585,60.0791,57.5939,59.5084,3919002.0
2022-11-04,60.4288,61.1468,60.2632,60.8216,3607193.0
2022-11-05,60.4288,61.1468,60.2632,60.8216,3607193.0
2022-11-06,60.4288,61.1468,60.2632,60.8216,3607193.0
2022-11-07,61.0977,61.291,60.4442,60.8338,3338415.0
2022-11-08,60.9381,62.0181,60.7172,61.699,3662957.0
2022-11-09,61.1591,62.2881,60.9811,61.2143,4557509.0
2022-11-10,63.0244,63.0981,61.564,62.5335,4568891.0
2022-11-11,62.5335,63.2914,62.3004,62.9692,3567837.0
2022-11-12,62.5335,63.2914,62.3004,62.9692,3567837.0
2022-11-13,62.5335,63.2914,62.3004,62.9692,3567837.0
2022-11-14,63.0061,63.973,62.458,63.0246,2525750.0
2022-11-15,63.4064,63.9915,62.7598,63.2956,2712941.0
2022-11-16,63.2956,64.4072,63.0554,63.6774,3423761.0
2022-11-17,62.1501,63.7882,61.9777,63.7451,3135767.0
2022-11-18,64.4226,64.6443,63.6343,63.9668,4672284.0
2022-11-19,64.4226,64.6443,63.6343,63.9668,4672284.0
2022-11-20,64.4226,64.6443,63.6343,63.9668,4672284.0
2022-11-21,64.0038,64.558,63.8498,64.2686,2044586.0
2022-11-22,64.4226,65.4294,64.3548,65.2909,2927486.0
2022-11-23,65.4202,66.0053,64.752,65.2108,2769032.0
2022-11-24,65.4202,66.0053,64.752,65.2108,2769032.0
2022-11-25,65.3155,65.4017,64.6258,64.6812,1010039.0
2022-11-26,65.3155,65.4017,64.6258,64.6812,1010039.0
2022-11-27,65.3155,65.4017,64.6258,64.6812,1010039.0
2022-11-28,64.478,64.6258,63.4742,63.8067,2828870.0
2022-11-29,63.9053,64.6319,63.7821,64.207,2485236.0
2022-11-30,64.1454,65.5311,63.6836,65.2231,4588688.0
2022-12-01,65.3525,65.7651,64.9984,65.2478,2769861.0
2022-12-02,64.2994,65.3463,64.09,65.1492,3060467.0
2022-12-03,64.2994,65.3463,64.09,65.1492,3060467.0
2022-12-04,64.2994,65.3463,64.09,65.1492,3060467.0
2022-12-05,64.6997,64.7058,63.5419,63.6528,2328230.0
2022-12-06,63.7575,64.1085,63.3448,63.8437,3470268.0
2022-12-07,64.0161,64.8044,63.9822,64.3487,2991123.0
2022-12-08,64.4903,64.983,63.5173,63.8067,2347298.0
2022-12-09,63.9237,64.0592,62.224,62.3595,4638032.0
2022-12-10,63.9237,64.0592,62.224,62.3595,4638032.0
2022-12-11,63.9237,64.0592,62.224,62.3595,4638032.0
2022-12-12,62.6643,63.6651,62.1101,63.4064,3148907.0
2022-12-13,64.9214,65.0415,62.0206,62.9507,3997425.0
2022-12-14,64.4349,64.9522,62.9445,63.2833,3579981.0
2022-12-15,63.2959,63.2959,61.7005,61.9981,4172897.0
2022-12-16,61.46,62.4792,61.0865,62.188,7423382.0
2022-12-17,61.46,62.4792,61.0865,62.188,7423382.0
2022-12-18,61.46,62.4792,61.0865,62.188,7423382.0
2022-12-19,62.2133,63.2896,62.2133,62.7451,2984217.0
2022-12-20,62.8971,63.5048,62.6438,62.9351,3250478.0
2022-12-21,63.3909,64.2266,63.2484,63.967,2535462.0
2022-12-22,63.7517,63.929,62.3273,63.1946,3855902.0
2022-12-23,63.163,63.9986,62.8654,63.6568,2305692.0
2022-12-24,63.163,63.9986,62.8654,63.6568,2305692.0
2022-12-25,63.163,63.9986,62.8654,63.6568,2305692.0
2022-12-26,63.163,63.9986,62.8654,63.6568,2305692.0
2022-12-27,63.7771,64.043,63.3529,63.5112,1560158.0
2022-12-28,63.7517,63.834,62.7736,62.8338,1534376.0
2022-12-29,63.22,63.3023,62.264,62.4159,2061545.0
2022-12-30,62.0361,62.8781,61.7892,62.6565,1893462.0
2022-12-31,62.0361,62.8781,61.7892,62.6565,1893462.0
2023-01-01,62.0361,62.8781,61.7892,62.6565,1893462.0
2023-01-02,62.0361,62.8781,61.7892,62.6565,1893462.0
2023-01-03,62.5995,62.8211,61.8335,62.3146,2961374.0
2023-01-04,62.7198,62.8971,61.8968,62.1754,2649486.0
2023-01-05,61.9981,62.1944,61.384,61.9031,2613449.0
2023-01-06,62.3526,63.6948,62.3526,63.5112,2392218.0
2023-01-07,62.3526,63.6948,62.3526,63.5112,2392218.0
2023-01-08,62.3526,63.6948,62.3526,63.5112,2392218.0
2023-01-09,63.4732,64.0461,63.011,63.1756,2710451.0
2023-01-10,62.5236,63.6441,62.2197,63.6188,2758136.0
2023-01-11,63.6821,64.0303,62.9477,63.9797,3378494.0
2023-01-12,63.6061,64.5114,63.4795,64.1886,2907588.0
2023-01-13,63.8657,65.0686,63.6631,64.9989,2554269.0
2023-01-14,63.8657,65.0686,63.6631,64.9989,2554269.0
2023-01-15,63.8657,65.0686,63.6631,64.9989,2554269.0
2023-01-16,63.8657,65.0686,63.6631,64.9989,2554269.0
2023-01-17,65.2078,65.3851,64.2772,64.3279,3225860.0
2023-01-18,64.6064,64.923,63.068,63.144,3540525.0
2023-01-19,63.0047,63.0047,61.517,62.0487,3144107.0
2023-01-20,61.9538,62.9667,61.6246,62.7958,3327525.0
2023-01-21,61.9538,62.9667,61.6246,62.7958,3327525.0
2023-01-22,61.9538,62.9667,61.6246,62.7958,3327525.0
2023-01-23,63.1883,65.2458,62.7135,64.733,5964363.0
2023-01-24,66.474,70.5511,65.5244,70.3232,11576715.0
2023-01-25,70.1459,70.472,69.2026,70.1522,4023441.0
2023-01-26,70.8423,71.4691,70.0066,71.0512,4010037.0
2023-01-27,70.9056,71.0576,68.9747,70.0383,4204739.0
2023-01-28,70.9056,71.0576,68.9747,70.0383,4204739.0
2023-01-29,70.9056,71.0576,68.9747,70.0383,4204739.0
2023-01-30,69.8863,70.3105,68.7531,68.8671,3973877.0
2023-01-31,69.1836,69.4179,68.4999,69.2026,4150026.0
2023-02-01,68.7405,70.9626,68.2245,70.5004,3873651.0
2023-02-02,70.4688,70.8993,69.5255,70.6587,2944863.0
2023-02-03,70.1776,70.5068,69.6268,69.7534,2423133.0
2023-02-04,70.1776,70.5068,69.6268,69.7534,2423133.0
2023-02-05,70.1776,70.5068,69.6268,69.7534,2423133.0
2023-02-06,69.6205,70.149,69.3799,69.918,3402363.0
2023-02-07,69.7091,70.1554,68.6708,69.823,3047486.0
2023-02-08,69.7977,70.0826,68.2878,68.3258,3029850.0
2023-02-09,69.6933,70.7284,69.0095,69.3324,4412588.0
2023-02-10,69.8167,69.9781,68.7911,69.3134,2291482.0
2023-02-11,69.8167,69.9781,68.7911,69.3134,2291482.0
2023-02-12,69.8167,69.9781,68.7911,69.3134,2291482.0
2023-02-13,69.199,69.847,68.7893,69.5611,1885856.0
2023-02-14,69.4754,70.5236,68.7512,69.7517,2679664.0
2023-02-15,69.7422,71.4717,69.5707,71.3812,2850766.0
2023-02-16,70.838,71.8195,68.9132,71.3431,2142417.0
2023-02-17,71.5241,72.5342,71.4479,72.1244,2597225.0
2023-02-18,71.5241,72.5342,71.4479,72.1244,2597225.0
2023-02-19,71.5241,72.5342,71.4479,72.1244,2597225.0
2023-02-20,71.5241,72.5342,71.4479,72.1244,2597225.0
2023-02-21,71.81,72.0673,70.0948,70.3806,2725573.0
2023-02-22,70.7332,71.4479,69.4277,69.6564,2383236.0
2023-02-23,70.1138,70.4283,69.7708,69.9804,2002958.0
2023-02-24,68.8941,69.3039,68.37,68.8941,2483957.0
2023-02-25,68.8941,69.3039,68.37,68.8941,2483957.0
2023-02-26,68.8941,69.3039,68.37,68.8941,2483957.0
2023-02-27,69.361,69.361,67.9269,68.7131,2717023.0
2023-02-28,68.7702,69.0752,68.3557,68.7988,3346384.0
2023-03-01,68.5797,69.6755,68.4367,69.6088,3957647.0
2023-03-02,69.4563,71.4479,69.2086,71.2668,3231405.0
2023-03-03,71.4669,72.7533,70.9047,72.6009,3803864.0
2023-03-04,71.4669,72.7533,70.9047,72.6009,3803864.0
2023-03-05,71.4669,72.7533,70.9047,72.6009,3803864.0
2023-03-06,72.6009,73.0201,72.4294,72.6866,5566406.0
2023-03-07,72.6438,73.1011,72.1054,72.2197,3719040.0
2023-03-08,72.6009,72.8677,71.9005,72.3817,2072637.0
2023-03-09,72.658,72.8953,70.7427,70.8094,2511537.0
2023-03-10,71.0858,71.1811,68.7321,68.9132,3040782.0
2023-03-11,71.0858,71.1811,68.7321,68.9132,3040782.0
2023-03-12,71.0858,71.1811,68.7321,68.9132,3040782.0
2023-03-13,68.127,69.3039,67.7125,68.0556,3350953.0
2023-03-14,68.4844,69.8756,68.4034,69.1323,2957311.0
2023-03-15,68.2938,68.3319,66.3118,67.36,4642830.0
2023-03-16,66.8073,67.7125,66.0926,67.5124,3962882.0
2023-03-17,66.9407,67.036,65.0063,65.4542,5872202.0
2023-03-18,66.9407,67.036,65.0063,65.4542,5872202.0
2023-03-19,66.9407,67.036,65.0063,65.4542,5872202.0
2023-03-20,66.3975,67.1217,65.9783,67.036,3081980.0
2023-03-21,67.7602,68.3319,67.6077,68.0746,3115833.0
2023-03-22,67.9793,68.4653,66.9883,67.0265,2436810.0
2023-03-23,66.9216,68.3414,66.1498,66.5214,3138779.0
2023-03-24,65.9973,66.6262,65.073,66.6072,2487880.0
2023-03-25,65.9973,66.6262,65.073,66.6072,2487880.0
2023-03-26,65.9973,66.6262,65.073,66.6072,2487880.0
2023-03-27,67.198,67.7983,66.6453,67.5982,2439755.0
2023-03-28,67.5982,68.513,67.5505,68.4558,1797575.0
2023-03-29,69.1609,69.2848,68.5558,68.9418,2227094.0
2023-03-30,69.4659,69.5993,68.5987,68.8084,1858671.0
2023-03-31,68.7607,69.8661,68.6273,69.7517,3008842.0
2023-04-01,68.7607,69.8661,68.6273,69.7517,3008842.0
2023-04-02,68.7607,69.8661,68.6273,69.7517,3008842.0
2023-04-03,69.8184,70.4807,69.0037,69.5993,2379257.0
2023-04-04,69.5802,69.7136,67.237,67.4648,2356015.0
2023-04-05,67.036,67.1408,64.3012,65.2541,4036383.0
2023-04-06,65.3684,65.9687,64.7919,65.2636,2487628.0
2023-04-07,65.3684,65.9687,64.7919,65.2636,2487628.0
2023-04-08,65.3684,65.9687,64.7919,65.2636,2487628.0
2023-04-09,65.3684,65.9687,64.7919,65.2636,2487628.0
2023-04-10,65.073,66.4166,64.892,66.3975,1790751.0
2023-04-11,66.6453,68.2176,66.5691,67.6887,3161901.0
2023-04-12,68.3033,69.2276,68.3033,68.7131,2555869.0
2023-04-13,68.7131,69.0752,67.4553,68.2176,2466110.0
2023-04-14,68.2843,69.3992,68.2747,69.2943,2346961.0
2023-04-15,68.2843,69.3992,68.2747,69.2943,2346961.0
2023-04-16,68.2843,69.3992,68.2747,69.2943,2346961.0
2023-04-17,69.3706,70.1043,69.3427,69.8089,2670662.0
2023-04-18,70.1615,70.5617,69.4849,69.6374,2592695.0
2023-04-19,69.6088,69.8375,68.7321,69.4754,2182902.0
2023-04-20,68.9704,69.8661,68.7845,69.1609,4514107.0
2023-04-21,68.856,69.8756,68.2271,69.7041,10063162.0
2023-04-22,68.856,69.8756,68.2271,69.7041,10063162.0
2023-04-23,68.856,69.8756,68.2271,69.7041,10063162.0
2023-04-24,69.9328,71.1144,69.9328,70.2949,4445963.0
2023-04-25,71.7147,72.1625,69.2753,71.2764,6266370.0
2023-04-26,70.9714,71.7147,69.342,69.6564,4119411.0
2023-04-27,69.828,70.3282,68.3796,70.1996,2941963.0
2023-04-28,70.3711,71.567,70.1948,71.1715,2316930.0
2023-04-29,70.3711,71.567,70.1948,71.1715,2316930.0
2023-04-30,70.3711,71.567,70.1948,71.1715,2316930.0
2023-05-01,71.1715,72.134,71.0,71.2668,2066089.0
2023-05-02,70.5807,70.8857,68.3414,69.018,3991126.0
2023-05-03,69.1514,70.1329,68.1604,68.2557,2932685.0
2023-05-04,68.0985,68.2366,66.6644,67.6744,2395263.0
2023-05-05,68.4844,69.4849,68.4224,69.3325,2402077.0
2023-05-06,68.4844,69.4849,68.4224,69.3325,2402077.0
2023-05-07,68.4844,69.4849,68.4224,69.3325,2402077.0
2023-05-08,69.7803,69.9423,68.4653,69.3515,2144255.0
2023-05-09,69.1419,69.9709,68.5606,69.8756,2134844.0
2023-05-10,70.1138,70.433,67.9031,68.9227,2289940.0
2023-05-11,68.1413,69.1323,67.9603,69.0275,1782864.0
2023-05-12,69.7041,69.9137,68.694,69.3039,1730743.0
2023-05-13,69.7041,69.9137,68.694,69.3039,1730743.0
2023-05-14,69.7041,69.9137,68.694,69.3039,1730743.0
2023-05-15,69.5135,69.9614,68.7226,69.3706,1992012.0
2023-05-16,69.1793,69.2463,67.4008,67.4295,2977861.0
2023-05-17,68.0224,68.8925,67.6686,68.3953,2250002.0
2023-05-18,68.0606,68.6391,67.4104,68.4718,2734970.0
2023-05-19,69.2271,69.6383,68.0893,68.6056,2105383.0
2023-05-20,69.2271,69.6383,68.0893,68.6056,2105383.0
2023-05-21,69.2271,69.6383,68.0893,68.6056,2105383.0
2023-05-22,68.7204,69.122,68.0797,68.2614,1950146.0
2023-05-23,68.1753,68.7586,67.506,68.2614,2553471.0
2023-05-24,68.3666,68.51,67.1044,67.353,2262968.0
2023-05-25,67.1809,67.9793,66.7411,67.9076,2460003.0
2023-05-26,68.3188,68.5339,67.7738,68.2232,1881012.0
2023-05-27,68.3188,68.5339,67.7738,68.2232,1881012.0
2023-05-28,68.3188,68.5339,67.7738,68.2232,1881012.0
2023-05-29,68.3188,68.5339,67.7738,68.2232,1881012.0
2023-05-30,68.1658,68.2805,67.2192,68.0415,1782087.0
2023-05-31,67.8216,67.8216,65.5363,65.7658,5249302.0
2023-06-01,65.9666,66.9753,65.4024,66.9467,2204999.0
2023-06-02,67.7259,70.1833,67.2861,70.0877,2638496.0
2023-06-03,67.7259,70.1833,67.2861,70.0877,2638496.0
2023-06-04,67.7259,70.1833,67.2861,70.0877,2638496.0
2023-06-05,70.2598,71.3498,69.4566,70.1164,2429171.0
2023-06-06,70.2742,71.6367,69.8487,71.3212,2104116.0
2023-06-07,71.5506,72.9371,71.0343,72.851,2143890.0
2023-06-08,72.8032,73.5395,72.4686,73.3483,1893419.0
2023-06-09,73.1761,73.9889,73.0949,73.463,1743369.0
2023-06-10,73.1761,73.9889,73.0949,73.463,1743369.0
2023-06-11,73.1761,73.9889,73.0949,73.463,1743369.0
2023-06-12,73.463,74.553,73.004,74.3522,1943406.0
2023-06-13,74.9355,76.3506,74.6008,75.9969,2575417.0
2023-06-14,76.4654,76.6327,74.2279,74.6391,2266633.0
2023-06-15,74.8495,75.7578,74.314,75.6144,1792404.0
2023-06-16,75.9586,75.9586,75.0311,75.1841,3946794.0
2023-06-17,75.9586,75.9586,75.0311,75.1841,3946794.0
2023-06-18,75.9586,75.9586,75.0311,75.1841,3946794.0
2023-06-19,75.9586,75.9586,75.0311,75.1841,3946794.0
2023-06-20,74.8208,74.9164,73.5108,74.3618,2463774.0
2023-06-21,74.2471,75.3753,73.7116,75.0789,2292606.0
2023-06-22,75.0598,75.1076,74.2318,74.6869,1465642.0
2023-06-23,74.2566,75.1459,73.5586,75.0024,2588871.0
2023-06-24,74.2566,75.1459,73.5586,75.0024,2588871.0
2023-06-25,74.2566,75.1459,73.5586,75.0024,2588871.0
2023-06-26,75.404,76.2598,75.1363,75.7387,1782884.0
2023-06-27,75.9682,76.8861,75.4614,76.8383,1759475.0
2023-06-28,76.8383,77.2399,76.4463,77.1443,1817558.0
2023-06-29,77.4407,79.6208,77.106,78.9897,2257012.0
2023-06-30,79.8694,81.4471,79.6781,79.9841,2980358.0
2023-07-01,79.8694,81.4471,79.6781,79.9841,2980358.0
2023-07-02,79.8694,81.4471,79.6781,79.9841,2980358.0
2023-07-03,79.812,80.3283,79.3052,79.9746,907113.0
2023-07-04,79.812,80.3283,79.3052,79.9746,907113.0
2023-07-05,79.3244,79.5156,78.3777,78.6742,2804624.0
2023-07-06,78.0718,78.5212,77.3626,78.2343,1802528.0
2023-07-07,78.2248,79.8311,78.2248,78.7028,1802566.0
2023-07-08,78.2248,79.8311,78.2248,78.7028,1802566.0
2023-07-09,78.2248,79.8311,78.2248,78.7028,1802566.0
2023-07-10,79.1427,81.3228,79.0662,80.902,3932721.0
2023-07-11,81.2845,82.5562,81.1507,82.3554,2490112.0
2023-07-12,83.0917,83.9762,82.3746,82.4511,3184050.0
2023-07-13,82.2694,82.7762,81.9825,82.0112,2127552.0
2023-07-14,82.1833,82.1833,80.9116,81.906,1851932.0
2023-07-15,82.1833,82.1833,80.9116,81.906,1851932.0
2023-07-16,82.1833,82.1833,80.9116,81.906,1851932.0
2023-07-17,82.7762,83.9714,82.1355,83.7228,3172430.0
2023-07-18,83.8088,85.6542,83.6606,85.5013,2736444.0
2023-07-19,84.306,85.2622,84.0096,85.1092,2694451.0
2023-07-20,85.9985,86.1036,84.526,84.9371,2972587.0
2023-07-21,84.9849,85.5299,83.9427,84.0574,9949789.0
2023-07-22,84.9849,85.5299,83.9427,84.0574,9949789.0
2023-07-23,84.9849,85.5299,83.9427,84.0574,9949789.0
2023-07-24,84.2295,85.071,84.1913,84.8128,3490789.0
2023-07-25,79.6686,82.8574,77.6225,82.5275,5091251.0
2023-07-26,82.8526,83.0009,80.1562,80.902,3380529.0
2023-07-27,81.3132,81.7913,80.2901,81.6096,3058021.0
2023-07-28,81.4088,82.0734,80.8542,81.6001,2922733.0
2023-07-29,81.4088,82.0734,80.8542,81.6001,2922733.0
2023-07-30,81.4088,82.0734,80.8542,81.6001,2922733.0
2023-07-31,81.9825,82.3746,81.4279,82.3554,2707060.0
2023-08-01,82.0781,83.3977,82.0112,82.6423,1968097.0
2023-08-02,82.5275,82.7379,81.6861,82.2981,2166681.0
2023-08-03,81.9156,82.169,80.204,81.1698,2929198.0
2023-08-04,81.3514,81.7626,79.7963,80.2232,2693604.0
2023-08-05,81.3514,81.7626,79.7963,80.2232,2693604.0
2023-08-06,81.3514,81.7626,79.7963,80.2232,2693604.0
2023-08-07,80.7491,81.2463,80.6439,80.9307,1719732.0
2023-08-08,80.0893,81.7913,79.7451,81.6765,1915182.0
2023-08-09,81.753,82.5945,81.5427,81.6765,1763315.0
2023-08-10,82.1642,82.7188,81.2176,81.7339,1450558.0
2023-08-11,81.5809,82.212,81.3084,82.059,1202633.0
2023-08-12,81.5809,82.212,81.3084,82.059,1202633.0
2023-08-13,81.5809,82.212,81.3084,82.059,1202633.0
2023-08-14,81.7052,82.3076,81.0837,82.2311,1370271.0
2023-08-15,81.82,81.9873,81.122,81.3419,1400962.0
2023-08-16,81.3707,82.4546,80.9966,81.1117,1859397.0
2023-08-17,81.8119,81.8503,80.2868,80.3347,1423798.0
2023-08-18,79.8167,81.3707,79.6249,81.2076,1850766.0
2023-08-19,79.8167,81.3707,79.6249,81.2076,1850766.0
2023-08-20,79.8167,81.3707,79.6249,81.2076,1850766.0
2023-08-21,81.1021,81.4666,80.3155,81.1309,1428880.0
2023-08-22,81.4378,81.5625,80.8335,81.4666,1600394.0
2023-08-23,81.5337,82.332,81.27,82.1572,1389750.0
2023-08-24,81.7544,82.5121,80.7616,80.7951,1533775.0
2023-08-25,81.0062,81.5913,80.3731,81.3227,1554610.0
2023-08-26,81.0062,81.5913,80.3731,81.3227,1554610.0
2023-08-27,81.0062,81.5913,80.3731,81.3227,1554610.0
2023-08-28,81.7831,82.3107,81.2939,81.7064,1034246.0
2023-08-29,81.0158,81.1021,78.1381,79.481,3803668.0
2023-08-30,79.2604,79.5194,78.3886,79.3467,4009456.0
2023-08-31,79.7112,80.1908,78.8287,78.9343,3128791.0
2023-09-01,79.4618,80.2292,79.1693,80.1141,2321389.0
2023-09-02,79.4618,80.2292,79.1693,80.1141,2321389.0
2023-09-03,79.4618,80.2292,79.1693,80.1141,2321389.0
2023-09-04,79.4618,80.2292,79.1693,80.1141,2321389.0
2023-09-05,80.1621,80.493,78.2532,78.3299,2620874.0
