,WDP BB Equity,WDP BB Equity,WDP BB Equity,WDP BB Equity,WDP BB Equity
2016-11-30,9.0054,9.067,8.9741,9.067,352338.0
2016-12-01,9.011,9.0323,8.8409,8.8756,145453.0
2016-12-02,8.8991,8.917,8.823,8.8666,123487.0
2016-12-03,8.8991,8.917,8.823,8.8666,123487.0
2016-12-04,8.8991,8.917,8.823,8.8666,123487.0
2016-12-05,8.7871,8.8879,8.7166,8.8521,223804.0
2016-12-06,8.8017,8.8935,8.7983,8.8823,124537.0
2016-12-07,8.8991,9.0491,8.8644,9.0491,205247.0
2016-12-08,9.0659,9.1756,9.0457,9.1062,245322.0
2016-12-09,9.095,9.1509,9.0569,9.0692,317989.0
2016-12-10,9.095,9.1509,9.0569,9.0692,317989.0
2016-12-11,9.095,9.1509,9.0569,9.0692,317989.0
2016-12-12,9.067,9.067,8.9528,8.9774,214522.0
2016-12-13,8.9562,9.1118,8.9528,9.0815,230874.0
2016-12-14,9.067,9.1207,8.992,9.0267,360514.0
2016-12-15,9.011,9.0603,8.945,9.0077,200844.0
2016-12-16,9.011,9.1789,9.011,9.1386,292334.0
2016-12-17,9.011,9.1789,9.011,9.1386,292334.0
2016-12-18,9.011,9.1789,9.011,9.1386,292334.0
2016-12-19,9.1509,9.2349,9.1241,9.1834,137921.0
2016-12-20,9.1756,9.3379,9.1756,9.2461,179319.0
2016-12-21,9.2349,9.3155,9.1901,9.3032,87080.0
2016-12-22,9.3077,9.3513,9.2338,9.2573,99855.0
2016-12-23,9.2573,9.4028,9.2573,9.3569,88389.0
2016-12-24,9.2573,9.4028,9.2573,9.3569,88389.0
2016-12-25,9.2573,9.4028,9.2573,9.3569,88389.0
2016-12-26,9.2573,9.4028,9.2573,9.3569,88389.0
2016-12-27,9.4028,9.4386,9.3771,9.3983,57400.0
2016-12-28,9.3927,9.4364,9.3133,9.3133,60809.0
2016-12-29,9.348,9.4565,9.3155,9.4409,75215.0
2016-12-30,9.4106,9.5147,9.4006,9.5024,82327.0
2016-12-31,9.4106,9.5147,9.4006,9.5024,82327.0
2017-01-01,9.4106,9.5147,9.4006,9.5024,82327.0
2017-01-02,9.4028,9.5147,9.4028,9.4924,53431.0
2017-01-03,9.5091,9.5091,9.3916,9.4442,203756.0
2017-01-04,9.4588,9.4588,9.3379,9.4521,139531.0
2017-01-05,9.4509,9.4868,9.414,9.4543,153069.0
2017-01-06,9.4744,9.5405,9.4409,9.5371,306040.0
2017-01-07,9.4744,9.5405,9.4409,9.5371,306040.0
2017-01-08,9.4744,9.5405,9.4409,9.5371,306040.0
2017-01-09,9.5349,9.5349,9.4364,9.47,170625.0
2017-01-10,9.4364,9.4812,9.386,9.4386,108269.0
2017-01-11,9.4476,9.4879,9.386,9.386,80885.0
2017-01-12,9.4968,9.4968,9.3603,9.386,212499.0
2017-01-13,9.3916,9.414,9.3547,9.3625,112777.0
2017-01-14,9.3916,9.414,9.3547,9.3625,112777.0
2017-01-15,9.3916,9.414,9.3547,9.3625,112777.0
2017-01-16,9.3815,9.4062,9.3524,9.386,82943.0
2017-01-17,9.3726,9.4028,9.3345,9.3804,102039.0
2017-01-18,9.3614,9.4028,9.339,9.3468,95508.0
2017-01-19,9.3356,9.3468,9.2349,9.2461,129514.0
2017-01-20,9.3121,9.3121,9.1879,9.189,85113.0
2017-01-21,9.3121,9.3121,9.1879,9.189,85113.0
2017-01-22,9.3121,9.3121,9.1879,9.189,85113.0
2017-01-23,9.1789,9.3278,9.1789,9.3177,134554.0
2017-01-24,9.3815,9.4028,9.2909,9.2909,152166.0
2017-01-25,9.3155,9.4118,9.3009,9.3077,78582.0
2017-01-26,9.3927,9.4834,9.2931,9.4342,119819.0
2017-01-27,9.4845,9.5147,9.33,9.3468,201579.0
2017-01-28,9.4845,9.5147,9.33,9.3468,201579.0
2017-01-29,9.4845,9.5147,9.33,9.3468,201579.0
2017-01-30,9.4039,9.4342,9.3009,9.339,115052.0
2017-01-31,9.3502,9.4028,9.3189,9.4028,137627.0
2017-02-01,9.4028,9.5002,9.3804,9.4039,114604.0
2017-02-02,9.4308,9.4621,9.3468,9.4319,97013.0
2017-02-03,9.4342,9.5327,9.3211,9.4521,145614.0
2017-02-04,9.4342,9.5327,9.3211,9.4521,145614.0
2017-02-05,9.4342,9.5327,9.3211,9.4521,145614.0
2017-02-06,9.5371,9.5371,9.4252,9.4252,110565.0
2017-02-07,9.489,9.5696,9.4532,9.5461,115437.0
2017-02-08,9.5383,9.611,9.5103,9.5707,98504.0
2017-02-09,9.5707,9.5931,9.4778,9.5438,111167.0
2017-02-10,9.5942,9.5942,9.5091,9.5752,81116.0
2017-02-11,9.5942,9.5942,9.5091,9.5752,81116.0
2017-02-12,9.5942,9.5942,9.5091,9.5752,81116.0
2017-02-13,9.5942,9.6368,9.5371,9.5696,96502.0
2017-02-14,9.5528,9.7711,9.5517,9.7711,163128.0
2017-02-15,9.7386,9.8506,9.7006,9.8472,186529.0
2017-02-16,9.8506,9.8707,9.7621,9.8707,333151.0
2017-02-17,9.8494,9.8517,9.8035,9.8427,290367.0
2017-02-18,9.8494,9.8517,9.8035,9.8427,290367.0
2017-02-19,9.8494,9.8517,9.8035,9.8427,290367.0
2017-02-20,9.8953,9.8953,9.7946,9.8136,83972.0
2017-02-21,9.8506,9.8729,9.8002,9.8729,152047.0
2017-02-22,9.8338,9.8864,9.7901,9.8438,136612.0
2017-02-23,9.8506,9.8506,9.7991,9.7991,91833.0
2017-02-24,9.7991,9.8327,9.7509,9.78,124159.0
2017-02-25,9.7991,9.8327,9.7509,9.78,124159.0
2017-02-26,9.7991,9.8327,9.7509,9.78,124159.0
2017-02-27,9.8327,9.8327,9.705,9.8069,135268.0
2017-02-28,9.8327,9.8327,9.7442,9.8271,183379.0
2017-03-01,9.8091,9.8494,9.7812,9.817,116536.0
2017-03-02,9.817,9.817,9.7498,9.817,124670.0
2017-03-03,9.8338,9.8338,9.733,9.8047,148981.0
2017-03-04,9.8338,9.8338,9.733,9.8047,148981.0
2017-03-05,9.8338,9.8338,9.733,9.8047,148981.0
2017-03-06,9.8494,9.8506,9.7532,9.8506,111454.0
2017-03-07,9.8573,9.8651,9.6121,9.648,221018.0
2017-03-08,9.7353,9.7353,9.5293,9.5595,222019.0
2017-03-09,9.583,9.6244,9.5349,9.5931,244496.0
2017-03-10,9.6144,9.6401,9.5483,9.6144,116389.0
2017-03-11,9.6144,9.6401,9.5483,9.6144,116389.0
2017-03-12,9.6144,9.6401,9.5483,9.6144,116389.0
2017-03-13,9.6547,9.6547,9.5606,9.5931,91798.0
2017-03-14,9.5707,9.5909,9.5383,9.5618,71295.0
2017-03-15,9.6267,9.6267,9.5259,9.6054,112329.0
2017-03-16,9.5528,9.7509,9.5528,9.7397,158046.0
2017-03-17,9.7386,9.864,9.7162,9.8506,218085.0
2017-03-18,9.7386,9.864,9.7162,9.8506,218085.0
2017-03-19,9.7386,9.864,9.7162,9.8506,218085.0
2017-03-20,9.8506,9.9345,9.8226,9.892,73948.0
2017-03-21,9.8606,9.8618,9.7353,9.7644,73451.0
2017-03-22,9.7386,9.7386,9.6502,9.7353,67438.0
2017-03-23,9.7666,9.8091,9.6905,9.8058,76363.0
2017-03-24,9.7756,9.8215,9.6356,9.7274,133791.0
2017-03-25,9.7756,9.8215,9.6356,9.7274,133791.0
2017-03-26,9.7756,9.8215,9.6356,9.7274,133791.0
2017-03-27,9.7274,9.7588,9.6703,9.6938,63350.0
2017-03-28,9.7397,9.7465,9.5864,9.6211,87108.0
2017-03-29,9.6827,9.6827,9.5841,9.6737,84021.0
2017-03-30,9.611,9.6603,9.5875,9.6603,123130.0
2017-03-31,9.5987,9.77,9.5987,9.77,122507.0
2017-04-01,9.5987,9.77,9.5987,9.77,122507.0
2017-04-02,9.5987,9.77,9.5987,9.77,122507.0
2017-04-03,9.7151,9.7856,9.7118,9.7375,78330.0
2017-04-04,9.7397,9.8103,9.7397,9.7397,116949.0
2017-04-05,9.7554,9.8013,9.7106,9.7655,98161.0
2017-04-06,9.7554,9.8159,9.7409,9.8069,102200.0
2017-04-07,9.8024,9.9502,9.7789,9.9502,119217.0
2017-04-08,9.8024,9.9502,9.7789,9.9502,119217.0
2017-04-09,9.8024,9.9502,9.7789,9.9502,119217.0
2017-04-10,9.9491,9.9491,9.8965,9.9222,174013.0
2017-04-11,9.9491,9.9491,9.8763,9.9222,104258.0
2017-04-12,9.9177,9.9569,9.8953,9.9457,111517.0
2017-04-13,9.8729,9.9233,9.8729,9.9177,133497.0
2017-04-14,9.8729,9.9233,9.8729,9.9177,133497.0
2017-04-15,9.8729,9.9233,9.8729,9.9177,133497.0
2017-04-16,9.8729,9.9233,9.8729,9.9177,133497.0
2017-04-17,9.8729,9.9233,9.8729,9.9177,133497.0
2017-04-18,9.9177,9.9793,9.8304,9.9625,142163.0
2017-04-19,9.9065,9.9502,9.8718,9.9323,183246.0
2017-04-20,9.9334,9.9334,9.8282,9.8573,89369.0
2017-04-21,9.9278,9.9278,9.8058,9.8785,191114.0
2017-04-22,9.9278,9.9278,9.8058,9.8785,191114.0
2017-04-23,9.9278,9.9278,9.8058,9.8785,191114.0
2017-04-24,9.9345,9.9457,9.8506,9.8819,183225.0
2017-04-25,9.8841,10.2144,9.8841,10.2144,326487.0
2017-04-26,10.1416,10.3218,10.1405,10.2591,356951.0
2017-04-27,10.2122,10.366,10.1957,10.353,152467.0
2017-04-28,10.3378,10.3777,10.2603,10.312,165928.0
2017-04-29,10.3378,10.3777,10.2603,10.312,165928.0
2017-04-30,10.3378,10.3777,10.2603,10.312,165928.0
2017-05-01,10.3378,10.3777,10.2603,10.312,165928.0
2017-05-02,10.3307,10.3601,10.2133,10.3307,218554.0
2017-05-03,10.366,10.4188,10.2908,10.3542,131425.0
2017-05-04,10.3589,10.393,10.2838,10.2897,152096.0
2017-05-05,10.3296,10.366,10.2873,10.3542,79576.0
2017-05-06,10.3296,10.366,10.2873,10.3542,79576.0
2017-05-07,10.3296,10.366,10.2873,10.3542,79576.0
2017-05-08,10.3648,10.5315,10.3484,10.5315,234493.0
2017-05-09,10.5244,10.5655,10.4927,10.5256,103264.0
2017-05-10,10.5186,10.5949,10.4657,10.5773,157171.0
2017-05-11,10.5456,10.663,10.5456,10.6348,148260.0
2017-05-12,10.6242,10.636,10.5667,10.6008,171514.0
2017-05-13,10.6242,10.636,10.5667,10.6008,171514.0
2017-05-14,10.6242,10.636,10.5667,10.6008,171514.0
2017-05-15,10.5843,10.6008,10.5303,10.5843,145222.0
2017-05-16,10.5374,10.6008,10.5374,10.6008,119406.0
2017-05-17,10.4892,10.5597,10.4716,10.5162,152859.0
2017-05-18,10.5068,10.5151,10.2591,10.3214,193732.0
2017-05-19,10.3319,10.4305,10.2814,10.3237,287945.0
2017-05-20,10.3319,10.4305,10.2814,10.3237,287945.0
2017-05-21,10.3319,10.4305,10.2814,10.3237,287945.0
2017-05-22,10.3542,10.6031,10.3542,10.508,212828.0
2017-05-23,10.4775,10.5538,10.42,10.42,170142.0
2017-05-24,10.4834,10.4834,10.3941,10.4552,172977.0
2017-05-25,10.4552,10.5303,10.4552,10.4998,63784.0
2017-05-26,10.4564,10.5467,10.4564,10.5127,107723.0
2017-05-27,10.4564,10.5467,10.4564,10.5127,107723.0
2017-05-28,10.4564,10.5467,10.4564,10.5127,107723.0
2017-05-29,10.4775,10.5221,10.4235,10.5068,65751.0
2017-05-30,10.535,10.6536,10.5127,10.6418,123410.0
2017-05-31,10.6242,10.6594,10.5585,10.6594,173460.0
2017-06-01,10.589,10.8344,10.589,10.8297,184044.0
2017-06-02,10.8003,11.0304,10.771,11.0081,168287.0
2017-06-03,10.8003,11.0304,10.771,11.0081,168287.0
2017-06-04,10.8003,11.0304,10.771,11.0081,168287.0
2017-06-05,10.9412,10.9647,10.8438,10.859,67333.0
2017-06-06,10.859,10.94,10.8391,10.9095,108283.0
2017-06-07,10.9095,11.0175,10.8743,11.0175,90972.0
2017-06-08,11.0527,11.0527,10.8848,10.9177,83979.0
2017-06-09,10.9177,11.0821,10.8543,11.0668,134218.0
2017-06-10,10.9177,11.0821,10.8543,11.0668,134218.0
2017-06-11,10.9177,11.0821,10.8543,11.0668,134218.0
2017-06-12,11.0351,11.0351,10.9412,11.0093,111118.0
2017-06-13,11.0339,11.0891,10.9788,10.9835,153482.0
2017-06-14,10.9482,11.0645,10.9482,11.0187,130746.0
2017-06-15,10.9764,11.0527,10.9224,10.9576,82012.0
2017-06-16,10.9435,11.0985,10.9435,11.0985,306523.0
2017-06-17,10.9435,11.0985,10.9435,11.0985,306523.0
2017-06-18,10.9435,11.0985,10.9435,11.0985,306523.0
2017-06-19,11.0938,11.1478,10.9647,11.014,71498.0
2017-06-20,10.9764,10.9964,10.9177,10.9929,103789.0
2017-06-21,10.9705,10.9705,10.8215,10.886,62496.0
2017-06-22,10.8344,10.9259,10.8003,10.8766,83062.0
2017-06-23,10.8708,10.9553,10.859,10.9142,59647.0
2017-06-24,10.8708,10.9553,10.859,10.9142,59647.0
2017-06-25,10.8708,10.9553,10.859,10.9142,59647.0
2017-06-26,10.9471,11.0351,10.906,10.9694,85869.0
2017-06-27,10.9224,10.9811,10.7956,10.8426,65744.0
2017-06-28,10.7416,10.8766,10.6782,10.8308,193984.0
2017-06-29,10.8203,10.9036,10.6829,10.7721,95109.0
2017-06-30,10.7064,10.8027,10.6348,10.8027,110964.0
2017-07-01,10.7064,10.8027,10.6348,10.8027,110964.0
2017-07-02,10.7064,10.8027,10.6348,10.8027,110964.0
2017-07-03,10.8238,10.9201,10.6653,10.7158,98287.0
2017-07-04,10.7827,10.7827,10.6242,10.7451,68096.0
2017-07-05,10.7498,10.7675,10.6524,10.7381,66570.0
2017-07-06,10.7651,10.771,10.4857,10.6172,114541.0
2017-07-07,10.6454,10.8508,10.5068,10.8449,135338.0
2017-07-08,10.6454,10.8508,10.5068,10.8449,135338.0
2017-07-09,10.6454,10.8508,10.5068,10.8449,135338.0
2017-07-10,10.7135,11.0034,10.7135,10.9788,81298.0
2017-07-11,10.8003,10.906,10.7393,10.744,60809.0
2017-07-12,10.7135,10.9987,10.7135,10.9342,61852.0
2017-07-13,11.0058,11.0633,10.9529,11.0386,93772.0
2017-07-14,11.0281,11.0739,10.9412,11.0527,66129.0
2017-07-15,11.0281,11.0739,10.9412,11.0527,66129.0
2017-07-16,11.0281,11.0739,10.9412,11.0527,66129.0
2017-07-17,10.9576,11.0504,10.9342,11.0469,46116.0
2017-07-18,11.0469,11.0821,11.0081,11.0269,92239.0
2017-07-19,11.0398,11.0398,10.9236,10.9893,58380.0
2017-07-20,10.9177,11.0645,10.8884,11.0116,99512.0
2017-07-21,11.0351,11.0527,10.9823,11.0351,65086.0
2017-07-22,11.0351,11.0527,10.9823,11.0351,65086.0
2017-07-23,11.0351,11.0527,10.9823,11.0351,65086.0
2017-07-24,10.9177,11.0692,10.9177,11.0645,71092.0
2017-07-25,11.0351,11.1208,10.9776,11.1044,110635.0
2017-07-26,11.0175,11.1466,11.0175,11.102,106680.0
2017-07-27,11.0539,11.2347,11.0527,11.2335,93401.0
2017-07-28,11.2077,11.2218,11.0692,11.1302,119854.0
2017-07-29,11.2077,11.2218,11.0692,11.1302,119854.0
2017-07-30,11.2077,11.2218,11.0692,11.1302,119854.0
2017-07-31,10.9764,11.0938,10.9764,11.0105,112147.0
2017-08-01,10.9905,11.1995,10.9905,11.1455,154679.0
2017-08-02,11.1748,11.3028,11.1689,11.3028,125188.0
2017-08-03,11.2652,11.3533,11.1901,11.1901,71512.0
2017-08-04,11.2699,11.5282,11.2699,11.5094,159320.0
2017-08-05,11.2699,11.5282,11.2699,11.5094,159320.0
2017-08-06,11.2699,11.5282,11.2699,11.5094,159320.0
2017-08-07,11.493,11.493,11.3497,11.446,99323.0
2017-08-08,11.4343,11.4343,11.2476,11.2805,128219.0
2017-08-09,11.3004,11.3004,11.1044,11.23,150073.0
2017-08-10,11.1678,11.3756,11.1678,11.2335,80976.0
2017-08-11,11.2229,11.2229,10.9952,10.9952,91616.0
2017-08-12,11.2229,11.2229,10.9952,10.9952,91616.0
2017-08-13,11.2229,11.2229,10.9952,10.9952,91616.0
2017-08-14,11.0116,11.1725,11.0116,11.1455,93604.0
2017-08-15,11.1525,11.2605,11.122,11.2605,62839.0
2017-08-16,11.2699,11.3697,11.2664,11.3274,89747.0
2017-08-17,11.3462,11.365,11.2699,11.2957,77637.0
2017-08-18,11.3685,11.3685,11.2006,11.2452,82376.0
2017-08-19,11.3685,11.3685,11.2006,11.2452,82376.0
2017-08-20,11.3685,11.3685,11.2006,11.2452,82376.0
2017-08-21,11.2124,11.2546,11.1337,11.1959,58793.0
2017-08-22,11.2347,11.2957,11.1936,11.2957,91399.0
2017-08-23,11.4366,11.4366,11.203,11.2546,87500.0
2017-08-24,11.3309,11.3439,11.2452,11.3028,72296.0
2017-08-25,11.3579,11.3579,11.1232,11.1525,86695.0
2017-08-26,11.3579,11.3579,11.1232,11.1525,86695.0
2017-08-27,11.3579,11.3579,11.1232,11.1525,86695.0
2017-08-28,11.0856,11.1901,11.0856,11.1138,49098.0
2017-08-29,11.0656,11.0832,10.9189,11.0257,93737.0
2017-08-30,10.9823,11.1525,10.9823,11.1067,104524.0
2017-08-31,11.1267,11.2089,11.1267,11.1525,96061.0
2017-09-01,11.1525,11.2617,11.1478,11.1478,76629.0
2017-09-02,11.1525,11.2617,11.1478,11.1478,76629.0
2017-09-03,11.1525,11.2617,11.1478,11.1478,76629.0
2017-09-04,11.1243,11.1678,11.0269,11.0269,63147.0
2017-09-05,11.0351,11.0926,10.9776,11.0105,104608.0
2017-09-06,11.0351,11.1255,10.9506,11.0703,147042.0
2017-09-07,11.0469,11.1936,11.0469,11.1525,94899.0
2017-09-08,11.0938,11.1924,11.0785,11.1607,64792.0
2017-09-09,11.0938,11.1924,11.0785,11.1607,64792.0
2017-09-10,11.0938,11.1924,11.0785,11.1607,64792.0
2017-09-11,11.1866,11.2875,11.1537,11.2593,66857.0
2017-09-12,11.1877,11.3251,11.1654,11.2229,81361.0
2017-09-13,11.23,11.23,11.1196,11.1901,91504.0
2017-09-14,11.0797,11.0797,10.9694,11.0234,1485099.0
2017-09-15,11.0292,11.1431,10.987,11.0175,280441.0
2017-09-16,11.0292,11.1431,10.987,11.0175,280441.0
2017-09-17,11.0292,11.1431,10.987,11.0175,280441.0
2017-09-18,11.0375,11.1842,11.0375,11.0821,92841.0
2017-09-19,11.1314,11.1314,11.0351,11.0351,180306.0
2017-09-20,11.0351,11.1408,11.0234,11.0915,69489.0
2017-09-21,11.102,11.1337,10.9764,11.0175,125363.0
2017-09-22,10.9823,11.0985,10.9823,11.0739,88879.0
2017-09-23,10.9823,11.0985,10.9823,11.0739,88879.0
2017-09-24,10.9823,11.0985,10.9823,11.0739,88879.0
2017-09-25,10.9987,11.1091,10.9987,11.0457,82054.0
2017-09-26,11.0175,11.1185,11.0046,11.021,79590.0
2017-09-27,11.0199,11.0645,10.8532,10.8743,103390.0
2017-09-28,10.8766,10.9295,10.852,10.8825,265720.0
2017-09-29,10.9154,11.2112,10.906,11.2112,327215.0
2017-09-30,10.9154,11.2112,10.906,11.2112,327215.0
2017-10-01,10.9154,11.2112,10.906,11.2112,327215.0
2017-10-02,11.1525,11.1924,11.0562,11.0633,109697.0
2017-10-03,11.0985,11.1408,11.0703,11.1044,109270.0
2017-10-04,11.0938,11.1408,11.0128,11.0128,103726.0
2017-10-05,11.0469,11.1055,10.9952,11.1055,89943.0
2017-10-06,11.1149,11.1149,10.9377,10.9893,104265.0
2017-10-07,11.1149,11.1149,10.9377,10.9893,104265.0
2017-10-08,11.1149,11.1149,10.9377,10.9893,104265.0
2017-10-09,10.9882,11.0339,10.9118,10.9459,66066.0
2017-10-10,10.9447,11.0128,10.9306,10.9541,65541.0
2017-10-11,10.9412,11.0292,10.9412,11.0269,98455.0
2017-10-12,10.9565,11.0539,10.9553,11.0469,178269.0
2017-10-13,11.0574,11.0574,10.9929,11.0292,100345.0
2017-10-14,11.0574,11.0574,10.9929,11.0292,100345.0
2017-10-15,11.0574,11.0574,10.9929,11.0292,100345.0
2017-10-16,10.9882,11.0879,10.9811,11.075,121464.0
2017-10-17,10.9999,11.041,10.9588,11.0351,108717.0
2017-10-18,11.0868,11.0879,11.0515,11.0868,86646.0
2017-10-19,11.0586,11.075,10.9248,10.94,103005.0
2017-10-20,10.9764,11.0281,10.9118,10.9342,158816.0
2017-10-21,10.9764,11.0281,10.9118,10.9342,158816.0
2017-10-22,10.9764,11.0281,10.9118,10.9342,158816.0
2017-10-23,10.9118,10.9177,10.8027,10.8226,101696.0
2017-10-24,10.8003,10.8297,10.7299,10.7311,157640.0
2017-10-25,10.744,10.744,10.6242,10.6242,129122.0
2017-10-26,10.6266,10.6829,10.5374,10.6677,179109.0
2017-10-27,10.6829,10.7264,10.6571,10.6829,199626.0
2017-10-28,10.6829,10.7264,10.6571,10.6829,199626.0
2017-10-29,10.6829,10.7264,10.6571,10.6829,199626.0
2017-10-30,10.6829,10.7205,10.6606,10.6606,153937.0
2017-10-31,10.6818,10.9388,10.6724,10.8978,213220.0
2017-11-01,10.859,10.9095,10.7945,10.7945,97517.0
2017-11-02,10.832,10.8496,10.7675,10.7839,123382.0
2017-11-03,10.7886,10.9271,10.7886,10.8637,84105.0
2017-11-04,10.7886,10.9271,10.7886,10.8637,84105.0
2017-11-05,10.7886,10.9271,10.7886,10.8637,84105.0
2017-11-06,10.8649,10.9377,10.7616,10.7815,156940.0
2017-11-07,10.7651,10.8085,10.717,10.7933,135625.0
2017-11-08,10.8355,10.8942,10.7945,10.8708,126476.0
2017-11-09,10.8942,10.8942,10.7792,10.8003,125937.0
2017-11-10,10.7581,10.7815,10.6829,10.7815,151137.0
2017-11-11,10.7581,10.7815,10.6829,10.7815,151137.0
2017-11-12,10.7581,10.7815,10.6829,10.7815,151137.0
2017-11-13,10.8121,10.8121,10.6771,10.6794,122696.0
2017-11-14,10.7311,10.7886,10.7064,10.7416,113267.0
2017-11-15,10.6982,10.8391,10.6724,10.8391,188839.0
2017-11-16,10.7945,10.8708,10.7839,10.8003,157640.0
2017-11-17,10.8203,10.8203,10.7146,10.7252,100884.0
2017-11-18,10.8203,10.8203,10.7146,10.7252,100884.0
2017-11-19,10.8203,10.8203,10.7146,10.7252,100884.0
2017-11-20,10.7228,10.7804,10.6606,10.724,88410.0
2017-11-21,10.7581,10.7862,10.6947,10.7804,84861.0
2017-11-22,10.7945,10.7945,10.69,10.778,90559.0
2017-11-23,10.7088,10.7804,10.6994,10.7041,70742.0
2017-11-24,10.7041,10.7686,10.6594,10.7111,129178.0
2017-11-25,10.7041,10.7686,10.6594,10.7111,129178.0
2017-11-26,10.7041,10.7686,10.6594,10.7111,129178.0
2017-11-27,10.7369,10.7369,10.636,10.636,147021.0
2017-11-28,10.6371,10.7064,10.636,10.6994,97783.0
2017-11-29,10.6947,10.7064,10.6301,10.6336,84420.0
2017-11-30,10.6418,10.7064,10.6242,10.7064,205296.0
2017-12-01,10.7017,10.7017,10.6242,10.6442,148029.0
2017-12-02,10.7017,10.7017,10.6242,10.6442,148029.0
2017-12-03,10.7017,10.7017,10.6242,10.6442,148029.0
2017-12-04,10.6454,10.7111,10.643,10.7088,174293.0
2017-12-05,10.6583,10.7405,10.6583,10.7393,155225.0
2017-12-06,10.6829,10.7416,10.6771,10.7416,132244.0
2017-12-07,10.7416,10.7827,10.6818,10.7815,197274.0
2017-12-08,10.7428,10.8344,10.7428,10.8344,257530.0
2017-12-09,10.7428,10.8344,10.7428,10.8344,257530.0
2017-12-10,10.7428,10.8344,10.7428,10.8344,257530.0
2017-12-11,10.8532,10.859,10.8085,10.8485,142828.0
2017-12-12,10.7956,11.0292,10.7768,11.0292,240702.0
2017-12-13,11.0116,11.0163,10.8203,10.8602,512421.0
2017-12-14,10.8003,10.8696,10.7099,10.7757,275282.0
2017-12-15,10.7334,10.8449,10.6829,10.8449,363174.0
2017-12-16,10.7334,10.8449,10.6829,10.8449,363174.0
2017-12-17,10.7334,10.8449,10.6829,10.8449,363174.0
2017-12-18,10.8355,10.9882,10.8097,10.9658,161924.0
2017-12-19,10.9647,10.9999,10.8966,10.9306,312998.0
2017-12-20,10.879,10.9212,10.7909,10.9177,198233.0
2017-12-21,10.8731,10.9365,10.8003,10.9365,238714.0
2017-12-22,10.886,10.9142,10.8672,10.9072,145782.0
2017-12-23,10.886,10.9142,10.8672,10.9072,145782.0
2017-12-24,10.886,10.9142,10.8672,10.9072,145782.0
2017-12-25,10.886,10.9142,10.8672,10.9072,145782.0
2017-12-26,10.886,10.9142,10.8672,10.9072,145782.0
2017-12-27,10.8672,10.9999,10.8637,10.9999,176547.0
2017-12-28,10.9165,10.9987,10.9107,10.9494,92687.0
2017-12-29,10.9588,10.9682,10.8684,10.9682,108598.0
2017-12-30,10.9588,10.9682,10.8684,10.9682,108598.0
2017-12-31,10.9588,10.9682,10.8684,10.9682,108598.0
2018-01-01,10.9588,10.9682,10.8684,10.9682,108598.0
2018-01-02,10.9177,10.9882,10.8473,10.9529,125965.0
2018-01-03,10.9529,11.1173,10.9295,11.1173,127421.0
2018-01-04,11.0938,11.1173,10.9999,11.1173,136941.0
2018-01-05,11.1173,11.2347,11.0234,11.2347,181041.0
2018-01-06,11.1173,11.2347,11.0234,11.2347,181041.0
2018-01-07,11.1173,11.2347,11.0234,11.2347,181041.0
2018-01-08,11.2347,11.3286,11.2112,11.3286,140385.0
2018-01-09,11.3286,11.3873,11.3051,11.3873,141512.0
2018-01-10,11.3756,11.5986,11.3521,11.5634,209818.0
2018-01-11,11.4812,11.4812,11.3286,11.3286,137746.0
2018-01-12,11.3169,11.3756,11.2464,11.3521,85729.0
2018-01-13,11.3169,11.3756,11.2464,11.3521,85729.0
2018-01-14,11.3169,11.3756,11.2464,11.3521,85729.0
2018-01-15,11.3873,11.4225,11.2699,11.3521,103355.0
2018-01-16,11.3638,11.446,11.2934,11.446,97888.0
2018-01-17,11.4343,11.446,11.3638,11.399,229523.0
2018-01-18,11.3873,11.3873,11.2816,11.2934,119084.0
2018-01-19,11.2816,11.4108,11.2816,11.3873,137641.0
2018-01-20,11.2816,11.4108,11.2816,11.3873,137641.0
2018-01-21,11.2816,11.4108,11.2816,11.3873,137641.0
2018-01-22,11.4108,11.4343,11.3521,11.399,146552.0
2018-01-23,11.446,11.669,11.4225,11.669,177968.0
2018-01-24,11.6808,11.6808,11.5634,11.6456,142373.0
2018-01-25,11.6573,11.6573,11.5047,11.5634,111755.0
2018-01-26,11.5047,11.6221,11.5047,11.6221,86849.0
2018-01-27,11.5047,11.6221,11.5047,11.6221,86849.0
2018-01-28,11.5047,11.6221,11.5047,11.6221,86849.0
2018-01-29,11.6221,11.6221,11.493,11.493,83797.0
2018-01-30,11.5282,11.5516,11.4108,11.4812,142765.0
2018-01-31,11.4812,11.7043,11.4577,11.7043,283087.0
2018-02-01,11.6456,11.716,11.5986,11.6808,185395.0
2018-02-02,11.716,11.9977,11.716,11.8804,198086.0
2018-02-03,11.716,11.9977,11.716,11.8804,198086.0
2018-02-04,11.716,11.9977,11.716,11.8804,198086.0
2018-02-05,11.8569,11.8569,11.5399,11.5399,186347.0
2018-02-06,11.3521,11.4577,11.2229,11.3403,318598.0
2018-02-07,11.4695,11.5634,11.3638,11.493,184373.0
2018-02-08,11.5047,11.5282,11.3638,11.3638,182238.0
2018-02-09,11.3286,11.399,11.2347,11.2582,130648.0
2018-02-10,11.3286,11.399,11.2347,11.2582,130648.0
2018-02-11,11.3286,11.399,11.2347,11.2582,130648.0
2018-02-12,11.3286,11.446,11.3286,11.3873,116235.0
2018-02-13,11.3756,11.4225,11.2112,11.2112,116039.0
