,OMV AV Equity,OMV AV Equity,OMV AV Equity,OMV AV Equity,OMV AV Equity
2012-12-26,16.129,16.457,15.971,16.097,983663.0
2012-12-27,16.105,16.164,15.956,16.138,184309.0
2012-12-28,16.053,16.135,15.976,16.038,101560.0
2012-12-29,16.053,16.135,15.976,16.038,101560.0
2012-12-30,16.053,16.135,15.976,16.038,101560.0
2012-12-31,16.053,16.135,15.976,16.038,101560.0
2013-01-01,16.053,16.135,15.976,16.038,101560.0
2013-01-02,16.179,16.416,16.114,16.325,228917.0
2013-01-03,16.404,16.557,16.319,16.557,196633.0
2013-01-04,16.651,16.703,16.569,16.656,232962.0
2013-01-05,16.651,16.703,16.569,16.656,232962.0
2013-01-06,16.651,16.703,16.569,16.656,232962.0
2013-01-07,16.624,16.879,16.624,16.865,233376.0
2013-01-08,16.826,17.002,16.759,17.002,386013.0
2013-01-09,16.982,17.002,16.768,16.885,217962.0
2013-01-10,16.914,17.061,16.753,16.909,382816.0
2013-01-11,16.909,16.985,16.621,16.709,188173.0
2013-01-12,16.909,16.985,16.621,16.709,188173.0
2013-01-13,16.909,16.985,16.621,16.709,188173.0
2013-01-14,16.709,16.747,16.651,16.677,162195.0
2013-01-15,16.747,16.973,16.671,16.964,260323.0
2013-01-16,16.944,17.12,16.821,17.096,221550.0
2013-01-17,17.029,17.407,17.02,17.407,399279.0
2013-01-18,17.471,17.589,17.392,17.53,359822.0
2013-01-19,17.471,17.589,17.392,17.53,359822.0
2013-01-20,17.471,17.589,17.392,17.53,359822.0
2013-01-21,17.589,17.644,17.463,17.565,282547.0
2013-01-22,17.53,17.721,17.413,17.721,186145.0
2013-01-23,17.627,17.785,17.559,17.762,206626.0
2013-01-24,17.694,17.85,17.53,17.85,202296.0
2013-01-25,17.735,17.99,17.712,17.99,257183.0
2013-01-26,17.735,17.99,17.712,17.99,257183.0
2013-01-27,17.735,17.99,17.712,17.99,257183.0
2013-01-28,17.964,17.981,17.732,17.917,133903.0
2013-01-29,17.882,18.113,17.791,18.113,178990.0
2013-01-30,18.116,18.116,18.031,18.058,171507.0
2013-01-31,18.002,18.108,17.8,17.8,356697.0
2013-02-01,17.627,17.688,17.381,17.682,337121.0
2013-02-02,17.627,17.688,17.381,17.682,337121.0
2013-02-03,17.627,17.688,17.381,17.682,337121.0
2013-02-04,17.706,17.712,17.152,17.249,263681.0
2013-02-05,17.149,17.627,17.12,17.562,211761.0
2013-02-06,17.882,17.882,17.433,17.603,262916.0
2013-02-07,17.603,17.923,17.589,17.697,186185.0
2013-02-08,17.858,18.043,17.624,17.946,228117.0
2013-02-09,17.858,18.043,17.624,17.946,228117.0
2013-02-10,17.858,18.043,17.624,17.946,228117.0
2013-02-11,18.031,18.031,17.589,17.726,141996.0
2013-02-12,17.867,17.929,17.656,17.853,132184.0
2013-02-13,17.993,18.113,17.835,17.973,171193.0
2013-02-14,17.911,17.99,17.691,17.724,124798.0
2013-02-15,17.677,17.814,17.474,17.545,161087.0
2013-02-16,17.677,17.814,17.474,17.545,161087.0
2013-02-17,17.677,17.814,17.474,17.545,161087.0
2013-02-18,17.674,17.674,17.36,17.603,141281.0
2013-02-19,17.442,17.615,17.419,17.615,171504.0
2013-02-20,17.765,18.146,17.603,18.146,281479.0
2013-02-21,18.175,18.175,17.709,18.175,304558.0
2013-02-22,18.228,19.049,18.181,19.049,705295.0
2013-02-23,18.228,19.049,18.181,19.049,705295.0
2013-02-24,18.228,19.049,18.181,19.049,705295.0
2013-02-25,18.767,19.503,18.644,19.494,560043.0
2013-02-26,18.908,19.418,18.594,19.283,451632.0
2013-02-27,19.054,19.292,18.972,19.292,304165.0
2013-02-28,19.306,19.57,19.254,19.547,377160.0
2013-03-01,19.383,19.641,19.21,19.509,305723.0
2013-03-02,19.383,19.641,19.21,19.509,305723.0
2013-03-03,19.383,19.641,19.21,19.509,305723.0
2013-03-04,19.435,20.148,19.435,19.934,419689.0
2013-03-05,19.875,20.453,19.787,20.374,373554.0
2013-03-06,20.374,20.743,20.374,20.649,489878.0
2013-03-07,20.52,21.007,20.388,20.746,451586.0
2013-03-08,20.781,20.813,19.94,20.567,350432.0
2013-03-09,20.781,20.813,19.94,20.567,350432.0
2013-03-10,20.781,20.813,19.94,20.567,350432.0
2013-03-11,20.11,20.28,19.717,20.183,461873.0
2013-03-12,20.051,20.344,19.992,20.168,320270.0
2013-03-13,20.227,20.579,20.124,20.479,280404.0
2013-03-14,20.514,20.579,20.344,20.52,324675.0
2013-03-15,20.526,20.608,19.943,20.174,1114640.0
2013-03-16,20.526,20.608,19.943,20.174,1114640.0
2013-03-17,20.526,20.608,19.943,20.174,1114640.0
2013-03-18,19.822,20.095,18.996,19.881,536362.0
2013-03-19,19.787,20.162,19.767,19.922,199955.0
2013-03-20,20.142,20.429,20.057,20.286,250007.0
2013-03-21,19.787,20.224,19.479,19.96,333517.0
2013-03-22,19.966,20.198,19.916,20.066,172462.0
2013-03-23,19.966,20.198,19.916,20.066,172462.0
2013-03-24,19.966,20.198,19.916,20.066,172462.0
2013-03-25,20.224,20.608,19.758,19.861,330634.0
2013-03-26,19.863,19.981,19.611,19.649,327462.0
2013-03-27,19.893,19.893,19.491,19.746,249787.0
2013-03-28,19.781,19.781,19.45,19.45,310464.0
2013-03-29,19.781,19.781,19.45,19.45,310464.0
2013-03-30,19.781,19.781,19.45,19.45,310464.0
2013-03-31,19.781,19.781,19.45,19.45,310464.0
2013-04-01,19.781,19.781,19.45,19.45,310464.0
2013-04-02,19.635,20.221,19.491,19.934,410264.0
2013-04-03,19.834,20.3,19.649,19.963,301024.0
2013-04-04,19.846,20.224,19.699,20.101,358009.0
2013-04-05,20.338,20.418,19.658,19.969,467058.0
2013-04-06,20.338,20.418,19.658,19.969,467058.0
2013-04-07,20.338,20.418,19.658,19.969,467058.0
2013-04-08,20.11,20.508,20.104,20.344,335497.0
2013-04-09,20.494,20.632,20.406,20.632,335034.0
2013-04-10,20.538,21.218,20.538,21.165,502389.0
2013-04-11,21.224,21.693,21.112,21.534,328144.0
2013-04-12,21.4,21.751,21.147,21.282,290613.0
2013-04-13,21.4,21.751,21.147,21.282,290613.0
2013-04-14,21.4,21.751,21.147,21.282,290613.0
2013-04-15,21.203,21.282,20.192,20.382,428194.0
2013-04-16,20.08,20.491,19.992,20.283,268880.0
2013-04-17,20.456,20.456,19.799,19.937,366878.0
2013-04-18,19.992,20.139,19.811,19.931,345860.0
2013-04-19,19.846,20.104,19.79,19.963,278097.0
2013-04-20,19.846,20.104,19.79,19.963,278097.0
2013-04-21,19.846,20.104,19.79,19.963,278097.0
2013-04-22,20.039,20.368,19.963,20.315,228307.0
2013-04-23,20.315,20.403,20.13,20.23,263128.0
2013-04-24,20.303,20.848,20.277,20.848,296989.0
2013-04-25,20.843,21.162,20.708,21.109,276338.0
2013-04-26,20.931,20.995,20.359,20.406,238754.0
2013-04-27,20.931,20.995,20.359,20.406,238754.0
2013-04-28,20.931,20.995,20.359,20.406,238754.0
2013-04-29,20.374,20.834,20.374,20.661,241473.0
2013-04-30,20.579,21.062,20.579,20.916,320084.0
2013-05-01,20.579,21.062,20.579,20.916,320084.0
2013-05-02,20.696,21.487,20.652,21.282,300224.0
2013-05-03,21.106,21.511,21.024,21.4,208255.0
2013-05-04,21.106,21.511,21.024,21.4,208255.0
2013-05-05,21.106,21.511,21.024,21.4,208255.0
2013-05-06,21.4,21.699,21.4,21.634,230931.0
2013-05-07,21.722,21.874,21.567,21.798,325932.0
2013-05-08,21.851,21.983,21.444,21.444,298480.0
2013-05-09,21.851,21.983,21.444,21.444,298480.0
2013-05-10,21.441,21.898,21.405,21.517,226857.0
2013-05-11,21.441,21.898,21.405,21.517,226857.0
2013-05-12,21.441,21.898,21.405,21.517,226857.0
2013-05-13,21.259,21.678,21.253,21.4,303478.0
2013-05-14,21.675,23.012,21.634,22.962,619316.0
2013-05-15,22.689,22.824,22.332,22.572,450253.0
2013-05-16,22.291,22.783,22.291,22.666,292148.0
2013-05-17,22.464,22.944,22.393,22.783,266226.0
2013-05-18,22.464,22.944,22.393,22.783,266226.0
2013-05-19,22.464,22.944,22.393,22.783,266226.0
2013-05-20,22.464,22.944,22.393,22.783,266226.0
2013-05-21,22.666,23.27,22.666,23.27,361618.0
2013-05-22,23.536,23.536,22.822,22.862,324506.0
2013-05-23,22.429,23.082,22.26,22.922,296735.0
2013-05-24,22.853,23.094,22.278,22.659,262479.0
2013-05-25,22.853,23.094,22.278,22.659,262479.0
2013-05-26,22.853,23.094,22.278,22.659,262479.0
2013-05-27,22.405,22.735,22.293,22.581,98292.0
2013-05-28,22.429,22.786,22.429,22.599,277665.0
2013-05-29,22.653,22.729,22.321,22.423,197055.0
2013-05-30,22.653,22.729,22.321,22.423,197055.0
2013-05-31,22.348,22.671,21.45,21.613,740468.0
2013-06-01,22.348,22.671,21.45,21.613,740468.0
2013-06-02,22.348,22.671,21.45,21.613,740468.0
2013-06-03,21.462,22.049,20.858,21.9,426565.0
2013-06-04,21.764,22.018,21.625,21.882,191580.0
2013-06-05,21.495,22.1,21.468,21.789,241015.0
2013-06-06,21.647,22.387,21.402,21.402,353239.0
2013-06-07,21.553,21.852,21.359,21.698,337516.0
2013-06-08,21.553,21.852,21.359,21.698,337516.0
2013-06-09,21.553,21.852,21.359,21.698,337516.0
2013-06-10,21.704,22.185,21.668,21.994,213201.0
2013-06-11,21.804,22.064,21.447,21.523,211307.0
2013-06-12,21.326,21.619,21.263,21.414,159767.0
2013-06-13,21.347,21.722,21.245,21.671,264647.0
2013-06-14,21.825,22.012,21.698,22.012,273962.0
2013-06-15,21.825,22.012,21.698,22.012,273962.0
2013-06-16,21.825,22.012,21.698,22.012,273962.0
2013-06-17,21.946,22.036,21.795,21.795,169647.0
2013-06-18,21.946,22.33,21.94,22.272,253702.0
2013-06-19,22.333,22.429,22.079,22.369,268943.0
2013-06-20,22.357,22.357,21.813,21.846,227036.0
2013-06-21,22.067,22.067,21.145,21.145,779302.0
2013-06-22,22.067,22.067,21.145,21.145,779302.0
2013-06-23,22.067,22.067,21.145,21.145,779302.0
2013-06-24,20.87,20.87,20.129,20.129,552608.0
2013-06-25,20.362,21.16,20.362,20.764,420564.0
2013-06-26,21.003,21.399,20.812,21.205,361569.0
2013-06-27,20.918,21.281,20.764,21.009,321377.0
2013-06-28,21.015,21.384,20.827,20.978,386947.0
2013-06-29,21.015,21.384,20.827,20.978,386947.0
2013-06-30,21.015,21.384,20.827,20.978,386947.0
2013-07-01,21.704,22.046,21.393,21.946,310664.0
2013-07-02,22.067,22.079,21.529,21.852,285140.0
2013-07-03,21.616,21.65,21.356,21.501,159313.0
2013-07-04,21.495,21.622,21.118,21.26,168936.0
2013-07-05,21.251,21.625,21.009,21.523,227323.0
2013-07-06,21.251,21.625,21.009,21.523,227323.0
2013-07-07,21.251,21.625,21.009,21.523,227323.0
2013-07-08,21.526,21.64,21.278,21.565,164840.0
2013-07-09,21.644,21.761,20.655,20.8,300979.0
2013-07-10,20.734,20.803,19.688,19.884,618083.0
2013-07-11,19.951,20.948,19.951,20.897,384583.0
2013-07-12,20.894,21.281,20.891,21.142,181788.0
2013-07-13,20.894,21.281,20.891,21.142,181788.0
2013-07-14,20.894,21.281,20.891,21.142,181788.0
2013-07-15,21.251,21.311,20.555,20.743,322639.0
2013-07-16,20.616,20.77,20.072,20.326,263850.0
2013-07-17,20.323,20.552,19.778,20.468,304569.0
2013-07-18,20.465,20.858,20.35,20.619,238906.0
2013-07-19,20.622,20.794,20.41,20.658,153468.0
2013-07-20,20.622,20.794,20.41,20.658,153468.0
2013-07-21,20.622,20.794,20.41,20.658,153468.0
2013-07-22,20.661,20.785,20.495,20.576,136296.0
2013-07-23,20.67,20.67,20.428,20.513,109783.0
2013-07-24,20.253,20.253,19.775,20.005,217539.0
2013-07-25,20.011,20.226,19.893,20.226,239323.0
2013-07-26,20.193,20.205,19.89,19.972,194317.0
2013-07-27,20.193,20.205,19.89,19.972,194317.0
2013-07-28,20.193,20.205,19.89,19.972,194317.0
2013-07-29,19.975,20.38,19.896,20.344,192426.0
2013-07-30,20.347,20.398,20.072,20.078,164654.0
2013-07-31,20.235,20.434,20.081,20.111,213970.0
2013-08-01,20.374,21.042,20.368,21.042,219160.0
2013-08-02,21.16,21.266,20.936,21.054,159696.0
2013-08-03,21.16,21.266,20.936,21.054,159696.0
2013-08-04,21.16,21.266,20.936,21.054,159696.0
2013-08-05,21.16,21.172,20.507,20.87,175662.0
2013-08-06,20.985,21.066,20.607,20.682,240965.0
2013-08-07,20.616,20.649,20.196,20.453,163313.0
2013-08-08,20.449,20.613,20.199,20.368,204741.0
2013-08-09,20.649,20.83,20.453,20.767,196135.0
2013-08-10,20.649,20.83,20.453,20.767,196135.0
2013-08-11,20.649,20.83,20.453,20.767,196135.0
2013-08-12,21.039,21.145,20.561,20.867,194919.0
2013-08-13,20.936,21.281,20.849,21.099,295484.0
2013-08-14,21.19,21.205,20.706,21.0,257621.0
2013-08-15,21.19,21.205,20.706,21.0,257621.0
2013-08-16,21.127,21.447,20.988,21.196,271183.0
2013-08-17,21.127,21.447,20.988,21.196,271183.0
2013-08-18,21.127,21.447,20.988,21.196,271183.0
2013-08-19,21.311,21.341,20.332,20.48,353244.0
2013-08-20,20.664,20.664,19.954,20.304,321540.0
2013-08-21,20.368,20.513,20.114,20.223,232333.0
2013-08-22,20.226,20.728,20.226,20.64,276793.0
2013-08-23,20.743,21.251,20.483,21.09,202172.0
2013-08-24,20.743,21.251,20.483,21.09,202172.0
2013-08-25,20.743,21.251,20.483,21.09,202172.0
2013-08-26,21.16,21.184,20.933,21.118,131263.0
2013-08-27,21.121,21.613,21.027,21.441,390782.0
2013-08-28,21.438,22.792,21.402,21.64,771016.0
2013-08-29,21.897,21.897,21.432,21.523,261867.0
2013-08-30,21.52,21.547,21.118,21.118,269991.0
2013-08-31,21.52,21.547,21.118,21.118,269991.0
2013-09-01,21.52,21.547,21.118,21.118,269991.0
2013-09-02,21.299,21.462,21.145,21.311,106988.0
2013-09-03,21.42,21.764,21.287,21.601,184488.0
2013-09-04,21.601,21.607,21.136,21.556,262444.0
2013-09-05,21.644,21.704,21.281,21.622,387262.0
2013-09-06,21.625,21.9,21.541,21.789,266013.0
2013-09-07,21.625,21.9,21.541,21.789,266013.0
2013-09-08,21.625,21.9,21.541,21.789,266013.0
2013-09-09,21.991,22.07,21.725,21.755,152974.0
2013-09-10,21.849,22.003,21.634,21.716,185218.0
2013-09-11,21.764,21.855,21.456,21.713,204278.0
2013-09-12,21.523,21.867,21.435,21.795,256126.0
2013-09-13,21.764,22.006,21.674,21.964,243239.0
2013-09-14,21.764,22.006,21.674,21.964,243239.0
2013-09-15,21.764,22.006,21.674,21.964,243239.0
2013-09-16,22.024,22.218,21.825,21.928,296346.0
2013-09-17,22.067,22.157,21.764,21.946,177578.0
2013-09-18,22.142,22.148,21.009,21.644,334685.0
2013-09-19,21.761,21.897,21.302,21.589,302019.0
2013-09-20,21.529,21.761,21.489,21.677,821174.0
2013-09-21,21.529,21.761,21.489,21.677,821174.0
2013-09-22,21.529,21.761,21.489,21.677,821174.0
2013-09-23,21.665,21.671,21.232,21.402,120687.0
2013-09-24,21.574,21.764,21.474,21.483,205757.0
2013-09-25,21.462,22.064,21.381,22.064,306962.0
2013-09-26,22.157,22.52,22.136,22.396,313755.0
2013-09-27,22.55,22.671,22.369,22.55,188607.0
2013-09-28,22.55,22.671,22.369,22.55,188607.0
2013-09-29,22.55,22.671,22.369,22.55,188607.0
2013-09-30,22.375,22.375,22.006,22.067,202962.0
2013-10-01,22.046,22.118,21.728,22.0,188154.0
2013-10-02,22.006,22.03,21.619,21.87,180846.0
2013-10-03,22.006,22.006,21.556,21.885,149840.0
2013-10-04,21.728,21.792,21.341,21.565,201291.0
2013-10-05,21.728,21.792,21.341,21.565,201291.0
2013-10-06,21.728,21.792,21.341,21.565,201291.0
2013-10-07,21.544,21.544,21.199,21.399,161438.0
2013-10-08,21.432,21.504,21.169,21.196,175651.0
2013-10-09,21.214,21.281,20.963,21.009,234871.0
2013-10-10,21.205,21.311,21.048,21.26,182774.0
2013-10-11,21.492,21.495,21.16,21.284,138245.0
2013-10-12,21.492,21.495,21.16,21.284,138245.0
2013-10-13,21.492,21.495,21.16,21.284,138245.0
2013-10-14,21.263,21.393,21.115,21.187,127278.0
2013-10-15,21.081,21.338,21.081,21.281,176112.0
2013-10-16,21.371,21.402,21.048,21.22,254945.0
2013-10-17,21.338,21.362,21.145,21.311,200322.0
2013-10-18,20.939,21.048,20.688,21.048,441765.0
2013-10-19,20.939,21.048,20.688,21.048,441765.0
2013-10-20,20.939,21.048,20.688,21.048,441765.0
2013-10-21,21.16,21.281,21.054,21.13,271558.0
2013-10-22,21.22,21.332,20.951,21.332,216878.0
2013-10-23,21.335,21.335,21.048,21.148,170839.0
2013-10-24,21.278,21.278,21.051,21.16,161676.0
2013-10-25,21.22,21.22,20.982,21.063,205129.0
2013-10-26,21.22,21.22,20.982,21.063,205129.0
2013-10-27,21.22,21.22,20.982,21.063,205129.0
2013-10-28,21.269,21.269,20.703,20.725,225516.0
2013-10-29,20.767,21.16,20.767,21.039,266566.0
2013-10-30,21.19,21.719,21.187,21.402,297181.0
2013-10-31,21.52,21.52,21.241,21.248,272322.0
2013-11-01,21.52,21.52,21.241,21.248,272322.0
2013-11-02,21.52,21.52,21.241,21.248,272322.0
2013-11-03,21.52,21.52,21.241,21.248,272322.0
2013-11-04,21.601,22.088,21.477,22.088,329630.0
2013-11-05,22.245,22.36,21.807,22.076,276041.0
2013-11-06,22.127,22.55,21.946,22.52,256284.0
2013-11-07,22.309,22.52,22.03,22.52,352872.0
2013-11-08,22.569,22.569,21.601,21.834,361651.0
2013-11-09,22.569,22.569,21.601,21.834,361651.0
2013-11-10,22.569,22.569,21.601,21.834,361651.0
2013-11-11,21.952,21.964,21.677,21.849,223624.0
2013-11-12,21.828,21.885,21.631,21.764,262110.0
2013-11-13,21.792,21.91,21.507,21.91,270018.0
2013-11-14,21.934,21.934,21.535,21.686,193620.0
2013-11-15,21.704,21.704,21.526,21.665,269215.0
2013-11-16,21.704,21.704,21.526,21.665,269215.0
2013-11-17,21.704,21.704,21.526,21.665,269215.0
2013-11-18,21.64,22.0,21.595,21.849,223917.0
2013-11-19,21.946,22.115,21.843,21.946,144107.0
2013-11-20,21.976,22.124,21.837,21.882,163214.0
2013-11-21,21.891,22.027,21.616,21.94,115790.0
2013-11-22,21.798,22.067,21.492,21.556,349886.0
2013-11-23,21.798,22.067,21.492,21.556,349886.0
2013-11-24,21.798,22.067,21.492,21.556,349886.0
2013-11-25,21.752,22.049,21.725,21.825,158771.0
2013-11-26,21.916,22.055,21.71,21.882,270380.0
2013-11-27,21.798,22.006,21.698,21.87,177745.0
2013-11-28,21.91,21.967,21.647,21.728,88098.0
2013-11-29,21.758,21.949,21.628,21.795,222697.0
2013-11-30,21.758,21.949,21.628,21.795,222697.0
2013-12-01,21.758,21.949,21.628,21.795,222697.0
2013-12-02,21.858,21.964,21.598,21.837,179016.0
2013-12-03,22.006,22.006,21.68,21.795,234915.0
2013-12-04,21.949,21.949,21.19,21.32,307867.0
2013-12-05,21.19,21.299,20.555,20.746,402089.0
2013-12-06,20.858,21.157,20.776,20.858,243862.0
2013-12-07,20.858,21.157,20.776,20.858,243862.0
2013-12-08,20.858,21.157,20.776,20.858,243862.0
2013-12-09,21.009,21.278,21.0,21.229,204274.0
2013-12-10,21.293,21.731,21.263,21.556,291892.0
2013-12-11,21.622,21.622,21.13,21.13,165231.0
2013-12-12,21.13,21.241,20.969,21.118,184154.0
2013-12-13,21.193,21.199,20.643,20.788,268072.0
2013-12-14,21.193,21.199,20.643,20.788,268072.0
2013-12-15,21.193,21.199,20.643,20.788,268072.0
2013-12-16,20.586,20.703,20.389,20.57,320016.0
2013-12-17,20.576,20.706,19.83,20.147,471672.0
2013-12-18,20.235,20.67,20.132,20.262,342103.0
2013-12-19,20.495,20.852,20.126,20.205,474338.0
2013-12-20,20.422,20.676,20.422,20.443,1238411.0
2013-12-21,20.422,20.676,20.422,20.443,1238411.0
2013-12-22,20.422,20.676,20.422,20.443,1238411.0
2013-12-23,20.652,20.706,20.428,20.697,158603.0
2013-12-24,20.652,20.706,20.428,20.697,158603.0
2013-12-25,20.652,20.706,20.428,20.697,158603.0
2013-12-26,20.652,20.706,20.428,20.697,158603.0
2013-12-27,20.852,21.133,20.779,20.933,114718.0
2013-12-28,20.852,21.133,20.779,20.933,114718.0
2013-12-29,20.852,21.133,20.779,20.933,114718.0
2013-12-30,21.118,21.269,20.918,21.033,135550.0
2013-12-31,21.118,21.269,20.918,21.033,135550.0
2014-01-01,21.118,21.269,20.918,21.033,135550.0
2014-01-02,21.16,21.281,20.833,20.833,130817.0
2014-01-03,20.972,21.151,20.836,20.876,143465.0
2014-01-04,20.972,21.151,20.836,20.876,143465.0
2014-01-05,20.972,21.151,20.836,20.876,143465.0
2014-01-06,20.972,21.151,20.836,20.876,143465.0
2014-01-07,20.988,21.22,20.709,21.148,261023.0
2014-01-08,21.245,21.432,21.042,21.368,281368.0
2014-01-09,21.517,21.764,21.39,21.532,309923.0
2014-01-10,21.722,21.731,21.308,21.356,232730.0
2014-01-11,21.722,21.731,21.308,21.356,232730.0
2014-01-12,21.722,21.731,21.308,21.356,232730.0
2014-01-13,21.483,21.653,21.396,21.565,161974.0
2014-01-14,21.607,21.668,21.402,21.604,283890.0
2014-01-15,21.616,21.668,21.444,21.556,263006.0
2014-01-16,21.589,21.798,21.341,21.798,283760.0
2014-01-17,21.523,21.523,21.099,21.326,395924.0
2014-01-18,21.523,21.523,21.099,21.326,395924.0
2014-01-19,21.523,21.523,21.099,21.326,395924.0
2014-01-20,21.362,21.489,21.099,21.317,177883.0
2014-01-21,21.278,21.314,21.036,21.036,229971.0
2014-01-22,21.039,21.13,20.507,20.655,393829.0
2014-01-23,20.631,20.743,20.223,20.561,553738.0
2014-01-24,20.489,20.531,20.132,20.132,485208.0
2014-01-25,20.489,20.531,20.132,20.132,485208.0
2014-01-26,20.489,20.531,20.132,20.132,485208.0
2014-01-27,20.28,20.401,20.114,20.392,326604.0
2014-01-28,20.495,20.788,20.274,20.752,481195.0
2014-01-29,20.912,21.006,20.32,20.434,386291.0
2014-01-30,20.193,20.368,19.682,19.845,403639.0
2014-01-31,19.951,19.951,19.28,19.407,535244.0
2014-02-01,19.951,19.951,19.28,19.407,535244.0
2014-02-02,19.951,19.951,19.28,19.407,535244.0
2014-02-03,19.537,19.627,19.225,19.225,264980.0
2014-02-04,19.165,19.165,18.59,18.947,371340.0
2014-02-05,19.044,19.225,18.983,19.068,354378.0
2014-02-06,19.195,19.534,19.092,19.425,370513.0
2014-02-07,19.437,19.579,19.201,19.579,359530.0
2014-02-08,19.437,19.579,19.201,19.579,359530.0
2014-02-09,19.437,19.579,19.201,19.579,359530.0
2014-02-10,19.667,19.667,19.431,19.57,242774.0
2014-02-11,19.709,19.987,19.618,19.987,318959.0
2014-02-12,20.005,20.601,20.002,20.601,384923.0
2014-02-13,20.737,20.737,20.15,20.19,239861.0
2014-02-14,20.344,20.474,20.208,20.332,156975.0
2014-02-15,20.344,20.474,20.208,20.332,156975.0
2014-02-16,20.344,20.474,20.208,20.332,156975.0
2014-02-17,20.44,20.549,20.313,20.329,84394.0
2014-02-18,20.434,20.516,20.223,20.389,149319.0
2014-02-19,20.193,20.431,19.787,19.969,316944.0
2014-02-20,19.884,20.573,19.787,20.573,303829.0
2014-02-21,20.703,20.728,20.232,20.307,283608.0
2014-02-22,20.703,20.728,20.232,20.307,283608.0
2014-02-23,20.703,20.728,20.232,20.307,283608.0
2014-02-24,20.304,20.716,20.253,20.716,259309.0
2014-02-25,20.737,20.873,20.601,20.873,200455.0
2014-02-26,20.918,20.918,20.446,20.7,256084.0
2014-02-27,20.564,20.646,19.824,20.011,613964.0
2014-02-28,20.132,20.183,19.836,19.933,346951.0
2014-03-01,20.132,20.183,19.836,19.933,346951.0
2014-03-02,20.132,20.183,19.836,19.933,346951.0
2014-03-03,19.588,19.648,19.295,19.461,390547.0
2014-03-04,19.636,20.063,19.404,19.89,282295.0
2014-03-05,19.945,19.945,19.621,19.724,183982.0
2014-03-06,19.83,19.996,19.679,19.715,176230.0
2014-03-07,19.712,19.76,19.425,19.452,252987.0
2014-03-08,19.712,19.76,19.425,19.452,252987.0
2014-03-09,19.712,19.76,19.425,19.452,252987.0
2014-03-10,19.618,19.742,19.346,19.534,289628.0
2014-03-11,19.597,19.769,19.473,19.531,173510.0
2014-03-12,19.494,19.567,19.286,19.419,223164.0
2014-03-13,19.379,19.455,18.929,18.929,232102.0
2014-03-14,18.745,19.113,18.745,18.977,280055.0
2014-03-15,18.745,19.113,18.745,18.977,280055.0
2014-03-16,18.745,19.113,18.745,18.977,280055.0
2014-03-17,18.983,19.265,18.938,19.198,242164.0
2014-03-18,19.141,19.806,19.068,19.63,264790.0
2014-03-19,19.661,19.769,19.346,19.497,274753.0
2014-03-20,19.461,19.648,19.262,19.552,358696.0
2014-03-21,19.618,19.73,19.271,19.434,866021.0
2014-03-22,19.618,19.73,19.271,19.434,866021.0
2014-03-23,19.618,19.73,19.271,19.434,866021.0
2014-03-24,19.579,19.579,19.141,19.316,191796.0
2014-03-25,19.277,19.521,19.234,19.31,155017.0
2014-03-26,19.346,19.44,19.28,19.346,228578.0
2014-03-27,19.31,19.346,19.098,19.141,282925.0
2014-03-28,19.31,19.721,19.307,19.612,283980.0
2014-03-29,19.31,19.721,19.307,19.612,283980.0
2014-03-30,19.31,19.721,19.307,19.612,283980.0
2014-03-31,19.721,20.011,19.688,19.911,255734.0
2014-04-01,20.035,20.035,19.794,19.936,148979.0
2014-04-02,20.041,20.041,19.679,19.908,194411.0
2014-04-03,19.981,19.981,19.703,19.921,226283.0
2014-04-04,19.996,20.026,19.718,19.951,212423.0
2014-04-05,19.996,20.026,19.718,19.951,212423.0
2014-04-06,19.996,20.026,19.718,19.951,212423.0
2014-04-07,19.89,19.951,19.664,19.709,188317.0
2014-04-08,19.8,19.839,19.183,19.319,348479.0
2014-04-09,19.316,19.612,19.192,19.612,245106.0
2014-04-10,19.352,19.854,19.228,19.352,347047.0
2014-04-11,19.277,19.491,19.119,19.119,199397.0
2014-04-12,19.277,19.491,19.119,19.119,199397.0
2014-04-13,19.277,19.491,19.119,19.119,199397.0
2014-04-14,19.213,19.395,19.053,19.395,212693.0
2014-04-15,19.407,19.428,19.017,19.017,271196.0
2014-04-16,19.195,19.222,18.929,19.162,272426.0
2014-04-17,19.237,19.237,19.044,19.195,164088.0
2014-04-18,19.237,19.237,19.044,19.195,164088.0
2014-04-19,19.237,19.237,19.044,19.195,164088.0
2014-04-20,19.237,19.237,19.044,19.195,164088.0
2014-04-21,19.237,19.237,19.044,19.195,164088.0
2014-04-22,19.195,19.528,19.156,19.515,293413.0
2014-04-23,19.648,19.933,19.528,19.67,346620.0
2014-04-24,19.763,19.827,19.334,19.667,320761.0
2014-04-25,19.712,19.715,19.349,19.361,198665.0
2014-04-26,19.712,19.715,19.349,19.361,198665.0
2014-04-27,19.712,19.715,19.349,19.361,198665.0
2014-04-28,19.364,19.73,19.352,19.73,253483.0
2014-04-29,19.727,20.301,19.727,20.301,441047.0
2014-04-30,20.404,20.531,20.283,20.383,393215.0
2014-05-01,20.404,20.531,20.283,20.383,393215.0
2014-05-02,20.525,20.525,20.193,20.304,192655.0
2014-05-03,20.525,20.525,20.193,20.304,192655.0
2014-05-04,20.525,20.525,20.193,20.304,192655.0
2014-05-05,20.404,20.404,20.029,20.177,143746.0
2014-05-06,20.253,20.38,20.12,20.12,202317.0
2014-05-07,19.981,20.014,19.352,19.609,458696.0
