,TYRES FH Equity,TYRES FH Equity,TYRES FH Equity,TYRES FH Equity,TYRES FH Equity
2013-07-27,20.6912,20.7403,20.5379,20.6789,250303.0
2013-07-28,20.6912,20.7403,20.5379,20.6789,250303.0
2013-07-29,20.6851,20.9365,20.6789,20.7035,285907.0
2013-07-30,20.7157,20.9365,20.495,20.8691,323108.0
2013-07-31,20.8568,20.912,20.3723,20.4766,474365.0
2013-08-01,20.6789,20.9917,20.5808,20.9917,468943.0
2013-08-02,21.004,21.0346,20.7464,20.9672,215734.0
2013-08-03,21.004,21.0346,20.7464,20.9672,215734.0
2013-08-04,21.004,21.0346,20.7464,20.9672,215734.0
2013-08-05,20.8691,21.2309,20.8507,21.2309,287638.0
2013-08-06,20.544,20.8507,20.219,20.2619,899663.0
2013-08-07,20.2374,20.2619,19.943,19.9982,334446.0
2013-08-08,20.0105,20.6299,19.8756,20.6299,518625.0
2013-08-09,21.2493,21.5804,20.9242,21.2186,1589584.0
2013-08-10,21.2493,21.5804,20.9242,21.2186,1589584.0
2013-08-11,21.2493,21.5804,20.9242,21.2186,1589584.0
2013-08-12,21.3719,22.4635,21.3719,22.2305,999066.0
2013-08-13,22.2795,22.5371,22.0036,22.5187,718435.0
2013-08-14,22.5064,22.5616,22.1692,22.4819,543642.0
2013-08-15,22.4451,22.4451,21.9239,22.1446,339580.0
2013-08-16,22.0158,22.347,21.8503,22.2673,300305.0
2013-08-17,22.0158,22.347,21.8503,22.2673,300305.0
2013-08-18,22.0158,22.347,21.8503,22.2673,300305.0
2013-08-19,22.2673,22.3531,22.0772,22.2918,322304.0
2013-08-20,22.1998,22.1998,21.8625,22.1508,301588.0
2013-08-21,22.3041,22.3347,22.0342,22.0342,224303.0
2013-08-22,22.0404,22.4022,21.9729,22.3225,377601.0
2013-08-23,22.3838,22.4329,22.0649,22.3838,175276.0
2013-08-24,22.3838,22.4329,22.0649,22.3838,175276.0
2013-08-25,22.3838,22.4329,22.0649,22.3838,175276.0
2013-08-26,22.3838,22.4083,22.0526,22.1692,152425.0
2013-08-27,22.1324,22.1937,21.7337,21.7828,327866.0
2013-08-28,21.5682,21.6969,21.2799,21.4946,364366.0
2013-08-29,21.5375,21.9239,21.5375,21.9239,256328.0
2013-08-30,21.9239,21.9545,21.5314,21.6786,385169.0
2013-08-31,21.9239,21.9545,21.5314,21.6786,385169.0
2013-09-01,21.9239,21.9545,21.5314,21.6786,385169.0
2013-09-02,21.7705,22.0894,21.7583,22.0097,290518.0
2013-09-03,22.0772,22.0772,21.6786,21.93,379764.0
2013-09-04,21.8871,22.1446,21.7399,22.0833,348625.0
2013-09-05,22.0772,22.3838,22.0526,22.3777,290402.0
2013-09-06,22.3838,22.4451,22.1814,22.4267,382633.0
2013-09-07,22.3838,22.4451,22.1814,22.4267,382633.0
2013-09-08,22.3838,22.4451,22.1814,22.4267,382633.0
2013-09-09,22.439,22.7456,22.3347,22.3715,468267.0
2013-09-10,22.5371,23.0154,22.5187,23.0154,554698.0
2013-09-11,22.997,23.1749,22.8805,23.0645,320985.0
2013-09-12,23.0645,23.1626,22.8928,23.1074,368736.0
2013-09-13,23.0952,23.2975,23.04,23.2607,294558.0
2013-09-14,23.0952,23.2975,23.04,23.2607,294558.0
2013-09-15,23.0952,23.2975,23.04,23.2607,294558.0
2013-09-16,23.3957,23.457,23.1872,23.3098,305654.0
2013-09-17,23.2423,23.2423,22.9357,23.1136,223574.0
2013-09-18,23.1258,23.3589,22.8621,23.0277,205375.0
2013-09-19,23.3895,23.4263,23.0768,23.2056,262306.0
2013-09-20,23.1074,23.6042,23.089,23.549,502963.0
2013-09-21,23.1074,23.6042,23.089,23.549,502963.0
2013-09-22,23.1074,23.6042,23.089,23.549,502963.0
2013-09-23,23.6042,23.6042,23.3221,23.4018,208119.0
2013-09-24,23.3895,23.5367,22.8192,23.0952,400226.0
2013-09-25,23.0093,23.1749,22.7763,23.0706,273101.0
2013-09-26,23.0706,23.2975,23.0032,23.2975,346871.0
2013-09-27,23.3037,23.5735,23.1013,23.5551,333487.0
2013-09-28,23.3037,23.5735,23.1013,23.5551,333487.0
2013-09-29,23.3037,23.5735,23.1013,23.5551,333487.0
2013-09-30,23.365,23.365,22.9357,23.0216,378849.0
2013-10-01,23.04,23.3466,23.0216,23.2975,176949.0
2013-10-02,23.2914,23.3343,22.7824,23.0461,378567.0
2013-10-03,23.1074,23.6042,22.8683,23.0216,391742.0
2013-10-04,21.1144,21.562,20.7096,21.2738,2621435.0
2013-10-05,21.1144,21.562,20.7096,21.2738,2621435.0
2013-10-06,21.1144,21.562,20.7096,21.2738,2621435.0
2013-10-07,21.1634,21.2125,20.7403,20.7832,709155.0
2013-10-08,20.7464,20.7771,20.3723,20.4888,887308.0
2013-10-09,20.452,21.0408,20.4398,20.6973,849173.0
2013-10-10,20.7893,21.4332,20.7893,21.3229,649798.0
2013-10-11,21.4516,21.5375,21.096,21.2799,467451.0
2013-10-12,21.4516,21.5375,21.096,21.2799,467451.0
2013-10-13,21.4516,21.5375,21.096,21.2799,467451.0
2013-10-14,21.237,21.3167,21.0224,21.1144,172362.0
2013-10-15,21.2677,21.7153,21.1634,21.654,351041.0
2013-10-16,21.6786,21.6786,21.2002,21.6172,449778.0
2013-10-17,21.6663,21.6847,21.3597,21.5498,276264.0
2013-10-18,21.6234,21.7828,21.5559,21.7828,400204.0
2013-10-19,21.6234,21.7828,21.5559,21.7828,400204.0
2013-10-20,21.6234,21.7828,21.5559,21.7828,400204.0
2013-10-21,21.7705,22.0772,21.6724,22.0772,318456.0
2013-10-22,22.0465,22.1998,21.8012,21.979,424398.0
2013-10-23,22.0036,22.1876,21.9116,22.1078,380026.0
2013-10-24,22.1753,22.2427,21.7215,22.0772,358133.0
2013-10-25,22.0956,22.1814,21.7889,22.0158,346576.0
2013-10-26,22.0956,22.1814,21.7889,22.0158,346576.0
2013-10-27,22.0956,22.1814,21.7889,22.0158,346576.0
2013-10-28,22.0036,22.0465,21.7521,21.8441,236295.0
2013-10-29,21.7705,21.7705,21.3106,21.4946,430225.0
2013-10-30,21.562,22.1385,21.5252,21.8012,493403.0
2013-10-31,22.5371,23.2301,22.022,22.856,1298281.0
2013-11-01,22.6904,22.7333,22.3654,22.4513,411937.0
2013-11-02,22.6904,22.7333,22.3654,22.4513,411937.0
2013-11-03,22.6904,22.7333,22.3654,22.4513,411937.0
2013-11-04,22.4758,23.3159,22.4758,23.1933,419474.0
2013-11-05,23.1565,23.3405,22.7947,23.1504,668282.0
2013-11-06,23.2423,23.4263,23.1013,23.4202,671528.0
2013-11-07,23.3957,23.7452,23.2423,23.5858,667658.0
2013-11-08,23.457,23.5796,23.181,23.5674,543441.0
2013-11-09,23.457,23.5796,23.181,23.5674,543441.0
2013-11-10,23.457,23.5796,23.181,23.5674,543441.0
2013-11-11,23.549,23.7268,23.1197,23.273,663928.0
2013-11-12,23.2669,23.273,22.7272,22.9419,576385.0
2013-11-13,22.9603,22.9603,22.6168,22.8744,416550.0
2013-11-14,23.1442,23.1442,22.6659,22.7824,383694.0
2013-11-15,22.9112,23.2423,22.7701,23.2362,372538.0
2013-11-16,22.9112,23.2423,22.7701,23.2362,372538.0
2013-11-17,22.9112,23.2423,22.7701,23.2362,372538.0
2013-11-18,23.2423,23.4509,23.0277,23.3221,416649.0
2013-11-19,23.224,23.2791,22.8437,22.9848,346699.0
2013-11-20,22.8989,23.0584,22.8928,22.997,205508.0
2013-11-21,22.9603,22.9603,22.5432,22.8315,575305.0
2013-11-22,22.8376,23.0522,22.7395,22.997,309952.0
2013-11-23,22.8376,23.0522,22.7395,22.997,309952.0
2013-11-24,22.8376,23.0522,22.7395,22.997,309952.0
2013-11-25,23.089,23.1197,22.8989,22.997,348622.0
2013-11-26,23.0338,23.0338,22.764,22.9051,395302.0
2013-11-27,22.9173,23.1258,22.8069,22.997,370046.0
2013-11-28,23.0584,23.0645,22.6659,22.7701,259951.0
2013-11-29,22.7517,22.8131,22.1262,22.3286,470511.0
2013-11-30,22.7517,22.8131,22.1262,22.3286,470511.0
2013-12-01,22.7517,22.8131,22.1262,22.3286,470511.0
2013-12-02,22.2857,22.3286,22.022,22.071,444730.0
2013-12-03,22.0772,22.1753,21.4087,21.47,801695.0
2013-12-04,21.4271,21.7521,21.2002,21.2493,713155.0
2013-12-05,21.2799,21.5866,21.2002,21.2615,592682.0
2013-12-06,21.2799,21.5866,21.2002,21.2615,592682.0
2013-12-07,21.2799,21.5866,21.2002,21.2615,592682.0
2013-12-08,21.2799,21.5866,21.2002,21.2615,592682.0
2013-12-09,21.3658,21.4946,20.9917,21.3106,591353.0
2013-12-10,21.3045,21.3167,20.8875,21.053,512011.0
2013-12-11,21.0592,21.2309,21.0346,21.0653,289642.0
2013-12-12,21.0837,21.1818,20.7587,20.82,466629.0
2013-12-13,20.9242,20.9242,20.7403,20.8261,239658.0
2013-12-14,20.9242,20.9242,20.7403,20.8261,239658.0
2013-12-15,20.9242,20.9242,20.7403,20.8261,239658.0
2013-12-16,20.8997,21.0653,20.6422,20.9733,218815.0
2013-12-17,20.9672,20.9733,20.8139,20.8936,274172.0
2013-12-18,21.0101,21.145,20.9488,20.9733,242008.0
2013-12-19,21.2615,21.5191,21.2186,21.3413,368763.0
2013-12-20,21.4823,21.7337,21.2554,21.7153,462688.0
2013-12-21,21.4823,21.7337,21.2554,21.7153,462688.0
2013-12-22,21.4823,21.7337,21.2554,21.7153,462688.0
2013-12-23,21.8073,22.0036,21.7828,21.8625,216463.0
2013-12-24,21.8073,22.0036,21.7828,21.8625,216463.0
2013-12-25,21.8073,22.0036,21.7828,21.8625,216463.0
2013-12-26,21.8073,22.0036,21.7828,21.8625,216463.0
2013-12-27,21.9361,22.3225,21.9361,22.1692,254673.0
2013-12-28,21.9361,22.3225,21.9361,22.1692,254673.0
2013-12-29,21.9361,22.3225,21.9361,22.1692,254673.0
2013-12-30,22.1998,22.3286,21.1818,21.3842,735475.0
2013-12-31,22.1998,22.3286,21.1818,21.3842,735475.0
2014-01-01,22.1998,22.3286,21.1818,21.3842,735475.0
2014-01-02,21.5682,21.5804,21.0162,21.0837,611250.0
2014-01-03,21.1389,21.4149,21.1082,21.145,303276.0
2014-01-04,21.1389,21.4149,21.1082,21.145,303276.0
2014-01-05,21.1389,21.4149,21.1082,21.145,303276.0
2014-01-06,21.1389,21.4149,21.1082,21.145,303276.0
2014-01-07,21.2125,21.2125,20.8875,20.961,497089.0
2014-01-08,21.004,21.053,20.7096,20.7464,325644.0
2014-01-09,20.7464,20.8875,20.5502,20.6422,439667.0
2014-01-10,20.728,20.8077,20.1761,20.5195,597918.0
2014-01-11,20.728,20.8077,20.1761,20.5195,597918.0
2014-01-12,20.728,20.8077,20.1761,20.5195,597918.0
2014-01-13,20.7341,21.2309,20.7219,20.8691,412809.0
2014-01-14,20.7587,21.1205,20.5563,21.053,425642.0
2014-01-15,21.2186,21.979,21.2002,21.979,764759.0
2014-01-16,22.0281,22.0526,21.6786,22.0526,489841.0
2014-01-17,22.0465,22.1937,21.7215,21.93,469325.0
2014-01-18,22.0465,22.1937,21.7215,21.93,469325.0
2014-01-19,22.0465,22.1937,21.7215,21.93,469325.0
2014-01-20,21.9177,22.1569,21.746,22.1262,317997.0
2014-01-21,22.1262,22.1692,20.9181,21.2186,1045684.0
2014-01-22,21.2431,21.4516,21.004,21.1328,410659.0
2014-01-23,21.1573,21.5804,20.8691,20.9058,621372.0
2014-01-24,20.961,21.1205,20.1209,20.1209,844300.0
2014-01-25,20.961,21.1205,20.1209,20.1209,844300.0
2014-01-26,20.961,21.1205,20.1209,20.1209,844300.0
2014-01-27,20.127,20.2067,19.7959,19.9308,702639.0
2014-01-28,19.9676,20.1638,19.8081,19.9553,598159.0
2014-01-29,20.1699,20.1883,19.2317,19.4586,1242416.0
2014-01-30,19.4524,19.8265,19.2562,19.6425,830780.0
2014-01-31,19.71,19.71,19.0109,19.1949,840574.0
2014-02-01,19.71,19.71,19.0109,19.1949,840574.0
2014-02-02,19.71,19.71,19.0109,19.1949,840574.0
2014-02-03,19.1949,19.4647,19.0232,19.2869,784024.0
2014-02-04,19.0906,19.109,18.7656,18.9496,1043245.0
2014-02-05,19.0109,19.2746,18.8698,19.0722,800157.0
2014-02-06,19.2623,19.6916,19.1949,19.4708,1029845.0
2014-02-07,19.7223,20.0902,19.6364,19.6609,1405422.0
2014-02-08,19.7223,20.0902,19.6364,19.6609,1405422.0
2014-02-09,19.7223,20.0902,19.6364,19.6609,1405422.0
2014-02-10,19.8143,19.9062,19.4647,19.8143,980752.0
2014-02-11,20.452,20.636,20.3233,20.5624,1445344.0
2014-02-12,20.5624,20.7157,20.0105,20.0964,893811.0
2014-02-13,20.0718,20.3723,20.0228,20.219,629877.0
2014-02-14,20.3233,20.6054,20.2067,20.4336,506445.0
2014-02-15,20.3233,20.6054,20.2067,20.4336,506445.0
2014-02-16,20.3233,20.6054,20.2067,20.4336,506445.0
2014-02-17,20.4704,20.7096,20.4704,20.6238,367280.0
2014-02-18,20.6789,20.6912,20.2987,20.4275,405419.0
2014-02-19,20.311,20.544,20.219,20.2803,425837.0
2014-02-20,20.5256,20.7587,20.3171,20.6789,839426.0
2014-02-21,20.8139,20.9856,20.7464,20.9549,561570.0
2014-02-22,20.8139,20.9856,20.7464,20.9549,561570.0
2014-02-23,20.8139,20.9856,20.7464,20.9549,561570.0
2014-02-24,20.8568,20.9058,20.4582,20.5502,583519.0
2014-02-25,20.5624,20.7587,20.452,20.6544,519930.0
2014-02-26,20.6544,20.7341,20.2987,20.3233,430822.0
2014-02-27,20.2987,20.403,19.8265,19.9921,558170.0
2014-02-28,20.0412,20.0412,19.6609,19.9308,539164.0
2014-03-01,20.0412,20.0412,19.6609,19.9308,539164.0
2014-03-02,20.0412,20.0412,19.6609,19.9308,539164.0
2014-03-03,19.0048,19.0109,18.3608,18.6123,2011343.0
2014-03-04,19.0784,19.3911,19.017,19.2807,1177481.0
2014-03-05,19.2685,19.2746,18.7165,18.7963,795666.0
2014-03-06,18.876,19.1826,18.8208,19.1213,709508.0
2014-03-07,19.1029,19.1826,18.7717,18.784,576896.0
2014-03-08,19.1029,19.1826,18.7717,18.784,576896.0
2014-03-09,19.1029,19.1826,18.7717,18.784,576896.0
2014-03-10,18.7656,18.784,18.3363,18.4038,834744.0
2014-03-11,18.508,18.5755,17.9745,18.2811,960875.0
2014-03-12,18.2014,18.2014,17.7231,17.7905,1142418.0
2014-03-13,17.8457,17.9377,17.1895,17.2631,963100.0
2014-03-14,17.0485,17.8334,16.8768,17.7169,1108547.0
2014-03-15,17.0485,17.8334,16.8768,17.7169,1108547.0
2014-03-16,17.0485,17.8334,16.8768,17.7169,1108547.0
2014-03-17,17.6004,17.766,16.7786,17.7476,1865865.0
2014-03-18,17.6495,18.416,17.2631,18.3486,1656200.0
2014-03-19,18.2382,18.4344,17.5636,17.6311,1594607.0
2014-03-20,17.5697,17.7231,16.9442,17.0056,1588853.0
2014-03-21,17.3735,17.907,17.2447,17.7537,1589600.0
2014-03-22,17.3735,17.907,17.2447,17.7537,1589600.0
2014-03-23,17.3735,17.907,17.2447,17.7537,1589600.0
2014-03-24,17.7844,17.8028,17.3735,17.3858,524844.0
2014-03-25,17.3858,17.7108,17.3796,17.4532,540444.0
2014-03-26,17.6188,18.0726,17.5391,17.9377,668468.0
2014-03-27,17.9684,17.9929,17.674,17.8273,561564.0
2014-03-28,17.9193,18.3363,17.9132,18.2443,733708.0
2014-03-29,17.9193,18.3363,17.9132,18.2443,733708.0
2014-03-30,17.9193,18.3363,17.9132,18.2443,733708.0
2014-03-31,18.3363,18.4896,17.8702,17.999,1026195.0
2014-04-01,18.091,18.7165,18.0603,18.6368,1055168.0
2014-04-02,18.7165,19.0048,18.5877,18.8208,756622.0
2014-04-03,17.7721,18.5019,17.4778,18.3118,2576815.0
2014-04-04,18.416,18.8147,18.3363,18.7043,819770.0
2014-04-05,18.416,18.8147,18.3363,18.7043,819770.0
2014-04-06,18.416,18.8147,18.3363,18.7043,819770.0
2014-04-07,18.6,18.6,18.1339,18.1953,999307.0
2014-04-08,18.2137,18.3486,17.9377,18.0297,880376.0
2014-04-09,18.1652,18.5328,18.1458,18.4619,958603.0
2014-04-10,18.5974,18.7973,18.1716,18.1716,499988.0
2014-04-11,18.0168,18.0619,17.6297,17.7523,761667.0
2014-04-12,18.0168,18.0619,17.6297,17.7523,761667.0
2014-04-13,18.0168,18.0619,17.6297,17.7523,761667.0
2014-04-14,17.591,17.6233,17.1137,17.4362,970913.0
2014-04-15,17.5072,17.7201,17.2685,17.4491,816922.0
2014-04-16,17.7265,17.9071,17.5846,17.8684,725645.0
2014-04-17,17.9716,18.3458,17.8942,18.2232,849283.0
2014-04-18,17.9716,18.3458,17.8942,18.2232,849283.0
2014-04-19,17.9716,18.3458,17.8942,18.2232,849283.0
2014-04-20,17.9716,18.3458,17.8942,18.2232,849283.0
2014-04-21,17.9716,18.3458,17.8942,18.2232,849283.0
2014-04-22,18.32,18.9263,18.2877,18.8876,865977.0
2014-04-23,18.836,18.836,18.4812,18.5199,506816.0
2014-04-24,18.6103,18.6748,18.1458,18.449,443338.0
2014-04-25,18.4038,18.5135,18.0619,18.1394,787027.0
2014-04-26,18.4038,18.5135,18.0619,18.1394,787027.0
2014-04-27,18.4038,18.5135,18.0619,18.1394,787027.0
2014-04-28,18.1329,18.2555,17.9071,17.9587,419899.0
2014-04-29,18.0039,18.249,17.9652,18.2103,442676.0
2014-04-30,18.2555,18.4877,18.0361,18.4619,601309.0
2014-05-01,18.2555,18.4877,18.0361,18.4619,601309.0
2014-05-02,18.4877,18.6296,17.8362,17.9071,1127825.0
2014-05-03,18.4877,18.6296,17.8362,17.9071,1127825.0
2014-05-04,18.4877,18.6296,17.8362,17.9071,1127825.0
2014-05-05,18.2039,18.249,17.8749,18.1587,882545.0
2014-05-06,18.2619,18.32,17.9652,18.1329,821098.0
2014-05-07,18.6296,19.1908,18.5199,18.9392,1278820.0
2014-05-08,19.1005,19.3972,18.707,19.0295,820823.0
2014-05-09,19.0489,19.2037,18.8167,19.1908,457743.0
2014-05-10,19.0489,19.2037,18.8167,19.1908,457743.0
2014-05-11,19.0489,19.2037,18.8167,19.1908,457743.0
2014-05-12,19.2876,19.2876,19.0812,19.1973,617249.0
2014-05-13,19.3198,19.565,19.036,19.1199,835031.0
2014-05-14,19.1973,19.4295,19.0489,19.1005,463900.0
2014-05-15,19.1263,19.3198,18.8554,18.9392,571815.0
2014-05-16,18.9457,19.0683,18.5586,18.6167,702701.0
2014-05-17,18.9457,19.0683,18.5586,18.6167,702701.0
2014-05-18,18.9457,19.0683,18.5586,18.6167,702701.0
2014-05-19,18.6877,19.0231,18.4554,19.0231,640786.0
2014-05-20,19.0295,19.4682,18.9844,19.4166,789747.0
2014-05-21,19.4101,19.6166,19.2295,19.6101,723946.0
2014-05-22,19.6682,20.0165,19.6295,19.9778,551288.0
2014-05-23,19.9972,20.2358,19.8423,20.2229,475686.0
2014-05-24,19.9972,20.2358,19.8423,20.2229,475686.0
2014-05-25,19.9972,20.2358,19.8423,20.2229,475686.0
2014-05-26,20.2616,20.5197,20.2616,20.5132,659507.0
2014-05-27,19.8036,20.4939,19.6101,20.1907,1133271.0
2014-05-28,20.0617,20.2552,19.9455,19.9972,591446.0
2014-05-29,20.0617,20.2552,19.9455,19.9972,591446.0
2014-05-30,19.9972,20.3519,19.952,20.0488,612843.0
2014-05-31,19.9972,20.3519,19.952,20.0488,612843.0
2014-06-01,19.9972,20.3519,19.952,20.0488,612843.0
2014-06-02,19.752,20.023,19.7004,19.9713,420446.0
2014-06-03,19.9907,20.023,19.6746,19.6746,352476.0
2014-06-04,19.6875,19.6875,19.294,19.3456,563578.0
2014-06-05,19.3456,19.7069,19.2876,19.5521,637657.0
2014-06-06,19.6617,19.7714,19.5714,19.6359,404052.0
2014-06-07,19.6617,19.7714,19.5714,19.6359,404052.0
2014-06-08,19.6617,19.7714,19.5714,19.6359,404052.0
2014-06-09,19.7391,19.7907,19.4488,19.623,492792.0
2014-06-10,19.6101,19.623,19.4359,19.5069,463204.0
2014-06-11,19.4875,19.5521,19.3327,19.3843,406329.0
2014-06-12,19.4166,19.4811,19.3005,19.3521,362785.0
2014-06-13,19.3779,19.4424,19.0812,19.3069,465942.0
2014-06-14,19.3779,19.4424,19.0812,19.3069,465942.0
2014-06-15,19.3779,19.4424,19.0812,19.3069,465942.0
2014-06-16,19.236,19.365,19.1586,19.3069,309958.0
2014-06-17,19.4488,19.5263,19.1457,19.2553,472485.0
2014-06-18,19.3005,19.3521,19.107,19.1908,398623.0
2014-06-19,19.423,19.4295,19.0747,19.1263,708248.0
2014-06-20,19.423,19.4295,19.0747,19.1263,708248.0
2014-06-21,19.423,19.4295,19.0747,19.1263,708248.0
2014-06-22,19.423,19.4295,19.0747,19.1263,708248.0
2014-06-23,19.4101,19.4101,18.9199,18.9457,430591.0
2014-06-24,19.0424,19.0876,18.7715,18.7973,727899.0
2014-06-25,18.7393,18.7844,18.4554,18.5393,779019.0
2014-06-26,18.6038,18.707,18.3329,18.3587,442431.0
2014-06-27,18.2748,18.449,18.2748,18.3845,1077497.0
2014-06-28,18.2748,18.449,18.2748,18.3845,1077497.0
2014-06-29,18.2748,18.449,18.2748,18.3845,1077497.0
2014-06-30,18.4812,18.6167,18.3071,18.3845,736640.0
2014-07-01,18.4812,18.707,18.2748,18.6683,794344.0
2014-07-02,18.6748,19.4488,18.6748,18.9457,1049283.0
2014-07-03,18.9908,19.1392,18.9328,19.1392,646359.0
2014-07-04,19.2618,19.6166,19.2102,19.2489,659508.0
2014-07-05,19.2618,19.6166,19.2102,19.2489,659508.0
2014-07-06,19.2618,19.6166,19.2102,19.2489,659508.0
2014-07-07,19.2618,19.423,19.0424,19.0876,460275.0
2014-07-08,19.1586,19.2295,18.4361,18.449,618397.0
2014-07-09,18.5393,18.6425,18.2426,18.378,569561.0
2014-07-10,18.4748,18.4941,18.0039,18.1135,567161.0
2014-07-11,18.191,18.3845,18.0877,18.1135,314910.0
2014-07-12,18.191,18.3845,18.0877,18.1135,314910.0
2014-07-13,18.191,18.3845,18.0877,18.1135,314910.0
2014-07-14,18.2426,18.707,18.2103,18.649,466003.0
2014-07-15,18.6748,18.8102,18.2813,18.3716,592311.0
2014-07-16,18.4619,18.6812,18.32,18.6103,348959.0
2014-07-17,18.5522,18.578,18.2684,18.3587,502531.0
2014-07-18,18.1974,18.249,18.0426,18.1265,453991.0
2014-07-19,18.1974,18.249,18.0426,18.1265,453991.0
2014-07-20,18.1974,18.249,18.0426,18.1265,453991.0
2014-07-21,18.1781,18.2168,17.8426,18.12,363522.0
2014-07-22,18.1394,18.2103,17.9587,17.9845,418659.0
2014-07-23,18.0039,18.1587,17.9071,17.9845,451579.0
2014-07-24,18.0361,18.0555,17.6814,17.7394,655514.0
2014-07-25,17.8104,17.8168,17.4169,17.4749,728863.0
2014-07-26,17.8104,17.8168,17.4169,17.4749,728863.0
2014-07-27,17.8104,17.8168,17.4169,17.4749,728863.0
2014-07-28,17.5459,17.5846,17.2105,17.2234,744647.0
2014-07-29,17.2234,17.5523,17.2234,17.3588,701234.0
2014-07-30,17.4169,17.4491,17.1976,17.2814,608908.0
2014-07-31,17.3201,17.3201,16.7267,16.7525,1218184.0
2014-08-01,16.7267,16.8492,16.3461,16.7589,1032790.0
2014-08-02,16.7267,16.8492,16.3461,16.7589,1032790.0
2014-08-03,16.7267,16.8492,16.3461,16.7589,1032790.0
2014-08-04,17.004,17.004,16.6686,16.8041,588432.0
2014-08-05,16.875,16.8944,16.546,16.6621,658092.0
2014-08-06,16.5783,16.5847,16.1977,16.4041,1004806.0
2014-08-07,16.4041,16.5073,16.159,16.1654,1150010.0
2014-08-08,15.1269,15.4559,14.7334,15.1204,2648002.0
2014-08-09,15.1269,15.4559,14.7334,15.1204,2648002.0
2014-08-10,15.1269,15.4559,14.7334,15.1204,2648002.0
2014-08-11,15.4236,15.4817,15.043,15.3656,1287270.0
2014-08-12,15.3656,15.4559,15.1011,15.114,929452.0
2014-08-13,15.1075,15.2365,14.8043,14.9527,1085419.0
2014-08-14,14.9463,15.301,14.8624,15.243,934130.0
2014-08-15,15.2688,15.4946,15.1591,15.1849,816921.0
2014-08-16,15.2688,15.4946,15.1591,15.1849,816921.0
2014-08-17,15.2688,15.4946,15.1591,15.1849,816921.0
2014-08-18,15.4236,15.7461,15.3656,15.6558,823477.0
2014-08-19,15.7719,16.2235,15.7461,16.217,1322817.0
2014-08-20,16.288,16.3461,16.1009,16.3332,967987.0
2014-08-21,16.3912,16.417,16.2041,16.3461,676708.0
2014-08-22,16.3783,16.3783,16.1332,16.2493,813004.0
2014-08-23,16.3783,16.3783,16.1332,16.2493,813004.0
2014-08-24,16.3783,16.3783,16.1332,16.2493,813004.0
2014-08-25,16.4041,16.4428,16.3332,16.4106,323032.0
2014-08-26,16.4106,16.675,16.3783,16.675,598711.0
2014-08-27,16.7202,16.7783,16.5912,16.6686,542228.0
2014-08-28,16.6428,16.6815,15.8687,15.8881,1970127.0
2014-08-29,15.9655,16.0364,15.5784,15.6429,1280013.0
2014-08-30,15.9655,16.0364,15.5784,15.6429,1280013.0
2014-08-31,15.9655,16.0364,15.5784,15.6429,1280013.0
2014-09-01,15.6558,15.7397,15.4559,15.5397,704704.0
2014-09-02,15.6171,15.8881,15.6107,15.6687,607294.0
2014-09-03,15.7461,16.9266,15.5784,16.8363,2866262.0
2014-09-04,16.7396,16.746,16.4299,16.546,1315737.0
2014-09-05,16.6041,16.9976,16.5783,16.8621,1261978.0
2014-09-06,16.6041,16.9976,16.5783,16.8621,1261978.0
2014-09-07,16.6041,16.9976,16.5783,16.8621,1261978.0
2014-09-08,16.8492,16.8879,16.6105,16.8234,934130.0
2014-09-09,16.7718,16.946,16.3848,16.4815,819939.0
2014-09-10,16.4686,16.4686,16.1396,16.3074,751240.0
2014-09-11,16.3525,16.417,15.959,16.0106,1207065.0
2014-09-12,16.0235,16.2493,15.901,16.159,671836.0
2014-09-13,16.0235,16.2493,15.901,16.159,671836.0
2014-09-14,16.0235,16.2493,15.901,16.159,671836.0
2014-09-15,16.1848,16.3203,16.0816,16.2687,601855.0
2014-09-16,16.2945,16.2945,16.0235,16.1977,626710.0
2014-09-17,16.2751,16.4299,15.901,15.9526,1198513.0
2014-09-18,15.9526,16.088,15.759,15.8623,947637.0
2014-09-19,16.0429,16.0429,15.7203,15.7978,803808.0
2014-09-20,16.0429,16.0429,15.7203,15.7978,803808.0
2014-09-21,16.0429,16.0429,15.7203,15.7978,803808.0
2014-09-22,15.8365,15.8623,15.6042,15.6365,570242.0
2014-09-23,15.6107,15.6107,15.1849,15.2301,1033455.0
2014-09-24,15.2881,15.4623,14.9979,15.4172,748561.0
2014-09-25,15.8687,16.1074,15.2365,15.301,1643333.0
2014-09-26,15.3268,15.7074,15.172,15.6623,942274.0
2014-09-27,15.3268,15.7074,15.172,15.6623,942274.0
2014-09-28,15.3268,15.7074,15.172,15.6623,942274.0
2014-09-29,15.6687,15.7397,15.3785,15.5075,848602.0
2014-09-30,15.4881,15.5655,15.2043,15.4043,761677.0
2014-10-01,15.3849,15.5978,15.2301,15.3075,681249.0
2014-10-02,15.3333,15.5397,15.1591,15.1591,978608.0
2014-10-03,15.3204,15.443,15.1333,15.2688,750952.0
2014-10-04,15.3204,15.443,15.1333,15.2688,750952.0
2014-10-05,15.3204,15.443,15.1333,15.2688,750952.0
2014-10-06,15.4172,15.8816,15.3591,15.6623,789377.0
2014-10-07,15.6881,15.7913,15.5526,15.6752,994060.0
2014-10-08,15.5462,15.6107,15.0753,15.2301,1301877.0
2014-10-09,15.4365,15.5139,15.043,15.1011,792484.0
