,WMT US Equity
2022-03-26,632658.455
2022-03-27,632658.455
2022-03-28,632658.455
2022-03-29,632658.455
2022-03-30,632658.455
2022-03-31,632658.455
2022-04-01,632658.455
2022-04-02,632658.455
2022-04-03,632658.455
2022-04-04,633740.917
2022-04-05,633740.917
2022-04-06,633740.917
2022-04-07,635487.385
2022-04-08,635487.385
2022-04-09,635487.385
2022-04-10,635475.769
2022-04-11,635475.769
2022-04-12,635475.769
2022-04-13,635475.769
2022-04-14,635475.769
2022-04-15,635475.769
2022-04-16,635475.769
2022-04-17,635475.769
2022-04-18,635475.769
2022-04-19,635475.769
2022-04-20,635475.769
2022-04-21,635475.769
2022-04-22,635475.769
2022-04-23,635475.769
2022-04-24,635475.769
2022-04-25,635475.769
2022-04-26,635475.769
2022-04-27,635475.769
2022-04-28,635475.769
2022-04-29,635475.769
2022-04-30,635475.769
2022-05-01,635475.769
2022-05-02,635475.769
2022-05-03,635685.357
2022-05-04,635685.357
2022-05-05,635685.357
2022-05-06,635685.357
2022-05-07,635685.357
2022-05-08,635685.357
2022-05-09,635807.857
2022-05-10,635917.071
2022-05-11,635917.071
2022-05-12,635950.643
2022-05-13,635950.643
2022-05-14,635950.643
2022-05-15,635950.643
2022-05-16,635856.214
2022-05-17,639589.25
2022-05-18,640298.25
2022-05-19,641072.583
2022-05-20,640916.917
2022-05-21,640916.917
2022-05-22,640916.917
2022-05-23,641791.917
2022-05-24,641791.917
2022-05-25,641791.917
2022-05-26,641791.917
2022-05-27,641791.917
2022-05-28,641791.917
2022-05-29,641791.917
2022-05-30,641791.917
2022-05-31,641791.917
2022-06-01,641791.917
2022-06-02,641791.917
2022-06-03,641791.917
2022-06-04,641791.917
2022-06-05,641791.917
2022-06-06,641791.917
2022-06-07,641356.1
2022-06-08,641356.1
2022-06-09,641356.1
2022-06-10,641973.273
2022-06-11,641973.273
2022-06-12,641973.273
2022-06-13,641973.273
2022-06-14,641973.273
2022-06-15,641973.273
2022-06-16,641517.917
2022-06-17,641517.917
2022-06-18,641517.917
2022-06-19,641517.917
2022-06-20,641517.917
2022-06-21,641517.917
2022-06-22,641517.917
2022-06-23,641517.917
2022-06-24,640501.833
2022-06-25,640501.833
2022-06-26,640501.833
2022-06-27,640501.833
2022-06-28,640501.833
2022-06-29,640501.833
2022-06-30,640501.833
2022-07-01,640501.833
2022-07-02,640501.833
2022-07-03,640501.833
2022-07-04,640501.833
2022-07-05,640501.833
2022-07-06,640501.833
2022-07-07,640501.833
2022-07-08,640501.833
2022-07-09,640501.833
2022-07-10,640501.833
2022-07-11,640501.833
2022-07-12,640501.833
2022-07-13,640501.833
2022-07-14,640501.833
2022-07-15,640501.833
2022-07-16,640501.833
2022-07-17,640501.833
2022-07-18,640501.833
2022-07-19,640501.833
2022-07-20,640501.833
2022-07-21,640501.833
2022-07-22,639553.769
2022-07-23,639553.769
2022-07-24,639553.769
2022-07-25,640499.286
2022-07-26,640735.571
2022-07-27,640735.571
2022-07-28,640735.571
2022-07-29,640735.571
2022-07-30,640735.571
2022-07-31,640735.571
2022-08-01,640735.571
2022-08-02,640735.571
2022-08-03,640735.571
2022-08-04,640735.571
2022-08-05,640735.571
2022-08-06,640735.571
2022-08-07,640735.571
2022-08-08,640946.357
2022-08-09,640946.357
2022-08-10,640946.357
2022-08-11,640946.357
2022-08-12,640946.357
2022-08-13,640946.357
2022-08-14,640946.357
2022-08-15,640946.357
2022-08-16,640940.375
2022-08-17,641336.471
2022-08-18,641847.647
2022-08-19,641847.647
2022-08-20,641847.647
2022-08-21,641847.647
2022-08-22,641847.647
2022-08-23,641847.647
2022-08-24,641847.647
2022-08-25,641847.647
2022-08-26,641847.647
2022-08-27,641847.647
2022-08-28,641847.647
2022-08-29,641847.647
2022-08-30,642020.353
2022-08-31,642020.353
2022-09-01,642265.647
2022-09-02,642265.647
2022-09-03,642265.647
2022-09-04,642265.647
2022-09-05,642265.647
2022-09-06,642265.647
2022-09-07,642265.647
2022-09-08,642265.647
2022-09-09,642265.647
2022-09-10,642265.647
2022-09-11,642265.647
2022-09-12,642265.647
2022-09-13,642265.647
2022-09-14,642560.235
2022-09-15,642560.235
2022-09-16,642560.235
2022-09-17,642560.235
2022-09-18,642560.235
2022-09-19,642560.235
2022-09-20,642560.235
2022-09-21,642560.235
2022-09-22,642560.235
2022-09-23,641798.25
2022-09-24,641798.25
2022-09-25,641798.25
2022-09-26,641798.25
2022-09-27,641798.25
2022-09-28,641798.25
2022-09-29,641798.25
2022-09-30,641798.25
2022-10-01,641798.25
2022-10-02,641798.25
2022-10-03,641798.25
2022-10-04,641798.25
2022-10-05,641798.25
2022-10-06,641798.25
2022-10-07,641798.25
2022-10-08,641798.25
2022-10-09,641798.25
2022-10-10,641798.25
2022-10-11,641798.25
2022-10-12,641798.25
2022-10-13,641798.25
2022-10-14,641798.25
2022-10-15,641798.25
2022-10-16,641798.25
2022-10-17,641798.25
2022-10-18,641798.25
2022-10-19,641798.25
2022-10-20,641798.25
2022-10-21,641798.25
2022-10-22,641798.25
2022-10-23,641798.25
2022-10-24,641798.25
2022-10-25,641798.25
2022-10-26,641645.625
2022-10-27,641645.625
2022-10-28,641645.625
2022-10-29,641645.625
2022-10-30,641645.625
2022-10-31,641645.625
2022-11-01,641645.625
2022-11-02,641645.625
2022-11-03,641625.471
2022-11-04,641625.471
2022-11-05,641719.529
2022-11-06,641719.529
2022-11-07,641719.529
2022-11-08,641719.529
2022-11-09,641719.529
2022-11-10,641719.529
2022-11-11,641110.235
2022-11-12,641110.235
2022-11-13,641110.235
2022-11-14,641110.235
2022-11-15,643520.85
2022-11-16,644130.526
2022-11-17,644373.053
2022-11-18,644326.263
2022-11-19,644326.263
2022-11-20,644912.263
2022-11-21,644912.263
2022-11-22,644912.263
2022-11-23,644912.263
2022-11-24,644912.263
2022-11-25,644912.263
2022-11-26,644912.263
2022-11-27,644912.263
2022-11-28,644912.263
2022-11-29,644912.263
2022-11-30,644912.263
2022-12-01,644912.263
2022-12-02,644972.632
2022-12-03,644972.632
2022-12-04,644972.632
2022-12-05,644964.15
2022-12-06,644964.15
2022-12-07,644964.15
2022-12-08,645125.429
2022-12-09,645125.429
2022-12-10,645125.429
2022-12-11,645125.429
2022-12-12,645125.429
2022-12-13,645125.429
2022-12-14,645125.429
2022-12-15,645125.429
2022-12-16,646099.263
2022-12-17,646099.263
2022-12-18,646099.263
2022-12-19,645772.0
2022-12-20,645448.4
2022-12-21,645448.4
2022-12-22,645448.4
2022-12-23,645448.4
2022-12-24,645448.4
2022-12-25,645448.4
2022-12-26,645448.4
2022-12-27,645448.4
2022-12-28,645448.4
2022-12-29,645448.4
2022-12-30,645448.4
2022-12-31,645448.4
2023-01-01,645448.4
2023-01-02,645448.4
2023-01-03,645448.4
2023-01-04,645311.95
2023-01-05,645311.95
2023-01-06,645311.95
2023-01-07,645311.95
2023-01-08,645311.95
2023-01-09,645311.95
2023-01-10,645311.95
2023-01-11,645311.95
2023-01-12,645311.95
2023-01-13,645311.95
2023-01-14,645311.95
2023-01-15,645311.95
2023-01-16,645311.95
2023-01-17,645311.95
2023-01-18,645311.95
2023-01-19,645311.95
2023-01-20,645311.95
2023-01-21,645311.95
2023-01-22,645311.95
2023-01-23,645311.95
2023-01-24,645311.95
2023-01-25,645311.95
2023-01-26,645446.6
2023-01-27,645446.6
2023-01-28,645446.6
2023-01-29,645446.6
2023-01-30,645446.6
2023-01-31,646137.409
2023-02-01,646137.409
2023-02-02,646994.174
2023-02-03,646994.174
2023-02-04,646994.174
2023-02-05,646994.174
2023-02-06,647083.565
2023-02-07,646459.792
2023-02-08,646459.792
2023-02-09,646459.792
2023-02-10,646490.2
2023-02-11,646490.2
2023-02-12,646490.2
2023-02-13,646490.2
2023-02-14,647011.08
2023-02-15,647880.68
2023-02-16,647977.24
2023-02-17,648119.0
2023-02-18,648119.0
2023-02-19,648119.0
2023-02-20,648119.0
2023-02-21,651665.226
2023-02-22,652256.212
2023-02-23,652196.424
2023-02-24,652526.467
2023-02-25,652526.467
2023-02-26,652526.467
2023-02-27,652517.871
2023-02-28,652718.094
2023-03-01,652718.094
2023-03-02,652502.515
2023-03-03,652635.765
2023-03-04,652635.765
2023-03-05,652635.765
2023-03-06,652635.765
2023-03-07,652635.765
2023-03-08,652635.765
2023-03-09,652797.029
2023-03-10,652797.029
2023-03-11,652797.029
2023-03-12,652797.029
2023-03-13,652797.029
2023-03-14,652638.412
2023-03-15,652638.412
2023-03-16,652638.412
2023-03-17,652638.412
2023-03-18,652638.412
2023-03-19,652638.412
2023-03-20,652638.412
2023-03-21,652638.412
2023-03-22,652638.412
2023-03-23,652886.857
2023-03-24,652886.857
2023-03-25,652886.857
2023-03-26,652886.857
2023-03-27,652886.857
2023-03-28,652886.857
2023-03-29,653148.657
2023-03-30,653103.057
2023-03-31,653146.914
2023-04-01,653146.914
2023-04-02,653146.914
2023-04-03,653146.389
2023-04-04,653146.389
2023-04-05,653605.0
2023-04-06,653663.611
2023-04-07,653663.611
2023-04-08,653663.611
2023-04-09,653663.611
2023-04-10,653827.861
2023-04-11,653675.611
2023-04-12,653675.611
2023-04-13,653675.611
2023-04-14,653619.111
2023-04-15,653619.111
2023-04-16,653619.111
2023-04-17,653619.111
2023-04-18,653619.111
2023-04-19,653771.361
2023-04-20,653771.361
2023-04-21,653771.361
2023-04-22,653771.361
2023-04-23,653771.361
2023-04-24,653771.361
2023-04-25,653826.833
2023-04-26,653864.703
2023-04-27,653864.703
2023-04-28,653864.703
2023-04-29,653864.703
2023-04-30,653864.703
2023-05-01,653864.703
2023-05-02,653864.703
2023-05-03,653864.703
2023-05-04,654140.649
2023-05-05,654140.649
2023-05-06,654140.649
2023-05-07,654140.649
2023-05-08,654140.649
2023-05-09,654177.135
2023-05-10,654261.27
2023-05-11,654142.378
2023-05-12,654289.395
2023-05-13,654289.395
2023-05-14,654289.395
2023-05-15,654744.632
2023-05-16,654744.632
2023-05-17,654906.237
2023-05-18,656830.605
2023-05-19,658558.053
2023-05-20,658558.053
2023-05-21,658558.053
2023-05-22,658607.316
2023-05-23,658567.184
2023-05-24,658691.579
2023-05-25,658837.184
2023-05-26,658837.184
2023-05-27,658837.184
2023-05-28,658837.184
2023-05-29,658837.184
2023-05-30,658837.184
2023-05-31,658837.184
2023-06-01,658837.184
2023-06-02,658837.184
2023-06-03,658948.237
2023-06-04,659057.921
2023-06-05,659057.842
2023-06-06,659057.842
2023-06-07,659057.842
2023-06-08,659057.842
2023-06-09,659216.553
2023-06-10,659214.684
2023-06-11,659214.684
2023-06-12,659276.605
2023-06-13,659493.474
2023-06-14,659493.474
2023-06-15,659493.474
2023-06-16,659334.763
2023-06-17,659269.889
2023-06-18,659269.889
2023-06-19,659269.889
2023-06-20,659269.889
2023-06-21,659269.889
2023-06-22,659269.889
2023-06-23,659269.889
2023-06-24,659269.889
2023-06-25,659269.889
2023-06-26,659269.889
2023-06-27,659269.889
2023-06-28,659371.757
2023-06-29,659371.757
2023-06-30,659371.757
2023-07-01,659371.757
2023-07-02,659371.757
2023-07-03,659371.757
2023-07-04,659371.757
2023-07-05,659371.757
2023-07-06,659371.757
2023-07-07,659371.757
2023-07-08,659371.757
2023-07-09,659371.757
2023-07-10,659371.757
2023-07-11,659371.757
2023-07-12,659371.757
2023-07-13,659371.757
2023-07-14,659371.757
2023-07-15,659371.757
2023-07-16,659371.757
2023-07-17,659371.757
2023-07-18,659371.757
2023-07-19,659371.757
2023-07-20,659371.757
2023-07-21,659371.757
2023-07-22,659371.757
2023-07-23,659371.757
2023-07-24,659523.054
2023-07-25,659523.054
2023-07-26,659535.919
2023-07-27,659535.919
2023-07-28,659535.919
2023-07-29,659535.919
2023-07-30,659535.919
2023-07-31,659535.919
2023-08-01,659666.432
2023-08-02,658726.973
2023-08-03,658726.973
2023-08-04,658726.973
2023-08-05,658726.973
2023-08-06,658726.973
2023-08-07,658726.973
2023-08-08,658928.486
2023-08-09,659120.838
2023-08-10,659614.649
2023-08-11,659756.595
2023-08-12,659756.595
2023-08-13,659748.789
2023-08-14,659892.711
2023-08-15,659885.289
2023-08-16,659885.289
2023-08-17,664024.225
2023-08-18,664517.675
2023-08-19,664565.949
2023-08-20,664565.949
2023-08-21,664701.475
2023-08-22,665330.944
2023-08-23,665330.944
2023-08-24,665330.944
2023-08-25,665330.944
2023-08-26,665330.944
2023-08-27,665330.944
2023-08-28,665330.944
2023-08-29,665330.944
2023-08-30,665330.865
2023-08-31,665330.865
2023-09-01,665416.806
2023-09-02,665416.806
2023-09-03,665416.806
2023-09-04,665214.0
2023-09-05,665214.0
2023-09-06,665214.0
2023-09-07,665135.658
2023-09-08,665135.658
2023-09-09,665135.658
2023-09-10,665135.658
2023-09-11,665135.658
2023-09-12,665135.658
2023-09-13,665135.658
2023-09-14,665135.658
2023-09-15,665135.658
2023-09-16,665135.658
2023-09-17,665135.658
2023-09-18,664832.243
2023-09-19,664832.243
2023-09-20,664970.632
2023-09-21,664970.632
2023-09-22,664970.632
2023-09-23,664970.632
2023-09-24,664970.632
2023-09-25,665094.421
2023-09-26,665094.421
2023-09-27,665094.421
2023-09-28,665094.421
2023-09-29,665094.421
2023-09-30,665094.421
2023-10-01,665094.421
2023-10-02,665094.421
2023-10-03,665229.487
2023-10-04,665229.487
2023-10-05,665076.875
2023-10-06,665076.875
2023-10-07,665076.875
2023-10-08,665076.875
2023-10-09,665076.875
2023-10-10,665076.875
2023-10-11,665076.875
2023-10-12,665076.875
2023-10-13,665076.875
2023-10-14,665076.875
2023-10-15,665076.875
2023-10-16,665076.875
2023-10-17,665076.875
2023-10-18,665077.325
2023-10-19,665077.325
2023-10-20,665077.325
2023-10-21,665077.325
2023-10-22,665077.325
2023-10-23,665077.325
2023-10-24,665077.325
2023-10-25,665153.9
2023-10-26,665153.9
2023-10-27,665153.9
2023-10-28,665153.9
2023-10-29,665153.9
2023-10-30,665153.9
2023-10-31,665153.9
2023-11-01,665167.5
2023-11-02,665167.5
2023-11-03,665167.5
2023-11-04,665167.5
2023-11-05,665167.5
2023-11-06,665176.55
2023-11-07,665202.7
2023-11-08,665339.425
2023-11-09,665219.475
2023-11-10,665334.825
2023-11-11,665334.825
2023-11-12,665334.825
2023-11-13,665423.925
2023-11-14,665542.075
2023-11-15,665542.075
2023-11-16,666427.0
2023-11-17,666171.821
2023-11-18,666075.974
2023-11-19,666075.974
2023-11-20,666267.103
2023-11-21,666267.103
2023-11-22,666378.425
2023-11-23,666378.425
2023-11-24,666378.425
2023-11-25,666378.425
2023-11-26,666378.425
2023-11-27,666522.917
2023-11-28,666603.973
2023-11-29,666603.973
2023-11-30,666603.973
2023-12-01,666603.973
2023-12-02,666603.973
2023-12-03,666603.973
2023-12-04,666755.351
2023-12-05,666929.237
2023-12-06,666929.237
2023-12-07,666832.923
2023-12-08,666832.923
2023-12-09,666832.923
2023-12-10,666832.923
2023-12-11,666977.282
2023-12-12,666977.282
2023-12-13,666807.85
2023-12-14,666807.85
2023-12-15,666807.85
2023-12-16,666807.85
2023-12-17,666807.85
2023-12-18,666807.85
2023-12-19,666807.85
2023-12-20,666807.85
2023-12-21,666874.22
2023-12-22,666874.22
2023-12-23,666874.22
2023-12-24,666874.22
2023-12-25,666874.22
2023-12-26,666874.22
2023-12-27,666876.415
2023-12-28,666876.415
2023-12-29,666871.073
2023-12-30,666871.073
2023-12-31,666871.073
2024-01-01,666871.073
2024-01-02,666871.073
