,TJX US Equity
2022-03-10,59373.0
2022-03-11,59373.0
2022-03-12,59373.0
2022-03-13,59373.0
2022-03-14,59242.833
2022-03-15,59242.833
2022-03-16,59242.833
2022-03-17,59511.5
2022-03-18,59511.5
2022-03-19,59511.5
2022-03-20,59511.5
2022-03-21,59511.5
2022-03-22,59511.5
2022-03-23,59511.5
2022-03-24,59511.5
2022-03-25,59511.5
2022-03-26,59511.5
2022-03-27,59511.5
2022-03-28,59511.5
2022-03-29,59511.5
2022-03-30,59511.5
2022-03-31,59511.5
2022-04-01,59655.818
2022-04-02,59655.818
2022-04-03,59655.818
2022-04-04,59648.75
2022-04-05,59648.75
2022-04-06,59648.75
2022-04-07,59513.231
2022-04-08,59513.231
2022-04-09,59513.231
2022-04-10,59513.231
2022-04-11,59513.231
2022-04-12,59513.231
2022-04-13,59562.231
2022-04-14,59562.231
2022-04-15,59562.231
2022-04-16,59562.231
2022-04-17,59562.231
2022-04-18,59562.231
2022-04-19,59562.231
2022-04-20,59562.231
2022-04-21,59562.231
2022-04-22,59562.231
2022-04-23,59562.231
2022-04-24,59562.231
2022-04-25,59562.231
2022-04-26,59311.538
2022-04-27,59311.538
2022-04-28,59311.538
2022-04-29,59311.538
2022-04-30,59311.538
2022-05-01,59311.538
2022-05-02,59311.538
2022-05-03,59311.538
2022-05-04,59311.538
2022-05-05,59311.538
2022-05-06,59311.538
2022-05-07,59311.538
2022-05-08,59311.538
2022-05-09,59209.846
2022-05-10,59212.0
2022-05-11,59212.0
2022-05-12,59212.0
2022-05-13,59212.0
2022-05-14,59212.0
2022-05-15,59212.0
2022-05-16,59116.333
2022-05-17,59025.769
2022-05-18,58673.692
2022-05-19,58650.385
2022-05-20,58650.385
2022-05-21,58650.385
2022-05-22,58650.385
2022-05-23,58650.385
2022-05-24,58423.077
2022-05-25,58423.077
2022-05-26,58423.077
2022-05-27,58423.077
2022-05-28,58423.077
2022-05-29,58423.077
2022-05-30,58423.077
2022-05-31,58345.615
2022-06-01,58345.615
2022-06-02,58345.615
2022-06-03,58345.615
2022-06-04,58345.615
2022-06-05,58345.615
2022-06-06,58345.615
2022-06-07,58345.615
2022-06-08,58345.615
2022-06-09,58345.615
2022-06-10,58272.308
2022-06-11,58272.308
2022-06-12,58272.308
2022-06-13,58272.308
2022-06-14,58272.308
2022-06-15,58272.308
2022-06-16,58272.308
2022-06-17,58272.308
2022-06-18,58272.308
2022-06-19,58272.308
2022-06-20,58272.308
2022-06-21,58272.308
2022-06-22,58184.545
2022-06-23,58184.545
2022-06-24,58184.545
2022-06-25,58184.545
2022-06-26,58184.545
2022-06-27,58184.545
2022-06-28,58184.545
2022-06-29,58184.545
2022-06-30,58184.545
2022-07-01,58184.545
2022-07-02,58184.545
2022-07-03,58184.545
2022-07-04,58184.545
2022-07-05,58184.545
2022-07-06,58184.545
2022-07-07,58184.545
2022-07-08,58184.545
2022-07-09,58184.545
2022-07-10,58184.545
2022-07-11,58184.545
2022-07-12,58184.545
2022-07-13,58184.545
2022-07-14,58184.545
2022-07-15,57984.909
2022-07-16,57984.909
2022-07-17,57984.909
2022-07-18,57984.909
2022-07-19,57984.909
2022-07-20,57984.909
2022-07-21,57984.909
2022-07-22,57904.455
2022-07-23,57904.455
2022-07-24,57904.455
2022-07-25,57904.455
2022-07-26,57904.455
2022-07-27,57904.455
2022-07-28,57904.455
2022-07-29,57904.455
2022-07-30,57904.455
2022-07-31,57904.455
2022-08-01,57904.455
2022-08-02,57813.083
2022-08-03,57813.083
2022-08-04,57797.333
2022-08-05,57797.333
2022-08-06,57797.333
2022-08-07,57785.417
2022-08-08,57785.417
2022-08-09,57785.417
2022-08-10,57785.417
2022-08-11,57785.417
2022-08-12,57785.417
2022-08-13,57785.417
2022-08-14,57785.417
2022-08-15,57785.417
2022-08-16,57746.25
2022-08-17,56926.214
2022-08-18,56237.467
2022-08-19,56237.467
2022-08-20,56237.467
2022-08-21,56237.467
2022-08-22,56237.467
2022-08-23,56237.467
2022-08-24,56237.467
2022-08-25,56237.467
2022-08-26,56237.467
2022-08-27,56237.467
2022-08-28,56237.467
2022-08-29,56237.467
2022-08-30,56237.467
2022-08-31,56237.467
2022-09-01,56237.467
2022-09-02,56237.467
2022-09-03,56237.467
2022-09-04,56237.467
2022-09-05,56237.467
2022-09-06,56237.467
2022-09-07,56237.467
2022-09-08,56237.467
2022-09-09,56237.467
2022-09-10,56237.467
2022-09-11,56237.467
2022-09-12,56237.467
2022-09-13,56237.467
2022-09-14,56104.267
2022-09-15,56104.267
2022-09-16,56059.75
2022-09-17,56059.75
2022-09-18,56059.75
2022-09-19,56059.75
2022-09-20,56059.75
2022-09-21,56059.75
2022-09-22,56059.75
2022-09-23,56059.75
2022-09-24,56059.75
2022-09-25,56059.75
2022-09-26,56080.882
2022-09-27,56080.882
2022-09-28,56080.882
2022-09-29,56080.882
2022-09-30,56080.882
2022-10-01,56080.882
2022-10-02,56080.882
2022-10-03,56080.882
2022-10-04,56080.882
2022-10-05,56080.882
2022-10-06,56080.882
2022-10-07,56080.882
2022-10-08,56080.882
2022-10-09,56080.882
2022-10-10,56080.882
2022-10-11,56080.882
2022-10-12,55908.941
2022-10-13,55908.941
2022-10-14,55908.941
2022-10-15,55908.941
2022-10-16,55908.941
2022-10-17,55908.941
2022-10-18,55908.941
2022-10-19,55908.941
2022-10-20,55908.941
2022-10-21,55908.941
2022-10-22,55908.941
2022-10-23,55908.941
2022-10-24,55908.941
2022-10-25,55908.941
2022-10-26,55908.941
2022-10-27,55908.941
2022-10-28,55908.941
2022-10-29,55908.941
2022-10-30,55908.941
2022-10-31,55874.353
2022-11-01,55874.353
2022-11-02,55874.353
2022-11-03,55874.353
2022-11-04,55875.0
2022-11-05,55875.0
2022-11-06,55875.0
2022-11-07,55894.0
2022-11-08,55894.0
2022-11-09,55880.824
2022-11-10,55880.824
2022-11-11,55880.824
2022-11-12,55880.824
2022-11-13,55880.824
2022-11-14,55849.412
2022-11-15,55849.412
2022-11-16,55317.389
2022-11-17,55297.278
2022-11-18,55247.944
2022-11-19,55247.944
2022-11-20,55247.944
2022-11-21,55181.667
2022-11-22,55181.667
2022-11-23,55181.667
2022-11-24,55181.667
2022-11-25,55181.667
2022-11-26,55181.667
2022-11-27,55181.667
2022-11-28,54985.533
2022-11-29,54925.5
2022-11-30,54925.5
2022-12-01,54994.938
2022-12-02,54994.938
2022-12-03,54994.938
2022-12-04,54994.938
2022-12-05,54994.938
2022-12-06,54994.938
2022-12-07,54994.938
2022-12-08,54994.938
2022-12-09,54994.938
2022-12-10,54994.938
2022-12-11,54994.938
2022-12-12,55009.938
2022-12-13,55009.938
2022-12-14,55009.938
2022-12-15,55027.438
2022-12-16,55027.438
2022-12-17,55027.438
2022-12-18,55027.438
2022-12-19,55024.875
2022-12-20,55024.875
2022-12-21,55024.875
2022-12-22,55024.875
2022-12-23,55024.875
2022-12-24,55024.875
2022-12-25,55024.875
2022-12-26,55024.875
2022-12-27,55024.875
2022-12-28,55024.875
2022-12-29,55024.875
2022-12-30,55024.875
2022-12-31,55024.875
2023-01-01,55024.875
2023-01-02,55024.875
2023-01-03,54987.875
2023-01-04,54987.875
2023-01-05,54997.438
2023-01-06,54997.438
2023-01-07,54997.438
2023-01-08,54997.438
2023-01-09,54959.467
2023-01-10,54959.467
2023-01-11,54959.467
2023-01-12,54959.467
2023-01-13,54959.467
2023-01-14,54959.467
2023-01-15,54959.467
2023-01-16,54959.467
2023-01-17,54959.467
2023-01-18,54959.467
2023-01-19,54959.467
2023-01-20,54959.467
2023-01-21,54959.467
2023-01-22,54959.467
2023-01-23,54959.467
2023-01-24,54959.467
2023-01-25,54959.467
2023-01-26,55009.625
2023-01-27,55009.625
2023-01-28,55009.625
2023-01-29,55009.625
2023-01-30,55009.625
2023-01-31,54976.75
2023-02-01,54976.75
2023-02-02,54976.75
2023-02-03,54976.75
2023-02-04,54976.75
2023-02-05,54976.75
2023-02-06,55014.313
2023-02-07,55014.313
2023-02-08,55014.313
2023-02-09,55014.313
2023-02-10,55014.313
2023-02-11,55014.313
2023-02-12,55014.313
2023-02-13,54964.438
2023-02-14,54987.647
2023-02-15,54987.647
2023-02-16,54987.647
2023-02-17,55022.706
2023-02-18,55022.706
2023-02-19,55022.706
2023-02-20,55022.706
2023-02-21,55028.882
2023-02-22,55647.25
2023-02-23,55765.143
2023-02-24,55765.143
2023-02-25,55765.143
2023-02-26,55765.143
2023-02-27,55765.143
2023-02-28,55751.091
2023-03-01,55751.091
2023-03-02,55751.091
2023-03-03,55751.091
2023-03-04,55751.091
2023-03-05,55751.091
2023-03-06,55751.091
2023-03-07,55751.091
2023-03-08,55751.091
2023-03-09,55751.091
2023-03-10,55751.091
2023-03-11,55751.091
2023-03-12,55751.091
2023-03-13,55751.091
2023-03-14,55751.091
2023-03-15,55751.091
2023-03-16,55751.091
2023-03-17,55751.091
2023-03-18,55751.091
2023-03-19,55751.091
2023-03-20,55751.091
2023-03-21,55751.091
2023-03-22,55751.091
2023-03-23,55751.091
2023-03-24,55751.091
2023-03-25,55751.091
2023-03-26,55751.091
2023-03-27,55751.091
2023-03-28,55751.091
2023-03-29,55736.136
2023-03-30,55696.857
2023-03-31,55696.857
2023-04-01,55696.857
2023-04-02,55696.857
2023-04-03,55696.857
2023-04-04,55696.857
2023-04-05,55696.857
2023-04-06,55696.857
2023-04-07,55696.857
2023-04-08,55696.857
2023-04-09,55696.857
2023-04-10,55696.857
2023-04-11,55696.857
2023-04-12,55696.857
2023-04-13,55696.857
2023-04-14,55696.857
2023-04-15,55696.857
2023-04-16,55696.857
2023-04-17,55696.857
2023-04-18,55696.857
2023-04-19,55696.857
2023-04-20,55696.857
2023-04-21,55696.857
2023-04-22,55696.857
2023-04-23,55696.857
2023-04-24,55696.857
2023-04-25,55660.75
2023-04-26,55660.75
2023-04-27,55660.75
2023-04-28,55704.81
2023-04-29,55704.81
2023-04-30,55704.81
2023-05-01,55704.81
2023-05-02,55763.952
2023-05-03,55763.952
2023-05-04,55763.952
2023-05-05,55763.952
2023-05-06,55763.952
2023-05-07,55763.952
2023-05-08,55776.381
2023-05-09,55776.381
2023-05-10,55776.381
2023-05-11,55750.364
2023-05-12,55766.636
2023-05-13,55766.636
2023-05-14,55766.636
2023-05-15,55766.636
2023-05-16,55766.636
2023-05-17,55744.818
2023-05-18,55717.318
2023-05-19,55717.318
2023-05-20,55717.318
2023-05-21,55717.318
2023-05-22,55717.318
2023-05-23,55717.318
2023-05-24,55717.318
2023-05-25,55717.318
2023-05-26,55717.318
2023-05-27,55717.318
2023-05-28,55717.318
2023-05-29,55717.318
2023-05-30,55735.045
2023-05-31,55735.045
2023-06-01,55735.045
2023-06-02,55735.045
2023-06-03,55729.409
2023-06-04,55729.409
2023-06-05,55729.409
2023-06-06,55751.45
2023-06-07,55751.45
2023-06-08,55751.45
2023-06-09,55751.45
2023-06-10,55751.45
2023-06-11,55751.45
2023-06-12,55737.667
2023-06-13,55737.667
2023-06-14,55737.667
2023-06-15,55737.667
2023-06-16,55737.667
2023-06-17,55737.667
2023-06-18,55737.667
2023-06-19,55737.667
2023-06-20,55737.667
2023-06-21,55737.667
2023-06-22,55737.667
2023-06-23,55737.667
2023-06-24,55737.667
2023-06-25,55737.667
2023-06-26,55737.667
2023-06-27,55737.667
2023-06-28,55737.667
2023-06-29,55769.455
2023-06-30,55769.455
2023-07-01,55769.455
2023-07-02,55769.455
2023-07-03,55769.455
2023-07-04,55769.455
2023-07-05,55769.455
2023-07-06,55769.455
2023-07-07,55769.455
2023-07-08,55769.455
2023-07-09,55769.455
2023-07-10,55769.455
2023-07-11,55797.045
2023-07-12,55797.045
2023-07-13,55797.045
2023-07-14,55797.045
2023-07-15,55797.045
2023-07-16,55797.045
2023-07-17,55797.045
2023-07-18,55797.045
2023-07-19,55925.909
2023-07-20,55925.909
2023-07-21,55925.909
2023-07-22,55925.909
2023-07-23,55925.909
2023-07-24,55925.909
2023-07-25,55925.909
2023-07-26,55925.909
2023-07-27,55925.909
2023-07-28,55925.909
2023-07-29,55925.909
2023-07-30,55925.909
2023-07-31,55925.909
2023-08-01,55925.909
2023-08-02,55932.773
2023-08-03,55932.773
2023-08-04,55932.773
2023-08-05,55932.773
2023-08-06,55932.773
2023-08-07,55870.273
2023-08-08,55870.273
2023-08-09,55870.273
2023-08-10,55870.273
2023-08-11,55870.273
2023-08-12,55870.273
2023-08-13,55875.565
2023-08-14,55876.417
2023-08-15,55876.417
2023-08-16,56232.478
2023-08-17,56372.87
2023-08-18,56372.87
2023-08-19,56372.87
2023-08-20,56372.87
2023-08-21,56372.87
2023-08-22,56372.87
2023-08-23,56372.87
2023-08-24,56352.565
2023-08-25,56352.565
2023-08-26,56352.565
2023-08-27,56352.565
2023-08-28,56352.565
2023-08-29,56373.13
2023-08-30,56493.2
2023-08-31,56493.2
2023-09-01,56511.316
2023-09-02,56511.316
2023-09-03,56511.316
2023-09-04,56511.316
2023-09-05,56511.316
2023-09-06,56490.85
2023-09-07,56490.85
2023-09-08,56431.429
2023-09-09,56431.429
2023-09-10,56431.429
2023-09-11,56431.476
2023-09-12,56431.476
2023-09-13,56431.476
2023-09-14,56431.476
2023-09-15,56431.476
2023-09-16,56431.476
2023-09-17,56431.476
2023-09-18,56431.476
2023-09-19,56431.476
2023-09-20,56431.476
2023-09-21,56431.476
2023-09-22,56431.476
2023-09-23,56431.476
2023-09-24,56431.476
2023-09-25,56431.476
2023-09-26,56431.476
2023-09-27,56431.476
2023-09-28,56431.476
2023-09-29,56431.476
2023-09-30,56431.476
2023-10-01,56431.476
2023-10-02,56431.476
2023-10-03,56431.476
2023-10-04,56431.476
2023-10-05,56431.476
2023-10-06,56431.476
2023-10-07,56431.476
2023-10-08,56431.476
2023-10-09,56431.476
2023-10-10,56431.476
2023-10-11,56431.476
2023-10-12,56431.476
2023-10-13,56431.476
2023-10-14,56431.476
2023-10-15,56431.476
2023-10-16,56431.476
2023-10-17,56431.476
2023-10-18,56431.476
2023-10-19,56431.476
2023-10-20,56431.476
2023-10-21,56431.476
2023-10-22,56431.476
2023-10-23,56431.476
2023-10-24,56437.905
2023-10-25,56437.905
2023-10-26,56437.905
2023-10-27,56437.905
2023-10-28,56437.905
2023-10-29,56437.905
2023-10-30,56437.905
2023-10-31,56437.905
2023-11-01,56437.905
2023-11-02,56437.905
2023-11-03,56437.905
2023-11-04,56437.905
2023-11-05,56437.905
2023-11-06,56441.182
2023-11-07,56441.045
2023-11-08,56422.818
2023-11-09,56422.818
2023-11-10,56431.682
2023-11-11,56431.682
2023-11-12,56431.682
2023-11-13,56431.227
2023-11-14,56431.955
2023-11-15,56457.478
2023-11-16,56466.167
2023-11-17,56466.167
2023-11-18,56466.167
2023-11-19,56466.167
2023-11-20,56466.167
2023-11-21,56466.167
2023-11-22,56466.167
2023-11-23,56466.167
2023-11-24,56466.167
2023-11-25,56466.167
2023-11-26,56466.167
2023-11-27,56466.167
2023-11-28,56470.458
2023-11-29,56470.458
2023-11-30,56470.458
2023-12-01,56490.583
2023-12-02,56490.583
2023-12-03,56490.583
2023-12-04,56490.583
2023-12-05,56490.583
2023-12-06,56490.583
2023-12-07,56488.6
2023-12-08,56488.6
2023-12-09,56488.6
2023-12-10,56488.6
2023-12-11,56488.6
2023-12-12,56488.6
2023-12-13,56475.56
2023-12-14,56475.56
2023-12-15,56475.56
2023-12-16,56475.56
2023-12-17,56475.56
2023-12-18,56475.56
2023-12-19,56475.56
2023-12-20,56475.56
2023-12-21,56499.4
2023-12-22,56499.4
2023-12-23,56499.4
2023-12-24,56499.4
2023-12-25,56499.4
2023-12-26,56499.4
2023-12-27,56499.4
2023-12-28,56499.4
2023-12-29,56499.4
2023-12-30,56499.4
2023-12-31,56499.4
2024-01-01,56499.4
2024-01-02,56499.4
