,GTII CN Equity
2023-03-19,46.4936
2023-03-20,45.4488
2023-03-21,45.082
2023-03-22,46.3615
2023-03-23,44.2804
2023-03-24,44.4128
2023-03-25,44.4128
2023-03-26,44.4128
2023-03-27,44.0878
2023-03-28,45.0584
2023-03-29,44.8856
2023-03-30,44.2423
2023-03-31,41.5015
2023-04-01,41.5015
2023-04-02,41.5015
2023-04-03,39.2431
2023-04-04,37.378
2023-04-05,38.0805
2023-04-06,38.7128
2023-04-07,38.7128
2023-04-08,38.7128
2023-04-09,38.7128
2023-04-10,38.9546
2023-04-11,37.5251
2023-04-12,39.2546
2023-04-13,40.7099
2023-04-14,38.8382
2023-04-15,38.8382
2023-04-16,38.8382
2023-04-17,40.8477
2023-04-18,40.1383
2023-04-19,40.6306
2023-04-20,39.6194
2023-04-21,39.7057
2023-04-22,39.7057
2023-04-23,39.7057
2023-04-24,38.9574
2023-04-25,37.989
2023-04-26,39.4544
2023-04-27,44.9243
2023-04-28,42.9482
2023-04-29,42.9482
2023-04-30,42.9482
2023-05-01,45.5054
2023-05-02,46.6303
2023-05-03,47.0822
2023-05-04,51.8619
2023-05-05,56.2503
2023-05-06,56.2503
2023-05-07,56.2503
2023-05-08,55.4621
2023-05-09,52.4228
2023-05-10,50.347
2023-05-11,45.5115
2023-05-12,45.3487
2023-05-13,45.3487
2023-05-14,45.3487
2023-05-15,45.2928
2023-05-16,46.7192
2023-05-17,45.3787
2023-05-18,46.6187
2023-05-19,43.7101
2023-05-20,43.7101
2023-05-21,43.7101
2023-05-22,43.7101
2023-05-23,47.3732
2023-05-24,47.7569
2023-05-25,47.1056
2023-05-26,47.7092
2023-05-27,47.7092
2023-05-28,47.7092
2023-05-29,47.7092
2023-05-30,50.1446
2023-05-31,49.6134
2023-06-01,47.1586
2023-06-02,47.5121
2023-06-03,47.5121
2023-06-04,47.5121
2023-06-05,46.9276
2023-06-06,46.8613
2023-06-07,48.9495
2023-06-08,49.6801
2023-06-09,50.4141
2023-06-10,50.4141
2023-06-11,50.4141
2023-06-12,48.5107
2023-06-13,45.891
2023-06-14,48.4669
2023-06-15,47.4363
2023-06-16,46.6832
2023-06-17,46.6832
2023-06-18,46.6832
2023-06-19,48.5275
2023-06-20,48.2398
2023-06-21,50.1507
2023-06-22,50.7525
2023-06-23,48.2659
2023-06-24,48.2659
2023-06-25,48.2659
2023-06-26,47.68
2023-06-27,47.68
2023-06-28,46.6202
2023-06-29,47.4827
2023-06-30,48.6836
2023-07-01,48.6836
2023-07-02,48.6836
2023-07-03,48.6836
2023-07-04,50.8431
2023-07-05,53.417
2023-07-06,51.967
2023-07-07,56.1005
2023-07-08,56.1005
2023-07-09,56.1005
2023-07-10,54.3189
2023-07-11,54.603
2023-07-12,49.7249
2023-07-13,49.8767
2023-07-14,48.6602
2023-07-15,48.6602
2023-07-16,48.6602
2023-07-17,45.0379
2023-07-18,43.3365
2023-07-19,43.3365
2023-07-20,43.6867
2023-07-21,41.8792
2023-07-22,41.8792
2023-07-23,41.8792
2023-07-24,40.53
2023-07-25,38.9833
2023-07-26,39.8383
2023-07-27,40.3189
2023-07-28,43.4059
2023-07-29,43.4059
2023-07-30,43.4059
2023-07-31,46.0312
2023-08-01,45.8844
2023-08-02,46.5892
2023-08-03,45.8936
2023-08-04,45.7366
2023-08-05,45.7366
2023-08-06,45.7366
2023-08-07,45.7366
2023-08-08,45.4152
2023-08-09,42.8455
2023-08-10,42.8455
2023-08-11,41.9225
2023-08-12,41.9225
2023-08-13,41.9225
2023-08-14,43.1886
2023-08-15,43.1076
2023-08-16,44.8209
2023-08-17,46.1831
2023-08-18,44.6058
2023-08-19,44.6058
2023-08-20,44.6058
2023-08-21,46.1901
2023-08-22,47.2309
2023-08-23,46.5785
2023-08-24,45.3743
2023-08-25,45.9305
2023-08-26,45.9305
2023-08-27,45.9305
2023-08-28,46.0441
2023-08-29,48.1849
2023-08-30,63.4868
2023-08-31,65.3425
2023-09-01,70.4974
2023-09-02,70.4974
2023-09-03,70.4974
2023-09-04,70.4974
2023-09-05,76.0165
2023-09-06,74.3145
2023-09-07,73.0457
2023-09-08,74.7967
2023-09-09,74.7967
2023-09-10,74.7967
2023-09-11,78.069
2023-09-12,71.8106
2023-09-13,67.9647
2023-09-14,71.0608
2023-09-15,71.791
2023-09-16,71.791
2023-09-17,71.791
2023-09-18,67.3645
2023-09-19,62.0012
2023-09-20,62.4696
2023-09-21,59.728
2023-09-22,61.4459
2023-09-23,61.4459
2023-09-24,61.4459
2023-09-25,61.6058
2023-09-26,63.1847
2023-09-27,62.8106
2023-09-28,62.4283
2023-09-29,62.8956
2023-09-30,62.8956
2023-10-01,62.8956
2023-10-02,63.4002
2023-10-03,59.4944
2023-10-04,54.439
2023-10-05,55.5499
2023-10-06,56.1224
2023-10-07,56.1224
2023-10-08,56.1224
2023-10-09,56.1224
2023-10-10,54.6658
2023-10-11,52.9137
2023-10-12,53.0818
2023-10-13,53.2546
2023-10-14,53.2546
2023-10-15,53.2546
2023-10-16,53.0525
2023-10-17,55.4148
2023-10-18,49.885
2023-10-19,50.507
2023-10-20,50.2764
2023-10-21,50.2764
2023-10-22,50.2764
2023-10-23,49.3444
2023-10-24,49.538
2023-10-25,47.6092
2023-10-26,45.8092
2023-10-27,42.7571
2023-10-28,42.7571
2023-10-29,42.7571
2023-10-30,42.3572
2023-10-31,45.2697
2023-11-01,44.9282
2023-11-02,48.8694
2023-11-03,50.4257
2023-11-04,50.4257
2023-11-05,50.4257
2023-11-06,50.9102
2023-11-07,51.0516
2023-11-08,52.6959
2023-11-09,51.8212
2023-11-10,54.4441
2023-11-11,54.4441
2023-11-12,54.4441
2023-11-13,56.9936
2023-11-14,54.171
2023-11-15,53.0635
2023-11-16,49.6728
2023-11-17,52.8344
2023-11-18,52.8344
2023-11-19,52.8344
2023-11-20,52.2683
2023-11-21,55.3994
2023-11-22,56.0276
2023-11-23,55.522
2023-11-24,53.5233
2023-11-25,53.5233
2023-11-26,53.5233
2023-11-27,54.4976
2023-11-28,56.3892
2023-11-29,54.801
2023-11-30,56.1207
2023-12-01,55.7001
2023-12-02,55.7001
2023-12-03,55.7001
2023-12-04,59.9852
2023-12-05,59.5805
2023-12-06,61.5483
2023-12-07,61.7932
2023-12-08,59.768
2023-12-09,59.768
2023-12-10,59.768
2023-12-11,55.874
2023-12-12,51.4677
2023-12-13,51.3785
2023-12-14,50.2526
2023-12-15,51.2256
2023-12-16,51.2256
2023-12-17,51.2256
2023-12-18,49.7166
2023-12-19,48.0312
2023-12-20,48.9267
2023-12-21,47.6742
2023-12-22,52.6051
2023-12-23,52.6051
2023-12-24,52.6051
2023-12-25,52.6051
2023-12-26,52.6051
2023-12-27,56.9885
2023-12-28,56.7054
2023-12-29,55.5168
2023-12-30,55.5168
2023-12-31,55.5168
2024-01-01,55.5168
2024-01-02,53.476
2024-01-03,55.4401
2024-01-04,55.6301
2024-01-05,58.6739
2024-01-06,58.6739
2024-01-07,58.6739
2024-01-08,58.649
2024-01-09,54.8866
2024-01-10,52.604
2024-01-11,54.6323
2024-01-12,60.4471
2024-01-13,60.4471
2024-01-14,60.4471
2024-01-15,63.876
2024-01-16,61.6385
2024-01-17,60.9457
2024-01-18,58.1562
2024-01-19,59.4084
2024-01-20,59.4084
2024-01-21,59.4084
2024-01-22,61.116
2024-01-23,58.4473
2024-01-24,60.773
2024-01-25,60.2744
2024-01-26,60.0621
2024-01-27,60.0621
2024-01-28,60.0621
2024-01-29,59.2841
2024-01-30,59.4652
2024-01-31,59.7429
2024-02-01,61.96
2024-02-02,61.9124
2024-02-03,61.9124
2024-02-04,61.9124
2024-02-05,59.0011
2024-02-06,61.5644
2024-02-07,59.1779
2024-02-08,57.1876
2024-02-09,56.9292
2024-02-10,56.9292
2024-02-11,56.9292
2024-02-12,55.1674
2024-02-13,55.4111
2024-02-14,55.942
2024-02-15,59.6529
2024-02-16,60.3014
2024-02-17,60.3014
2024-02-18,60.3014
2024-02-19,60.3014
2024-02-20,56.7091
2024-02-21,55.8063
2024-02-22,58.6289
2024-02-23,60.4031
2024-02-24,60.4031
2024-02-25,60.4031
2024-02-26,56.7343
2024-02-27,53.4905
2024-02-28,51.7214
2024-02-29,51.2827
2024-03-01,53.6546
2024-03-02,53.6546
2024-03-03,53.6546
2024-03-04,52.4471
2024-03-05,52.4816
2024-03-06,48.1039
2024-03-07,46.0671
2024-03-08,48.7122
2024-03-09,48.7122
2024-03-10,48.7122
2024-03-11,46.4215
2024-03-12,44.6472
2024-03-13,46.3834
2024-03-14,47.1594
2024-03-15,52.3675
2024-03-16,52.3675
2024-03-17,52.3675
2024-03-18,54.692
2024-03-19,55.1506
2024-03-20,53.3694
2024-03-21,56.9249
2024-03-22,56.7827
2024-03-23,56.7827
2024-03-24,56.7827
2024-03-25,53.7942
2024-03-26,57.0313
2024-03-27,59.1699
2024-03-28,58.2286
2024-03-29,58.2286
2024-03-30,58.2286
2024-03-31,58.2286
2024-04-01,59.3919
2024-04-02,58.6371
2024-04-03,59.0219
2024-04-04,51.4326
2024-04-05,53.7847
2024-04-06,53.7847
2024-04-07,53.7847
2024-04-08,55.653
