,TRUL CN Equity
2023-03-20,40.3714
2023-03-21,41.9159
2023-03-22,40.6629
2023-03-23,39.702
2023-03-24,39.5945
2023-03-25,39.5945
2023-03-26,39.5945
2023-03-27,39.2644
2023-03-28,39.4385
2023-03-29,38.8623
2023-03-30,37.6668
2023-03-31,37.1046
2023-04-01,37.1046
2023-04-02,37.1046
2023-04-03,35.3055
2023-04-04,33.9136
2023-04-05,32.9675
2023-04-06,37.4341
2023-04-07,37.4341
2023-04-08,37.4341
2023-04-09,37.4341
2023-04-10,36.0591
2023-04-11,34.9358
2023-04-12,38.3664
2023-04-13,41.9493
2023-04-14,40.3142
2023-04-15,40.3142
2023-04-16,40.3142
2023-04-17,41.2133
2023-04-18,40.3558
2023-04-19,40.2403
2023-04-20,38.3121
2023-04-21,39.7183
2023-04-22,39.7183
2023-04-23,39.7183
2023-04-24,40.0716
2023-04-25,39.0074
2023-04-26,38.8886
2023-04-27,42.0797
2023-04-28,43.5606
2023-04-29,43.5606
2023-04-30,43.5606
2023-05-01,45.8358
2023-05-02,44.6631
2023-05-03,41.5574
2023-05-04,44.9404
2023-05-05,47.1037
2023-05-06,47.1037
2023-05-07,47.1037
2023-05-08,46.563
2023-05-09,43.9532
2023-05-10,43.0179
2023-05-11,38.5994
2023-05-12,37.7761
2023-05-13,37.7761
2023-05-14,37.7761
2023-05-15,36.4684
2023-05-16,39.4697
2023-05-17,38.4264
2023-05-18,37.8571
2023-05-19,37.082
2023-05-20,37.082
2023-05-21,37.082
2023-05-22,37.082
2023-05-23,39.8019
2023-05-24,39.9696
2023-05-25,38.904
2023-05-26,38.2926
2023-05-27,38.2926
2023-05-28,38.2926
2023-05-29,38.835
2023-05-30,39.4771
2023-05-31,38.874
2023-06-01,37.3965
2023-06-02,35.6581
2023-06-03,35.6581
2023-06-04,35.6581
2023-06-05,38.9716
2023-06-06,37.8762
2023-06-07,38.9047
2023-06-08,38.9997
2023-06-09,38.141
2023-06-10,38.141
2023-06-11,38.141
2023-06-12,38.079
2023-06-13,37.9515
2023-06-14,39.7266
2023-06-15,38.6501
2023-06-16,38.7574
2023-06-17,38.7574
2023-06-18,38.7574
2023-06-19,38.5481
2023-06-20,38.2632
2023-06-21,38.4983
2023-06-22,39.3349
2023-06-23,38.1092
2023-06-24,38.1092
2023-06-25,38.1092
2023-06-26,38.1092
2023-06-27,38.2379
2023-06-28,38.1558
2023-06-29,38.1558
2023-06-30,38.1558
2023-07-01,38.1558
2023-07-02,38.1558
2023-07-03,38.1558
2023-07-04,41.229
2023-07-05,46.7079
2023-07-06,48.8385
2023-07-07,52.842
2023-07-08,52.842
2023-07-09,52.842
2023-07-10,52.4069
2023-07-11,53.3992
2023-07-12,49.6508
2023-07-13,51.1705
2023-07-14,50.4356
2023-07-15,50.4356
2023-07-16,50.4356
2023-07-17,45.9496
2023-07-18,45.137
2023-07-19,45.2483
2023-07-20,45.2483
2023-07-21,42.5684
2023-07-22,42.5684
2023-07-23,42.5684
2023-07-24,41.6877
2023-07-25,41.1591
2023-07-26,41.4153
2023-07-27,41.0456
2023-07-28,42.5055
2023-07-29,42.5055
2023-07-30,42.5055
2023-07-31,46.143
2023-08-01,45.2244
2023-08-02,44.8142
2023-08-03,43.9888
2023-08-04,44.1219
2023-08-05,44.1219
2023-08-06,44.1219
2023-08-07,44.1219
2023-08-08,47.5996
2023-08-09,47.7242
2023-08-10,47.1441
2023-08-11,45.1025
2023-08-12,45.1025
2023-08-13,45.1025
2023-08-14,43.2716
2023-08-15,41.5278
2023-08-16,41.6708
2023-08-17,41.2532
2023-08-18,43.8717
2023-08-19,43.8717
2023-08-20,43.8717
2023-08-21,41.9379
2023-08-22,41.7265
2023-08-23,41.4027
2023-08-24,38.6126
2023-08-25,38.6126
2023-08-26,38.6126
2023-08-27,38.6126
2023-08-28,37.6081
2023-08-29,39.0835
2023-08-30,54.1603
2023-08-31,66.444
2023-09-01,67.0771
2023-09-02,67.0771
2023-09-03,67.0771
2023-09-04,67.0771
2023-09-05,71.8792
2023-09-06,67.3316
2023-09-07,67.5125
2023-09-08,68.1065
2023-09-09,68.1065
2023-09-10,68.1065
2023-09-11,72.847
2023-09-12,66.694
2023-09-13,65.1136
2023-09-14,67.7611
2023-09-15,69.8457
2023-09-16,69.8457
2023-09-17,69.8457
2023-09-18,65.5362
2023-09-19,58.6323
2023-09-20,60.2516
2023-09-21,56.4244
2023-09-22,57.0146
2023-09-23,57.0146
2023-09-24,57.0146
2023-09-25,57.3983
2023-09-26,60.3292
2023-09-27,57.1114
2023-09-28,55.9736
2023-09-29,55.3221
2023-09-30,55.3221
2023-10-01,55.3221
2023-10-02,56.1147
2023-10-03,53.4965
2023-10-04,50.5003
2023-10-05,48.3177
2023-10-06,48.9626
2023-10-07,48.9626
2023-10-08,48.9626
2023-10-09,48.9626
2023-10-10,48.056
2023-10-11,48.6769
2023-10-12,48.1313
2023-10-13,48.2404
2023-10-14,48.2404
2023-10-15,48.2404
2023-10-16,47.9794
2023-10-17,49.6698
2023-10-18,48.4748
2023-10-19,48.7646
2023-10-20,48.3148
2023-10-21,48.3148
2023-10-22,48.3148
2023-10-23,45.9579
2023-10-24,44.8524
2023-10-25,43.1647
2023-10-26,39.9594
2023-10-27,40.4971
2023-10-28,40.4971
2023-10-29,40.4971
2023-10-30,41.8442
2023-10-31,46.5393
2023-11-01,45.9256
2023-11-02,48.1082
2023-11-03,48.1082
2023-11-04,48.1082
2023-11-05,48.1082
2023-11-06,47.5531
2023-11-07,48.3545
2023-11-08,49.7002
2023-11-09,50.4888
2023-11-10,53.7219
2023-11-11,53.7219
2023-11-12,53.7219
2023-11-13,55.648
2023-11-14,54.0953
2023-11-15,54.2054
2023-11-16,52.3849
2023-11-17,54.7968
2023-11-18,54.7968
2023-11-19,54.7968
2023-11-20,53.5568
2023-11-21,55.7901
2023-11-22,53.8938
2023-11-23,54.7173
2023-11-24,52.3321
2023-11-25,52.3321
2023-11-26,52.3321
2023-11-27,52.448
2023-11-28,52.448
2023-11-29,51.5756
2023-11-30,52.7635
2023-12-01,52.4831
2023-12-02,52.4831
2023-12-03,52.4831
2023-12-04,55.6526
2023-12-05,54.2138
2023-12-06,55.6375
2023-12-07,56.2821
2023-12-08,56.4605
2023-12-09,56.4605
2023-12-10,56.4605
2023-12-11,52.2666
2023-12-12,45.5169
2023-12-13,49.1598
2023-12-14,48.366
2023-12-15,49.3925
2023-12-16,49.3925
2023-12-17,49.3925
2023-12-18,47.8302
2023-12-19,47.4849
2023-12-20,46.2753
2023-12-21,45.0873
2023-12-22,47.2232
2023-12-23,47.2232
2023-12-24,47.2232
2023-12-25,47.2232
2023-12-26,47.2232
2023-12-27,48.7067
2023-12-28,48.6452
2023-12-29,48.2045
2023-12-30,48.2045
2023-12-31,48.2045
2024-01-01,48.2045
2024-01-02,48.3428
2024-01-03,49.8665
2024-01-04,50.9548
2024-01-05,55.1707
2024-01-06,55.1707
2024-01-07,55.1707
2024-01-08,55.6999
2024-01-09,54.6616
2024-01-10,51.0082
2024-01-11,51.5238
2024-01-12,55.8502
2024-01-13,55.8502
2024-01-14,55.8502
2024-01-15,62.3652
2024-01-16,60.5176
2024-01-17,59.973
2024-01-18,55.6353
2024-01-19,58.4647
2024-01-20,58.4647
2024-01-21,58.4647
2024-01-22,62.1492
2024-01-23,61.4599
2024-01-24,65.8422
2024-01-25,66.9791
2024-01-26,67.72
2024-01-27,67.72
2024-01-28,67.72
2024-01-29,69.4066
2024-01-30,71.4379
2024-01-31,69.3423
2024-02-01,73.1021
2024-02-02,74.4458
2024-02-03,74.4458
2024-02-04,74.4458
2024-02-05,73.9002
2024-02-06,75.8152
2024-02-07,70.5725
2024-02-08,67.1276
2024-02-09,63.9009
2024-02-10,63.9009
2024-02-11,63.9009
2024-02-12,56.2323
2024-02-13,56.0401
2024-02-14,55.0284
2024-02-15,56.008
2024-02-16,55.4039
2024-02-17,55.4039
2024-02-18,55.4039
2024-02-19,55.4039
2024-02-20,56.1541
2024-02-21,57.0317
2024-02-22,58.7709
2024-02-23,62.6648
2024-02-24,62.6648
2024-02-25,62.6648
2024-02-26,60.8846
2024-02-27,59.353
2024-02-28,59.789
2024-02-29,58.7887
2024-03-01,61.9391
2024-03-02,61.9391
2024-03-03,61.9391
2024-03-04,60.2077
2024-03-05,59.7756
2024-03-06,56.2664
2024-03-07,55.6628
2024-03-08,58.1989
2024-03-09,58.1989
2024-03-10,58.1989
2024-03-11,54.136
2024-03-12,54.5151
2024-03-13,55.8059
2024-03-14,56.3065
2024-03-15,61.1693
2024-03-16,61.1693
2024-03-17,61.1693
2024-03-18,64.3166
2024-03-19,61.8999
2024-03-20,60.8148
2024-03-21,63.1085
2024-03-22,62.439
2024-03-23,62.439
2024-03-24,62.439
2024-03-25,60.2228
2024-03-26,60.6035
2024-03-27,62.4852
2024-03-28,63.3664
2024-03-29,63.3664
2024-03-30,63.3664
2024-03-31,63.3664
2024-04-01,64.7107
2024-04-02,62.6602
2024-04-03,64.2986
2024-04-04,59.549
2024-04-05,60.909
2024-04-06,60.909
2024-04-07,60.909
2024-04-08,60.7205
