,NTB BH Equity,NTB BH Equity,NTB BH Equity,NTB BH Equity,NTB BH Equity
2012-12-25,8.047,8.047,8.047,8.047,4230.0
2012-12-26,8.047,8.047,8.047,8.047,4230.0
2012-12-27,8.047,8.047,8.047,8.047,3551.0
2012-12-28,8.047,8.047,8.047,8.047,13077.0
2012-12-29,8.047,8.047,8.047,8.047,13077.0
2012-12-30,8.047,8.047,8.047,8.047,13077.0
2012-12-31,8.047,8.047,8.047,8.047,13077.0
2013-01-01,8.047,8.047,8.047,8.047,13077.0
2013-01-02,8.047,8.047,8.047,8.047,3721.0
2013-01-03,8.047,8.047,8.047,8.047,487.0
2013-01-04,8.111,8.111,8.111,8.111,9520.0
2013-01-05,8.111,8.111,8.111,8.111,9520.0
2013-01-06,8.111,8.111,8.111,8.111,9520.0
2013-01-07,8.111,8.111,8.111,8.111,480.0
2013-01-08,8.111,8.111,8.111,8.111,27.0
2013-01-09,8.111,8.111,8.111,8.111,27.0
2013-01-10,8.303,8.303,8.303,8.303,340.0
2013-01-11,8.239,8.239,8.111,8.111,6009.0
2013-01-12,8.239,8.239,8.111,8.111,6009.0
2013-01-13,8.239,8.239,8.111,8.111,6009.0
2013-01-14,8.111,8.111,8.111,8.111,8884.0
2013-01-15,8.111,8.111,8.111,8.111,8884.0
2013-01-16,8.111,8.303,8.111,8.303,270.0
2013-01-17,8.111,8.303,8.111,8.303,270.0
2013-01-18,8.111,8.111,8.111,8.111,888.0
2013-01-19,8.111,8.111,8.111,8.111,888.0
2013-01-20,8.111,8.111,8.111,8.111,888.0
2013-01-21,8.111,8.111,8.111,8.111,3464.0
2013-01-22,8.303,8.303,8.303,8.303,606.0
2013-01-23,8.303,8.303,8.303,8.303,606.0
2013-01-24,8.111,8.111,8.111,8.111,100.0
2013-01-25,8.111,8.111,8.111,8.111,100.0
2013-01-26,8.111,8.111,8.111,8.111,100.0
2013-01-27,8.111,8.111,8.111,8.111,100.0
2013-01-28,8.111,8.111,8.111,8.111,52.0
2013-01-29,8.111,8.111,8.111,8.111,52.0
2013-01-30,8.111,8.111,8.111,8.111,52.0
2013-01-31,8.111,8.111,8.111,8.111,1400.0
2013-02-01,8.111,8.111,8.111,8.111,30.0
2013-02-02,8.111,8.111,8.111,8.111,30.0
2013-02-03,8.111,8.111,8.111,8.111,30.0
2013-02-04,8.175,8.175,8.111,8.111,126.0
2013-02-05,8.175,8.175,8.111,8.111,126.0
2013-02-06,8.175,8.175,8.111,8.111,828.0
2013-02-07,8.175,8.175,8.175,8.175,5777.0
2013-02-08,8.175,8.175,8.175,8.175,15000.0
2013-02-09,8.175,8.175,8.175,8.175,15000.0
2013-02-10,8.175,8.175,8.175,8.175,15000.0
2013-02-11,8.175,8.175,8.175,8.175,15000.0
2013-02-12,8.175,8.175,8.175,8.175,9960.0
2013-02-13,8.175,8.175,8.175,8.175,9960.0
2013-02-14,8.303,8.303,8.303,8.303,3820.0
2013-02-15,8.239,8.303,8.239,8.303,3631.0
2013-02-16,8.239,8.303,8.239,8.303,3631.0
2013-02-17,8.239,8.303,8.239,8.303,3631.0
2013-02-18,8.303,8.303,8.303,8.303,2440.0
2013-02-19,8.303,8.303,8.303,8.303,500.0
2013-02-20,8.303,8.303,8.303,8.303,40.0
2013-02-21,8.303,8.303,8.303,8.303,2500.0
2013-02-22,8.303,8.303,8.303,8.303,2500.0
2013-02-23,8.303,8.303,8.303,8.303,2500.0
2013-02-24,8.303,8.303,8.303,8.303,2500.0
2013-02-25,8.303,8.303,8.303,8.303,2500.0
2013-02-26,8.303,8.303,8.303,8.303,2500.0
2013-02-27,8.367,8.558,8.367,8.558,6401.0
2013-02-28,8.814,8.814,8.622,8.622,300.0
2013-03-01,8.885,8.885,8.885,8.885,907.0
2013-03-02,8.885,8.885,8.885,8.885,907.0
2013-03-03,8.885,8.885,8.885,8.885,907.0
2013-03-04,8.885,8.885,8.885,8.885,3945.0
2013-03-05,8.885,8.885,8.885,8.885,3945.0
2013-03-06,8.885,8.885,8.885,8.885,1264.0
2013-03-07,8.885,8.885,8.885,8.885,15011.0
2013-03-08,8.885,8.885,8.885,8.885,15011.0
2013-03-09,8.885,8.885,8.885,8.885,15011.0
2013-03-10,8.885,8.885,8.885,8.885,15011.0
2013-03-11,8.885,8.885,8.885,8.885,15011.0
2013-03-12,8.885,8.885,8.885,8.885,2200.0
2013-03-13,8.82,8.82,8.82,8.82,9351.0
2013-03-14,8.82,8.82,8.82,8.82,12717.0
2013-03-15,8.82,8.82,8.82,8.82,6523.0
2013-03-16,8.82,8.82,8.82,8.82,6523.0
2013-03-17,8.82,8.82,8.82,8.82,6523.0
2013-03-18,8.82,8.82,8.754,8.754,5100.0
2013-03-19,8.754,8.754,8.754,8.754,5137.0
2013-03-20,8.754,8.754,8.754,8.754,5000.0
2013-03-21,8.82,8.82,8.82,8.82,1036.0
2013-03-22,9.873,9.873,8.82,8.82,4237.0
2013-03-23,9.873,9.873,8.82,8.82,4237.0
2013-03-24,9.873,9.873,8.82,8.82,4237.0
2013-03-25,8.885,8.885,8.885,8.885,55.0
2013-03-26,8.885,8.885,8.885,8.885,55.0
2013-03-27,8.885,8.885,8.885,8.885,600.0
2013-03-28,8.885,9.214,8.885,8.951,750.0
2013-03-29,8.885,9.214,8.885,8.951,750.0
2013-03-30,8.885,9.214,8.885,8.951,750.0
2013-03-31,8.885,9.214,8.885,8.951,750.0
2013-04-01,8.951,8.951,8.951,8.951,300.0
2013-04-02,8.885,8.885,8.885,8.885,5000.0
2013-04-03,8.885,8.885,8.885,8.885,279.0
2013-04-04,8.885,8.885,8.885,8.885,279.0
2013-04-05,8.885,9.017,8.885,9.017,600.0
2013-04-06,8.885,9.017,8.885,9.017,600.0
2013-04-07,8.885,9.017,8.885,9.017,600.0
2013-04-08,9.017,9.017,8.951,8.951,2000.0
2013-04-09,9.017,9.017,8.885,8.885,5127.0
2013-04-10,8.951,8.951,8.951,8.951,6565.0
2013-04-11,9.083,9.083,9.083,9.083,1341.0
2013-04-12,9.149,9.214,9.149,9.214,1160.0
2013-04-13,9.149,9.214,9.149,9.214,1160.0
2013-04-14,9.149,9.214,9.149,9.214,1160.0
2013-04-15,9.149,9.214,9.149,9.214,1160.0
2013-04-16,9.214,9.214,9.214,9.214,100.0
2013-04-17,9.214,9.214,9.214,9.214,102360.0
2013-04-18,9.214,9.214,9.214,9.214,102360.0
2013-04-19,9.214,9.214,8.951,8.951,642.0
2013-04-20,9.214,9.214,8.951,8.951,642.0
2013-04-21,9.214,9.214,8.951,8.951,642.0
2013-04-22,9.214,9.214,9.214,9.214,3000.0
2013-04-23,9.214,9.214,9.214,9.214,3000.0
2013-04-24,9.214,9.214,9.214,9.214,3000.0
2013-04-25,9.214,9.28,9.214,9.214,3370.0
2013-04-26,9.214,9.214,9.214,9.214,526.0
2013-04-27,9.214,9.214,9.214,9.214,526.0
2013-04-28,9.214,9.214,9.214,9.214,526.0
2013-04-29,9.214,9.214,9.214,9.214,526.0
2013-04-30,9.346,9.741,9.346,9.741,3700.0
2013-05-01,9.544,9.544,9.544,9.544,1000.0
2013-05-02,9.675,9.675,9.675,9.675,1000.0
2013-05-03,9.807,9.873,9.807,9.873,3000.0
2013-05-04,9.807,9.873,9.807,9.873,3000.0
2013-05-05,9.807,9.873,9.807,9.873,3000.0
2013-05-06,9.873,9.873,9.873,9.873,11534.0
2013-05-07,9.939,9.939,9.873,9.939,2179.0
2013-05-08,9.939,10.138,9.608,9.608,6659.0
2013-05-09,9.939,9.939,9.608,9.608,1200.0
2013-05-10,9.939,9.939,9.608,9.608,1200.0
2013-05-11,9.939,9.939,9.608,9.608,1200.0
2013-05-12,9.939,9.939,9.608,9.608,1200.0
2013-05-13,9.939,9.939,9.608,9.608,1200.0
2013-05-14,9.674,9.674,9.608,9.608,685.0
2013-05-15,9.674,9.674,9.608,9.608,685.0
2013-05-16,9.276,9.276,9.276,9.276,5963.0
2013-05-17,9.276,9.276,9.276,9.276,5963.0
2013-05-18,9.276,9.276,9.276,9.276,5963.0
2013-05-19,9.276,9.276,9.276,9.276,5963.0
2013-05-20,9.608,9.939,9.276,9.939,1031.0
2013-05-21,9.608,9.939,9.276,9.939,1031.0
2013-05-22,9.276,9.276,9.276,9.276,2047.0
2013-05-23,9.276,9.276,9.276,9.276,487.0
2013-05-24,9.276,9.276,9.276,9.276,487.0
2013-05-25,9.276,9.276,9.276,9.276,487.0
2013-05-26,9.276,9.276,9.276,9.276,487.0
2013-05-27,9.276,9.276,9.276,9.276,487.0
2013-05-28,9.608,9.608,9.276,9.276,3629.0
2013-05-29,9.541,9.541,9.541,9.541,500.0
2013-05-30,9.541,9.541,9.475,9.475,2500.0
2013-05-31,9.475,9.475,9.276,9.276,2500.0
2013-06-01,9.475,9.475,9.276,9.276,2500.0
2013-06-02,9.475,9.475,9.276,9.276,2500.0
2013-06-03,9.276,9.276,9.276,9.276,85.0
2013-06-04,9.276,9.276,9.276,9.276,85.0
2013-06-05,9.276,9.276,9.276,9.276,6374.0
2013-06-06,9.276,9.276,9.276,9.276,229.0
2013-06-07,9.276,9.276,9.276,9.276,3667.0
2013-06-08,9.276,9.276,9.276,9.276,3667.0
2013-06-09,9.276,9.276,9.276,9.276,3667.0
2013-06-10,9.608,9.608,9.608,9.608,5100.0
2013-06-11,9.343,9.343,9.276,9.276,555.0
2013-06-12,9.343,9.343,9.276,9.276,555.0
2013-06-13,9.343,9.343,9.276,9.276,555.0
2013-06-14,9.343,9.343,9.276,9.276,555.0
2013-06-15,9.343,9.343,9.276,9.276,555.0
2013-06-16,9.343,9.343,9.276,9.276,555.0
2013-06-17,9.343,9.343,9.276,9.276,555.0
2013-06-18,9.276,9.276,9.276,9.276,670.0
2013-06-19,9.276,9.276,9.276,9.276,3000.0
2013-06-20,9.276,9.276,9.276,9.276,5572.0
2013-06-21,9.276,9.276,9.276,9.276,5572.0
2013-06-22,9.276,9.276,9.276,9.276,5572.0
2013-06-23,9.276,9.276,9.276,9.276,5572.0
2013-06-24,9.276,9.276,9.276,9.276,5572.0
2013-06-25,9.276,9.276,9.276,9.276,25865.0
2013-06-26,9.276,9.276,9.276,9.276,25865.0
2013-06-27,9.21,9.21,9.21,9.21,2600.0
2013-06-28,9.21,9.21,9.21,9.21,2600.0
2013-06-29,9.21,9.21,9.21,9.21,2600.0
2013-06-30,9.21,9.21,9.21,9.21,2600.0
2013-07-01,9.276,9.276,9.21,9.21,2010.0
2013-07-02,9.276,9.276,9.21,9.21,15879.0
2013-07-03,9.144,9.144,9.144,9.144,270.0
2013-07-04,9.144,9.144,9.144,9.144,270.0
2013-07-05,9.078,9.078,9.078,9.078,790.0
2013-07-06,9.078,9.078,9.078,9.078,790.0
2013-07-07,9.078,9.078,9.078,9.078,790.0
2013-07-08,9.078,9.078,9.078,9.078,245.0
2013-07-09,9.276,9.276,9.276,9.276,10297.0
2013-07-10,9.276,9.276,9.276,9.276,10297.0
2013-07-11,9.276,9.276,9.276,9.276,10297.0
2013-07-12,9.21,9.276,9.21,9.276,1660.0
2013-07-13,9.21,9.276,9.21,9.276,1660.0
2013-07-14,9.21,9.276,9.21,9.276,1660.0
2013-07-15,9.21,9.276,9.21,9.276,1660.0
2013-07-16,9.276,9.276,9.276,9.276,3504.0
2013-07-17,9.078,9.078,9.078,9.078,5000.0
2013-07-18,9.078,9.078,9.078,9.078,2230.0
2013-07-19,9.078,9.078,9.078,9.078,2230.0
2013-07-20,9.078,9.078,9.078,9.078,2230.0
2013-07-21,9.078,9.078,9.078,9.078,2230.0
2013-07-22,9.078,9.078,9.078,9.078,300.0
2013-07-23,9.078,9.078,9.078,9.078,300.0
2013-07-24,9.078,9.078,9.078,9.078,300.0
2013-07-25,9.078,9.078,9.078,9.078,5019.0
2013-07-26,9.078,9.078,9.078,9.078,2500.0
2013-07-27,9.078,9.078,9.078,9.078,2500.0
2013-07-28,9.078,9.078,9.078,9.078,2500.0
2013-07-29,9.078,9.078,9.078,9.078,200.0
2013-07-30,9.078,9.078,9.078,9.078,200.0
2013-07-31,9.276,9.276,9.276,9.276,2300.0
2013-08-01,9.276,9.276,9.276,9.276,2300.0
2013-08-02,9.276,9.276,9.276,9.276,2300.0
2013-08-03,9.276,9.276,9.276,9.276,2300.0
2013-08-04,9.276,9.276,9.276,9.276,2300.0
2013-08-05,9.276,9.276,9.276,9.276,600.0
2013-08-06,9.276,9.276,9.276,9.276,600.0
2013-08-07,9.343,9.343,9.343,9.343,1000.0
2013-08-08,9.343,9.343,9.343,9.343,1000.0
2013-08-09,9.21,9.21,9.21,9.21,400.0
2013-08-10,9.21,9.21,9.21,9.21,400.0
2013-08-11,9.21,9.21,9.21,9.21,400.0
2013-08-12,9.21,9.21,9.21,9.21,400.0
2013-08-13,9.343,9.343,9.343,9.343,550.0
2013-08-14,9.343,9.343,9.343,9.343,550.0
2013-08-15,9.343,9.343,9.343,9.343,550.0
2013-08-16,9.343,9.343,9.343,9.343,550.0
2013-08-17,9.343,9.343,9.343,9.343,550.0
2013-08-18,9.343,9.343,9.343,9.343,550.0
2013-08-19,9.343,9.343,9.343,9.343,3000.0
2013-08-20,9.21,9.21,9.143,9.143,1713.0
2013-08-21,9.21,9.21,9.143,9.143,1713.0
2013-08-22,9.21,9.21,9.143,9.143,1713.0
2013-08-23,9.21,9.21,9.143,9.143,1713.0
2013-08-24,9.21,9.21,9.143,9.143,1713.0
2013-08-25,9.21,9.21,9.143,9.143,1713.0
2013-08-26,9.21,9.21,9.143,9.143,1713.0
2013-08-27,9.21,9.21,9.143,9.143,1713.0
2013-08-28,9.343,9.343,9.276,9.276,2070.0
2013-08-29,9.343,9.343,9.276,9.276,2070.0
2013-08-30,9.276,9.276,9.276,9.276,40.0
2013-08-31,9.276,9.276,9.276,9.276,40.0
2013-09-01,9.276,9.276,9.276,9.276,40.0
2013-09-02,9.276,9.276,9.276,9.276,40.0
2013-09-03,9.276,9.276,9.276,9.276,40.0
2013-09-04,9.343,9.343,9.343,9.343,2800.0
2013-09-05,9.343,9.343,9.343,9.343,4460.0
2013-09-06,9.276,9.343,9.276,9.343,4612.0
2013-09-07,9.276,9.343,9.276,9.343,4612.0
2013-09-08,9.276,9.343,9.276,9.343,4612.0
2013-09-09,9.343,9.41,9.343,9.41,690.0
2013-09-10,9.343,9.41,9.343,9.41,690.0
2013-09-11,9.343,9.41,9.343,9.41,2.0
2013-09-12,9.343,9.41,9.343,9.41,2.0
2013-09-13,9.477,9.477,9.276,9.276,26180.0
2013-09-14,9.477,9.477,9.276,9.276,26180.0
2013-09-15,9.477,9.477,9.276,9.276,26180.0
2013-09-16,9.477,9.477,9.276,9.276,26180.0
2013-09-17,9.477,9.477,9.276,9.276,26180.0
2013-09-18,9.276,9.276,9.276,9.276,7320.0
2013-09-19,9.276,9.276,9.276,9.276,2080.0
2013-09-20,9.276,9.276,9.276,9.276,2080.0
2013-09-21,9.276,9.276,9.276,9.276,2080.0
2013-09-22,9.276,9.276,9.276,9.276,2080.0
2013-09-23,9.276,9.276,9.276,9.276,2080.0
2013-09-24,9.276,9.276,9.276,9.276,2080.0
2013-09-25,9.276,9.276,9.276,9.276,2080.0
2013-09-26,9.276,9.276,9.276,9.276,2080.0
2013-09-27,9.276,9.276,9.276,9.276,1490.0
2013-09-28,9.276,9.276,9.276,9.276,1490.0
2013-09-29,9.276,9.276,9.276,9.276,1490.0
2013-09-30,9.276,9.276,9.276,9.276,330.0
2013-10-01,9.276,9.276,9.276,9.276,129.0
2013-10-02,9.276,9.276,9.276,9.276,129.0
2013-10-03,9.276,9.276,9.276,9.276,3850.0
2013-10-04,9.276,9.276,9.276,9.276,3850.0
2013-10-05,9.276,9.276,9.276,9.276,3850.0
2013-10-06,9.276,9.276,9.276,9.276,3850.0
2013-10-07,9.276,9.276,9.276,9.276,9570.0
2013-10-08,9.276,9.276,9.276,9.276,180.0
2013-10-09,9.276,9.276,9.276,9.276,15720.0
2013-10-10,9.276,9.276,9.276,9.276,252.0
2013-10-11,9.276,9.276,9.276,9.276,252.0
2013-10-12,9.276,9.276,9.276,9.276,252.0
2013-10-13,9.276,9.276,9.276,9.276,252.0
2013-10-14,9.276,9.276,9.276,9.276,30.0
2013-10-15,9.343,9.343,9.276,9.276,2730.0
2013-10-16,9.343,9.343,9.276,9.276,2730.0
2013-10-17,9.276,9.276,9.276,9.276,640.0
2013-10-18,9.276,9.343,9.276,9.343,878.0
2013-10-19,9.276,9.343,9.276,9.343,878.0
2013-10-20,9.276,9.343,9.276,9.343,878.0
2013-10-21,9.276,9.343,9.276,9.343,878.0
2013-10-22,9.343,9.343,9.343,9.343,18770.0
2013-10-23,9.41,9.41,9.41,9.41,500.0
2013-10-24,9.41,9.41,9.41,9.41,500.0
2013-10-25,9.41,9.41,9.41,9.41,500.0
2013-10-26,9.41,9.41,9.41,9.41,500.0
2013-10-27,9.41,9.41,9.41,9.41,500.0
2013-10-28,9.41,9.41,9.41,9.41,500.0
2013-10-29,9.41,9.41,9.41,9.41,500.0
2013-10-30,9.61,9.61,9.61,9.61,5000.0
2013-10-31,9.543,9.543,9.543,9.543,250.0
2013-11-01,9.543,9.543,9.543,9.543,200.0
2013-11-02,9.543,9.543,9.543,9.543,200.0
2013-11-03,9.543,9.543,9.543,9.543,200.0
2013-11-04,9.343,9.477,9.343,9.477,1200.0
2013-11-05,9.477,9.543,9.477,9.543,1100.0
2013-11-06,9.409,9.409,9.409,9.409,200.0
2013-11-07,9.61,9.678,9.61,9.678,1500.0
2013-11-08,9.61,9.61,9.61,9.61,2500.0
2013-11-09,9.61,9.61,9.61,9.61,2500.0
2013-11-10,9.61,9.61,9.61,9.61,2500.0
2013-11-11,9.61,9.61,9.61,9.61,2500.0
2013-11-12,9.61,9.61,9.61,9.61,2500.0
2013-11-13,9.61,9.61,9.61,9.61,2500.0
2013-11-14,9.476,9.476,9.409,9.409,1964.0
2013-11-15,9.476,9.476,9.409,9.409,1964.0
2013-11-16,9.476,9.476,9.409,9.409,1964.0
2013-11-17,9.476,9.476,9.409,9.409,1964.0
2013-11-18,9.409,9.409,9.409,9.409,1623.0
2013-11-19,9.409,9.745,9.342,9.745,13348.0
2013-11-20,9.409,9.745,9.342,9.745,13348.0
2013-11-21,9.745,9.745,9.745,9.745,1360.0
2013-11-22,9.745,9.745,9.745,9.745,1360.0
2013-11-23,9.745,9.745,9.745,9.745,1360.0
2013-11-24,9.745,9.745,9.745,9.745,1360.0
2013-11-25,9.745,9.745,9.745,9.745,60.0
2013-11-26,9.409,9.409,9.409,9.409,170.0
2013-11-27,9.476,9.476,9.409,9.409,604.0
2013-11-28,9.476,9.476,9.409,9.409,604.0
2013-11-29,9.409,9.409,9.409,9.409,360.0
2013-11-30,9.409,9.409,9.409,9.409,360.0
2013-12-01,9.409,9.409,9.409,9.409,360.0
2013-12-02,9.61,9.745,9.409,9.409,3270.0
2013-12-03,9.61,9.745,9.409,9.409,5.0
2013-12-04,9.409,9.543,9.409,9.409,12823.0
2013-12-05,9.543,9.543,9.543,9.543,773.0
2013-12-06,9.543,9.543,9.543,9.543,773.0
2013-12-07,9.543,9.543,9.543,9.543,773.0
2013-12-08,9.543,9.543,9.543,9.543,773.0
2013-12-09,9.543,9.543,9.543,9.543,773.0
2013-12-10,9.745,9.745,9.745,9.745,870.0
2013-12-11,9.745,9.745,9.745,9.745,870.0
2013-12-12,10.081,10.081,10.081,10.081,650.0
2013-12-13,9.879,9.879,9.879,9.879,2000.0
2013-12-14,9.879,9.879,9.879,9.879,2000.0
2013-12-15,9.879,9.879,9.879,9.879,2000.0
2013-12-16,10.014,10.014,10.014,10.014,3000.0
2013-12-17,10.014,10.014,10.014,10.014,710.0
2013-12-18,10.014,10.014,10.014,10.014,790.0
2013-12-19,10.014,10.014,10.014,10.014,500.0
2013-12-20,10.014,10.014,10.014,10.014,500.0
2013-12-21,10.014,10.014,10.014,10.014,500.0
2013-12-22,10.014,10.014,10.014,10.014,500.0
2013-12-23,10.014,10.014,9.812,10.014,51630.0
2013-12-24,10.014,10.014,10.014,10.014,150.0
2013-12-25,10.014,10.014,10.014,10.014,150.0
2013-12-26,10.014,10.014,10.014,10.014,150.0
2013-12-27,10.014,10.014,10.014,10.014,150.0
2013-12-28,10.014,10.014,10.014,10.014,150.0
2013-12-29,10.014,10.014,10.014,10.014,150.0
2013-12-30,10.014,10.014,10.014,10.014,150.0
2013-12-31,10.014,10.014,10.014,10.014,120.0
2014-01-01,10.014,10.014,10.014,10.014,120.0
2014-01-02,10.014,10.014,10.014,10.014,120.0
2014-01-03,10.014,10.014,10.014,10.014,120.0
2014-01-04,10.014,10.014,10.014,10.014,120.0
2014-01-05,10.014,10.014,10.014,10.014,120.0
2014-01-06,10.014,10.014,10.014,10.014,120.0
2014-01-07,10.014,10.081,10.014,10.014,1120.0
2014-01-08,10.014,10.014,10.014,10.014,1538.0
2014-01-09,10.014,10.014,10.014,10.014,421.0
2014-01-10,10.014,10.014,10.014,10.014,421.0
2014-01-11,10.014,10.014,10.014,10.014,421.0
2014-01-12,10.014,10.014,10.014,10.014,421.0
2014-01-13,10.014,10.014,10.014,10.014,2647.0
2014-01-14,10.081,10.081,10.081,10.081,7120.0
2014-01-15,10.081,10.081,10.081,10.081,7120.0
2014-01-16,10.081,10.081,10.081,10.081,600.0
2014-01-17,10.081,10.081,10.081,10.081,12320.0
2014-01-18,10.081,10.081,10.081,10.081,12320.0
2014-01-19,10.081,10.081,10.081,10.081,12320.0
2014-01-20,10.014,10.283,10.014,10.283,989.0
2014-01-21,10.283,10.283,10.283,10.283,210.0
2014-01-22,10.081,10.215,10.081,10.215,1040.0
2014-01-23,10.081,10.215,10.081,10.215,1040.0
2014-01-24,10.417,10.484,10.417,10.484,10540.0
2014-01-25,10.417,10.484,10.417,10.484,10540.0
2014-01-26,10.417,10.484,10.417,10.484,10540.0
2014-01-27,10.686,10.686,10.686,10.686,770.0
2014-01-28,10.753,10.753,10.753,10.753,1261.0
2014-01-29,10.753,10.753,10.753,10.753,1240.0
2014-01-30,11.089,11.089,11.089,11.089,6620.0
2014-01-31,11.089,11.089,11.089,11.089,3070.0
2014-02-01,11.089,11.089,11.089,11.089,3070.0
2014-02-02,11.089,11.089,11.089,11.089,3070.0
2014-02-03,11.089,11.089,11.089,11.089,6400.0
2014-02-04,11.761,11.761,11.694,11.694,960.0
2014-02-05,11.694,11.761,11.694,11.761,4730.0
2014-02-06,11.761,11.761,11.627,11.627,10240.0
2014-02-07,11.627,11.627,11.089,11.089,240.0
2014-02-08,11.627,11.627,11.089,11.089,240.0
2014-02-09,11.627,11.627,11.089,11.089,240.0
2014-02-10,11.627,11.627,11.089,11.089,240.0
2014-02-11,11.425,11.425,11.425,11.425,120.0
2014-02-12,11.694,11.761,11.694,11.761,1120.0
2014-02-13,11.223,11.223,11.089,11.089,805.0
2014-02-14,11.425,11.425,11.425,11.425,902.0
2014-02-15,11.425,11.425,11.425,11.425,902.0
2014-02-16,11.425,11.425,11.425,11.425,902.0
2014-02-17,11.761,11.761,11.761,11.761,270.0
2014-02-18,11.761,11.761,11.761,11.761,270.0
2014-02-19,11.694,11.761,11.694,11.761,200.0
2014-02-20,11.425,11.425,11.425,11.425,139.0
2014-02-21,11.425,11.425,11.425,11.425,139.0
2014-02-22,11.425,11.425,11.425,11.425,139.0
2014-02-23,11.425,11.425,11.425,11.425,139.0
2014-02-24,11.425,11.694,11.425,11.694,2860.0
2014-02-25,11.425,11.694,11.425,11.694,8.0
2014-02-26,11.761,12.433,11.761,12.433,13587.0
2014-02-27,13.441,13.441,13.374,13.374,250.0
2014-02-28,12.769,13.374,12.433,13.374,5890.0
2014-03-01,12.769,13.374,12.433,13.374,5890.0
2014-03-02,12.769,13.374,12.433,13.374,5890.0
2014-03-03,13.374,13.441,12.769,13.24,3731.0
2014-03-04,13.374,13.374,13.374,13.374,1205.0
2014-03-05,13.374,13.777,13.374,13.374,20643.0
2014-03-06,13.374,13.374,13.307,13.374,15305.0
2014-03-07,13.374,13.777,13.374,13.777,6000.0
2014-03-08,13.374,13.777,13.374,13.777,6000.0
2014-03-09,13.374,13.777,13.374,13.777,6000.0
2014-03-10,13.643,13.643,13.576,13.643,1504.0
2014-03-11,13.508,13.508,13.441,13.441,5700.0
2014-03-12,13.577,13.577,13.441,13.577,4144.0
2014-03-13,13.577,13.577,13.441,13.577,1507.0
2014-03-14,13.577,13.577,13.441,13.509,519.0
2014-03-15,13.577,13.577,13.441,13.509,519.0
2014-03-16,13.577,13.577,13.441,13.509,519.0
2014-03-17,13.509,13.509,13.441,13.441,18046.0
2014-03-18,13.441,13.441,13.441,13.441,393.0
2014-03-19,13.441,13.509,13.441,13.441,30390.0
2014-03-20,13.441,13.441,13.373,13.441,19242.0
2014-03-21,13.441,13.441,13.373,13.441,19242.0
2014-03-22,13.441,13.441,13.373,13.441,19242.0
2014-03-23,13.441,13.441,13.373,13.441,19242.0
2014-03-24,13.509,13.509,13.509,13.509,1850.0
2014-03-25,13.509,13.509,13.509,13.509,13923.0
2014-03-26,13.509,13.509,13.509,13.509,105.0
2014-03-27,13.509,13.509,13.509,13.509,1164.0
2014-03-28,13.509,13.509,13.441,13.441,73114.0
2014-03-29,13.509,13.509,13.441,13.441,73114.0
2014-03-30,13.509,13.509,13.441,13.441,73114.0
2014-03-31,13.441,13.441,13.441,13.441,10050.0
2014-04-01,13.441,13.441,13.441,13.441,680.0
2014-04-02,13.441,13.441,13.441,13.441,4208.0
2014-04-03,13.441,13.441,13.441,13.441,5355.0
2014-04-04,13.441,13.441,13.441,13.441,17995.0
2014-04-05,13.441,13.441,13.441,13.441,17995.0
2014-04-06,13.441,13.441,13.441,13.441,17995.0
2014-04-07,13.509,13.509,13.373,13.373,3062.0
2014-04-08,13.509,13.509,13.509,13.509,1950.0
2014-04-09,13.509,13.509,13.509,13.509,170.0
2014-04-10,13.509,13.509,13.509,13.509,4830.0
2014-04-11,13.509,13.509,13.509,13.509,4830.0
2014-04-12,13.509,13.509,13.509,13.509,4830.0
2014-04-13,13.509,13.509,13.509,13.509,4830.0
2014-04-14,13.509,13.509,13.509,13.509,4830.0
2014-04-15,13.509,13.509,13.509,13.509,12450.0
2014-04-16,13.577,13.577,13.509,13.509,2000.0
2014-04-17,13.916,13.916,13.916,13.916,150.0
2014-04-18,13.916,13.916,13.916,13.916,150.0
2014-04-19,13.916,13.916,13.916,13.916,150.0
2014-04-20,13.916,13.916,13.916,13.916,150.0
2014-04-21,13.577,13.577,13.577,13.577,920.0
2014-04-22,13.577,13.577,13.577,13.577,7.0
2014-04-23,13.577,13.577,13.577,13.577,80.0
2014-04-24,13.509,13.916,13.509,13.916,9725.0
2014-04-25,13.509,13.916,13.509,13.916,9725.0
2014-04-26,13.509,13.916,13.509,13.916,9725.0
2014-04-27,13.509,13.916,13.509,13.916,9725.0
2014-04-28,13.577,13.577,13.577,13.577,500.0
2014-04-29,13.577,13.577,13.577,13.577,179.0
2014-04-30,13.577,13.577,13.509,13.509,10105.0
2014-05-01,13.509,13.577,13.509,13.509,2289.0
2014-05-02,13.509,13.577,13.509,13.509,2289.0
2014-05-03,13.509,13.577,13.509,13.509,2289.0
2014-05-04,13.509,13.577,13.509,13.509,2289.0
2014-05-05,13.509,13.509,13.509,13.509,30.0
2014-05-06,13.916,13.916,13.509,13.916,2334.0
2014-05-07,13.916,13.916,13.509,13.916,2334.0
2014-05-08,13.509,13.509,13.509,13.509,100.0
2014-05-09,13.509,13.577,13.509,13.577,450.0
2014-05-10,13.509,13.577,13.509,13.577,450.0
2014-05-11,13.509,13.577,13.509,13.577,450.0
2014-05-12,13.509,13.577,13.509,13.577,450.0
2014-05-13,13.509,13.509,13.509,13.509,13550.0
2014-05-14,13.646,13.646,13.646,13.646,1150.0
