,BSMXB MM Equity,BSMXB MM Equity,BSMXB MM Equity,BSMXB MM Equity,BSMXB MM Equity
2018-04-20,21.121,21.221,20.959,21.183,3046779.0
2018-04-21,21.121,21.221,20.959,21.183,3046779.0
2018-04-22,21.121,21.221,20.959,21.183,3046779.0
2018-04-23,20.813,21.876,20.813,21.552,2117653.0
2018-04-24,21.645,21.822,21.452,21.66,3439362.0
2018-04-25,21.552,21.729,21.298,21.337,10156038.0
2018-04-26,21.306,21.968,21.306,21.829,8710139.0
2018-04-27,21.737,21.76,20.89,21.136,1888189.0
2018-04-28,21.737,21.76,20.89,21.136,1888189.0
2018-04-29,21.737,21.76,20.89,21.136,1888189.0
2018-04-30,21.16,21.529,21.16,21.344,5227630.0
2018-05-01,21.16,21.529,21.16,21.344,5227630.0
2018-05-02,21.367,21.799,21.198,21.706,2225627.0
2018-05-03,21.614,21.614,20.982,21.09,1988762.0
2018-05-04,20.998,21.329,20.751,20.805,2703793.0
2018-05-05,20.998,21.329,20.751,20.805,2703793.0
2018-05-06,20.998,21.329,20.751,20.805,2703793.0
2018-05-07,20.744,21.052,20.39,20.459,1120131.0
2018-05-08,20.513,21.36,20.513,21.183,2210441.0
2018-05-09,21.198,21.314,20.813,20.944,1556475.0
2018-05-10,20.821,21.837,20.744,21.375,2705112.0
2018-05-11,21.421,21.529,20.79,21.144,1175042.0
2018-05-12,21.421,21.529,20.79,21.144,1175042.0
2018-05-13,21.421,21.529,20.79,21.144,1175042.0
2018-05-14,21.052,21.298,20.998,21.106,800135.0
2018-05-15,21.113,21.367,20.821,21.013,2068286.0
2018-05-16,21.059,21.19,20.728,20.805,817851.0
2018-05-17,20.828,20.952,20.574,20.69,2076818.0
2018-05-18,20.52,20.967,20.52,20.636,1838591.0
2018-05-19,20.52,20.967,20.52,20.636,1838591.0
2018-05-20,20.52,20.967,20.52,20.636,1838591.0
2018-05-21,20.628,20.636,19.866,19.928,1419419.0
2018-05-22,20.005,20.705,19.981,20.513,1848648.0
2018-05-23,20.282,20.936,20.082,20.621,1922899.0
2018-05-24,20.497,20.559,19.835,20.12,1572009.0
2018-05-25,20.105,20.135,19.881,19.943,2452166.0
2018-05-26,20.105,20.135,19.881,19.943,2452166.0
2018-05-27,20.105,20.135,19.881,19.943,2452166.0
2018-05-28,19.789,20.197,19.65,19.958,245025.0
2018-05-29,19.897,19.897,19.219,19.412,3694448.0
2018-05-30,19.442,20.212,19.327,19.981,3552394.0
2018-05-31,19.989,20.159,19.697,20.097,7068647.0
2018-06-01,20.135,20.505,19.989,20.32,1028933.0
2018-06-02,20.135,20.505,19.989,20.32,1028933.0
2018-06-03,20.135,20.505,19.989,20.32,1028933.0
2018-06-04,20.32,20.79,20.089,20.236,1802907.0
2018-06-05,20.135,20.574,20.089,20.443,2220522.0
2018-06-06,20.705,20.705,20.289,20.428,1180728.0
2018-06-07,20.405,21.545,20.405,21.498,2986531.0
2018-06-08,21.229,21.437,20.944,21.383,1751960.0
2018-06-09,21.229,21.437,20.944,21.383,1751960.0
2018-06-10,21.229,21.437,20.944,21.383,1751960.0
2018-06-11,21.491,22.207,21.491,22.06,4818554.0
2018-06-12,22.268,22.353,21.96,22.299,2605961.0
2018-06-13,22.638,23.292,22.284,22.638,5297797.0
2018-06-14,22.507,22.869,22.184,22.253,2171006.0
2018-06-15,22.191,22.191,21.098,21.775,9878159.0
2018-06-16,22.191,22.191,21.098,21.775,9878159.0
2018-06-17,22.191,22.191,21.098,21.775,9878159.0
2018-06-18,21.66,21.66,21.013,21.275,3243770.0
2018-06-19,21.26,21.26,20.867,21.059,2028297.0
2018-06-20,21.221,21.221,20.929,21.067,3199218.0
2018-06-21,20.821,21.113,20.551,20.605,2901832.0
2018-06-22,20.744,20.744,20.282,20.52,4732879.0
2018-06-23,20.744,20.744,20.282,20.52,4732879.0
2018-06-24,20.744,20.744,20.282,20.52,4732879.0
2018-06-25,20.212,20.52,20.212,20.274,5058212.0
2018-06-26,20.159,20.728,20.028,20.613,2853322.0
2018-06-27,20.7,20.802,20.314,20.361,1803219.0
2018-06-28,20.132,20.653,20.03,20.558,2702560.0
2018-06-29,20.487,21.212,20.487,21.157,3899598.0
2018-06-30,20.487,21.212,20.487,21.157,3899598.0
2018-07-01,20.487,21.212,20.487,21.157,3899598.0
2018-07-02,21.252,21.646,20.582,20.668,2817741.0
2018-07-03,20.605,21.733,20.566,21.488,2332911.0
2018-07-04,21.615,21.757,21.552,21.733,298782.0
2018-07-05,21.899,22.592,21.157,22.466,3494499.0
2018-07-06,22.648,23.444,22.206,23.144,3434179.0
2018-07-07,22.648,23.444,22.206,23.144,3434179.0
2018-07-08,22.648,23.444,22.206,23.144,3434179.0
2018-07-09,23.144,23.42,22.64,22.742,3018893.0
2018-07-10,22.813,23.381,22.75,22.916,3529238.0
2018-07-11,22.947,23.704,22.734,23.641,2712583.0
2018-07-12,23.657,23.815,23.444,23.547,2245867.0
2018-07-13,23.586,23.98,23.476,23.736,2209286.0
2018-07-14,23.586,23.98,23.476,23.736,2209286.0
2018-07-15,23.586,23.98,23.476,23.736,2209286.0
2018-07-16,23.602,23.76,23.255,23.342,896316.0
2018-07-17,23.302,23.31,22.971,23.026,2212259.0
2018-07-18,22.932,23.42,22.924,23.294,2280714.0
2018-07-19,23.168,23.949,23.168,23.886,1468713.0
2018-07-20,23.673,24.225,22.159,24.193,3527638.0
2018-07-21,23.673,24.225,22.159,24.193,3527638.0
2018-07-22,23.673,24.225,22.159,24.193,3527638.0
2018-07-23,24.083,24.17,23.744,23.838,1492533.0
2018-07-24,23.988,24.753,23.988,24.233,1678451.0
2018-07-25,24.28,25.084,24.138,24.808,2259431.0
2018-07-26,24.911,25.1,24.422,24.509,2885453.0
2018-07-27,24.619,25.96,24.469,25.613,3885407.0
2018-07-28,24.619,25.96,24.469,25.613,3885407.0
2018-07-29,24.619,25.96,24.469,25.613,3885407.0
2018-07-30,25.329,25.684,24.572,25.005,4409830.0
2018-07-31,24.887,25.321,24.627,24.777,3892114.0
2018-08-01,24.785,25.218,24.627,24.816,996844.0
2018-08-02,24.706,24.785,23.972,24.17,1938993.0
2018-08-03,24.288,24.446,23.972,24.319,3123579.0
2018-08-04,24.288,24.446,23.972,24.319,3123579.0
2018-08-05,24.288,24.446,23.972,24.319,3123579.0
2018-08-06,24.461,24.761,24.162,24.493,1541517.0
2018-08-07,24.666,25.416,24.666,25.053,3458911.0
2018-08-08,25.116,25.494,24.627,25.021,4303652.0
2018-08-09,25.171,25.171,24.335,24.769,5306184.0
2018-08-10,24.493,24.674,23.578,24.091,2759962.0
2018-08-11,24.493,24.674,23.578,24.091,2759962.0
2018-08-12,24.493,24.674,23.578,24.091,2759962.0
2018-08-13,24.083,24.517,23.783,24.154,765406.0
2018-08-14,24.217,24.217,23.886,24.012,3789058.0
2018-08-15,24.083,24.185,23.555,23.799,1979216.0
2018-08-16,23.775,23.846,23.144,23.389,1306437.0
2018-08-17,23.357,23.555,23.144,23.302,1269998.0
2018-08-18,23.357,23.555,23.144,23.302,1269998.0
2018-08-19,23.357,23.555,23.144,23.302,1269998.0
2018-08-20,23.413,23.831,23.184,23.783,1221855.0
2018-08-21,23.799,24.059,23.625,23.87,2099698.0
2018-08-22,23.752,24.13,23.2,24.02,2763050.0
2018-08-23,23.854,24.17,23.531,23.594,1371311.0
2018-08-24,23.586,24.13,23.586,23.728,1877032.0
2018-08-25,23.586,24.13,23.586,23.728,1877032.0
2018-08-26,23.586,24.13,23.586,23.728,1877032.0
2018-08-27,23.736,24.446,23.736,24.383,2020527.0
2018-08-28,24.446,24.524,23.925,24.122,2140198.0
2018-08-29,24.099,24.509,23.98,24.304,1504947.0
2018-08-30,24.217,24.319,23.357,23.696,2554826.0
2018-08-31,23.539,23.878,23.436,23.846,2993302.0
2018-09-01,23.539,23.878,23.436,23.846,2993302.0
2018-09-02,23.539,23.878,23.436,23.846,2993302.0
2018-09-03,23.957,24.051,23.657,23.98,214895.0
2018-09-04,24.083,24.414,23.775,24.091,2339240.0
2018-09-05,23.925,23.925,23.476,23.594,1563357.0
2018-09-06,23.515,23.799,23.389,23.562,1929320.0
2018-09-07,23.397,23.57,23.026,23.255,1482542.0
2018-09-08,23.397,23.57,23.026,23.255,1482542.0
2018-09-09,23.397,23.57,23.026,23.255,1482542.0
2018-09-10,23.263,23.294,22.632,22.813,1874384.0
2018-09-11,22.79,23.026,22.663,22.924,1902394.0
2018-09-12,22.924,23.326,22.277,22.932,2799898.0
2018-09-13,23.01,23.01,22.301,22.427,5986068.0
2018-09-14,22.451,22.805,22.143,22.774,3492213.0
2018-09-15,22.451,22.805,22.143,22.774,3492213.0
2018-09-16,22.451,22.805,22.143,22.774,3492213.0
2018-09-17,22.955,22.955,22.632,22.695,1179041.0
2018-09-18,22.782,22.837,22.49,22.711,5013834.0
2018-09-19,22.719,22.955,22.585,22.821,4115467.0
2018-09-20,22.821,22.971,22.663,22.829,1608624.0
2018-09-21,22.853,23.074,22.49,22.592,11050138.0
2018-09-22,22.853,23.074,22.49,22.592,11050138.0
2018-09-23,22.853,23.074,22.49,22.592,11050138.0
2018-09-24,22.648,22.734,22.443,22.656,1833027.0
2018-09-25,22.742,23.074,22.569,22.892,4810730.0
2018-09-26,22.892,23.113,22.813,22.947,2189928.0
2018-09-27,23.097,23.16,22.592,22.79,3779170.0
2018-09-28,22.742,23.089,22.443,22.979,7290703.0
2018-09-29,22.742,23.089,22.443,22.979,7290703.0
2018-09-30,22.742,23.089,22.443,22.979,7290703.0
2018-10-01,23.042,24.288,23.042,24.099,2325213.0
2018-10-02,24.043,24.28,23.444,23.791,1885904.0
2018-10-03,24.051,24.209,23.302,23.334,30685450.0
2018-10-04,23.531,23.767,23.215,23.618,1306641.0
2018-10-05,23.594,23.594,22.75,22.853,1347294.0
2018-10-06,23.594,23.594,22.75,22.853,1347294.0
2018-10-07,23.594,23.594,22.75,22.853,1347294.0
2018-10-08,22.955,23.61,22.924,23.507,1632712.0
2018-10-09,23.594,23.594,22.845,23.389,1534568.0
2018-10-10,23.286,23.736,22.979,23.097,4502146.0
2018-10-11,23.058,23.058,22.206,22.261,5829800.0
2018-10-12,22.427,22.939,22.387,22.577,43257187.0
2018-10-13,22.427,22.939,22.387,22.577,43257187.0
2018-10-14,22.427,22.939,22.387,22.577,43257187.0
2018-10-15,22.616,23.129,22.569,22.805,1912207.0
2018-10-16,23.003,23.736,23.003,23.373,2649013.0
2018-10-17,23.444,23.799,23.121,23.728,2172596.0
2018-10-18,23.476,23.854,23.318,23.476,3482678.0
2018-10-19,23.767,23.972,23.334,23.799,6510252.0
2018-10-20,23.767,23.972,23.334,23.799,6510252.0
2018-10-21,23.767,23.972,23.334,23.799,6510252.0
2018-10-22,23.941,23.957,23.074,23.476,1629349.0
2018-10-23,23.16,23.215,22.719,22.845,4265287.0
2018-10-24,22.995,23.405,22.293,22.356,41913644.0
2018-10-25,22.387,23.113,22.08,22.514,2163326.0
2018-10-26,22.316,22.316,21.851,21.97,1931547.0
2018-10-27,22.316,22.316,21.851,21.97,1931547.0
2018-10-28,22.316,22.316,21.851,21.97,1931547.0
2018-10-29,22.08,22.316,20.858,21.071,4035065.0
2018-10-30,21.157,21.315,20.495,20.692,7262425.0
2018-10-31,20.747,21.559,19.88,19.974,11634219.0
2018-11-01,20.061,21.725,20.061,21.536,9032849.0
2018-11-02,20.061,21.725,20.061,21.536,9032849.0
2018-11-03,20.061,21.725,20.061,21.536,9032849.0
2018-11-04,20.061,21.725,20.061,21.536,9032849.0
2018-11-05,21.528,22.34,21.362,21.954,5174729.0
2018-11-06,21.741,22.301,21.623,21.993,8703845.0
2018-11-07,22.064,22.34,21.914,22.23,4034705.0
2018-11-08,21.977,22.072,20.172,20.424,5657619.0
2018-11-09,21.102,22.04,19.809,20.826,6294477.0
2018-11-10,21.102,22.04,19.809,20.826,6294477.0
2018-11-11,21.102,22.04,19.809,20.826,6294477.0
2018-11-12,20.779,20.779,19.438,20.14,6090351.0
2018-11-13,19.635,20.873,19.635,20.164,8662334.0
2018-11-14,20.392,20.952,20.258,20.629,6483348.0
2018-11-15,20.408,20.645,20.124,20.243,3988391.0
2018-11-16,20.211,20.55,19.832,20.495,4411512.0
2018-11-17,20.211,20.55,19.832,20.495,4411512.0
2018-11-18,20.211,20.55,19.832,20.495,4411512.0
2018-11-19,20.211,20.55,19.832,20.495,4411512.0
2018-11-20,20.101,20.337,19.754,19.888,5000003.0
2018-11-21,20.172,20.384,19.635,19.762,2065552.0
2018-11-22,19.809,19.809,19.399,19.415,150434.0
2018-11-23,19.58,20.653,19.47,20.211,1914528.0
2018-11-24,19.58,20.653,19.47,20.211,1914528.0
2018-11-25,19.58,20.653,19.47,20.211,1914528.0
2018-11-26,20.479,20.479,18.531,18.949,7887557.0
2018-11-27,19.004,19.501,18.823,19.194,3793820.0
2018-11-28,19.525,19.848,18.847,19.762,8136814.0
2018-11-29,19.691,20.227,19.58,20.085,3345287.0
2018-11-30,20.022,20.022,19.415,19.706,11235794.0
2018-12-01,20.022,20.022,19.415,19.706,11235794.0
2018-12-02,20.022,20.022,19.415,19.706,11235794.0
2018-12-03,19.651,20.29,19.643,20.148,6634055.0
2018-12-04,20.314,20.463,20.132,20.258,3841693.0
2018-12-05,20.306,20.479,20.077,20.132,556180.0
2018-12-06,19.832,20.132,19.336,20.03,9563784.0
2018-12-07,20.487,20.574,20.022,20.463,4052950.0
2018-12-08,20.487,20.574,20.022,20.463,4052950.0
2018-12-09,20.487,20.574,20.022,20.463,4052950.0
2018-12-10,20.637,20.66,20.108,20.274,12543538.0
2018-12-11,20.858,20.858,20.243,20.432,14356113.0
2018-12-12,20.858,20.858,20.243,20.432,14356113.0
2018-12-13,20.227,20.66,19.935,19.967,6269336.0
2018-12-14,19.998,20.187,19.73,19.801,4330238.0
2018-12-15,19.998,20.187,19.73,19.801,4330238.0
2018-12-16,19.998,20.187,19.73,19.801,4330238.0
2018-12-17,19.793,19.84,19.075,19.115,2420245.0
2018-12-18,19.249,19.927,19.139,19.525,3688806.0
2018-12-19,19.525,19.832,19.312,19.454,3983545.0
2018-12-20,19.572,19.998,19.462,19.785,2381230.0
2018-12-21,19.635,19.762,19.21,19.32,8137868.0
2018-12-22,19.635,19.762,19.21,19.32,8137868.0
2018-12-23,19.635,19.762,19.21,19.32,8137868.0
2018-12-24,19.178,19.367,18.926,19.28,858169.0
2018-12-25,19.178,19.367,18.926,19.28,858169.0
2018-12-26,19.556,19.768,19.345,19.662,1979811.0
2018-12-27,19.369,19.792,18.922,19.304,1528759.0
2018-12-28,19.394,19.646,19.394,19.597,933311.0
2018-12-29,19.394,19.646,19.394,19.597,933311.0
2018-12-30,19.394,19.646,19.394,19.597,933311.0
2018-12-31,19.589,19.954,19.507,19.833,3217354.0
2019-01-01,19.589,19.954,19.507,19.833,3217354.0
2019-01-02,19.751,20.093,19.532,20.003,986814.0
2019-01-03,19.963,20.109,19.516,19.849,1498528.0
2019-01-04,20.06,20.458,20.06,20.41,2414399.0
2019-01-05,20.06,20.458,20.06,20.41,2414399.0
2019-01-06,20.06,20.458,20.06,20.41,2414399.0
2019-01-07,20.483,20.507,20.109,20.345,2492940.0
2019-01-08,20.572,20.572,20.263,20.548,2460116.0
2019-01-09,20.58,20.922,19.914,20.336,4751911.0
2019-01-10,20.345,20.572,19.702,20.028,2983799.0
2019-01-11,20.133,20.328,19.8,20.19,4821364.0
2019-01-12,20.133,20.328,19.8,20.19,4821364.0
2019-01-13,20.133,20.328,19.8,20.19,4821364.0
2019-01-14,19.987,20.442,19.914,20.247,2167853.0
2019-01-15,20.223,20.442,20.206,20.418,5712083.0
2019-01-16,20.288,21.133,20.288,20.889,8998732.0
2019-01-17,20.849,21.442,20.792,21.377,5930734.0
2019-01-18,21.596,21.946,21.385,21.791,3731721.0
2019-01-19,21.596,21.946,21.385,21.791,3731721.0
2019-01-20,21.596,21.946,21.385,21.791,3731721.0
2019-01-21,21.995,22.32,20.995,21.279,1766325.0
2019-01-22,21.409,21.645,21.263,21.458,7612801.0
2019-01-23,21.645,22.019,21.418,21.946,5980652.0
2019-01-24,22.133,22.385,21.962,22.328,5243670.0
2019-01-25,22.596,22.84,22.271,22.718,5463951.0
2019-01-26,22.596,22.84,22.271,22.718,5463951.0
2019-01-27,22.596,22.84,22.271,22.718,5463951.0
2019-01-28,22.84,22.954,22.466,22.872,8249247.0
2019-01-29,22.921,23.076,22.596,22.856,11481733.0
2019-01-30,22.962,23.49,22.905,23.344,8685967.0
2019-01-31,23.328,23.401,22.645,23.271,11860274.0
2019-02-01,23.368,23.628,22.694,22.742,10793874.0
2019-02-02,23.368,23.628,22.694,22.742,10793874.0
2019-02-03,23.368,23.628,22.694,22.742,10793874.0
2019-02-04,23.368,23.628,22.694,22.742,10793874.0
2019-02-05,22.929,23.198,22.694,22.872,3790098.0
2019-02-06,23.027,23.238,22.531,22.742,11339230.0
2019-02-07,22.466,22.466,21.604,21.938,6521657.0
2019-02-08,21.767,21.808,21.149,21.369,2790855.0
2019-02-09,21.767,21.808,21.149,21.369,2790855.0
2019-02-10,21.767,21.808,21.149,21.369,2790855.0
2019-02-11,21.263,21.97,21.263,21.913,3730419.0
2019-02-12,22.271,22.271,21.466,21.808,7902013.0
2019-02-13,21.759,22.141,21.312,21.401,5382892.0
2019-02-14,21.507,22.092,21.255,21.751,4346406.0
2019-02-15,22.198,22.198,21.629,21.8,2422301.0
2019-02-16,22.198,22.198,21.629,21.8,2422301.0
2019-02-17,22.198,22.198,21.629,21.8,2422301.0
2019-02-18,21.946,22.035,21.466,21.735,374159.0
2019-02-19,21.735,21.783,21.231,21.499,4060254.0
2019-02-20,21.653,21.946,21.548,21.865,3718630.0
2019-02-21,21.865,22.141,21.661,21.97,5078772.0
2019-02-22,21.97,22.352,21.856,22.068,4273592.0
2019-02-23,21.97,22.352,21.856,22.068,4273592.0
2019-02-24,21.97,22.352,21.856,22.068,4273592.0
2019-02-25,22.068,22.352,21.962,22.23,5721524.0
2019-02-26,22.182,22.336,22.011,22.108,5258353.0
2019-02-27,22.027,22.108,21.239,21.287,3390326.0
2019-02-28,21.296,21.588,20.938,21.515,5258060.0
2019-03-01,21.499,21.791,21.182,21.686,3038666.0
2019-03-02,21.499,21.791,21.182,21.686,3038666.0
2019-03-03,21.499,21.791,21.182,21.686,3038666.0
2019-03-04,21.743,21.978,21.548,21.661,2052859.0
2019-03-05,21.572,21.645,21.255,21.499,1933611.0
2019-03-06,21.58,21.743,21.222,21.588,3329784.0
2019-03-07,21.588,21.84,21.231,21.304,1894723.0
2019-03-08,21.304,21.304,20.532,20.8,4241871.0
2019-03-09,21.304,21.304,20.532,20.8,4241871.0
2019-03-10,21.304,21.304,20.532,20.8,4241871.0
2019-03-11,20.71,21.019,20.54,20.767,2481305.0
2019-03-12,20.889,21.149,20.71,20.914,4808238.0
2019-03-13,21.149,21.149,20.735,20.881,2770248.0
2019-03-14,21.003,21.344,20.905,21.141,2944676.0
2019-03-15,21.036,21.344,20.759,21.06,14618909.0
2019-03-16,21.036,21.344,20.759,21.06,14618909.0
2019-03-17,21.036,21.344,20.759,21.06,14618909.0
2019-03-18,21.036,21.344,20.759,21.06,14618909.0
2019-03-19,21.263,21.483,21.157,21.287,3876362.0
2019-03-20,21.247,21.783,21.011,21.71,3893668.0
2019-03-21,21.572,21.751,21.19,21.263,5504051.0
2019-03-22,21.149,21.222,19.995,20.085,3255905.0
2019-03-23,21.149,21.222,19.995,20.085,3255905.0
2019-03-24,21.149,21.222,19.995,20.085,3255905.0
2019-03-25,20.117,20.979,20.117,20.84,3574283.0
2019-03-26,20.849,20.987,20.231,20.45,4613167.0
2019-03-27,20.556,21.125,20.556,21.076,2979325.0
2019-03-28,21.141,21.271,20.751,21.222,3026761.0
2019-03-29,21.369,21.637,21.312,21.564,2798195.0
2019-03-30,21.369,21.637,21.312,21.564,2798195.0
2019-03-31,21.369,21.637,21.312,21.564,2798195.0
2019-04-01,21.572,21.873,21.466,21.791,2425840.0
2019-04-02,21.426,21.791,21.409,21.499,2520832.0
2019-04-03,21.564,21.889,21.385,21.596,2431295.0
2019-04-04,21.564,22.336,21.344,22.182,3015510.0
2019-04-05,22.141,22.759,21.921,22.499,3010068.0
2019-04-06,22.141,22.759,21.921,22.499,3010068.0
2019-04-07,22.141,22.759,21.921,22.499,3010068.0
2019-04-08,22.279,23.206,22.092,23.124,3841503.0
2019-04-09,22.816,23.523,22.816,23.36,5418950.0
2019-04-10,23.328,23.515,23.084,23.344,4521789.0
2019-04-11,23.222,23.409,22.799,23.084,2604575.0
2019-04-12,24.384,26.416,24.384,25.636,31248702.0
2019-04-13,24.384,26.416,24.384,25.636,31248702.0
2019-04-14,24.384,26.416,24.384,25.636,31248702.0
2019-04-15,25.644,25.92,25.587,25.701,10716957.0
2019-04-16,25.685,26.01,25.685,25.977,13749650.0
2019-04-17,26.172,26.66,26.172,26.416,3103415.0
2019-04-18,26.172,26.66,26.172,26.416,3103415.0
2019-04-19,26.172,26.66,26.172,26.416,3103415.0
2019-04-20,26.172,26.66,26.172,26.416,3103415.0
2019-04-21,26.172,26.66,26.172,26.416,3103415.0
2019-04-22,26.595,26.595,25.969,26.099,6946180.0
2019-04-23,25.961,26.075,25.888,25.986,4172565.0
2019-04-24,25.864,25.929,25.335,25.408,2896972.0
2019-04-25,24.904,25.636,24.904,25.319,2301258.0
2019-04-26,25.482,25.498,25.156,25.368,2944003.0
2019-04-27,25.482,25.498,25.156,25.368,2944003.0
2019-04-28,25.482,25.498,25.156,25.368,2944003.0
2019-04-29,25.579,26.034,25.579,25.815,12149795.0
2019-04-30,25.969,26.116,25.352,25.88,7207056.0
2019-05-01,25.969,26.116,25.352,25.88,7207056.0
2019-05-02,25.742,25.815,25.368,25.473,7318984.0
2019-05-03,24.969,25.579,24.969,25.376,1521845.0
2019-05-04,24.969,25.579,24.969,25.376,1521845.0
2019-05-05,24.969,25.579,24.969,25.376,1521845.0
2019-05-06,24.384,25.352,24.384,25.254,1931467.0
2019-05-07,24.864,24.969,24.547,24.815,2088676.0
2019-05-08,24.937,25.1,24.685,24.791,2747853.0
2019-05-09,24.466,24.978,24.384,24.628,5653929.0
2019-05-10,24.165,24.864,24.165,24.62,2168539.0
2019-05-11,24.165,24.864,24.165,24.62,2168539.0
2019-05-12,24.165,24.864,24.165,24.62,2168539.0
2019-05-13,24.433,24.742,23.945,24.279,2817024.0
2019-05-14,23.897,24.392,23.897,24.214,4692766.0
2019-05-15,24.262,24.311,23.978,24.084,3946489.0
2019-05-16,23.913,25.116,23.913,24.376,7032885.0
2019-05-17,23.807,24.693,23.807,24.149,2276288.0
2019-05-18,23.807,24.693,23.807,24.149,2276288.0
2019-05-19,23.807,24.693,23.807,24.149,2276288.0
2019-05-20,23.888,24.149,23.815,23.897,5650141.0
2019-05-21,23.913,24.14,23.767,24.019,2569870.0
2019-05-22,23.815,23.815,23.515,23.604,3296635.0
2019-05-23,23.555,23.555,23.019,23.474,2419982.0
2019-05-24,23.76,24.252,23.535,23.585,2330500.0
2019-05-25,23.76,24.252,23.535,23.585,2330500.0
2019-05-26,23.76,24.252,23.535,23.585,2330500.0
2019-05-27,23.51,23.735,23.327,23.352,1139145.0
2019-05-28,23.419,23.744,23.319,23.419,13528301.0
2019-05-29,23.177,23.769,23.177,23.694,7283211.0
2019-05-30,23.627,24.269,23.627,24.219,2571230.0
2019-05-31,23.894,24.31,23.585,23.919,6315660.0
2019-06-01,23.894,24.31,23.585,23.919,6315660.0
2019-06-02,23.894,24.31,23.585,23.919,6315660.0
2019-06-03,24.069,24.352,23.869,24.169,7305600.0
2019-06-04,24.169,24.769,24.16,24.619,9322632.0
2019-06-05,24.544,24.585,24.144,24.344,1955403.0
2019-06-06,24.502,24.66,24.077,24.26,3209501.0
2019-06-07,24.36,24.519,24.16,24.277,1687974.0
2019-06-08,24.36,24.519,24.16,24.277,1687974.0
2019-06-09,24.36,24.519,24.16,24.277,1687974.0
2019-06-10,24.852,25.369,23.96,24.144,4598445.0
2019-06-11,24.144,24.377,24.11,24.244,3605468.0
2019-06-12,24.069,24.085,23.902,24.069,2979211.0
2019-06-13,23.927,23.985,23.744,23.869,3000946.0
2019-06-14,23.735,23.735,23.427,23.552,1479544.0
2019-06-15,23.735,23.735,23.427,23.552,1479544.0
2019-06-16,23.735,23.735,23.427,23.552,1479544.0
2019-06-17,23.527,23.869,23.41,23.477,809246.0
2019-06-18,23.494,23.919,23.494,23.852,1794805.0
2019-06-19,23.669,24.252,23.669,23.969,1281969.0
2019-06-20,24.035,24.127,23.777,23.969,1739984.0
2019-06-21,23.985,24.252,23.852,24.177,10018437.0
2019-06-22,23.985,24.252,23.852,24.177,10018437.0
2019-06-23,23.985,24.252,23.852,24.177,10018437.0
2019-06-24,24.185,24.252,24.01,24.052,1637505.0
2019-06-25,23.86,24.302,23.86,24.26,1698621.0
2019-06-26,24.327,24.635,24.219,24.377,1458892.0
2019-06-27,25.235,25.235,24.344,24.377,1558802.0
2019-06-28,24.485,24.744,24.385,24.477,2628007.0
2019-06-29,24.485,24.744,24.385,24.477,2628007.0
2019-06-30,24.485,24.744,24.385,24.477,2628007.0
2019-07-01,24.752,24.844,24.41,24.494,1260973.0
2019-07-02,24.494,24.619,24.319,24.394,1014205.0
2019-07-03,24.594,25.185,24.352,25.119,1184516.0
2019-07-04,25.002,25.202,24.752,24.994,454548.0
2019-07-05,25.335,25.335,24.844,24.994,1284074.0
2019-07-06,25.335,25.335,24.844,24.994,1284074.0
2019-07-07,25.335,25.335,24.844,24.994,1284074.0
2019-07-08,25.819,25.819,24.335,24.452,1617866.0
2019-07-09,24.327,24.685,24.26,24.452,1695169.0
