,POONAWAL IN Equity,POONAWAL IN Equity,POONAWAL IN Equity,POONAWAL IN Equity,POONAWAL IN Equity
2018-12-27,109.49,109.49,107.09,108.17,38102.0
2018-12-28,107.09,109.39,106.5,107.53,24703.0
2018-12-29,107.09,109.39,106.5,107.53,24703.0
2018-12-30,107.09,109.39,106.5,107.53,24703.0
2018-12-31,108.71,110.27,105.28,107.73,34453.0
2019-01-01,107.73,109.25,107.73,108.22,10896.0
2019-01-02,111.06,111.16,103.37,104.74,34760.0
2019-01-03,106.16,106.7,104.54,105.92,29388.0
2019-01-04,104.89,107.43,103.52,106.8,50898.0
2019-01-05,104.89,107.43,103.52,106.8,50898.0
2019-01-06,104.89,107.43,103.52,106.8,50898.0
2019-01-07,107.34,108.61,106.26,107.38,34433.0
2019-01-08,107.63,107.73,104.89,105.43,15983.0
2019-01-09,107.09,107.73,104.94,105.57,21307.0
2019-01-10,105.52,106.8,104.35,105.23,82235.0
2019-01-11,104.89,106.21,103.81,105.57,63605.0
2019-01-12,104.89,106.21,103.81,105.57,63605.0
2019-01-13,104.89,106.21,103.81,105.57,63605.0
2019-01-14,105.03,106.99,102.88,103.61,14580.0
2019-01-15,103.66,111.55,103.66,106.45,109734.0
2019-01-16,107.43,107.43,104.89,105.43,25851.0
2019-01-17,107.29,107.29,101.61,103.37,52306.0
2019-01-18,103.81,107.53,101.85,104.3,73851.0
2019-01-19,103.81,107.53,101.85,104.3,73851.0
2019-01-20,103.81,107.53,101.85,104.3,73851.0
2019-01-21,104.59,107.43,102.59,103.76,35497.0
2019-01-22,103.81,104.79,102.34,103.27,131930.0
2019-01-23,104.79,104.79,102.44,103.03,25858.0
2019-01-24,103.81,103.91,98.47,100.48,65596.0
2019-01-25,100.87,101.95,99.4,101.07,57877.0
2019-01-26,100.87,101.95,99.4,101.07,57877.0
2019-01-27,100.87,101.95,99.4,101.07,57877.0
2019-01-28,99.5,100.68,95.98,97.89,64449.0
2019-01-29,97.05,99.21,94.51,95.39,57634.0
2019-01-30,95.39,98.62,95.39,96.51,25870.0
2019-01-31,98.86,98.91,94.02,95.93,335038.0
2019-02-01,97.69,104.1,97.69,100.82,230015.0
2019-02-02,97.69,104.1,97.69,100.82,230015.0
2019-02-03,97.69,104.1,97.69,100.82,230015.0
2019-02-04,100.82,101.85,94.85,96.86,62721.0
2019-02-05,96.86,98.37,93.04,96.61,58001.0
2019-02-06,96.95,97.84,94.02,95.49,44786.0
2019-02-07,95.88,99.65,93.58,95.19,40518.0
2019-02-08,95.58,96.76,87.21,89.46,69165.0
2019-02-09,95.58,96.76,87.21,89.46,69165.0
2019-02-10,95.58,96.76,87.21,89.46,69165.0
2019-02-11,90.59,90.98,87.16,87.94,43784.0
2019-02-12,86.33,90.1,83.24,84.27,735141.0
2019-02-13,84.57,88.09,83.24,83.68,83549.0
2019-02-14,84.66,85.64,83.15,83.54,54685.0
2019-02-15,84.27,85.15,78.98,80.55,163656.0
2019-02-16,84.27,85.15,78.98,80.55,163656.0
2019-02-17,84.27,85.15,78.98,80.55,163656.0
2019-02-18,82.17,85.45,79.82,83.39,59214.0
2019-02-19,83.88,87.94,81.78,86.82,57751.0
2019-02-20,86.82,89.41,85.99,88.14,111026.0
2019-02-21,87.8,89.85,84.17,87.75,47282.0
2019-02-22,88.04,97.64,86.67,96.22,959717.0
2019-02-23,88.04,97.64,86.67,96.22,959717.0
2019-02-24,88.04,97.64,86.67,96.22,959717.0
2019-02-25,96.81,105.82,95.58,104.79,400229.0
2019-02-26,103.81,106.75,99.5,104.59,136245.0
2019-02-27,105.82,106.21,100.97,101.7,99756.0
2019-02-28,103.32,103.32,98.91,100.28,66364.0
2019-03-01,100.28,112.82,100.28,109.05,447180.0
2019-03-02,100.28,112.82,100.28,109.05,447180.0
2019-03-03,100.28,112.82,100.28,109.05,447180.0
2019-03-04,100.28,112.82,100.28,109.05,447180.0
2019-03-05,107.83,113.41,106.7,112.43,828878.0
2019-03-06,114.49,116.15,108.02,111.11,580577.0
2019-03-07,111.45,114.97,109.49,113.07,560593.0
2019-03-08,111.74,114.29,109.74,111.89,539448.0
2019-03-09,111.74,114.29,109.74,111.89,539448.0
2019-03-10,111.74,114.29,109.74,111.89,539448.0
2019-03-11,111.89,120.51,111.45,115.76,644403.0
2019-03-12,116.93,118.99,113.85,115.76,496254.0
2019-03-13,117.03,120.46,114.63,115.61,817093.0
2019-03-14,116.54,117.13,113.6,114.88,559583.0
2019-03-15,114.14,117.52,113.6,114.68,609892.0
2019-03-16,114.14,117.52,113.6,114.68,609892.0
2019-03-17,114.14,117.52,113.6,114.68,609892.0
2019-03-18,113.46,115.61,110.32,111.45,614799.0
2019-03-19,111.79,113.11,109.78,110.71,486833.0
2019-03-20,111.2,111.65,109.1,110.86,488869.0
2019-03-21,111.2,111.65,109.1,110.86,488869.0
2019-03-22,110.62,111.5,107.78,108.85,394357.0
2019-03-23,110.62,111.5,107.78,108.85,394357.0
2019-03-24,110.62,111.5,107.78,108.85,394357.0
2019-03-25,108.22,108.22,100.33,106.06,698496.0
2019-03-26,106.16,106.41,99.4,102.05,755309.0
2019-03-27,102.59,120.9,101.12,112.23,962107.0
2019-03-28,115.51,119.28,114.19,117.33,657217.0
2019-03-29,117.03,117.72,112.53,115.37,201953.0
2019-03-30,117.03,117.72,112.53,115.37,201953.0
2019-03-31,117.03,117.72,112.53,115.37,201953.0
2019-04-01,116.54,118.01,114.58,115.46,69825.0
2019-04-02,117.13,117.13,114.04,115.12,111132.0
2019-04-03,116.05,119.97,114.29,118.16,954355.0
2019-04-04,118.3,119.63,117.03,118.45,784540.0
2019-04-05,118.89,121.05,117.77,120.17,788801.0
2019-04-06,118.89,121.05,117.77,120.17,788801.0
2019-04-07,118.89,121.05,117.77,120.17,788801.0
2019-04-08,121.44,121.44,118.16,119.92,996447.0
2019-04-09,120.41,120.66,114.68,118.89,848835.0
2019-04-10,117.91,120.12,116.64,118.99,655832.0
2019-04-11,119.28,119.97,115.56,119.38,682962.0
2019-04-12,119.43,119.97,117.52,119.09,861578.0
2019-04-13,119.43,119.97,117.52,119.09,861578.0
2019-04-14,119.43,119.97,117.52,119.09,861578.0
2019-04-15,119.72,126.82,118.5,123.3,861464.0
2019-04-16,123.98,125.36,119.09,121.83,683574.0
2019-04-17,123.98,125.36,119.09,121.83,683574.0
2019-04-18,121.54,123.89,118.16,121.63,675825.0
2019-04-19,121.54,123.89,118.16,121.63,675825.0
2019-04-20,121.54,123.89,118.16,121.63,675825.0
2019-04-21,121.54,123.89,118.16,121.63,675825.0
2019-04-22,119.72,123.5,116.1,121.29,714510.0
2019-04-23,122.32,127.17,119.48,122.71,195016.0
2019-04-24,119.77,124.38,119.77,122.91,32787.0
2019-04-25,123.89,123.89,118.94,119.53,71065.0
2019-04-26,120.56,125.8,119.28,122.61,288840.0
2019-04-27,120.56,125.8,119.28,122.61,288840.0
2019-04-28,120.56,125.8,119.28,122.61,288840.0
2019-04-29,120.56,125.8,119.28,122.61,288840.0
2019-04-30,124.18,124.87,118.3,122.12,1074872.0
2019-05-01,124.18,124.87,118.3,122.12,1074872.0
2019-05-02,122.42,124.96,121.29,124.28,661263.0
2019-05-03,124.38,126.82,123.2,124.13,706505.0
2019-05-04,124.38,126.82,123.2,124.13,706505.0
2019-05-05,124.38,126.82,123.2,124.13,706505.0
2019-05-06,122.81,125.94,121.93,125.5,572216.0
2019-05-07,123.3,126.34,123.2,125.4,485435.0
2019-05-08,125.36,126.43,119.48,125.21,469423.0
2019-05-09,122.52,128.2,122.52,126.09,62064.0
2019-05-10,126.04,126.04,121.93,124.67,259665.0
2019-05-11,126.04,126.04,121.93,124.67,259665.0
2019-05-12,126.04,126.04,121.93,124.67,259665.0
2019-05-13,124.43,125.89,121.63,122.91,516878.0
2019-05-14,123.4,125.7,122.71,124.82,564599.0
2019-05-15,126.24,126.34,123.45,124.03,47136.0
2019-05-16,124.87,127.31,121.54,124.52,887062.0
2019-05-17,125.8,132.21,122.42,124.77,659138.0
2019-05-18,125.8,132.21,122.42,124.77,659138.0
2019-05-19,125.8,132.21,122.42,124.77,659138.0
2019-05-20,127.31,132.46,123.54,127.31,564848.0
2019-05-21,126.43,128.1,123.79,126.78,403374.0
2019-05-22,127.12,128.34,122.42,127.8,477764.0
2019-05-23,127.8,128.88,123.98,127.31,561396.0
2019-05-24,129.76,129.76,126.24,127.95,558340.0
2019-05-25,129.76,129.76,126.24,127.95,558340.0
2019-05-26,129.76,129.76,126.24,127.95,558340.0
2019-05-27,127.95,128.29,126.04,127.12,1269923.0
2019-05-28,127.12,128.54,123.5,127.9,796463.0
2019-05-29,125.45,133.19,125.45,130.35,811765.0
2019-05-30,131.87,132.21,127.41,129.27,3721897.0
2019-05-31,129.13,130.74,124.96,128.39,418240.0
2019-06-01,129.13,130.74,124.96,128.39,418240.0
2019-06-02,129.13,130.74,124.96,128.39,418240.0
2019-06-03,127.36,130.01,126.04,128.69,569495.0
2019-06-04,127.41,129.27,126.29,127.46,992759.0
2019-06-05,127.41,129.27,126.29,127.46,992759.0
2019-06-06,128.44,129.03,124.92,128.24,436904.0
2019-06-07,128.98,131.13,125.16,128.24,553998.0
2019-06-08,128.98,131.13,125.16,128.24,553998.0
2019-06-09,128.98,131.13,125.16,128.24,553998.0
2019-06-10,127.8,129.71,126.34,129.22,423180.0
2019-06-11,128.78,129.27,126.73,129.13,613045.0
2019-06-12,126.58,129.27,126.29,128.88,595007.0
2019-06-13,128.88,129.52,126.82,128.39,495517.0
2019-06-14,128.29,129.27,126.34,128.24,633451.0
2019-06-15,128.29,129.27,126.34,128.24,633451.0
2019-06-16,128.29,129.27,126.34,128.24,633451.0
2019-06-17,128.39,129.27,126.82,128.34,527846.0
2019-06-18,127.9,129.96,126.34,127.02,782389.0
2019-06-19,127.27,129.13,126.48,128.2,1560153.0
2019-06-20,127.56,128.49,119.28,123.69,1150298.0
2019-06-21,123.1,125.11,121.24,123.64,837593.0
2019-06-22,123.1,125.11,121.24,123.64,837593.0
2019-06-23,123.1,125.11,121.24,123.64,837593.0
2019-06-24,122.71,125.31,121.98,124.67,884534.0
2019-06-25,123.79,126.43,122.61,126.04,871371.0
2019-06-26,125.21,129.27,124.96,128.15,859164.0
2019-06-27,126.82,129.27,126.19,128.24,834354.0
2019-06-28,129.13,129.37,126.78,127.27,993926.0
2019-06-29,129.13,129.37,126.78,127.27,993926.0
2019-06-30,129.13,129.37,126.78,127.27,993926.0
2019-07-01,126.34,130.01,126.34,129.22,942542.0
2019-07-02,129.18,135.44,128.39,133.29,1438414.0
2019-07-03,134.17,134.51,127.41,130.15,311929.0
2019-07-04,130.06,130.4,125.55,126.92,223491.0
2019-07-05,124.62,127.46,119.63,122.66,599977.0
2019-07-06,124.62,127.46,119.63,122.66,599977.0
2019-07-07,124.62,127.46,119.63,122.66,599977.0
2019-07-08,123.89,123.89,111.55,113.8,266596.0
2019-07-09,113.6,116.05,113.07,114.63,215349.0
2019-07-10,114.24,117.23,103.81,106.7,410870.0
2019-07-11,108.56,108.56,103.81,105.03,117818.0
2019-07-12,104.79,106.16,103.86,104.79,301119.0
2019-07-13,104.79,106.16,103.86,104.79,301119.0
2019-07-14,104.79,106.16,103.86,104.79,301119.0
2019-07-15,103.22,103.22,96.07,97.89,514567.0
2019-07-16,97.64,100.28,95.98,97.59,1511212.0
2019-07-17,97.59,99.84,93.04,93.67,211261.0
2019-07-18,94.02,94.02,85.01,85.94,334607.0
2019-07-19,86.62,88.14,81.04,82.07,201194.0
2019-07-20,86.62,88.14,81.04,82.07,201194.0
2019-07-21,86.62,88.14,81.04,82.07,201194.0
2019-07-22,82.71,82.71,80.06,80.89,83765.0
2019-07-23,82.22,83.44,79.72,81.33,141074.0
2019-07-24,82.77,83.06,79.11,79.8,313482.0
2019-07-25,79.11,82.08,75.35,76.49,191854.0
2019-07-26,76.14,79.75,75.85,77.92,103955.0
2019-07-27,76.14,79.75,75.85,77.92,103955.0
2019-07-28,76.14,79.75,75.85,77.92,103955.0
2019-07-29,78.62,78.62,76.19,77.18,95422.0
2019-07-30,75.75,78.02,71.54,73.57,139334.0
2019-07-31,72.19,80.89,69.32,78.62,271060.0
2019-08-01,79.11,85.44,70.75,72.98,781429.0
2019-08-02,67.29,73.08,65.71,66.01,336250.0
2019-08-03,67.29,73.08,65.71,66.01,336250.0
2019-08-04,67.29,73.08,65.71,66.01,336250.0
2019-08-05,66.2,72.19,62.69,71.2,123058.0
2019-08-06,68.23,71.2,68.23,70.56,271835.0
2019-08-07,69.57,73.52,66.25,69.02,75070.0
2019-08-08,69.91,74.17,65.36,70.51,43297.0
2019-08-09,74.17,74.26,67.24,69.76,204861.0
2019-08-10,74.17,74.26,67.24,69.76,204861.0
2019-08-11,74.17,74.26,67.24,69.76,204861.0
2019-08-12,74.17,74.26,67.24,69.76,204861.0
2019-08-13,70.9,72.19,66.75,69.32,171891.0
2019-08-14,68.43,72.04,67.24,69.96,127807.0
2019-08-15,68.43,72.04,67.24,69.96,127807.0
2019-08-16,69.96,70.51,66.45,68.78,47088.0
2019-08-17,69.96,70.51,66.45,68.78,47088.0
2019-08-18,69.96,70.51,66.45,68.78,47088.0
2019-08-19,68.18,71.2,68.13,70.75,35097.0
2019-08-20,71.1,71.1,68.33,69.57,16704.0
2019-08-21,69.91,69.91,65.27,67.14,31418.0
2019-08-22,67.19,67.94,64.47,65.81,17496.0
2019-08-23,66.11,68.23,62.3,67.09,43849.0
2019-08-24,66.11,68.23,62.3,67.09,43849.0
2019-08-25,66.11,68.23,62.3,67.09,43849.0
2019-08-26,71.2,73.77,67.34,69.12,56356.0
2019-08-27,69.22,70.21,67.74,68.18,60011.0
2019-08-28,67.24,69.22,67.0,67.69,26925.0
2019-08-29,67.69,67.74,65.02,66.2,11512.0
2019-08-30,65.51,66.6,62.4,64.47,76179.0
2019-08-31,65.51,66.6,62.4,64.47,76179.0
2019-09-01,65.51,66.6,62.4,64.47,76179.0
2019-09-02,65.51,66.6,62.4,64.47,76179.0
2019-09-03,64.87,65.96,61.41,63.14,32885.0
2019-09-04,63.78,63.88,57.7,58.94,160239.0
2019-09-05,59.43,64.72,55.57,56.51,129865.0
2019-09-06,56.51,60.02,54.39,58.1,119058.0
2019-09-07,56.51,60.02,54.39,58.1,119058.0
2019-09-08,56.51,60.02,54.39,58.1,119058.0
2019-09-09,57.21,59.33,57.21,57.9,252971.0
2019-09-10,57.21,59.33,57.21,57.9,252971.0
2019-09-11,57.9,63.78,57.5,61.46,810346.0
2019-09-12,61.61,64.62,61.61,63.19,117856.0
2019-09-13,63.93,64.28,59.33,62.05,89839.0
2019-09-14,63.93,64.28,59.33,62.05,89839.0
2019-09-15,63.93,64.28,59.33,62.05,89839.0
2019-09-16,63.68,63.68,60.52,62.25,34998.0
2019-09-17,61.31,63.29,58.1,59.28,57503.0
2019-09-18,60.07,61.11,59.33,60.02,68690.0
2019-09-19,59.08,59.93,58.19,58.49,27944.0
2019-09-20,58.34,64.28,56.02,58.24,595194.0
2019-09-21,58.34,64.28,56.02,58.24,595194.0
2019-09-22,58.34,64.28,56.02,58.24,595194.0
2019-09-23,58.34,61.26,58.34,59.83,191460.0
2019-09-24,60.67,60.67,57.95,58.69,141332.0
2019-09-25,59.93,60.82,55.48,56.02,132652.0
2019-09-26,56.27,57.45,54.68,55.23,105549.0
2019-09-27,55.57,56.32,53.79,54.88,99443.0
2019-09-28,55.57,56.32,53.79,54.88,99443.0
2019-09-29,55.57,56.32,53.79,54.88,99443.0
2019-09-30,55.38,55.72,49.25,51.12,205739.0
2019-10-01,51.92,51.92,47.96,48.8,86035.0
2019-10-02,51.92,51.92,47.96,48.8,86035.0
2019-10-03,46.53,50.38,46.48,48.41,62743.0
2019-10-04,48.6,51.42,48.21,49.39,102176.0
2019-10-05,48.6,51.42,48.21,49.39,102176.0
2019-10-06,48.6,51.42,48.21,49.39,102176.0
2019-10-07,49.59,50.23,48.45,49.1,101264.0
2019-10-08,49.59,50.23,48.45,49.1,101264.0
2019-10-09,49.34,49.44,48.36,49.39,43347.0
2019-10-10,47.96,49.39,44.5,45.29,109794.0
2019-10-11,46.18,48.55,44.7,45.34,74469.0
2019-10-12,46.18,48.55,44.7,45.34,74469.0
2019-10-13,46.18,48.55,44.7,45.34,74469.0
2019-10-14,46.87,49.34,45.54,46.58,76274.0
2019-10-15,46.58,47.96,46.53,46.97,22298.0
2019-10-16,47.47,48.06,44.6,45.54,24972.0
2019-10-17,46.33,50.68,45.34,49.89,101737.0
2019-10-18,50.09,52.95,48.45,51.52,128248.0
2019-10-19,50.09,52.95,48.45,51.52,128248.0
2019-10-20,50.09,52.95,48.45,51.52,128248.0
2019-10-21,50.09,52.95,48.45,51.52,128248.0
2019-10-22,53.4,54.39,50.93,52.71,60755.0
2019-10-23,52.41,55.03,50.78,51.77,50296.0
2019-10-24,52.86,53.3,49.94,51.12,39537.0
2019-10-25,49.74,52.26,48.21,49.1,67309.0
2019-10-26,49.74,52.26,48.21,49.1,67309.0
2019-10-27,50.14,52.51,49.79,51.72,22247.0
2019-10-28,50.14,52.51,49.79,51.72,22247.0
2019-10-29,52.66,54.19,51.42,53.0,66702.0
2019-10-30,53.4,54.88,51.17,53.89,76413.0
2019-10-31,53.25,54.54,52.26,52.95,60251.0
2019-11-01,53.4,55.18,52.41,53.5,102466.0
2019-11-02,53.4,55.18,52.41,53.5,102466.0
2019-11-03,53.4,55.18,52.41,53.5,102466.0
2019-11-04,54.34,54.78,52.11,52.46,80182.0
2019-11-05,52.46,52.81,50.33,51.03,65295.0
2019-11-06,53.1,53.1,47.96,48.65,85084.0
2019-11-07,51.08,51.08,47.27,48.41,58117.0
2019-11-08,49.25,50.28,45.09,46.72,157283.0
2019-11-09,49.25,50.28,45.09,46.72,157283.0
2019-11-10,49.25,50.28,45.09,46.72,157283.0
2019-11-11,46.92,50.78,44.5,47.17,320572.0
2019-11-12,46.92,50.78,44.5,47.17,320572.0
2019-11-13,47.96,49.3,44.6,45.09,165047.0
2019-11-14,45.09,45.83,41.93,42.57,362461.0
2019-11-15,43.41,43.86,38.57,40.59,227501.0
2019-11-16,43.41,43.86,38.57,40.59,227501.0
2019-11-17,43.41,43.86,38.57,40.59,227501.0
2019-11-18,40.59,40.59,37.87,39.01,558062.0
2019-11-19,39.55,41.19,37.63,38.62,415152.0
2019-11-20,38.62,38.62,36.59,36.84,335746.0
2019-11-21,37.97,38.66,35.35,38.62,1255024.0
2019-11-22,39.55,40.54,38.37,40.54,1024434.0
2019-11-23,39.55,40.54,38.37,40.54,1024434.0
2019-11-24,39.55,40.54,38.37,40.54,1024434.0
2019-11-25,42.22,42.57,41.98,42.57,139156.0
2019-11-26,44.7,44.7,43.86,44.7,1605225.0
2019-11-27,46.63,46.92,46.63,46.92,93201.0
2019-11-28,48.95,49.25,48.95,49.25,75121.0
2019-11-29,51.37,51.67,47.76,51.67,4103476.0
2019-11-30,51.37,51.67,47.76,51.67,4103476.0
2019-12-01,51.37,51.67,47.76,51.67,4103476.0
2019-12-02,54.24,54.24,53.89,54.24,66366.0
2019-12-03,56.56,56.91,51.22,52.66,2562280.0
2019-12-04,52.01,53.15,50.14,52.06,456400.0
2019-12-05,51.92,53.4,49.99,50.38,203089.0
2019-12-06,49.54,50.93,47.91,48.36,525570.0
2019-12-07,49.54,50.93,47.91,48.36,525570.0
2019-12-08,49.54,50.93,47.91,48.36,525570.0
2019-12-09,48.75,50.93,47.47,49.64,548735.0
2019-12-10,49.79,51.37,49.15,50.19,468010.0
2019-12-11,51.72,51.72,49.34,49.59,91702.0
2019-12-12,49.59,52.06,49.59,52.06,283305.0
2019-12-13,54.63,54.63,52.01,54.63,665802.0
2019-12-14,54.63,54.63,52.01,54.63,665802.0
2019-12-15,54.63,54.63,52.01,54.63,665802.0
2019-12-16,56.17,57.35,54.88,55.38,367353.0
2019-12-17,55.38,55.38,52.61,52.66,223903.0
2019-12-18,52.51,54.78,50.53,52.66,216811.0
2019-12-19,53.5,53.65,51.42,52.06,87215.0
2019-12-20,53.89,53.89,51.57,53.0,83612.0
2019-12-21,53.89,53.89,51.57,53.0,83612.0
2019-12-22,53.89,53.89,51.57,53.0,83612.0
2019-12-23,51.82,53.45,51.42,52.01,120999.0
2019-12-24,52.11,52.86,51.03,51.42,94630.0
2019-12-25,52.11,52.86,51.03,51.42,94630.0
2019-12-26,52.41,52.51,51.42,51.52,137068.0
2019-12-27,51.52,52.36,49.49,51.47,125743.0
2019-12-28,51.52,52.36,49.49,51.47,125743.0
2019-12-29,51.52,52.36,49.49,51.47,125743.0
2019-12-30,51.62,54.04,51.62,53.05,162234.0
2019-12-31,53.4,54.04,52.51,53.25,54942.0
2020-01-01,53.25,53.5,52.21,52.56,44635.0
2020-01-02,53.35,55.18,52.11,54.54,714818.0
2020-01-03,56.37,57.26,54.73,57.26,867748.0
2020-01-04,56.37,57.26,54.73,57.26,867748.0
2020-01-05,56.37,57.26,54.73,57.26,867748.0
2020-01-06,58.29,58.34,54.44,54.44,410487.0
2020-01-07,55.33,57.06,53.45,54.98,120837.0
2020-01-08,53.5,56.27,53.2,55.43,139141.0
2020-01-09,55.92,57.11,55.28,55.48,121189.0
2020-01-10,53.89,57.26,53.89,56.07,142536.0
2020-01-11,53.89,57.26,53.89,56.07,142536.0
2020-01-12,53.89,57.26,53.89,56.07,142536.0
2020-01-13,56.37,58.84,53.5,58.69,223927.0
2020-01-14,60.52,61.61,59.33,61.61,183891.0
2020-01-15,64.28,64.67,62.4,64.67,629680.0
2020-01-16,67.05,67.89,61.21,67.49,500871.0
2020-01-17,70.01,70.21,66.75,67.84,229476.0
2020-01-18,70.01,70.21,66.75,67.84,229476.0
2020-01-19,70.01,70.21,66.75,67.84,229476.0
2020-01-20,68.28,69.62,64.47,66.95,177074.0
2020-01-21,66.75,67.24,64.38,64.72,270274.0
2020-01-22,66.25,66.25,61.51,63.29,145602.0
2020-01-23,65.17,66.65,62.4,66.3,233686.0
2020-01-24,65.76,66.2,63.29,63.88,198402.0
2020-01-25,65.76,66.2,63.29,63.88,198402.0
2020-01-26,65.76,66.2,63.29,63.88,198402.0
2020-01-27,64.28,64.72,61.06,61.46,123743.0
2020-01-28,60.32,61.46,58.39,59.43,199754.0
2020-01-29,59.43,61.9,59.43,60.47,82768.0
2020-01-30,60.37,61.11,58.49,59.23,72967.0
2020-01-31,58.39,61.31,56.41,57.35,445502.0
2020-02-01,59.04,59.04,54.49,54.63,145648.0
2020-02-02,59.04,59.04,54.49,54.63,145648.0
2020-02-03,52.76,57.35,52.76,54.78,96806.0
2020-02-04,57.11,57.5,53.89,56.22,316007.0
2020-02-05,58.05,59.48,55.97,58.99,432527.0
2020-02-06,59.63,60.42,56.86,58.54,190640.0
2020-02-07,58.59,60.32,57.6,58.54,112089.0
2020-02-08,58.59,60.32,57.6,58.54,112089.0
2020-02-09,58.59,60.32,57.6,58.54,112089.0
2020-02-10,59.97,59.97,55.38,56.17,100729.0
2020-02-11,55.38,57.85,55.38,55.57,49019.0
2020-02-12,56.27,56.86,54.24,54.44,79914.0
2020-02-13,54.39,54.88,53.6,54.34,103011.0
2020-02-14,54.39,54.54,51.27,53.25,90209.0
2020-02-15,54.39,54.54,51.27,53.25,90209.0
2020-02-16,54.39,54.54,51.27,53.25,90209.0
2020-02-17,51.92,52.66,49.59,50.63,104863.0
2020-02-18,50.83,51.32,49.3,49.99,134294.0
2020-02-19,50.48,51.32,48.45,49.49,139423.0
2020-02-20,49.34,51.62,48.45,49.44,179207.0
2020-02-21,49.34,51.62,48.45,49.44,179207.0
2020-02-22,49.34,51.62,48.45,49.44,179207.0
2020-02-23,49.34,51.62,48.45,49.44,179207.0
2020-02-24,49.54,49.89,46.97,48.41,79873.0
2020-02-25,48.45,49.49,47.52,48.65,133299.0
2020-02-26,49.39,51.92,46.53,47.56,91576.0
2020-02-27,46.58,46.97,44.5,46.03,158177.0
2020-02-28,45.98,45.98,41.24,43.02,155722.0
2020-02-29,45.98,45.98,41.24,43.02,155722.0
2020-03-01,45.98,45.98,41.24,43.02,155722.0
2020-03-02,46.43,46.43,40.64,40.89,95098.0
2020-03-03,42.52,44.6,41.29,41.68,70982.0
2020-03-04,41.98,42.52,38.42,40.25,239281.0
2020-03-05,41.19,42.03,38.71,40.1,192867.0
2020-03-06,36.39,39.7,34.61,38.22,404620.0
2020-03-07,36.39,39.7,34.61,38.22,404620.0
2020-03-08,36.39,39.7,34.61,38.22,404620.0
2020-03-09,37.58,37.92,34.76,35.25,162594.0
2020-03-10,37.58,37.92,34.76,35.25,162594.0
2020-03-11,34.51,36.88,32.88,33.87,260517.0
2020-03-12,31.2,36.49,27.29,27.84,671922.0
2020-03-13,25.71,29.67,25.02,27.64,396215.0
2020-03-14,25.71,29.67,25.02,27.64,396215.0
2020-03-15,25.71,29.67,25.02,27.64,396215.0
2020-03-16,26.16,27.74,24.97,25.46,148693.0
2020-03-17,26.65,26.65,22.94,22.94,385918.0
2020-03-18,23.73,24.08,20.67,20.67,294611.0
2020-03-19,18.64,22.69,18.64,19.73,487385.0
2020-03-20,20.17,20.67,18.79,19.78,459780.0
2020-03-21,20.17,20.67,18.79,19.78,459780.0
2020-03-22,20.17,20.67,18.79,19.78,459780.0
2020-03-23,18.79,19.48,18.79,18.89,141477.0
2020-03-24,19.58,19.83,17.9,17.95,259667.0
2020-03-25,17.8,18.0,17.06,17.4,291187.0
2020-03-26,18.1,18.24,16.56,18.05,487867.0
2020-03-27,18.69,18.99,17.26,17.5,445204.0
2020-03-28,18.69,18.99,17.26,17.5,445204.0
2020-03-29,18.69,18.99,17.26,17.5,445204.0
2020-03-30,17.31,18.54,16.66,17.06,190781.0
2020-03-31,17.75,17.8,16.32,16.81,392285.0
2020-04-01,16.81,17.6,16.17,16.81,202184.0
2020-04-02,16.81,17.6,16.17,16.81,202184.0
2020-04-03,17.31,17.31,16.51,16.71,132336.0
2020-04-04,17.31,17.31,16.51,16.71,132336.0
2020-04-05,17.31,17.31,16.51,16.71,132336.0
2020-04-06,17.31,17.31,16.51,16.71,132336.0
2020-04-07,17.55,17.55,16.07,16.76,322287.0
2020-04-08,17.6,17.65,16.32,17.55,430058.0
2020-04-09,17.8,18.39,17.45,17.7,395957.0
2020-04-10,17.8,18.39,17.45,17.7,395957.0
2020-04-11,17.8,18.39,17.45,17.7,395957.0
2020-04-12,17.8,18.39,17.45,17.7,395957.0
2020-04-13,18.34,18.34,16.86,17.7,290292.0
2020-04-14,18.34,18.34,16.86,17.7,290292.0
2020-04-15,18.05,18.54,17.21,17.4,380278.0
2020-04-16,17.4,17.8,16.61,16.81,1083698.0
2020-04-17,17.5,17.65,16.66,16.91,1736517.0
2020-04-18,17.5,17.65,16.66,16.91,1736517.0
2020-04-19,17.5,17.65,16.66,16.91,1736517.0
2020-04-20,17.5,17.85,16.61,17.75,1983303.0
