,ONGC IN Equity,ONGC IN Equity,ONGC IN Equity,ONGC IN Equity,ONGC IN Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2010-10-12,124.51,124.53,122.21,123.47,5535606.0
2010-10-13,124.11,126.19,123.51,125.3,8254308.0
2010-10-14,125.29,126.02,122.57,123.03,3868668.0
2010-10-15,123.93,124.39,120.89,121.69,4804974.0
2010-10-16,123.93,124.39,120.89,121.69,4804974.0
2010-10-17,123.93,124.39,120.89,121.69,4804974.0
2010-10-18,121.69,124.72,119.85,123.87,7006560.0
2010-10-19,124.48,124.84,121.3,122.62,6151188.0
2010-10-20,122.39,124.02,121.66,122.61,2148240.0
2010-10-21,123.29,124.48,121.85,123.49,5556000.0
2010-10-22,124.11,124.29,121.5,122.01,3065934.0
2010-10-23,124.11,124.29,121.5,122.01,3065934.0
2010-10-24,124.11,124.29,121.5,122.01,3065934.0
2010-10-25,123.48,123.66,122.01,122.28,5376588.0
2010-10-26,123.01,123.01,119.85,120.23,6224052.0
2010-10-27,120.12,120.75,117.19,117.89,5614356.0
2010-10-28,118.76,120.62,117.3,118.38,14746566.0
2010-10-29,120.52,120.52,117.08,118.4,4926108.0
2010-10-30,120.52,120.52,117.08,118.4,4926108.0
2010-10-31,120.52,120.52,117.08,118.4,4926108.0
2010-11-01,120.21,121.03,110.74,119.79,2715996.0
2010-11-02,119.88,121.2,119.24,120.79,2510832.0
2010-11-03,121.48,122.34,120.58,120.79,4998918.0
2010-11-04,121.91,125.66,120.66,124.24,5859714.0
2010-11-05,125.29,126.38,124.48,125.24,1196214.0
2010-11-06,125.29,126.38,124.48,125.24,1196214.0
2010-11-07,125.29,126.38,124.48,125.24,1196214.0
2010-11-08,126.75,126.75,121.93,122.63,8996292.0
2010-11-09,123.2,124.08,120.79,121.43,5717148.0
2010-11-10,121.66,122.82,121.43,122.39,2357256.0
2010-11-11,122.57,122.92,118.97,119.64,5830680.0
2010-11-12,119.85,120.48,117.57,118.46,6926964.0
2010-11-13,119.85,120.48,117.57,118.46,6926964.0
2010-11-14,119.85,120.48,117.57,118.46,6926964.0
2010-11-15,118.46,120.74,117.17,119.34,3340980.0
2010-11-16,120.47,121.1,115.85,117.43,3969930.0
2010-11-17,120.47,121.1,115.85,117.43,3969930.0
2010-11-18,120.28,120.28,113.67,116.42,6464424.0
2010-11-19,117.03,117.12,113.61,114.73,3596964.0
2010-11-20,117.03,117.12,113.61,114.73,3596964.0
2010-11-21,117.03,117.12,113.61,114.73,3596964.0
2010-11-22,114.4,118.48,113.04,117.73,5378304.0
2010-11-23,117.12,117.67,113.35,115.55,6010212.0
2010-11-24,116.21,116.44,112.13,113.26,3783600.0
2010-11-25,113.28,114.94,109.45,111.38,9193080.0
2010-11-26,112.13,113.44,108.22,112.67,6632532.0
2010-11-27,112.13,113.44,108.22,112.67,6632532.0
2010-11-28,112.13,113.44,108.22,112.67,6632532.0
2010-11-29,113.77,113.77,109.04,112.86,2885958.0
2010-11-30,112.95,113.68,111.34,113.06,4553448.0
2010-12-01,113.49,118.37,113.17,116.78,6404646.0
2010-12-02,121.3,122.99,118.48,119.3,14520114.0
2010-12-03,120.3,121.02,118.94,119.81,8723004.0
2010-12-04,120.3,121.02,118.94,119.81,8723004.0
2010-12-05,120.3,121.02,118.94,119.81,8723004.0
2010-12-06,121.19,121.66,119.57,119.89,4215876.0
2010-12-07,120.75,122.21,120.3,121.48,9368076.0
2010-12-08,122.12,123.92,121.66,122.14,12984096.0
2010-12-09,122.72,123.18,117.54,119.99,9249834.0
2010-12-10,120.66,120.75,119.42,120.03,6673422.0
2010-12-11,120.66,120.75,119.42,120.03,6673422.0
2010-12-12,120.66,120.75,119.42,120.03,6673422.0
2010-12-13,121.21,121.21,119.68,120.58,6665442.0
2010-12-14,121.28,121.8,120.41,120.93,4483602.0
2010-12-15,121.83,122.12,118.79,120.19,5256282.0
2010-12-16,121.12,121.56,118.39,120.75,14507556.0
2010-12-17,121.12,121.56,118.39,120.75,14507556.0
2010-12-18,121.12,121.56,118.39,120.75,14507556.0
2010-12-19,121.12,121.56,118.39,120.75,14507556.0
2010-12-20,122.79,123.64,120.57,121.35,9681918.0
2010-12-21,121.67,121.87,120.57,121.03,4359876.0
2010-12-22,121.68,122.64,121.06,121.42,4575330.0
2010-12-23,122.05,122.14,120.2,120.96,4335312.0
2010-12-24,119.27,120.94,119.27,120.45,3351546.0
2010-12-25,119.27,120.94,119.27,120.45,3351546.0
2010-12-26,119.27,120.94,119.27,120.45,3351546.0
2010-12-27,120.74,121.41,120.48,120.9,3551178.0
2010-12-28,120.93,121.31,119.69,120.0,2913294.0
2010-12-29,120.83,121.5,120.03,121.25,4283352.0
2010-12-30,121.38,121.38,119.54,120.44,5687538.0
2010-12-31,120.02,121.17,119.47,119.84,5262654.0
2011-01-01,120.02,121.17,119.47,119.84,5262654.0
2011-01-02,120.02,121.17,119.47,119.84,5262654.0
2011-01-03,121.31,121.31,120.02,120.27,3333762.0
2011-01-04,120.84,120.84,119.46,119.74,5028390.0
2011-01-05,119.91,120.23,117.03,117.79,6749754.0
2011-01-06,118.09,118.34,113.17,114.18,11002278.0
2011-01-07,113.98,114.89,111.64,112.18,6638064.0
2011-01-08,113.98,114.89,111.64,112.18,6638064.0
2011-01-09,113.98,114.89,111.64,112.18,6638064.0
2011-01-10,111.82,113.03,108.62,109.25,8224008.0
2011-01-11,109.5,112.52,108.86,110.22,7125318.0
2011-01-12,110.71,112.66,106.8,110.39,15650346.0
2011-01-13,110.24,112.46,108.86,111.78,7345074.0
2011-01-14,112.29,113.03,109.03,109.69,4764450.0
2011-01-15,112.29,113.03,109.03,109.69,4764450.0
2011-01-16,112.29,113.03,109.03,109.69,4764450.0
2011-01-17,109.32,110.43,107.75,108.86,5171898.0
2011-01-18,108.88,109.4,107.6,108.89,5600502.0
2011-01-19,108.95,110.24,107.38,107.81,4737702.0
2011-01-20,106.53,107.68,104.4,105.52,10327440.0
2011-01-21,105.31,105.96,102.46,102.85,10281864.0
2011-01-22,105.31,105.96,102.46,102.85,10281864.0
2011-01-23,105.31,105.96,102.46,102.85,10281864.0
2011-01-24,104.01,106.49,103.1,105.89,5062128.0
2011-01-25,106.25,106.99,103.26,105.17,6314544.0
2011-01-26,106.25,106.99,103.26,105.17,6314544.0
2011-01-27,105.96,106.53,103.26,103.62,7348134.0
2011-01-28,104.65,106.52,103.82,105.39,7778712.0
2011-01-29,104.65,106.52,103.82,105.39,7778712.0
2011-01-30,104.65,106.52,103.82,105.39,7778712.0
2011-01-31,106.35,113.2,106.22,109.57,20447376.0
2011-02-01,111.02,111.53,109.01,109.47,10460844.0
2011-02-02,110.19,112.57,109.5,109.93,12436212.0
2011-02-03,110.06,111.58,109.13,111.21,9436050.0
2011-02-04,111.22,114.72,110.33,110.86,17227452.0
2011-02-05,111.22,114.72,110.33,110.86,17227452.0
2011-02-06,111.22,114.72,110.33,110.86,17227452.0
2011-02-07,111.64,113.31,110.71,111.13,14417316.0
2011-02-08,111.64,112.68,103.56,104.96,8378024.0
2011-02-09,105.52,107.06,101.22,102.07,5804220.0
2011-02-10,101.96,105.27,100.68,101.81,6045806.0
2011-02-11,101.25,104.19,98.61,103.1,5323209.0
2011-02-12,101.25,104.19,98.61,103.1,5323209.0
2011-02-13,101.25,104.19,98.61,103.1,5323209.0
2011-02-14,104.62,106.0,102.78,103.99,4799258.0
2011-02-15,104.05,106.39,102.33,105.14,4313286.0
2011-02-16,104.59,107.88,103.49,104.06,4324341.0
2011-02-17,104.85,104.85,102.8,103.39,3469311.0
2011-02-18,103.58,104.12,99.36,99.88,6598938.0
2011-02-19,103.58,104.12,99.36,99.88,6598938.0
2011-02-20,103.58,104.12,99.36,99.88,6598938.0
2011-02-21,100.25,103.23,98.26,102.72,7349934.0
2011-02-22,103.08,103.19,99.49,101.2,7062459.0
2011-02-23,101.46,102.35,100.51,101.05,5028660.0
2011-02-24,100.19,101.22,97.2,98.59,14153175.0
2011-02-25,99.34,100.01,96.79,97.53,4555502.0
2011-02-26,99.34,100.01,96.79,97.53,4555502.0
2011-02-27,99.34,100.01,96.79,97.53,4555502.0
2011-02-28,98.15,102.37,97.87,100.6,11569340.0
2011-03-01,101.59,102.52,100.14,101.96,5520608.0
2011-03-02,101.59,102.52,100.14,101.96,5520608.0
2011-03-03,101.78,102.63,99.43,100.42,5390249.0
2011-03-04,100.1,100.88,99.36,100.05,4566930.0
2011-03-05,100.1,100.88,99.36,100.05,4566930.0
2011-03-06,100.1,100.88,99.36,100.05,4566930.0
2011-03-07,98.98,99.52,97.5,98.18,3643409.0
2011-03-08,98.07,101.57,98.05,101.31,5790744.0
2011-03-09,101.59,102.32,99.0,100.96,7243235.0
2011-03-10,100.85,103.6,99.39,102.72,5707112.0
2011-03-11,102.71,106.2,102.05,104.85,9790023.0
2011-03-12,102.71,106.2,102.05,104.85,9790023.0
2011-03-13,102.71,106.2,102.05,104.85,9790023.0
2011-03-14,105.37,106.43,104.06,104.45,4841501.0
2011-03-15,102.93,104.31,100.51,100.9,6046725.0
2011-03-16,101.89,103.0,100.66,101.14,5124861.0
2011-03-17,100.42,102.71,99.92,101.35,2582930.0
2011-03-18,102.58,103.08,99.77,100.53,3865098.0
2011-03-19,102.58,103.08,99.77,100.53,3865098.0
2011-03-20,102.58,103.08,99.77,100.53,3865098.0
2011-03-21,101.59,101.74,99.43,100.45,2128698.0
2011-03-22,100.88,101.72,99.45,101.03,3175662.0
2011-03-23,101.01,101.92,100.25,101.46,2478588.0
2011-03-24,101.87,102.02,101.22,101.57,3861275.0
2011-03-25,103.02,103.32,101.22,102.67,6872400.0
2011-03-26,103.02,103.32,101.22,102.67,6872400.0
2011-03-27,103.02,103.32,101.22,102.67,6872400.0
2011-03-28,102.52,104.75,101.98,103.9,8013336.0
2011-03-29,104.18,106.28,104.01,105.63,6433349.0
2011-03-30,106.06,107.9,104.4,105.09,5863433.0
2011-03-31,105.25,109.48,105.25,108.4,10296039.0
2011-04-01,108.85,110.11,107.92,109.05,4703718.0
2011-04-02,108.85,110.11,107.92,109.05,4703718.0
2011-04-03,108.85,110.11,107.92,109.05,4703718.0
2011-04-04,109.4,111.26,108.38,110.86,3373761.0
2011-04-05,111.6,112.92,109.11,110.33,5027654.0
2011-04-06,110.15,112.75,110.07,110.93,8956232.0
2011-04-07,111.6,112.38,108.01,108.51,7799783.0
2011-04-08,108.83,109.13,106.19,106.97,5318703.0
2011-04-09,108.83,109.13,106.19,106.97,5318703.0
2011-04-10,108.83,109.13,106.19,106.97,5318703.0
2011-04-11,107.51,107.92,103.86,105.27,5227446.0
2011-04-12,107.51,107.92,103.86,105.27,5227446.0
2011-04-13,104.03,108.12,103.65,107.54,5658395.0
2011-04-14,104.03,108.12,103.65,107.54,5658395.0
2011-04-15,107.38,107.69,104.83,106.45,4950714.0
2011-04-16,107.38,107.69,104.83,106.45,4950714.0
2011-04-17,107.38,107.69,104.83,106.45,4950714.0
2011-04-18,107.39,108.9,106.5,106.95,4732301.0
2011-04-19,106.45,108.47,105.39,107.75,3762669.0
2011-04-20,108.14,110.54,108.14,109.85,4900211.0
2011-04-21,110.13,113.76,109.87,113.2,6811173.0
2011-04-22,110.13,113.76,109.87,113.2,6811173.0
2011-04-23,110.13,113.76,109.87,113.2,6811173.0
2011-04-24,110.13,113.76,109.87,113.2,6811173.0
2011-04-25,113.83,114.87,112.25,112.9,3593465.0
2011-04-26,113.13,113.59,110.58,113.07,4437410.0
2011-04-27,113.87,116.18,113.5,115.88,13083519.0
2011-04-28,117.22,118.89,116.16,118.24,15404085.0
2011-04-29,118.11,121.18,113.35,114.54,10650234.0
2011-04-30,118.11,121.18,113.35,114.54,10650234.0
2011-05-01,118.11,121.18,113.35,114.54,10650234.0
2011-05-02,114.99,116.07,112.25,112.9,5760660.0
2011-05-03,112.73,114.06,108.85,109.39,5122713.0
2011-05-04,109.93,116.47,108.68,115.23,11338871.0
2011-05-05,115.71,117.55,114.28,115.34,10757997.0
2011-05-06,116.1,117.2,113.01,113.59,9069686.0
2011-05-07,116.1,117.2,113.01,113.59,9069686.0
2011-05-08,116.1,117.2,113.01,113.59,9069686.0
2011-05-09,114.24,114.56,110.99,113.2,6907905.0
2011-05-10,113.65,116.21,112.94,113.24,6575327.0
2011-05-11,112.38,114.02,110.97,111.75,5353203.0
2011-05-12,111.47,113.44,110.76,112.36,4148325.0
2011-05-13,112.88,115.54,112.88,113.37,5361248.0
2011-05-14,112.88,115.54,112.88,113.37,5361248.0
2011-05-15,112.88,115.54,112.88,113.37,5361248.0
2011-05-16,114.17,114.76,110.02,110.5,11999796.0
2011-05-17,110.52,110.78,102.52,103.23,26680386.0
2011-05-18,104.08,105.05,101.48,101.96,11597738.0
2011-05-19,103.08,103.75,101.27,103.34,5206536.0
2011-05-20,104.19,105.78,99.54,101.94,18380468.0
2011-05-21,104.19,105.78,99.54,101.94,18380468.0
2011-05-22,104.19,105.78,99.54,101.94,18380468.0
2011-05-23,102.59,102.97,98.24,99.51,9646229.0
2011-05-24,99.99,100.23,97.89,98.85,7044887.0
2011-05-25,99.21,99.25,97.27,97.65,3541619.0
2011-05-26,98.33,102.84,97.61,102.13,15171194.0
2011-05-27,102.2,106.02,102.2,105.29,8529098.0
2011-05-28,102.2,106.02,102.2,105.29,8529098.0
2011-05-29,102.2,106.02,102.2,105.29,8529098.0
2011-05-30,106.04,106.56,102.41,103.28,5374191.0
2011-05-31,101.96,105.44,100.57,104.59,10267856.0
2011-06-01,105.31,105.79,103.52,104.79,3470022.0
2011-06-02,104.01,106.28,103.47,104.6,4711008.0
2011-06-03,104.66,105.68,103.6,104.19,2774412.0
2011-06-04,104.66,105.68,103.6,104.19,2774412.0
2011-06-05,104.66,105.68,103.6,104.19,2774412.0
2011-06-06,103.49,104.1,102.37,102.65,2421621.0
2011-06-07,102.33,103.26,101.5,102.84,5152605.0
2011-06-08,101.96,102.2,100.1,100.49,9582927.0
2011-06-09,100.47,100.85,98.46,98.69,7969359.0
2011-06-10,98.93,99.73,98.28,99.3,5187120.0
2011-06-11,98.93,99.73,98.28,99.3,5187120.0
2011-06-12,98.93,99.73,98.28,99.3,5187120.0
2011-06-13,98.98,100.64,98.31,100.08,5472551.0
2011-06-14,100.66,101.96,100.14,100.47,5588294.0
2011-06-15,100.83,101.11,98.87,99.86,3970377.0
2011-06-16,99.73,100.81,99.02,100.14,3194468.0
2011-06-17,99.36,99.73,97.87,98.91,3440178.0
2011-06-18,99.36,99.73,97.87,98.91,3440178.0
2011-06-19,99.36,99.73,97.87,98.91,3440178.0
2011-06-20,97.87,100.21,95.06,95.34,6061650.0
2011-06-21,96.31,97.37,92.29,95.28,11004962.0
2011-06-22,96.08,98.39,93.83,97.05,6732351.0
2011-06-23,96.75,100.19,96.08,98.48,6241949.0
2011-06-24,100.1,102.48,99.99,101.52,10459167.0
2011-06-25,100.1,102.48,99.99,101.52,10459167.0
2011-06-26,100.1,102.48,99.99,101.52,10459167.0
2011-06-27,107.36,110.71,105.46,105.76,33257039.0
2011-06-28,107.02,107.64,104.73,105.98,9260081.0
2011-06-29,106.87,107.3,102.97,103.95,8357487.0
2011-06-30,103.45,103.67,101.59,102.05,10842324.0
2011-07-01,108.25,108.25,102.33,102.84,14475279.0
2011-07-02,108.25,108.25,102.33,102.84,14475279.0
2011-07-03,108.25,108.25,102.33,102.84,14475279.0
2011-07-04,103.3,103.99,102.17,103.17,7031819.0
2011-07-05,103.45,104.34,102.33,102.89,6651228.0
2011-07-06,102.33,103.34,100.99,101.5,6074984.0
2011-07-07,101.72,102.87,101.48,102.32,6457413.0
2011-07-08,102.97,104.44,102.37,103.13,4824134.0
2011-07-09,102.97,104.44,102.37,103.13,4824134.0
2011-07-10,102.97,104.44,102.37,103.13,4824134.0
2011-07-11,103.02,104.94,102.41,104.57,5440382.0
2011-07-12,104.16,105.68,103.45,104.81,4681170.0
2011-07-13,105.14,107.47,104.96,106.78,10007106.0
2011-07-14,106.61,107.36,104.75,105.42,4785750.0
2011-07-15,104.75,105.98,103.08,103.79,3096123.0
2011-07-16,104.75,105.98,103.08,103.79,3096123.0
2011-07-17,104.75,105.98,103.08,103.79,3096123.0
2011-07-18,104.19,104.19,102.65,103.06,3530655.0
2011-07-19,103.67,103.67,102.45,102.95,2918852.0
2011-07-20,103.26,104.16,101.98,102.39,2294546.0
2011-07-21,102.48,103.75,102.22,103.08,3030326.0
2011-07-22,104.1,104.9,103.23,104.05,4251528.0
2011-07-23,104.1,104.9,103.23,104.05,4251528.0
2011-07-24,104.1,104.9,103.23,104.05,4251528.0
2011-07-25,103.82,105.03,103.12,104.16,6272025.0
2011-07-26,105.09,105.16,102.52,103.0,4636899.0
2011-07-27,104.21,104.38,102.33,102.82,3083397.0
2011-07-28,102.97,104.16,101.66,103.15,6895470.0
2011-07-29,102.71,102.71,99.75,100.19,7877274.0
2011-07-30,102.71,102.71,99.75,100.19,7877274.0
2011-07-31,102.71,102.71,99.75,100.19,7877274.0
2011-08-01,100.9,102.33,99.92,101.74,5087964.0
2011-08-02,101.89,103.26,101.07,102.87,6188442.0
2011-08-03,102.05,104.4,101.22,103.08,5042604.0
2011-08-04,103.6,104.14,101.22,101.66,2826261.0
2011-08-05,99.36,104.16,99.36,103.1,9438654.0
2011-08-06,99.36,104.16,99.36,103.1,9438654.0
2011-08-07,99.36,104.16,99.36,103.1,9438654.0
2011-08-08,100.51,106.33,100.14,105.35,10853810.0
2011-08-09,104.94,107.97,103.79,106.2,10427076.0
2011-08-10,107.69,107.82,103.28,104.01,5354051.0
2011-08-11,102.74,104.18,102.5,103.28,2529575.0
2011-08-12,104.19,105.94,103.02,103.9,6755837.0
2011-08-13,104.19,105.94,103.02,103.9,6755837.0
2011-08-14,104.19,105.94,103.02,103.9,6755837.0
2011-08-15,104.19,105.94,103.02,103.9,6755837.0
2011-08-16,103.65,106.37,101.03,101.74,2531421.0
2011-08-17,101.59,104.99,101.59,103.13,4014995.0
2011-08-18,104.46,104.68,102.24,103.08,5301587.0
2011-08-19,102.0,104.81,101.47,102.98,7464888.0
2011-08-20,102.0,104.81,101.47,102.98,7464888.0
2011-08-21,102.0,104.81,101.47,102.98,7464888.0
2011-08-22,102.82,107.76,102.33,106.88,6668673.0
2011-08-23,107.09,107.46,103.66,103.92,4894170.0
2011-08-24,104.25,105.41,103.36,104.07,4460588.0
2011-08-25,105.04,107.33,104.35,105.34,10717067.0
2011-08-26,105.04,106.49,103.04,103.71,4592327.0
2011-08-27,105.04,106.49,103.04,103.71,4592327.0
2011-08-28,105.04,106.49,103.04,103.71,4592327.0
2011-08-29,104.48,105.3,101.98,102.59,6086244.0
2011-08-30,102.28,102.61,97.01,98.25,12560496.0
2011-08-31,102.28,102.61,97.01,98.25,12560496.0
2011-09-01,102.28,102.61,97.01,98.25,12560496.0
2011-09-02,101.49,102.03,97.05,98.47,8512943.0
2011-09-03,101.49,102.03,97.05,98.47,8512943.0
2011-09-04,101.49,102.03,97.05,98.47,8512943.0
2011-09-05,98.13,98.54,95.02,95.88,11422917.0
2011-09-06,96.08,97.76,95.15,97.37,15054729.0
2011-09-07,97.39,98.54,97.2,97.93,9212262.0
2011-09-08,98.1,98.47,96.45,97.44,6570080.0
2011-09-09,97.78,98.43,97.37,97.84,6803231.0
2011-09-10,97.78,98.43,97.37,97.84,6803231.0
2011-09-11,97.78,98.43,97.37,97.84,6803231.0
2011-09-12,96.73,99.23,96.64,97.42,8798814.0
2011-09-13,97.61,98.1,95.71,96.29,6364940.0
2011-09-14,96.6,97.59,95.6,97.31,8419389.0
2011-09-15,97.95,97.95,96.12,97.24,7278674.0
2011-09-16,100.75,104.68,100.65,102.5,23675876.0
2011-09-17,100.75,104.68,100.65,102.5,23675876.0
2011-09-18,100.75,104.68,100.65,102.5,23675876.0
2011-09-19,102.57,104.2,100.07,100.54,8802224.0
2011-09-20,100.69,100.69,96.92,97.57,18975902.0
2011-09-21,98.66,99.07,97.01,97.41,10254521.0
2011-09-22,96.72,98.04,95.9,96.19,8541414.0
2011-09-23,95.62,97.33,95.17,96.19,7819260.0
2011-09-24,95.62,97.33,95.17,96.19,7819260.0
2011-09-25,95.62,97.33,95.17,96.19,7819260.0
2011-09-26,96.27,96.94,94.5,95.06,5680682.0
2011-09-27,96.64,97.16,95.39,96.68,5145525.0
2011-09-28,97.65,98.23,96.68,97.97,9586749.0
2011-09-29,97.74,101.4,97.39,100.2,7936950.0
2011-09-30,99.89,99.96,97.59,99.29,7250396.0
2011-10-01,99.89,99.96,97.59,99.29,7250396.0
2011-10-02,99.89,99.96,97.59,99.29,7250396.0
2011-10-03,98.13,100.84,97.95,100.02,7408068.0
2011-10-04,99.98,100.63,97.78,98.53,5773629.0
2011-10-05,98.25,100.35,98.13,98.49,3430188.0
2011-10-06,98.25,100.35,98.13,98.49,3430188.0
2011-10-07,100.34,101.25,96.92,98.67,6666324.0
2011-10-08,100.34,101.25,96.92,98.67,6666324.0
2011-10-09,100.34,101.25,96.92,98.67,6666324.0
2011-10-10,98.34,102.59,98.32,102.35,4119461.0
2011-10-11,101.16,102.2,99.66,100.09,5555582.0
2011-10-12,100.41,101.44,99.59,100.95,3016124.0
2011-10-13,101.87,102.57,98.54,98.81,4906803.0
2011-10-14,98.56,100.19,98.12,99.53,4540398.0
2011-10-15,98.56,100.19,98.12,99.53,4540398.0
2011-10-16,98.56,100.19,98.12,99.53,4540398.0
2011-10-17,99.89,101.31,99.55,100.54,3142938.0
2011-10-18,99.66,101.29,98.04,98.4,5935071.0
2011-10-19,98.75,100.67,98.17,100.06,3341234.0
2011-10-20,99.46,100.06,98.32,99.48,3062460.0
2011-10-21,99.79,99.98,98.36,99.03,2530344.0
2011-10-22,99.79,99.98,98.36,99.03,2530344.0
2011-10-23,99.79,99.98,98.36,99.03,2530344.0
2011-10-24,100.71,103.49,99.68,103.12,5553324.0
2011-10-25,103.69,103.88,102.11,103.32,9642225.0
2011-10-26,103.88,103.88,102.39,103.19,529716.0
2011-10-27,103.88,103.88,102.39,103.19,529716.0
2011-10-28,104.85,110.0,103.4,106.27,6598545.0
2011-10-29,104.85,110.0,103.4,106.27,6598545.0
2011-10-30,104.85,110.0,103.4,106.27,6598545.0
2011-10-31,106.34,106.72,103.08,103.6,3430847.0
2011-11-01,102.98,104.85,102.59,103.64,1994192.0
2011-11-02,103.34,105.5,103.0,104.05,2691909.0
2011-11-03,103.36,104.4,101.14,103.71,3652835.0
2011-11-04,105.15,105.9,102.84,103.28,6622521.0
2011-11-05,105.15,105.9,102.84,103.28,6622521.0
2011-11-06,105.15,105.9,102.84,103.28,6622521.0
2011-11-07,105.15,105.9,102.84,103.28,6622521.0
2011-11-08,106.72,107.57,103.36,103.66,7251651.0
2011-11-09,104.4,104.4,100.95,101.17,3941388.0
2011-11-10,104.4,104.4,100.95,101.17,3941388.0
2011-11-11,100.75,101.49,98.62,99.12,6236961.0
2011-11-12,100.75,101.49,98.62,99.12,6236961.0
2011-11-13,100.75,101.49,98.62,99.12,6236961.0
2011-11-14,99.44,100.39,97.01,97.46,3431025.0
2011-11-15,97.76,98.99,96.03,96.57,3980324.0
2011-11-16,96.27,98.84,95.71,98.12,3982685.0
2011-11-17,98.69,98.84,95.26,96.01,3232469.0
2011-11-18,95.41,99.05,93.79,96.94,4874366.0
2011-11-19,95.41,99.05,93.79,96.94,4874366.0
2011-11-20,95.41,99.05,93.79,96.94,4874366.0
2011-11-21,97.39,97.76,93.51,94.07,3177816.0
2011-11-22,94.42,95.9,93.15,93.97,4234397.0
2011-11-23,93.34,94.03,90.2,92.0,6552575.0
2011-11-24,91.88,96.27,91.06,95.15,7439253.0
2011-11-25,94.74,95.07,92.57,93.99,4520337.0
2011-11-26,94.74,95.07,92.57,93.99,4520337.0
2011-11-27,94.74,95.07,92.57,93.99,4520337.0
2011-11-28,94.44,97.95,94.12,97.65,2414483.0
2011-11-29,98.13,98.38,95.45,96.62,4703573.0
2011-11-30,95.17,100.67,95.17,99.53,4144601.0
2011-12-01,101.92,103.66,98.6,99.38,4099805.0
2011-12-02,99.38,100.63,97.52,100.04,6757136.0
2011-12-03,99.38,100.63,97.52,100.04,6757136.0
2011-12-04,99.38,100.63,97.52,100.04,6757136.0
2011-12-05,100.0,100.75,98.32,100.48,2533335.0
2011-12-06,100.0,100.75,98.32,100.48,2533335.0
2011-12-07,100.28,102.24,99.7,101.98,3287672.0
2011-12-08,101.59,102.2,98.95,99.51,2515845.0
2011-12-09,97.91,99.29,97.11,97.54,2431889.0
2011-12-10,97.91,99.29,97.11,97.54,2431889.0
2011-12-11,97.91,99.29,97.11,97.54,2431889.0
2011-12-12,97.84,99.2,95.34,96.04,4179576.0
2011-12-13,95.63,96.44,94.23,95.3,4735604.0
2011-12-14,96.03,96.03,93.66,94.05,3811743.0
2011-12-15,93.28,94.68,92.54,93.69,7600527.0
2011-12-16,93.69,96.81,91.85,93.4,3535754.0
2011-12-17,93.69,96.81,91.85,93.4,3535754.0
2011-12-18,93.69,96.81,91.85,93.4,3535754.0
2011-12-19,93.4,93.84,91.32,92.2,4102431.0
2011-12-20,93.81,95.13,92.82,94.37,4263426.0
2011-12-21,95.52,97.97,94.65,97.46,2656676.0
2011-12-22,95.52,99.14,95.52,98.71,2358152.0
2011-12-23,99.63,99.63,96.85,97.76,2318015.0
2011-12-24,99.63,99.63,96.85,97.76,2318015.0
2011-12-25,99.63,99.63,96.85,97.76,2318015.0
2011-12-26,97.2,98.36,97.03,97.95,1468307.0
2011-12-27,97.98,98.88,97.09,98.0,1514417.0
2011-12-28,98.06,98.34,96.9,97.46,1160640.0
2011-12-29,97.54,98.13,95.6,96.21,4241832.0
2011-12-30,95.78,98.12,95.15,95.75,2957396.0
2011-12-31,95.78,98.12,95.15,95.75,2957396.0
2012-01-01,95.78,98.12,95.15,95.75,2957396.0
2012-01-02,96.08,98.1,95.65,96.4,1973696.0
2012-01-03,97.42,98.69,96.88,98.21,2662343.0
2012-01-04,98.51,99.89,97.42,99.51,3862475.0
2012-01-05,100.17,100.8,97.39,97.67,5219375.0
2012-01-06,98.01,98.81,96.92,97.72,4239168.0
2012-01-07,97.74,98.37,97.74,98.01,138770.0
2012-01-08,97.74,98.37,97.74,98.01,138770.0
2012-01-09,99.01,99.01,96.79,98.32,2898585.0
2012-01-10,100.53,100.53,98.68,99.85,4905296.0
2012-01-11,100.11,100.48,98.74,99.23,2055324.0
2012-01-12,99.92,100.15,97.99,98.55,3109572.0
2012-01-13,99.37,99.77,98.22,99.27,2182065.0
2012-01-14,99.37,99.77,98.22,99.27,2182065.0
2012-01-15,99.37,99.77,98.22,99.27,2182065.0
2012-01-16,99.39,99.77,97.76,97.95,2910129.0
2012-01-17,98.24,100.71,97.51,100.19,5880974.0
2012-01-18,100.73,103.1,99.81,102.54,5398001.0
2012-01-19,103.21,104.83,101.3,103.9,4107693.0
2012-01-20,103.82,106.23,102.92,105.48,4844412.0
2012-01-21,103.82,106.23,102.92,105.48,4844412.0
2012-01-22,103.82,106.23,102.92,105.48,4844412.0
2012-01-23,105.89,106.4,104.38,105.26,2826068.0
2012-01-24,105.26,106.17,103.9,104.82,3232631.0
2012-01-25,105.68,105.81,103.44,104.19,6069807.0
2012-01-26,105.68,105.81,103.44,104.19,6069807.0
2012-01-27,106.27,107.22,97.17,106.38,5441286.0
2012-01-28,106.27,107.22,97.17,106.38,5441286.0
2012-01-29,106.27,107.22,97.17,106.38,5441286.0
2012-01-30,105.12,108.1,104.74,105.43,4267968.0
2012-01-31,106.27,107.55,104.85,105.52,4926138.0
2012-02-01,104.43,105.5,102.83,104.15,6149325.0
2012-02-02,104.62,106.86,104.62,105.56,9613307.0
