,JSTL IN Equity,JSTL IN Equity,JSTL IN Equity,JSTL IN Equity,JSTL IN Equity
2022-10-28,674.16,675.6,660.67,667.59,2568129.0
2022-10-29,674.16,675.6,660.67,667.59,2568129.0
2022-10-30,674.16,675.6,660.67,667.59,2568129.0
2022-10-31,665.2,673.61,665.2,671.12,1419470.0
2022-11-01,664.65,685.51,664.65,683.47,2963116.0
2022-11-02,677.45,691.04,677.45,681.33,1975189.0
2022-11-03,673.46,685.11,673.46,677.35,1702359.0
2022-11-04,676.8,701.0,676.8,698.81,3786702.0
2022-11-05,676.8,701.0,676.8,698.81,3786702.0
2022-11-06,676.8,701.0,676.8,698.81,3786702.0
2022-11-07,702.34,712.45,697.06,707.02,3262858.0
2022-11-08,702.34,712.45,697.06,707.02,3262858.0
2022-11-09,707.52,713.35,700.1,703.59,1733585.0
2022-11-10,696.87,702.74,694.08,698.11,965658.0
2022-11-11,701.1,718.92,701.1,715.98,2766880.0
2022-11-12,701.1,718.92,701.1,715.98,2766880.0
2022-11-13,701.1,718.92,701.1,715.98,2766880.0
2022-11-14,716.03,728.33,713.64,716.38,2150677.0
2022-11-15,714.99,721.81,709.81,719.32,1177462.0
2022-11-16,715.98,718.92,701.05,705.28,1449271.0
2022-11-17,698.11,709.96,694.62,705.63,1424618.0
2022-11-18,704.08,708.62,698.11,705.23,925331.0
2022-11-19,704.08,708.62,698.11,705.23,925331.0
2022-11-20,704.08,708.62,698.11,705.23,925331.0
2022-11-21,713.0,719.82,689.75,693.63,3481309.0
2022-11-22,693.28,706.92,688.1,705.28,2473952.0
2022-11-23,707.02,718.97,704.98,717.53,1807467.0
2022-11-24,716.08,725.39,714.09,722.91,1719046.0
2022-11-25,717.03,725.54,717.03,723.15,1540594.0
2022-11-26,717.03,725.54,717.03,723.15,1540594.0
2022-11-27,717.03,725.54,717.03,723.15,1540594.0
2022-11-28,715.49,721.86,707.02,712.65,2537431.0
2022-11-29,708.47,733.26,708.47,729.48,3475763.0
2022-11-30,727.64,742.52,727.64,740.28,4033106.0
2022-12-01,741.88,749.79,739.98,743.17,2049007.0
2022-12-02,737.44,748.15,737.44,739.93,1454283.0
2022-12-03,737.44,748.15,737.44,739.93,1454283.0
2022-12-04,737.44,748.15,737.44,739.93,1454283.0
2022-12-05,739.93,755.82,739.93,753.43,2190319.0
2022-12-06,753.33,753.33,737.1,743.62,1524979.0
2022-12-07,744.86,747.85,733.01,735.05,1215234.0
2022-12-08,735.05,743.57,729.98,741.58,1087588.0
2022-12-09,745.31,747.65,735.1,737.29,1380163.0
2022-12-10,745.31,747.65,735.1,737.29,1380163.0
2022-12-11,745.31,747.65,735.1,737.29,1380163.0
2022-12-12,732.27,738.89,724.1,737.74,1276281.0
2022-12-13,741.38,743.52,732.56,741.13,1281232.0
2022-12-14,742.87,756.46,742.72,754.77,1613953.0
2022-12-15,755.77,759.7,737.89,740.23,1753769.0
2022-12-16,735.05,744.41,731.92,740.33,1537525.0
2022-12-17,735.05,744.41,731.92,740.33,1537525.0
2022-12-18,735.05,744.41,731.92,740.33,1537525.0
2022-12-19,739.88,747.75,736.65,746.31,979376.0
2022-12-20,736.9,745.51,729.98,742.67,1667194.0
2022-12-21,745.16,749.79,735.75,739.98,1676304.0
2022-12-22,739.98,745.86,731.37,734.46,1434378.0
2022-12-23,724.0,733.46,719.22,724.8,1741135.0
2022-12-24,724.0,733.46,719.22,724.8,1741135.0
2022-12-25,724.0,733.46,719.22,724.8,1741135.0
2022-12-26,715.04,734.26,715.04,729.13,1190972.0
2022-12-27,736.85,766.07,731.37,761.74,5138593.0
2022-12-28,759.8,763.88,753.97,758.51,1973645.0
2022-12-29,754.82,768.21,749.19,766.17,2151069.0
2022-12-30,766.77,774.24,762.04,764.83,2263151.0
2022-12-31,766.77,774.24,762.04,764.83,2263151.0
2023-01-01,766.77,774.24,762.04,764.83,2263151.0
2023-01-02,768.66,780.21,762.89,772.05,3446319.0
2023-01-03,770.75,773.24,760.4,764.68,1680478.0
2023-01-04,760.05,764.58,731.27,733.21,2914807.0
2023-01-05,736.95,749.84,733.46,747.55,2503903.0
2023-01-06,746.85,751.24,722.66,725.3,3599346.0
2023-01-07,746.85,751.24,722.66,725.3,3599346.0
2023-01-08,746.85,751.24,722.66,725.3,3599346.0
2023-01-09,732.51,743.52,731.77,739.24,1812037.0
2023-01-10,735.3,748.3,731.97,742.07,2336653.0
2023-01-11,746.85,755.27,744.91,751.04,2843054.0
2023-01-12,754.82,761.19,749.44,760.25,2466693.0
2023-01-13,760.3,768.71,758.51,765.28,1854366.0
2023-01-14,760.3,768.71,758.51,765.28,1854366.0
2023-01-15,760.3,768.71,758.51,765.28,1854366.0
2023-01-16,762.84,767.77,750.44,756.02,1720382.0
2023-01-17,754.82,760.55,744.12,754.32,1517394.0
2023-01-18,753.92,766.27,752.03,763.93,1782576.0
2023-01-19,756.86,770.75,753.87,756.86,2235869.0
2023-01-20,746.9,760.8,735.3,738.34,3046090.0
2023-01-21,746.9,760.8,735.3,738.34,3046090.0
2023-01-22,746.9,760.8,735.3,738.34,3046090.0
2023-01-23,733.91,744.02,722.96,730.87,3417616.0
2023-01-24,731.92,734.81,715.98,719.02,3268873.0
2023-01-25,719.27,723.85,713.99,721.61,1598430.0
2023-01-26,719.27,723.85,713.99,721.61,1598430.0
2023-01-27,723.85,725.69,708.62,718.32,2751608.0
2023-01-28,723.85,725.69,708.62,718.32,2751608.0
2023-01-29,723.85,725.69,708.62,718.32,2751608.0
2023-01-30,718.47,721.96,689.89,698.76,2372623.0
2023-01-31,701.1,716.78,701.1,713.45,2346502.0
2023-02-01,716.98,735.6,716.78,726.64,3371991.0
2023-02-02,712.15,733.81,712.15,724.35,2342669.0
2023-02-03,716.23,731.22,716.23,728.78,2595363.0
2023-02-04,716.23,731.22,716.23,728.78,2595363.0
2023-02-05,716.23,731.22,716.23,728.78,2595363.0
2023-02-06,725.1,729.58,705.03,708.07,1250511.0
2023-02-07,705.03,717.63,703.14,711.11,1980682.0
2023-02-08,707.07,732.91,707.07,728.88,1846012.0
2023-02-09,726.99,734.31,719.42,720.71,1031225.0
2023-02-10,718.97,723.6,709.01,715.93,1034125.0
2023-02-11,718.97,723.6,709.01,715.93,1034125.0
2023-02-12,718.97,723.6,709.01,715.93,1034125.0
2023-02-13,713.0,724.65,708.07,715.04,880665.0
2023-02-14,718.62,722.96,712.45,720.81,960177.0
2023-02-15,718.92,725.54,716.98,724.1,878692.0
2023-02-16,727.74,728.88,720.91,724.9,662915.0
2023-02-17,717.03,732.86,717.03,725.35,1167346.0
2023-02-18,717.03,732.86,717.03,725.35,1167346.0
2023-02-19,717.03,732.86,717.03,725.35,1167346.0
2023-02-20,722.81,729.93,718.27,720.32,713803.0
2023-02-21,721.01,732.91,714.19,717.08,1781392.0
2023-02-22,708.57,720.22,692.09,697.01,2237570.0
2023-02-23,690.24,711.3,690.24,698.36,1869142.0
2023-02-24,702.04,710.11,674.36,682.13,2187996.0
2023-02-25,702.04,710.11,674.36,682.13,2187996.0
2023-02-26,702.04,710.11,674.36,682.13,2187996.0
2023-02-27,681.63,682.13,663.06,677.65,1859175.0
2023-02-28,681.08,681.08,662.11,664.4,1939036.0
2023-03-01,665.2,675.95,665.2,673.86,1488987.0
2023-03-02,674.01,680.83,670.77,672.27,1132535.0
2023-03-03,676.35,683.12,673.21,679.44,1112266.0
2023-03-04,676.35,683.12,673.21,679.44,1112266.0
2023-03-05,676.35,683.12,673.21,679.44,1112266.0
2023-03-06,679.14,680.93,670.53,671.42,1250718.0
2023-03-07,679.14,680.93,670.53,671.42,1250718.0
2023-03-08,665.25,674.36,661.22,672.57,1578770.0
2023-03-09,674.26,689.05,669.73,677.35,6543719.0
2023-03-10,667.19,678.49,663.31,676.55,5494934.0
2023-03-11,667.19,678.49,663.31,676.55,5494934.0
2023-03-12,667.19,678.49,663.31,676.55,5494934.0
2023-03-13,677.99,688.55,670.18,672.77,1652102.0
2023-03-14,668.43,679.94,664.9,669.23,1596957.0
2023-03-15,669.33,681.93,669.33,676.8,1246834.0
2023-03-16,676.5,676.5,646.33,659.62,2568045.0
2023-03-17,667.19,675.16,661.46,673.56,1710922.0
2023-03-18,667.19,675.16,661.46,673.56,1710922.0
2023-03-19,667.19,675.16,661.46,673.56,1710922.0
2023-03-20,662.31,670.08,657.23,665.35,1512758.0
2023-03-21,663.26,668.68,659.22,662.96,1168012.0
2023-03-22,657.33,668.43,657.28,659.47,968152.0
2023-03-23,657.88,667.99,655.49,665.0,1121782.0
2023-03-24,672.72,672.72,653.0,655.04,1585903.0
2023-03-25,672.72,672.72,653.0,655.04,1585903.0
2023-03-26,672.72,672.72,653.0,655.04,1585903.0
2023-03-27,658.33,663.95,653.1,656.09,1168766.0
2023-03-28,659.22,660.17,653.0,657.23,1218826.0
2023-03-29,660.52,682.58,655.84,676.05,2248568.0
2023-03-30,660.52,682.58,655.84,676.05,2248568.0
2023-03-31,671.32,689.6,671.32,685.21,1511034.0
2023-04-01,671.32,689.6,671.32,685.21,1511034.0
2023-04-02,671.32,689.6,671.32,685.21,1511034.0
2023-04-03,685.36,688.75,673.31,679.34,1369227.0
2023-04-04,685.36,688.75,673.31,679.34,1369227.0
2023-04-05,678.79,687.11,672.22,683.67,1216408.0
2023-04-06,683.77,685.11,677.4,679.84,749753.0
2023-04-07,683.77,685.11,677.4,679.84,749753.0
2023-04-08,683.77,685.11,677.4,679.84,749753.0
2023-04-09,683.77,685.11,677.4,679.84,749753.0
2023-04-10,681.18,690.34,678.19,685.61,630669.0
2023-04-11,687.11,712.0,685.61,710.61,4181613.0
2023-04-12,716.88,719.47,708.32,715.24,1891471.0
2023-04-13,712.4,718.97,711.25,717.63,856024.0
2023-04-14,712.4,718.97,711.25,717.63,856024.0
2023-04-15,712.4,718.97,711.25,717.63,856024.0
2023-04-16,712.4,718.97,711.25,717.63,856024.0
2023-04-17,708.07,720.62,708.07,718.18,1281479.0
2023-04-18,717.03,721.96,709.41,716.33,864259.0
2023-04-19,715.98,730.62,712.35,719.32,2312781.0
2023-04-20,717.73,723.95,709.71,712.8,1055198.0
2023-04-21,715.98,715.98,700.15,707.67,1444744.0
2023-04-22,715.98,715.98,700.15,707.67,1444744.0
2023-04-23,715.98,715.98,700.15,707.67,1444744.0
2023-04-24,707.87,720.86,702.19,717.33,754258.0
2023-04-25,717.33,727.54,698.21,721.96,1119332.0
2023-04-26,720.32,721.61,708.81,720.42,1303032.0
2023-04-27,718.03,731.67,714.59,729.03,1294331.0
2023-04-28,731.92,732.91,718.52,722.26,1610759.0
2023-04-29,731.92,732.91,718.52,722.26,1610759.0
2023-04-30,731.92,732.91,718.52,722.26,1610759.0
2023-05-01,731.92,732.91,718.52,722.26,1610759.0
2023-05-02,723.15,743.37,723.15,734.81,2031694.0
2023-05-03,731.87,732.42,722.86,729.38,1235775.0
2023-05-04,735.3,738.89,727.19,735.6,1518687.0
2023-05-05,730.12,738.54,727.44,730.27,960567.0
2023-05-06,730.12,738.54,727.44,730.27,960567.0
2023-05-07,730.12,738.54,727.44,730.27,960567.0
2023-05-08,729.03,737.89,726.99,729.73,1188904.0
2023-05-09,730.52,737.39,719.47,721.56,1205618.0
2023-05-10,726.79,726.79,716.38,721.31,947251.0
2023-05-11,726.74,726.74,705.53,707.62,1324255.0
2023-05-12,702.04,705.93,688.25,699.7,1537370.0
2023-05-13,702.04,705.93,688.25,699.7,1537370.0
2023-05-14,702.04,705.93,688.25,699.7,1537370.0
2023-05-15,699.7,707.62,694.08,702.59,1030915.0
2023-05-16,702.89,708.07,697.61,699.8,889878.0
2023-05-17,699.06,699.06,688.9,692.18,1721998.0
2023-05-18,699.9,706.52,686.36,689.15,3726073.0
2023-05-19,689.35,693.98,678.19,690.94,2380644.0
2023-05-20,689.35,693.98,678.19,690.94,2380644.0
2023-05-21,689.35,693.98,678.19,690.94,2380644.0
2023-05-22,696.02,704.83,684.57,701.64,2229914.0
2023-05-23,706.03,709.16,699.55,701.15,2427545.0
2023-05-24,693.13,703.69,691.59,693.08,1224959.0
2023-05-25,692.83,699.7,687.11,693.73,1234153.0
2023-05-26,697.01,702.49,691.24,698.76,1501916.0
2023-05-27,697.01,702.49,691.24,698.76,1501916.0
2023-05-28,697.01,702.49,691.24,698.76,1501916.0
2023-05-29,699.75,705.98,698.11,699.25,1622097.0
2023-05-30,694.62,714.89,694.62,701.64,3388730.0
2023-05-31,698.21,701.99,688.1,693.38,15014033.0
2023-06-01,694.23,698.96,688.25,690.94,2238253.0
2023-06-02,692.13,706.08,692.13,703.64,3583937.0
2023-06-03,692.13,706.08,692.13,703.64,3583937.0
2023-06-04,692.13,706.08,692.13,703.64,3583937.0
2023-06-05,704.08,711.35,700.05,709.16,2605715.0
2023-06-06,714.84,714.84,705.83,709.86,2513672.0
2023-06-07,710.06,729.28,710.06,726.69,3719461.0
2023-06-08,725.94,761.24,724.8,745.66,10000701.0
2023-06-09,746.9,753.78,738.39,745.36,2483928.0
2023-06-10,746.9,753.78,738.39,745.36,2483928.0
2023-06-11,746.9,753.78,738.39,745.36,2483928.0
2023-06-12,752.73,754.77,741.53,744.17,1753126.0
2023-06-13,751.83,759.4,748.0,753.48,3496244.0
2023-06-14,756.86,775.73,755.97,769.61,4986151.0
2023-06-15,769.81,774.74,765.28,767.37,2390753.0
2023-06-16,771.75,778.52,769.26,772.85,2476874.0
2023-06-17,771.75,778.52,769.26,772.85,2476874.0
2023-06-18,771.75,778.52,769.26,772.85,2476874.0
2023-06-19,774.79,778.72,764.58,768.41,1496340.0
2023-06-20,768.31,783.2,765.33,769.91,2439010.0
2023-06-21,769.56,770.75,748.9,755.57,3002825.0
2023-06-22,746.9,760.55,742.77,749.19,2005528.0
2023-06-23,741.93,755.52,740.73,743.37,1791008.0
2023-06-24,741.93,755.52,740.73,743.37,1791008.0
2023-06-25,741.93,755.52,740.73,743.37,1791008.0
2023-06-26,748.2,748.2,734.01,745.66,1627000.0
2023-06-27,745.01,761.79,745.01,759.3,2875301.0
2023-06-28,764.78,788.13,758.8,780.11,8585232.0
2023-06-29,764.78,788.13,758.8,780.11,8585232.0
2023-06-30,781.76,785.69,776.38,781.51,2690868.0
2023-07-01,781.76,785.69,776.38,781.51,2690868.0
2023-07-02,781.76,785.69,776.38,781.51,2690868.0
2023-07-03,782.8,804.91,782.8,790.67,4939063.0
2023-07-04,791.12,799.38,785.99,793.31,2583907.0
2023-07-05,797.34,800.23,784.79,788.58,2629058.0
2023-07-06,800.88,801.18,785.69,792.21,3673469.0
2023-07-07,792.21,798.54,781.11,785.09,2709368.0
2023-07-08,792.21,798.54,781.11,785.09,2709368.0
2023-07-09,792.21,798.54,781.11,785.09,2709368.0
2023-07-10,783.75,810.39,783.75,807.2,5144951.0
2023-07-11,817.65,817.65,793.3,797.4,3164093.0
2023-07-12,805.0,814.8,788.65,805.7,26186129.0
2023-07-13,806.05,814.4,796.8,802.15,4027515.0
2023-07-14,808.0,808.0,792.1,804.85,2124719.0
2023-07-15,808.0,808.0,792.1,804.85,2124719.0
2023-07-16,808.0,808.0,792.1,804.85,2124719.0
2023-07-17,804.35,812.0,796.2,798.15,1889163.0
2023-07-18,797.35,801.0,788.5,790.9,1736115.0
2023-07-19,792.05,797.85,789.05,791.9,1678669.0
2023-07-20,790.15,801.5,785.75,799.05,1915593.0
2023-07-21,795.05,823.35,782.3,786.45,8818186.0
2023-07-22,795.05,823.35,782.3,786.45,8818186.0
2023-07-23,795.05,823.35,782.3,786.45,8818186.0
2023-07-24,786.5,789.1,773.2,775.65,2812302.0
2023-07-25,776.05,805.5,776.05,800.55,5002534.0
2023-07-26,807.45,809.0,800.0,805.45,3199523.0
2023-07-27,801.0,814.5,791.0,793.75,2950820.0
2023-07-28,795.0,806.0,786.0,804.15,2225302.0
2023-07-29,795.0,806.0,786.0,804.15,2225302.0
2023-07-30,795.0,806.0,786.0,804.15,2225302.0
2023-07-31,804.1,821.2,804.1,816.75,4342700.0
2023-08-01,823.0,825.0,816.95,820.9,2516056.0
2023-08-02,819.95,819.95,798.35,804.25,2031819.0
2023-08-03,799.1,809.0,794.2,804.45,1872898.0
2023-08-04,808.0,814.85,802.8,805.95,1319840.0
2023-08-05,808.0,814.85,802.8,805.95,1319840.0
2023-08-06,808.0,814.85,802.8,805.95,1319840.0
2023-08-07,807.0,816.6,803.55,813.05,1453592.0
2023-08-08,815.05,818.35,799.35,801.3,961421.0
2023-08-09,808.85,829.0,801.35,823.45,3180295.0
2023-08-10,824.05,835.0,819.25,831.5,6412312.0
2023-08-11,830.0,831.35,815.6,820.65,3300224.0
2023-08-12,830.0,831.35,815.6,820.65,3300224.0
2023-08-13,830.0,831.35,815.6,820.65,3300224.0
2023-08-14,819.0,819.0,793.4,799.45,1922893.0
2023-08-15,819.0,819.0,793.4,799.45,1922893.0
2023-08-16,800.05,803.7,789.0,795.3,1379783.0
2023-08-17,792.35,796.8,783.6,789.75,1473218.0
2023-08-18,790.0,793.9,783.3,787.1,1659145.0
2023-08-19,790.0,793.9,783.3,787.1,1659145.0
2023-08-20,790.0,793.9,783.3,787.1,1659145.0
2023-08-21,787.1,797.6,787.1,794.75,1062184.0
2023-08-22,795.75,799.95,792.3,795.2,851857.0
2023-08-23,795.0,802.9,793.05,797.9,1295271.0
2023-08-24,797.35,806.7,786.15,787.9,1760127.0
2023-08-25,786.15,787.95,770.55,773.15,1622558.0
2023-08-26,786.15,787.95,770.55,773.15,1622558.0
2023-08-27,786.15,787.95,770.55,773.15,1622558.0
2023-08-28,766.05,780.95,766.05,773.0,1794104.0
2023-08-29,778.0,785.9,775.55,782.65,1862509.0
2023-08-30,789.6,791.95,784.0,787.15,2085300.0
2023-08-31,783.05,791.8,777.0,779.65,4218959.0
2023-09-01,779.85,807.7,778.0,806.4,3681853.0
2023-09-02,779.85,807.7,778.0,806.4,3681853.0
2023-09-03,779.85,807.7,778.0,806.4,3681853.0
2023-09-04,810.05,826.65,808.5,809.8,3691159.0
2023-09-05,805.25,818.2,800.5,815.95,1817627.0
2023-09-06,816.3,817.5,803.3,814.9,2257779.0
2023-09-07,813.25,821.4,805.5,819.3,2693117.0
2023-09-08,817.0,824.0,810.6,815.75,1908303.0
2023-09-09,817.0,824.0,810.6,815.75,1908303.0
2023-09-10,817.0,824.0,810.6,815.75,1908303.0
2023-09-11,821.85,829.35,816.45,824.25,1770321.0
2023-09-12,834.95,840.0,811.9,816.2,2868517.0
2023-09-13,816.25,820.15,808.0,810.7,1413310.0
2023-09-14,803.2,825.15,803.2,810.35,2437986.0
2023-09-15,810.05,819.7,805.0,812.85,4496270.0
2023-09-16,810.05,819.7,805.0,812.85,4496270.0
2023-09-17,810.05,819.7,805.0,812.85,4496270.0
2023-09-18,812.4,814.95,807.25,808.8,1408625.0
2023-09-19,812.4,814.95,807.25,808.8,1408625.0
2023-09-20,804.8,810.9,785.2,786.75,3441969.0
2023-09-21,786.7,791.6,774.0,778.35,3057229.0
2023-09-22,779.95,783.7,772.55,774.05,2200516.0
2023-09-23,779.95,783.7,772.55,774.05,2200516.0
2023-09-24,779.95,783.7,772.55,774.05,2200516.0
2023-09-25,774.05,783.45,774.05,779.9,2376297.0
2023-09-26,779.9,788.5,777.95,779.65,1767497.0
2023-09-27,782.0,785.7,774.65,779.6,2844810.0
2023-09-28,781.75,787.4,764.35,768.1,3242307.0
2023-09-29,775.85,783.9,771.45,779.6,1773296.0
2023-09-30,775.85,783.9,771.45,779.6,1773296.0
2023-10-01,775.85,783.9,771.45,779.6,1773296.0
2023-10-02,775.85,783.9,771.45,779.6,1773296.0
2023-10-03,779.0,779.0,768.0,770.25,1124600.0
2023-10-04,767.95,768.9,753.15,756.6,1684251.0
2023-10-05,760.0,762.65,752.9,755.5,1485563.0
2023-10-06,760.35,771.35,758.65,765.2,2117687.0
2023-10-07,760.35,771.35,758.65,765.2,2117687.0
2023-10-08,760.35,771.35,758.65,765.2,2117687.0
2023-10-09,751.3,761.4,749.15,757.55,777701.0
2023-10-10,757.15,774.2,757.15,771.9,1373070.0
2023-10-11,773.0,782.8,773.0,777.25,2397244.0
2023-10-12,781.5,790.0,779.45,783.45,2221569.0
2023-10-13,779.0,780.15,773.0,777.25,1050856.0
2023-10-14,779.0,780.15,773.0,777.25,1050856.0
2023-10-15,779.0,780.15,773.0,777.25,1050856.0
2023-10-16,772.65,794.35,772.65,790.7,2203054.0
2023-10-17,794.85,796.0,788.15,790.15,1078926.0
2023-10-18,790.55,801.0,781.2,784.4,1286736.0
2023-10-19,782.35,782.7,769.15,780.45,2161567.0
2023-10-20,777.35,779.75,761.9,769.4,1562986.0
2023-10-21,777.35,779.75,761.9,769.4,1562986.0
2023-10-22,777.35,779.75,761.9,769.4,1562986.0
2023-10-23,770.8,774.95,742.75,748.95,1786827.0
2023-10-24,770.8,774.95,742.75,748.95,1786827.0
2023-10-25,754.1,761.85,741.5,748.3,2528902.0
2023-10-26,743.25,745.0,725.5,728.7,2585622.0
2023-10-27,729.7,735.5,725.25,732.0,1660229.0
2023-10-28,729.7,735.5,725.25,732.0,1660229.0
2023-10-29,729.7,735.5,725.25,732.0,1660229.0
2023-10-30,735.55,736.8,726.0,734.5,1218540.0
2023-10-31,735.3,738.55,727.0,736.35,1378517.0
2023-11-01,737.0,737.3,723.0,724.45,1919995.0
2023-11-02,724.7,734.4,724.7,733.35,1120082.0
2023-11-03,734.05,748.05,734.05,746.05,2670928.0
2023-11-04,734.05,748.05,734.05,746.05,2670928.0
2023-11-05,734.05,748.05,734.05,746.05,2670928.0
2023-11-06,749.75,756.45,744.9,754.0,2837793.0
2023-11-07,757.0,759.6,746.4,748.6,2325359.0
2023-11-08,754.95,758.0,745.0,756.7,2690138.0
2023-11-09,757.0,760.0,749.0,750.85,2685704.0
2023-11-10,745.05,759.0,745.05,754.75,1319469.0
2023-11-11,745.05,759.0,745.05,754.75,1319469.0
2023-11-12,755.1,761.0,753.0,756.55,137854.0
2023-11-13,757.2,763.25,752.55,761.1,969728.0
2023-11-14,757.2,763.25,752.55,761.1,969728.0
2023-11-15,765.4,782.5,765.4,772.85,2741439.0
2023-11-16,774.95,774.95,763.3,769.15,1726502.0
2023-11-17,768.85,775.0,765.85,768.8,1713277.0
2023-11-18,768.85,775.0,765.85,768.8,1713277.0
2023-11-19,768.85,775.0,765.85,768.8,1713277.0
2023-11-20,770.0,772.0,760.55,761.85,1041859.0
2023-11-21,766.85,779.65,765.0,775.8,2134162.0
2023-11-22,772.05,776.8,765.5,768.45,1335823.0
2023-11-23,770.05,777.95,767.15,775.55,1110016.0
2023-11-24,777.05,786.25,776.35,782.05,2257051.0
2023-11-25,777.05,786.25,776.35,782.05,2257051.0
2023-11-26,777.05,786.25,776.35,782.05,2257051.0
2023-11-27,777.05,786.25,776.35,782.05,2257051.0
2023-11-28,782.1,785.55,778.75,782.35,882294.0
2023-11-29,786.85,795.0,782.2,793.25,1508384.0
2023-11-30,793.05,808.15,789.6,801.1,3267691.0
2023-12-01,807.95,815.0,796.9,810.8,2258558.0
2023-12-02,807.95,815.0,796.9,810.8,2258558.0
2023-12-03,807.95,815.0,796.9,810.8,2258558.0
2023-12-04,815.15,823.4,812.0,819.6,3004539.0
2023-12-05,819.25,826.0,814.15,821.7,1373899.0
2023-12-06,824.95,833.4,815.2,824.7,1753759.0
2023-12-07,825.15,830.75,817.85,819.15,1751288.0
2023-12-08,822.0,853.45,822.0,839.35,7575749.0
2023-12-09,822.0,853.45,822.0,839.35,7575749.0
2023-12-10,822.0,853.45,822.0,839.35,7575749.0
2023-12-11,839.55,847.0,831.6,845.1,1738074.0
2023-12-12,849.85,862.8,845.25,853.85,2610927.0
2023-12-13,854.1,859.2,839.9,851.4,2266268.0
2023-12-14,859.0,861.55,845.8,847.4,2748505.0
2023-12-15,854.05,870.55,851.6,867.2,4268046.0
2023-12-16,854.05,870.55,851.6,867.2,4268046.0
2023-12-17,854.05,870.55,851.6,867.2,4268046.0
2023-12-18,840.15,865.55,836.0,854.9,4552591.0
2023-12-19,854.7,861.5,847.6,858.7,1325889.0
2023-12-20,858.8,863.75,839.5,842.25,1853149.0
2023-12-21,831.1,847.65,820.1,841.9,2151638.0
2023-12-22,845.95,857.95,843.1,855.3,1925092.0
2023-12-23,845.95,857.95,843.1,855.3,1925092.0
2023-12-24,845.95,857.95,843.1,855.3,1925092.0
2023-12-25,845.95,857.95,843.1,855.3,1925092.0
2023-12-26,858.45,863.0,849.95,852.3,1385017.0
2023-12-27,863.9,882.8,855.65,875.9,2545365.0
2023-12-28,885.95,895.75,872.0,880.8,4646864.0
2023-12-29,884.65,887.5,873.3,880.25,2441708.0
2023-12-30,884.65,887.5,873.3,880.25,2441708.0
2023-12-31,884.65,887.5,873.3,880.25,2441708.0
2024-01-01,879.95,884.8,874.95,877.6,822957.0
2024-01-02,884.85,884.85,859.1,870.2,1660856.0
2024-01-03,862.8,870.0,835.95,837.65,4186973.0
2024-01-04,845.1,845.1,835.0,837.1,1930963.0
2024-01-05,838.15,845.8,827.2,829.4,2222096.0
2024-01-06,838.15,845.8,827.2,829.4,2222096.0
2024-01-07,838.15,845.8,827.2,829.4,2222096.0
2024-01-08,835.0,836.65,820.7,821.95,1174359.0
2024-01-09,825.15,831.95,819.15,821.4,1516981.0
2024-01-10,822.95,831.45,811.2,829.8,1293999.0
2024-01-11,834.7,836.75,820.1,822.05,1232935.0
2024-01-12,823.0,830.8,820.8,825.8,1499818.0
2024-01-13,823.0,830.8,820.8,825.8,1499818.0
2024-01-14,823.0,830.8,820.8,825.8,1499818.0
2024-01-15,828.45,830.75,820.0,825.15,1531213.0
2024-01-16,828.0,839.5,819.35,832.3,1964983.0
2024-01-17,822.65,830.0,810.05,812.65,1498721.0
2024-01-18,811.25,814.5,792.6,803.65,2074895.0
2024-01-19,804.05,820.7,804.05,816.65,1521067.0
2024-01-20,818.05,822.8,806.2,808.2,517674.0
2024-01-21,818.05,822.8,806.2,808.2,517674.0
2024-01-22,818.05,822.8,806.2,808.2,517674.0
2024-01-23,808.2,816.0,788.45,790.4,1602853.0
