,SOTL IN Equity,SOTL IN Equity,SOTL IN Equity,SOTL IN Equity,SOTL IN Equity
2018-08-23,341.35,342.43,332.06,332.81,680109.0
2018-08-24,333.09,335.45,324.51,327.06,714273.0
2018-08-25,333.09,335.45,324.51,327.06,714273.0
2018-08-26,333.09,335.45,324.51,327.06,714273.0
2018-08-27,329.41,333.75,325.45,327.39,524915.0
2018-08-28,328.09,347.81,327.29,344.46,2615635.0
2018-08-29,347.15,352.48,339.6,342.86,1672711.0
2018-08-30,344.32,345.88,331.21,336.68,987844.0
2018-08-31,336.3,345.26,333.85,342.1,909650.0
2018-09-01,336.3,345.26,333.85,342.1,909650.0
2018-09-02,336.3,345.26,333.85,342.1,909650.0
2018-09-03,344.37,347.86,338.71,340.83,834924.0
2018-09-04,340.64,341.82,329.23,334.6,847242.0
2018-09-05,338.61,338.61,318.0,328.09,1411992.0
2018-09-06,329.23,335.31,325.45,330.5,1016287.0
2018-09-07,330.73,340.55,326.25,333.85,1391476.0
2018-09-08,330.73,340.55,326.25,333.85,1391476.0
2018-09-09,330.73,340.55,326.25,333.85,1391476.0
2018-09-10,333.94,335.73,328.38,329.56,618962.0
2018-09-11,331.96,331.96,319.79,322.48,845088.0
2018-09-12,320.83,321.54,304.93,313.24,2037683.0
2018-09-13,320.83,321.54,304.93,313.24,2037683.0
2018-09-14,315.92,323.52,313.47,317.24,1127858.0
2018-09-15,315.92,323.52,313.47,317.24,1127858.0
2018-09-16,315.92,323.52,313.47,317.24,1127858.0
2018-09-17,319.79,327.01,319.56,321.96,1328233.0
2018-09-18,324.27,328.28,319.98,321.82,791308.0
2018-09-19,324.13,326.16,317.06,321.68,765172.0
2018-09-20,324.13,326.16,317.06,321.68,765172.0
2018-09-21,325.55,326.21,283.95,306.54,1251287.0
2018-09-22,325.55,326.21,283.95,306.54,1251287.0
2018-09-23,325.55,326.21,283.95,306.54,1251287.0
2018-09-24,307.53,309.42,298.76,300.83,787099.0
2018-09-25,300.93,311.44,297.15,305.08,706873.0
2018-09-26,306.96,313.38,302.2,311.77,898783.0
2018-09-27,312.34,317.58,298.47,300.17,821437.0
2018-09-28,302.76,304.93,264.13,276.73,1516175.0
2018-09-29,302.76,304.93,264.13,276.73,1516175.0
2018-09-30,302.76,304.93,264.13,276.73,1516175.0
2018-10-01,272.81,283.95,259.42,278.57,1683969.0
2018-10-02,272.81,283.95,259.42,278.57,1683969.0
2018-10-03,280.17,291.87,269.89,285.08,1043915.0
2018-10-04,282.95,290.17,274.84,282.67,1203508.0
2018-10-05,284.89,287.67,273.57,277.39,670319.0
2018-10-06,284.89,287.67,273.57,277.39,670319.0
2018-10-07,284.89,287.67,273.57,277.39,670319.0
2018-10-08,275.93,278.29,259.94,265.88,1508151.0
2018-10-09,267.77,273.57,262.39,267.91,776759.0
2018-10-10,273.24,291.87,266.02,290.08,1133667.0
2018-10-11,278.29,288.33,264.13,281.59,819449.0
2018-10-12,285.74,303.66,285.74,295.88,1301401.0
2018-10-13,285.74,303.66,285.74,295.88,1301401.0
2018-10-14,285.74,303.66,285.74,295.88,1301401.0
2018-10-15,299.42,302.81,294.75,299.89,789184.0
2018-10-16,303.05,321.11,299.89,317.34,2106921.0
2018-10-17,322.24,332.53,311.3,313.57,1811391.0
2018-10-18,322.24,332.53,311.3,313.57,1811391.0
2018-10-19,309.42,311.68,300.12,308.52,881637.0
2018-10-20,309.42,311.68,300.12,308.52,881637.0
2018-10-21,309.42,311.68,300.12,308.52,881637.0
2018-10-22,316.02,316.02,306.59,307.81,710504.0
2018-10-23,305.64,312.72,299.04,300.74,1138852.0
2018-10-24,303.57,310.36,300.83,305.59,1765649.0
2018-10-25,305.36,312.72,300.08,307.86,1374593.0
2018-10-26,308.0,329.04,305.17,326.35,2204638.0
2018-10-27,308.0,329.04,305.17,326.35,2204638.0
2018-10-28,308.0,329.04,305.17,326.35,2204638.0
2018-10-29,330.17,349.46,324.6,347.48,2839165.0
2018-10-30,347.24,374.03,345.03,349.55,4910133.0
2018-10-31,352.81,362.53,349.04,359.65,1601706.0
2018-11-01,362.24,377.24,362.1,366.82,2735362.0
2018-11-02,367.9,373.56,349.13,353.33,1711195.0
2018-11-03,367.9,373.56,349.13,353.33,1711195.0
2018-11-04,367.9,373.56,349.13,353.33,1711195.0
2018-11-05,353.37,357.53,340.59,343.66,1177929.0
2018-11-06,346.96,360.21,345.73,354.84,2174932.0
2018-11-07,358.37,362.29,353.85,358.7,429528.0
2018-11-08,358.37,362.29,353.85,358.7,429528.0
2018-11-09,358.33,367.43,355.45,362.81,1059090.0
2018-11-10,358.33,367.43,355.45,362.81,1059090.0
2018-11-11,358.33,367.43,355.45,362.81,1059090.0
2018-11-12,365.26,365.4,353.75,355.4,494817.0
2018-11-13,350.07,354.65,344.32,348.0,679699.0
2018-11-14,349.08,351.63,341.72,343.23,547624.0
2018-11-15,344.22,347.86,339.6,343.85,684958.0
2018-11-16,345.5,345.5,332.06,336.68,981587.0
2018-11-17,345.5,345.5,332.06,336.68,981587.0
2018-11-18,345.5,345.5,332.06,336.68,981587.0
2018-11-19,336.68,336.68,326.02,328.42,726984.0
2018-11-20,326.58,334.89,319.89,321.96,896719.0
2018-11-21,321.68,331.77,319.46,329.89,1022776.0
2018-11-22,332.95,332.95,320.74,321.87,637824.0
2018-11-23,332.95,332.95,320.74,321.87,637824.0
2018-11-24,332.95,332.95,320.74,321.87,637824.0
2018-11-25,332.95,332.95,320.74,321.87,637824.0
2018-11-26,323.57,324.89,312.91,316.16,676793.0
2018-11-27,318.71,326.87,315.88,325.5,755425.0
2018-11-28,325.69,331.58,319.04,324.27,1012361.0
2018-11-29,323.75,328.52,321.02,322.48,544153.0
2018-11-30,323.94,333.0,321.02,328.0,928501.0
2018-12-01,323.94,333.0,321.02,328.0,928501.0
2018-12-02,323.94,333.0,321.02,328.0,928501.0
2018-12-03,330.31,336.02,320.74,321.49,805274.0
2018-12-04,321.63,322.9,315.5,316.49,573852.0
2018-12-05,316.02,318.8,302.81,305.92,977470.0
2018-12-06,302.81,303.71,290.17,291.4,1243581.0
2018-12-07,292.48,296.92,280.17,282.34,1201531.0
2018-12-08,292.48,296.92,280.17,282.34,1201531.0
2018-12-09,292.48,296.92,280.17,282.34,1201531.0
2018-12-10,278.29,281.12,266.07,268.19,1573959.0
2018-12-11,264.32,273.05,262.25,268.43,2265951.0
2018-12-12,272.62,277.34,269.56,274.32,2711513.0
2018-12-13,277.25,282.06,274.61,276.59,3117812.0
2018-12-14,276.21,276.4,270.03,272.81,1039478.0
2018-12-15,276.21,276.4,270.03,272.81,1039478.0
2018-12-16,276.21,276.4,270.03,272.81,1039478.0
2018-12-17,275.45,276.26,268.99,270.83,1162354.0
2018-12-18,270.74,289.51,270.74,282.39,5841403.0
2018-12-19,285.36,290.36,281.68,283.52,3162288.0
2018-12-20,284.89,287.62,279.7,280.74,1198272.0
2018-12-21,282.95,282.95,268.85,269.94,2192604.0
2018-12-22,282.95,282.95,268.85,269.94,2192604.0
2018-12-23,282.95,282.95,268.85,269.94,2192604.0
2018-12-24,271.49,274.94,266.49,268.1,1198106.0
2018-12-25,271.49,274.94,266.49,268.1,1198106.0
2018-12-26,268.38,272.53,261.35,268.0,1545017.0
2018-12-27,275.27,275.27,266.96,268.05,1033230.0
2018-12-28,270.74,276.96,269.32,272.81,1377901.0
2018-12-29,270.74,276.96,269.32,272.81,1377901.0
2018-12-30,270.74,276.96,269.32,272.81,1377901.0
2018-12-31,274.89,279.61,273.57,276.82,1176482.0
2019-01-01,279.23,283.8,275.45,278.99,1352953.0
2019-01-02,279.13,282.81,275.45,277.29,1146750.0
2019-01-03,276.87,280.08,272.62,274.51,993726.0
2019-01-04,276.4,277.34,269.04,269.89,1177713.0
2019-01-05,276.4,277.34,269.04,269.89,1177713.0
2019-01-06,276.4,277.34,269.04,269.89,1177713.0
2019-01-07,272.67,276.73,267.91,268.76,1067094.0
2019-01-08,270.27,274.28,266.59,269.04,933519.0
2019-01-09,273.1,273.24,269.56,271.68,1070117.0
2019-01-10,273.1,278.1,269.79,273.85,1799852.0
2019-01-11,274.51,278.24,274.51,276.35,1302682.0
2019-01-12,274.51,278.24,274.51,276.35,1302682.0
2019-01-13,274.51,278.24,274.51,276.35,1302682.0
2019-01-14,278.1,278.1,272.15,273.33,656055.0
2019-01-15,273.57,277.44,272.86,274.98,706494.0
2019-01-16,275.83,277.44,269.28,270.08,883263.0
2019-01-17,271.68,275.93,267.48,272.72,1123734.0
2019-01-18,275.45,281.12,272.15,274.84,1936823.0
2019-01-19,275.45,281.12,272.15,274.84,1936823.0
2019-01-20,275.45,281.12,272.15,274.84,1936823.0
2019-01-21,275.55,281.12,274.84,280.36,1695779.0
2019-01-22,281.59,284.75,277.62,278.99,1456618.0
2019-01-23,280.17,283.1,272.62,276.16,1119888.0
2019-01-24,277.67,282.48,271.68,274.18,3342245.0
2019-01-25,275.55,279.98,265.36,267.67,1496349.0
2019-01-26,275.55,279.98,265.36,267.67,1496349.0
2019-01-27,275.55,279.98,265.36,267.67,1496349.0
2019-01-28,268.29,268.29,245.27,246.4,2709752.0
2019-01-29,247.15,248.33,225.93,236.26,2254866.0
2019-01-30,238.33,244.32,234.14,238.24,1456249.0
2019-01-31,242.86,242.86,230.65,232.49,1214016.0
2019-02-01,233.85,235.55,194.99,210.79,7998673.0
2019-02-02,233.85,235.55,194.99,210.79,7998673.0
2019-02-03,233.85,235.55,194.99,210.79,7998673.0
2019-02-04,213.95,221.45,196.21,213.19,4231288.0
2019-02-05,213.19,213.85,202.91,206.21,1837665.0
2019-02-06,209.42,209.47,198.67,206.12,1452067.0
2019-02-07,204.04,223.29,201.92,220.03,2426056.0
2019-02-08,221.12,229.61,210.88,214.94,2531562.0
2019-02-09,221.12,229.61,210.88,214.94,2531562.0
2019-02-10,221.12,229.61,210.88,214.94,2531562.0
2019-02-11,216.45,219.8,202.16,207.82,1341005.0
2019-02-12,205.84,209.89,170.74,204.42,1072497.0
2019-02-13,204.61,209.09,200.04,202.11,1617355.0
2019-02-14,201.87,209.33,199.99,206.78,1559784.0
2019-02-15,208.48,210.93,201.17,202.68,1496500.0
2019-02-16,208.48,210.93,201.17,202.68,1496500.0
2019-02-17,208.48,210.93,201.17,202.68,1496500.0
2019-02-18,198.34,210.36,198.34,206.31,1202687.0
2019-02-19,206.69,221.59,206.69,219.04,2200930.0
2019-02-20,221.68,226.31,220.6,224.51,1239925.0
2019-02-21,225.03,234.42,222.77,232.11,1503621.0
2019-02-22,233.38,235.46,228.38,231.68,1118492.0
2019-02-23,233.38,235.46,228.38,231.68,1118492.0
2019-02-24,233.38,235.46,228.38,231.68,1118492.0
2019-02-25,234.28,237.63,229.47,234.28,866044.0
2019-02-26,229.18,232.06,223.48,228.76,1183136.0
2019-02-27,231.12,234.61,217.3,224.04,1349896.0
2019-02-28,225.84,229.84,223.57,227.91,773880.0
2019-03-01,229.33,233.67,227.91,232.96,755881.0
2019-03-02,229.33,233.67,227.91,232.96,755881.0
2019-03-03,229.33,233.67,227.91,232.96,755881.0
2019-03-04,229.33,233.67,227.91,232.96,755881.0
2019-03-05,234.84,254.61,234.33,252.86,2309388.0
2019-03-06,254.32,261.87,243.05,245.93,1795493.0
2019-03-07,246.97,255.27,241.97,251.78,1896660.0
2019-03-08,253.33,259.42,250.6,253.62,1625406.0
2019-03-09,253.33,259.42,250.6,253.62,1625406.0
2019-03-10,253.33,259.42,250.6,253.62,1625406.0
2019-03-11,254.42,260.74,253.76,256.07,866120.0
2019-03-12,258.85,263.85,257.53,261.64,1254606.0
2019-03-13,261.64,263.95,251.02,252.53,1114240.0
2019-03-14,251.4,253.1,240.55,243.57,2055417.0
2019-03-15,244.32,244.32,216.02,217.86,8244948.0
2019-03-16,244.32,244.32,216.02,217.86,8244948.0
2019-03-17,244.32,244.32,216.02,217.86,8244948.0
2019-03-18,216.97,221.17,203.43,206.5,7586252.0
2019-03-19,207.53,213.05,205.65,208.38,3434492.0
2019-03-20,209.42,217.72,208.48,211.26,4054131.0
2019-03-21,209.42,217.72,208.48,211.26,4054131.0
2019-03-22,212.53,216.73,207.91,210.03,1868573.0
2019-03-23,212.53,216.73,207.91,210.03,1868573.0
2019-03-24,212.53,216.73,207.91,210.03,1868573.0
2019-03-25,208.48,208.48,204.7,205.55,1011058.0
2019-03-26,208.34,210.27,205.7,207.06,1238788.0
2019-03-27,208.57,209.42,204.61,206.97,1184033.0
2019-03-28,206.69,209.89,205.79,207.3,1045592.0
2019-03-29,208.95,209.33,204.94,206.07,1121217.0
2019-03-30,208.95,209.33,204.94,206.07,1121217.0
2019-03-31,208.95,209.33,204.94,206.07,1121217.0
2019-04-01,206.69,216.02,206.69,211.69,2140933.0
2019-04-02,213.01,213.19,208.01,208.76,1191172.0
2019-04-03,211.97,211.97,205.22,207.49,1615552.0
2019-04-04,207.53,208.48,202.91,204.7,988799.0
2019-04-05,205.55,208.43,204.56,206.03,589223.0
2019-04-06,205.55,208.43,204.56,206.03,589223.0
2019-04-07,205.55,208.43,204.56,206.03,589223.0
2019-04-08,208.43,208.43,202.82,203.67,774291.0
2019-04-09,203.67,203.67,178.01,196.12,11511927.0
2019-04-10,196.07,196.36,186.31,188.62,4754659.0
2019-04-11,189.89,195.7,188.95,189.8,2432978.0
2019-04-12,192.82,194.52,188.95,189.75,2013990.0
2019-04-13,192.82,194.52,188.95,189.75,2013990.0
2019-04-14,192.82,194.52,188.95,189.75,2013990.0
2019-04-15,191.12,192.44,184.99,185.84,1738959.0
2019-04-16,186.83,189.8,181.97,182.44,2087384.0
2019-04-17,186.83,189.8,181.97,182.44,2087384.0
2019-04-18,183.95,188.57,183.01,185.7,1901881.0
2019-04-19,183.95,188.57,183.01,185.7,1901881.0
2019-04-20,183.95,188.57,183.01,185.7,1901881.0
2019-04-21,183.95,188.57,183.01,185.7,1901881.0
2019-04-22,185.84,192.44,183.2,190.79,2639358.0
2019-04-23,191.5,198.57,191.12,195.6,2926371.0
2019-04-24,202.87,204.7,181.17,182.21,12852117.0
2019-04-25,183.95,186.36,179.42,180.51,3896978.0
2019-04-26,181.22,188.29,169.99,186.64,22337904.0
2019-04-27,181.22,188.29,169.99,186.64,22337904.0
2019-04-28,181.22,188.29,169.99,186.64,22337904.0
2019-04-29,181.22,188.29,169.99,186.64,22337904.0
2019-04-30,188.1,190.27,177.35,180.08,2979945.0
2019-05-01,188.1,190.27,177.35,180.08,2979945.0
2019-05-02,179.19,183.01,175.04,179.0,2136148.0
2019-05-03,180.18,184.89,178.86,181.12,2020886.0
2019-05-04,180.18,184.89,178.86,181.12,2020886.0
2019-05-05,180.18,184.89,178.86,181.12,2020886.0
2019-05-06,179.23,181.92,169.85,180.93,1744363.0
2019-05-07,187.3,192.82,180.79,182.16,4288422.0
2019-05-08,179.47,184.89,172.25,173.43,3390013.0
2019-05-09,173.57,176.4,173.01,174.66,1224758.0
2019-05-10,176.03,176.4,171.69,172.11,968168.0
2019-05-11,176.03,176.4,171.69,172.11,968168.0
2019-05-12,176.03,176.4,171.69,172.11,968168.0
2019-05-13,172.4,173.53,167.49,168.62,1183381.0
2019-05-14,168.86,169.33,154.8,156.31,4626623.0
2019-05-15,157.73,162.3,155.89,156.59,2723441.0
2019-05-16,158.25,160.84,154.24,157.58,2057060.0
2019-05-17,157.44,160.18,156.17,157.3,1054242.0
2019-05-18,157.44,160.18,156.17,157.3,1054242.0
2019-05-19,157.44,160.18,156.17,157.3,1054242.0
2019-05-20,164.24,166.92,158.06,158.58,2214561.0
2019-05-21,159.19,160.04,153.76,155.04,1071554.0
2019-05-22,156.59,156.59,150.46,152.63,2281924.0
2019-05-23,155.18,156.59,138.25,140.27,5664726.0
2019-05-24,143.39,164.14,135.65,158.81,13194400.0
2019-05-25,143.39,164.14,135.65,158.81,13194400.0
2019-05-26,143.39,164.14,135.65,158.81,13194400.0
2019-05-27,158.58,167.68,156.59,165.84,7553901.0
2019-05-28,166.41,169.99,161.45,163.86,4041458.0
2019-05-29,164.05,168.24,160.37,164.75,3211054.0
2019-05-30,165.04,169.24,162.3,167.21,2524746.0
2019-05-31,167.91,171.22,161.26,163.62,3896608.0
2019-06-01,167.91,171.22,161.26,163.62,3896608.0
2019-06-02,167.91,171.22,161.26,163.62,3896608.0
2019-06-03,163.24,167.73,160.93,165.79,2210318.0
2019-06-04,165.7,167.63,162.96,163.95,1296559.0
2019-06-05,165.7,167.63,162.96,163.95,1296559.0
2019-06-06,163.91,168.2,161.12,163.86,1819925.0
2019-06-07,164.14,165.08,158.95,161.5,1112716.0
2019-06-08,164.14,165.08,158.95,161.5,1112716.0
2019-06-09,164.14,165.08,158.95,161.5,1112716.0
2019-06-10,165.04,165.18,160.18,163.72,1112229.0
2019-06-11,178.76,183.39,172.63,180.7,14724395.0
2019-06-12,181.88,186.69,180.98,184.66,4978459.0
2019-06-13,184.42,184.42,173.9,176.12,3310471.0
2019-06-14,176.03,176.69,169.9,171.36,1558059.0
2019-06-15,176.03,176.69,169.9,171.36,1558059.0
2019-06-16,176.03,176.69,169.9,171.36,1558059.0
2019-06-17,171.45,174.99,169.8,171.12,1304550.0
2019-06-18,173.34,174.52,167.91,169.38,1244905.0
2019-06-19,171.26,171.55,162.44,165.32,1654178.0
2019-06-20,165.08,167.91,161.36,166.03,1108368.0
2019-06-21,166.03,167.44,162.25,164.33,866942.0
2019-06-22,166.03,167.44,162.25,164.33,866942.0
2019-06-23,166.03,167.44,162.25,164.33,866942.0
2019-06-24,164.24,166.26,163.01,163.95,722304.0
2019-06-25,164.14,167.63,162.25,166.92,868738.0
2019-06-26,166.92,173.57,165.23,170.32,1354737.0
2019-06-27,170.74,173.57,169.33,170.18,721146.0
2019-06-28,171.69,171.69,164.99,165.6,774969.0
2019-06-29,171.69,171.69,164.99,165.6,774969.0
2019-06-30,171.69,171.69,164.99,165.6,774969.0
2019-07-01,166.97,167.44,158.81,162.16,1873340.0
2019-07-02,162.16,164.14,159.42,160.32,966713.0
2019-07-03,160.27,163.1,158.72,159.24,829579.0
2019-07-04,161.31,163.72,159.14,160.56,1099459.0
2019-07-05,161.64,169.14,159.09,162.58,2976032.0
2019-07-06,161.64,169.14,159.09,162.58,2976032.0
2019-07-07,161.64,169.14,159.09,162.58,2976032.0
2019-07-08,162.25,162.25,151.5,153.1,1856127.0
2019-07-09,154.42,155.65,148.25,152.54,1170946.0
2019-07-10,153.76,154.71,150.04,153.2,954301.0
2019-07-11,155.46,155.46,149.99,153.72,1011711.0
2019-07-12,156.12,158.01,153.06,154.66,1521028.0
2019-07-13,156.12,158.01,153.06,154.66,1521028.0
2019-07-14,156.12,158.01,153.06,154.66,1521028.0
2019-07-15,155.37,156.22,152.4,153.81,779702.0
2019-07-16,155.51,157.44,153.29,155.98,1424718.0
2019-07-17,156.59,161.03,155.7,158.67,1463832.0
2019-07-18,161.17,163.68,156.07,157.61,1470838.0
2019-07-19,159.83,165.99,154.14,159.54,3931872.0
2019-07-20,159.83,165.99,154.14,159.54,3931872.0
2019-07-21,159.83,165.99,154.14,159.54,3931872.0
2019-07-22,159.44,159.83,156.12,157.18,821120.0
2019-07-23,158.38,158.38,151.25,152.65,1126972.0
2019-07-24,152.22,153.03,142.58,144.12,1943295.0
2019-07-25,141.62,148.27,139.69,144.03,1976938.0
2019-07-26,145.47,152.55,144.03,151.4,1491931.0
2019-07-27,145.47,152.55,144.03,151.4,1491931.0
2019-07-28,145.47,152.55,144.03,151.4,1491931.0
2019-07-29,151.25,153.61,147.83,149.95,1046322.0
2019-07-30,150.29,151.73,145.95,146.96,986953.0
2019-07-31,144.99,147.11,139.79,143.54,1334841.0
2019-08-01,143.54,146.34,140.32,143.64,929245.0
2019-08-02,142.53,146.43,140.65,145.95,930119.0
2019-08-03,142.53,146.43,140.65,145.95,930119.0
2019-08-04,142.53,146.43,140.65,145.95,930119.0
2019-08-05,144.36,145.95,141.67,144.7,797243.0
2019-08-06,145.18,148.36,139.93,143.93,1217517.0
2019-08-07,144.03,145.28,139.21,140.08,665883.0
2019-08-08,141.04,141.04,133.67,137.04,1173926.0
2019-08-09,137.91,142.48,133.24,134.63,1205663.0
2019-08-10,137.91,142.48,133.24,134.63,1205663.0
2019-08-11,137.91,142.48,133.24,134.63,1205663.0
2019-08-12,137.91,142.48,133.24,134.63,1205663.0
2019-08-13,134.87,139.45,133.43,134.39,920340.0
2019-08-14,135.21,136.32,132.22,134.78,748857.0
2019-08-15,135.21,136.32,132.22,134.78,748857.0
2019-08-16,134.39,137.81,133.04,136.22,767558.0
2019-08-17,134.39,137.81,133.04,136.22,767558.0
2019-08-18,134.39,137.81,133.04,136.22,767558.0
2019-08-19,137.19,138.73,133.81,134.3,996476.0
2019-08-20,134.87,135.31,127.65,129.29,1027237.0
2019-08-21,129.58,130.44,124.28,125.43,774266.0
2019-08-22,124.95,125.24,100.34,100.38,4958644.0
2019-08-23,100.19,118.26,93.06,113.34,7074497.0
2019-08-24,100.19,118.26,93.06,113.34,7074497.0
2019-08-25,100.19,118.26,93.06,113.34,7074497.0
2019-08-26,120.38,120.38,108.38,115.22,3038516.0
2019-08-27,117.53,124.52,116.23,122.06,2489292.0
2019-08-28,121.34,122.16,116.67,117.92,819894.0
2019-08-29,118.5,118.5,109.2,110.36,1506192.0
2019-08-30,111.75,115.61,108.38,110.12,1675471.0
2019-08-31,111.75,115.61,108.38,110.12,1675471.0
2019-09-01,111.75,115.61,108.38,110.12,1675471.0
2019-09-02,111.75,115.61,108.38,110.12,1675471.0
2019-09-03,109.83,109.83,105.15,106.79,597386.0
2019-09-04,106.17,115.08,104.05,112.76,1605390.0
2019-09-05,114.26,114.64,109.01,110.64,1070317.0
2019-09-06,111.27,120.13,110.93,118.69,2376711.0
2019-09-07,111.27,120.13,110.93,118.69,2376711.0
2019-09-08,111.27,120.13,110.93,118.69,2376711.0
2019-09-09,119.46,125.14,115.9,122.4,3156009.0
2019-09-10,119.46,125.14,115.9,122.4,3156009.0
2019-09-11,123.6,133.77,121.87,131.65,2826059.0
2019-09-12,132.95,138.49,131.21,136.13,2593081.0
2019-09-13,137.57,139.84,132.95,137.52,1768482.0
2019-09-14,137.57,139.84,132.95,137.52,1768482.0
2019-09-15,137.57,139.84,132.95,137.52,1768482.0
2019-09-16,135.84,146.43,133.91,145.52,3202428.0
2019-09-17,146.68,153.03,142.58,144.27,3707700.0
2019-09-18,146.43,153.66,145.86,152.36,3103411.0
2019-09-19,153.61,154.53,145.57,147.54,2288406.0
2019-09-20,149.23,163.49,146.68,161.8,4371904.0
2019-09-21,149.23,163.49,146.68,161.8,4371904.0
2019-09-22,149.23,163.49,146.68,161.8,4371904.0
2019-09-23,164.84,173.41,164.74,169.94,3281288.0
2019-09-24,171.48,171.48,161.37,162.96,1848973.0
2019-09-25,162.81,162.81,149.08,150.38,2262568.0
2019-09-26,152.6,156.79,146.39,155.54,3330899.0
2019-09-27,156.84,158.67,152.74,155.73,1368901.0
2019-09-28,156.84,158.67,152.74,155.73,1368901.0
2019-09-29,156.84,158.67,152.74,155.73,1368901.0
2019-09-30,156.07,158.0,149.32,151.64,955330.0
2019-10-01,153.18,154.14,139.21,145.86,1193324.0
2019-10-02,153.18,154.14,139.21,145.86,1193324.0
2019-10-03,144.03,148.94,140.51,143.83,830272.0
2019-10-04,144.51,146.43,139.06,140.61,736757.0
2019-10-05,144.51,146.43,139.06,140.61,736757.0
2019-10-06,144.51,146.43,139.06,140.61,736757.0
2019-10-07,141.62,142.34,135.36,136.17,619004.0
2019-10-08,141.62,142.34,135.36,136.17,619004.0
2019-10-09,136.56,139.06,131.17,137.28,1091257.0
2019-10-10,137.76,141.52,136.32,138.87,862747.0
2019-10-11,140.08,141.43,136.51,137.48,626031.0
2019-10-12,140.08,141.43,136.51,137.48,626031.0
2019-10-13,140.08,141.43,136.51,137.48,626031.0
2019-10-14,138.2,138.63,131.98,132.85,1210841.0
2019-10-15,134.34,134.34,127.17,130.35,903161.0
2019-10-16,131.31,141.62,130.11,132.13,2563192.0
2019-10-17,132.75,138.44,132.22,136.17,1649829.0
2019-10-18,136.75,143.45,135.55,141.76,1585762.0
2019-10-19,136.75,143.45,135.55,141.76,1585762.0
2019-10-20,136.75,143.45,135.55,141.76,1585762.0
2019-10-21,136.75,143.45,135.55,141.76,1585762.0
2019-10-22,142.58,155.06,142.58,150.82,2912090.0
2019-10-23,151.73,153.71,139.69,141.95,2811650.0
2019-10-24,142.82,143.79,137.81,140.03,1164342.0
2019-10-25,138.25,138.25,114.31,120.28,7998237.0
2019-10-26,138.25,138.25,114.31,120.28,7998237.0
2019-10-27,121.43,126.11,121.43,124.04,667774.0
2019-10-28,121.43,126.11,121.43,124.04,667774.0
2019-10-29,125.24,128.52,123.8,126.83,1879109.0
2019-10-30,127.46,131.41,126.97,128.03,1556831.0
2019-10-31,129.58,129.58,125.24,126.06,1093148.0
2019-11-01,125.24,129.67,124.66,127.84,1179560.0
2019-11-02,125.24,129.67,124.66,127.84,1179560.0
2019-11-03,125.24,129.67,124.66,127.84,1179560.0
2019-11-04,128.66,131.36,128.13,129.29,1211799.0
2019-11-05,130.06,130.06,126.2,126.97,802421.0
2019-11-06,127.12,128.37,125.48,126.4,1023007.0
2019-11-07,126.69,127.65,123.36,124.52,794800.0
2019-11-08,124.18,137.28,123.55,131.84,4601064.0
2019-11-09,124.18,137.28,123.55,131.84,4601064.0
2019-11-10,124.18,137.28,123.55,131.84,4601064.0
