,JAGP IN Equity,JAGP IN Equity,JAGP IN Equity,JAGP IN Equity,JAGP IN Equity
2018-04-12,149.0,150.79,148.61,149.31,63004.0
2018-04-13,148.48,150.58,145.86,146.69,34255.0
2018-04-14,148.48,150.58,145.86,146.69,34255.0
2018-04-15,148.48,150.58,145.86,146.69,34255.0
2018-04-16,145.42,147.87,144.99,146.73,58591.0
2018-04-17,146.25,147.0,136.03,137.3,4385633.0
2018-04-18,143.24,143.24,138.04,138.48,2743793.0
2018-04-19,139.57,140.44,137.56,138.04,582269.0
2018-04-20,138.35,142.37,138.17,141.41,652724.0
2018-04-21,138.35,142.37,138.17,141.41,652724.0
2018-04-22,138.35,142.37,138.17,141.41,652724.0
2018-04-23,141.49,143.89,141.27,142.58,166829.0
2018-04-24,143.15,144.11,141.93,142.24,71140.0
2018-04-25,142.28,147.43,141.75,143.06,103655.0
2018-04-26,143.59,144.64,142.85,143.02,165595.0
2018-04-27,143.94,145.2,142.37,144.11,203356.0
2018-04-28,143.94,145.2,142.37,144.11,203356.0
2018-04-29,143.94,145.2,142.37,144.11,203356.0
2018-04-30,150.75,151.1,147.17,148.83,970044.0
2018-05-01,150.75,151.1,147.17,148.83,970044.0
2018-05-02,149.31,149.31,146.3,146.65,231632.0
2018-05-03,146.73,148.17,146.3,146.73,132075.0
2018-05-04,146.73,147.34,146.12,146.3,140566.0
2018-05-05,146.73,147.34,146.12,146.3,140566.0
2018-05-06,146.73,147.34,146.12,146.3,140566.0
2018-05-07,146.65,150.23,145.2,145.6,112328.0
2018-05-08,145.77,146.47,145.47,145.86,95440.0
2018-05-09,146.08,146.21,144.99,145.42,97524.0
2018-05-10,145.73,152.67,144.59,144.9,86372.0
2018-05-11,145.34,146.73,144.59,144.99,217665.0
2018-05-12,145.34,146.73,144.59,144.99,217665.0
2018-05-13,145.34,146.73,144.59,144.99,217665.0
2018-05-14,145.38,147.56,144.24,144.51,103100.0
2018-05-15,144.29,145.86,144.16,145.12,67868.0
2018-05-16,144.99,146.08,143.89,144.64,188781.0
2018-05-17,144.55,147.17,143.68,144.29,659831.0
2018-05-18,145.42,145.69,142.37,142.8,129501.0
2018-05-19,145.42,145.69,142.37,142.8,129501.0
2018-05-20,145.42,145.69,142.37,142.8,129501.0
2018-05-21,142.8,144.03,141.49,142.63,128022.0
2018-05-22,142.02,144.99,141.93,143.98,45468.0
2018-05-23,144.33,144.59,142.37,143.02,135124.0
2018-05-24,143.98,144.59,142.8,143.33,317012.0
2018-05-25,143.98,144.68,143.33,144.2,35109.0
2018-05-26,143.98,144.68,143.33,144.2,35109.0
2018-05-27,143.98,144.68,143.33,144.2,35109.0
2018-05-28,144.07,144.81,141.49,143.72,178061.0
2018-05-29,143.94,145.86,143.37,143.94,181176.0
2018-05-30,143.37,144.24,143.37,144.07,180444.0
2018-05-31,143.76,149.92,143.06,143.55,99355.0
2018-06-01,143.98,146.34,142.85,143.24,621511.0
2018-06-02,143.98,146.34,142.85,143.24,621511.0
2018-06-03,143.98,146.34,142.85,143.24,621511.0
2018-06-04,143.85,144.46,142.89,143.59,214623.0
2018-06-05,144.11,144.38,139.75,140.44,401821.0
2018-06-06,141.01,143.5,140.53,142.37,240095.0
2018-06-07,142.37,143.24,139.66,140.14,405953.0
2018-06-08,139.61,140.62,137.39,137.82,371823.0
2018-06-09,139.61,140.62,137.39,137.82,371823.0
2018-06-10,139.61,140.62,137.39,137.82,371823.0
2018-06-11,139.66,140.4,137.78,139.83,544184.0
2018-06-12,140.14,140.36,138.7,139.31,752759.0
2018-06-13,140.62,140.62,138.44,139.09,1141129.0
2018-06-14,130.84,132.76,126.64,130.23,921195.0
2018-06-15,130.14,131.84,128.61,129.13,87918.0
2018-06-16,130.14,131.84,128.61,129.13,87918.0
2018-06-17,130.14,131.84,128.61,129.13,87918.0
2018-06-18,125.81,131.8,125.81,127.91,76157.0
2018-06-19,128.3,129.7,126.73,128.44,65701.0
2018-06-20,126.64,128.83,125.51,125.9,66692.0
2018-06-21,125.95,126.73,122.37,123.5,68495.0
2018-06-22,122.5,124.5,122.28,122.67,25125.0
2018-06-23,122.5,124.5,122.28,122.67,25125.0
2018-06-24,122.5,124.5,122.28,122.67,25125.0
2018-06-25,122.5,124.9,122.06,122.93,30502.0
2018-06-26,120.53,126.25,120.53,121.4,34154.0
2018-06-27,121.23,122.02,116.86,118.13,55130.0
2018-06-28,117.91,118.61,112.54,114.33,67913.0
2018-06-29,114.5,123.85,113.54,119.92,83645.0
2018-06-30,114.5,123.85,113.54,119.92,83645.0
2018-07-01,114.5,123.85,113.54,119.92,83645.0
2018-07-02,121.27,124.46,119.35,120.71,86755.0
2018-07-03,117.3,123.94,117.3,119.96,36095.0
2018-07-04,118.83,122.02,118.83,120.09,41367.0
2018-07-05,117.47,120.09,117.39,117.82,35957.0
2018-07-06,118.3,118.3,116.21,116.91,35545.0
2018-07-07,118.3,118.3,116.21,116.91,35545.0
2018-07-08,118.3,118.3,116.21,116.91,35545.0
2018-07-09,117.04,119.66,117.04,117.56,39213.0
2018-07-10,117.95,120.49,114.11,114.42,264884.0
2018-07-11,113.63,117.87,113.59,114.24,84048.0
2018-07-12,116.16,116.86,113.28,113.5,79467.0
2018-07-13,112.06,117.56,110.49,111.88,70968.0
2018-07-14,112.06,117.56,110.49,111.88,70968.0
2018-07-15,112.06,117.56,110.49,111.88,70968.0
2018-07-16,116.64,116.64,109.53,111.75,95745.0
2018-07-17,110.92,114.68,110.7,111.88,71362.0
2018-07-18,112.58,114.2,110.31,113.15,67202.0
2018-07-19,113.15,114.72,109.79,113.5,42585.0
2018-07-20,114.02,119.05,107.43,116.95,76503.0
2018-07-21,114.02,119.05,107.43,116.95,76503.0
2018-07-22,114.02,119.05,107.43,116.95,76503.0
2018-07-23,117.04,118.61,114.02,116.47,31243.0
2018-07-24,113.54,118.26,112.67,116.08,39209.0
2018-07-25,116.64,119.66,115.51,117.47,24316.0
2018-07-26,115.29,115.73,107.43,110.01,760966.0
2018-07-27,109.26,112.67,109.13,110.75,113654.0
2018-07-28,109.26,112.67,109.13,110.75,113654.0
2018-07-29,109.26,112.67,109.13,110.75,113654.0
2018-07-30,112.67,112.67,106.6,107.39,247913.0
2018-07-31,108.3,108.3,100.44,101.53,457519.0
2018-08-01,104.77,113.37,103.94,106.99,1488032.0
2018-08-02,109.0,109.0,104.81,105.33,260436.0
2018-08-03,105.68,108.26,105.68,106.64,164040.0
2018-08-04,105.68,108.26,105.68,106.64,164040.0
2018-08-05,105.68,108.26,105.68,106.64,164040.0
2018-08-06,107.78,108.57,105.29,106.43,703853.0
2018-08-07,105.99,107.17,102.36,102.71,1140017.0
2018-08-08,102.98,104.55,101.49,102.54,171274.0
2018-08-09,105.12,105.12,100.97,101.32,584440.0
2018-08-10,101.14,104.37,100.88,101.27,196693.0
2018-08-11,101.14,104.37,100.88,101.27,196693.0
2018-08-12,101.14,104.37,100.88,101.27,196693.0
2018-08-13,100.53,103.81,100.05,101.84,1031706.0
2018-08-14,100.49,102.63,100.01,100.57,661945.0
2018-08-15,100.49,102.63,100.01,100.57,661945.0
2018-08-16,98.61,102.15,98.61,100.79,435273.0
2018-08-17,101.23,103.24,100.75,101.05,723707.0
2018-08-18,101.23,103.24,100.75,101.05,723707.0
2018-08-19,101.23,103.24,100.75,101.05,723707.0
2018-08-20,101.32,103.94,100.88,103.28,540817.0
2018-08-21,103.76,108.04,102.67,106.73,295744.0
2018-08-22,103.76,108.04,102.67,106.73,295744.0
2018-08-23,107.78,107.78,105.2,107.3,309549.0
2018-08-24,107.3,108.3,105.77,108.0,285568.0
2018-08-25,107.3,108.3,105.77,108.0,285568.0
2018-08-26,107.3,108.3,105.77,108.0,285568.0
2018-08-27,108.48,109.83,104.77,105.46,130036.0
2018-08-28,105.68,108.3,104.81,107.43,77270.0
2018-08-29,107.25,110.57,106.82,107.74,207450.0
2018-08-30,108.52,108.78,106.95,107.52,94156.0
2018-08-31,111.27,111.71,106.64,110.36,128885.0
2018-09-01,111.27,111.71,106.64,110.36,128885.0
2018-09-02,111.27,111.71,106.64,110.36,128885.0
2018-09-03,111.62,111.67,107.47,107.91,157993.0
2018-09-04,109.18,109.18,105.68,106.38,83693.0
2018-09-05,106.77,107.25,103.46,105.77,119415.0
2018-09-06,106.12,108.04,105.25,107.47,217488.0
2018-09-07,110.01,110.01,106.12,107.65,56187.0
2018-09-08,110.01,110.01,106.12,107.65,56187.0
2018-09-09,110.01,110.01,106.12,107.65,56187.0
2018-09-10,105.25,110.05,105.25,105.86,115478.0
2018-09-11,106.48,107.65,106.13,106.48,77542.0
2018-09-12,105.68,110.11,105.68,109.04,115668.0
2018-09-13,105.68,110.11,105.68,109.04,115668.0
2018-09-14,109.53,110.51,108.01,108.95,80480.0
2018-09-15,109.53,110.51,108.01,108.95,80480.0
2018-09-16,109.53,110.51,108.01,108.95,80480.0
2018-09-17,110.16,110.16,107.47,107.92,123279.0
2018-09-18,108.81,110.02,105.59,106.48,75000.0
2018-09-19,107.69,108.72,105.68,106.75,45597.0
2018-09-20,107.69,108.72,105.68,106.75,45597.0
2018-09-21,108.1,108.1,102.99,103.57,392931.0
2018-09-22,108.1,108.1,102.99,103.57,392931.0
2018-09-23,108.1,108.1,102.99,103.57,392931.0
2018-09-24,104.78,106.13,99.36,102.59,101586.0
2018-09-25,102.99,103.44,100.3,101.42,127826.0
2018-09-26,101.25,102.99,101.2,101.56,42276.0
2018-09-27,102.5,104.78,101.25,102.28,51252.0
2018-09-28,102.68,103.31,100.66,102.01,87394.0
2018-09-29,102.68,103.31,100.66,102.01,87394.0
2018-09-30,102.68,103.31,100.66,102.01,87394.0
2018-10-01,101.2,103.84,100.8,103.26,70009.0
2018-10-02,101.2,103.84,100.8,103.26,70009.0
2018-10-03,105.59,105.59,102.1,102.59,155113.0
2018-10-04,102.5,104.69,97.93,101.29,137353.0
2018-10-05,101.69,103.57,99.41,100.71,346913.0
2018-10-06,101.69,103.57,99.41,100.71,346913.0
2018-10-07,101.69,103.57,99.41,100.71,346913.0
2018-10-08,101.2,101.51,95.56,97.17,87049.0
2018-10-09,97.39,98.38,91.39,95.96,48948.0
2018-10-10,98.47,99.14,96.05,98.38,56941.0
2018-10-11,98.38,98.38,96.01,96.9,50354.0
2018-10-12,97.62,99.27,95.24,97.98,47449.0
2018-10-13,97.62,99.27,95.24,97.98,47449.0
2018-10-14,97.62,99.27,95.24,97.98,47449.0
2018-10-15,102.99,102.99,95.92,99.19,430282.0
2018-10-16,99.41,101.11,97.3,98.25,54997.0
2018-10-17,98.42,99.59,96.86,97.35,203435.0
2018-10-18,98.42,99.59,96.86,97.35,203435.0
2018-10-19,97.53,98.2,96.27,96.77,100018.0
2018-10-20,97.53,98.2,96.27,96.77,100018.0
2018-10-21,97.53,98.2,96.27,96.77,100018.0
2018-10-22,96.77,98.47,95.02,95.56,64109.0
2018-10-23,94.93,97.84,92.02,94.98,63634.0
2018-10-24,95.38,98.25,94.3,94.98,39661.0
2018-10-25,93.95,95.78,93.32,95.33,32011.0
2018-10-26,96.59,100.3,95.33,97.22,89335.0
2018-10-27,96.59,100.3,95.33,97.22,89335.0
2018-10-28,96.59,100.3,95.33,97.22,89335.0
2018-10-29,98.51,103.17,97.26,102.54,75792.0
2018-10-30,103.44,103.44,100.35,101.65,34181.0
2018-10-31,101.38,104.78,98.16,99.36,114152.0
2018-11-01,96.72,98.51,90.1,96.05,150756.0
2018-11-02,95.96,97.62,93.14,95.96,62024.0
2018-11-03,95.96,97.62,93.14,95.96,62024.0
2018-11-04,95.96,97.62,93.14,95.96,62024.0
2018-11-05,101.92,101.92,94.93,96.72,56792.0
2018-11-06,97.26,100.22,96.05,99.63,58089.0
2018-11-07,100.66,102.1,97.71,100.93,16739.0
2018-11-08,100.66,102.1,97.71,100.93,16739.0
2018-11-09,101.2,103.35,100.3,100.93,39964.0
2018-11-10,101.2,103.35,100.3,100.93,39964.0
2018-11-11,101.2,103.35,100.3,100.93,39964.0
2018-11-12,102.99,103.31,98.56,100.71,34313.0
2018-11-13,101.47,101.47,97.93,100.48,47027.0
2018-11-14,101.96,101.96,97.89,99.81,31176.0
2018-11-15,99.36,102.77,97.8,102.36,98984.0
2018-11-16,102.1,105.68,96.19,102.36,132900.0
2018-11-17,102.1,105.68,96.19,102.36,132900.0
2018-11-18,102.1,105.68,96.19,102.36,132900.0
2018-11-19,103.8,105.68,100.89,103.98,103814.0
2018-11-20,104.33,104.42,101.42,104.07,105270.0
2018-11-21,104.56,106.57,102.19,106.08,92957.0
2018-11-22,105.23,107.34,103.71,105.54,176268.0
2018-11-23,105.23,107.34,103.71,105.54,176268.0
2018-11-24,105.23,107.34,103.71,105.54,176268.0
2018-11-25,105.23,107.34,103.71,105.54,176268.0
2018-11-26,107.02,107.02,102.63,103.17,44577.0
2018-11-27,102.14,103.84,101.2,102.01,22031.0
2018-11-28,102.72,103.44,100.8,103.04,32625.0
2018-11-29,102.1,102.99,100.89,102.01,23655.0
2018-11-30,102.41,102.41,98.51,100.13,49859.0
2018-12-01,102.41,102.41,98.51,100.13,49859.0
2018-12-02,102.41,102.41,98.51,100.13,49859.0
2018-12-03,100.08,102.36,97.93,101.56,62103.0
2018-12-04,102.45,102.45,96.1,99.05,46253.0
2018-12-05,98.51,101.25,97.62,99.45,37925.0
2018-12-06,99.41,101.16,98.11,99.63,30652.0
2018-12-07,98.96,102.86,98.11,101.38,56626.0
2018-12-08,98.96,102.86,98.11,101.38,56626.0
2018-12-09,98.96,102.86,98.11,101.38,56626.0
2018-12-10,102.01,102.1,97.62,99.54,28060.0
2018-12-11,98.96,102.54,97.89,101.92,27594.0
2018-12-12,101.92,102.36,99.59,100.53,36397.0
2018-12-13,100.53,102.32,100.3,101.16,46871.0
2018-12-14,101.2,101.56,99.72,100.93,16151.0
2018-12-15,101.2,101.56,99.72,100.93,16151.0
2018-12-16,101.2,101.56,99.72,100.93,16151.0
2018-12-17,102.1,104.16,97.57,103.35,62353.0
2018-12-18,103.35,104.07,101.56,103.53,36456.0
2018-12-19,103.53,105.86,103.26,104.83,79745.0
2018-12-20,104.83,108.72,104.83,107.78,71915.0
2018-12-21,109.22,109.22,104.78,106.17,37998.0
2018-12-22,109.22,109.22,104.78,106.17,37998.0
2018-12-23,109.22,109.22,104.78,106.17,37998.0
2018-12-24,107.65,107.65,102.14,103.62,25032.0
2018-12-25,107.65,107.65,102.14,103.62,25032.0
2018-12-26,103.22,103.89,101.65,102.01,40032.0
2018-12-27,102.01,104.11,99.77,101.83,38612.0
2018-12-28,101.56,103.71,100.48,101.33,1868615.0
2018-12-29,101.56,103.71,100.48,101.33,1868615.0
2018-12-30,101.56,103.71,100.48,101.33,1868615.0
2018-12-31,103.22,105.54,101.2,104.56,83256.0
2019-01-01,104.56,105.1,102.14,103.04,46925.0
2019-01-02,103.8,104.47,102.23,103.22,26979.0
2019-01-03,104.74,104.74,101.56,102.36,34175.0
2019-01-04,104.78,104.78,100.62,102.5,49981.0
2019-01-05,104.78,104.78,100.62,102.5,49981.0
2019-01-06,104.78,104.78,100.62,102.5,49981.0
2019-01-07,102.23,104.38,102.19,103.31,21211.0
2019-01-08,104.78,104.78,100.89,103.31,28626.0
2019-01-09,108.37,112.22,103.89,105.28,1634731.0
2019-01-10,106.22,106.22,102.99,103.75,183011.0
2019-01-11,104.96,104.96,102.23,103.17,74040.0
2019-01-12,104.96,104.96,102.23,103.17,74040.0
2019-01-13,104.96,104.96,102.23,103.17,74040.0
2019-01-14,103.17,103.57,96.72,101.11,109969.0
2019-01-15,102.41,102.5,100.48,101.25,44130.0
2019-01-16,101.2,102.01,99.77,100.17,94657.0
2019-01-17,101.6,101.6,98.29,98.78,108126.0
2019-01-18,99.36,99.86,96.72,98.78,67622.0
2019-01-19,99.36,99.86,96.72,98.78,67622.0
2019-01-20,99.36,99.86,96.72,98.78,67622.0
2019-01-21,99.14,99.86,98.51,98.65,63172.0
2019-01-22,98.65,99.32,98.33,98.87,66550.0
2019-01-23,98.92,99.23,97.62,98.51,45832.0
2019-01-24,99.23,99.86,95.87,96.23,47416.0
2019-01-25,98.07,98.51,92.96,93.27,76422.0
2019-01-26,98.07,98.51,92.96,93.27,76422.0
2019-01-27,98.07,98.51,92.96,93.27,76422.0
2019-01-28,94.57,94.57,89.69,90.59,108168.0
2019-01-29,90.9,94.04,89.78,93.27,44792.0
2019-01-30,96.23,96.23,90.99,91.62,61559.0
2019-01-31,91.39,93.63,91.21,92.11,50814.0
2019-02-01,93.14,93.59,89.15,90.5,103837.0
2019-02-02,93.14,93.59,89.15,90.5,103837.0
2019-02-03,93.14,93.59,89.15,90.5,103837.0
2019-02-04,93.05,93.05,87.9,90.59,86409.0
2019-02-05,89.83,90.99,88.66,89.33,49222.0
2019-02-06,90.9,90.9,85.98,87.27,306843.0
2019-02-07,86.83,87.9,86.42,87.32,50120.0
2019-02-08,87.5,88.66,86.47,87.9,52058.0
2019-02-09,87.5,88.66,86.47,87.9,52058.0
2019-02-10,87.5,88.66,86.47,87.9,52058.0
2019-02-11,87.5,88.66,85.62,86.2,45313.0
2019-02-12,85.84,87.63,85.48,86.02,49412.0
2019-02-13,86.38,86.38,85.08,85.39,31202.0
2019-02-14,85.66,85.98,84.18,84.41,38256.0
2019-02-15,85.08,86.2,82.53,83.15,52258.0
2019-02-16,85.08,86.2,82.53,83.15,52258.0
2019-02-17,85.08,86.2,82.53,83.15,52258.0
2019-02-18,83.29,84.9,83.02,84.05,32916.0
2019-02-19,84.18,85.08,83.29,84.45,31567.0
2019-02-20,83.83,86.42,82.62,84.86,52556.0
2019-02-21,86.15,86.15,82.89,84.14,95663.0
2019-02-22,84.14,84.81,82.93,83.6,490641.0
2019-02-23,84.14,84.81,82.93,83.6,490641.0
2019-02-24,84.14,84.81,82.93,83.6,490641.0
2019-02-25,84.9,85.89,84.32,85.08,323504.0
2019-02-26,85.98,85.98,83.15,85.04,254156.0
2019-02-27,85.44,85.98,83.74,84.18,526444.0
2019-02-28,84.32,87.77,84.18,86.29,33397.0
2019-03-01,87.54,87.54,84.81,85.3,119077.0
2019-03-02,87.54,87.54,84.81,85.3,119077.0
2019-03-03,87.54,87.54,84.81,85.3,119077.0
2019-03-04,87.54,87.54,84.81,85.3,119077.0
2019-03-05,85.08,90.45,84.9,89.15,283406.0
2019-03-06,93.59,94.66,90.45,92.42,225222.0
2019-03-07,93.14,94.17,90.45,91.89,92124.0
2019-03-08,92.24,93.14,91.35,92.33,85275.0
2019-03-09,92.24,93.14,91.35,92.33,85275.0
2019-03-10,92.24,93.14,91.35,92.33,85275.0
2019-03-11,94.44,98.92,93.95,97.71,173554.0
2019-03-12,98.47,101.65,97.53,100.93,211829.0
2019-03-13,100.3,102.36,98.51,100.71,120591.0
2019-03-14,101.51,102.1,99.36,101.16,287322.0
2019-03-15,101.25,102.54,98.56,99.72,58347.0
2019-03-16,101.25,102.54,98.56,99.72,58347.0
2019-03-17,101.25,102.54,98.56,99.72,58347.0
2019-03-18,98.83,102.99,98.6,101.02,97094.0
2019-03-19,102.45,102.72,98.65,100.8,438911.0
2019-03-20,101.42,101.42,98.65,99.41,48786.0
2019-03-21,101.42,101.42,98.65,99.41,48786.0
2019-03-22,100.3,102.1,98.74,99.72,234468.0
2019-03-23,100.3,102.1,98.74,99.72,234468.0
2019-03-24,100.3,102.1,98.74,99.72,234468.0
2019-03-25,98.51,101.51,97.22,101.11,249394.0
2019-03-26,101.16,104.16,99.9,102.81,215051.0
2019-03-27,103.66,105.77,100.98,105.19,143982.0
2019-03-28,104.78,108.05,104.16,106.84,319439.0
2019-03-29,109.26,115.48,104.38,112.8,836635.0
2019-03-30,109.26,115.48,104.38,112.8,836635.0
2019-03-31,109.26,115.48,104.38,112.8,836635.0
2019-04-01,111.95,112.62,108.86,109.89,118450.0
2019-04-02,109.84,110.25,106.62,107.42,48775.0
2019-04-03,107.07,109.31,105.59,107.02,39501.0
2019-04-04,106.89,108.86,105.59,106.8,26198.0
2019-04-05,105.86,109.8,105.54,109.17,64101.0
2019-04-06,105.86,109.8,105.54,109.17,64101.0
2019-04-07,105.86,109.8,105.54,109.17,64101.0
2019-04-08,109.22,110.47,107.56,109.48,52408.0
2019-04-09,109.26,109.26,105.28,106.31,49945.0
2019-04-10,106.84,107.38,105.59,106.48,30959.0
2019-04-11,106.22,110.16,105.54,107.16,134335.0
2019-04-12,107.16,109.26,106.71,107.16,107984.0
2019-04-13,107.16,109.26,106.71,107.16,107984.0
2019-04-14,107.16,109.26,106.71,107.16,107984.0
2019-04-15,106.71,109.04,103.93,105.99,32111.0
2019-04-16,105.41,107.25,104.69,105.77,569736.0
2019-04-17,105.41,107.25,104.69,105.77,569736.0
2019-04-18,107.34,107.34,104.96,105.63,711933.0
2019-04-19,107.34,107.34,104.96,105.63,711933.0
2019-04-20,107.34,107.34,104.96,105.63,711933.0
2019-04-21,107.34,107.34,104.96,105.63,711933.0
2019-04-22,105.63,111.68,102.99,106.53,494051.0
2019-04-23,107.92,108.54,103.98,104.42,906519.0
2019-04-24,104.47,104.78,102.9,103.26,291597.0
2019-04-25,104.11,104.16,98.69,100.66,48437.0
2019-04-26,99.77,101.2,98.92,100.66,59625.0
2019-04-27,99.77,101.2,98.92,100.66,59625.0
2019-04-28,99.77,101.2,98.92,100.66,59625.0
2019-04-29,99.77,101.2,98.92,100.66,59625.0
2019-04-30,104.65,104.65,99.19,101.47,67223.0
2019-05-01,104.65,104.65,99.19,101.47,67223.0
2019-05-02,101.51,101.74,98.69,100.35,68859.0
2019-05-03,100.3,101.78,99.01,100.35,41437.0
2019-05-04,100.3,101.78,99.01,100.35,41437.0
2019-05-05,100.3,101.78,99.01,100.35,41437.0
2019-05-06,98.51,101.11,98.51,100.04,38885.0
2019-05-07,99.9,99.95,98.56,99.27,45744.0
2019-05-08,98.56,99.36,97.04,97.71,27831.0
2019-05-09,97.62,102.01,97.48,100.89,34443.0
2019-05-10,101.07,101.07,98.29,98.69,22794.0
2019-05-11,101.07,101.07,98.29,98.69,22794.0
2019-05-12,101.07,101.07,98.29,98.69,22794.0
2019-05-13,99.41,99.95,96.9,98.42,40935.0
2019-05-14,97.62,99.01,96.27,96.63,32884.0
2019-05-15,96.72,97.39,94.93,95.51,18016.0
2019-05-16,95.51,96.27,93.19,94.04,22648.0
2019-05-17,93.5,97.8,92.6,97.08,31545.0
2019-05-18,93.5,97.8,92.6,97.08,31545.0
2019-05-19,93.5,97.8,92.6,97.08,31545.0
2019-05-20,101.2,101.2,96.72,99.54,55221.0
2019-05-21,100.71,100.71,97.62,99.05,39907.0
2019-05-22,99.05,100.75,96.99,99.9,36923.0
2019-05-23,100.66,100.66,95.96,96.36,35434.0
2019-05-24,98.25,98.29,95.51,96.36,33360.0
2019-05-25,98.25,98.29,95.51,96.36,33360.0
2019-05-26,98.25,98.29,95.51,96.36,33360.0
2019-05-27,96.72,101.11,96.72,98.56,72323.0
2019-05-28,99.32,100.3,96.72,98.51,60454.0
2019-05-29,98.51,100.84,98.51,99.36,50801.0
2019-05-30,100.3,107.2,99.41,103.08,1612843.0
2019-05-31,103.57,106.39,102.1,102.9,115266.0
2019-06-01,103.57,106.39,102.1,102.9,115266.0
2019-06-02,103.57,106.39,102.1,102.9,115266.0
2019-06-03,103.04,103.17,100.57,102.1,1375989.0
2019-06-04,102.9,102.9,100.04,100.26,29348.0
2019-06-05,102.9,102.9,100.04,100.26,29348.0
2019-06-06,103.84,103.84,98.78,100.89,36689.0
2019-06-07,101.02,103.22,99.27,102.36,68085.0
2019-06-08,101.02,103.22,99.27,102.36,68085.0
2019-06-09,101.02,103.22,99.27,102.36,68085.0
2019-06-10,103.17,104.56,100.39,101.02,46797.0
2019-06-11,100.75,102.1,99.01,99.72,50548.0
2019-06-12,99.54,100.04,98.65,99.27,34472.0
2019-06-13,99.19,100.3,97.71,99.05,48436.0
2019-06-14,98.96,99.9,95.83,97.8,40971.0
2019-06-15,98.96,99.9,95.83,97.8,40971.0
2019-06-16,98.96,99.9,95.83,97.8,40971.0
2019-06-17,99.1,99.81,94.13,96.05,40146.0
2019-06-18,95.65,96.05,92.2,93.9,61717.0
2019-06-19,94.08,94.84,93.41,94.53,43600.0
2019-06-20,94.13,95.69,91.93,94.17,37748.0
2019-06-21,93.23,95.56,93.14,94.17,21525.0
2019-06-22,93.23,95.56,93.14,94.17,21525.0
2019-06-23,93.23,95.56,93.14,94.17,21525.0
2019-06-24,94.39,96.72,93.99,94.17,24957.0
2019-06-25,95.29,98.42,94.08,94.84,953043.0
2019-06-26,94.75,96.81,94.04,95.24,18366.0
2019-06-27,94.93,98.07,93.23,96.72,351190.0
2019-06-28,95.92,98.51,95.2,97.17,350657.0
2019-06-29,95.92,98.51,95.2,97.17,350657.0
2019-06-30,95.92,98.51,95.2,97.17,350657.0
2019-07-01,96.72,96.72,95.47,96.23,43960.0
2019-07-02,95.2,96.27,94.21,95.6,20757.0
2019-07-03,96.5,96.72,94.93,95.83,64615.0
2019-07-04,95.92,96.81,94.13,96.54,74999.0
2019-07-05,95.87,96.72,95.16,95.83,28869.0
2019-07-06,95.87,96.72,95.16,95.83,28869.0
2019-07-07,95.87,96.72,95.16,95.83,28869.0
2019-07-08,95.65,96.32,94.04,94.62,23804.0
2019-07-09,94.84,95.16,90.81,92.65,25353.0
2019-07-10,92.16,93.45,90.05,91.57,30017.0
2019-07-11,91.57,93.72,89.74,92.69,20697.0
2019-07-12,92.24,93.5,90.45,93.19,27208.0
2019-07-13,92.24,93.5,90.45,93.19,27208.0
2019-07-14,92.24,93.5,90.45,93.19,27208.0
2019-07-15,93.63,97.98,89.74,90.59,47105.0
2019-07-16,90.59,92.42,87.77,88.48,226758.0
2019-07-17,88.48,90.01,85.98,87.27,34069.0
2019-07-18,87.27,88.66,86.24,88.17,25490.0
2019-07-19,88.17,89.38,82.89,84.32,60028.0
2019-07-20,88.17,89.38,82.89,84.32,60028.0
2019-07-21,88.17,89.38,82.89,84.32,60028.0
2019-07-22,85.08,86.87,83.29,85.12,29635.0
2019-07-23,85.08,85.48,83.29,84.32,13897.0
2019-07-24,84.54,85.21,82.84,83.47,11607.0
2019-07-25,83.47,87.18,83.33,84.45,552479.0
2019-07-26,84.45,85.3,80.69,82.3,65839.0
2019-07-27,84.45,85.3,80.69,82.3,65839.0
2019-07-28,84.45,85.3,80.69,82.3,65839.0
2019-07-29,84.01,84.01,81.5,82.26,33514.0
