,CAB MK Equity
2013-03-25,65.5727
2013-03-26,65.5727
2013-03-27,65.5727
2013-03-28,65.5727
2013-03-29,65.5727
2013-03-30,65.5727
2013-03-31,55.8451
2013-04-01,55.8451
2013-04-02,55.8451
2013-04-03,55.8451
2013-04-04,55.8451
2013-04-05,55.8451
2013-04-06,55.8451
2013-04-07,55.8451
2013-04-08,55.8451
2013-04-09,55.8451
2013-04-10,55.8451
2013-04-11,55.8451
2013-04-12,55.8451
2013-04-13,55.8451
2013-04-14,55.8451
2013-04-15,55.8451
2013-04-16,55.8451
2013-04-17,55.8451
2013-04-18,55.8451
2013-04-19,55.8451
2013-04-20,55.8451
2013-04-21,55.8451
2013-04-22,55.8451
2013-04-23,55.8451
2013-04-24,55.8451
2013-04-25,55.8451
2013-04-26,55.8451
2013-04-27,55.8451
2013-04-28,55.8451
2013-04-29,55.8451
2013-04-30,55.8451
2013-05-01,55.8451
2013-05-02,55.8451
2013-05-03,55.8451
2013-05-04,55.8451
2013-05-05,55.8451
2013-05-06,55.8451
2013-05-07,55.8451
2013-05-08,55.8451
2013-05-09,55.8451
2013-05-10,55.8451
2013-05-11,55.8451
2013-05-12,55.8451
2013-05-13,55.8451
2013-05-14,55.8451
2013-05-15,55.8451
2013-05-16,55.8451
2013-05-17,55.8451
2013-05-18,55.8451
2013-05-19,55.8451
2013-05-20,55.8451
2013-05-21,55.8451
2013-05-22,55.8451
2013-05-23,55.8451
2013-05-24,55.8451
2013-05-25,55.8451
2013-05-26,55.8451
2013-05-27,55.8451
2013-05-28,55.8451
2013-05-29,55.8451
2013-05-30,55.8451
2013-05-31,55.8451
2013-06-01,55.8451
2013-06-02,55.8451
2013-06-03,55.8451
2013-06-04,55.8451
2013-06-05,55.8451
2013-06-06,55.8451
2013-06-07,55.8451
2013-06-08,55.8451
2013-06-09,55.8451
2013-06-10,55.8451
2013-06-11,55.8451
2013-06-12,55.8451
2013-06-13,55.8451
2013-06-14,55.8451
2013-06-15,55.8451
2013-06-16,55.8451
2013-06-17,55.8451
2013-06-18,55.8451
2013-06-19,55.8451
2013-06-20,55.8451
2013-06-21,55.8451
2013-06-22,55.8451
2013-06-23,55.8451
2013-06-24,55.8451
2013-06-25,55.8451
2013-06-26,55.8451
2013-06-27,55.8451
2013-06-28,55.8451
2013-06-29,55.8451
2013-06-30,91.8187
2013-07-01,91.8187
2013-07-02,91.8187
2013-07-03,91.8187
2013-07-04,91.8187
2013-07-05,91.8187
2013-07-06,91.8187
2013-07-07,91.8187
2013-07-08,91.8187
2013-07-09,91.8187
2013-07-10,91.8187
2013-07-11,91.8187
2013-07-12,91.8187
2013-07-13,91.8187
2013-07-14,91.8187
2013-07-15,91.8187
2013-07-16,91.8187
2013-07-17,91.8187
2013-07-18,91.8187
2013-07-19,91.8187
2013-07-20,91.8187
2013-07-21,91.8187
2013-07-22,91.8187
2013-07-23,91.8187
2013-07-24,91.8187
2013-07-25,91.8187
2013-07-26,91.8187
2013-07-27,91.8187
2013-07-28,91.8187
2013-07-29,91.8187
2013-07-30,91.8187
2013-07-31,91.8187
2013-08-01,91.8187
2013-08-02,91.8187
2013-08-03,91.8187
2013-08-04,91.8187
2013-08-05,91.8187
2013-08-06,91.8187
2013-08-07,91.8187
2013-08-08,91.8187
2013-08-09,91.8187
2013-08-10,91.8187
2013-08-11,91.8187
2013-08-12,91.8187
2013-08-13,91.8187
2013-08-14,91.8187
2013-08-15,91.8187
2013-08-16,91.8187
2013-08-17,91.8187
2013-08-18,91.8187
2013-08-19,91.8187
2013-08-20,91.8187
2013-08-21,91.8187
2013-08-22,91.8187
2013-08-23,91.8187
2013-08-24,91.8187
2013-08-25,91.8187
2013-08-26,91.8187
2013-08-27,91.8187
2013-08-28,91.8187
2013-08-29,91.8187
2013-08-30,91.8187
2013-08-31,91.8187
2013-09-01,91.8187
2013-09-02,91.8187
2013-09-03,91.8187
2013-09-04,91.8187
2013-09-05,91.8187
2013-09-06,91.8187
2013-09-07,91.8187
2013-09-08,91.8187
2013-09-09,91.8187
2013-09-10,91.8187
2013-09-11,91.8187
2013-09-12,91.8187
2013-09-13,91.8187
2013-09-14,91.8187
2013-09-15,91.8187
2013-09-16,91.8187
2013-09-17,91.8187
2013-09-18,91.8187
2013-09-19,91.8187
2013-09-20,91.8187
2013-09-21,91.8187
2013-09-22,91.8187
2013-09-23,91.8187
2013-09-24,91.8187
2013-09-25,91.8187
2013-09-26,91.8187
2013-09-27,91.8187
2013-09-28,91.8187
2013-09-29,91.8187
2013-09-30,64.2201
2013-10-01,64.2201
2013-10-02,64.2201
2013-10-03,64.2201
2013-10-04,64.2201
2013-10-05,64.2201
2013-10-06,64.2201
2013-10-07,64.2201
2013-10-08,64.2201
2013-10-09,64.2201
2013-10-10,64.2201
2013-10-11,64.2201
2013-10-12,64.2201
2013-10-13,64.2201
2013-10-14,64.2201
2013-10-15,64.2201
2013-10-16,64.2201
2013-10-17,64.2201
2013-10-18,64.2201
2013-10-19,64.2201
2013-10-20,64.2201
2013-10-21,64.2201
2013-10-22,64.2201
2013-10-23,64.2201
2013-10-24,64.2201
2013-10-25,64.2201
2013-10-26,64.2201
2013-10-27,64.2201
2013-10-28,64.2201
2013-10-29,64.2201
2013-10-30,64.2201
2013-10-31,64.2201
2013-11-01,64.2201
2013-11-02,64.2201
2013-11-03,64.2201
2013-11-04,64.2201
2013-11-05,64.2201
2013-11-06,64.2201
2013-11-07,64.2201
2013-11-08,64.2201
2013-11-09,64.2201
2013-11-10,64.2201
2013-11-11,64.2201
2013-11-12,64.2201
2013-11-13,64.2201
2013-11-14,64.2201
2013-11-15,64.2201
2013-11-16,64.2201
2013-11-17,64.2201
2013-11-18,64.2201
2013-11-19,64.2201
2013-11-20,64.2201
2013-11-21,64.2201
2013-11-22,64.2201
2013-11-23,64.2201
2013-11-24,64.2201
2013-11-25,64.2201
2013-11-26,64.2201
2013-11-27,64.2201
2013-11-28,64.2201
2013-11-29,64.2201
2013-11-30,64.2201
2013-12-01,64.2201
2013-12-02,64.2201
2013-12-03,64.2201
2013-12-04,64.2201
2013-12-05,64.2201
2013-12-06,64.2201
2013-12-07,64.2201
2013-12-08,64.2201
2013-12-09,64.2201
2013-12-10,64.2201
2013-12-11,64.2201
2013-12-12,64.2201
2013-12-13,64.2201
2013-12-14,64.2201
2013-12-15,64.2201
2013-12-16,64.2201
2013-12-17,64.2201
2013-12-18,64.2201
2013-12-19,64.2201
2013-12-20,64.2201
2013-12-21,64.2201
2013-12-22,64.2201
2013-12-23,64.2201
2013-12-24,64.2201
2013-12-25,64.2201
2013-12-26,64.2201
2013-12-27,64.2201
2013-12-28,64.2201
2013-12-29,64.2201
2013-12-30,64.2201
2013-12-31,64.2242
2014-01-01,64.2242
2014-01-02,64.2242
2014-01-03,64.2242
2014-01-04,64.2242
2014-01-05,64.2242
2014-01-06,64.2242
2014-01-07,64.2242
2014-01-08,64.2242
2014-01-09,64.2242
2014-01-10,64.2242
2014-01-11,64.2242
2014-01-12,64.2242
2014-01-13,64.2242
2014-01-14,64.2242
2014-01-15,64.2242
2014-01-16,64.2242
2014-01-17,64.2242
2014-01-18,64.2242
2014-01-19,64.2242
2014-01-20,64.2242
2014-01-21,64.2242
2014-01-22,64.2242
2014-01-23,64.2242
2014-01-24,64.2242
2014-01-25,64.2242
2014-01-26,64.2242
2014-01-27,64.2242
2014-01-28,64.2242
2014-01-29,64.2242
2014-01-30,64.2242
2014-01-31,64.2242
2014-02-01,64.2242
2014-02-02,64.2242
2014-02-03,64.2242
2014-02-04,64.2242
2014-02-05,64.2242
2014-02-06,64.2242
2014-02-07,64.2242
2014-02-08,64.2242
2014-02-09,64.2242
2014-02-10,64.2242
2014-02-11,64.2242
2014-02-12,64.2242
2014-02-13,64.2242
2014-02-14,64.2242
2014-02-15,64.2242
2014-02-16,64.2242
2014-02-17,64.2242
2014-02-18,64.2242
2014-02-19,64.2242
2014-02-20,64.2242
2014-02-21,64.2242
2014-02-22,64.2242
2014-02-23,64.2242
2014-02-24,64.2242
2014-02-25,64.2242
2014-02-26,64.2242
2014-02-27,64.2242
2014-02-28,64.2242
2014-03-01,64.2242
2014-03-02,64.2242
2014-03-03,64.2242
2014-03-04,64.2242
2014-03-05,64.2242
2014-03-06,64.2242
2014-03-07,64.2242
2014-03-08,64.2242
2014-03-09,64.2242
2014-03-10,64.2242
2014-03-11,64.2242
2014-03-12,64.2242
2014-03-13,64.2242
2014-03-14,64.2242
2014-03-15,64.2242
2014-03-16,64.2242
2014-03-17,64.2242
2014-03-18,64.2242
2014-03-19,64.2242
2014-03-20,64.2242
2014-03-21,64.2242
2014-03-22,64.2242
2014-03-23,64.2242
2014-03-24,64.2242
2014-03-25,64.2242
2014-03-26,64.2242
2014-03-27,64.2242
2014-03-28,64.2242
2014-03-29,64.2242
2014-03-30,64.2242
2014-03-31,54.9304
2014-04-01,54.9304
2014-04-02,54.9304
2014-04-03,54.9304
2014-04-04,54.9304
2014-04-05,54.9304
2014-04-06,54.9304
2014-04-07,54.9304
2014-04-08,54.9304
2014-04-09,54.9304
2014-04-10,54.9304
2014-04-11,54.9304
2014-04-12,54.9304
2014-04-13,54.9304
2014-04-14,54.9304
2014-04-15,54.9304
2014-04-16,54.9304
2014-04-17,54.9304
2014-04-18,54.9304
2014-04-19,54.9304
2014-04-20,54.9304
2014-04-21,54.9304
2014-04-22,54.9304
2014-04-23,54.9304
2014-04-24,54.9304
2014-04-25,54.9304
2014-04-26,54.9304
2014-04-27,54.9304
2014-04-28,54.9304
2014-04-29,54.9304
2014-04-30,54.9304
2014-05-01,54.9304
2014-05-02,54.9304
2014-05-03,54.9304
2014-05-04,54.9304
2014-05-05,54.9304
2014-05-06,54.9304
2014-05-07,54.9304
2014-05-08,54.9304
2014-05-09,54.9304
2014-05-10,54.9304
2014-05-11,54.9304
2014-05-12,54.9304
2014-05-13,54.9304
2014-05-14,54.9304
2014-05-15,54.9304
2014-05-16,54.9304
2014-05-17,54.9304
2014-05-18,54.9304
2014-05-19,54.9304
2014-05-20,54.9304
2014-05-21,54.9304
2014-05-22,54.9304
2014-05-23,54.9304
2014-05-24,54.9304
2014-05-25,54.9304
2014-05-26,54.9304
2014-05-27,54.9304
2014-05-28,54.9304
2014-05-29,54.9304
2014-05-30,54.9304
2014-05-31,54.9304
2014-06-01,54.9304
2014-06-02,54.9304
2014-06-03,54.9304
2014-06-04,54.9304
2014-06-05,54.9304
2014-06-06,54.9304
2014-06-07,54.9304
2014-06-08,54.9304
2014-06-09,54.9304
2014-06-10,54.9304
2014-06-11,54.9304
2014-06-12,54.9304
2014-06-13,54.9304
2014-06-14,54.9304
2014-06-15,54.9304
2014-06-16,54.9304
2014-06-17,54.9304
2014-06-18,54.9304
2014-06-19,54.9304
2014-06-20,54.9304
2014-06-21,54.9304
2014-06-22,54.9304
2014-06-23,54.9304
2014-06-24,54.9304
2014-06-25,54.9304
2014-06-26,54.9304
2014-06-27,54.9304
2014-06-28,54.9304
2014-06-29,54.9304
2014-06-30,102.6333
2014-07-01,102.6333
2014-07-02,102.6333
2014-07-03,102.6333
2014-07-04,102.6333
2014-07-05,102.6333
2014-07-06,102.6333
2014-07-07,102.6333
2014-07-08,102.6333
2014-07-09,102.6333
2014-07-10,102.6333
2014-07-11,102.6333
2014-07-12,102.6333
2014-07-13,102.6333
2014-07-14,102.6333
2014-07-15,102.6333
2014-07-16,102.6333
2014-07-17,102.6333
2014-07-18,102.6333
2014-07-19,102.6333
2014-07-20,102.6333
2014-07-21,102.6333
2014-07-22,102.6333
2014-07-23,102.6333
2014-07-24,102.6333
2014-07-25,102.6333
2014-07-26,102.6333
2014-07-27,102.6333
2014-07-28,102.6333
2014-07-29,102.6333
2014-07-30,102.6333
2014-07-31,102.6333
2014-08-01,102.6333
2014-08-02,102.6333
2014-08-03,102.6333
2014-08-04,102.6333
2014-08-05,102.6333
2014-08-06,102.6333
2014-08-07,102.6333
2014-08-08,102.6333
2014-08-09,102.6333
2014-08-10,102.6333
2014-08-11,102.6333
2014-08-12,102.6333
2014-08-13,102.6333
2014-08-14,102.6333
2014-08-15,102.6333
2014-08-16,102.6333
2014-08-17,102.6333
2014-08-18,102.6333
2014-08-19,102.6333
2014-08-20,102.6333
2014-08-21,102.6333
2014-08-22,102.6333
2014-08-23,102.6333
2014-08-24,102.6333
2014-08-25,102.6333
2014-08-26,102.6333
2014-08-27,102.6333
2014-08-28,102.6333
2014-08-29,102.6333
2014-08-30,102.6333
2014-08-31,102.6333
2014-09-01,102.6333
2014-09-02,102.6333
2014-09-03,102.6333
2014-09-04,102.6333
2014-09-05,102.6333
2014-09-06,102.6333
2014-09-07,102.6333
2014-09-08,102.6333
2014-09-09,102.6333
2014-09-10,102.6333
2014-09-11,102.6333
2014-09-12,102.6333
2014-09-13,102.6333
2014-09-14,102.6333
2014-09-15,102.6333
2014-09-16,102.6333
2014-09-17,102.6333
2014-09-18,102.6333
2014-09-19,102.6333
2014-09-20,102.6333
2014-09-21,102.6333
2014-09-22,102.6333
2014-09-23,102.6333
2014-09-24,102.6333
2014-09-25,102.6333
2014-09-26,102.6333
2014-09-27,102.6333
2014-09-28,102.6333
2014-09-29,102.6333
2014-09-30,89.2003
2014-10-01,89.2003
2014-10-02,89.2003
2014-10-03,89.2003
2014-10-04,89.2003
2014-10-05,89.2003
2014-10-06,89.2003
2014-10-07,89.2003
2014-10-08,89.2003
2014-10-09,89.2003
2014-10-10,89.2003
2014-10-11,89.2003
2014-10-12,89.2003
2014-10-13,89.2003
2014-10-14,89.2003
2014-10-15,89.2003
2014-10-16,89.2003
2014-10-17,89.2003
2014-10-18,89.2003
2014-10-19,89.2003
2014-10-20,89.2003
2014-10-21,89.2003
2014-10-22,89.2003
2014-10-23,89.2003
2014-10-24,89.2003
2014-10-25,89.2003
2014-10-26,89.2003
2014-10-27,89.2003
2014-10-28,89.2003
2014-10-29,89.2003
2014-10-30,89.2003
2014-10-31,89.2003
2014-11-01,89.2003
2014-11-02,89.2003
2014-11-03,89.2003
2014-11-04,89.2003
2014-11-05,89.2003
2014-11-06,89.2003
2014-11-07,89.2003
2014-11-08,89.2003
2014-11-09,89.2003
2014-11-10,89.2003
2014-11-11,89.2003
2014-11-12,89.2003
2014-11-13,89.2003
2014-11-14,89.2003
2014-11-15,89.2003
2014-11-16,89.2003
2014-11-17,89.2003
2014-11-18,89.2003
2014-11-19,89.2003
2014-11-20,89.2003
2014-11-21,89.2003
2014-11-22,89.2003
2014-11-23,89.2003
2014-11-24,89.2003
2014-11-25,89.2003
2014-11-26,89.2003
2014-11-27,89.2003
2014-11-28,89.2003
2014-11-29,89.2003
2014-11-30,89.2003
2014-12-01,89.2003
2014-12-02,89.2003
2014-12-03,89.2003
2014-12-04,89.2003
2014-12-05,89.2003
2014-12-06,89.2003
2014-12-07,89.2003
2014-12-08,89.2003
2014-12-09,89.2003
2014-12-10,89.2003
2014-12-11,89.2003
2014-12-12,89.2003
2014-12-13,89.2003
2014-12-14,89.2003
2014-12-15,89.2003
2014-12-16,89.2003
2014-12-17,89.2003
2014-12-18,89.2003
2014-12-19,89.2003
2014-12-20,89.2003
2014-12-21,89.2003
2014-12-22,89.2003
2014-12-23,89.2003
2014-12-24,89.2003
2014-12-25,89.2003
2014-12-26,89.2003
2014-12-27,89.2003
2014-12-28,89.2003
2014-12-29,89.2003
2014-12-30,89.2003
2014-12-31,72.227
2015-01-01,72.227
2015-01-02,72.227
2015-01-03,72.227
2015-01-04,72.227
2015-01-05,72.227
2015-01-06,72.227
2015-01-07,72.227
2015-01-08,72.227
2015-01-09,72.227
2015-01-10,72.227
2015-01-11,72.227
2015-01-12,72.227
2015-01-13,72.227
2015-01-14,72.227
2015-01-15,72.227
2015-01-16,72.227
2015-01-17,72.227
2015-01-18,72.227
2015-01-19,72.227
2015-01-20,72.227
2015-01-21,72.227
2015-01-22,72.227
2015-01-23,72.227
2015-01-24,72.227
2015-01-25,72.227
2015-01-26,72.227
2015-01-27,72.227
2015-01-28,72.227
2015-01-29,72.227
2015-01-30,72.227
2015-01-31,72.227
2015-02-01,72.227
2015-02-02,72.227
2015-02-03,72.227
2015-02-04,72.227
2015-02-05,72.227
2015-02-06,72.227
2015-02-07,72.227
2015-02-08,72.227
2015-02-09,72.227
2015-02-10,72.227
2015-02-11,72.227
2015-02-12,72.227
2015-02-13,72.227
2015-02-14,72.227
2015-02-15,72.227
2015-02-16,72.227
2015-02-17,72.227
2015-02-18,72.227
2015-02-19,72.227
2015-02-20,72.227
2015-02-21,72.227
2015-02-22,72.227
2015-02-23,72.227
2015-02-24,72.227
2015-02-25,72.227
2015-02-26,72.227
2015-02-27,72.227
2015-02-28,72.227
2015-03-01,72.227
2015-03-02,72.227
2015-03-03,72.227
2015-03-04,72.227
2015-03-05,72.227
2015-03-06,72.227
2015-03-07,72.227
2015-03-08,72.227
2015-03-09,72.227
2015-03-10,72.227
2015-03-11,72.227
2015-03-12,72.227
2015-03-13,72.227
2015-03-14,72.227
2015-03-15,72.227
2015-03-16,72.227
2015-03-17,72.227
2015-03-18,72.227
2015-03-19,72.227
2015-03-20,72.227
2015-03-21,72.227
2015-03-22,72.227
2015-03-23,72.227
2015-03-24,72.227
2015-03-25,72.227
2015-03-26,72.227
2015-03-27,72.227
2015-03-28,72.227
2015-03-29,72.227
2015-03-30,72.227
2015-03-31,59.9557
2015-04-01,59.9557
2015-04-02,59.9557
2015-04-03,59.9557
2015-04-04,59.9557
2015-04-05,59.9557
2015-04-06,59.9557
2015-04-07,59.9557
2015-04-08,59.9557
2015-04-09,59.9557
2015-04-10,59.9557
2015-04-11,59.9557
2015-04-12,59.9557
2015-04-13,59.9557
2015-04-14,59.9557
2015-04-15,59.9557
2015-04-16,59.9557
2015-04-17,59.9557
2015-04-18,59.9557
2015-04-19,59.9557
2015-04-20,59.9557
2015-04-21,59.9557
2015-04-22,59.9557
2015-04-23,59.9557
2015-04-24,59.9557
2015-04-25,59.9557
2015-04-26,59.9557
2015-04-27,59.9557
2015-04-28,59.9557
2015-04-29,59.9557
2015-04-30,59.9557
2015-05-01,59.9557
2015-05-02,59.9557
2015-05-03,59.9557
2015-05-04,59.9557
2015-05-05,59.9557
2015-05-06,59.9557
2015-05-07,59.9557
2015-05-08,59.9557
2015-05-09,59.9557
2015-05-10,59.9557
2015-05-11,59.9557
2015-05-12,59.9557
2015-05-13,59.9557
2015-05-14,59.9557
2015-05-15,59.9557
2015-05-16,59.9557
2015-05-17,59.9557
2015-05-18,59.9557
2015-05-19,59.9557
2015-05-20,59.9557
2015-05-21,59.9557
2015-05-22,59.9557
2015-05-23,59.9557
2015-05-24,59.9557
2015-05-25,59.9557
2015-05-26,59.9557
2015-05-27,59.9557
2015-05-28,59.9557
2015-05-29,59.9557
2015-05-30,59.9557
2015-05-31,59.9557
2015-06-01,59.9557
2015-06-02,59.9557
2015-06-03,59.9557
2015-06-04,59.9557
2015-06-05,59.9557
2015-06-06,59.9557
2015-06-07,59.9557
2015-06-08,59.9557
2015-06-09,59.9557
2015-06-10,59.9557
2015-06-11,59.9557
2015-06-12,59.9557
2015-06-13,59.9557
2015-06-14,59.9557
2015-06-15,59.9557
2015-06-16,59.9557
2015-06-17,59.9557
2015-06-18,59.9557
2015-06-19,59.9557
2015-06-20,59.9557
2015-06-21,59.9557
2015-06-22,59.9557
2015-06-23,59.9557
2015-06-24,59.9557
2015-06-25,59.9557
2015-06-26,59.9557
2015-06-27,59.9557
2015-06-28,59.9557
2015-06-29,59.9557
2015-06-30,101.5787
2015-07-01,101.5787
2015-07-02,101.5787
2015-07-03,101.5787
2015-07-04,101.5787
2015-07-05,101.5787
2015-07-06,101.5787
2015-07-07,101.5787
2015-07-08,101.5787
2015-07-09,101.5787
2015-07-10,101.5787
2015-07-11,101.5787
2015-07-12,101.5787
2015-07-13,101.5787
2015-07-14,101.5787
2015-07-15,101.5787
2015-07-16,101.5787
2015-07-17,101.5787
2015-07-18,101.5787
2015-07-19,101.5787
2015-07-20,101.5787
2015-07-21,101.5787
2015-07-22,101.5787
2015-07-23,101.5787
2015-07-24,101.5787
2015-07-25,101.5787
2015-07-26,101.5787
2015-07-27,101.5787
2015-07-28,101.5787
2015-07-29,101.5787
2015-07-30,101.5787
2015-07-31,101.5787
2015-08-01,101.5787
2015-08-02,101.5787
2015-08-03,101.5787
2015-08-04,101.5787
2015-08-05,101.5787
2015-08-06,101.5787
2015-08-07,101.5787
2015-08-08,101.5787
2015-08-09,101.5787
2015-08-10,101.5787
2015-08-11,101.5787
2015-08-12,101.5787
2015-08-13,101.5787
2015-08-14,101.5787
2015-08-15,101.5787
2015-08-16,101.5787
2015-08-17,101.5787
2015-08-18,101.5787
2015-08-19,101.5787
2015-08-20,101.5787
2015-08-21,101.5787
2015-08-22,101.5787
2015-08-23,101.5787
2015-08-24,101.5787
2015-08-25,101.5787
2015-08-26,101.5787
2015-08-27,101.5787
2015-08-28,101.5787
2015-08-29,101.5787
2015-08-30,101.5787
2015-08-31,101.5787
2015-09-01,101.5787
2015-09-02,101.5787
2015-09-03,101.5787
2015-09-04,101.5787
2015-09-05,101.5787
2015-09-06,101.5787
2015-09-07,101.5787
2015-09-08,101.5787
2015-09-09,101.5787
2015-09-10,101.5787
2015-09-11,101.5787
2015-09-12,101.5787
2015-09-13,101.5787
2015-09-14,101.5787
2015-09-15,101.5787
2015-09-16,101.5787
2015-09-17,101.5787
2015-09-18,101.5787
2015-09-19,101.5787
2015-09-20,101.5787
2015-09-21,101.5787
2015-09-22,101.5787
2015-09-23,101.5787
2015-09-24,101.5787
2015-09-25,101.5787
2015-09-26,101.5787
2015-09-27,101.5787
2015-09-28,101.5787
2015-09-29,101.5787
2015-09-30,76.6169
2015-10-01,76.6169
2015-10-02,76.6169
2015-10-03,76.6169
2015-10-04,76.6169
2015-10-05,76.6169
2015-10-06,76.6169
2015-10-07,76.6169
2015-10-08,76.6169
2015-10-09,76.6169
2015-10-10,76.6169
2015-10-11,76.6169
2015-10-12,76.6169
2015-10-13,76.6169
2015-10-14,76.6169
2015-10-15,76.6169
2015-10-16,76.6169
2015-10-17,76.6169
2015-10-18,76.6169
2015-10-19,76.6169
2015-10-20,76.6169
2015-10-21,76.6169
2015-10-22,76.6169
2015-10-23,76.6169
2015-10-24,76.6169
2015-10-25,76.6169
2015-10-26,76.6169
2015-10-27,76.6169
2015-10-28,76.6169
2015-10-29,76.6169
2015-10-30,76.6169
2015-10-31,76.6169
2015-11-01,76.6169
2015-11-02,76.6169
2015-11-03,76.6169
2015-11-04,76.6169
2015-11-05,76.6169
2015-11-06,76.6169
2015-11-07,76.6169
2015-11-08,76.6169
2015-11-09,76.6169
2015-11-10,76.6169
2015-11-11,76.6169
2015-11-12,76.6169
2015-11-13,76.6169
2015-11-14,76.6169
2015-11-15,76.6169
2015-11-16,76.6169
2015-11-17,76.6169
2015-11-18,76.6169
2015-11-19,76.6169
2015-11-20,76.6169
2015-11-21,76.6169
2015-11-22,76.6169
2015-11-23,76.6169
2015-11-24,76.6169
2015-11-25,76.6169
2015-11-26,76.6169
2015-11-27,76.6169
2015-11-28,76.6169
2015-11-29,76.6169
2015-11-30,76.6169
2015-12-01,76.6169
2015-12-02,76.6169
2015-12-03,76.6169
2015-12-04,76.6169
2015-12-05,76.6169
2015-12-06,76.6169
2015-12-07,76.6169
2015-12-08,76.6169
2015-12-09,76.6169
2015-12-10,76.6169
2015-12-11,76.6169
2015-12-12,76.6169
2015-12-13,76.6169
2015-12-14,76.6169
2015-12-15,76.6169
2015-12-16,76.6169
2015-12-17,76.6169
2015-12-18,76.6169
2015-12-19,76.6169
2015-12-20,76.6169
2015-12-21,76.6169
2015-12-22,76.6169
2015-12-23,76.6169
2015-12-24,76.6169
2015-12-25,76.6169
2015-12-26,76.6169
2015-12-27,76.6169
2015-12-28,76.6169
2015-12-29,76.6169
2015-12-30,76.6169
2015-12-31,66.6676
2016-01-01,66.6676
2016-01-02,66.6676
2016-01-03,66.6676
2016-01-04,66.6676
2016-01-05,66.6676
2016-01-06,66.6676
2016-01-07,66.6676
2016-01-08,66.6676
2016-01-09,66.6676
2016-01-10,66.6676
2016-01-11,66.6676
2016-01-12,66.6676
2016-01-13,66.6676
2016-01-14,66.6676
2016-01-15,66.6676
2016-01-16,66.6676
2016-01-17,66.6676
2016-01-18,66.6676
2016-01-19,66.6676
2016-01-20,66.6676
2016-01-21,66.6676
2016-01-22,66.6676
2016-01-23,66.6676
2016-01-24,66.6676
2016-01-25,66.6676
2016-01-26,66.6676
2016-01-27,66.6676
2016-01-28,66.6676
2016-01-29,66.6676
2016-01-30,66.6676
2016-01-31,66.6676
2016-02-01,66.6676
2016-02-02,66.6676
2016-02-03,66.6676
2016-02-04,66.6676
2016-02-05,66.6676
2016-02-06,66.6676
2016-02-07,66.6676
2016-02-08,66.6676
2016-02-09,66.6676
2016-02-10,66.6676
2016-02-11,66.6676
2016-02-12,66.6676
2016-02-13,66.6676
2016-02-14,66.6676
2016-02-15,66.6676
2016-02-16,66.6676
2016-02-17,66.6676
2016-02-18,66.6676
2016-02-19,66.6676
2016-02-20,66.6676
2016-02-21,66.6676
2016-02-22,66.6676
2016-02-23,66.6676
2016-02-24,66.6676
2016-02-25,66.6676
2016-02-26,66.6676
2016-02-27,66.6676
2016-02-28,66.6676
2016-02-29,66.6676
2016-03-01,66.6676
2016-03-02,66.6676
2016-03-03,66.6676
2016-03-04,66.6676
2016-03-05,66.6676
2016-03-06,66.6676
2016-03-07,66.6676
2016-03-08,66.6676
2016-03-09,66.6676
2016-03-10,66.6676
2016-03-11,66.6676
2016-03-12,66.6676
2016-03-13,66.6676
2016-03-14,66.6676
2016-03-15,66.6676
2016-03-16,66.6676
2016-03-17,66.6676
2016-03-18,66.6676
2016-03-19,66.6676
2016-03-20,66.6676
2016-03-21,66.6676
2016-03-22,66.6676
2016-03-23,66.6676
2016-03-24,66.6676
2016-03-25,66.6676
2016-03-26,66.6676
2016-03-27,66.6676
2016-03-28,66.6676
2016-03-29,66.6676
2016-03-30,66.6676
2016-03-31,61.8891
2016-04-01,61.8891
2016-04-02,61.8891
2016-04-03,61.8891
2016-04-04,61.8891
2016-04-05,61.8891
2016-04-06,61.8891
2016-04-07,61.8891
2016-04-08,61.8891
2016-04-09,61.8891
2016-04-10,61.8891
2016-04-11,61.8891
2016-04-12,61.8891
2016-04-13,61.8891
2016-04-14,61.8891
2016-04-15,61.8891
2016-04-16,61.8891
2016-04-17,61.8891
2016-04-18,61.8891
2016-04-19,61.8891
2016-04-20,61.8891
2016-04-21,61.8891
2016-04-22,61.8891
2016-04-23,61.8891
2016-04-24,61.8891
2016-04-25,61.8891
2016-04-26,61.8891
2016-04-27,61.8891
2016-04-28,61.8891
2016-04-29,61.8891
2016-04-30,61.8891
2016-05-01,61.8891
2016-05-02,61.8891
2016-05-03,61.8891
2016-05-04,61.8891
2016-05-05,61.8891
2016-05-06,61.8891
2016-05-07,61.8891
2016-05-08,61.8891
2016-05-09,61.8891
2016-05-10,61.8891
2016-05-11,61.8891
2016-05-12,61.8891
2016-05-13,61.8891
2016-05-14,61.8891
2016-05-15,61.8891
2016-05-16,61.8891
2016-05-17,61.8891
2016-05-18,61.8891
2016-05-19,61.8891
2016-05-20,61.8891
2016-05-21,61.8891
2016-05-22,61.8891
2016-05-23,61.8891
2016-05-24,61.8891
2016-05-25,61.8891
2016-05-26,61.8891
2016-05-27,61.8891
2016-05-28,61.8891
2016-05-29,61.8891
2016-05-30,61.8891
2016-05-31,61.8891
2016-06-01,61.8891
2016-06-02,61.8891
2016-06-03,61.8891
2016-06-04,61.8891
2016-06-05,61.8891
2016-06-06,61.8891
2016-06-07,61.8891
2016-06-08,61.8891
2016-06-09,61.8891
