,NESZ MK Equity
2013-03-09,71.9915
2013-03-10,71.9915
2013-03-11,71.9915
2013-03-12,71.9915
2013-03-13,71.9915
2013-03-14,71.9915
2013-03-15,71.9915
2013-03-16,71.9915
2013-03-17,71.9915
2013-03-18,71.9915
2013-03-19,71.9915
2013-03-20,71.9915
2013-03-21,71.9915
2013-03-22,71.9915
2013-03-23,71.9915
2013-03-24,71.9915
2013-03-25,71.9915
2013-03-26,71.9915
2013-03-27,71.9915
2013-03-28,71.9915
2013-03-29,71.9915
2013-03-30,71.9915
2013-03-31,60.0015
2013-04-01,60.0015
2013-04-02,60.0015
2013-04-03,60.0015
2013-04-04,60.0015
2013-04-05,60.0015
2013-04-06,60.0015
2013-04-07,60.0015
2013-04-08,60.0015
2013-04-09,60.0015
2013-04-10,60.0015
2013-04-11,60.0015
2013-04-12,60.0015
2013-04-13,60.0015
2013-04-14,60.0015
2013-04-15,60.0015
2013-04-16,60.0015
2013-04-17,60.0015
2013-04-18,60.0015
2013-04-19,60.0015
2013-04-20,60.0015
2013-04-21,60.0015
2013-04-22,60.0015
2013-04-23,60.0015
2013-04-24,60.0015
2013-04-25,60.0015
2013-04-26,60.0015
2013-04-27,60.0015
2013-04-28,60.0015
2013-04-29,60.0015
2013-04-30,60.0015
2013-05-01,60.0015
2013-05-02,60.0015
2013-05-03,60.0015
2013-05-04,60.0015
2013-05-05,60.0015
2013-05-06,60.0015
2013-05-07,60.0015
2013-05-08,60.0015
2013-05-09,60.0015
2013-05-10,60.0015
2013-05-11,60.0015
2013-05-12,60.0015
2013-05-13,60.0015
2013-05-14,60.0015
2013-05-15,60.0015
2013-05-16,60.0015
2013-05-17,60.0015
2013-05-18,60.0015
2013-05-19,60.0015
2013-05-20,60.0015
2013-05-21,60.0015
2013-05-22,60.0015
2013-05-23,60.0015
2013-05-24,60.0015
2013-05-25,60.0015
2013-05-26,60.0015
2013-05-27,60.0015
2013-05-28,60.0015
2013-05-29,60.0015
2013-05-30,60.0015
2013-05-31,60.0015
2013-06-01,60.0015
2013-06-02,60.0015
2013-06-03,60.0015
2013-06-04,60.0015
2013-06-05,60.0015
2013-06-06,60.0015
2013-06-07,60.0015
2013-06-08,60.0015
2013-06-09,60.0015
2013-06-10,60.0015
2013-06-11,60.0015
2013-06-12,60.0015
2013-06-13,60.0015
2013-06-14,60.0015
2013-06-15,60.0015
2013-06-16,60.0015
2013-06-17,60.0015
2013-06-18,60.0015
2013-06-19,60.0015
2013-06-20,60.0015
2013-06-21,60.0015
2013-06-22,60.0015
2013-06-23,60.0015
2013-06-24,60.0015
2013-06-25,60.0015
2013-06-26,60.0015
2013-06-27,60.0015
2013-06-28,60.0015
2013-06-29,60.0015
2013-06-30,80.7632
2013-07-01,80.7632
2013-07-02,80.7632
2013-07-03,80.7632
2013-07-04,80.7632
2013-07-05,80.7632
2013-07-06,80.7632
2013-07-07,80.7632
2013-07-08,80.7632
2013-07-09,80.7632
2013-07-10,80.7632
2013-07-11,80.7632
2013-07-12,80.7632
2013-07-13,80.7632
2013-07-14,80.7632
2013-07-15,80.7632
2013-07-16,80.7632
2013-07-17,80.7632
2013-07-18,80.7632
2013-07-19,80.7632
2013-07-20,80.7632
2013-07-21,80.7632
2013-07-22,80.7632
2013-07-23,80.7632
2013-07-24,80.7632
2013-07-25,80.7632
2013-07-26,80.7632
2013-07-27,80.7632
2013-07-28,80.7632
2013-07-29,80.7632
2013-07-30,80.7632
2013-07-31,80.7632
2013-08-01,80.7632
2013-08-02,80.7632
2013-08-03,80.7632
2013-08-04,80.7632
2013-08-05,80.7632
2013-08-06,80.7632
2013-08-07,80.7632
2013-08-08,80.7632
2013-08-09,80.7632
2013-08-10,80.7632
2013-08-11,80.7632
2013-08-12,80.7632
2013-08-13,80.7632
2013-08-14,80.7632
2013-08-15,80.7632
2013-08-16,80.7632
2013-08-17,80.7632
2013-08-18,80.7632
2013-08-19,80.7632
2013-08-20,80.7632
2013-08-21,80.7632
2013-08-22,80.7632
2013-08-23,80.7632
2013-08-24,80.7632
2013-08-25,80.7632
2013-08-26,80.7632
2013-08-27,80.7632
2013-08-28,80.7632
2013-08-29,80.7632
2013-08-30,80.7632
2013-08-31,80.7632
2013-09-01,80.7632
2013-09-02,80.7632
2013-09-03,80.7632
2013-09-04,80.7632
2013-09-05,80.7632
2013-09-06,80.7632
2013-09-07,80.7632
2013-09-08,80.7632
2013-09-09,80.7632
2013-09-10,80.7632
2013-09-11,80.7632
2013-09-12,80.7632
2013-09-13,80.7632
2013-09-14,80.7632
2013-09-15,80.7632
2013-09-16,80.7632
2013-09-17,80.7632
2013-09-18,80.7632
2013-09-19,80.7632
2013-09-20,80.7632
2013-09-21,80.7632
2013-09-22,80.7632
2013-09-23,80.7632
2013-09-24,80.7632
2013-09-25,80.7632
2013-09-26,80.7632
2013-09-27,80.7632
2013-09-28,80.7632
2013-09-29,80.7632
2013-09-30,68.8383
2013-10-01,68.8383
2013-10-02,68.8383
2013-10-03,68.8383
2013-10-04,68.8383
2013-10-05,68.8383
2013-10-06,68.8383
2013-10-07,68.8383
2013-10-08,68.8383
2013-10-09,68.8383
2013-10-10,68.8383
2013-10-11,68.8383
2013-10-12,68.8383
2013-10-13,68.8383
2013-10-14,68.8383
2013-10-15,68.8383
2013-10-16,68.8383
2013-10-17,68.8383
2013-10-18,68.8383
2013-10-19,68.8383
2013-10-20,68.8383
2013-10-21,68.8383
2013-10-22,68.8383
2013-10-23,68.8383
2013-10-24,68.8383
2013-10-25,68.8383
2013-10-26,68.8383
2013-10-27,68.8383
2013-10-28,68.8383
2013-10-29,68.8383
2013-10-30,68.8383
2013-10-31,68.8383
2013-11-01,68.8383
2013-11-02,68.8383
2013-11-03,68.8383
2013-11-04,68.8383
2013-11-05,68.8383
2013-11-06,68.8383
2013-11-07,68.8383
2013-11-08,68.8383
2013-11-09,68.8383
2013-11-10,68.8383
2013-11-11,68.8383
2013-11-12,68.8383
2013-11-13,68.8383
2013-11-14,68.8383
2013-11-15,68.8383
2013-11-16,68.8383
2013-11-17,68.8383
2013-11-18,68.8383
2013-11-19,68.8383
2013-11-20,68.8383
2013-11-21,68.8383
2013-11-22,68.8383
2013-11-23,68.8383
2013-11-24,68.8383
2013-11-25,68.8383
2013-11-26,68.8383
2013-11-27,68.8383
2013-11-28,68.8383
2013-11-29,68.8383
2013-11-30,68.8383
2013-12-01,68.8383
2013-12-02,68.8383
2013-12-03,68.8383
2013-12-04,68.8383
2013-12-05,68.8383
2013-12-06,68.8383
2013-12-07,68.8383
2013-12-08,68.8383
2013-12-09,68.8383
2013-12-10,68.8383
2013-12-11,68.8383
2013-12-12,68.8383
2013-12-13,68.8383
2013-12-14,68.8383
2013-12-15,68.8383
2013-12-16,68.8383
2013-12-17,68.8383
2013-12-18,68.8383
2013-12-19,68.8383
2013-12-20,68.8383
2013-12-21,68.8383
2013-12-22,68.8383
2013-12-23,68.8383
2013-12-24,68.8383
2013-12-25,68.8383
2013-12-26,68.8383
2013-12-27,68.8383
2013-12-28,68.8383
2013-12-29,68.8383
2013-12-30,68.8383
2013-12-31,71.6615
2014-01-01,71.6615
2014-01-02,71.6615
2014-01-03,71.6615
2014-01-04,71.6615
2014-01-05,71.6615
2014-01-06,71.6615
2014-01-07,71.6615
2014-01-08,71.6615
2014-01-09,71.6615
2014-01-10,71.6615
2014-01-11,71.6615
2014-01-12,71.6615
2014-01-13,71.6615
2014-01-14,71.6615
2014-01-15,71.6615
2014-01-16,71.6615
2014-01-17,71.6615
2014-01-18,71.6615
2014-01-19,71.6615
2014-01-20,71.6615
2014-01-21,71.6615
2014-01-22,71.6615
2014-01-23,71.6615
2014-01-24,71.6615
2014-01-25,71.6615
2014-01-26,71.6615
2014-01-27,71.6615
2014-01-28,71.6615
2014-01-29,71.6615
2014-01-30,71.6615
2014-01-31,71.6615
2014-02-01,71.6615
2014-02-02,71.6615
2014-02-03,71.6615
2014-02-04,71.6615
2014-02-05,71.6615
2014-02-06,71.6615
2014-02-07,71.6615
2014-02-08,71.6615
2014-02-09,71.6615
2014-02-10,71.6615
2014-02-11,71.6615
2014-02-12,71.6615
2014-02-13,71.6615
2014-02-14,71.6615
2014-02-15,71.6615
2014-02-16,71.6615
2014-02-17,71.6615
2014-02-18,71.6615
2014-02-19,71.6615
2014-02-20,71.6615
2014-02-21,71.6615
2014-02-22,71.6615
2014-02-23,71.6615
2014-02-24,71.6615
2014-02-25,71.6615
2014-02-26,71.6615
2014-02-27,71.6615
2014-02-28,71.6615
2014-03-01,71.6615
2014-03-02,71.6615
2014-03-03,71.6615
2014-03-04,71.6615
2014-03-05,71.6615
2014-03-06,71.6615
2014-03-07,71.6615
2014-03-08,71.6615
2014-03-09,71.6615
2014-03-10,71.6615
2014-03-11,71.6615
2014-03-12,71.6615
2014-03-13,71.6615
2014-03-14,71.6615
2014-03-15,71.6615
2014-03-16,71.6615
2014-03-17,71.6615
2014-03-18,71.6615
2014-03-19,71.6615
2014-03-20,71.6615
2014-03-21,71.6615
2014-03-22,71.6615
2014-03-23,71.6615
2014-03-24,71.6615
2014-03-25,71.6615
2014-03-26,71.6615
2014-03-27,71.6615
2014-03-28,71.6615
2014-03-29,71.6615
2014-03-30,71.6615
2014-03-31,57.9983
2014-04-01,57.9983
2014-04-02,57.9983
2014-04-03,57.9983
2014-04-04,57.9983
2014-04-05,57.9983
2014-04-06,57.9983
2014-04-07,57.9983
2014-04-08,57.9983
2014-04-09,57.9983
2014-04-10,57.9983
2014-04-11,57.9983
2014-04-12,57.9983
2014-04-13,57.9983
2014-04-14,57.9983
2014-04-15,57.9983
2014-04-16,57.9983
2014-04-17,57.9983
2014-04-18,57.9983
2014-04-19,57.9983
2014-04-20,57.9983
2014-04-21,57.9983
2014-04-22,57.9983
2014-04-23,57.9983
2014-04-24,57.9983
2014-04-25,57.9983
2014-04-26,57.9983
2014-04-27,57.9983
2014-04-28,57.9983
2014-04-29,57.9983
2014-04-30,57.9983
2014-05-01,57.9983
2014-05-02,57.9983
2014-05-03,57.9983
2014-05-04,57.9983
2014-05-05,57.9983
2014-05-06,57.9983
2014-05-07,57.9983
2014-05-08,57.9983
2014-05-09,57.9983
2014-05-10,57.9983
2014-05-11,57.9983
2014-05-12,57.9983
2014-05-13,57.9983
2014-05-14,57.9983
2014-05-15,57.9983
2014-05-16,57.9983
2014-05-17,57.9983
2014-05-18,57.9983
2014-05-19,57.9983
2014-05-20,57.9983
2014-05-21,57.9983
2014-05-22,57.9983
2014-05-23,57.9983
2014-05-24,57.9983
2014-05-25,57.9983
2014-05-26,57.9983
2014-05-27,57.9983
2014-05-28,57.9983
2014-05-29,57.9983
2014-05-30,57.9983
2014-05-31,57.9983
2014-06-01,57.9983
2014-06-02,57.9983
2014-06-03,57.9983
2014-06-04,57.9983
2014-06-05,57.9983
2014-06-06,57.9983
2014-06-07,57.9983
2014-06-08,57.9983
2014-06-09,57.9983
2014-06-10,57.9983
2014-06-11,57.9983
2014-06-12,57.9983
2014-06-13,57.9983
2014-06-14,57.9983
2014-06-15,57.9983
2014-06-16,57.9983
2014-06-17,57.9983
2014-06-18,57.9983
2014-06-19,57.9983
2014-06-20,57.9983
2014-06-21,57.9983
2014-06-22,57.9983
2014-06-23,57.9983
2014-06-24,57.9983
2014-06-25,57.9983
2014-06-26,57.9983
2014-06-27,57.9983
2014-06-28,57.9983
2014-06-29,57.9983
2014-06-30,76.3697
2014-07-01,76.3697
2014-07-02,76.3697
2014-07-03,76.3697
2014-07-04,76.3697
2014-07-05,76.3697
2014-07-06,76.3697
2014-07-07,76.3697
2014-07-08,76.3697
2014-07-09,76.3697
2014-07-10,76.3697
2014-07-11,76.3697
2014-07-12,76.3697
2014-07-13,76.3697
2014-07-14,76.3697
2014-07-15,76.3697
2014-07-16,76.3697
2014-07-17,76.3697
2014-07-18,76.3697
2014-07-19,76.3697
2014-07-20,76.3697
2014-07-21,76.3697
2014-07-22,76.3697
2014-07-23,76.3697
2014-07-24,76.3697
2014-07-25,76.3697
2014-07-26,76.3697
2014-07-27,76.3697
2014-07-28,76.3697
2014-07-29,76.3697
2014-07-30,76.3697
2014-07-31,76.3697
2014-08-01,76.3697
2014-08-02,76.3697
2014-08-03,76.3697
2014-08-04,76.3697
2014-08-05,76.3697
2014-08-06,76.3697
2014-08-07,76.3697
2014-08-08,76.3697
2014-08-09,76.3697
2014-08-10,76.3697
2014-08-11,76.3697
2014-08-12,76.3697
2014-08-13,76.3697
2014-08-14,76.3697
2014-08-15,76.3697
2014-08-16,76.3697
2014-08-17,76.3697
2014-08-18,76.3697
2014-08-19,76.3697
2014-08-20,76.3697
2014-08-21,76.3697
2014-08-22,76.3697
2014-08-23,76.3697
2014-08-24,76.3697
2014-08-25,76.3697
2014-08-26,76.3697
2014-08-27,76.3697
2014-08-28,76.3697
2014-08-29,76.3697
2014-08-30,76.3697
2014-08-31,76.3697
2014-09-01,76.3697
2014-09-02,76.3697
2014-09-03,76.3697
2014-09-04,76.3697
2014-09-05,76.3697
2014-09-06,76.3697
2014-09-07,76.3697
2014-09-08,76.3697
2014-09-09,76.3697
2014-09-10,76.3697
2014-09-11,76.3697
2014-09-12,76.3697
2014-09-13,76.3697
2014-09-14,76.3697
2014-09-15,76.3697
2014-09-16,76.3697
2014-09-17,76.3697
2014-09-18,76.3697
2014-09-19,76.3697
2014-09-20,76.3697
2014-09-21,76.3697
2014-09-22,76.3697
2014-09-23,76.3697
2014-09-24,76.3697
2014-09-25,76.3697
2014-09-26,76.3697
2014-09-27,76.3697
2014-09-28,76.3697
2014-09-29,76.3697
2014-09-30,70.8217
2014-10-01,70.8217
2014-10-02,70.8217
2014-10-03,70.8217
2014-10-04,70.8217
2014-10-05,70.8217
2014-10-06,70.8217
2014-10-07,70.8217
2014-10-08,70.8217
2014-10-09,70.8217
2014-10-10,70.8217
2014-10-11,70.8217
2014-10-12,70.8217
2014-10-13,70.8217
2014-10-14,70.8217
2014-10-15,70.8217
2014-10-16,70.8217
2014-10-17,70.8217
2014-10-18,70.8217
2014-10-19,70.8217
2014-10-20,70.8217
2014-10-21,70.8217
2014-10-22,70.8217
2014-10-23,70.8217
2014-10-24,70.8217
2014-10-25,70.8217
2014-10-26,70.8217
2014-10-27,70.8217
2014-10-28,70.8217
2014-10-29,70.8217
2014-10-30,70.8217
2014-10-31,70.8217
2014-11-01,70.8217
2014-11-02,70.8217
2014-11-03,70.8217
2014-11-04,70.8217
2014-11-05,70.8217
2014-11-06,70.8217
2014-11-07,70.8217
2014-11-08,70.8217
2014-11-09,70.8217
2014-11-10,70.8217
2014-11-11,70.8217
2014-11-12,70.8217
2014-11-13,70.8217
2014-11-14,70.8217
2014-11-15,70.8217
2014-11-16,70.8217
2014-11-17,70.8217
2014-11-18,70.8217
2014-11-19,70.8217
2014-11-20,70.8217
2014-11-21,70.8217
2014-11-22,70.8217
2014-11-23,70.8217
2014-11-24,70.8217
2014-11-25,70.8217
2014-11-26,70.8217
2014-11-27,70.8217
2014-11-28,70.8217
2014-11-29,70.8217
2014-11-30,70.8217
2014-12-01,70.8217
2014-12-02,70.8217
2014-12-03,70.8217
2014-12-04,70.8217
2014-12-05,70.8217
2014-12-06,70.8217
2014-12-07,70.8217
2014-12-08,70.8217
2014-12-09,70.8217
2014-12-10,70.8217
2014-12-11,70.8217
2014-12-12,70.8217
2014-12-13,70.8217
2014-12-14,70.8217
2014-12-15,70.8217
2014-12-16,70.8217
2014-12-17,70.8217
2014-12-18,70.8217
2014-12-19,70.8217
2014-12-20,70.8217
2014-12-21,70.8217
2014-12-22,70.8217
2014-12-23,70.8217
2014-12-24,70.8217
2014-12-25,70.8217
2014-12-26,70.8217
2014-12-27,70.8217
2014-12-28,70.8217
2014-12-29,70.8217
2014-12-30,70.8217
2014-12-31,69.0751
2015-01-01,69.0751
2015-01-02,69.0751
2015-01-03,69.0751
2015-01-04,69.0751
2015-01-05,69.0751
2015-01-06,69.0751
2015-01-07,69.0751
2015-01-08,69.0751
2015-01-09,69.0751
2015-01-10,69.0751
2015-01-11,69.0751
2015-01-12,69.0751
2015-01-13,69.0751
2015-01-14,69.0751
2015-01-15,69.0751
2015-01-16,69.0751
2015-01-17,69.0751
2015-01-18,69.0751
2015-01-19,69.0751
2015-01-20,69.0751
2015-01-21,69.0751
2015-01-22,69.0751
2015-01-23,69.0751
2015-01-24,69.0751
2015-01-25,69.0751
2015-01-26,69.0751
2015-01-27,69.0751
2015-01-28,69.0751
2015-01-29,69.0751
2015-01-30,69.0751
2015-01-31,69.0751
2015-02-01,69.0751
2015-02-02,69.0751
2015-02-03,69.0751
2015-02-04,69.0751
2015-02-05,69.0751
2015-02-06,69.0751
2015-02-07,69.0751
2015-02-08,69.0751
2015-02-09,69.0751
2015-02-10,69.0751
2015-02-11,69.0751
2015-02-12,69.0751
2015-02-13,69.0751
2015-02-14,69.0751
2015-02-15,69.0751
2015-02-16,69.0751
2015-02-17,69.0751
2015-02-18,69.0751
2015-02-19,69.0751
2015-02-20,69.0751
2015-02-21,69.0751
2015-02-22,69.0751
2015-02-23,69.0751
2015-02-24,69.0751
2015-02-25,69.0751
2015-02-26,69.0751
2015-02-27,69.0751
2015-02-28,69.0751
2015-03-01,69.0751
2015-03-02,69.0751
2015-03-03,69.0751
2015-03-04,69.0751
2015-03-05,69.0751
2015-03-06,69.0751
2015-03-07,69.0751
2015-03-08,69.0751
2015-03-09,69.0751
2015-03-10,69.0751
2015-03-11,69.0751
2015-03-12,69.0751
2015-03-13,69.0751
2015-03-14,69.0751
2015-03-15,69.0751
2015-03-16,69.0751
2015-03-17,69.0751
2015-03-18,69.0751
2015-03-19,69.0751
2015-03-20,69.0751
2015-03-21,69.0751
2015-03-22,69.0751
2015-03-23,69.0751
2015-03-24,69.0751
2015-03-25,69.0751
2015-03-26,69.0751
2015-03-27,69.0751
2015-03-28,69.0751
2015-03-29,69.0751
2015-03-30,69.0751
2015-03-31,56.5727
2015-04-01,56.5727
2015-04-02,56.5727
2015-04-03,56.5727
2015-04-04,56.5727
2015-04-05,56.5727
2015-04-06,56.5727
2015-04-07,56.5727
2015-04-08,56.5727
2015-04-09,56.5727
2015-04-10,56.5727
2015-04-11,56.5727
2015-04-12,56.5727
2015-04-13,56.5727
2015-04-14,56.5727
2015-04-15,56.5727
2015-04-16,56.5727
2015-04-17,56.5727
2015-04-18,56.5727
2015-04-19,56.5727
2015-04-20,56.5727
2015-04-21,56.5727
2015-04-22,56.5727
2015-04-23,56.5727
2015-04-24,56.5727
2015-04-25,56.5727
2015-04-26,56.5727
2015-04-27,56.5727
2015-04-28,56.5727
2015-04-29,56.5727
2015-04-30,56.5727
2015-05-01,56.5727
2015-05-02,56.5727
2015-05-03,56.5727
2015-05-04,56.5727
2015-05-05,56.5727
2015-05-06,56.5727
2015-05-07,56.5727
2015-05-08,56.5727
2015-05-09,56.5727
2015-05-10,56.5727
2015-05-11,56.5727
2015-05-12,56.5727
2015-05-13,56.5727
2015-05-14,56.5727
2015-05-15,56.5727
2015-05-16,56.5727
2015-05-17,56.5727
2015-05-18,56.5727
2015-05-19,56.5727
2015-05-20,56.5727
2015-05-21,56.5727
2015-05-22,56.5727
2015-05-23,56.5727
2015-05-24,56.5727
2015-05-25,56.5727
2015-05-26,56.5727
2015-05-27,56.5727
2015-05-28,56.5727
2015-05-29,56.5727
2015-05-30,56.5727
2015-05-31,56.5727
2015-06-01,56.5727
2015-06-02,56.5727
2015-06-03,56.5727
2015-06-04,56.5727
2015-06-05,56.5727
2015-06-06,56.5727
2015-06-07,56.5727
2015-06-08,56.5727
2015-06-09,56.5727
2015-06-10,56.5727
2015-06-11,56.5727
2015-06-12,56.5727
2015-06-13,56.5727
2015-06-14,56.5727
2015-06-15,56.5727
2015-06-16,56.5727
2015-06-17,56.5727
2015-06-18,56.5727
2015-06-19,56.5727
2015-06-20,56.5727
2015-06-21,56.5727
2015-06-22,56.5727
2015-06-23,56.5727
2015-06-24,56.5727
2015-06-25,56.5727
2015-06-26,56.5727
2015-06-27,56.5727
2015-06-28,56.5727
2015-06-29,56.5727
2015-06-30,80.2035
2015-07-01,80.2035
2015-07-02,80.2035
2015-07-03,80.2035
2015-07-04,80.2035
2015-07-05,80.2035
2015-07-06,80.2035
2015-07-07,80.2035
2015-07-08,80.2035
2015-07-09,80.2035
2015-07-10,80.2035
2015-07-11,80.2035
2015-07-12,80.2035
2015-07-13,80.2035
2015-07-14,80.2035
2015-07-15,80.2035
2015-07-16,80.2035
2015-07-17,80.2035
2015-07-18,80.2035
2015-07-19,80.2035
2015-07-20,80.2035
2015-07-21,80.2035
2015-07-22,80.2035
2015-07-23,80.2035
2015-07-24,80.2035
2015-07-25,80.2035
2015-07-26,80.2035
2015-07-27,80.2035
2015-07-28,80.2035
2015-07-29,80.2035
2015-07-30,80.2035
2015-07-31,80.2035
2015-08-01,80.2035
2015-08-02,80.2035
2015-08-03,80.2035
2015-08-04,80.2035
2015-08-05,80.2035
2015-08-06,80.2035
2015-08-07,80.2035
2015-08-08,80.2035
2015-08-09,80.2035
2015-08-10,80.2035
2015-08-11,80.2035
2015-08-12,80.2035
2015-08-13,80.2035
2015-08-14,80.2035
2015-08-15,80.2035
2015-08-16,80.2035
2015-08-17,80.2035
2015-08-18,80.2035
2015-08-19,80.2035
2015-08-20,80.2035
2015-08-21,80.2035
2015-08-22,80.2035
2015-08-23,80.2035
2015-08-24,80.2035
2015-08-25,80.2035
2015-08-26,80.2035
2015-08-27,80.2035
2015-08-28,80.2035
2015-08-29,80.2035
2015-08-30,80.2035
2015-08-31,80.2035
2015-09-01,80.2035
2015-09-02,80.2035
2015-09-03,80.2035
2015-09-04,80.2035
2015-09-05,80.2035
2015-09-06,80.2035
2015-09-07,80.2035
2015-09-08,80.2035
2015-09-09,80.2035
2015-09-10,80.2035
2015-09-11,80.2035
2015-09-12,80.2035
2015-09-13,80.2035
2015-09-14,80.2035
2015-09-15,80.2035
2015-09-16,80.2035
2015-09-17,80.2035
2015-09-18,80.2035
2015-09-19,80.2035
2015-09-20,80.2035
2015-09-21,80.2035
2015-09-22,80.2035
2015-09-23,80.2035
2015-09-24,80.2035
2015-09-25,80.2035
2015-09-26,80.2035
2015-09-27,80.2035
2015-09-28,80.2035
2015-09-29,80.2035
2015-09-30,77.1369
2015-10-01,77.1369
2015-10-02,77.1369
2015-10-03,77.1369
2015-10-04,77.1369
2015-10-05,77.1369
2015-10-06,77.1369
2015-10-07,77.1369
2015-10-08,77.1369
2015-10-09,77.1369
2015-10-10,77.1369
2015-10-11,77.1369
2015-10-12,77.1369
2015-10-13,77.1369
2015-10-14,77.1369
2015-10-15,77.1369
2015-10-16,77.1369
2015-10-17,77.1369
2015-10-18,77.1369
2015-10-19,77.1369
2015-10-20,77.1369
2015-10-21,77.1369
2015-10-22,77.1369
2015-10-23,77.1369
2015-10-24,77.1369
2015-10-25,77.1369
2015-10-26,77.1369
2015-10-27,77.1369
2015-10-28,77.1369
2015-10-29,77.1369
2015-10-30,77.1369
2015-10-31,77.1369
2015-11-01,77.1369
2015-11-02,77.1369
2015-11-03,77.1369
2015-11-04,77.1369
2015-11-05,77.1369
2015-11-06,77.1369
2015-11-07,77.1369
2015-11-08,77.1369
2015-11-09,77.1369
2015-11-10,77.1369
2015-11-11,77.1369
2015-11-12,77.1369
2015-11-13,77.1369
2015-11-14,77.1369
2015-11-15,77.1369
2015-11-16,77.1369
2015-11-17,77.1369
2015-11-18,77.1369
2015-11-19,77.1369
2015-11-20,77.1369
2015-11-21,77.1369
2015-11-22,77.1369
2015-11-23,77.1369
2015-11-24,77.1369
2015-11-25,77.1369
2015-11-26,77.1369
2015-11-27,77.1369
2015-11-28,77.1369
2015-11-29,77.1369
2015-11-30,77.1369
2015-12-01,77.1369
2015-12-02,77.1369
2015-12-03,77.1369
2015-12-04,77.1369
2015-12-05,77.1369
2015-12-06,77.1369
2015-12-07,77.1369
2015-12-08,77.1369
2015-12-09,77.1369
2015-12-10,77.1369
2015-12-11,77.1369
2015-12-12,77.1369
2015-12-13,77.1369
2015-12-14,77.1369
2015-12-15,77.1369
2015-12-16,77.1369
2015-12-17,77.1369
2015-12-18,77.1369
2015-12-19,77.1369
2015-12-20,77.1369
2015-12-21,77.1369
2015-12-22,77.1369
2015-12-23,77.1369
2015-12-24,77.1369
2015-12-25,77.1369
2015-12-26,77.1369
2015-12-27,77.1369
2015-12-28,77.1369
2015-12-29,77.1369
2015-12-30,77.1369
2015-12-31,79.5205
2016-01-01,79.5205
2016-01-02,79.5205
2016-01-03,79.5205
2016-01-04,79.5205
2016-01-05,79.5205
2016-01-06,79.5205
2016-01-07,79.5205
2016-01-08,79.5205
2016-01-09,79.5205
2016-01-10,79.5205
2016-01-11,79.5205
2016-01-12,79.5205
2016-01-13,79.5205
2016-01-14,79.5205
2016-01-15,79.5205
2016-01-16,79.5205
2016-01-17,79.5205
2016-01-18,79.5205
2016-01-19,79.5205
2016-01-20,79.5205
2016-01-21,79.5205
2016-01-22,79.5205
2016-01-23,79.5205
2016-01-24,79.5205
2016-01-25,79.5205
2016-01-26,79.5205
2016-01-27,79.5205
2016-01-28,79.5205
2016-01-29,79.5205
2016-01-30,79.5205
2016-01-31,79.5205
2016-02-01,79.5205
2016-02-02,79.5205
2016-02-03,79.5205
2016-02-04,79.5205
2016-02-05,79.5205
2016-02-06,79.5205
2016-02-07,79.5205
2016-02-08,79.5205
2016-02-09,79.5205
2016-02-10,79.5205
2016-02-11,79.5205
2016-02-12,79.5205
2016-02-13,79.5205
2016-02-14,79.5205
2016-02-15,79.5205
2016-02-16,79.5205
2016-02-17,79.5205
2016-02-18,79.5205
2016-02-19,79.5205
2016-02-20,79.5205
2016-02-21,79.5205
2016-02-22,79.5205
2016-02-23,79.5205
2016-02-24,79.5205
2016-02-25,79.5205
2016-02-26,79.5205
2016-02-27,79.5205
2016-02-28,79.5205
2016-02-29,79.5205
2016-03-01,79.5205
2016-03-02,79.5205
2016-03-03,79.5205
2016-03-04,79.5205
2016-03-05,79.5205
2016-03-06,79.5205
2016-03-07,79.5205
2016-03-08,79.5205
2016-03-09,79.5205
2016-03-10,79.5205
2016-03-11,79.5205
2016-03-12,79.5205
2016-03-13,79.5205
2016-03-14,79.5205
2016-03-15,79.5205
2016-03-16,79.5205
2016-03-17,79.5205
2016-03-18,79.5205
2016-03-19,79.5205
2016-03-20,79.5205
2016-03-21,79.5205
2016-03-22,79.5205
2016-03-23,79.5205
2016-03-24,79.5205
2016-03-25,79.5205
2016-03-26,79.5205
2016-03-27,79.5205
2016-03-28,79.5205
2016-03-29,79.5205
2016-03-30,79.5205
2016-03-31,69.0527
2016-04-01,69.0527
2016-04-02,69.0527
2016-04-03,69.0527
2016-04-04,69.0527
2016-04-05,69.0527
2016-04-06,69.0527
2016-04-07,69.0527
2016-04-08,69.0527
2016-04-09,69.0527
2016-04-10,69.0527
2016-04-11,69.0527
2016-04-12,69.0527
2016-04-13,69.0527
2016-04-14,69.0527
2016-04-15,69.0527
2016-04-16,69.0527
2016-04-17,69.0527
2016-04-18,69.0527
2016-04-19,69.0527
2016-04-20,69.0527
2016-04-21,69.0527
2016-04-22,69.0527
2016-04-23,69.0527
2016-04-24,69.0527
2016-04-25,69.0527
2016-04-26,69.0527
2016-04-27,69.0527
2016-04-28,69.0527
2016-04-29,69.0527
2016-04-30,69.0527
2016-05-01,69.0527
2016-05-02,69.0527
2016-05-03,69.0527
2016-05-04,69.0527
2016-05-05,69.0527
2016-05-06,69.0527
2016-05-07,69.0527
2016-05-08,69.0527
2016-05-09,69.0527
2016-05-10,69.0527
2016-05-11,69.0527
2016-05-12,69.0527
2016-05-13,69.0527
2016-05-14,69.0527
2016-05-15,69.0527
2016-05-16,69.0527
