,HEIM MK Equity
2013-03-09,49.7724
2013-03-10,49.7724
2013-03-11,49.7724
2013-03-12,49.7724
2013-03-13,49.7724
2013-03-14,49.7724
2013-03-15,49.7724
2013-03-16,49.7724
2013-03-17,49.7724
2013-03-18,49.7724
2013-03-19,49.7724
2013-03-20,49.7724
2013-03-21,49.7724
2013-03-22,49.7724
2013-03-23,49.7724
2013-03-24,49.7724
2013-03-25,49.7724
2013-03-26,49.7724
2013-03-27,49.7724
2013-03-28,49.7724
2013-03-29,49.7724
2013-03-30,49.7724
2013-03-31,56.6831
2013-04-01,56.6831
2013-04-02,56.6831
2013-04-03,56.6831
2013-04-04,56.6831
2013-04-05,56.6831
2013-04-06,56.6831
2013-04-07,56.6831
2013-04-08,56.6831
2013-04-09,56.6831
2013-04-10,56.6831
2013-04-11,56.6831
2013-04-12,56.6831
2013-04-13,56.6831
2013-04-14,56.6831
2013-04-15,56.6831
2013-04-16,56.6831
2013-04-17,56.6831
2013-04-18,56.6831
2013-04-19,56.6831
2013-04-20,56.6831
2013-04-21,56.6831
2013-04-22,56.6831
2013-04-23,56.6831
2013-04-24,56.6831
2013-04-25,56.6831
2013-04-26,56.6831
2013-04-27,56.6831
2013-04-28,56.6831
2013-04-29,56.6831
2013-04-30,56.6831
2013-05-01,56.6831
2013-05-02,56.6831
2013-05-03,56.6831
2013-05-04,56.6831
2013-05-05,56.6831
2013-05-06,56.6831
2013-05-07,56.6831
2013-05-08,56.6831
2013-05-09,56.6831
2013-05-10,56.6831
2013-05-11,56.6831
2013-05-12,56.6831
2013-05-13,56.6831
2013-05-14,56.6831
2013-05-15,56.6831
2013-05-16,56.6831
2013-05-17,56.6831
2013-05-18,56.6831
2013-05-19,56.6831
2013-05-20,56.6831
2013-05-21,56.6831
2013-05-22,56.6831
2013-05-23,56.6831
2013-05-24,56.6831
2013-05-25,56.6831
2013-05-26,56.6831
2013-05-27,56.6831
2013-05-28,56.6831
2013-05-29,56.6831
2013-05-30,56.6831
2013-05-31,56.6831
2013-06-01,56.6831
2013-06-02,56.6831
2013-06-03,56.6831
2013-06-04,56.6831
2013-06-05,56.6831
2013-06-06,56.6831
2013-06-07,56.6831
2013-06-08,56.6831
2013-06-09,56.6831
2013-06-10,56.6831
2013-06-11,56.6831
2013-06-12,56.6831
2013-06-13,56.6831
2013-06-14,56.6831
2013-06-15,56.6831
2013-06-16,56.6831
2013-06-17,56.6831
2013-06-18,56.6831
2013-06-19,56.6831
2013-06-20,56.6831
2013-06-21,56.6831
2013-06-22,56.6831
2013-06-23,56.6831
2013-06-24,56.6831
2013-06-25,56.6831
2013-06-26,56.6831
2013-06-27,56.6831
2013-06-28,56.6831
2013-06-29,56.6831
2013-06-30,58.3981
2013-07-01,58.3981
2013-07-02,58.3981
2013-07-03,58.3981
2013-07-04,58.3981
2013-07-05,58.3981
2013-07-06,58.3981
2013-07-07,58.3981
2013-07-08,58.3981
2013-07-09,58.3981
2013-07-10,58.3981
2013-07-11,58.3981
2013-07-12,58.3981
2013-07-13,58.3981
2013-07-14,58.3981
2013-07-15,58.3981
2013-07-16,58.3981
2013-07-17,58.3981
2013-07-18,58.3981
2013-07-19,58.3981
2013-07-20,58.3981
2013-07-21,58.3981
2013-07-22,58.3981
2013-07-23,58.3981
2013-07-24,58.3981
2013-07-25,58.3981
2013-07-26,58.3981
2013-07-27,58.3981
2013-07-28,58.3981
2013-07-29,58.3981
2013-07-30,58.3981
2013-07-31,58.3981
2013-08-01,58.3981
2013-08-02,58.3981
2013-08-03,58.3981
2013-08-04,58.3981
2013-08-05,58.3981
2013-08-06,58.3981
2013-08-07,58.3981
2013-08-08,58.3981
2013-08-09,58.3981
2013-08-10,58.3981
2013-08-11,58.3981
2013-08-12,58.3981
2013-08-13,58.3981
2013-08-14,58.3981
2013-08-15,58.3981
2013-08-16,58.3981
2013-08-17,58.3981
2013-08-18,58.3981
2013-08-19,58.3981
2013-08-20,58.3981
2013-08-21,58.3981
2013-08-22,58.3981
2013-08-23,58.3981
2013-08-24,58.3981
2013-08-25,58.3981
2013-08-26,58.3981
2013-08-27,58.3981
2013-08-28,58.3981
2013-08-29,58.3981
2013-08-30,58.3981
2013-08-31,58.3981
2013-09-01,58.3981
2013-09-02,58.3981
2013-09-03,58.3981
2013-09-04,58.3981
2013-09-05,58.3981
2013-09-06,58.3981
2013-09-07,58.3981
2013-09-08,58.3981
2013-09-09,58.3981
2013-09-10,58.3981
2013-09-11,58.3981
2013-09-12,58.3981
2013-09-13,58.3981
2013-09-14,58.3981
2013-09-15,58.3981
2013-09-16,58.3981
2013-09-17,58.3981
2013-09-18,58.3981
2013-09-19,58.3981
2013-09-20,58.3981
2013-09-21,58.3981
2013-09-22,58.3981
2013-09-23,58.3981
2013-09-24,58.3981
2013-09-25,58.3981
2013-09-26,58.3981
2013-09-27,58.3981
2013-09-28,58.3981
2013-09-29,58.3981
2013-09-30,49.4071
2013-10-01,49.4071
2013-10-02,49.4071
2013-10-03,49.4071
2013-10-04,49.4071
2013-10-05,49.4071
2013-10-06,49.4071
2013-10-07,49.4071
2013-10-08,49.4071
2013-10-09,49.4071
2013-10-10,49.4071
2013-10-11,49.4071
2013-10-12,49.4071
2013-10-13,49.4071
2013-10-14,49.4071
2013-10-15,49.4071
2013-10-16,49.4071
2013-10-17,49.4071
2013-10-18,49.4071
2013-10-19,49.4071
2013-10-20,49.4071
2013-10-21,49.4071
2013-10-22,49.4071
2013-10-23,49.4071
2013-10-24,49.4071
2013-10-25,49.4071
2013-10-26,49.4071
2013-10-27,49.4071
2013-10-28,49.4071
2013-10-29,49.4071
2013-10-30,49.4071
2013-10-31,49.4071
2013-11-01,49.4071
2013-11-02,49.4071
2013-11-03,49.4071
2013-11-04,49.4071
2013-11-05,49.4071
2013-11-06,49.4071
2013-11-07,49.4071
2013-11-08,49.4071
2013-11-09,49.4071
2013-11-10,49.4071
2013-11-11,49.4071
2013-11-12,49.4071
2013-11-13,49.4071
2013-11-14,49.4071
2013-11-15,49.4071
2013-11-16,49.4071
2013-11-17,49.4071
2013-11-18,49.4071
2013-11-19,49.4071
2013-11-20,49.4071
2013-11-21,49.4071
2013-11-22,49.4071
2013-11-23,49.4071
2013-11-24,49.4071
2013-11-25,49.4071
2013-11-26,49.4071
2013-11-27,49.4071
2013-11-28,49.4071
2013-11-29,49.4071
2013-11-30,49.4071
2013-12-01,49.4071
2013-12-02,49.4071
2013-12-03,49.4071
2013-12-04,49.4071
2013-12-05,49.4071
2013-12-06,49.4071
2013-12-07,49.4071
2013-12-08,49.4071
2013-12-09,49.4071
2013-12-10,49.4071
2013-12-11,49.4071
2013-12-12,49.4071
2013-12-13,49.4071
2013-12-14,49.4071
2013-12-15,49.4071
2013-12-16,49.4071
2013-12-17,49.4071
2013-12-18,49.4071
2013-12-19,49.4071
2013-12-20,49.4071
2013-12-21,49.4071
2013-12-22,49.4071
2013-12-23,49.4071
2013-12-24,49.4071
2013-12-25,49.4071
2013-12-26,49.4071
2013-12-27,49.4071
2013-12-28,49.4071
2013-12-29,49.4071
2013-12-30,49.4071
2013-12-31,62.663
2014-01-01,62.663
2014-01-02,62.663
2014-01-03,62.663
2014-01-04,62.663
2014-01-05,62.663
2014-01-06,62.663
2014-01-07,62.663
2014-01-08,62.663
2014-01-09,62.663
2014-01-10,62.663
2014-01-11,62.663
2014-01-12,62.663
2014-01-13,62.663
2014-01-14,62.663
2014-01-15,62.663
2014-01-16,62.663
2014-01-17,62.663
2014-01-18,62.663
2014-01-19,62.663
2014-01-20,62.663
2014-01-21,62.663
2014-01-22,62.663
2014-01-23,62.663
2014-01-24,62.663
2014-01-25,62.663
2014-01-26,62.663
2014-01-27,62.663
2014-01-28,62.663
2014-01-29,62.663
2014-01-30,62.663
2014-01-31,62.663
2014-02-01,62.663
2014-02-02,62.663
2014-02-03,62.663
2014-02-04,62.663
2014-02-05,62.663
2014-02-06,62.663
2014-02-07,62.663
2014-02-08,62.663
2014-02-09,62.663
2014-02-10,62.663
2014-02-11,62.663
2014-02-12,62.663
2014-02-13,62.663
2014-02-14,62.663
2014-02-15,62.663
2014-02-16,62.663
2014-02-17,62.663
2014-02-18,62.663
2014-02-19,62.663
2014-02-20,62.663
2014-02-21,62.663
2014-02-22,62.663
2014-02-23,62.663
2014-02-24,62.663
2014-02-25,62.663
2014-02-26,62.663
2014-02-27,62.663
2014-02-28,62.663
2014-03-01,62.663
2014-03-02,62.663
2014-03-03,62.663
2014-03-04,62.663
2014-03-05,62.663
2014-03-06,62.663
2014-03-07,62.663
2014-03-08,62.663
2014-03-09,62.663
2014-03-10,62.663
2014-03-11,62.663
2014-03-12,62.663
2014-03-13,62.663
2014-03-14,62.663
2014-03-15,62.663
2014-03-16,62.663
2014-03-17,62.663
2014-03-18,62.663
2014-03-19,62.663
2014-03-20,62.663
2014-03-21,62.663
2014-03-22,62.663
2014-03-23,62.663
2014-03-24,62.663
2014-03-25,62.663
2014-03-26,62.663
2014-03-27,62.663
2014-03-28,62.663
2014-03-29,62.663
2014-03-30,62.663
2014-03-31,48.1079
2014-04-01,48.1079
2014-04-02,48.1079
2014-04-03,48.1079
2014-04-04,48.1079
2014-04-05,48.1079
2014-04-06,48.1079
2014-04-07,48.1079
2014-04-08,48.1079
2014-04-09,48.1079
2014-04-10,48.1079
2014-04-11,48.1079
2014-04-12,48.1079
2014-04-13,48.1079
2014-04-14,48.1079
2014-04-15,48.1079
2014-04-16,48.1079
2014-04-17,48.1079
2014-04-18,48.1079
2014-04-19,48.1079
2014-04-20,48.1079
2014-04-21,48.1079
2014-04-22,48.1079
2014-04-23,48.1079
2014-04-24,48.1079
2014-04-25,48.1079
2014-04-26,48.1079
2014-04-27,48.1079
2014-04-28,48.1079
2014-04-29,48.1079
2014-04-30,48.1079
2014-05-01,48.1079
2014-05-02,48.1079
2014-05-03,48.1079
2014-05-04,48.1079
2014-05-05,48.1079
2014-05-06,48.1079
2014-05-07,48.1079
2014-05-08,48.1079
2014-05-09,48.1079
2014-05-10,48.1079
2014-05-11,48.1079
2014-05-12,48.1079
2014-05-13,48.1079
2014-05-14,48.1079
2014-05-15,48.1079
2014-05-16,48.1079
2014-05-17,48.1079
2014-05-18,48.1079
2014-05-19,48.1079
2014-05-20,48.1079
2014-05-21,48.1079
2014-05-22,48.1079
2014-05-23,48.1079
2014-05-24,48.1079
2014-05-25,48.1079
2014-05-26,48.1079
2014-05-27,48.1079
2014-05-28,48.1079
2014-05-29,48.1079
2014-05-30,48.1079
2014-05-31,48.1079
2014-06-01,48.1079
2014-06-02,48.1079
2014-06-03,48.1079
2014-06-04,48.1079
2014-06-05,48.1079
2014-06-06,48.1079
2014-06-07,48.1079
2014-06-08,48.1079
2014-06-09,48.1079
2014-06-10,48.1079
2014-06-11,48.1079
2014-06-12,48.1079
2014-06-13,48.1079
2014-06-14,48.1079
2014-06-15,48.1079
2014-06-16,48.1079
2014-06-17,48.1079
2014-06-18,48.1079
2014-06-19,48.1079
2014-06-20,48.1079
2014-06-21,48.1079
2014-06-22,48.1079
2014-06-23,48.1079
2014-06-24,48.1079
2014-06-25,48.1079
2014-06-26,48.1079
2014-06-27,48.1079
2014-06-28,48.1079
2014-06-29,48.1079
2014-06-30,54.8782
2014-07-01,54.8782
2014-07-02,54.8782
2014-07-03,54.8782
2014-07-04,54.8782
2014-07-05,54.8782
2014-07-06,54.8782
2014-07-07,54.8782
2014-07-08,54.8782
2014-07-09,54.8782
2014-07-10,54.8782
2014-07-11,54.8782
2014-07-12,54.8782
2014-07-13,54.8782
2014-07-14,54.8782
2014-07-15,54.8782
2014-07-16,54.8782
2014-07-17,54.8782
2014-07-18,54.8782
2014-07-19,54.8782
2014-07-20,54.8782
2014-07-21,54.8782
2014-07-22,54.8782
2014-07-23,54.8782
2014-07-24,54.8782
2014-07-25,54.8782
2014-07-26,54.8782
2014-07-27,54.8782
2014-07-28,54.8782
2014-07-29,54.8782
2014-07-30,54.8782
2014-07-31,54.8782
2014-08-01,54.8782
2014-08-02,54.8782
2014-08-03,54.8782
2014-08-04,54.8782
2014-08-05,54.8782
2014-08-06,54.8782
2014-08-07,54.8782
2014-08-08,54.8782
2014-08-09,54.8782
2014-08-10,54.8782
2014-08-11,54.8782
2014-08-12,54.8782
2014-08-13,54.8782
2014-08-14,54.8782
2014-08-15,54.8782
2014-08-16,54.8782
2014-08-17,54.8782
2014-08-18,54.8782
2014-08-19,54.8782
2014-08-20,54.8782
2014-08-21,54.8782
2014-08-22,54.8782
2014-08-23,54.8782
2014-08-24,54.8782
2014-08-25,54.8782
2014-08-26,54.8782
2014-08-27,54.8782
2014-08-28,54.8782
2014-08-29,54.8782
2014-08-30,54.8782
2014-08-31,54.8782
2014-09-01,54.8782
2014-09-02,54.8782
2014-09-03,54.8782
2014-09-04,54.8782
2014-09-05,54.8782
2014-09-06,54.8782
2014-09-07,54.8782
2014-09-08,54.8782
2014-09-09,54.8782
2014-09-10,54.8782
2014-09-11,54.8782
2014-09-12,54.8782
2014-09-13,54.8782
2014-09-14,54.8782
2014-09-15,54.8782
2014-09-16,54.8782
2014-09-17,54.8782
2014-09-18,54.8782
2014-09-19,54.8782
2014-09-20,54.8782
2014-09-21,54.8782
2014-09-22,54.8782
2014-09-23,54.8782
2014-09-24,54.8782
2014-09-25,54.8782
2014-09-26,54.8782
2014-09-27,54.8782
2014-09-28,54.8782
2014-09-29,54.8782
2014-09-30,49.1619
2014-10-01,49.1619
2014-10-02,49.1619
2014-10-03,49.1619
2014-10-04,49.1619
2014-10-05,49.1619
2014-10-06,49.1619
2014-10-07,49.1619
2014-10-08,49.1619
2014-10-09,49.1619
2014-10-10,49.1619
2014-10-11,49.1619
2014-10-12,49.1619
2014-10-13,49.1619
2014-10-14,49.1619
2014-10-15,49.1619
2014-10-16,49.1619
2014-10-17,49.1619
2014-10-18,49.1619
2014-10-19,49.1619
2014-10-20,49.1619
2014-10-21,49.1619
2014-10-22,49.1619
2014-10-23,49.1619
2014-10-24,49.1619
2014-10-25,49.1619
2014-10-26,49.1619
2014-10-27,49.1619
2014-10-28,49.1619
2014-10-29,49.1619
2014-10-30,49.1619
2014-10-31,49.1619
2014-11-01,49.1619
2014-11-02,49.1619
2014-11-03,49.1619
2014-11-04,49.1619
2014-11-05,49.1619
2014-11-06,49.1619
2014-11-07,49.1619
2014-11-08,49.1619
2014-11-09,49.1619
2014-11-10,49.1619
2014-11-11,49.1619
2014-11-12,49.1619
2014-11-13,49.1619
2014-11-14,49.1619
2014-11-15,49.1619
2014-11-16,49.1619
2014-11-17,49.1619
2014-11-18,49.1619
2014-11-19,49.1619
2014-11-20,49.1619
2014-11-21,49.1619
2014-11-22,49.1619
2014-11-23,49.1619
2014-11-24,49.1619
2014-11-25,49.1619
2014-11-26,49.1619
2014-11-27,49.1619
2014-11-28,49.1619
2014-11-29,49.1619
2014-11-30,49.1619
2014-12-01,49.1619
2014-12-02,49.1619
2014-12-03,49.1619
2014-12-04,49.1619
2014-12-05,49.1619
2014-12-06,49.1619
2014-12-07,49.1619
2014-12-08,49.1619
2014-12-09,49.1619
2014-12-10,49.1619
2014-12-11,49.1619
2014-12-12,49.1619
2014-12-13,49.1619
2014-12-14,49.1619
2014-12-15,49.1619
2014-12-16,49.1619
2014-12-17,49.1619
2014-12-18,49.1619
2014-12-19,49.1619
2014-12-20,49.1619
2014-12-21,49.1619
2014-12-22,49.1619
2014-12-23,49.1619
2014-12-24,49.1619
2014-12-25,49.1619
2014-12-26,49.1619
2014-12-27,49.1619
2014-12-28,49.1619
2014-12-29,49.1619
2014-12-30,49.1619
2014-12-31,61.995
2015-01-01,61.995
2015-01-02,61.995
2015-01-03,61.995
2015-01-04,61.995
2015-01-05,61.995
2015-01-06,61.995
2015-01-07,61.995
2015-01-08,61.995
2015-01-09,61.995
2015-01-10,61.995
2015-01-11,61.995
2015-01-12,61.995
2015-01-13,61.995
2015-01-14,61.995
2015-01-15,61.995
2015-01-16,61.995
2015-01-17,61.995
2015-01-18,61.995
2015-01-19,61.995
2015-01-20,61.995
2015-01-21,61.995
2015-01-22,61.995
2015-01-23,61.995
2015-01-24,61.995
2015-01-25,61.995
2015-01-26,61.995
2015-01-27,61.995
2015-01-28,61.995
2015-01-29,61.995
2015-01-30,61.995
2015-01-31,61.995
2015-02-01,61.995
2015-02-02,61.995
2015-02-03,61.995
2015-02-04,61.995
2015-02-05,61.995
2015-02-06,61.995
2015-02-07,61.995
2015-02-08,61.995
2015-02-09,61.995
2015-02-10,61.995
2015-02-11,61.995
2015-02-12,61.995
2015-02-13,61.995
2015-02-14,61.995
2015-02-15,61.995
2015-02-16,61.995
2015-02-17,61.995
2015-02-18,61.995
2015-02-19,61.995
2015-02-20,61.995
2015-02-21,61.995
2015-02-22,61.995
2015-02-23,61.995
2015-02-24,61.995
2015-02-25,61.995
2015-02-26,61.995
2015-02-27,61.995
2015-02-28,61.995
2015-03-01,61.995
2015-03-02,61.995
2015-03-03,61.995
2015-03-04,61.995
2015-03-05,61.995
2015-03-06,61.995
2015-03-07,61.995
2015-03-08,61.995
2015-03-09,61.995
2015-03-10,61.995
2015-03-11,61.995
2015-03-12,61.995
2015-03-13,61.995
2015-03-14,61.995
2015-03-15,61.995
2015-03-16,61.995
2015-03-17,61.995
2015-03-18,61.995
2015-03-19,61.995
2015-03-20,61.995
2015-03-21,61.995
2015-03-22,61.995
2015-03-23,61.995
2015-03-24,61.995
2015-03-25,61.995
2015-03-26,61.995
2015-03-27,61.995
2015-03-28,61.995
2015-03-29,61.995
2015-03-30,61.995
2015-03-31,56.9205
2015-04-01,56.9205
2015-04-02,56.9205
2015-04-03,56.9205
2015-04-04,56.9205
2015-04-05,56.9205
2015-04-06,56.9205
2015-04-07,56.9205
2015-04-08,56.9205
2015-04-09,56.9205
2015-04-10,56.9205
2015-04-11,56.9205
2015-04-12,56.9205
2015-04-13,56.9205
2015-04-14,56.9205
2015-04-15,56.9205
2015-04-16,56.9205
2015-04-17,56.9205
2015-04-18,56.9205
2015-04-19,56.9205
2015-04-20,56.9205
2015-04-21,56.9205
2015-04-22,56.9205
2015-04-23,56.9205
2015-04-24,56.9205
2015-04-25,56.9205
2015-04-26,56.9205
2015-04-27,56.9205
2015-04-28,56.9205
2015-04-29,56.9205
2015-04-30,56.9205
2015-05-01,56.9205
2015-05-02,56.9205
2015-05-03,56.9205
2015-05-04,56.9205
2015-05-05,56.9205
2015-05-06,56.9205
2015-05-07,56.9205
2015-05-08,56.9205
2015-05-09,56.9205
2015-05-10,56.9205
2015-05-11,56.9205
2015-05-12,56.9205
2015-05-13,56.9205
2015-05-14,56.9205
2015-05-15,56.9205
2015-05-16,56.9205
2015-05-17,56.9205
2015-05-18,56.9205
2015-05-19,56.9205
2015-05-20,56.9205
2015-05-21,56.9205
2015-05-22,56.9205
2015-05-23,56.9205
2015-05-24,56.9205
2015-05-25,56.9205
2015-05-26,56.9205
2015-05-27,56.9205
2015-05-28,56.9205
2015-05-29,56.9205
2015-05-30,56.9205
2015-05-31,56.9205
2015-06-01,56.9205
2015-06-02,56.9205
2015-06-03,56.9205
2015-06-04,56.9205
2015-06-05,56.9205
2015-06-06,56.9205
2015-06-07,56.9205
2015-06-08,56.9205
2015-06-09,56.9205
2015-06-10,56.9205
2015-06-11,56.9205
2015-06-12,56.9205
2015-06-13,56.9205
2015-06-14,56.9205
2015-06-15,56.9205
2015-06-16,56.9205
2015-06-17,56.9205
2015-06-18,56.9205
2015-06-19,56.9205
2015-06-20,56.9205
2015-06-21,56.9205
2015-06-22,56.9205
2015-06-23,56.9205
2015-06-24,56.9205
2015-06-25,56.9205
2015-06-26,56.9205
2015-06-27,56.9205
2015-06-28,56.9205
2015-06-29,56.9205
2015-06-30,58.4463
2015-07-01,58.4463
2015-07-02,58.4463
2015-07-03,58.4463
2015-07-04,58.4463
2015-07-05,58.4463
2015-07-06,58.4463
2015-07-07,58.4463
2015-07-08,58.4463
2015-07-09,58.4463
2015-07-10,58.4463
2015-07-11,58.4463
2015-07-12,58.4463
2015-07-13,58.4463
2015-07-14,58.4463
2015-07-15,58.4463
2015-07-16,58.4463
2015-07-17,58.4463
2015-07-18,58.4463
2015-07-19,58.4463
2015-07-20,58.4463
2015-07-21,58.4463
2015-07-22,58.4463
2015-07-23,58.4463
2015-07-24,58.4463
2015-07-25,58.4463
2015-07-26,58.4463
2015-07-27,58.4463
2015-07-28,58.4463
2015-07-29,58.4463
2015-07-30,58.4463
2015-07-31,58.4463
2015-08-01,58.4463
2015-08-02,58.4463
2015-08-03,58.4463
2015-08-04,58.4463
2015-08-05,58.4463
2015-08-06,58.4463
2015-08-07,58.4463
2015-08-08,58.4463
2015-08-09,58.4463
2015-08-10,58.4463
2015-08-11,58.4463
2015-08-12,58.4463
2015-08-13,58.4463
2015-08-14,58.4463
2015-08-15,58.4463
2015-08-16,58.4463
2015-08-17,58.4463
2015-08-18,58.4463
2015-08-19,58.4463
2015-08-20,58.4463
2015-08-21,58.4463
2015-08-22,58.4463
2015-08-23,58.4463
2015-08-24,58.4463
2015-08-25,58.4463
2015-08-26,58.4463
2015-08-27,58.4463
2015-08-28,58.4463
2015-08-29,58.4463
2015-08-30,58.4463
2015-08-31,58.4463
2015-09-01,58.4463
2015-09-02,58.4463
2015-09-03,58.4463
2015-09-04,58.4463
2015-09-05,58.4463
2015-09-06,58.4463
2015-09-07,58.4463
2015-09-08,58.4463
2015-09-09,58.4463
2015-09-10,58.4463
2015-09-11,58.4463
2015-09-12,58.4463
2015-09-13,58.4463
2015-09-14,58.4463
2015-09-15,58.4463
2015-09-16,58.4463
2015-09-17,58.4463
2015-09-18,58.4463
2015-09-19,58.4463
2015-09-20,58.4463
2015-09-21,58.4463
2015-09-22,58.4463
2015-09-23,58.4463
2015-09-24,58.4463
2015-09-25,58.4463
2015-09-26,58.4463
2015-09-27,58.4463
2015-09-28,58.4463
2015-09-29,58.4463
2015-09-30,58.4463
2015-10-01,58.4463
2015-10-02,58.4463
2015-10-03,58.4463
2015-10-04,58.4463
2015-10-05,58.4463
2015-10-06,58.4463
2015-10-07,58.4463
2015-10-08,58.4463
2015-10-09,58.4463
2015-10-10,58.4463
2015-10-11,58.4463
2015-10-12,58.4463
2015-10-13,58.4463
2015-10-14,58.4463
2015-10-15,58.4463
2015-10-16,58.4463
2015-10-17,58.4463
2015-10-18,58.4463
2015-10-19,58.4463
2015-10-20,58.4463
2015-10-21,58.4463
2015-10-22,58.4463
2015-10-23,58.4463
2015-10-24,58.4463
2015-10-25,58.4463
2015-10-26,58.4463
2015-10-27,58.4463
2015-10-28,58.4463
2015-10-29,58.4463
2015-10-30,58.4463
2015-10-31,58.4463
2015-11-01,58.4463
2015-11-02,58.4463
2015-11-03,58.4463
2015-11-04,58.4463
2015-11-05,58.4463
2015-11-06,58.4463
2015-11-07,58.4463
2015-11-08,58.4463
2015-11-09,58.4463
2015-11-10,58.4463
2015-11-11,58.4463
2015-11-12,58.4463
2015-11-13,58.4463
2015-11-14,58.4463
2015-11-15,58.4463
2015-11-16,58.4463
2015-11-17,58.4463
2015-11-18,58.4463
2015-11-19,58.4463
2015-11-20,58.4463
2015-11-21,58.4463
2015-11-22,58.4463
2015-11-23,58.4463
2015-11-24,58.4463
2015-11-25,58.4463
2015-11-26,58.4463
2015-11-27,58.4463
2015-11-28,58.4463
2015-11-29,58.4463
2015-11-30,58.4463
2015-12-01,58.4463
2015-12-02,58.4463
2015-12-03,58.4463
2015-12-04,58.4463
2015-12-05,58.4463
2015-12-06,58.4463
2015-12-07,58.4463
2015-12-08,58.4463
2015-12-09,58.4463
2015-12-10,58.4463
2015-12-11,58.4463
2015-12-12,58.4463
2015-12-13,58.4463
2015-12-14,58.4463
2015-12-15,58.4463
2015-12-16,58.4463
2015-12-17,58.4463
2015-12-18,58.4463
2015-12-19,58.4463
2015-12-20,58.4463
2015-12-21,58.4463
2015-12-22,58.4463
2015-12-23,58.4463
2015-12-24,58.4463
2015-12-25,58.4463
2015-12-26,58.4463
2015-12-27,58.4463
2015-12-28,58.4463
2015-12-29,58.4463
2015-12-30,58.4463
2015-12-31,58.4463
2016-01-01,58.4463
2016-01-02,58.4463
2016-01-03,58.4463
2016-01-04,58.4463
2016-01-05,58.4463
2016-01-06,58.4463
2016-01-07,58.4463
2016-01-08,58.4463
2016-01-09,58.4463
2016-01-10,58.4463
2016-01-11,58.4463
2016-01-12,58.4463
2016-01-13,58.4463
2016-01-14,58.4463
2016-01-15,58.4463
2016-01-16,58.4463
2016-01-17,58.4463
2016-01-18,58.4463
2016-01-19,58.4463
2016-01-20,58.4463
2016-01-21,58.4463
2016-01-22,58.4463
2016-01-23,58.4463
2016-01-24,58.4463
2016-01-25,58.4463
2016-01-26,58.4463
2016-01-27,58.4463
2016-01-28,58.4463
2016-01-29,58.4463
2016-01-30,58.4463
2016-01-31,58.4463
2016-02-01,58.4463
2016-02-02,58.4463
2016-02-03,58.4463
2016-02-04,58.4463
2016-02-05,58.4463
2016-02-06,58.4463
2016-02-07,58.4463
2016-02-08,58.4463
2016-02-09,58.4463
2016-02-10,58.4463
2016-02-11,58.4463
2016-02-12,58.4463
2016-02-13,58.4463
2016-02-14,58.4463
2016-02-15,58.4463
2016-02-16,58.4463
2016-02-17,58.4463
2016-02-18,58.4463
2016-02-19,58.4463
2016-02-20,58.4463
2016-02-21,58.4463
2016-02-22,58.4463
2016-02-23,58.4463
2016-02-24,58.4463
2016-02-25,58.4463
2016-02-26,58.4463
2016-02-27,58.4463
2016-02-28,58.4463
2016-02-29,58.4463
2016-03-01,58.4463
2016-03-02,58.4463
2016-03-03,58.4463
2016-03-04,58.4463
2016-03-05,58.4463
2016-03-06,58.4463
2016-03-07,58.4463
2016-03-08,58.4463
2016-03-09,58.4463
2016-03-10,58.4463
2016-03-11,58.4463
2016-03-12,58.4463
2016-03-13,58.4463
2016-03-14,58.4463
2016-03-15,58.4463
2016-03-16,58.4463
2016-03-17,58.4463
2016-03-18,58.4463
2016-03-19,58.4463
2016-03-20,58.4463
2016-03-21,58.4463
2016-03-22,58.4463
2016-03-23,58.4463
2016-03-24,58.4463
2016-03-25,58.4463
2016-03-26,58.4463
2016-03-27,58.4463
2016-03-28,58.4463
2016-03-29,58.4463
2016-03-30,58.4463
2016-03-31,61.246
2016-04-01,61.246
2016-04-02,61.246
2016-04-03,61.246
2016-04-04,61.246
2016-04-05,61.246
2016-04-06,61.246
2016-04-07,61.246
2016-04-08,61.246
2016-04-09,61.246
2016-04-10,61.246
2016-04-11,61.246
2016-04-12,61.246
2016-04-13,61.246
2016-04-14,61.246
2016-04-15,61.246
2016-04-16,61.246
2016-04-17,61.246
2016-04-18,61.246
2016-04-19,61.246
2016-04-20,61.246
2016-04-21,61.246
2016-04-22,61.246
2016-04-23,61.246
2016-04-24,61.246
2016-04-25,61.246
2016-04-26,61.246
2016-04-27,61.246
2016-04-28,61.246
2016-04-29,61.246
2016-04-30,61.246
2016-05-01,61.246
2016-05-02,61.246
2016-05-03,61.246
2016-05-04,61.246
2016-05-05,61.246
2016-05-06,61.246
2016-05-07,61.246
2016-05-08,61.246
2016-05-09,61.246
2016-05-10,61.246
2016-05-11,61.246
2016-05-12,61.246
2016-05-13,61.246
2016-05-14,61.246
2016-05-15,61.246
2016-05-16,61.246
2016-05-17,61.246
2016-05-18,61.246
2016-05-19,61.246
2016-05-20,61.246
2016-05-21,61.246
2016-05-22,61.246
2016-05-23,61.246
2016-05-24,61.246
2016-05-25,61.246
2016-05-26,61.246
2016-05-27,61.246
2016-05-28,61.246
2016-05-29,61.246
2016-05-30,61.246
2016-05-31,61.246
2016-06-01,61.246
2016-06-02,61.246
2016-06-03,61.246
2016-06-04,61.246
2016-06-05,61.246
2016-06-06,61.246
