,ROG SW Equity
2013-03-24,70.8557
2013-03-25,70.8557
2013-03-26,70.8557
2013-03-27,70.8557
2013-03-28,70.8557
2013-03-29,70.8557
2013-03-30,70.8557
2013-03-31,70.8557
2013-04-01,70.8557
2013-04-02,70.8557
2013-04-03,70.8557
2013-04-04,70.8557
2013-04-05,70.8557
2013-04-06,70.8557
2013-04-07,70.8557
2013-04-08,70.8557
2013-04-09,70.8557
2013-04-10,70.8557
2013-04-11,70.8557
2013-04-12,70.8557
2013-04-13,70.8557
2013-04-14,70.8557
2013-04-15,70.8557
2013-04-16,70.8557
2013-04-17,70.8557
2013-04-18,70.8557
2013-04-19,70.8557
2013-04-20,70.8557
2013-04-21,70.8557
2013-04-22,70.8557
2013-04-23,70.8557
2013-04-24,70.8557
2013-04-25,70.8557
2013-04-26,70.8557
2013-04-27,70.8557
2013-04-28,70.8557
2013-04-29,70.8557
2013-04-30,70.8557
2013-05-01,70.8557
2013-05-02,70.8557
2013-05-03,70.8557
2013-05-04,70.8557
2013-05-05,70.8557
2013-05-06,70.8557
2013-05-07,70.8557
2013-05-08,70.8557
2013-05-09,70.8557
2013-05-10,70.8557
2013-05-11,70.8557
2013-05-12,70.8557
2013-05-13,70.8557
2013-05-14,70.8557
2013-05-15,70.8557
2013-05-16,70.8557
2013-05-17,70.8557
2013-05-18,70.8557
2013-05-19,70.8557
2013-05-20,70.8557
2013-05-21,70.8557
2013-05-22,70.8557
2013-05-23,70.8557
2013-05-24,70.8557
2013-05-25,70.8557
2013-05-26,70.8557
2013-05-27,70.8557
2013-05-28,70.8557
2013-05-29,70.8557
2013-05-30,70.8557
2013-05-31,70.8557
2013-06-01,70.8557
2013-06-02,70.8557
2013-06-03,70.8557
2013-06-04,70.8557
2013-06-05,70.8557
2013-06-06,70.8557
2013-06-07,70.8557
2013-06-08,70.8557
2013-06-09,70.8557
2013-06-10,70.8557
2013-06-11,70.8557
2013-06-12,70.8557
2013-06-13,70.8557
2013-06-14,70.8557
2013-06-15,70.8557
2013-06-16,70.8557
2013-06-17,70.8557
2013-06-18,70.8557
2013-06-19,70.8557
2013-06-20,70.8557
2013-06-21,70.8557
2013-06-22,70.8557
2013-06-23,70.8557
2013-06-24,70.8557
2013-06-25,70.8557
2013-06-26,70.8557
2013-06-27,70.8557
2013-06-28,70.8557
2013-06-29,70.8557
2013-06-30,94.7811
2013-07-01,94.7811
2013-07-02,94.7811
2013-07-03,94.7811
2013-07-04,94.7811
2013-07-05,94.7811
2013-07-06,94.7811
2013-07-07,94.7811
2013-07-08,94.7811
2013-07-09,94.7811
2013-07-10,94.7811
2013-07-11,94.7811
2013-07-12,94.7811
2013-07-13,94.7811
2013-07-14,94.7811
2013-07-15,94.7811
2013-07-16,94.7811
2013-07-17,94.7811
2013-07-18,94.7811
2013-07-19,94.7811
2013-07-20,94.7811
2013-07-21,94.7811
2013-07-22,94.7811
2013-07-23,94.7811
2013-07-24,94.7811
2013-07-25,94.7811
2013-07-26,94.7811
2013-07-27,94.7811
2013-07-28,94.7811
2013-07-29,94.7811
2013-07-30,94.7811
2013-07-31,94.7811
2013-08-01,94.7811
2013-08-02,94.7811
2013-08-03,94.7811
2013-08-04,94.7811
2013-08-05,94.7811
2013-08-06,94.7811
2013-08-07,94.7811
2013-08-08,94.7811
2013-08-09,94.7811
2013-08-10,94.7811
2013-08-11,94.7811
2013-08-12,94.7811
2013-08-13,94.7811
2013-08-14,94.7811
2013-08-15,94.7811
2013-08-16,94.7811
2013-08-17,94.7811
2013-08-18,94.7811
2013-08-19,94.7811
2013-08-20,94.7811
2013-08-21,94.7811
2013-08-22,94.7811
2013-08-23,94.7811
2013-08-24,94.7811
2013-08-25,94.7811
2013-08-26,94.7811
2013-08-27,94.7811
2013-08-28,94.7811
2013-08-29,94.7811
2013-08-30,94.7811
2013-08-31,94.7811
2013-09-01,94.7811
2013-09-02,94.7811
2013-09-03,94.7811
2013-09-04,94.7811
2013-09-05,94.7811
2013-09-06,94.7811
2013-09-07,94.7811
2013-09-08,94.7811
2013-09-09,94.7811
2013-09-10,94.7811
2013-09-11,94.7811
2013-09-12,94.7811
2013-09-13,94.7811
2013-09-14,94.7811
2013-09-15,94.7811
2013-09-16,94.7811
2013-09-17,94.7811
2013-09-18,94.7811
2013-09-19,94.7811
2013-09-20,94.7811
2013-09-21,94.7811
2013-09-22,94.7811
2013-09-23,94.7811
2013-09-24,94.7811
2013-09-25,94.7811
2013-09-26,94.7811
2013-09-27,94.7811
2013-09-28,94.7811
2013-09-29,94.7811
2013-09-30,94.7811
2013-10-01,94.7811
2013-10-02,94.7811
2013-10-03,94.7811
2013-10-04,94.7811
2013-10-05,94.7811
2013-10-06,94.7811
2013-10-07,94.7811
2013-10-08,94.7811
2013-10-09,94.7811
2013-10-10,94.7811
2013-10-11,94.7811
2013-10-12,94.7811
2013-10-13,94.7811
2013-10-14,94.7811
2013-10-15,94.7811
2013-10-16,94.7811
2013-10-17,94.7811
2013-10-18,94.7811
2013-10-19,94.7811
2013-10-20,94.7811
2013-10-21,94.7811
2013-10-22,94.7811
2013-10-23,94.7811
2013-10-24,94.7811
2013-10-25,94.7811
2013-10-26,94.7811
2013-10-27,94.7811
2013-10-28,94.7811
2013-10-29,94.7811
2013-10-30,94.7811
2013-10-31,94.7811
2013-11-01,94.7811
2013-11-02,94.7811
2013-11-03,94.7811
2013-11-04,94.7811
2013-11-05,94.7811
2013-11-06,94.7811
2013-11-07,94.7811
2013-11-08,94.7811
2013-11-09,94.7811
2013-11-10,94.7811
2013-11-11,94.7811
2013-11-12,94.7811
2013-11-13,94.7811
2013-11-14,94.7811
2013-11-15,94.7811
2013-11-16,94.7811
2013-11-17,94.7811
2013-11-18,94.7811
2013-11-19,94.7811
2013-11-20,94.7811
2013-11-21,94.7811
2013-11-22,94.7811
2013-11-23,94.7811
2013-11-24,94.7811
2013-11-25,94.7811
2013-11-26,94.7811
2013-11-27,94.7811
2013-11-28,94.7811
2013-11-29,94.7811
2013-11-30,94.7811
2013-12-01,94.7811
2013-12-02,94.7811
2013-12-03,94.7811
2013-12-04,94.7811
2013-12-05,94.7811
2013-12-06,94.7811
2013-12-07,94.7811
2013-12-08,94.7811
2013-12-09,94.7811
2013-12-10,94.7811
2013-12-11,94.7811
2013-12-12,94.7811
2013-12-13,94.7811
2013-12-14,94.7811
2013-12-15,94.7811
2013-12-16,94.7811
2013-12-17,94.7811
2013-12-18,94.7811
2013-12-19,94.7811
2013-12-20,94.7811
2013-12-21,94.7811
2013-12-22,94.7811
2013-12-23,94.7811
2013-12-24,94.7811
2013-12-25,94.7811
2013-12-26,94.7811
2013-12-27,94.7811
2013-12-28,94.7811
2013-12-29,94.7811
2013-12-30,94.7811
2013-12-31,66.0435
2014-01-01,66.0435
2014-01-02,66.0435
2014-01-03,66.0435
2014-01-04,66.0435
2014-01-05,66.0435
2014-01-06,66.0435
2014-01-07,66.0435
2014-01-08,66.0435
2014-01-09,66.0435
2014-01-10,66.0435
2014-01-11,66.0435
2014-01-12,66.0435
2014-01-13,66.0435
2014-01-14,66.0435
2014-01-15,66.0435
2014-01-16,66.0435
2014-01-17,66.0435
2014-01-18,66.0435
2014-01-19,66.0435
2014-01-20,66.0435
2014-01-21,66.0435
2014-01-22,66.0435
2014-01-23,66.0435
2014-01-24,66.0435
2014-01-25,66.0435
2014-01-26,66.0435
2014-01-27,66.0435
2014-01-28,66.0435
2014-01-29,66.0435
2014-01-30,66.0435
2014-01-31,66.0435
2014-02-01,66.0435
2014-02-02,66.0435
2014-02-03,66.0435
2014-02-04,66.0435
2014-02-05,66.0435
2014-02-06,66.0435
2014-02-07,66.0435
2014-02-08,66.0435
2014-02-09,66.0435
2014-02-10,66.0435
2014-02-11,66.0435
2014-02-12,66.0435
2014-02-13,66.0435
2014-02-14,66.0435
2014-02-15,66.0435
2014-02-16,66.0435
2014-02-17,66.0435
2014-02-18,66.0435
2014-02-19,66.0435
2014-02-20,66.0435
2014-02-21,66.0435
2014-02-22,66.0435
2014-02-23,66.0435
2014-02-24,66.0435
2014-02-25,66.0435
2014-02-26,66.0435
2014-02-27,66.0435
2014-02-28,66.0435
2014-03-01,66.0435
2014-03-02,66.0435
2014-03-03,66.0435
2014-03-04,66.0435
2014-03-05,66.0435
2014-03-06,66.0435
2014-03-07,66.0435
2014-03-08,66.0435
2014-03-09,66.0435
2014-03-10,66.0435
2014-03-11,66.0435
2014-03-12,66.0435
2014-03-13,66.0435
2014-03-14,66.0435
2014-03-15,66.0435
2014-03-16,66.0435
2014-03-17,66.0435
2014-03-18,66.0435
2014-03-19,66.0435
2014-03-20,66.0435
2014-03-21,66.0435
2014-03-22,66.0435
2014-03-23,66.0435
2014-03-24,66.0435
2014-03-25,66.0435
2014-03-26,66.0435
2014-03-27,66.0435
2014-03-28,66.0435
2014-03-29,66.0435
2014-03-30,66.0435
2014-03-31,66.0435
2014-04-01,66.0435
2014-04-02,66.0435
2014-04-03,66.0435
2014-04-04,66.0435
2014-04-05,66.0435
2014-04-06,66.0435
2014-04-07,66.0435
2014-04-08,66.0435
2014-04-09,66.0435
2014-04-10,66.0435
2014-04-11,66.0435
2014-04-12,66.0435
2014-04-13,66.0435
2014-04-14,66.0435
2014-04-15,66.0435
2014-04-16,66.0435
2014-04-17,66.0435
2014-04-18,66.0435
2014-04-19,66.0435
2014-04-20,66.0435
2014-04-21,66.0435
2014-04-22,66.0435
2014-04-23,66.0435
2014-04-24,66.0435
2014-04-25,66.0435
2014-04-26,66.0435
2014-04-27,66.0435
2014-04-28,66.0435
2014-04-29,66.0435
2014-04-30,66.0435
2014-05-01,66.0435
2014-05-02,66.0435
2014-05-03,66.0435
2014-05-04,66.0435
2014-05-05,66.0435
2014-05-06,66.0435
2014-05-07,66.0435
2014-05-08,66.0435
2014-05-09,66.0435
2014-05-10,66.0435
2014-05-11,66.0435
2014-05-12,66.0435
2014-05-13,66.0435
2014-05-14,66.0435
2014-05-15,66.0435
2014-05-16,66.0435
2014-05-17,66.0435
2014-05-18,66.0435
2014-05-19,66.0435
2014-05-20,66.0435
2014-05-21,66.0435
2014-05-22,66.0435
2014-05-23,66.0435
2014-05-24,66.0435
2014-05-25,66.0435
2014-05-26,66.0435
2014-05-27,66.0435
2014-05-28,66.0435
2014-05-29,66.0435
2014-05-30,66.0435
2014-05-31,66.0435
2014-06-01,66.0435
2014-06-02,66.0435
2014-06-03,66.0435
2014-06-04,66.0435
2014-06-05,66.0435
2014-06-06,66.0435
2014-06-07,66.0435
2014-06-08,66.0435
2014-06-09,66.0435
2014-06-10,66.0435
2014-06-11,66.0435
2014-06-12,66.0435
2014-06-13,66.0435
2014-06-14,66.0435
2014-06-15,66.0435
2014-06-16,66.0435
2014-06-17,66.0435
2014-06-18,66.0435
2014-06-19,66.0435
2014-06-20,66.0435
2014-06-21,66.0435
2014-06-22,66.0435
2014-06-23,66.0435
2014-06-24,66.0435
2014-06-25,66.0435
2014-06-26,66.0435
2014-06-27,66.0435
2014-06-28,66.0435
2014-06-29,66.0435
2014-06-30,68.5707
2014-07-01,68.5707
2014-07-02,68.5707
2014-07-03,68.5707
2014-07-04,68.5707
2014-07-05,68.5707
2014-07-06,68.5707
2014-07-07,68.5707
2014-07-08,68.5707
2014-07-09,68.5707
2014-07-10,68.5707
2014-07-11,68.5707
2014-07-12,68.5707
2014-07-13,68.5707
2014-07-14,68.5707
2014-07-15,68.5707
2014-07-16,68.5707
2014-07-17,68.5707
2014-07-18,68.5707
2014-07-19,68.5707
2014-07-20,68.5707
2014-07-21,68.5707
2014-07-22,68.5707
2014-07-23,68.5707
2014-07-24,68.5707
2014-07-25,68.5707
2014-07-26,68.5707
2014-07-27,68.5707
2014-07-28,68.5707
2014-07-29,68.5707
2014-07-30,68.5707
2014-07-31,68.5707
2014-08-01,68.5707
2014-08-02,68.5707
2014-08-03,68.5707
2014-08-04,68.5707
2014-08-05,68.5707
2014-08-06,68.5707
2014-08-07,68.5707
2014-08-08,68.5707
2014-08-09,68.5707
2014-08-10,68.5707
2014-08-11,68.5707
2014-08-12,68.5707
2014-08-13,68.5707
2014-08-14,68.5707
2014-08-15,68.5707
2014-08-16,68.5707
2014-08-17,68.5707
2014-08-18,68.5707
2014-08-19,68.5707
2014-08-20,68.5707
2014-08-21,68.5707
2014-08-22,68.5707
2014-08-23,68.5707
2014-08-24,68.5707
2014-08-25,68.5707
2014-08-26,68.5707
2014-08-27,68.5707
2014-08-28,68.5707
2014-08-29,68.5707
2014-08-30,68.5707
2014-08-31,68.5707
2014-09-01,68.5707
2014-09-02,68.5707
2014-09-03,68.5707
2014-09-04,68.5707
2014-09-05,68.5707
2014-09-06,68.5707
2014-09-07,68.5707
2014-09-08,68.5707
2014-09-09,68.5707
2014-09-10,68.5707
2014-09-11,68.5707
2014-09-12,68.5707
2014-09-13,68.5707
2014-09-14,68.5707
2014-09-15,68.5707
2014-09-16,68.5707
2014-09-17,68.5707
2014-09-18,68.5707
2014-09-19,68.5707
2014-09-20,68.5707
2014-09-21,68.5707
2014-09-22,68.5707
2014-09-23,68.5707
2014-09-24,68.5707
2014-09-25,68.5707
2014-09-26,68.5707
2014-09-27,68.5707
2014-09-28,68.5707
2014-09-29,68.5707
2014-09-30,68.5707
2014-10-01,68.5707
2014-10-02,68.5707
2014-10-03,68.5707
2014-10-04,68.5707
2014-10-05,68.5707
2014-10-06,68.5707
2014-10-07,68.5707
2014-10-08,68.5707
2014-10-09,68.5707
2014-10-10,68.5707
2014-10-11,68.5707
2014-10-12,68.5707
2014-10-13,68.5707
2014-10-14,68.5707
2014-10-15,68.5707
2014-10-16,68.5707
2014-10-17,68.5707
2014-10-18,68.5707
2014-10-19,68.5707
2014-10-20,68.5707
2014-10-21,68.5707
2014-10-22,68.5707
2014-10-23,68.5707
2014-10-24,68.5707
2014-10-25,68.5707
2014-10-26,68.5707
2014-10-27,68.5707
2014-10-28,68.5707
2014-10-29,68.5707
2014-10-30,68.5707
2014-10-31,68.5707
2014-11-01,68.5707
2014-11-02,68.5707
2014-11-03,68.5707
2014-11-04,68.5707
2014-11-05,68.5707
2014-11-06,68.5707
2014-11-07,68.5707
2014-11-08,68.5707
2014-11-09,68.5707
2014-11-10,68.5707
2014-11-11,68.5707
2014-11-12,68.5707
2014-11-13,68.5707
2014-11-14,68.5707
2014-11-15,68.5707
2014-11-16,68.5707
2014-11-17,68.5707
2014-11-18,68.5707
2014-11-19,68.5707
2014-11-20,68.5707
2014-11-21,68.5707
2014-11-22,68.5707
2014-11-23,68.5707
2014-11-24,68.5707
2014-11-25,68.5707
2014-11-26,68.5707
2014-11-27,68.5707
2014-11-28,68.5707
2014-11-29,68.5707
2014-11-30,68.5707
2014-12-01,68.5707
2014-12-02,68.5707
2014-12-03,68.5707
2014-12-04,68.5707
2014-12-05,68.5707
2014-12-06,68.5707
2014-12-07,68.5707
2014-12-08,68.5707
2014-12-09,68.5707
2014-12-10,68.5707
2014-12-11,68.5707
2014-12-12,68.5707
2014-12-13,68.5707
2014-12-14,68.5707
2014-12-15,68.5707
2014-12-16,68.5707
2014-12-17,68.5707
2014-12-18,68.5707
2014-12-19,68.5707
2014-12-20,68.5707
2014-12-21,68.5707
2014-12-22,68.5707
2014-12-23,68.5707
2014-12-24,68.5707
2014-12-25,68.5707
2014-12-26,68.5707
2014-12-27,68.5707
2014-12-28,68.5707
2014-12-29,68.5707
2014-12-30,68.5707
2014-12-31,48.0041
2015-01-01,48.0041
2015-01-02,48.0041
2015-01-03,48.0041
2015-01-04,48.0041
2015-01-05,48.0041
2015-01-06,48.0041
2015-01-07,48.0041
2015-01-08,48.0041
2015-01-09,48.0041
2015-01-10,48.0041
2015-01-11,48.0041
2015-01-12,48.0041
2015-01-13,48.0041
2015-01-14,48.0041
2015-01-15,48.0041
2015-01-16,48.0041
2015-01-17,48.0041
2015-01-18,48.0041
2015-01-19,48.0041
2015-01-20,48.0041
2015-01-21,48.0041
2015-01-22,48.0041
2015-01-23,48.0041
2015-01-24,48.0041
2015-01-25,48.0041
2015-01-26,48.0041
2015-01-27,48.0041
2015-01-28,48.0041
2015-01-29,48.0041
2015-01-30,48.0041
2015-01-31,48.0041
2015-02-01,48.0041
2015-02-02,48.0041
2015-02-03,48.0041
2015-02-04,48.0041
2015-02-05,48.0041
2015-02-06,48.0041
2015-02-07,48.0041
2015-02-08,48.0041
2015-02-09,48.0041
2015-02-10,48.0041
2015-02-11,48.0041
2015-02-12,48.0041
2015-02-13,48.0041
2015-02-14,48.0041
2015-02-15,48.0041
2015-02-16,48.0041
2015-02-17,48.0041
2015-02-18,48.0041
2015-02-19,48.0041
2015-02-20,48.0041
2015-02-21,48.0041
2015-02-22,48.0041
2015-02-23,48.0041
2015-02-24,48.0041
2015-02-25,48.0041
2015-02-26,48.0041
2015-02-27,48.0041
2015-02-28,48.0041
2015-03-01,48.0041
2015-03-02,48.0041
2015-03-03,48.0041
2015-03-04,48.0041
2015-03-05,48.0041
2015-03-06,48.0041
2015-03-07,48.0041
2015-03-08,48.0041
2015-03-09,48.0041
2015-03-10,48.0041
2015-03-11,48.0041
2015-03-12,48.0041
2015-03-13,48.0041
2015-03-14,48.0041
2015-03-15,48.0041
2015-03-16,48.0041
2015-03-17,48.0041
2015-03-18,48.0041
2015-03-19,48.0041
2015-03-20,48.0041
2015-03-21,48.0041
2015-03-22,48.0041
2015-03-23,48.0041
2015-03-24,48.0041
2015-03-25,48.0041
2015-03-26,48.0041
2015-03-27,48.0041
2015-03-28,48.0041
2015-03-29,48.0041
2015-03-30,48.0041
2015-03-31,48.0041
2015-04-01,48.0041
2015-04-02,48.0041
2015-04-03,48.0041
2015-04-04,48.0041
2015-04-05,48.0041
2015-04-06,48.0041
2015-04-07,48.0041
2015-04-08,48.0041
2015-04-09,48.0041
2015-04-10,48.0041
2015-04-11,48.0041
2015-04-12,48.0041
2015-04-13,48.0041
2015-04-14,48.0041
2015-04-15,48.0041
2015-04-16,48.0041
2015-04-17,48.0041
2015-04-18,48.0041
2015-04-19,48.0041
2015-04-20,48.0041
2015-04-21,48.0041
2015-04-22,48.0041
2015-04-23,48.0041
2015-04-24,48.0041
2015-04-25,48.0041
2015-04-26,48.0041
2015-04-27,48.0041
2015-04-28,48.0041
2015-04-29,48.0041
2015-04-30,48.0041
2015-05-01,48.0041
2015-05-02,48.0041
2015-05-03,48.0041
2015-05-04,48.0041
2015-05-05,48.0041
2015-05-06,48.0041
2015-05-07,48.0041
2015-05-08,48.0041
2015-05-09,48.0041
2015-05-10,48.0041
2015-05-11,48.0041
2015-05-12,48.0041
2015-05-13,48.0041
2015-05-14,48.0041
2015-05-15,48.0041
2015-05-16,48.0041
2015-05-17,48.0041
2015-05-18,48.0041
2015-05-19,48.0041
2015-05-20,48.0041
2015-05-21,48.0041
2015-05-22,48.0041
2015-05-23,48.0041
2015-05-24,48.0041
2015-05-25,48.0041
2015-05-26,48.0041
2015-05-27,48.0041
2015-05-28,48.0041
2015-05-29,48.0041
2015-05-30,48.0041
2015-05-31,48.0041
2015-06-01,48.0041
2015-06-02,48.0041
2015-06-03,48.0041
2015-06-04,48.0041
2015-06-05,48.0041
2015-06-06,48.0041
2015-06-07,48.0041
2015-06-08,48.0041
2015-06-09,48.0041
2015-06-10,48.0041
2015-06-11,48.0041
2015-06-12,48.0041
2015-06-13,48.0041
2015-06-14,48.0041
2015-06-15,48.0041
2015-06-16,48.0041
2015-06-17,48.0041
2015-06-18,48.0041
2015-06-19,48.0041
2015-06-20,48.0041
2015-06-21,48.0041
2015-06-22,48.0041
2015-06-23,48.0041
2015-06-24,48.0041
2015-06-25,48.0041
2015-06-26,48.0041
2015-06-27,48.0041
2015-06-28,48.0041
2015-06-29,48.0041
2015-06-30,51.8669
2015-07-01,51.8669
2015-07-02,51.8669
2015-07-03,51.8669
2015-07-04,51.8669
2015-07-05,51.8669
2015-07-06,51.8669
2015-07-07,51.8669
2015-07-08,51.8669
2015-07-09,51.8669
2015-07-10,51.8669
2015-07-11,51.8669
2015-07-12,51.8669
2015-07-13,51.8669
2015-07-14,51.8669
2015-07-15,51.8669
2015-07-16,51.8669
2015-07-17,51.8669
2015-07-18,51.8669
2015-07-19,51.8669
2015-07-20,51.8669
2015-07-21,51.8669
2015-07-22,51.8669
2015-07-23,51.8669
2015-07-24,51.8669
2015-07-25,51.8669
2015-07-26,51.8669
2015-07-27,51.8669
2015-07-28,51.8669
2015-07-29,51.8669
2015-07-30,51.8669
2015-07-31,51.8669
2015-08-01,51.8669
2015-08-02,51.8669
2015-08-03,51.8669
2015-08-04,51.8669
2015-08-05,51.8669
2015-08-06,51.8669
2015-08-07,51.8669
2015-08-08,51.8669
2015-08-09,51.8669
2015-08-10,51.8669
2015-08-11,51.8669
2015-08-12,51.8669
2015-08-13,51.8669
2015-08-14,51.8669
2015-08-15,51.8669
2015-08-16,51.8669
2015-08-17,51.8669
2015-08-18,51.8669
2015-08-19,51.8669
2015-08-20,51.8669
2015-08-21,51.8669
2015-08-22,51.8669
2015-08-23,51.8669
2015-08-24,51.8669
2015-08-25,51.8669
2015-08-26,51.8669
2015-08-27,51.8669
2015-08-28,51.8669
2015-08-29,51.8669
2015-08-30,51.8669
2015-08-31,51.8669
2015-09-01,51.8669
2015-09-02,51.8669
2015-09-03,51.8669
2015-09-04,51.8669
2015-09-05,51.8669
2015-09-06,51.8669
2015-09-07,51.8669
2015-09-08,51.8669
2015-09-09,51.8669
2015-09-10,51.8669
2015-09-11,51.8669
2015-09-12,51.8669
2015-09-13,51.8669
2015-09-14,51.8669
2015-09-15,51.8669
2015-09-16,51.8669
2015-09-17,51.8669
2015-09-18,51.8669
2015-09-19,51.8669
2015-09-20,51.8669
2015-09-21,51.8669
2015-09-22,51.8669
2015-09-23,51.8669
2015-09-24,51.8669
2015-09-25,51.8669
2015-09-26,51.8669
2015-09-27,51.8669
2015-09-28,51.8669
2015-09-29,51.8669
2015-09-30,51.8669
2015-10-01,51.8669
2015-10-02,51.8669
2015-10-03,51.8669
2015-10-04,51.8669
2015-10-05,51.8669
2015-10-06,51.8669
2015-10-07,51.8669
2015-10-08,51.8669
2015-10-09,51.8669
2015-10-10,51.8669
2015-10-11,51.8669
2015-10-12,51.8669
2015-10-13,51.8669
2015-10-14,51.8669
2015-10-15,51.8669
2015-10-16,51.8669
2015-10-17,51.8669
2015-10-18,51.8669
2015-10-19,51.8669
2015-10-20,51.8669
2015-10-21,51.8669
2015-10-22,51.8669
2015-10-23,51.8669
2015-10-24,51.8669
2015-10-25,51.8669
2015-10-26,51.8669
2015-10-27,51.8669
2015-10-28,51.8669
2015-10-29,51.8669
2015-10-30,51.8669
2015-10-31,51.8669
2015-11-01,51.8669
2015-11-02,51.8669
2015-11-03,51.8669
2015-11-04,51.8669
2015-11-05,51.8669
2015-11-06,51.8669
2015-11-07,51.8669
2015-11-08,51.8669
2015-11-09,51.8669
2015-11-10,51.8669
2015-11-11,51.8669
2015-11-12,51.8669
2015-11-13,51.8669
2015-11-14,51.8669
2015-11-15,51.8669
2015-11-16,51.8669
2015-11-17,51.8669
2015-11-18,51.8669
2015-11-19,51.8669
2015-11-20,51.8669
2015-11-21,51.8669
2015-11-22,51.8669
2015-11-23,51.8669
2015-11-24,51.8669
2015-11-25,51.8669
2015-11-26,51.8669
2015-11-27,51.8669
2015-11-28,51.8669
2015-11-29,51.8669
2015-11-30,51.8669
2015-12-01,51.8669
2015-12-02,51.8669
2015-12-03,51.8669
2015-12-04,51.8669
2015-12-05,51.8669
2015-12-06,51.8669
2015-12-07,51.8669
2015-12-08,51.8669
2015-12-09,51.8669
2015-12-10,51.8669
2015-12-11,51.8669
2015-12-12,51.8669
2015-12-13,51.8669
2015-12-14,51.8669
2015-12-15,51.8669
2015-12-16,51.8669
2015-12-17,51.8669
2015-12-18,51.8669
2015-12-19,51.8669
2015-12-20,51.8669
2015-12-21,51.8669
2015-12-22,51.8669
2015-12-23,51.8669
2015-12-24,51.8669
2015-12-25,51.8669
2015-12-26,51.8669
2015-12-27,51.8669
2015-12-28,51.8669
2015-12-29,51.8669
2015-12-30,51.8669
2015-12-31,43.6978
2016-01-01,43.6978
2016-01-02,43.6978
2016-01-03,43.6978
2016-01-04,43.6978
2016-01-05,43.6978
2016-01-06,43.6978
2016-01-07,43.6978
2016-01-08,43.6978
2016-01-09,43.6978
2016-01-10,43.6978
2016-01-11,43.6978
2016-01-12,43.6978
2016-01-13,43.6978
2016-01-14,43.6978
2016-01-15,43.6978
2016-01-16,43.6978
2016-01-17,43.6978
2016-01-18,43.6978
2016-01-19,43.6978
2016-01-20,43.6978
2016-01-21,43.6978
2016-01-22,43.6978
2016-01-23,43.6978
2016-01-24,43.6978
2016-01-25,43.6978
2016-01-26,43.6978
2016-01-27,43.6978
2016-01-28,43.6978
2016-01-29,43.6978
2016-01-30,43.6978
2016-01-31,43.6978
2016-02-01,43.6978
2016-02-02,43.6978
2016-02-03,43.6978
2016-02-04,43.6978
2016-02-05,43.6978
2016-02-06,43.6978
2016-02-07,43.6978
2016-02-08,43.6978
2016-02-09,43.6978
2016-02-10,43.6978
2016-02-11,43.6978
2016-02-12,43.6978
2016-02-13,43.6978
2016-02-14,43.6978
2016-02-15,43.6978
2016-02-16,43.6978
2016-02-17,43.6978
2016-02-18,43.6978
2016-02-19,43.6978
2016-02-20,43.6978
2016-02-21,43.6978
2016-02-22,43.6978
2016-02-23,43.6978
2016-02-24,43.6978
2016-02-25,43.6978
2016-02-26,43.6978
2016-02-27,43.6978
2016-02-28,43.6978
2016-02-29,43.6978
2016-03-01,43.6978
2016-03-02,43.6978
2016-03-03,43.6978
2016-03-04,43.6978
2016-03-05,43.6978
2016-03-06,43.6978
2016-03-07,43.6978
2016-03-08,43.6978
2016-03-09,43.6978
2016-03-10,43.6978
2016-03-11,43.6978
2016-03-12,43.6978
2016-03-13,43.6978
2016-03-14,43.6978
2016-03-15,43.6978
2016-03-16,43.6978
2016-03-17,43.6978
2016-03-18,43.6978
2016-03-19,43.6978
2016-03-20,43.6978
2016-03-21,43.6978
2016-03-22,43.6978
2016-03-23,43.6978
2016-03-24,43.6978
2016-03-25,43.6978
2016-03-26,43.6978
2016-03-27,43.6978
2016-03-28,43.6978
2016-03-29,43.6978
2016-03-30,43.6978
2016-03-31,43.6978
2016-04-01,43.6978
2016-04-02,43.6978
2016-04-03,43.6978
2016-04-04,43.6978
2016-04-05,43.6978
2016-04-06,43.6978
2016-04-07,43.6978
2016-04-08,43.6978
2016-04-09,43.6978
2016-04-10,43.6978
2016-04-11,43.6978
2016-04-12,43.6978
2016-04-13,43.6978
2016-04-14,43.6978
2016-04-15,43.6978
2016-04-16,43.6978
2016-04-17,43.6978
2016-04-18,43.6978
2016-04-19,43.6978
2016-04-20,43.6978
2016-04-21,43.6978
2016-04-22,43.6978
2016-04-23,43.6978
2016-04-24,43.6978
2016-04-25,43.6978
2016-04-26,43.6978
2016-04-27,43.6978
2016-04-28,43.6978
2016-04-29,43.6978
2016-04-30,43.6978
2016-05-01,43.6978
2016-05-02,43.6978
2016-05-03,43.6978
2016-05-04,43.6978
2016-05-05,43.6978
2016-05-06,43.6978
2016-05-07,43.6978
2016-05-08,43.6978
2016-05-09,43.6978
2016-05-10,43.6978
2016-05-11,43.6978
2016-05-12,43.6978
2016-05-13,43.6978
2016-05-14,43.6978
2016-05-15,43.6978
2016-05-16,43.6978
2016-05-17,43.6978
2016-05-18,43.6978
2016-05-19,43.6978
2016-05-20,43.6978
2016-05-21,43.6978
2016-05-22,43.6978
2016-05-23,43.6978
2016-05-24,43.6978
2016-05-25,43.6978
2016-05-26,43.6978
2016-05-27,43.6978
2016-05-28,43.6978
2016-05-29,43.6978
2016-05-30,43.6978
2016-05-31,43.6978
