,SGSN SW Equity
2013-04-09,26.8804
2013-04-10,26.8804
2013-04-11,26.8804
2013-04-12,26.8804
2013-04-13,26.8804
2013-04-14,26.8804
2013-04-15,26.8804
2013-04-16,26.8804
2013-04-17,26.8804
2013-04-18,26.8804
2013-04-19,26.8804
2013-04-20,26.8804
2013-04-21,26.8804
2013-04-22,26.8804
2013-04-23,26.8804
2013-04-24,26.8804
2013-04-25,26.8804
2013-04-26,26.8804
2013-04-27,26.8804
2013-04-28,26.8804
2013-04-29,26.8804
2013-04-30,26.8804
2013-05-01,26.8804
2013-05-02,26.8804
2013-05-03,26.8804
2013-05-04,26.8804
2013-05-05,26.8804
2013-05-06,26.8804
2013-05-07,26.8804
2013-05-08,26.8804
2013-05-09,26.8804
2013-05-10,26.8804
2013-05-11,26.8804
2013-05-12,26.8804
2013-05-13,26.8804
2013-05-14,26.8804
2013-05-15,26.8804
2013-05-16,26.8804
2013-05-17,26.8804
2013-05-18,26.8804
2013-05-19,26.8804
2013-05-20,26.8804
2013-05-21,26.8804
2013-05-22,26.8804
2013-05-23,26.8804
2013-05-24,26.8804
2013-05-25,26.8804
2013-05-26,26.8804
2013-05-27,26.8804
2013-05-28,26.8804
2013-05-29,26.8804
2013-05-30,26.8804
2013-05-31,26.8804
2013-06-01,26.8804
2013-06-02,26.8804
2013-06-03,26.8804
2013-06-04,26.8804
2013-06-05,26.8804
2013-06-06,26.8804
2013-06-07,26.8804
2013-06-08,26.8804
2013-06-09,26.8804
2013-06-10,26.8804
2013-06-11,26.8804
2013-06-12,26.8804
2013-06-13,26.8804
2013-06-14,26.8804
2013-06-15,26.8804
2013-06-16,26.8804
2013-06-17,26.8804
2013-06-18,26.8804
2013-06-19,26.8804
2013-06-20,26.8804
2013-06-21,26.8804
2013-06-22,26.8804
2013-06-23,26.8804
2013-06-24,26.8804
2013-06-25,26.8804
2013-06-26,26.8804
2013-06-27,26.8804
2013-06-28,26.8804
2013-06-29,26.8804
2013-06-30,30.4013
2013-07-01,30.4013
2013-07-02,30.4013
2013-07-03,30.4013
2013-07-04,30.4013
2013-07-05,30.4013
2013-07-06,30.4013
2013-07-07,30.4013
2013-07-08,30.4013
2013-07-09,30.4013
2013-07-10,30.4013
2013-07-11,30.4013
2013-07-12,30.4013
2013-07-13,30.4013
2013-07-14,30.4013
2013-07-15,30.4013
2013-07-16,30.4013
2013-07-17,30.4013
2013-07-18,30.4013
2013-07-19,30.4013
2013-07-20,30.4013
2013-07-21,30.4013
2013-07-22,30.4013
2013-07-23,30.4013
2013-07-24,30.4013
2013-07-25,30.4013
2013-07-26,30.4013
2013-07-27,30.4013
2013-07-28,30.4013
2013-07-29,30.4013
2013-07-30,30.4013
2013-07-31,30.4013
2013-08-01,30.4013
2013-08-02,30.4013
2013-08-03,30.4013
2013-08-04,30.4013
2013-08-05,30.4013
2013-08-06,30.4013
2013-08-07,30.4013
2013-08-08,30.4013
2013-08-09,30.4013
2013-08-10,30.4013
2013-08-11,30.4013
2013-08-12,30.4013
2013-08-13,30.4013
2013-08-14,30.4013
2013-08-15,30.4013
2013-08-16,30.4013
2013-08-17,30.4013
2013-08-18,30.4013
2013-08-19,30.4013
2013-08-20,30.4013
2013-08-21,30.4013
2013-08-22,30.4013
2013-08-23,30.4013
2013-08-24,30.4013
2013-08-25,30.4013
2013-08-26,30.4013
2013-08-27,30.4013
2013-08-28,30.4013
2013-08-29,30.4013
2013-08-30,30.4013
2013-08-31,30.4013
2013-09-01,30.4013
2013-09-02,30.4013
2013-09-03,30.4013
2013-09-04,30.4013
2013-09-05,30.4013
2013-09-06,30.4013
2013-09-07,30.4013
2013-09-08,30.4013
2013-09-09,30.4013
2013-09-10,30.4013
2013-09-11,30.4013
2013-09-12,30.4013
2013-09-13,30.4013
2013-09-14,30.4013
2013-09-15,30.4013
2013-09-16,30.4013
2013-09-17,30.4013
2013-09-18,30.4013
2013-09-19,30.4013
2013-09-20,30.4013
2013-09-21,30.4013
2013-09-22,30.4013
2013-09-23,30.4013
2013-09-24,30.4013
2013-09-25,30.4013
2013-09-26,30.4013
2013-09-27,30.4013
2013-09-28,30.4013
2013-09-29,30.4013
2013-09-30,30.4013
2013-10-01,30.4013
2013-10-02,30.4013
2013-10-03,30.4013
2013-10-04,30.4013
2013-10-05,30.4013
2013-10-06,30.4013
2013-10-07,30.4013
2013-10-08,30.4013
2013-10-09,30.4013
2013-10-10,30.4013
2013-10-11,30.4013
2013-10-12,30.4013
2013-10-13,30.4013
2013-10-14,30.4013
2013-10-15,30.4013
2013-10-16,30.4013
2013-10-17,30.4013
2013-10-18,30.4013
2013-10-19,30.4013
2013-10-20,30.4013
2013-10-21,30.4013
2013-10-22,30.4013
2013-10-23,30.4013
2013-10-24,30.4013
2013-10-25,30.4013
2013-10-26,30.4013
2013-10-27,30.4013
2013-10-28,30.4013
2013-10-29,30.4013
2013-10-30,30.4013
2013-10-31,30.4013
2013-11-01,30.4013
2013-11-02,30.4013
2013-11-03,30.4013
2013-11-04,30.4013
2013-11-05,30.4013
2013-11-06,30.4013
2013-11-07,30.4013
2013-11-08,30.4013
2013-11-09,30.4013
2013-11-10,30.4013
2013-11-11,30.4013
2013-11-12,30.4013
2013-11-13,30.4013
2013-11-14,30.4013
2013-11-15,30.4013
2013-11-16,30.4013
2013-11-17,30.4013
2013-11-18,30.4013
2013-11-19,30.4013
2013-11-20,30.4013
2013-11-21,30.4013
2013-11-22,30.4013
2013-11-23,30.4013
2013-11-24,30.4013
2013-11-25,30.4013
2013-11-26,30.4013
2013-11-27,30.4013
2013-11-28,30.4013
2013-11-29,30.4013
2013-11-30,30.4013
2013-12-01,30.4013
2013-12-02,30.4013
2013-12-03,30.4013
2013-12-04,30.4013
2013-12-05,30.4013
2013-12-06,30.4013
2013-12-07,30.4013
2013-12-08,30.4013
2013-12-09,30.4013
2013-12-10,30.4013
2013-12-11,30.4013
2013-12-12,30.4013
2013-12-13,30.4013
2013-12-14,30.4013
2013-12-15,30.4013
2013-12-16,30.4013
2013-12-17,30.4013
2013-12-18,30.4013
2013-12-19,30.4013
2013-12-20,30.4013
2013-12-21,30.4013
2013-12-22,30.4013
2013-12-23,30.4013
2013-12-24,30.4013
2013-12-25,30.4013
2013-12-26,30.4013
2013-12-27,30.4013
2013-12-28,30.4013
2013-12-29,30.4013
2013-12-30,30.4013
2013-12-31,28.551
2014-01-01,28.551
2014-01-02,28.551
2014-01-03,28.551
2014-01-04,28.551
2014-01-05,28.551
2014-01-06,28.551
2014-01-07,28.551
2014-01-08,28.551
2014-01-09,28.551
2014-01-10,28.551
2014-01-11,28.551
2014-01-12,28.551
2014-01-13,28.551
2014-01-14,28.551
2014-01-15,28.551
2014-01-16,28.551
2014-01-17,28.551
2014-01-18,28.551
2014-01-19,28.551
2014-01-20,28.551
2014-01-21,28.551
2014-01-22,28.551
2014-01-23,28.551
2014-01-24,28.551
2014-01-25,28.551
2014-01-26,28.551
2014-01-27,28.551
2014-01-28,28.551
2014-01-29,28.551
2014-01-30,28.551
2014-01-31,28.551
2014-02-01,28.551
2014-02-02,28.551
2014-02-03,28.551
2014-02-04,28.551
2014-02-05,28.551
2014-02-06,28.551
2014-02-07,28.551
2014-02-08,28.551
2014-02-09,28.551
2014-02-10,28.551
2014-02-11,28.551
2014-02-12,28.551
2014-02-13,28.551
2014-02-14,28.551
2014-02-15,28.551
2014-02-16,28.551
2014-02-17,28.551
2014-02-18,28.551
2014-02-19,28.551
2014-02-20,28.551
2014-02-21,28.551
2014-02-22,28.551
2014-02-23,28.551
2014-02-24,28.551
2014-02-25,28.551
2014-02-26,28.551
2014-02-27,28.551
2014-02-28,28.551
2014-03-01,28.551
2014-03-02,28.551
2014-03-03,28.551
2014-03-04,28.551
2014-03-05,28.551
2014-03-06,28.551
2014-03-07,28.551
2014-03-08,28.551
2014-03-09,28.551
2014-03-10,28.551
2014-03-11,28.551
2014-03-12,28.551
2014-03-13,28.551
2014-03-14,28.551
2014-03-15,28.551
2014-03-16,28.551
2014-03-17,28.551
2014-03-18,28.551
2014-03-19,28.551
2014-03-20,28.551
2014-03-21,28.551
2014-03-22,28.551
2014-03-23,28.551
2014-03-24,28.551
2014-03-25,28.551
2014-03-26,28.551
2014-03-27,28.551
2014-03-28,28.551
2014-03-29,28.551
2014-03-30,28.551
2014-03-31,28.551
2014-04-01,28.551
2014-04-02,28.551
2014-04-03,28.551
2014-04-04,28.551
2014-04-05,28.551
2014-04-06,28.551
2014-04-07,28.551
2014-04-08,28.551
2014-04-09,28.551
2014-04-10,28.551
2014-04-11,28.551
2014-04-12,28.551
2014-04-13,28.551
2014-04-14,28.551
2014-04-15,28.551
2014-04-16,28.551
2014-04-17,28.551
2014-04-18,28.551
2014-04-19,28.551
2014-04-20,28.551
2014-04-21,28.551
2014-04-22,28.551
2014-04-23,28.551
2014-04-24,28.551
2014-04-25,28.551
2014-04-26,28.551
2014-04-27,28.551
2014-04-28,28.551
2014-04-29,28.551
2014-04-30,28.551
2014-05-01,28.551
2014-05-02,28.551
2014-05-03,28.551
2014-05-04,28.551
2014-05-05,28.551
2014-05-06,28.551
2014-05-07,28.551
2014-05-08,28.551
2014-05-09,28.551
2014-05-10,28.551
2014-05-11,28.551
2014-05-12,28.551
2014-05-13,28.551
2014-05-14,28.551
2014-05-15,28.551
2014-05-16,28.551
2014-05-17,28.551
2014-05-18,28.551
2014-05-19,28.551
2014-05-20,28.551
2014-05-21,28.551
2014-05-22,28.551
2014-05-23,28.551
2014-05-24,28.551
2014-05-25,28.551
2014-05-26,28.551
2014-05-27,28.551
2014-05-28,28.551
2014-05-29,28.551
2014-05-30,28.551
2014-05-31,28.551
2014-06-01,28.551
2014-06-02,28.551
2014-06-03,28.551
2014-06-04,28.551
2014-06-05,28.551
2014-06-06,28.551
2014-06-07,28.551
2014-06-08,28.551
2014-06-09,28.551
2014-06-10,28.551
2014-06-11,28.551
2014-06-12,28.551
2014-06-13,28.551
2014-06-14,28.551
2014-06-15,28.551
2014-06-16,28.551
2014-06-17,28.551
2014-06-18,28.551
2014-06-19,28.551
2014-06-20,28.551
2014-06-21,28.551
2014-06-22,28.551
2014-06-23,28.551
2014-06-24,28.551
2014-06-25,28.551
2014-06-26,28.551
2014-06-27,28.551
2014-06-28,28.551
2014-06-29,28.551
2014-06-30,30.562
2014-07-01,30.562
2014-07-02,30.562
2014-07-03,30.562
2014-07-04,30.562
2014-07-05,30.562
2014-07-06,30.562
2014-07-07,30.562
2014-07-08,30.562
2014-07-09,30.562
2014-07-10,30.562
2014-07-11,30.562
2014-07-12,30.562
2014-07-13,30.562
2014-07-14,30.562
2014-07-15,30.562
2014-07-16,30.562
2014-07-17,30.562
2014-07-18,30.562
2014-07-19,30.562
2014-07-20,30.562
2014-07-21,30.562
2014-07-22,30.562
2014-07-23,30.562
2014-07-24,30.562
2014-07-25,30.562
2014-07-26,30.562
2014-07-27,30.562
2014-07-28,30.562
2014-07-29,30.562
2014-07-30,30.562
2014-07-31,30.562
2014-08-01,30.562
2014-08-02,30.562
2014-08-03,30.562
2014-08-04,30.562
2014-08-05,30.562
2014-08-06,30.562
2014-08-07,30.562
2014-08-08,30.562
2014-08-09,30.562
2014-08-10,30.562
2014-08-11,30.562
2014-08-12,30.562
2014-08-13,30.562
2014-08-14,30.562
2014-08-15,30.562
2014-08-16,30.562
2014-08-17,30.562
2014-08-18,30.562
2014-08-19,30.562
2014-08-20,30.562
2014-08-21,30.562
2014-08-22,30.562
2014-08-23,30.562
2014-08-24,30.562
2014-08-25,30.562
2014-08-26,30.562
2014-08-27,30.562
2014-08-28,30.562
2014-08-29,30.562
2014-08-30,30.562
2014-08-31,30.562
2014-09-01,30.562
2014-09-02,30.562
2014-09-03,30.562
2014-09-04,30.562
2014-09-05,30.562
2014-09-06,30.562
2014-09-07,30.562
2014-09-08,30.562
2014-09-09,30.562
2014-09-10,30.562
2014-09-11,30.562
2014-09-12,30.562
2014-09-13,30.562
2014-09-14,30.562
2014-09-15,30.562
2014-09-16,30.562
2014-09-17,30.562
2014-09-18,30.562
2014-09-19,30.562
2014-09-20,30.562
2014-09-21,30.562
2014-09-22,30.562
2014-09-23,30.562
2014-09-24,30.562
2014-09-25,30.562
2014-09-26,30.562
2014-09-27,30.562
2014-09-28,30.562
2014-09-29,30.562
2014-09-30,30.562
2014-10-01,30.562
2014-10-02,30.562
2014-10-03,30.562
2014-10-04,30.562
2014-10-05,30.562
2014-10-06,30.562
2014-10-07,30.562
2014-10-08,30.562
2014-10-09,30.562
2014-10-10,30.562
2014-10-11,30.562
2014-10-12,30.562
2014-10-13,30.562
2014-10-14,30.562
2014-10-15,30.562
2014-10-16,30.562
2014-10-17,30.562
2014-10-18,30.562
2014-10-19,30.562
2014-10-20,30.562
2014-10-21,30.562
2014-10-22,30.562
2014-10-23,30.562
2014-10-24,30.562
2014-10-25,30.562
2014-10-26,30.562
2014-10-27,30.562
2014-10-28,30.562
2014-10-29,30.562
2014-10-30,30.562
2014-10-31,30.562
2014-11-01,30.562
2014-11-02,30.562
2014-11-03,30.562
2014-11-04,30.562
2014-11-05,30.562
2014-11-06,30.562
2014-11-07,30.562
2014-11-08,30.562
2014-11-09,30.562
2014-11-10,30.562
2014-11-11,30.562
2014-11-12,30.562
2014-11-13,30.562
2014-11-14,30.562
2014-11-15,30.562
2014-11-16,30.562
2014-11-17,30.562
2014-11-18,30.562
2014-11-19,30.562
2014-11-20,30.562
2014-11-21,30.562
2014-11-22,30.562
2014-11-23,30.562
2014-11-24,30.562
2014-11-25,30.562
2014-11-26,30.562
2014-11-27,30.562
2014-11-28,30.562
2014-11-29,30.562
2014-11-30,30.562
2014-12-01,30.562
2014-12-02,30.562
2014-12-03,30.562
2014-12-04,30.562
2014-12-05,30.562
2014-12-06,30.562
2014-12-07,30.562
2014-12-08,30.562
2014-12-09,30.562
2014-12-10,30.562
2014-12-11,30.562
2014-12-12,30.562
2014-12-13,30.562
2014-12-14,30.562
2014-12-15,30.562
2014-12-16,30.562
2014-12-17,30.562
2014-12-18,30.562
2014-12-19,30.562
2014-12-20,30.562
2014-12-21,30.562
2014-12-22,30.562
2014-12-23,30.562
2014-12-24,30.562
2014-12-25,30.562
2014-12-26,30.562
2014-12-27,30.562
2014-12-28,30.562
2014-12-29,30.562
2014-12-30,30.562
2014-12-31,28.1432
2015-01-01,28.1432
2015-01-02,28.1432
2015-01-03,28.1432
2015-01-04,28.1432
2015-01-05,28.1432
2015-01-06,28.1432
2015-01-07,28.1432
2015-01-08,28.1432
2015-01-09,28.1432
2015-01-10,28.1432
2015-01-11,28.1432
2015-01-12,28.1432
2015-01-13,28.1432
2015-01-14,28.1432
2015-01-15,28.1432
2015-01-16,28.1432
2015-01-17,28.1432
2015-01-18,28.1432
2015-01-19,28.1432
2015-01-20,28.1432
2015-01-21,28.1432
2015-01-22,28.1432
2015-01-23,28.1432
2015-01-24,28.1432
2015-01-25,28.1432
2015-01-26,28.1432
2015-01-27,28.1432
2015-01-28,28.1432
2015-01-29,28.1432
2015-01-30,28.1432
2015-01-31,28.1432
2015-02-01,28.1432
2015-02-02,28.1432
2015-02-03,28.1432
2015-02-04,28.1432
2015-02-05,28.1432
2015-02-06,28.1432
2015-02-07,28.1432
2015-02-08,28.1432
2015-02-09,28.1432
2015-02-10,28.1432
2015-02-11,28.1432
2015-02-12,28.1432
2015-02-13,28.1432
2015-02-14,28.1432
2015-02-15,28.1432
2015-02-16,28.1432
2015-02-17,28.1432
2015-02-18,28.1432
2015-02-19,28.1432
2015-02-20,28.1432
2015-02-21,28.1432
2015-02-22,28.1432
2015-02-23,28.1432
2015-02-24,28.1432
2015-02-25,28.1432
2015-02-26,28.1432
2015-02-27,28.1432
2015-02-28,28.1432
2015-03-01,28.1432
2015-03-02,28.1432
2015-03-03,28.1432
2015-03-04,28.1432
2015-03-05,28.1432
2015-03-06,28.1432
2015-03-07,28.1432
2015-03-08,28.1432
2015-03-09,28.1432
2015-03-10,28.1432
2015-03-11,28.1432
2015-03-12,28.1432
2015-03-13,28.1432
2015-03-14,28.1432
2015-03-15,28.1432
2015-03-16,28.1432
2015-03-17,28.1432
2015-03-18,28.1432
2015-03-19,28.1432
2015-03-20,28.1432
2015-03-21,28.1432
2015-03-22,28.1432
2015-03-23,28.1432
2015-03-24,28.1432
2015-03-25,28.1432
2015-03-26,28.1432
2015-03-27,28.1432
2015-03-28,28.1432
2015-03-29,28.1432
2015-03-30,28.1432
2015-03-31,28.1432
2015-04-01,28.1432
2015-04-02,28.1432
2015-04-03,28.1432
2015-04-04,28.1432
2015-04-05,28.1432
2015-04-06,28.1432
2015-04-07,28.1432
2015-04-08,28.1432
2015-04-09,28.1432
2015-04-10,28.1432
2015-04-11,28.1432
2015-04-12,28.1432
2015-04-13,28.1432
2015-04-14,28.1432
2015-04-15,28.1432
2015-04-16,28.1432
2015-04-17,28.1432
2015-04-18,28.1432
2015-04-19,28.1432
2015-04-20,28.1432
2015-04-21,28.1432
2015-04-22,28.1432
2015-04-23,28.1432
2015-04-24,28.1432
2015-04-25,28.1432
2015-04-26,28.1432
2015-04-27,28.1432
2015-04-28,28.1432
2015-04-29,28.1432
2015-04-30,28.1432
2015-05-01,28.1432
2015-05-02,28.1432
2015-05-03,28.1432
2015-05-04,28.1432
2015-05-05,28.1432
2015-05-06,28.1432
2015-05-07,28.1432
2015-05-08,28.1432
2015-05-09,28.1432
2015-05-10,28.1432
2015-05-11,28.1432
2015-05-12,28.1432
2015-05-13,28.1432
2015-05-14,28.1432
2015-05-15,28.1432
2015-05-16,28.1432
2015-05-17,28.1432
2015-05-18,28.1432
2015-05-19,28.1432
2015-05-20,28.1432
2015-05-21,28.1432
2015-05-22,28.1432
2015-05-23,28.1432
2015-05-24,28.1432
2015-05-25,28.1432
2015-05-26,28.1432
2015-05-27,28.1432
2015-05-28,28.1432
2015-05-29,28.1432
2015-05-30,28.1432
2015-05-31,28.1432
2015-06-01,28.1432
2015-06-02,28.1432
2015-06-03,28.1432
2015-06-04,28.1432
2015-06-05,28.1432
2015-06-06,28.1432
2015-06-07,28.1432
2015-06-08,28.1432
2015-06-09,28.1432
2015-06-10,28.1432
2015-06-11,28.1432
2015-06-12,28.1432
2015-06-13,28.1432
2015-06-14,28.1432
2015-06-15,28.1432
2015-06-16,28.1432
2015-06-17,28.1432
2015-06-18,28.1432
2015-06-19,28.1432
2015-06-20,28.1432
2015-06-21,28.1432
2015-06-22,28.1432
2015-06-23,28.1432
2015-06-24,28.1432
2015-06-25,28.1432
2015-06-26,28.1432
2015-06-27,28.1432
2015-06-28,28.1432
2015-06-29,28.1432
2015-06-30,33.8612
2015-07-01,33.8612
2015-07-02,33.8612
2015-07-03,33.8612
2015-07-04,33.8612
2015-07-05,33.8612
2015-07-06,33.8612
2015-07-07,33.8612
2015-07-08,33.8612
2015-07-09,33.8612
2015-07-10,33.8612
2015-07-11,33.8612
2015-07-12,33.8612
2015-07-13,33.8612
2015-07-14,33.8612
2015-07-15,33.8612
2015-07-16,33.8612
2015-07-17,33.8612
2015-07-18,33.8612
2015-07-19,33.8612
2015-07-20,33.8612
2015-07-21,33.8612
2015-07-22,33.8612
2015-07-23,33.8612
2015-07-24,33.8612
2015-07-25,33.8612
2015-07-26,33.8612
2015-07-27,33.8612
2015-07-28,33.8612
2015-07-29,33.8612
2015-07-30,33.8612
2015-07-31,33.8612
2015-08-01,33.8612
2015-08-02,33.8612
2015-08-03,33.8612
2015-08-04,33.8612
2015-08-05,33.8612
2015-08-06,33.8612
2015-08-07,33.8612
2015-08-08,33.8612
2015-08-09,33.8612
2015-08-10,33.8612
2015-08-11,33.8612
2015-08-12,33.8612
2015-08-13,33.8612
2015-08-14,33.8612
2015-08-15,33.8612
2015-08-16,33.8612
2015-08-17,33.8612
2015-08-18,33.8612
2015-08-19,33.8612
2015-08-20,33.8612
2015-08-21,33.8612
2015-08-22,33.8612
2015-08-23,33.8612
2015-08-24,33.8612
2015-08-25,33.8612
2015-08-26,33.8612
2015-08-27,33.8612
2015-08-28,33.8612
2015-08-29,33.8612
2015-08-30,33.8612
2015-08-31,33.8612
2015-09-01,33.8612
2015-09-02,33.8612
2015-09-03,33.8612
2015-09-04,33.8612
2015-09-05,33.8612
2015-09-06,33.8612
2015-09-07,33.8612
2015-09-08,33.8612
2015-09-09,33.8612
2015-09-10,33.8612
2015-09-11,33.8612
2015-09-12,33.8612
2015-09-13,33.8612
2015-09-14,33.8612
2015-09-15,33.8612
2015-09-16,33.8612
2015-09-17,33.8612
2015-09-18,33.8612
2015-09-19,33.8612
2015-09-20,33.8612
2015-09-21,33.8612
2015-09-22,33.8612
2015-09-23,33.8612
2015-09-24,33.8612
2015-09-25,33.8612
2015-09-26,33.8612
2015-09-27,33.8612
2015-09-28,33.8612
2015-09-29,33.8612
2015-09-30,33.8612
2015-10-01,33.8612
2015-10-02,33.8612
2015-10-03,33.8612
2015-10-04,33.8612
2015-10-05,33.8612
2015-10-06,33.8612
2015-10-07,33.8612
2015-10-08,33.8612
2015-10-09,33.8612
2015-10-10,33.8612
2015-10-11,33.8612
2015-10-12,33.8612
2015-10-13,33.8612
2015-10-14,33.8612
2015-10-15,33.8612
2015-10-16,33.8612
2015-10-17,33.8612
2015-10-18,33.8612
2015-10-19,33.8612
2015-10-20,33.8612
2015-10-21,33.8612
2015-10-22,33.8612
2015-10-23,33.8612
2015-10-24,33.8612
2015-10-25,33.8612
2015-10-26,33.8612
2015-10-27,33.8612
2015-10-28,33.8612
2015-10-29,33.8612
2015-10-30,33.8612
2015-10-31,33.8612
2015-11-01,33.8612
2015-11-02,33.8612
2015-11-03,33.8612
2015-11-04,33.8612
2015-11-05,33.8612
2015-11-06,33.8612
2015-11-07,33.8612
2015-11-08,33.8612
2015-11-09,33.8612
2015-11-10,33.8612
2015-11-11,33.8612
2015-11-12,33.8612
2015-11-13,33.8612
2015-11-14,33.8612
2015-11-15,33.8612
2015-11-16,33.8612
2015-11-17,33.8612
2015-11-18,33.8612
2015-11-19,33.8612
2015-11-20,33.8612
2015-11-21,33.8612
2015-11-22,33.8612
2015-11-23,33.8612
2015-11-24,33.8612
2015-11-25,33.8612
2015-11-26,33.8612
2015-11-27,33.8612
2015-11-28,33.8612
2015-11-29,33.8612
2015-11-30,33.8612
2015-12-01,33.8612
2015-12-02,33.8612
2015-12-03,33.8612
2015-12-04,33.8612
2015-12-05,33.8612
2015-12-06,33.8612
2015-12-07,33.8612
2015-12-08,33.8612
2015-12-09,33.8612
2015-12-10,33.8612
2015-12-11,33.8612
2015-12-12,33.8612
2015-12-13,33.8612
2015-12-14,33.8612
2015-12-15,33.8612
2015-12-16,33.8612
2015-12-17,33.8612
2015-12-18,33.8612
2015-12-19,33.8612
2015-12-20,33.8612
2015-12-21,33.8612
2015-12-22,33.8612
2015-12-23,33.8612
2015-12-24,33.8612
2015-12-25,33.8612
2015-12-26,33.8612
2015-12-27,33.8612
2015-12-28,33.8612
2015-12-29,33.8612
2015-12-30,33.8612
2015-12-31,25.9391
2016-01-01,25.9391
2016-01-02,25.9391
2016-01-03,25.9391
2016-01-04,25.9391
2016-01-05,25.9391
2016-01-06,25.9391
2016-01-07,25.9391
2016-01-08,25.9391
2016-01-09,25.9391
2016-01-10,25.9391
2016-01-11,25.9391
2016-01-12,25.9391
2016-01-13,25.9391
2016-01-14,25.9391
2016-01-15,25.9391
2016-01-16,25.9391
2016-01-17,25.9391
2016-01-18,25.9391
2016-01-19,25.9391
2016-01-20,25.9391
2016-01-21,25.9391
2016-01-22,25.9391
2016-01-23,25.9391
2016-01-24,25.9391
2016-01-25,25.9391
2016-01-26,25.9391
2016-01-27,25.9391
2016-01-28,25.9391
2016-01-29,25.9391
2016-01-30,25.9391
2016-01-31,25.9391
2016-02-01,25.9391
2016-02-02,25.9391
2016-02-03,25.9391
2016-02-04,25.9391
2016-02-05,25.9391
2016-02-06,25.9391
2016-02-07,25.9391
2016-02-08,25.9391
2016-02-09,25.9391
2016-02-10,25.9391
2016-02-11,25.9391
2016-02-12,25.9391
2016-02-13,25.9391
2016-02-14,25.9391
2016-02-15,25.9391
2016-02-16,25.9391
2016-02-17,25.9391
2016-02-18,25.9391
2016-02-19,25.9391
2016-02-20,25.9391
2016-02-21,25.9391
2016-02-22,25.9391
2016-02-23,25.9391
2016-02-24,25.9391
2016-02-25,25.9391
2016-02-26,25.9391
2016-02-27,25.9391
2016-02-28,25.9391
2016-02-29,25.9391
2016-03-01,25.9391
2016-03-02,25.9391
2016-03-03,25.9391
2016-03-04,25.9391
2016-03-05,25.9391
2016-03-06,25.9391
2016-03-07,25.9391
2016-03-08,25.9391
2016-03-09,25.9391
2016-03-10,25.9391
2016-03-11,25.9391
2016-03-12,25.9391
2016-03-13,25.9391
2016-03-14,25.9391
2016-03-15,25.9391
2016-03-16,25.9391
2016-03-17,25.9391
2016-03-18,25.9391
2016-03-19,25.9391
2016-03-20,25.9391
2016-03-21,25.9391
2016-03-22,25.9391
2016-03-23,25.9391
2016-03-24,25.9391
2016-03-25,25.9391
2016-03-26,25.9391
2016-03-27,25.9391
2016-03-28,25.9391
2016-03-29,25.9391
2016-03-30,25.9391
2016-03-31,25.9391
2016-04-01,25.9391
2016-04-02,25.9391
2016-04-03,25.9391
2016-04-04,25.9391
2016-04-05,25.9391
2016-04-06,25.9391
2016-04-07,25.9391
2016-04-08,25.9391
2016-04-09,25.9391
2016-04-10,25.9391
2016-04-11,25.9391
2016-04-12,25.9391
2016-04-13,25.9391
2016-04-14,25.9391
2016-04-15,25.9391
2016-04-16,25.9391
2016-04-17,25.9391
2016-04-18,25.9391
2016-04-19,25.9391
2016-04-20,25.9391
2016-04-21,25.9391
2016-04-22,25.9391
2016-04-23,25.9391
2016-04-24,25.9391
2016-04-25,25.9391
2016-04-26,25.9391
2016-04-27,25.9391
2016-04-28,25.9391
2016-04-29,25.9391
2016-04-30,25.9391
2016-05-01,25.9391
2016-05-02,25.9391
2016-05-03,25.9391
2016-05-04,25.9391
2016-05-05,25.9391
2016-05-06,25.9391
2016-05-07,25.9391
2016-05-08,25.9391
2016-05-09,25.9391
2016-05-10,25.9391
2016-05-11,25.9391
2016-05-12,25.9391
2016-05-13,25.9391
2016-05-14,25.9391
2016-05-15,25.9391
2016-05-16,25.9391
2016-05-17,25.9391
2016-05-18,25.9391
2016-05-19,25.9391
2016-05-20,25.9391
2016-05-21,25.9391
2016-05-22,25.9391
2016-05-23,25.9391
2016-05-24,25.9391
2016-05-25,25.9391
2016-05-26,25.9391
2016-05-27,25.9391
2016-05-28,25.9391
2016-05-29,25.9391
2016-05-30,25.9391
2016-05-31,25.9391
2016-06-01,25.9391
2016-06-02,25.9391
2016-06-03,25.9391
2016-06-04,25.9391
2016-06-05,25.9391
2016-06-06,25.9391
2016-06-07,25.9391
2016-06-08,25.9391
2016-06-09,25.9391
2016-06-10,25.9391
2016-06-11,25.9391
2016-06-12,25.9391
2016-06-13,25.9391
2016-06-14,25.9391
2016-06-15,25.9391
2016-06-16,25.9391
2016-06-17,25.9391
2016-06-18,25.9391
2016-06-19,25.9391
2016-06-20,25.9391
2016-06-21,25.9391
2016-06-22,25.9391
2016-06-23,25.9391
2016-06-24,25.9391
2016-06-25,25.9391
2016-06-26,25.9391
2016-06-27,25.9391
2016-06-28,25.9391
2016-06-29,25.9391
2016-06-30,38.4565
2016-07-01,38.4565
2016-07-02,38.4565
2016-07-03,38.4565
2016-07-04,38.4565
2016-07-05,38.4565
2016-07-06,38.4565
2016-07-07,38.4565
2016-07-08,38.4565
2016-07-09,38.4565
2016-07-10,38.4565
2016-07-11,38.4565
2016-07-12,38.4565
2016-07-13,38.4565
2016-07-14,38.4565
2016-07-15,38.4565
2016-07-16,38.4565
2016-07-17,38.4565
