,DOKA SW Equity
2013-03-25,16.9756
2013-03-26,16.9756
2013-03-27,16.9756
2013-03-28,16.9756
2013-03-29,16.9756
2013-03-30,16.9756
2013-03-31,16.9756
2013-04-01,16.9756
2013-04-02,16.9756
2013-04-03,16.9756
2013-04-04,16.9756
2013-04-05,16.9756
2013-04-06,16.9756
2013-04-07,16.9756
2013-04-08,16.9756
2013-04-09,16.9756
2013-04-10,16.9756
2013-04-11,16.9756
2013-04-12,16.9756
2013-04-13,16.9756
2013-04-14,16.9756
2013-04-15,16.9756
2013-04-16,16.9756
2013-04-17,16.9756
2013-04-18,16.9756
2013-04-19,16.9756
2013-04-20,16.9756
2013-04-21,16.9756
2013-04-22,16.9756
2013-04-23,16.9756
2013-04-24,16.9756
2013-04-25,16.9756
2013-04-26,16.9756
2013-04-27,16.9756
2013-04-28,16.9756
2013-04-29,16.9756
2013-04-30,16.9756
2013-05-01,16.9756
2013-05-02,16.9756
2013-05-03,16.9756
2013-05-04,16.9756
2013-05-05,16.9756
2013-05-06,16.9756
2013-05-07,16.9756
2013-05-08,16.9756
2013-05-09,16.9756
2013-05-10,16.9756
2013-05-11,16.9756
2013-05-12,16.9756
2013-05-13,16.9756
2013-05-14,16.9756
2013-05-15,16.9756
2013-05-16,16.9756
2013-05-17,16.9756
2013-05-18,16.9756
2013-05-19,16.9756
2013-05-20,16.9756
2013-05-21,16.9756
2013-05-22,16.9756
2013-05-23,16.9756
2013-05-24,16.9756
2013-05-25,16.9756
2013-05-26,16.9756
2013-05-27,16.9756
2013-05-28,16.9756
2013-05-29,16.9756
2013-05-30,16.9756
2013-05-31,16.9756
2013-06-01,16.9756
2013-06-02,16.9756
2013-06-03,16.9756
2013-06-04,16.9756
2013-06-05,16.9756
2013-06-06,16.9756
2013-06-07,16.9756
2013-06-08,16.9756
2013-06-09,16.9756
2013-06-10,16.9756
2013-06-11,16.9756
2013-06-12,16.9756
2013-06-13,16.9756
2013-06-14,16.9756
2013-06-15,16.9756
2013-06-16,16.9756
2013-06-17,16.9756
2013-06-18,16.9756
2013-06-19,16.9756
2013-06-20,16.9756
2013-06-21,16.9756
2013-06-22,16.9756
2013-06-23,16.9756
2013-06-24,16.9756
2013-06-25,16.9756
2013-06-26,16.9756
2013-06-27,16.9756
2013-06-28,16.9756
2013-06-29,16.9756
2013-06-30,15.0106
2013-07-01,15.0106
2013-07-02,15.0106
2013-07-03,15.0106
2013-07-04,15.0106
2013-07-05,15.0106
2013-07-06,15.0106
2013-07-07,15.0106
2013-07-08,15.0106
2013-07-09,15.0106
2013-07-10,15.0106
2013-07-11,15.0106
2013-07-12,15.0106
2013-07-13,15.0106
2013-07-14,15.0106
2013-07-15,15.0106
2013-07-16,15.0106
2013-07-17,15.0106
2013-07-18,15.0106
2013-07-19,15.0106
2013-07-20,15.0106
2013-07-21,15.0106
2013-07-22,15.0106
2013-07-23,15.0106
2013-07-24,15.0106
2013-07-25,15.0106
2013-07-26,15.0106
2013-07-27,15.0106
2013-07-28,15.0106
2013-07-29,15.0106
2013-07-30,15.0106
2013-07-31,15.0106
2013-08-01,15.0106
2013-08-02,15.0106
2013-08-03,15.0106
2013-08-04,15.0106
2013-08-05,15.0106
2013-08-06,15.0106
2013-08-07,15.0106
2013-08-08,15.0106
2013-08-09,15.0106
2013-08-10,15.0106
2013-08-11,15.0106
2013-08-12,15.0106
2013-08-13,15.0106
2013-08-14,15.0106
2013-08-15,15.0106
2013-08-16,15.0106
2013-08-17,15.0106
2013-08-18,15.0106
2013-08-19,15.0106
2013-08-20,15.0106
2013-08-21,15.0106
2013-08-22,15.0106
2013-08-23,15.0106
2013-08-24,15.0106
2013-08-25,15.0106
2013-08-26,15.0106
2013-08-27,15.0106
2013-08-28,15.0106
2013-08-29,15.0106
2013-08-30,15.0106
2013-08-31,15.0106
2013-09-01,15.0106
2013-09-02,15.0106
2013-09-03,15.0106
2013-09-04,15.0106
2013-09-05,15.0106
2013-09-06,15.0106
2013-09-07,15.0106
2013-09-08,15.0106
2013-09-09,15.0106
2013-09-10,15.0106
2013-09-11,15.0106
2013-09-12,15.0106
2013-09-13,15.0106
2013-09-14,15.0106
2013-09-15,15.0106
2013-09-16,15.0106
2013-09-17,15.0106
2013-09-18,15.0106
2013-09-19,15.0106
2013-09-20,15.0106
2013-09-21,15.0106
2013-09-22,15.0106
2013-09-23,15.0106
2013-09-24,15.0106
2013-09-25,15.0106
2013-09-26,15.0106
2013-09-27,15.0106
2013-09-28,15.0106
2013-09-29,15.0106
2013-09-30,15.0106
2013-10-01,15.0106
2013-10-02,15.0106
2013-10-03,15.0106
2013-10-04,15.0106
2013-10-05,15.0106
2013-10-06,15.0106
2013-10-07,15.0106
2013-10-08,15.0106
2013-10-09,15.0106
2013-10-10,15.0106
2013-10-11,15.0106
2013-10-12,15.0106
2013-10-13,15.0106
2013-10-14,15.0106
2013-10-15,15.0106
2013-10-16,15.0106
2013-10-17,15.0106
2013-10-18,15.0106
2013-10-19,15.0106
2013-10-20,15.0106
2013-10-21,15.0106
2013-10-22,15.0106
2013-10-23,15.0106
2013-10-24,15.0106
2013-10-25,15.0106
2013-10-26,15.0106
2013-10-27,15.0106
2013-10-28,15.0106
2013-10-29,15.0106
2013-10-30,15.0106
2013-10-31,15.0106
2013-11-01,15.0106
2013-11-02,15.0106
2013-11-03,15.0106
2013-11-04,15.0106
2013-11-05,15.0106
2013-11-06,15.0106
2013-11-07,15.0106
2013-11-08,15.0106
2013-11-09,15.0106
2013-11-10,15.0106
2013-11-11,15.0106
2013-11-12,15.0106
2013-11-13,15.0106
2013-11-14,15.0106
2013-11-15,15.0106
2013-11-16,15.0106
2013-11-17,15.0106
2013-11-18,15.0106
2013-11-19,15.0106
2013-11-20,15.0106
2013-11-21,15.0106
2013-11-22,15.0106
2013-11-23,15.0106
2013-11-24,15.0106
2013-11-25,15.0106
2013-11-26,15.0106
2013-11-27,15.0106
2013-11-28,15.0106
2013-11-29,15.0106
2013-11-30,15.0106
2013-12-01,15.0106
2013-12-02,15.0106
2013-12-03,15.0106
2013-12-04,15.0106
2013-12-05,15.0106
2013-12-06,15.0106
2013-12-07,15.0106
2013-12-08,15.0106
2013-12-09,15.0106
2013-12-10,15.0106
2013-12-11,15.0106
2013-12-12,15.0106
2013-12-13,15.0106
2013-12-14,15.0106
2013-12-15,15.0106
2013-12-16,15.0106
2013-12-17,15.0106
2013-12-18,15.0106
2013-12-19,15.0106
2013-12-20,15.0106
2013-12-21,15.0106
2013-12-22,15.0106
2013-12-23,15.0106
2013-12-24,15.0106
2013-12-25,15.0106
2013-12-26,15.0106
2013-12-27,15.0106
2013-12-28,15.0106
2013-12-29,15.0106
2013-12-30,15.0106
2013-12-31,21.6933
2014-01-01,21.6933
2014-01-02,21.6933
2014-01-03,21.6933
2014-01-04,21.6933
2014-01-05,21.6933
2014-01-06,21.6933
2014-01-07,21.6933
2014-01-08,21.6933
2014-01-09,21.6933
2014-01-10,21.6933
2014-01-11,21.6933
2014-01-12,21.6933
2014-01-13,21.6933
2014-01-14,21.6933
2014-01-15,21.6933
2014-01-16,21.6933
2014-01-17,21.6933
2014-01-18,21.6933
2014-01-19,21.6933
2014-01-20,21.6933
2014-01-21,21.6933
2014-01-22,21.6933
2014-01-23,21.6933
2014-01-24,21.6933
2014-01-25,21.6933
2014-01-26,21.6933
2014-01-27,21.6933
2014-01-28,21.6933
2014-01-29,21.6933
2014-01-30,21.6933
2014-01-31,21.6933
2014-02-01,21.6933
2014-02-02,21.6933
2014-02-03,21.6933
2014-02-04,21.6933
2014-02-05,21.6933
2014-02-06,21.6933
2014-02-07,21.6933
2014-02-08,21.6933
2014-02-09,21.6933
2014-02-10,21.6933
2014-02-11,21.6933
2014-02-12,21.6933
2014-02-13,21.6933
2014-02-14,21.6933
2014-02-15,21.6933
2014-02-16,21.6933
2014-02-17,21.6933
2014-02-18,21.6933
2014-02-19,21.6933
2014-02-20,21.6933
2014-02-21,21.6933
2014-02-22,21.6933
2014-02-23,21.6933
2014-02-24,21.6933
2014-02-25,21.6933
2014-02-26,21.6933
2014-02-27,21.6933
2014-02-28,21.6933
2014-03-01,21.6933
2014-03-02,21.6933
2014-03-03,21.6933
2014-03-04,21.6933
2014-03-05,21.6933
2014-03-06,21.6933
2014-03-07,21.6933
2014-03-08,21.6933
2014-03-09,21.6933
2014-03-10,21.6933
2014-03-11,21.6933
2014-03-12,21.6933
2014-03-13,21.6933
2014-03-14,21.6933
2014-03-15,21.6933
2014-03-16,21.6933
2014-03-17,21.6933
2014-03-18,21.6933
2014-03-19,21.6933
2014-03-20,21.6933
2014-03-21,21.6933
2014-03-22,21.6933
2014-03-23,21.6933
2014-03-24,21.6933
2014-03-25,21.6933
2014-03-26,21.6933
2014-03-27,21.6933
2014-03-28,21.6933
2014-03-29,21.6933
2014-03-30,21.6933
2014-03-31,21.6933
2014-04-01,21.6933
2014-04-02,21.6933
2014-04-03,21.6933
2014-04-04,21.6933
2014-04-05,21.6933
2014-04-06,21.6933
2014-04-07,21.6933
2014-04-08,21.6933
2014-04-09,21.6933
2014-04-10,21.6933
2014-04-11,21.6933
2014-04-12,21.6933
2014-04-13,21.6933
2014-04-14,21.6933
2014-04-15,21.6933
2014-04-16,21.6933
2014-04-17,21.6933
2014-04-18,21.6933
2014-04-19,21.6933
2014-04-20,21.6933
2014-04-21,21.6933
2014-04-22,21.6933
2014-04-23,21.6933
2014-04-24,21.6933
2014-04-25,21.6933
2014-04-26,21.6933
2014-04-27,21.6933
2014-04-28,21.6933
2014-04-29,21.6933
2014-04-30,21.6933
2014-05-01,21.6933
2014-05-02,21.6933
2014-05-03,21.6933
2014-05-04,21.6933
2014-05-05,21.6933
2014-05-06,21.6933
2014-05-07,21.6933
2014-05-08,21.6933
2014-05-09,21.6933
2014-05-10,21.6933
2014-05-11,21.6933
2014-05-12,21.6933
2014-05-13,21.6933
2014-05-14,21.6933
2014-05-15,21.6933
2014-05-16,21.6933
2014-05-17,21.6933
2014-05-18,21.6933
2014-05-19,21.6933
2014-05-20,21.6933
2014-05-21,21.6933
2014-05-22,21.6933
2014-05-23,21.6933
2014-05-24,21.6933
2014-05-25,21.6933
2014-05-26,21.6933
2014-05-27,21.6933
2014-05-28,21.6933
2014-05-29,21.6933
2014-05-30,21.6933
2014-05-31,21.6933
2014-06-01,21.6933
2014-06-02,21.6933
2014-06-03,21.6933
2014-06-04,21.6933
2014-06-05,21.6933
2014-06-06,21.6933
2014-06-07,21.6933
2014-06-08,21.6933
2014-06-09,21.6933
2014-06-10,21.6933
2014-06-11,21.6933
2014-06-12,21.6933
2014-06-13,21.6933
2014-06-14,21.6933
2014-06-15,21.6933
2014-06-16,21.6933
2014-06-17,21.6933
2014-06-18,21.6933
2014-06-19,21.6933
2014-06-20,21.6933
2014-06-21,21.6933
2014-06-22,21.6933
2014-06-23,21.6933
2014-06-24,21.6933
2014-06-25,21.6933
2014-06-26,21.6933
2014-06-27,21.6933
2014-06-28,21.6933
2014-06-29,21.6933
2014-06-30,20.148
2014-07-01,20.148
2014-07-02,20.148
2014-07-03,20.148
2014-07-04,20.148
2014-07-05,20.148
2014-07-06,20.148
2014-07-07,20.148
2014-07-08,20.148
2014-07-09,20.148
2014-07-10,20.148
2014-07-11,20.148
2014-07-12,20.148
2014-07-13,20.148
2014-07-14,20.148
2014-07-15,20.148
2014-07-16,20.148
2014-07-17,20.148
2014-07-18,20.148
2014-07-19,20.148
2014-07-20,20.148
2014-07-21,20.148
2014-07-22,20.148
2014-07-23,20.148
2014-07-24,20.148
2014-07-25,20.148
2014-07-26,20.148
2014-07-27,20.148
2014-07-28,20.148
2014-07-29,20.148
2014-07-30,20.148
2014-07-31,20.148
2014-08-01,20.148
2014-08-02,20.148
2014-08-03,20.148
2014-08-04,20.148
2014-08-05,20.148
2014-08-06,20.148
2014-08-07,20.148
2014-08-08,20.148
2014-08-09,20.148
2014-08-10,20.148
2014-08-11,20.148
2014-08-12,20.148
2014-08-13,20.148
2014-08-14,20.148
2014-08-15,20.148
2014-08-16,20.148
2014-08-17,20.148
2014-08-18,20.148
2014-08-19,20.148
2014-08-20,20.148
2014-08-21,20.148
2014-08-22,20.148
2014-08-23,20.148
2014-08-24,20.148
2014-08-25,20.148
2014-08-26,20.148
2014-08-27,20.148
2014-08-28,20.148
2014-08-29,20.148
2014-08-30,20.148
2014-08-31,20.148
2014-09-01,20.148
2014-09-02,20.148
2014-09-03,20.148
2014-09-04,20.148
2014-09-05,20.148
2014-09-06,20.148
2014-09-07,20.148
2014-09-08,20.148
2014-09-09,20.148
2014-09-10,20.148
2014-09-11,20.148
2014-09-12,20.148
2014-09-13,20.148
2014-09-14,20.148
2014-09-15,20.148
2014-09-16,20.148
2014-09-17,20.148
2014-09-18,20.148
2014-09-19,20.148
2014-09-20,20.148
2014-09-21,20.148
2014-09-22,20.148
2014-09-23,20.148
2014-09-24,20.148
2014-09-25,20.148
2014-09-26,20.148
2014-09-27,20.148
2014-09-28,20.148
2014-09-29,20.148
2014-09-30,20.148
2014-10-01,20.148
2014-10-02,20.148
2014-10-03,20.148
2014-10-04,20.148
2014-10-05,20.148
2014-10-06,20.148
2014-10-07,20.148
2014-10-08,20.148
2014-10-09,20.148
2014-10-10,20.148
2014-10-11,20.148
2014-10-12,20.148
2014-10-13,20.148
2014-10-14,20.148
2014-10-15,20.148
2014-10-16,20.148
2014-10-17,20.148
2014-10-18,20.148
2014-10-19,20.148
2014-10-20,20.148
2014-10-21,20.148
2014-10-22,20.148
2014-10-23,20.148
2014-10-24,20.148
2014-10-25,20.148
2014-10-26,20.148
2014-10-27,20.148
2014-10-28,20.148
2014-10-29,20.148
2014-10-30,20.148
2014-10-31,20.148
2014-11-01,20.148
2014-11-02,20.148
2014-11-03,20.148
2014-11-04,20.148
2014-11-05,20.148
2014-11-06,20.148
2014-11-07,20.148
2014-11-08,20.148
2014-11-09,20.148
2014-11-10,20.148
2014-11-11,20.148
2014-11-12,20.148
2014-11-13,20.148
2014-11-14,20.148
2014-11-15,20.148
2014-11-16,20.148
2014-11-17,20.148
2014-11-18,20.148
2014-11-19,20.148
2014-11-20,20.148
2014-11-21,20.148
2014-11-22,20.148
2014-11-23,20.148
2014-11-24,20.148
2014-11-25,20.148
2014-11-26,20.148
2014-11-27,20.148
2014-11-28,20.148
2014-11-29,20.148
2014-11-30,20.148
2014-12-01,20.148
2014-12-02,20.148
2014-12-03,20.148
2014-12-04,20.148
2014-12-05,20.148
2014-12-06,20.148
2014-12-07,20.148
2014-12-08,20.148
2014-12-09,20.148
2014-12-10,20.148
2014-12-11,20.148
2014-12-12,20.148
2014-12-13,20.148
2014-12-14,20.148
2014-12-15,20.148
2014-12-16,20.148
2014-12-17,20.148
2014-12-18,20.148
2014-12-19,20.148
2014-12-20,20.148
2014-12-21,20.148
2014-12-22,20.148
2014-12-23,20.148
2014-12-24,20.148
2014-12-25,20.148
2014-12-26,20.148
2014-12-27,20.148
2014-12-28,20.148
2014-12-29,20.148
2014-12-30,20.148
2014-12-31,36.3126
2015-01-01,36.3126
2015-01-02,36.3126
2015-01-03,36.3126
2015-01-04,36.3126
2015-01-05,36.3126
2015-01-06,36.3126
2015-01-07,36.3126
2015-01-08,36.3126
2015-01-09,36.3126
2015-01-10,36.3126
2015-01-11,36.3126
2015-01-12,36.3126
2015-01-13,36.3126
2015-01-14,36.3126
2015-01-15,36.3126
2015-01-16,36.3126
2015-01-17,36.3126
2015-01-18,36.3126
2015-01-19,36.3126
2015-01-20,36.3126
2015-01-21,36.3126
2015-01-22,36.3126
2015-01-23,36.3126
2015-01-24,36.3126
2015-01-25,36.3126
2015-01-26,36.3126
2015-01-27,36.3126
2015-01-28,36.3126
2015-01-29,36.3126
2015-01-30,36.3126
2015-01-31,36.3126
2015-02-01,36.3126
2015-02-02,36.3126
2015-02-03,36.3126
2015-02-04,36.3126
2015-02-05,36.3126
2015-02-06,36.3126
2015-02-07,36.3126
2015-02-08,36.3126
2015-02-09,36.3126
2015-02-10,36.3126
2015-02-11,36.3126
2015-02-12,36.3126
2015-02-13,36.3126
2015-02-14,36.3126
2015-02-15,36.3126
2015-02-16,36.3126
2015-02-17,36.3126
2015-02-18,36.3126
2015-02-19,36.3126
2015-02-20,36.3126
2015-02-21,36.3126
2015-02-22,36.3126
2015-02-23,36.3126
2015-02-24,36.3126
2015-02-25,36.3126
2015-02-26,36.3126
2015-02-27,36.3126
2015-02-28,36.3126
2015-03-01,36.3126
2015-03-02,36.3126
2015-03-03,36.3126
2015-03-04,36.3126
2015-03-05,36.3126
2015-03-06,36.3126
2015-03-07,36.3126
2015-03-08,36.3126
2015-03-09,36.3126
2015-03-10,36.3126
2015-03-11,36.3126
2015-03-12,36.3126
2015-03-13,36.3126
2015-03-14,36.3126
2015-03-15,36.3126
2015-03-16,36.3126
2015-03-17,36.3126
2015-03-18,36.3126
2015-03-19,36.3126
2015-03-20,36.3126
2015-03-21,36.3126
2015-03-22,36.3126
2015-03-23,36.3126
2015-03-24,36.3126
2015-03-25,36.3126
2015-03-26,36.3126
2015-03-27,36.3126
2015-03-28,36.3126
2015-03-29,36.3126
2015-03-30,36.3126
2015-03-31,36.3126
2015-04-01,36.3126
2015-04-02,36.3126
2015-04-03,36.3126
2015-04-04,36.3126
2015-04-05,36.3126
2015-04-06,36.3126
2015-04-07,36.3126
2015-04-08,36.3126
2015-04-09,36.3126
2015-04-10,36.3126
2015-04-11,36.3126
2015-04-12,36.3126
2015-04-13,36.3126
2015-04-14,36.3126
2015-04-15,36.3126
2015-04-16,36.3126
2015-04-17,36.3126
2015-04-18,36.3126
2015-04-19,36.3126
2015-04-20,36.3126
2015-04-21,36.3126
2015-04-22,36.3126
2015-04-23,36.3126
2015-04-24,36.3126
2015-04-25,36.3126
2015-04-26,36.3126
2015-04-27,36.3126
2015-04-28,36.3126
2015-04-29,36.3126
2015-04-30,36.3126
2015-05-01,36.3126
2015-05-02,36.3126
2015-05-03,36.3126
2015-05-04,36.3126
2015-05-05,36.3126
2015-05-06,36.3126
2015-05-07,36.3126
2015-05-08,36.3126
2015-05-09,36.3126
2015-05-10,36.3126
2015-05-11,36.3126
2015-05-12,36.3126
2015-05-13,36.3126
2015-05-14,36.3126
2015-05-15,36.3126
2015-05-16,36.3126
2015-05-17,36.3126
2015-05-18,36.3126
2015-05-19,36.3126
2015-05-20,36.3126
2015-05-21,36.3126
2015-05-22,36.3126
2015-05-23,36.3126
2015-05-24,36.3126
2015-05-25,36.3126
2015-05-26,36.3126
2015-05-27,36.3126
2015-05-28,36.3126
2015-05-29,36.3126
2015-05-30,36.3126
2015-05-31,36.3126
2015-06-01,36.3126
2015-06-02,36.3126
2015-06-03,36.3126
2015-06-04,36.3126
2015-06-05,36.3126
2015-06-06,36.3126
2015-06-07,36.3126
2015-06-08,36.3126
2015-06-09,36.3126
2015-06-10,36.3126
2015-06-11,36.3126
2015-06-12,36.3126
2015-06-13,36.3126
2015-06-14,36.3126
2015-06-15,36.3126
2015-06-16,36.3126
2015-06-17,36.3126
2015-06-18,36.3126
2015-06-19,36.3126
2015-06-20,36.3126
2015-06-21,36.3126
2015-06-22,36.3126
2015-06-23,36.3126
2015-06-24,36.3126
2015-06-25,36.3126
2015-06-26,36.3126
2015-06-27,36.3126
2015-06-28,36.3126
2015-06-29,36.3126
2015-06-30,25.8336
2015-07-01,25.8336
2015-07-02,25.8336
2015-07-03,25.8336
2015-07-04,25.8336
2015-07-05,25.8336
2015-07-06,25.8336
2015-07-07,25.8336
2015-07-08,25.8336
2015-07-09,25.8336
2015-07-10,25.8336
2015-07-11,25.8336
2015-07-12,25.8336
2015-07-13,25.8336
2015-07-14,25.8336
2015-07-15,25.8336
2015-07-16,25.8336
2015-07-17,25.8336
2015-07-18,25.8336
2015-07-19,25.8336
2015-07-20,25.8336
2015-07-21,25.8336
2015-07-22,25.8336
2015-07-23,25.8336
2015-07-24,25.8336
2015-07-25,25.8336
2015-07-26,25.8336
2015-07-27,25.8336
2015-07-28,25.8336
2015-07-29,25.8336
2015-07-30,25.8336
2015-07-31,25.8336
2015-08-01,25.8336
2015-08-02,25.8336
2015-08-03,25.8336
2015-08-04,25.8336
2015-08-05,25.8336
2015-08-06,25.8336
2015-08-07,25.8336
2015-08-08,25.8336
2015-08-09,25.8336
2015-08-10,25.8336
2015-08-11,25.8336
2015-08-12,25.8336
2015-08-13,25.8336
2015-08-14,25.8336
2015-08-15,25.8336
2015-08-16,25.8336
2015-08-17,25.8336
2015-08-18,25.8336
2015-08-19,25.8336
2015-08-20,25.8336
2015-08-21,25.8336
2015-08-22,25.8336
2015-08-23,25.8336
2015-08-24,25.8336
2015-08-25,25.8336
2015-08-26,25.8336
2015-08-27,25.8336
2015-08-28,25.8336
2015-08-29,25.8336
2015-08-30,25.8336
2015-08-31,25.8336
2015-09-01,25.8336
2015-09-02,25.8336
2015-09-03,25.8336
2015-09-04,25.8336
2015-09-05,25.8336
2015-09-06,25.8336
2015-09-07,25.8336
2015-09-08,25.8336
2015-09-09,25.8336
2015-09-10,25.8336
2015-09-11,25.8336
2015-09-12,25.8336
2015-09-13,25.8336
2015-09-14,25.8336
2015-09-15,25.8336
2015-09-16,25.8336
2015-09-17,25.8336
2015-09-18,25.8336
2015-09-19,25.8336
2015-09-20,25.8336
2015-09-21,25.8336
2015-09-22,25.8336
2015-09-23,25.8336
2015-09-24,25.8336
2015-09-25,25.8336
2015-09-26,25.8336
2015-09-27,25.8336
2015-09-28,25.8336
2015-09-29,25.8336
2015-09-30,25.8336
2015-10-01,25.8336
2015-10-02,25.8336
2015-10-03,25.8336
2015-10-04,25.8336
2015-10-05,25.8336
2015-10-06,25.8336
2015-10-07,25.8336
2015-10-08,25.8336
2015-10-09,25.8336
2015-10-10,25.8336
2015-10-11,25.8336
2015-10-12,25.8336
2015-10-13,25.8336
2015-10-14,25.8336
2015-10-15,25.8336
2015-10-16,25.8336
2015-10-17,25.8336
2015-10-18,25.8336
2015-10-19,25.8336
2015-10-20,25.8336
2015-10-21,25.8336
2015-10-22,25.8336
2015-10-23,25.8336
2015-10-24,25.8336
2015-10-25,25.8336
2015-10-26,25.8336
2015-10-27,25.8336
2015-10-28,25.8336
2015-10-29,25.8336
2015-10-30,25.8336
2015-10-31,25.8336
2015-11-01,25.8336
2015-11-02,25.8336
2015-11-03,25.8336
2015-11-04,25.8336
2015-11-05,25.8336
2015-11-06,25.8336
2015-11-07,25.8336
2015-11-08,25.8336
2015-11-09,25.8336
2015-11-10,25.8336
2015-11-11,25.8336
2015-11-12,25.8336
2015-11-13,25.8336
2015-11-14,25.8336
2015-11-15,25.8336
2015-11-16,25.8336
2015-11-17,25.8336
2015-11-18,25.8336
2015-11-19,25.8336
2015-11-20,25.8336
2015-11-21,25.8336
2015-11-22,25.8336
2015-11-23,25.8336
2015-11-24,25.8336
2015-11-25,25.8336
2015-11-26,25.8336
2015-11-27,25.8336
2015-11-28,25.8336
2015-11-29,25.8336
2015-11-30,25.8336
2015-12-01,25.8336
2015-12-02,25.8336
2015-12-03,25.8336
2015-12-04,25.8336
2015-12-05,25.8336
2015-12-06,25.8336
2015-12-07,25.8336
2015-12-08,25.8336
2015-12-09,25.8336
2015-12-10,25.8336
2015-12-11,25.8336
2015-12-12,25.8336
2015-12-13,25.8336
2015-12-14,25.8336
2015-12-15,25.8336
2015-12-16,25.8336
2015-12-17,25.8336
2015-12-18,25.8336
2015-12-19,25.8336
2015-12-20,25.8336
2015-12-21,25.8336
2015-12-22,25.8336
2015-12-23,25.8336
2015-12-24,25.8336
2015-12-25,25.8336
2015-12-26,25.8336
2015-12-27,25.8336
2015-12-28,25.8336
2015-12-29,25.8336
2015-12-30,25.8336
2015-12-31,24.0608
2016-01-01,24.0608
2016-01-02,24.0608
2016-01-03,24.0608
2016-01-04,24.0608
2016-01-05,24.0608
2016-01-06,24.0608
2016-01-07,24.0608
2016-01-08,24.0608
2016-01-09,24.0608
2016-01-10,24.0608
2016-01-11,24.0608
2016-01-12,24.0608
2016-01-13,24.0608
2016-01-14,24.0608
2016-01-15,24.0608
2016-01-16,24.0608
2016-01-17,24.0608
2016-01-18,24.0608
2016-01-19,24.0608
2016-01-20,24.0608
2016-01-21,24.0608
2016-01-22,24.0608
2016-01-23,24.0608
2016-01-24,24.0608
2016-01-25,24.0608
2016-01-26,24.0608
2016-01-27,24.0608
2016-01-28,24.0608
2016-01-29,24.0608
2016-01-30,24.0608
2016-01-31,24.0608
2016-02-01,24.0608
2016-02-02,24.0608
2016-02-03,24.0608
2016-02-04,24.0608
2016-02-05,24.0608
2016-02-06,24.0608
2016-02-07,24.0608
2016-02-08,24.0608
2016-02-09,24.0608
2016-02-10,24.0608
2016-02-11,24.0608
2016-02-12,24.0608
2016-02-13,24.0608
2016-02-14,24.0608
2016-02-15,24.0608
2016-02-16,24.0608
2016-02-17,24.0608
2016-02-18,24.0608
2016-02-19,24.0608
2016-02-20,24.0608
2016-02-21,24.0608
2016-02-22,24.0608
2016-02-23,24.0608
2016-02-24,24.0608
2016-02-25,24.0608
2016-02-26,24.0608
2016-02-27,24.0608
2016-02-28,24.0608
2016-02-29,24.0608
2016-03-01,24.0608
2016-03-02,24.0608
2016-03-03,24.0608
2016-03-04,24.0608
2016-03-05,24.0608
2016-03-06,24.0608
2016-03-07,24.0608
2016-03-08,24.0608
2016-03-09,24.0608
2016-03-10,24.0608
2016-03-11,24.0608
2016-03-12,24.0608
2016-03-13,24.0608
2016-03-14,24.0608
2016-03-15,24.0608
2016-03-16,24.0608
2016-03-17,24.0608
2016-03-18,24.0608
2016-03-19,24.0608
2016-03-20,24.0608
2016-03-21,24.0608
2016-03-22,24.0608
2016-03-23,24.0608
2016-03-24,24.0608
2016-03-25,24.0608
2016-03-26,24.0608
2016-03-27,24.0608
2016-03-28,24.0608
2016-03-29,24.0608
2016-03-30,24.0608
2016-03-31,24.0608
2016-04-01,24.0608
2016-04-02,24.0608
2016-04-03,24.0608
2016-04-04,24.0608
2016-04-05,24.0608
2016-04-06,24.0608
2016-04-07,24.0608
2016-04-08,24.0608
2016-04-09,24.0608
2016-04-10,24.0608
2016-04-11,24.0608
2016-04-12,24.0608
2016-04-13,24.0608
2016-04-14,24.0608
2016-04-15,24.0608
2016-04-16,24.0608
2016-04-17,24.0608
2016-04-18,24.0608
2016-04-19,24.0608
2016-04-20,24.0608
2016-04-21,24.0608
2016-04-22,24.0608
2016-04-23,24.0608
2016-04-24,24.0608
2016-04-25,24.0608
2016-04-26,24.0608
2016-04-27,24.0608
2016-04-28,24.0608
2016-04-29,24.0608
2016-04-30,24.0608
2016-05-01,24.0608
2016-05-02,24.0608
2016-05-03,24.0608
2016-05-04,24.0608
2016-05-05,24.0608
2016-05-06,24.0608
2016-05-07,24.0608
2016-05-08,24.0608
2016-05-09,24.0608
2016-05-10,24.0608
2016-05-11,24.0608
2016-05-12,24.0608
2016-05-13,24.0608
2016-05-14,24.0608
2016-05-15,24.0608
2016-05-16,24.0608
2016-05-17,24.0608
2016-05-18,24.0608
2016-05-19,24.0608
2016-05-20,24.0608
2016-05-21,24.0608
2016-05-22,24.0608
2016-05-23,24.0608
2016-05-24,24.0608
2016-05-25,24.0608
2016-05-26,24.0608
2016-05-27,24.0608
2016-05-28,24.0608
2016-05-29,24.0608
2016-05-30,24.0608
2016-05-31,24.0608
2016-06-01,24.0608
2016-06-02,24.0608
2016-06-03,24.0608
2016-06-04,24.0608
2016-06-05,24.0608
2016-06-06,24.0608
2016-06-07,24.0608
2016-06-08,24.0608
2016-06-09,24.0608
2016-06-10,24.0608
2016-06-11,24.0608
2016-06-12,24.0608
2016-06-13,24.0608
2016-06-14,24.0608
2016-06-15,24.0608
2016-06-16,24.0608
2016-06-17,24.0608
