,MCO US Equity
2023-06-24,11.279
2023-06-25,11.279
2023-06-26,11.279
2023-06-27,11.279
2023-06-28,11.281
2023-06-29,11.281
2023-06-30,11.281
2023-07-01,11.281
2023-07-02,11.281
2023-07-03,11.297
2023-07-04,11.303
2023-07-05,11.296
2023-07-06,11.296
2023-07-07,11.302
2023-07-08,11.302
2023-07-09,11.293
2023-07-10,11.297
2023-07-11,11.298
2023-07-12,11.31
2023-07-13,11.31
2023-07-14,11.263
2023-07-15,11.263
2023-07-16,11.263
2023-07-17,11.274
2023-07-18,11.286
2023-07-19,11.286
2023-07-20,11.286
2023-07-21,11.286
2023-07-22,11.286
2023-07-23,11.286
2023-07-24,11.286
2023-07-25,11.313
2023-07-26,11.339
2023-07-27,11.352
2023-07-28,11.352
2023-07-29,11.352
2023-07-30,11.352
2023-07-31,11.398
2023-08-01,11.398
2023-08-02,11.381
2023-08-03,11.381
2023-08-04,11.381
2023-08-05,11.381
2023-08-06,11.381
2023-08-07,11.381
2023-08-08,11.381
2023-08-09,11.381
2023-08-10,11.381
2023-08-11,11.381
2023-08-12,11.381
2023-08-13,11.381
2023-08-14,11.381
2023-08-15,11.381
2023-08-16,11.381
2023-08-17,11.381
2023-08-18,11.381
2023-08-19,11.381
2023-08-20,11.381
2023-08-21,11.381
2023-08-22,11.381
2023-08-23,11.381
2023-08-24,11.381
2023-08-25,11.381
2023-08-26,11.381
2023-08-27,11.381
2023-08-28,11.381
2023-08-29,11.381
2023-08-30,11.381
2023-08-31,11.381
2023-09-01,11.381
2023-09-02,11.381
2023-09-03,11.381
2023-09-04,11.381
2023-09-05,11.371
2023-09-06,11.371
2023-09-07,11.371
2023-09-08,11.371
2023-09-09,11.371
2023-09-10,11.371
2023-09-11,11.379
2023-09-12,11.379
2023-09-13,11.383
2023-09-14,11.421
2023-09-15,11.451
2023-09-16,11.451
2023-09-17,11.451
2023-09-18,11.458
2023-09-19,11.458
2023-09-20,11.458
2023-09-21,11.458
2023-09-22,11.458
2023-09-23,11.458
2023-09-24,11.458
2023-09-25,11.458
2023-09-26,11.458
2023-09-27,11.458
2023-09-28,11.458
2023-09-29,11.458
2023-09-30,11.458
2023-10-01,11.458
2023-10-02,11.44
2023-10-03,11.438
2023-10-04,11.422
2023-10-05,11.422
2023-10-06,11.422
2023-10-07,11.422
2023-10-08,11.422
2023-10-09,11.422
2023-10-10,11.396
2023-10-11,11.382
2023-10-12,11.382
2023-10-13,11.344
2023-10-14,11.344
2023-10-15,11.344
2023-10-16,11.345
2023-10-17,11.337
2023-10-18,11.337
2023-10-19,11.335
2023-10-20,11.335
2023-10-21,11.335
2023-10-22,11.335
2023-10-23,11.33
2023-10-24,11.279
2023-10-25,11.232
2023-10-26,11.206
2023-10-27,11.222
2023-10-28,11.222
2023-10-29,11.222
2023-10-30,11.216
2023-10-31,11.216
2023-11-01,11.216
2023-11-02,11.216
2023-11-03,11.216
2023-11-04,11.216
2023-11-05,11.216
2023-11-06,11.216
2023-11-07,11.216
2023-11-08,11.216
2023-11-09,11.216
2023-11-10,11.216
2023-11-11,11.216
2023-11-12,11.216
2023-11-13,11.199
2023-11-14,11.199
2023-11-15,11.171
2023-11-16,11.171
2023-11-17,11.171
2023-11-18,11.171
2023-11-19,11.171
2023-11-20,11.176
2023-11-21,11.176
2023-11-22,11.176
2023-11-23,11.176
2023-11-24,11.176
2023-11-25,11.176
2023-11-26,11.176
2023-11-27,11.176
2023-11-28,11.176
2023-11-29,11.176
2023-11-30,11.176
2023-12-01,11.176
2023-12-02,11.176
2023-12-03,11.176
2023-12-04,11.176
2023-12-05,11.132
2023-12-06,11.132
2023-12-07,11.13
2023-12-08,11.13
2023-12-09,11.13
2023-12-10,11.13
2023-12-11,11.13
2023-12-12,11.13
2023-12-13,11.139
2023-12-14,11.139
2023-12-15,11.139
2023-12-16,11.139
2023-12-17,11.139
2023-12-18,11.139
2023-12-19,11.139
2023-12-20,11.134
2023-12-21,11.134
2023-12-22,11.134
2023-12-23,11.134
2023-12-24,11.134
2023-12-25,11.134
2023-12-26,11.134
2023-12-27,11.134
2023-12-28,11.157
2023-12-29,11.157
2023-12-30,11.157
2023-12-31,11.159
2024-01-01,11.159
2024-01-02,11.153
2024-01-03,11.147
2024-01-04,11.147
2024-01-05,11.15
2024-01-06,11.15
2024-01-07,11.15
2024-01-08,11.21
2024-01-09,11.206
2024-01-10,11.206
2024-01-11,11.21
2024-01-12,11.21
2024-01-13,11.21
2024-01-14,11.21
2024-01-15,11.21
2024-01-16,11.21
2024-01-17,11.211
2024-01-18,11.192
2024-01-19,11.192
2024-01-20,11.192
2024-01-21,11.192
2024-01-22,11.197
2024-01-23,11.197
2024-01-24,11.197
2024-01-25,11.197
2024-01-26,11.197
2024-01-27,11.197
2024-01-28,11.197
2024-01-29,11.196
2024-01-30,11.199
2024-01-31,11.199
2024-02-01,11.199
2024-02-02,11.199
2024-02-03,11.199
2024-02-04,11.199
2024-02-05,11.199
2024-02-06,11.199
2024-02-07,11.199
2024-02-08,11.199
2024-02-09,11.199
2024-02-10,11.199
2024-02-11,11.199
2024-02-12,11.199
2024-02-13,10.85
2024-02-14,10.742
2024-02-15,10.742
2024-02-16,10.751
2024-02-17,10.751
2024-02-18,10.751
2024-02-19,10.729
2024-02-20,10.686
2024-02-21,10.686
2024-02-22,10.686
2024-02-23,10.686
2024-02-24,10.686
2024-02-25,10.686
2024-02-26,10.686
2024-02-27,10.686
2024-02-28,10.686
2024-02-29,10.686
2024-03-01,10.671
2024-03-02,10.671
2024-03-03,10.671
2024-03-04,10.668
2024-03-05,10.668
2024-03-06,10.668
2024-03-07,10.659
2024-03-08,10.659
2024-03-09,10.659
2024-03-10,10.659
2024-03-11,10.659
2024-03-12,10.659
2024-03-13,10.659
2024-03-14,10.659
2024-03-15,10.659
2024-03-16,10.659
2024-03-17,10.659
2024-03-18,10.659
2024-03-19,10.659
2024-03-20,10.659
2024-03-21,10.659
2024-03-22,10.659
2024-03-23,10.659
2024-03-24,10.659
2024-03-25,10.659
2024-03-26,10.659
2024-03-27,10.659
2024-03-28,10.659
2024-03-29,10.659
2024-03-30,10.659
2024-03-31,10.659
2024-04-01,10.661
2024-04-02,10.675
2024-04-03,10.675
2024-04-04,10.675
2024-04-05,10.679
2024-04-06,10.679
2024-04-07,10.679
2024-04-08,10.691
