,BKNG US Equity
2023-06-24,161.935
2023-06-25,161.935
2023-06-26,161.935
2023-06-27,161.935
2023-06-28,161.927
2023-06-29,161.915
2023-06-30,162.124
2023-07-01,162.124
2023-07-02,162.124
2023-07-03,162.181
2023-07-04,162.181
2023-07-05,162.181
2023-07-06,162.181
2023-07-07,162.181
2023-07-08,162.181
2023-07-09,162.157
2023-07-10,162.157
2023-07-11,162.157
2023-07-12,162.157
2023-07-13,162.175
2023-07-14,162.175
2023-07-15,162.175
2023-07-16,162.175
2023-07-17,162.175
2023-07-18,162.23
2023-07-19,162.23
2023-07-20,162.184
2023-07-21,162.184
2023-07-22,162.184
2023-07-23,162.184
2023-07-24,162.485
2023-07-25,162.484
2023-07-26,162.914
2023-07-27,163.236
2023-07-28,163.236
2023-07-29,163.236
2023-07-30,163.285
2023-07-31,163.425
2023-08-01,163.425
2023-08-02,163.425
2023-08-03,163.722
2023-08-04,167.593
2023-08-05,167.593
2023-08-06,167.593
2023-08-07,168.202
2023-08-08,168.202
2023-08-09,168.202
2023-08-10,168.202
2023-08-11,168.202
2023-08-12,168.202
2023-08-13,168.202
2023-08-14,168.202
2023-08-15,168.202
2023-08-16,168.374
2023-08-17,169.133
2023-08-18,169.133
2023-08-19,169.133
2023-08-20,169.133
2023-08-21,169.133
2023-08-22,169.133
2023-08-23,169.133
2023-08-24,169.133
2023-08-25,169.133
2023-08-26,169.133
2023-08-27,169.133
2023-08-28,169.133
2023-08-29,169.133
2023-08-30,169.133
2023-08-31,169.133
2023-09-01,169.405
2023-09-02,169.405
2023-09-03,169.405
2023-09-04,169.405
2023-09-05,169.405
2023-09-06,169.405
2023-09-07,169.405
2023-09-08,171.144
2023-09-09,171.144
2023-09-10,171.144
2023-09-11,171.144
2023-09-12,171.124
2023-09-13,171.124
2023-09-14,171.124
2023-09-15,171.124
2023-09-16,170.674
2023-09-17,170.674
2023-09-18,171.415
2023-09-19,171.415
2023-09-20,171.415
2023-09-21,170.613
2023-09-22,170.613
2023-09-23,170.613
2023-09-24,170.613
2023-09-25,170.613
2023-09-26,170.613
2023-09-27,170.613
2023-09-28,170.613
2023-09-29,170.613
2023-09-30,170.613
2023-10-01,170.613
2023-10-02,170.6
2023-10-03,170.6
2023-10-04,170.713
2023-10-05,170.713
2023-10-06,170.713
2023-10-07,170.713
2023-10-08,170.713
2023-10-09,170.977
2023-10-10,170.977
2023-10-11,171.008
2023-10-12,171.008
2023-10-13,171.008
2023-10-14,171.008
2023-10-15,171.008
2023-10-16,171.008
2023-10-17,170.851
2023-10-18,170.851
2023-10-19,170.851
2023-10-20,170.851
2023-10-21,170.851
2023-10-22,170.851
2023-10-23,170.641
2023-10-24,170.641
2023-10-25,170.641
2023-10-26,170.641
2023-10-27,170.641
2023-10-28,170.641
2023-10-29,170.632
2023-10-30,170.376
2023-10-31,170.376
2023-11-01,170.376
2023-11-02,169.971
2023-11-03,171.944
2023-11-04,171.944
2023-11-05,172.199
2023-11-06,172.093
2023-11-07,172.39
2023-11-08,172.39
2023-11-09,172.755
2023-11-10,172.755
2023-11-11,172.755
2023-11-12,172.755
2023-11-13,172.755
2023-11-14,173.035
2023-11-15,173.035
2023-11-16,173.035
2023-11-17,173.277
2023-11-18,173.277
2023-11-19,173.277
2023-11-20,173.277
2023-11-21,173.277
2023-11-22,173.277
2023-11-23,173.277
2023-11-24,173.277
2023-11-25,173.277
2023-11-26,173.277
2023-11-27,173.277
2023-11-28,173.277
2023-11-29,173.277
2023-11-30,173.277
2023-12-01,173.277
2023-12-02,173.277
2023-12-03,173.277
2023-12-04,173.277
2023-12-05,173.277
2023-12-06,173.97
2023-12-07,173.97
2023-12-08,173.97
2023-12-09,173.97
2023-12-10,173.97
2023-12-11,174.178
2023-12-12,174.659
2023-12-13,174.636
2023-12-14,174.636
2023-12-15,174.636
2023-12-16,174.636
2023-12-17,174.636
2023-12-18,174.636
2023-12-19,174.636
2023-12-20,174.741
2023-12-21,174.741
2023-12-22,174.741
2023-12-23,174.741
2023-12-24,174.741
2023-12-25,174.741
2023-12-26,174.741
2023-12-27,174.741
2023-12-28,174.741
2023-12-29,174.437
2023-12-30,174.437
2023-12-31,174.437
2024-01-01,174.437
2024-01-02,175.37
2024-01-03,175.37
2024-01-04,175.37
2024-01-05,175.37
2024-01-06,175.37
2024-01-07,175.37
2024-01-08,175.494
2024-01-09,175.494
2024-01-10,175.655
2024-01-11,175.655
2024-01-12,175.655
2024-01-13,175.655
2024-01-14,175.655
2024-01-15,175.917
2024-01-16,175.964
2024-01-17,176.025
2024-01-18,176.025
2024-01-19,176.025
2024-01-20,176.025
2024-01-21,176.025
2024-01-22,176.046
2024-01-23,176.046
2024-01-24,176.046
2024-01-25,176.046
2024-01-26,175.892
2024-01-27,175.892
2024-01-28,175.892
2024-01-29,176.143
2024-01-30,176.142
2024-01-31,176.142
2024-02-01,176.142
2024-02-02,176.156
2024-02-03,176.156
2024-02-04,176.282
2024-02-05,176.57
2024-02-06,176.256
2024-02-07,176.256
2024-02-08,176.256
2024-02-09,176.256
2024-02-10,176.256
2024-02-11,176.256
2024-02-12,176.46
2024-02-13,176.46
2024-02-14,176.46
2024-02-15,176.46
2024-02-16,176.46
2024-02-17,176.46
2024-02-18,176.46
2024-02-19,176.46
2024-02-20,176.46
2024-02-21,176.273
2024-02-22,177.39
2024-02-23,173.237
2024-02-24,173.237
2024-02-25,173.237
2024-02-26,173.974
2024-02-27,174.22
2024-02-28,174.22
2024-02-29,174.22
2024-03-01,174.22
2024-03-02,174.22
2024-03-03,174.22
2024-03-04,174.22
2024-03-05,174.22
2024-03-06,174.22
2024-03-07,174.22
2024-03-08,173.93
2024-03-09,173.93
2024-03-10,173.93
2024-03-11,173.797
2024-03-12,173.802
2024-03-13,173.802
2024-03-14,173.802
2024-03-15,173.802
2024-03-16,173.802
2024-03-17,173.802
2024-03-18,173.802
2024-03-19,173.813
2024-03-20,173.813
2024-03-21,173.813
2024-03-22,173.813
2024-03-23,173.813
2024-03-24,173.813
2024-03-25,173.813
2024-03-26,173.813
2024-03-27,173.813
2024-03-28,173.813
2024-03-29,173.813
2024-03-30,173.813
2024-03-31,173.813
2024-04-01,173.813
2024-04-02,174.013
2024-04-03,174.116
2024-04-04,174.116
2024-04-05,174.116
2024-04-06,174.116
2024-04-07,174.116
2024-04-08,174.116
