,BIIB US Equity
2023-06-24,16.419
2023-06-25,16.419
2023-06-26,16.419
2023-06-27,16.419
2023-06-28,16.419
2023-06-29,16.419
2023-06-30,16.419
2023-07-01,16.419
2023-07-02,16.419
2023-07-03,16.419
2023-07-04,16.419
2023-07-05,16.419
2023-07-06,16.432
2023-07-07,16.421
2023-07-08,16.421
2023-07-09,16.427
2023-07-10,16.427
2023-07-11,16.539
2023-07-12,16.539
2023-07-13,16.585
2023-07-14,16.585
2023-07-15,16.585
2023-07-16,16.585
2023-07-17,16.596
2023-07-18,16.597
2023-07-19,16.635
2023-07-20,16.703
2023-07-21,16.743
2023-07-22,16.743
2023-07-23,16.735
2023-07-24,16.706
2023-07-25,16.731
2023-07-26,16.635
2023-07-27,16.674
2023-07-28,16.597
2023-07-29,16.597
2023-07-30,16.597
2023-07-31,16.538
2023-08-01,16.538
2023-08-02,16.538
2023-08-03,16.603
2023-08-04,16.622
2023-08-05,16.622
2023-08-06,16.557
2023-08-07,16.592
2023-08-08,16.593
2023-08-09,16.6
2023-08-10,16.6
2023-08-11,16.691
2023-08-12,16.691
2023-08-13,16.691
2023-08-14,16.635
2023-08-15,16.635
2023-08-16,16.635
2023-08-17,16.635
2023-08-18,16.635
2023-08-19,16.635
2023-08-20,16.635
2023-08-21,16.635
2023-08-22,16.635
2023-08-23,16.635
2023-08-24,16.635
2023-08-25,16.635
2023-08-26,16.635
2023-08-27,16.635
2023-08-28,16.635
2023-08-29,16.635
2023-08-30,16.635
2023-08-31,16.635
2023-09-01,16.686
2023-09-02,16.686
2023-09-03,16.686
2023-09-04,16.686
2023-09-05,16.715
2023-09-06,16.715
2023-09-07,16.715
2023-09-08,16.715
2023-09-09,16.715
2023-09-10,16.715
2023-09-11,16.709
2023-09-12,16.709
2023-09-13,16.709
2023-09-14,16.709
2023-09-15,16.709
2023-09-16,16.709
2023-09-17,16.709
2023-09-18,16.709
2023-09-19,16.709
2023-09-20,16.674
2023-09-21,16.674
2023-09-22,16.674
2023-09-23,16.674
2023-09-24,16.674
2023-09-25,16.674
2023-09-26,16.674
2023-09-27,16.674
2023-09-28,16.674
2023-09-29,16.674
2023-09-30,16.674
2023-10-01,16.674
2023-10-02,16.655
2023-10-03,16.655
2023-10-04,16.64
2023-10-05,16.64
2023-10-06,16.64
2023-10-07,16.64
2023-10-08,16.718
2023-10-09,16.718
2023-10-10,16.766
2023-10-11,16.673
2023-10-12,16.673
2023-10-13,16.652
2023-10-14,16.652
2023-10-15,16.652
2023-10-16,16.652
2023-10-17,16.652
2023-10-18,16.6
2023-10-19,16.612
2023-10-20,16.616
2023-10-21,16.616
2023-10-22,16.616
2023-10-23,16.616
2023-10-24,16.61
2023-10-25,16.562
2023-10-26,16.565
2023-10-27,16.565
2023-10-28,16.565
2023-10-29,16.565
2023-10-30,16.565
2023-10-31,16.565
2023-11-01,16.565
2023-11-02,16.564
2023-11-03,16.564
2023-11-04,16.564
2023-11-05,16.564
2023-11-06,16.548
2023-11-07,16.548
2023-11-08,16.091
2023-11-09,15.891
2023-11-10,15.785
2023-11-11,15.803
2023-11-12,15.803
2023-11-13,15.803
2023-11-14,15.943
2023-11-15,15.943
2023-11-16,15.943
2023-11-17,15.943
2023-11-18,15.943
2023-11-19,15.943
2023-11-20,15.943
2023-11-21,15.827
2023-11-22,15.827
2023-11-23,15.827
2023-11-24,15.827
2023-11-25,15.827
2023-11-26,15.827
2023-11-27,15.827
2023-11-28,15.827
2023-11-29,15.827
2023-11-30,15.827
2023-12-01,15.827
2023-12-02,15.827
2023-12-03,15.827
2023-12-04,15.827
2023-12-05,15.796
2023-12-06,15.8
2023-12-07,15.796
2023-12-08,15.796
2023-12-09,15.796
2023-12-10,15.796
2023-12-11,15.787
2023-12-12,15.772
2023-12-13,15.772
2023-12-14,15.772
2023-12-15,15.772
2023-12-16,15.772
2023-12-17,15.772
2023-12-18,15.777
2023-12-19,15.777
2023-12-20,15.791
2023-12-21,15.791
2023-12-22,15.792
2023-12-23,15.792
2023-12-24,15.792
2023-12-25,15.792
2023-12-26,15.792
2023-12-27,15.792
2023-12-28,15.792
2023-12-29,15.792
2023-12-30,15.792
2023-12-31,15.792
2024-01-01,15.792
2024-01-02,15.792
2024-01-03,15.807
2024-01-04,15.807
2024-01-05,15.832
2024-01-06,15.832
2024-01-07,15.832
2024-01-08,15.832
2024-01-09,15.832
2024-01-10,15.832
2024-01-11,15.832
2024-01-12,15.832
2024-01-13,15.832
2024-01-14,15.832
2024-01-15,15.832
2024-01-16,15.832
2024-01-17,15.832
2024-01-18,15.832
2024-01-19,15.832
2024-01-20,15.832
2024-01-21,15.716
2024-01-22,15.713
2024-01-23,15.713
2024-01-24,15.688
2024-01-25,15.674
2024-01-26,15.624
2024-01-27,15.635
2024-01-28,15.635
2024-01-29,15.635
2024-01-30,15.635
2024-01-31,15.635
2024-02-01,15.635
2024-02-02,15.631
2024-02-03,15.631
2024-02-04,15.609
2024-02-05,15.614
2024-02-06,15.635
2024-02-07,15.635
2024-02-08,15.635
2024-02-09,15.635
2024-02-10,15.635
2024-02-11,15.635
2024-02-12,15.672
2024-02-13,15.808
2024-02-14,15.85
2024-02-15,15.81
2024-02-16,15.668
2024-02-17,15.668
2024-02-18,15.668
2024-02-19,15.668
2024-02-20,15.479
2024-02-21,15.479
2024-02-22,15.479
2024-02-23,15.479
2024-02-24,15.479
2024-02-25,15.479
2024-02-26,15.479
2024-02-27,15.479
2024-02-28,15.479
2024-02-29,15.479
2024-03-01,15.477
2024-03-02,15.477
2024-03-03,15.477
2024-03-04,15.489
2024-03-05,15.489
2024-03-06,15.489
2024-03-07,15.489
2024-03-08,15.489
2024-03-09,15.489
2024-03-10,15.489
2024-03-11,15.489
2024-03-12,15.489
2024-03-13,15.489
2024-03-14,15.489
2024-03-15,15.489
2024-03-16,15.489
2024-03-17,15.489
2024-03-18,15.489
2024-03-19,15.489
2024-03-20,15.489
2024-03-21,15.489
2024-03-22,15.489
2024-03-23,15.489
2024-03-24,15.489
2024-03-25,15.489
2024-03-26,15.489
2024-03-27,15.489
2024-03-28,15.489
2024-03-29,15.489
2024-03-30,15.489
2024-03-31,15.489
2024-04-01,15.489
2024-04-02,15.481
2024-04-03,15.481
2024-04-04,15.477
2024-04-05,15.473
2024-04-06,15.473
2024-04-07,15.473
2024-04-08,15.473
