,GWW US Equity
2023-07-02,38.274
2023-07-03,38.274
2023-07-04,38.274
2023-07-05,38.274
2023-07-06,38.274
2023-07-07,38.274
2023-07-08,38.274
2023-07-09,38.274
2023-07-10,38.271
2023-07-11,38.258
2023-07-12,38.286
2023-07-13,38.298
2023-07-14,38.298
2023-07-15,38.298
2023-07-16,38.298
2023-07-17,38.298
2023-07-18,38.298
2023-07-19,38.298
2023-07-20,38.298
2023-07-21,38.298
2023-07-22,38.298
2023-07-23,38.298
2023-07-24,38.299
2023-07-25,38.299
2023-07-26,38.299
2023-07-27,38.553
2023-07-28,38.455
2023-07-29,38.455
2023-07-30,38.234
2023-07-31,38.252
2023-08-01,38.252
2023-08-02,38.252
2023-08-03,38.252
2023-08-04,38.252
2023-08-05,38.183
2023-08-06,38.183
2023-08-07,38.183
2023-08-08,38.183
2023-08-09,38.183
2023-08-10,38.238
2023-08-11,38.238
2023-08-12,38.238
2023-08-13,38.238
2023-08-14,38.288
2023-08-15,38.288
2023-08-16,38.288
2023-08-17,38.288
2023-08-18,38.288
2023-08-19,38.288
2023-08-20,38.288
2023-08-21,38.288
2023-08-22,38.288
2023-08-23,38.288
2023-08-24,38.288
2023-08-25,38.288
2023-08-26,38.288
2023-08-27,38.288
2023-08-28,38.242
2023-08-29,38.242
2023-08-30,38.242
2023-08-31,38.242
2023-09-01,38.242
2023-09-02,38.242
2023-09-03,38.242
2023-09-04,38.242
2023-09-05,38.242
2023-09-06,38.242
2023-09-07,38.242
2023-09-08,38.242
2023-09-09,38.242
2023-09-10,38.242
2023-09-11,38.326
2023-09-12,38.326
2023-09-13,38.319
2023-09-14,38.319
2023-09-15,38.319
2023-09-16,38.319
2023-09-17,38.319
2023-09-18,38.319
2023-09-19,38.319
2023-09-20,38.319
2023-09-21,38.319
2023-09-22,38.319
2023-09-23,38.319
2023-09-24,38.319
2023-09-25,38.319
2023-09-26,38.319
2023-09-27,38.319
2023-09-28,38.319
2023-09-29,38.319
2023-09-30,38.319
2023-10-01,38.319
2023-10-02,38.319
2023-10-03,38.322
2023-10-04,38.318
2023-10-05,38.318
2023-10-06,38.346
2023-10-07,38.346
2023-10-08,38.346
2023-10-09,38.343
2023-10-10,38.305
2023-10-11,38.305
2023-10-12,38.305
2023-10-13,38.315
2023-10-14,38.315
2023-10-15,38.315
2023-10-16,38.396
2023-10-17,38.396
2023-10-18,38.387
2023-10-19,38.387
2023-10-20,38.386
2023-10-21,38.386
2023-10-22,38.386
2023-10-23,38.386
2023-10-24,38.386
2023-10-25,38.386
2023-10-26,38.5
2023-10-27,38.537
2023-10-28,38.537
2023-10-29,38.537
2023-10-30,38.537
2023-10-31,38.537
2023-11-01,38.537
2023-11-02,38.537
2023-11-03,38.537
2023-11-04,38.537
2023-11-05,38.537
2023-11-06,38.537
2023-11-07,38.537
2023-11-08,38.537
2023-11-09,38.622
2023-11-10,38.622
2023-11-11,38.622
2023-11-12,38.622
2023-11-13,38.622
2023-11-14,38.622
2023-11-15,38.622
2023-11-16,38.622
2023-11-17,38.622
2023-11-18,38.622
2023-11-19,38.622
2023-11-20,38.622
2023-11-21,38.622
2023-11-22,38.622
2023-11-23,38.622
2023-11-24,38.622
2023-11-25,38.622
2023-11-26,38.622
2023-11-27,38.626
2023-11-28,38.626
2023-11-29,38.626
2023-11-30,38.626
2023-12-01,38.626
2023-12-02,38.626
2023-12-03,38.626
2023-12-04,38.626
2023-12-05,38.626
2023-12-06,38.626
2023-12-07,38.626
2023-12-08,38.626
2023-12-09,38.626
2023-12-10,38.678
2023-12-11,38.678
2023-12-12,38.678
2023-12-13,38.678
2023-12-14,38.678
2023-12-15,38.678
2023-12-16,38.678
2023-12-17,38.678
2023-12-18,38.678
2023-12-19,38.678
2023-12-20,38.607
2023-12-21,38.607
2023-12-22,38.607
2023-12-23,38.607
2023-12-24,38.607
2023-12-25,38.607
2023-12-26,38.607
2023-12-27,38.607
2023-12-28,38.607
2023-12-29,38.607
2023-12-30,38.607
2023-12-31,38.607
2024-01-01,38.607
2024-01-02,38.607
2024-01-03,38.607
2024-01-04,38.596
2024-01-05,38.596
2024-01-06,38.596
2024-01-07,38.596
2024-01-08,38.596
2024-01-09,38.651
2024-01-10,38.651
2024-01-11,38.651
2024-01-12,38.651
2024-01-13,38.651
2024-01-14,38.651
2024-01-15,38.651
2024-01-16,38.651
2024-01-17,38.651
2024-01-18,38.651
2024-01-19,38.651
2024-01-20,38.651
2024-01-21,38.651
2024-01-22,38.622
2024-01-23,38.622
2024-01-24,38.622
2024-01-25,38.622
2024-01-26,38.622
2024-01-27,38.622
2024-01-28,38.624
2024-01-29,38.624
2024-01-30,38.624
2024-01-31,38.613
2024-02-01,38.613
2024-02-02,38.828
2024-02-03,38.828
2024-02-04,38.878
2024-02-05,39.009
2024-02-06,39.086
2024-02-07,39.086
2024-02-08,39.086
2024-02-09,39.086
2024-02-10,39.086
2024-02-11,39.086
2024-02-12,39.082
2024-02-13,39.082
2024-02-14,39.082
2024-02-15,39.113
2024-02-16,39.113
2024-02-17,39.113
2024-02-18,39.113
2024-02-19,39.168
2024-02-20,39.159
2024-02-21,39.185
2024-02-22,39.185
2024-02-23,39.184
2024-02-24,39.184
2024-02-25,39.184
2024-02-26,39.184
2024-02-27,39.184
2024-02-28,39.184
2024-02-29,39.184
2024-03-01,39.184
2024-03-02,39.184
2024-03-03,39.184
2024-03-04,39.184
2024-03-05,39.184
2024-03-06,39.184
2024-03-07,39.184
2024-03-08,39.184
2024-03-09,39.184
2024-03-10,39.184
2024-03-11,39.184
2024-03-12,39.184
2024-03-13,39.194
2024-03-14,39.255
2024-03-15,39.255
2024-03-16,39.255
2024-03-17,39.255
2024-03-18,39.255
2024-03-19,39.256
2024-03-20,39.256
2024-03-21,39.256
2024-03-22,39.256
2024-03-23,39.256
2024-03-24,39.256
2024-03-25,39.256
2024-03-26,39.256
2024-03-27,39.256
2024-03-28,39.256
2024-03-29,39.256
2024-03-30,39.256
2024-03-31,39.256
2024-04-01,39.256
2024-04-02,39.256
2024-04-03,39.244
2024-04-04,39.244
2024-04-05,39.244
2024-04-06,39.244
2024-04-07,39.302
2024-04-08,39.302
