,HII US Equity
2023-06-24,16.101
2023-06-25,16.101
2023-06-26,16.101
2023-06-27,16.101
2023-06-28,16.101
2023-06-29,16.101
2023-06-30,16.101
2023-07-01,16.101
2023-07-02,16.101
2023-07-03,16.101
2023-07-04,16.101
2023-07-05,16.101
2023-07-06,16.101
2023-07-07,16.134
2023-07-08,16.134
2023-07-09,16.134
2023-07-10,16.134
2023-07-11,16.134
2023-07-12,16.119
2023-07-13,16.119
2023-07-14,16.119
2023-07-15,16.119
2023-07-16,16.119
2023-07-17,15.954
2023-07-18,15.96
2023-07-19,15.96
2023-07-20,15.96
2023-07-21,15.96
2023-07-22,15.96
2023-07-23,15.96
2023-07-24,15.96
2023-07-25,15.96
2023-07-26,15.96
2023-07-27,15.96
2023-07-28,15.96
2023-07-29,15.96
2023-07-30,15.96
2023-07-31,15.96
2023-08-01,15.96
2023-08-02,15.96
2023-08-03,16.026
2023-08-04,16.026
2023-08-05,16.026
2023-08-06,16.026
2023-08-07,16.031
2023-08-08,16.018
2023-08-09,16.018
2023-08-10,16.046
2023-08-11,16.046
2023-08-12,16.046
2023-08-13,16.046
2023-08-14,16.046
2023-08-15,16.046
2023-08-16,16.046
2023-08-17,15.963
2023-08-18,15.963
2023-08-19,15.963
2023-08-20,15.963
2023-08-21,15.963
2023-08-22,15.97
2023-08-23,15.97
2023-08-24,15.97
2023-08-25,15.97
2023-08-26,15.97
2023-08-27,15.97
2023-08-28,15.97
2023-08-29,15.97
2023-08-30,15.97
2023-08-31,15.97
2023-09-01,15.986
2023-09-02,15.986
2023-09-03,15.986
2023-09-04,15.986
2023-09-05,15.986
2023-09-06,15.986
2023-09-07,15.986
2023-09-08,15.986
2023-09-09,15.986
2023-09-10,15.986
2023-09-11,15.986
2023-09-12,15.986
2023-09-13,15.986
2023-09-14,15.986
2023-09-15,15.986
2023-09-16,15.986
2023-09-17,15.986
2023-09-18,15.986
2023-09-19,15.986
2023-09-20,15.986
2023-09-21,15.986
2023-09-22,15.986
2023-09-23,15.986
2023-09-24,15.986
2023-09-25,15.986
2023-09-26,15.986
2023-09-27,16.112
2023-09-28,16.112
2023-09-29,16.112
2023-09-30,16.112
2023-10-01,16.112
2023-10-02,16.279
2023-10-03,16.279
2023-10-04,16.279
2023-10-05,16.279
2023-10-06,16.279
2023-10-07,16.279
2023-10-08,16.279
2023-10-09,16.283
2023-10-10,16.283
2023-10-11,16.283
2023-10-12,16.283
2023-10-13,16.283
2023-10-14,16.283
2023-10-15,16.283
2023-10-16,16.283
2023-10-17,16.283
2023-10-18,16.283
2023-10-19,16.283
2023-10-20,16.283
2023-10-21,16.283
2023-10-22,16.283
2023-10-23,16.283
2023-10-24,16.283
2023-10-25,16.283
2023-10-26,16.283
2023-10-27,16.283
2023-10-28,16.283
2023-10-29,16.283
2023-10-30,16.283
2023-10-31,16.283
2023-11-01,16.283
2023-11-02,16.317
2023-11-03,16.335
2023-11-04,16.335
2023-11-05,16.433
2023-11-06,16.401
2023-11-07,16.225
2023-11-08,16.225
2023-11-09,16.225
2023-11-10,16.13
2023-11-11,16.13
2023-11-12,16.13
2023-11-13,16.13
2023-11-14,16.13
2023-11-15,16.13
2023-11-16,16.13
2023-11-17,16.072
2023-11-18,16.072
2023-11-19,16.072
2023-11-20,16.252
2023-11-21,16.252
2023-11-22,16.252
2023-11-23,16.252
2023-11-24,16.252
2023-11-25,16.252
2023-11-26,16.252
2023-11-27,16.252
2023-11-28,16.252
2023-11-29,16.252
2023-11-30,16.252
2023-12-01,16.252
2023-12-02,16.252
2023-12-03,16.252
2023-12-04,16.252
2023-12-05,16.252
2023-12-06,16.252
2023-12-07,16.252
2023-12-08,16.252
2023-12-09,16.252
2023-12-10,16.252
2023-12-11,16.252
2023-12-12,16.252
2023-12-13,16.303
2023-12-14,16.303
2023-12-15,16.303
2023-12-16,16.303
2023-12-17,16.303
2023-12-18,16.303
2023-12-19,16.303
2023-12-20,16.303
2023-12-21,16.303
2023-12-22,16.303
2023-12-23,16.303
2023-12-24,16.303
2023-12-25,16.303
2023-12-26,16.303
2023-12-27,16.303
2023-12-28,16.303
2023-12-29,16.303
2023-12-30,16.303
2023-12-31,16.303
2024-01-01,16.303
2024-01-02,16.303
2024-01-03,16.303
2024-01-04,16.362
2024-01-05,16.362
2024-01-06,16.362
2024-01-07,16.338
2024-01-08,16.338
2024-01-09,16.338
2024-01-10,16.338
2024-01-11,16.338
2024-01-12,16.338
2024-01-13,16.338
2024-01-14,16.338
2024-01-15,16.338
2024-01-16,16.338
2024-01-17,16.332
2024-01-18,16.332
2024-01-19,16.332
2024-01-20,16.332
2024-01-21,16.332
2024-01-22,16.167
2024-01-23,16.167
2024-01-24,16.167
2024-01-25,16.167
2024-01-26,16.167
2024-01-27,16.167
2024-01-28,16.167
2024-01-29,16.167
2024-01-30,16.167
2024-01-31,16.167
2024-02-01,15.995
2024-02-02,16.204
2024-02-03,16.204
2024-02-04,16.204
2024-02-05,16.344
2024-02-06,16.025
2024-02-07,16.03
2024-02-08,16.239
2024-02-09,16.239
2024-02-10,16.239
2024-02-11,16.239
2024-02-12,16.239
2024-02-13,16.239
2024-02-14,16.112
2024-02-15,16.112
2024-02-16,16.044
2024-02-17,16.044
2024-02-18,16.044
2024-02-19,16.044
2024-02-20,16.044
2024-02-21,16.044
2024-02-22,16.044
2024-02-23,16.044
2024-02-24,16.044
2024-02-25,16.044
2024-02-26,16.044
2024-02-27,16.044
2024-02-28,16.044
2024-02-29,16.044
2024-03-01,16.044
2024-03-02,16.044
2024-03-03,16.044
2024-03-04,16.044
2024-03-05,16.044
2024-03-06,16.044
2024-03-07,16.044
2024-03-08,16.044
2024-03-09,16.044
2024-03-10,16.097
2024-03-11,16.097
2024-03-12,16.097
2024-03-13,16.097
2024-03-14,16.097
2024-03-15,16.097
2024-03-16,16.097
2024-03-17,16.097
2024-03-18,16.097
2024-03-19,16.097
2024-03-20,16.044
2024-03-21,16.044
2024-03-22,16.044
2024-03-23,16.044
2024-03-24,16.044
2024-03-25,16.044
2024-03-26,15.83
2024-03-27,15.83
2024-03-28,15.83
2024-03-29,15.83
2024-03-30,15.83
2024-03-31,15.83
2024-04-01,15.83
2024-04-02,15.83
2024-04-03,15.83
2024-04-04,15.83
2024-04-05,15.83
2024-04-06,15.83
2024-04-07,15.83
2024-04-08,15.83
