,EFX US Equity
2023-06-24,8.984
2023-06-25,8.984
2023-06-26,8.984
2023-06-27,8.984
2023-06-28,8.984
2023-06-29,8.984
2023-06-30,8.984
2023-07-01,8.984
2023-07-02,8.984
2023-07-03,8.984
2023-07-04,8.984
2023-07-05,8.998
2023-07-06,8.977
2023-07-07,8.998
2023-07-08,8.998
2023-07-09,8.998
2023-07-10,8.997
2023-07-11,9.047
2023-07-12,9.047
2023-07-13,9.047
2023-07-14,9.047
2023-07-15,9.047
2023-07-16,9.047
2023-07-17,9.055
2023-07-18,9.055
2023-07-19,9.055
2023-07-20,8.859
2023-07-21,8.836
2023-07-22,8.836
2023-07-23,8.836
2023-07-24,8.838
2023-07-25,8.815
2023-07-26,8.815
2023-07-27,8.815
2023-07-28,8.815
2023-07-29,8.815
2023-07-30,8.815
2023-07-31,8.812
2023-08-01,8.787
2023-08-02,8.787
2023-08-03,8.787
2023-08-04,8.787
2023-08-05,8.787
2023-08-06,8.787
2023-08-07,8.787
2023-08-08,8.786
2023-08-09,8.786
2023-08-10,8.786
2023-08-11,8.786
2023-08-12,8.786
2023-08-13,8.786
2023-08-14,8.811
2023-08-15,8.811
2023-08-16,8.786
2023-08-17,8.786
2023-08-18,8.786
2023-08-19,8.786
2023-08-20,8.786
2023-08-21,8.776
2023-08-22,8.776
2023-08-23,8.776
2023-08-24,8.776
2023-08-25,8.776
2023-08-26,8.776
2023-08-27,8.776
2023-08-28,8.776
2023-08-29,8.776
2023-08-30,8.776
2023-08-31,8.776
2023-09-01,8.776
2023-09-02,8.776
2023-09-03,8.823
2023-09-04,8.823
2023-09-05,8.822
2023-09-06,8.822
2023-09-07,8.822
2023-09-08,8.81
2023-09-09,8.81
2023-09-10,8.81
2023-09-11,8.81
2023-09-12,8.81
2023-09-13,8.81
2023-09-14,8.81
2023-09-15,8.81
2023-09-16,8.81
2023-09-17,8.81
2023-09-18,8.821
2023-09-19,8.837
2023-09-20,8.835
2023-09-21,8.823
2023-09-22,8.823
2023-09-23,8.823
2023-09-24,8.823
2023-09-25,8.823
2023-09-26,8.823
2023-09-27,8.823
2023-09-28,8.823
2023-09-29,8.823
2023-09-30,8.823
2023-10-01,8.81
2023-10-02,8.81
2023-10-03,8.797
2023-10-04,8.797
2023-10-05,8.797
2023-10-06,8.791
2023-10-07,8.791
2023-10-08,8.791
2023-10-09,8.791
2023-10-10,8.804
2023-10-11,8.775
2023-10-12,8.777
2023-10-13,8.777
2023-10-14,8.777
2023-10-15,8.777
2023-10-16,8.741
2023-10-17,8.741
2023-10-18,8.741
2023-10-19,8.493
2023-10-20,8.166
2023-10-21,8.166
2023-10-22,8.166
2023-10-23,8.166
2023-10-24,8.166
2023-10-25,8.166
2023-10-26,8.166
2023-10-27,8.143
2023-10-28,8.143
2023-10-29,8.143
2023-10-30,8.143
2023-10-31,8.034
2023-11-01,8.034
2023-11-02,8.034
2023-11-03,8.034
2023-11-04,8.034
2023-11-05,8.034
2023-11-06,8.049
2023-11-07,8.032
2023-11-08,8.032
2023-11-09,8.032
2023-11-10,8.032
2023-11-11,8.032
2023-11-12,8.032
2023-11-13,8.032
2023-11-14,8.032
2023-11-15,8.032
2023-11-16,8.032
2023-11-17,8.032
2023-11-18,8.032
2023-11-19,8.032
2023-11-20,8.03
2023-11-21,8.03
2023-11-22,8.03
2023-11-23,8.03
2023-11-24,8.03
2023-11-25,8.03
2023-11-26,8.03
2023-11-27,8.03
2023-11-28,8.03
2023-11-29,8.054
2023-11-30,8.054
2023-12-01,8.062
2023-12-02,8.062
2023-12-03,8.062
2023-12-04,8.066
2023-12-05,8.066
2023-12-06,8.066
2023-12-07,8.068
2023-12-08,8.068
2023-12-09,8.068
2023-12-10,8.068
2023-12-11,8.068
2023-12-12,8.068
2023-12-13,8.066
2023-12-14,8.063
2023-12-15,8.063
2023-12-16,8.063
2023-12-17,8.063
2023-12-18,8.072
2023-12-19,8.072
2023-12-20,8.072
2023-12-21,8.072
2023-12-22,8.072
2023-12-23,8.072
2023-12-24,8.072
2023-12-25,8.072
2023-12-26,8.072
2023-12-27,8.072
2023-12-28,8.072
2023-12-29,8.071
2023-12-30,8.071
2023-12-31,8.071
2024-01-01,8.071
2024-01-02,8.071
2024-01-03,8.071
2024-01-04,8.071
2024-01-05,8.075
2024-01-06,8.075
2024-01-07,8.075
2024-01-08,8.113
2024-01-09,8.118
2024-01-10,8.118
2024-01-11,8.127
2024-01-12,8.127
2024-01-13,8.127
2024-01-14,8.127
2024-01-15,8.127
2024-01-16,8.127
2024-01-17,8.125
2024-01-18,8.125
2024-01-19,8.125
2024-01-20,8.125
2024-01-21,8.125
2024-01-22,8.125
2024-01-23,8.162
2024-01-24,8.162
2024-01-25,8.162
2024-01-26,8.162
2024-01-27,8.162
2024-01-28,8.162
2024-01-29,8.162
2024-01-30,8.162
2024-01-31,8.162
2024-02-01,8.162
2024-02-02,8.162
2024-02-03,8.162
2024-02-04,8.162
2024-02-05,8.169
2024-02-06,8.169
2024-02-07,8.169
2024-02-08,7.876
2024-02-09,7.797
2024-02-10,7.797
2024-02-11,7.758
2024-02-12,7.752
2024-02-13,7.726
2024-02-14,7.7
2024-02-15,7.7
2024-02-16,7.637
2024-02-17,7.637
2024-02-18,7.637
2024-02-19,7.637
2024-02-20,7.652
2024-02-21,7.652
2024-02-22,7.652
2024-02-23,7.652
2024-02-24,7.652
2024-02-25,7.652
2024-02-26,7.666
2024-02-27,7.666
2024-02-28,7.666
2024-02-29,7.666
2024-03-01,7.666
2024-03-02,7.666
2024-03-03,7.666
2024-03-04,7.669
2024-03-05,7.669
2024-03-06,7.669
2024-03-07,7.657
2024-03-08,7.657
2024-03-09,7.657
2024-03-10,7.657
2024-03-11,7.657
2024-03-12,7.657
2024-03-13,7.657
2024-03-14,7.657
2024-03-15,7.657
2024-03-16,7.657
2024-03-17,7.657
2024-03-18,7.658
2024-03-19,7.658
2024-03-20,7.658
2024-03-21,7.658
2024-03-22,7.658
2024-03-23,7.658
2024-03-24,7.658
2024-03-25,7.676
2024-03-26,7.676
2024-03-27,7.623
2024-03-28,7.623
2024-03-29,7.623
2024-03-30,7.623
2024-03-31,7.623
2024-04-01,7.623
2024-04-02,7.623
2024-04-03,7.623
2024-04-04,7.623
2024-04-05,7.626
2024-04-06,7.626
2024-04-07,7.626
2024-04-08,7.626
