,HON US Equity
2023-06-24,10.101
2023-06-25,10.101
2023-06-26,10.101
2023-06-27,10.101
2023-06-28,10.104
2023-06-29,10.104
2023-06-30,10.106
2023-07-01,10.106
2023-07-02,10.106
2023-07-03,10.082
2023-07-04,10.082
2023-07-05,10.082
2023-07-06,10.082
2023-07-07,10.083
2023-07-08,10.083
2023-07-09,10.083
2023-07-10,10.086
2023-07-11,10.083
2023-07-12,10.083
2023-07-13,10.083
2023-07-14,10.083
2023-07-15,10.083
2023-07-16,10.083
2023-07-17,10.083
2023-07-18,10.083
2023-07-19,10.083
2023-07-20,10.083
2023-07-21,10.083
2023-07-22,10.083
2023-07-23,10.083
2023-07-24,10.083
2023-07-25,10.083
2023-07-26,10.083
2023-07-27,10.14
2023-07-28,10.111
2023-07-29,10.111
2023-07-30,10.078
2023-07-31,10.076
2023-08-01,10.076
2023-08-02,10.076
2023-08-03,10.076
2023-08-04,10.076
2023-08-05,10.076
2023-08-06,10.076
2023-08-07,10.076
2023-08-08,10.076
2023-08-09,10.076
2023-08-10,10.078
2023-08-11,10.078
2023-08-12,10.078
2023-08-13,10.078
2023-08-14,10.088
2023-08-15,10.088
2023-08-16,10.088
2023-08-17,10.088
2023-08-18,10.088
2023-08-19,10.088
2023-08-20,10.067
2023-08-21,10.067
2023-08-22,10.067
2023-08-23,10.067
2023-08-24,10.072
2023-08-25,10.072
2023-08-26,10.072
2023-08-27,10.072
2023-08-28,10.072
2023-08-29,10.072
2023-08-30,10.072
2023-08-31,10.072
2023-09-01,10.084
2023-09-02,10.084
2023-09-03,10.084
2023-09-04,10.084
2023-09-05,10.084
2023-09-06,10.084
2023-09-07,10.084
2023-09-08,10.084
2023-09-09,10.084
2023-09-10,10.084
2023-09-11,10.093
2023-09-12,10.093
2023-09-13,10.093
2023-09-14,10.093
2023-09-15,10.093
2023-09-16,10.093
2023-09-17,10.093
2023-09-18,10.093
2023-09-19,10.093
2023-09-20,10.093
2023-09-21,10.093
2023-09-22,10.093
2023-09-23,10.093
2023-09-24,10.093
2023-09-25,10.093
2023-09-26,10.093
2023-09-27,10.076
2023-09-28,10.076
2023-09-29,10.074
2023-09-30,10.074
2023-10-01,10.074
2023-10-02,10.074
2023-10-03,10.085
2023-10-04,10.078
2023-10-05,10.078
2023-10-06,10.078
2023-10-07,10.078
2023-10-08,10.078
2023-10-09,10.074
2023-10-10,10.06
2023-10-11,10.06
2023-10-12,10.051
2023-10-13,10.051
2023-10-14,10.051
2023-10-15,10.051
2023-10-16,10.052
2023-10-17,10.052
2023-10-18,10.052
2023-10-19,10.052
2023-10-20,10.052
2023-10-21,10.052
2023-10-22,10.052
2023-10-23,10.052
2023-10-24,10.052
2023-10-25,10.052
2023-10-26,10.021
2023-10-27,9.986
2023-10-28,9.986
2023-10-29,9.995
2023-10-30,9.993
2023-10-31,9.993
2023-11-01,9.993
2023-11-02,9.981
2023-11-03,9.981
2023-11-04,9.981
2023-11-05,9.981
2023-11-06,9.981
2023-11-07,9.981
2023-11-08,9.981
2023-11-09,9.981
2023-11-10,9.974
2023-11-11,9.974
2023-11-12,9.974
2023-11-13,9.974
2023-11-14,9.974
2023-11-15,9.974
2023-11-16,9.974
2023-11-17,9.974
2023-11-18,9.974
2023-11-19,9.974
2023-11-20,9.974
2023-11-21,9.974
2023-11-22,9.974
2023-11-23,9.974
2023-11-24,9.974
2023-11-25,9.974
2023-11-26,9.974
2023-11-27,9.974
2023-11-28,9.975
2023-11-29,9.975
2023-11-30,9.975
2023-12-01,9.975
2023-12-02,9.975
2023-12-03,9.975
2023-12-04,9.975
2023-12-05,9.975
2023-12-06,9.975
2023-12-07,9.975
2023-12-08,9.975
2023-12-09,9.978
2023-12-10,9.98
2023-12-11,9.98
2023-12-12,9.98
2023-12-13,9.98
2023-12-14,9.98
2023-12-15,9.98
2023-12-16,9.98
2023-12-17,9.98
2023-12-18,9.98
2023-12-19,9.959
2023-12-20,9.959
2023-12-21,9.959
2023-12-22,9.959
2023-12-23,9.964
2023-12-24,9.964
2023-12-25,9.964
2023-12-26,9.964
2023-12-27,9.964
2023-12-28,9.964
2023-12-29,9.964
2023-12-30,9.964
2023-12-31,9.964
2024-01-01,9.964
2024-01-02,9.964
2024-01-03,9.962
2024-01-04,9.967
2024-01-05,9.97
2024-01-06,9.97
2024-01-07,9.97
2024-01-08,9.972
2024-01-09,9.972
2024-01-10,9.972
2024-01-11,9.968
2024-01-12,9.968
2024-01-13,9.968
2024-01-14,9.968
2024-01-15,9.968
2024-01-16,9.968
2024-01-17,9.968
2024-01-18,9.968
2024-01-19,9.968
2024-01-20,9.968
2024-01-21,9.968
2024-01-22,9.958
2024-01-23,9.958
2024-01-24,9.958
2024-01-25,9.958
2024-01-26,9.958
2024-01-27,9.958
2024-01-28,9.961
2024-01-29,9.961
2024-01-30,9.961
2024-01-31,9.961
2024-02-01,9.95
2024-02-02,9.951
2024-02-03,9.951
2024-02-04,9.961
2024-02-05,9.965
2024-02-06,9.965
2024-02-07,9.965
2024-02-08,9.965
2024-02-09,9.965
2024-02-10,9.965
2024-02-11,9.965
2024-02-12,9.957
2024-02-13,9.957
2024-02-14,9.957
2024-02-15,9.957
2024-02-16,9.957
2024-02-17,9.957
2024-02-18,9.957
2024-02-19,9.957
2024-02-20,9.957
2024-02-21,9.957
2024-02-22,9.957
2024-02-23,9.96
2024-02-24,9.96
2024-02-25,9.96
2024-02-26,9.96
2024-02-27,9.96
2024-02-28,9.96
2024-02-29,9.96
2024-03-01,9.96
2024-03-02,9.96
2024-03-03,9.96
2024-03-04,9.959
2024-03-05,9.96
2024-03-06,9.96
2024-03-07,9.961
2024-03-08,9.961
2024-03-09,9.961
2024-03-10,9.961
2024-03-11,9.961
2024-03-12,9.961
2024-03-13,9.961
2024-03-14,9.961
2024-03-15,9.961
2024-03-16,9.961
2024-03-17,9.961
2024-03-18,9.961
2024-03-19,9.961
2024-03-20,9.961
2024-03-21,9.961
2024-03-22,9.961
2024-03-23,9.961
2024-03-24,9.961
2024-03-25,9.961
2024-03-26,9.961
2024-03-27,9.961
2024-03-28,9.961
2024-03-29,9.961
2024-03-30,9.961
2024-03-31,9.961
2024-04-01,9.961
2024-04-02,9.956
2024-04-03,9.956
2024-04-04,9.956
2024-04-05,9.953
2024-04-06,9.953
2024-04-07,9.953
2024-04-08,9.948
