,CAT US Equity
2023-06-24,18.194
2023-06-25,18.194
2023-06-26,18.194
2023-06-27,18.194
2023-06-28,18.21
2023-06-29,18.282
2023-06-30,18.282
2023-07-01,18.282
2023-07-02,18.282
2023-07-03,18.282
2023-07-04,18.282
2023-07-05,18.282
2023-07-06,18.316
2023-07-07,18.308
2023-07-08,18.308
2023-07-09,18.314
2023-07-10,18.314
2023-07-11,18.314
2023-07-12,18.314
2023-07-13,18.314
2023-07-14,18.314
2023-07-15,18.314
2023-07-16,18.314
2023-07-17,18.343
2023-07-18,18.363
2023-07-19,18.363
2023-07-20,18.363
2023-07-21,18.363
2023-07-22,18.363
2023-07-23,18.363
2023-07-24,18.363
2023-07-25,18.363
2023-07-26,18.363
2023-07-27,18.378
2023-07-28,18.378
2023-07-29,18.378
2023-07-30,18.378
2023-07-31,18.378
2023-08-01,19.45
2023-08-02,19.986
2023-08-03,20.182
2023-08-04,20.182
2023-08-05,20.182
2023-08-06,20.182
2023-08-07,20.182
2023-08-08,20.272
2023-08-09,20.501
2023-08-10,20.501
2023-08-11,20.501
2023-08-12,20.501
2023-08-13,20.444
2023-08-14,20.524
2023-08-15,20.524
2023-08-16,20.636
2023-08-17,20.636
2023-08-18,20.636
2023-08-19,20.636
2023-08-20,20.636
2023-08-21,20.637
2023-08-22,20.637
2023-08-23,20.637
2023-08-24,20.637
2023-08-25,20.637
2023-08-26,20.637
2023-08-27,20.64
2023-08-28,20.64
2023-08-29,20.64
2023-08-30,20.671
2023-08-31,20.671
2023-09-01,20.671
2023-09-02,20.671
2023-09-03,20.671
2023-09-04,20.671
2023-09-05,20.671
2023-09-06,20.649
2023-09-07,20.649
2023-09-08,20.649
2023-09-09,20.649
2023-09-10,20.649
2023-09-11,20.649
2023-09-12,20.649
2023-09-13,20.649
2023-09-14,20.649
2023-09-15,20.649
2023-09-16,20.649
2023-09-17,20.649
2023-09-18,20.585
2023-09-19,20.585
2023-09-20,20.585
2023-09-21,20.585
2023-09-22,20.585
2023-09-23,20.585
2023-09-24,20.585
2023-09-25,20.585
2023-09-26,20.585
2023-09-27,20.607
2023-09-28,20.607
2023-09-29,20.607
2023-09-30,20.607
2023-10-01,20.607
2023-10-02,20.607
2023-10-03,20.701
2023-10-04,20.701
2023-10-05,20.701
2023-10-06,20.701
2023-10-07,20.701
2023-10-08,20.702
2023-10-09,20.702
2023-10-10,20.702
2023-10-11,20.692
2023-10-12,20.698
2023-10-13,20.71
2023-10-14,20.71
2023-10-15,20.71
2023-10-16,20.719
2023-10-17,20.761
2023-10-18,20.761
2023-10-19,20.763
2023-10-20,20.763
2023-10-21,20.763
2023-10-22,20.763
2023-10-23,20.722
2023-10-24,20.722
2023-10-25,20.727
2023-10-26,20.727
2023-10-27,20.727
2023-10-28,20.727
2023-10-29,20.727
2023-10-30,20.727
2023-10-31,20.557
2023-11-01,20.563
2023-11-02,20.558
2023-11-03,20.553
2023-11-04,20.553
2023-11-05,20.553
2023-11-06,20.453
2023-11-07,20.453
2023-11-08,20.466
2023-11-09,20.466
2023-11-10,20.439
2023-11-11,20.44
2023-11-12,20.44
2023-11-13,20.44
2023-11-14,20.413
2023-11-15,20.551
2023-11-16,20.551
2023-11-17,20.551
2023-11-18,20.551
2023-11-19,20.549
2023-11-20,20.549
2023-11-21,20.549
2023-11-22,20.549
2023-11-23,20.541
2023-11-24,20.541
2023-11-25,20.541
2023-11-26,20.541
2023-11-27,20.541
2023-11-28,20.541
2023-11-29,20.541
2023-11-30,20.541
2023-12-01,20.541
2023-12-02,20.541
2023-12-03,20.541
2023-12-04,20.541
2023-12-05,20.528
2023-12-06,20.528
2023-12-07,20.528
2023-12-08,20.528
2023-12-09,20.528
2023-12-10,20.523
2023-12-11,20.523
2023-12-12,20.523
2023-12-13,20.544
2023-12-14,20.544
2023-12-15,20.544
2023-12-16,20.544
2023-12-17,20.544
2023-12-18,20.509
2023-12-19,20.509
2023-12-20,20.541
2023-12-21,20.519
2023-12-22,20.519
2023-12-23,20.519
2023-12-24,20.519
2023-12-25,20.519
2023-12-26,20.519
2023-12-27,20.519
2023-12-28,20.519
2023-12-29,20.519
2023-12-30,20.519
2023-12-31,20.519
2024-01-01,20.519
2024-01-02,20.519
2024-01-03,20.519
2024-01-04,20.514
2024-01-05,20.548
2024-01-06,20.548
2024-01-07,20.457
2024-01-08,20.418
2024-01-09,20.418
2024-01-10,20.418
2024-01-11,20.418
2024-01-12,20.418
2024-01-13,20.418
2024-01-14,20.418
2024-01-15,20.418
2024-01-16,20.418
2024-01-17,20.407
2024-01-18,20.407
2024-01-19,20.412
2024-01-20,20.412
2024-01-21,20.412
2024-01-22,20.412
2024-01-23,20.412
2024-01-24,20.412
2024-01-25,20.412
2024-01-26,20.412
2024-01-27,20.412
2024-01-28,20.412
2024-01-29,20.412
2024-01-30,20.412
2024-01-31,20.343
2024-02-01,20.343
2024-02-02,20.343
2024-02-03,20.343
2024-02-04,20.343
2024-02-05,20.734
2024-02-06,20.986
2024-02-07,21.075
2024-02-08,21.133
2024-02-09,21.133
2024-02-10,21.133
2024-02-11,21.133
2024-02-12,21.153
2024-02-13,21.153
2024-02-14,21.153
2024-02-15,21.153
2024-02-16,21.159
2024-02-17,21.216
2024-02-18,21.216
2024-02-19,21.226
2024-02-20,21.213
2024-02-21,21.213
2024-02-22,21.23
2024-02-23,21.23
2024-02-24,21.23
2024-02-25,21.23
2024-02-26,21.247
2024-02-27,21.247
2024-02-28,21.247
2024-02-29,21.247
2024-03-01,21.247
2024-03-02,21.247
2024-03-03,21.181
2024-03-04,21.163
2024-03-05,21.163
2024-03-06,21.163
2024-03-07,21.163
2024-03-08,21.163
2024-03-09,21.163
2024-03-10,21.163
2024-03-11,21.163
2024-03-12,21.163
2024-03-13,21.188
2024-03-14,21.188
2024-03-15,21.188
2024-03-16,21.188
2024-03-17,21.188
2024-03-18,21.188
2024-03-19,21.188
2024-03-20,21.18
2024-03-21,21.18
2024-03-22,21.18
2024-03-23,21.18
2024-03-24,21.18
2024-03-25,21.18
2024-03-26,21.18
2024-03-27,21.18
2024-03-28,21.18
2024-03-29,21.18
2024-03-30,21.18
2024-03-31,21.18
2024-04-01,21.18
2024-04-02,21.221
2024-04-03,21.221
2024-04-04,21.221
2024-04-05,21.221
2024-04-06,21.221
2024-04-07,21.221
2024-04-08,21.221
