,CLX US Equity
2023-06-24,5.597
2023-06-25,5.597
2023-06-26,5.597
2023-06-27,5.609
2023-06-28,5.609
2023-06-29,5.594
2023-06-30,5.594
2023-07-01,5.594
2023-07-02,5.594
2023-07-03,5.594
2023-07-04,5.594
2023-07-05,5.594
2023-07-06,5.594
2023-07-07,5.594
2023-07-08,5.594
2023-07-09,5.594
2023-07-10,5.602
2023-07-11,5.602
2023-07-12,5.602
2023-07-13,5.602
2023-07-14,5.602
2023-07-15,5.602
2023-07-16,5.602
2023-07-17,5.598
2023-07-18,5.598
2023-07-19,5.591
2023-07-20,5.548
2023-07-21,5.548
2023-07-22,5.548
2023-07-23,5.552
2023-07-24,5.554
2023-07-25,5.554
2023-07-26,5.554
2023-07-27,5.554
2023-07-28,5.554
2023-07-29,5.554
2023-07-30,5.554
2023-07-31,5.554
2023-08-01,5.554
2023-08-02,5.557
2023-08-03,5.666
2023-08-04,5.666
2023-08-05,5.666
2023-08-06,5.662
2023-08-07,5.662
2023-08-08,5.662
2023-08-09,5.742
2023-08-10,5.742
2023-08-11,5.742
2023-08-12,5.742
2023-08-13,5.742
2023-08-14,5.747
2023-08-15,5.747
2023-08-16,5.745
2023-08-17,5.745
2023-08-18,5.745
2023-08-19,5.745
2023-08-20,5.745
2023-08-21,5.78
2023-08-22,5.729
2023-08-23,5.729
2023-08-24,5.729
2023-08-25,5.729
2023-08-26,5.729
2023-08-27,5.729
2023-08-28,5.729
2023-08-29,5.714
2023-08-30,5.714
2023-08-31,5.714
2023-09-01,5.714
2023-09-02,5.733
2023-09-03,5.733
2023-09-04,5.733
2023-09-05,5.733
2023-09-06,5.733
2023-09-07,5.733
2023-09-08,5.733
2023-09-09,5.733
2023-09-10,5.733
2023-09-11,5.733
2023-09-12,5.733
2023-09-13,5.733
2023-09-14,5.733
2023-09-15,5.733
2023-09-16,5.733
2023-09-17,5.733
2023-09-18,5.721
2023-09-19,5.705
2023-09-20,5.705
2023-09-21,5.705
2023-09-22,5.718
2023-09-23,5.718
2023-09-24,5.718
2023-09-25,5.718
2023-09-26,5.712
2023-09-27,5.712
2023-09-28,5.71
2023-09-29,5.671
2023-09-30,5.671
2023-10-01,5.671
2023-10-02,5.641
2023-10-03,5.641
2023-10-04,5.235
2023-10-05,4.973
2023-10-06,4.746
2023-10-07,4.746
2023-10-08,4.746
2023-10-09,4.746
2023-10-10,4.449
2023-10-11,4.498
2023-10-12,4.563
2023-10-13,4.563
2023-10-14,4.563
2023-10-15,4.563
2023-10-16,4.563
2023-10-17,4.459
2023-10-18,4.459
2023-10-19,4.459
2023-10-20,4.468
2023-10-21,4.468
2023-10-22,4.468
2023-10-23,4.468
2023-10-24,4.436
2023-10-25,4.436
2023-10-26,4.436
2023-10-27,4.436
2023-10-28,4.436
2023-10-29,4.436
2023-10-30,4.436
2023-10-31,4.436
2023-11-01,4.467
2023-11-02,4.665
2023-11-03,4.576
2023-11-04,4.576
2023-11-05,4.548
2023-11-06,4.586
2023-11-07,4.586
2023-11-08,4.586
2023-11-09,4.586
2023-11-10,4.586
2023-11-11,4.586
2023-11-12,4.583
2023-11-13,4.583
2023-11-14,4.583
2023-11-15,4.612
2023-11-16,4.612
2023-11-17,4.612
2023-11-18,4.612
2023-11-19,4.612
2023-11-20,4.612
2023-11-21,4.612
2023-11-22,4.625
2023-11-23,4.625
2023-11-24,4.625
2023-11-25,4.625
2023-11-26,4.625
2023-11-27,4.625
2023-11-28,4.625
2023-11-29,4.625
2023-11-30,4.625
2023-12-01,4.625
2023-12-02,4.625
2023-12-03,4.625
2023-12-04,4.625
2023-12-05,4.625
2023-12-06,4.625
2023-12-07,4.625
2023-12-08,4.625
2023-12-09,4.625
2023-12-10,4.625
2023-12-11,4.625
2023-12-12,4.625
2023-12-13,4.625
2023-12-14,4.625
2023-12-15,4.632
2023-12-16,4.632
2023-12-17,4.632
2023-12-18,4.637
2023-12-19,4.637
2023-12-20,4.637
2023-12-21,4.637
2023-12-22,4.637
2023-12-23,4.637
2023-12-24,4.637
2023-12-25,4.637
2023-12-26,4.637
2023-12-27,4.637
2023-12-28,4.637
2023-12-29,4.637
2023-12-30,4.637
2023-12-31,4.637
2024-01-01,4.637
2024-01-02,4.641
2024-01-03,4.641
2024-01-04,4.624
2024-01-05,4.624
2024-01-06,4.624
2024-01-07,4.624
2024-01-08,4.624
2024-01-09,4.631
2024-01-10,4.631
2024-01-11,4.631
2024-01-12,4.631
2024-01-13,4.631
2024-01-14,4.631
2024-01-15,4.631
2024-01-16,4.639
2024-01-17,4.64
2024-01-18,4.632
2024-01-19,4.632
2024-01-20,4.632
2024-01-21,4.632
2024-01-22,4.632
2024-01-23,4.632
2024-01-24,4.632
2024-01-25,4.632
2024-01-26,4.632
2024-01-27,4.632
2024-01-28,4.632
2024-01-29,4.624
2024-01-30,4.621
2024-01-31,4.621
2024-02-01,4.779
2024-02-02,5.314
2024-02-03,5.314
2024-02-04,5.314
2024-02-05,5.463
2024-02-06,5.428
2024-02-07,5.428
2024-02-08,5.428
2024-02-09,5.428
2024-02-10,5.428
2024-02-11,5.337
2024-02-12,5.337
2024-02-13,5.337
2024-02-14,5.382
2024-02-15,5.387
2024-02-16,5.387
2024-02-17,5.387
2024-02-18,5.387
2024-02-19,5.387
2024-02-20,5.387
2024-02-21,5.387
2024-02-22,5.432
2024-02-23,5.467
2024-02-24,5.467
2024-02-25,5.467
2024-02-26,5.467
2024-02-27,5.467
2024-02-28,5.467
2024-02-29,5.467
2024-03-01,5.447
2024-03-02,5.447
2024-03-03,5.447
2024-03-04,5.447
2024-03-05,5.447
2024-03-06,5.447
2024-03-07,5.447
2024-03-08,5.447
2024-03-09,5.447
2024-03-10,5.447
2024-03-11,5.447
2024-03-12,5.447
2024-03-13,5.544
2024-03-14,5.544
2024-03-15,5.544
2024-03-16,5.544
2024-03-17,5.544
2024-03-18,5.544
2024-03-19,5.544
2024-03-20,5.544
2024-03-21,5.537
2024-03-22,5.536
2024-03-23,5.536
2024-03-24,5.536
2024-03-25,5.529
2024-03-26,5.527
2024-03-27,5.571
2024-03-28,5.571
2024-03-29,5.571
2024-03-30,5.571
2024-03-31,5.571
2024-04-01,5.568
2024-04-02,5.566
2024-04-03,5.566
2024-04-04,5.566
2024-04-05,5.562
2024-04-06,5.562
2024-04-07,5.562
2024-04-08,5.56
