,UNP US Equity
2023-06-24,12.3
2023-06-25,12.3
2023-06-26,12.3
2023-06-27,12.3
2023-06-28,12.3
2023-06-29,12.3
2023-06-30,12.3
2023-07-01,12.3
2023-07-02,12.3
2023-07-03,12.3
2023-07-04,12.3
2023-07-05,12.3
2023-07-06,12.32
2023-07-07,12.314
2023-07-08,12.314
2023-07-09,12.314
2023-07-10,12.305
2023-07-11,12.219
2023-07-12,12.216
2023-07-13,12.216
2023-07-14,12.216
2023-07-15,12.216
2023-07-16,12.216
2023-07-17,12.203
2023-07-18,12.193
2023-07-19,12.187
2023-07-20,12.187
2023-07-21,12.187
2023-07-22,12.187
2023-07-23,12.187
2023-07-24,12.187
2023-07-25,12.187
2023-07-26,11.941
2023-07-27,11.866
2023-07-28,11.866
2023-07-29,11.866
2023-07-30,11.866
2023-07-31,11.846
2023-08-01,11.818
2023-08-02,11.818
2023-08-03,11.818
2023-08-04,11.818
2023-08-05,11.818
2023-08-06,11.818
2023-08-07,11.869
2023-08-08,11.869
2023-08-09,11.835
2023-08-10,11.835
2023-08-11,11.835
2023-08-12,11.835
2023-08-13,11.835
2023-08-14,11.839
2023-08-15,11.839
2023-08-16,11.839
2023-08-17,11.839
2023-08-18,11.839
2023-08-19,11.839
2023-08-20,11.839
2023-08-21,11.839
2023-08-22,11.839
2023-08-23,11.839
2023-08-24,11.839
2023-08-25,11.839
2023-08-26,11.839
2023-08-27,11.839
2023-08-28,11.826
2023-08-29,11.826
2023-08-30,11.826
2023-08-31,11.826
2023-09-01,11.84
2023-09-02,11.84
2023-09-03,11.84
2023-09-04,11.838
2023-09-05,11.838
2023-09-06,11.838
2023-09-07,11.838
2023-09-08,11.838
2023-09-09,11.838
2023-09-10,11.838
2023-09-11,11.838
2023-09-12,11.838
2023-09-13,11.838
2023-09-14,11.838
2023-09-15,11.838
2023-09-16,11.838
2023-09-17,11.841
2023-09-18,11.827
2023-09-19,11.827
2023-09-20,11.827
2023-09-21,11.839
2023-09-22,11.839
2023-09-23,11.839
2023-09-24,11.839
2023-09-25,11.826
2023-09-26,11.826
2023-09-27,11.826
2023-09-28,11.826
2023-09-29,11.826
2023-09-30,11.826
2023-10-01,11.826
2023-10-02,11.761
2023-10-03,11.689
2023-10-04,11.636
2023-10-05,11.636
2023-10-06,11.614
2023-10-07,11.614
2023-10-08,11.614
2023-10-09,11.614
2023-10-10,11.614
2023-10-11,11.502
2023-10-12,11.472
2023-10-13,11.472
2023-10-14,11.472
2023-10-15,11.472
2023-10-16,11.472
2023-10-17,11.466
2023-10-18,11.466
2023-10-19,11.429
2023-10-20,11.405
2023-10-21,11.408
2023-10-22,11.408
2023-10-23,11.392
2023-10-24,11.392
2023-10-25,11.392
2023-10-26,11.392
2023-10-27,11.392
2023-10-28,11.392
2023-10-29,11.395
2023-10-30,11.395
2023-10-31,11.395
2023-11-01,11.395
2023-11-02,11.395
2023-11-03,11.38
2023-11-04,11.38
2023-11-05,11.38
2023-11-06,11.38
2023-11-07,11.38
2023-11-08,11.38
2023-11-09,11.38
2023-11-10,11.38
2023-11-11,11.38
2023-11-12,11.38
2023-11-13,11.38
2023-11-14,11.38
2023-11-15,11.38
2023-11-16,11.38
2023-11-17,11.38
2023-11-18,11.38
2023-11-19,11.38
2023-11-20,11.322
2023-11-21,11.322
2023-11-22,11.322
2023-11-23,11.322
2023-11-24,11.322
2023-11-25,11.322
2023-11-26,11.322
2023-11-27,11.322
2023-11-28,11.322
2023-11-29,11.322
2023-11-30,11.322
2023-12-01,11.322
2023-12-02,11.322
2023-12-03,11.322
2023-12-04,11.322
2023-12-05,11.322
2023-12-06,11.319
2023-12-07,11.319
2023-12-08,11.319
2023-12-09,11.319
2023-12-10,11.319
2023-12-11,11.319
2023-12-12,11.319
2023-12-13,11.323
2023-12-14,11.347
2023-12-15,11.347
2023-12-16,11.347
2023-12-17,11.347
2023-12-18,11.347
2023-12-19,11.347
2023-12-20,11.347
2023-12-21,11.341
2023-12-22,11.341
2023-12-23,11.341
2023-12-24,11.341
2023-12-25,11.341
2023-12-26,11.341
2023-12-27,11.341
2023-12-28,11.341
2023-12-29,11.341
2023-12-30,11.341
2023-12-31,11.341
2024-01-01,11.341
2024-01-02,11.341
2024-01-03,11.346
2024-01-04,11.351
2024-01-05,11.351
2024-01-06,11.351
2024-01-07,11.351
2024-01-08,11.356
2024-01-09,11.361
2024-01-10,11.354
2024-01-11,11.353
2024-01-12,11.353
2024-01-13,11.353
2024-01-14,11.353
2024-01-15,11.367
2024-01-16,11.36
2024-01-17,11.36
2024-01-18,11.36
2024-01-19,11.36
2024-01-20,11.36
2024-01-21,11.368
2024-01-22,11.368
2024-01-23,11.382
2024-01-24,11.382
2024-01-25,11.247
2024-01-26,11.19
2024-01-27,11.19
2024-01-28,11.186
2024-01-29,11.186
2024-01-30,11.194
2024-01-31,11.194
2024-02-01,11.194
2024-02-02,11.193
2024-02-03,11.193
2024-02-04,11.193
2024-02-05,11.193
2024-02-06,11.193
2024-02-07,11.192
2024-02-08,11.192
2024-02-09,11.192
2024-02-10,11.192
2024-02-11,11.192
2024-02-12,11.192
2024-02-13,11.194
2024-02-14,11.181
2024-02-15,11.181
2024-02-16,11.181
2024-02-17,11.181
2024-02-18,11.181
2024-02-19,11.181
2024-02-20,11.181
2024-02-21,11.181
2024-02-22,11.181
2024-02-23,11.181
2024-02-24,11.181
2024-02-25,11.181
2024-02-26,11.181
2024-02-27,11.151
2024-02-28,11.151
2024-02-29,11.151
2024-03-01,11.151
2024-03-02,11.151
2024-03-03,11.151
2024-03-04,11.142
2024-03-05,11.142
2024-03-06,11.13
2024-03-07,11.13
2024-03-08,11.13
2024-03-09,11.13
2024-03-10,11.13
2024-03-11,11.13
2024-03-12,11.13
2024-03-13,11.129
2024-03-14,11.129
2024-03-15,11.128
2024-03-16,11.128
2024-03-17,11.135
2024-03-18,11.135
2024-03-19,11.135
2024-03-20,11.135
2024-03-21,11.135
2024-03-22,11.135
2024-03-23,11.135
2024-03-24,11.135
2024-03-25,11.135
2024-03-26,11.135
2024-03-27,11.135
2024-03-28,11.132
2024-03-29,11.132
2024-03-30,11.132
2024-03-31,11.132
2024-04-01,11.124
2024-04-02,11.124
2024-04-03,11.122
2024-04-04,11.11
2024-04-05,11.118
2024-04-06,11.118
2024-04-07,11.118
2024-04-08,11.118
