,SPGI US Equity
2023-07-03,14.456
2023-07-04,14.457
2023-07-05,14.456
2023-07-06,14.456
2023-07-07,14.456
2023-07-08,14.456
2023-07-09,14.456
2023-07-10,14.461
2023-07-11,14.464
2023-07-12,14.464
2023-07-13,14.468
2023-07-14,14.48
2023-07-15,14.48
2023-07-16,14.48
2023-07-17,14.488
2023-07-18,14.496
2023-07-19,14.496
2023-07-20,14.496
2023-07-21,14.496
2023-07-22,14.496
2023-07-23,14.496
2023-07-24,14.496
2023-07-25,14.496
2023-07-26,14.496
2023-07-27,14.487
2023-07-28,14.465
2023-07-29,14.465
2023-07-30,14.465
2023-07-31,14.465
2023-08-01,14.462
2023-08-02,14.462
2023-08-03,14.462
2023-08-04,14.45
2023-08-05,14.45
2023-08-06,14.45
2023-08-07,14.45
2023-08-08,14.45
2023-08-09,14.45
2023-08-10,14.433
2023-08-11,14.433
2023-08-12,14.433
2023-08-13,14.433
2023-08-14,14.433
2023-08-15,14.433
2023-08-16,14.433
2023-08-17,14.433
2023-08-18,14.433
2023-08-19,14.433
2023-08-20,14.433
2023-08-21,14.433
2023-08-22,14.433
2023-08-23,14.433
2023-08-24,14.438
2023-08-25,14.438
2023-08-26,14.438
2023-08-27,14.438
2023-08-28,14.438
2023-08-29,14.441
2023-08-30,14.441
2023-08-31,14.441
2023-09-01,14.455
2023-09-02,14.455
2023-09-03,14.455
2023-09-04,14.455
2023-09-05,14.453
2023-09-06,14.453
2023-09-07,14.453
2023-09-08,14.453
2023-09-09,14.453
2023-09-10,14.45
2023-09-11,14.456
2023-09-12,14.455
2023-09-13,14.458
2023-09-14,14.458
2023-09-15,14.456
2023-09-16,14.456
2023-09-17,14.456
2023-09-18,14.47
2023-09-19,14.47
2023-09-20,14.47
2023-09-21,14.47
2023-09-22,14.47
2023-09-23,14.47
2023-09-24,14.47
2023-09-25,14.47
2023-09-26,14.47
2023-09-27,14.47
2023-09-28,14.47
2023-09-29,14.47
2023-09-30,14.47
2023-10-01,14.47
2023-10-02,14.463
2023-10-03,14.453
2023-10-04,14.443
2023-10-05,14.443
2023-10-06,14.441
2023-10-07,14.441
2023-10-08,14.441
2023-10-09,14.441
2023-10-10,14.425
2023-10-11,14.423
2023-10-12,14.423
2023-10-13,14.42
2023-10-14,14.42
2023-10-15,14.42
2023-10-16,14.404
2023-10-17,14.403
2023-10-18,14.403
2023-10-19,14.403
2023-10-20,14.403
2023-10-21,14.403
2023-10-22,14.403
2023-10-23,14.389
2023-10-24,14.389
2023-10-25,14.389
2023-10-26,14.383
2023-10-27,14.383
2023-10-28,14.383
2023-10-29,14.383
2023-10-30,14.383
2023-10-31,14.383
2023-11-01,14.383
2023-11-02,14.4
2023-11-03,14.416
2023-11-04,14.416
2023-11-05,14.416
2023-11-06,14.398
2023-11-07,14.398
2023-11-08,14.4
2023-11-09,14.4
2023-11-10,14.399
2023-11-11,14.399
2023-11-12,14.399
2023-11-13,14.388
2023-11-14,14.388
2023-11-15,14.385
2023-11-16,14.385
2023-11-17,14.385
2023-11-18,14.385
2023-11-19,14.385
2023-11-20,14.385
2023-11-21,14.385
2023-11-22,14.385
2023-11-23,14.385
2023-11-24,14.385
2023-11-25,14.385
2023-11-26,14.385
2023-11-27,14.385
2023-11-28,14.385
2023-11-29,14.385
2023-11-30,14.385
2023-12-01,14.385
2023-12-02,14.385
2023-12-03,14.385
2023-12-04,14.385
2023-12-05,14.385
2023-12-06,14.385
2023-12-07,14.385
2023-12-08,14.385
2023-12-09,14.385
2023-12-10,14.385
2023-12-11,14.389
2023-12-12,14.389
2023-12-13,14.397
2023-12-14,14.397
2023-12-15,14.39
2023-12-16,14.39
2023-12-17,14.39
2023-12-18,14.39
2023-12-19,14.39
2023-12-20,14.39
2023-12-21,14.39
2023-12-22,14.39
2023-12-23,14.39
2023-12-24,14.39
2023-12-25,14.39
2023-12-26,14.39
2023-12-27,14.39
2023-12-28,14.39
2023-12-29,14.394
2023-12-30,14.394
2023-12-31,14.397
2024-01-01,14.397
2024-01-02,14.4
2024-01-03,14.399
2024-01-04,14.399
2024-01-05,14.399
2024-01-06,14.399
2024-01-07,14.399
2024-01-08,14.418
2024-01-09,14.425
2024-01-10,14.425
2024-01-11,14.43
2024-01-12,14.43
2024-01-13,14.43
2024-01-14,14.43
2024-01-15,14.43
2024-01-16,14.43
2024-01-17,14.442
2024-01-18,14.44
2024-01-19,14.44
2024-01-20,14.44
2024-01-21,14.44
2024-01-22,14.442
2024-01-23,14.442
2024-01-24,14.442
2024-01-25,14.442
2024-01-26,14.442
2024-01-27,14.442
2024-01-28,14.442
2024-01-29,14.445
2024-01-30,14.445
2024-01-31,14.445
2024-02-01,14.445
2024-02-02,14.445
2024-02-03,14.445
2024-02-04,14.445
2024-02-05,14.448
2024-02-06,14.448
2024-02-07,14.448
2024-02-08,14.22
2024-02-09,14.082
2024-02-10,14.082
2024-02-11,14.082
2024-02-12,14.064
2024-02-13,14.066
2024-02-14,14.066
2024-02-15,14.066
2024-02-16,14.073
2024-02-17,14.073
2024-02-18,14.073
2024-02-19,14.073
2024-02-20,14.028
2024-02-21,14.028
2024-02-22,14.028
2024-02-23,14.028
2024-02-24,14.028
2024-02-25,14.028
2024-02-26,14.028
2024-02-27,14.028
2024-02-28,14.028
2024-02-29,14.023
2024-03-01,14.023
2024-03-02,14.023
2024-03-03,14.023
2024-03-04,14.012
2024-03-05,14.012
2024-03-06,14.012
2024-03-07,14.005
2024-03-08,14.005
2024-03-09,14.005
2024-03-10,14.005
2024-03-11,14.005
2024-03-12,14.005
2024-03-13,14.005
2024-03-14,14.005
2024-03-15,14.005
2024-03-16,14.005
2024-03-17,14.005
2024-03-18,14.005
2024-03-19,14.005
2024-03-20,14.005
2024-03-21,14.005
2024-03-22,14.005
2024-03-23,14.005
2024-03-24,14.005
2024-03-25,14.005
2024-03-26,14.005
2024-03-27,14.005
2024-03-28,14.005
2024-03-29,14.005
2024-03-30,14.005
2024-03-31,14.01
2024-04-01,14.014
2024-04-02,14.025
2024-04-03,14.025
2024-04-04,14.025
2024-04-05,14.023
2024-04-06,14.023
2024-04-07,14.023
2024-04-08,14.029
