,LMT US Equity
2023-07-01,27.858
2023-07-02,27.858
2023-07-03,27.871
2023-07-04,27.871
2023-07-05,27.871
2023-07-06,27.871
2023-07-07,27.871
2023-07-08,27.873
2023-07-09,27.873
2023-07-10,27.873
2023-07-11,27.873
2023-07-12,27.873
2023-07-13,27.873
2023-07-14,27.873
2023-07-15,27.873
2023-07-16,27.873
2023-07-17,27.862
2023-07-18,27.881
2023-07-19,27.836
2023-07-20,27.907
2023-07-21,27.913
2023-07-22,27.913
2023-07-23,27.913
2023-07-24,27.911
2023-07-25,27.911
2023-07-26,27.911
2023-07-27,27.911
2023-07-28,27.911
2023-07-29,27.908
2023-07-30,27.908
2023-07-31,27.908
2023-08-01,27.922
2023-08-02,27.922
2023-08-03,27.922
2023-08-04,27.922
2023-08-05,27.922
2023-08-06,27.922
2023-08-07,27.922
2023-08-08,27.922
2023-08-09,27.922
2023-08-10,27.922
2023-08-11,27.922
2023-08-12,27.922
2023-08-13,27.922
2023-08-14,27.922
2023-08-15,27.922
2023-08-16,27.922
2023-08-17,27.922
2023-08-18,27.922
2023-08-19,27.922
2023-08-20,27.922
2023-08-21,27.922
2023-08-22,27.922
2023-08-23,27.922
2023-08-24,27.922
2023-08-25,27.922
2023-08-26,27.922
2023-08-27,27.922
2023-08-28,27.922
2023-08-29,27.922
2023-08-30,27.922
2023-08-31,27.922
2023-09-01,28.111
2023-09-02,28.111
2023-09-03,28.111
2023-09-04,28.111
2023-09-05,28.111
2023-09-06,28.111
2023-09-07,28.11
2023-09-08,28.11
2023-09-09,28.11
2023-09-10,28.11
2023-09-11,28.11
2023-09-12,28.11
2023-09-13,28.11
2023-09-14,28.11
2023-09-15,28.11
2023-09-16,28.11
2023-09-17,28.11
2023-09-18,28.11
2023-09-19,28.11
2023-09-20,28.11
2023-09-21,28.11
2023-09-22,28.11
2023-09-23,28.11
2023-09-24,28.11
2023-09-25,28.11
2023-09-26,28.11
2023-09-27,28.101
2023-09-28,28.101
2023-09-29,28.101
2023-09-30,28.101
2023-10-01,28.101
2023-10-02,28.054
2023-10-03,28.054
2023-10-04,28.054
2023-10-05,28.037
2023-10-06,28.037
2023-10-07,28.037
2023-10-08,28.037
2023-10-09,27.755
2023-10-10,27.765
2023-10-11,27.726
2023-10-12,27.726
2023-10-13,27.726
2023-10-14,27.726
2023-10-15,27.726
2023-10-16,27.724
2023-10-17,27.312
2023-10-18,26.828
2023-10-19,26.682
2023-10-20,26.65
2023-10-21,26.65
2023-10-22,26.65
2023-10-23,26.604
2023-10-24,26.604
2023-10-25,26.604
2023-10-26,26.604
2023-10-27,26.604
2023-10-28,26.604
2023-10-29,26.604
2023-10-30,26.604
2023-10-31,26.604
2023-11-01,26.604
2023-11-02,26.604
2023-11-03,26.604
2023-11-04,26.604
2023-11-05,26.604
2023-11-06,26.604
2023-11-07,26.604
2023-11-08,26.604
2023-11-09,26.604
2023-11-10,26.604
2023-11-11,26.604
2023-11-12,26.604
2023-11-13,26.604
2023-11-14,26.604
2023-11-15,26.604
2023-11-16,26.604
2023-11-17,26.809
2023-11-18,26.809
2023-11-19,26.809
2023-11-20,26.809
2023-11-21,26.809
2023-11-22,26.809
2023-11-23,26.809
2023-11-24,26.809
2023-11-25,26.809
2023-11-26,26.809
2023-11-27,26.809
2023-11-28,26.809
2023-11-29,26.809
2023-11-30,26.809
2023-12-01,26.809
2023-12-02,26.809
2023-12-03,26.809
2023-12-04,26.809
2023-12-05,26.809
2023-12-06,26.809
2023-12-07,26.809
2023-12-08,26.809
2023-12-09,26.809
2023-12-10,26.809
2023-12-11,26.809
2023-12-12,26.809
2023-12-13,26.775
2023-12-14,26.775
2023-12-15,26.775
2023-12-16,26.775
2023-12-17,26.775
2023-12-18,26.775
2023-12-19,26.775
2023-12-20,26.773
2023-12-21,26.773
2023-12-22,26.773
2023-12-23,26.773
2023-12-24,26.773
2023-12-25,26.773
2023-12-26,26.773
2023-12-27,26.773
2023-12-28,26.773
2023-12-29,26.773
2023-12-30,26.773
2023-12-31,26.773
2024-01-01,26.773
2024-01-02,26.773
2024-01-03,26.773
2024-01-04,26.773
2024-01-05,26.773
2024-01-06,26.773
2024-01-07,26.773
2024-01-08,26.818
2024-01-09,26.814
2024-01-10,26.817
2024-01-11,26.817
2024-01-12,26.817
2024-01-13,26.817
2024-01-14,26.817
2024-01-15,26.817
2024-01-16,26.817
2024-01-17,26.817
2024-01-18,26.743
2024-01-19,26.549
2024-01-20,26.549
2024-01-21,26.518
2024-01-22,26.562
2024-01-23,26.554
2024-01-24,26.291
2024-01-25,26.285
2024-01-26,26.285
2024-01-27,26.285
2024-01-28,26.274
2024-01-29,26.255
2024-01-30,26.255
2024-01-31,26.255
2024-02-01,26.255
2024-02-02,26.255
2024-02-03,26.225
2024-02-04,26.225
2024-02-05,26.211
2024-02-06,26.211
2024-02-07,26.211
2024-02-08,26.211
2024-02-09,26.211
2024-02-10,26.211
2024-02-11,26.211
2024-02-12,26.211
2024-02-13,26.211
2024-02-14,26.211
2024-02-15,26.205
2024-02-16,26.205
2024-02-17,26.205
2024-02-18,26.205
2024-02-19,26.205
2024-02-20,26.205
2024-02-21,26.205
2024-02-22,26.205
2024-02-23,26.205
2024-02-24,26.205
2024-02-25,26.205
2024-02-26,26.205
2024-02-27,26.205
2024-02-28,26.205
2024-02-29,26.205
2024-03-01,26.201
2024-03-02,26.201
2024-03-03,25.994
2024-03-04,25.994
2024-03-05,25.994
2024-03-06,25.994
2024-03-07,25.994
2024-03-08,25.994
2024-03-09,25.994
2024-03-10,25.994
2024-03-11,25.994
2024-03-12,25.994
2024-03-13,25.992
2024-03-14,25.992
2024-03-15,25.992
2024-03-16,25.992
2024-03-17,25.992
2024-03-18,25.992
2024-03-19,25.992
2024-03-20,25.992
2024-03-21,25.992
2024-03-22,25.992
2024-03-23,25.992
2024-03-24,25.992
2024-03-25,25.991
2024-03-26,25.991
2024-03-27,25.991
2024-03-28,25.995
2024-03-29,25.995
2024-03-30,25.995
2024-03-31,25.995
2024-04-01,25.995
2024-04-02,26.014
2024-04-03,26.012
2024-04-04,26.008
2024-04-05,26.008
2024-04-06,26.008
2024-04-07,26.008
2024-04-08,26.009
