,MSFT US Equity
2023-06-24,11.007
2023-06-25,11.007
2023-06-26,11.007
2023-06-27,11.007
2023-06-28,11.008
2023-06-29,11.008
2023-06-30,11.008
2023-07-01,11.008
2023-07-02,11.008
2023-07-03,11.008
2023-07-04,11.008
2023-07-05,11.008
2023-07-06,11.007
2023-07-07,11.007
2023-07-08,11.007
2023-07-09,11.007
2023-07-10,11.007
2023-07-11,11.007
2023-07-12,10.96
2023-07-13,10.957
2023-07-14,10.958
2023-07-15,10.958
2023-07-16,10.964
2023-07-17,10.964
2023-07-18,10.977
2023-07-19,11.002
2023-07-20,11.027
2023-07-21,11.026
2023-07-22,11.026
2023-07-23,11.05
2023-07-24,11.05
2023-07-25,11.066
2023-07-26,11.015
2023-07-27,10.999
2023-07-28,11.003
2023-07-29,10.997
2023-07-30,10.997
2023-07-31,10.998
2023-08-01,10.989
2023-08-02,10.989
2023-08-03,10.989
2023-08-04,10.986
2023-08-05,10.986
2023-08-06,10.986
2023-08-07,10.986
2023-08-08,11.002
2023-08-09,11.002
2023-08-10,11.002
2023-08-11,10.992
2023-08-12,10.992
2023-08-13,10.992
2023-08-14,10.988
2023-08-15,10.988
2023-08-16,10.988
2023-08-17,10.986
2023-08-18,10.986
2023-08-19,10.986
2023-08-20,10.986
2023-08-21,10.986
2023-08-22,10.986
2023-08-23,10.986
2023-08-24,10.986
2023-08-25,10.971
2023-08-26,10.971
2023-08-27,10.971
2023-08-28,10.971
2023-08-29,10.971
2023-08-30,10.971
2023-08-31,10.971
2023-09-01,10.975
2023-09-02,10.975
2023-09-03,10.975
2023-09-04,10.975
2023-09-05,10.975
2023-09-06,10.975
2023-09-07,10.975
2023-09-08,10.975
2023-09-09,10.975
2023-09-10,10.975
2023-09-11,10.975
2023-09-12,10.975
2023-09-13,10.975
2023-09-14,10.946
2023-09-15,10.946
2023-09-16,10.946
2023-09-17,10.977
2023-09-18,10.977
2023-09-19,10.978
2023-09-20,10.978
2023-09-21,10.978
2023-09-22,10.978
2023-09-23,10.977
2023-09-24,10.977
2023-09-25,10.988
2023-09-26,10.988
2023-09-27,10.988
2023-09-28,10.988
2023-09-29,10.988
2023-09-30,10.988
2023-10-01,10.988
2023-10-02,10.988
2023-10-03,10.988
2023-10-04,11.021
2023-10-05,11.021
2023-10-06,11.021
2023-10-07,11.021
2023-10-08,11.021
2023-10-09,11.021
2023-10-10,11.021
2023-10-11,11.044
2023-10-12,11.041
2023-10-13,11.041
2023-10-14,11.041
2023-10-15,11.047
2023-10-16,11.044
2023-10-17,11.043
2023-10-18,11.021
2023-10-19,11.025
2023-10-20,11.015
2023-10-21,11.015
2023-10-22,11.019
2023-10-23,11.025
2023-10-24,11.064
2023-10-25,11.184
2023-10-26,11.221
2023-10-27,11.226
2023-10-28,11.234
2023-10-29,11.234
2023-10-30,11.251
2023-10-31,11.268
2023-11-01,11.268
2023-11-02,11.295
2023-11-03,11.296
2023-11-04,11.296
2023-11-05,11.296
2023-11-06,11.283
2023-11-07,11.283
2023-11-08,11.283
2023-11-09,11.283
2023-11-10,11.283
2023-11-11,11.283
2023-11-12,11.283
2023-11-13,11.283
2023-11-14,11.306
2023-11-15,11.306
2023-11-16,11.283
2023-11-17,11.283
2023-11-18,11.283
2023-11-19,11.283
2023-11-20,11.282
2023-11-21,11.289
2023-11-22,11.289
2023-11-23,11.289
2023-11-24,11.289
2023-11-25,11.289
2023-11-26,11.289
2023-11-27,11.289
2023-11-28,11.289
2023-11-29,11.289
2023-11-30,11.289
2023-12-01,11.319
2023-12-02,11.319
2023-12-03,11.319
2023-12-04,11.322
2023-12-05,11.324
2023-12-06,11.324
2023-12-07,11.324
2023-12-08,11.324
2023-12-09,11.324
2023-12-10,11.324
2023-12-11,11.324
2023-12-12,11.324
2023-12-13,11.321
2023-12-14,11.321
2023-12-15,11.319
2023-12-16,11.319
2023-12-17,11.319
2023-12-18,11.319
2023-12-19,11.319
2023-12-20,11.319
2023-12-21,11.314
2023-12-22,11.314
2023-12-23,11.314
2023-12-24,11.314
2023-12-25,11.314
2023-12-26,11.314
2023-12-27,11.314
2023-12-28,11.314
2023-12-29,11.314
2023-12-30,11.314
2023-12-31,11.314
2024-01-01,11.314
2024-01-02,11.314
2024-01-03,11.314
2024-01-04,11.314
2024-01-05,11.314
2024-01-06,11.314
2024-01-07,11.314
2024-01-08,11.314
2024-01-09,11.314
2024-01-10,11.314
2024-01-11,11.315
2024-01-12,11.315
2024-01-13,11.315
2024-01-14,11.315
2024-01-15,11.316
2024-01-16,11.323
2024-01-17,11.326
2024-01-18,11.339
2024-01-19,11.339
2024-01-20,11.339
2024-01-21,11.359
2024-01-22,11.332
2024-01-23,11.332
2024-01-24,11.337
2024-01-25,11.338
2024-01-26,11.331
2024-01-27,11.331
2024-01-28,11.341
2024-01-29,11.341
2024-01-30,11.403
2024-01-31,11.561
2024-02-01,11.583
2024-02-02,11.584
2024-02-03,11.584
2024-02-04,11.584
2024-02-05,11.584
2024-02-06,11.588
2024-02-07,11.588
2024-02-08,11.59
2024-02-09,11.59
2024-02-10,11.59
2024-02-11,11.59
2024-02-12,11.59
2024-02-13,11.602
2024-02-14,11.602
2024-02-15,11.602
2024-02-16,11.602
2024-02-17,11.602
2024-02-18,11.602
2024-02-19,11.602
2024-02-20,11.61
2024-02-21,11.61
2024-02-22,11.61
2024-02-23,11.61
2024-02-24,11.61
2024-02-25,11.61
2024-02-26,11.61
2024-02-27,11.61
2024-02-28,11.613
2024-02-29,11.656
2024-03-01,11.656
2024-03-02,11.656
2024-03-03,11.656
2024-03-04,11.656
2024-03-05,11.649
2024-03-06,11.649
2024-03-07,11.649
2024-03-08,11.649
2024-03-09,11.649
2024-03-10,11.649
2024-03-11,11.649
2024-03-12,11.649
2024-03-13,11.649
2024-03-14,11.649
2024-03-15,11.649
2024-03-16,11.649
2024-03-17,11.649
2024-03-18,11.647
2024-03-19,11.647
2024-03-20,11.649
2024-03-21,11.658
2024-03-22,11.658
2024-03-23,11.658
2024-03-24,11.658
2024-03-25,11.658
2024-03-26,11.658
2024-03-27,11.658
2024-03-28,11.658
2024-03-29,11.658
2024-03-30,11.658
2024-03-31,11.658
2024-04-01,11.659
2024-04-02,11.659
2024-04-03,11.659
2024-04-04,11.666
2024-04-05,11.666
2024-04-06,11.666
2024-04-07,11.666
2024-04-08,11.666
