,LLY US Equity
2023-06-24,12.117
2023-06-25,12.117
2023-06-26,12.117
2023-06-27,12.112
2023-06-28,12.112
2023-06-29,12.112
2023-06-30,12.112
2023-07-01,12.112
2023-07-02,12.112
2023-07-03,12.112
2023-07-04,12.112
2023-07-05,12.034
2023-07-06,12.034
2023-07-07,12.034
2023-07-08,12.034
2023-07-09,12.034
2023-07-10,12.034
2023-07-11,12.075
2023-07-12,12.078
2023-07-13,12.078
2023-07-14,12.06
2023-07-15,12.06
2023-07-16,12.065
2023-07-17,12.072
2023-07-18,12.072
2023-07-19,12.078
2023-07-20,12.065
2023-07-21,12.096
2023-07-22,12.096
2023-07-23,12.096
2023-07-24,12.096
2023-07-25,12.096
2023-07-26,12.142
2023-07-27,12.142
2023-07-28,12.153
2023-07-29,12.153
2023-07-30,12.153
2023-07-31,12.153
2023-08-01,12.153
2023-08-02,12.153
2023-08-03,12.153
2023-08-04,12.153
2023-08-05,12.153
2023-08-06,12.153
2023-08-07,12.169
2023-08-08,12.269
2023-08-09,12.517
2023-08-10,12.503
2023-08-11,12.444
2023-08-12,12.436
2023-08-13,12.39
2023-08-14,12.41
2023-08-15,12.41
2023-08-16,12.41
2023-08-17,12.41
2023-08-18,12.41
2023-08-19,12.41
2023-08-20,12.41
2023-08-21,12.41
2023-08-22,12.447
2023-08-23,12.447
2023-08-24,12.44
2023-08-25,12.44
2023-08-26,12.44
2023-08-27,12.44
2023-08-28,12.44
2023-08-29,12.44
2023-08-30,12.44
2023-08-31,12.44
2023-09-01,12.44
2023-09-02,12.44
2023-09-03,12.44
2023-09-04,12.47
2023-09-05,12.528
2023-09-06,12.528
2023-09-07,12.649
2023-09-08,12.649
2023-09-09,12.649
2023-09-10,12.649
2023-09-11,12.602
2023-09-12,12.602
2023-09-13,12.602
2023-09-14,12.602
2023-09-15,12.602
2023-09-16,12.602
2023-09-17,12.602
2023-09-18,12.626
2023-09-19,12.626
2023-09-20,12.626
2023-09-21,12.605
2023-09-22,12.605
2023-09-23,12.605
2023-09-24,12.605
2023-09-25,12.605
2023-09-26,12.605
2023-09-27,12.605
2023-09-28,12.605
2023-09-29,12.599
2023-09-30,12.599
2023-10-01,12.599
2023-10-02,12.592
2023-10-03,12.592
2023-10-04,12.592
2023-10-05,12.603
2023-10-06,12.584
2023-10-07,12.584
2023-10-08,12.583
2023-10-09,12.583
2023-10-10,12.594
2023-10-11,12.594
2023-10-12,12.594
2023-10-13,12.585
2023-10-14,12.585
2023-10-15,12.607
2023-10-16,12.583
2023-10-17,12.583
2023-10-18,12.627
2023-10-19,12.631
2023-10-20,12.633
2023-10-21,12.633
2023-10-22,12.633
2023-10-23,12.633
2023-10-24,12.633
2023-10-25,12.633
2023-10-26,12.633
2023-10-27,12.633
2023-10-28,12.633
2023-10-29,12.633
2023-10-30,12.631
2023-10-31,12.631
2023-11-01,12.618
2023-11-02,12.399
2023-11-03,12.316
2023-11-04,12.311
2023-11-05,12.311
2023-11-06,12.34
2023-11-07,12.453
2023-11-08,12.39
2023-11-09,12.39
2023-11-10,12.39
2023-11-11,12.389
2023-11-12,12.389
2023-11-13,12.398
2023-11-14,12.398
2023-11-15,12.398
2023-11-16,12.394
2023-11-17,12.394
2023-11-18,12.394
2023-11-19,12.394
2023-11-20,12.394
2023-11-21,12.394
2023-11-22,12.394
2023-11-23,12.394
2023-11-24,12.394
2023-11-25,12.394
2023-11-26,12.394
2023-11-27,12.394
2023-11-28,12.394
2023-11-29,12.439
2023-11-30,12.439
2023-12-01,12.439
2023-12-02,12.439
2023-12-03,12.439
2023-12-04,12.439
2023-12-05,12.439
2023-12-06,12.439
2023-12-07,12.439
2023-12-08,12.439
2023-12-09,12.439
2023-12-10,12.439
2023-12-11,12.445
2023-12-12,12.435
2023-12-13,12.435
2023-12-14,12.435
2023-12-15,12.435
2023-12-16,12.435
2023-12-17,12.435
2023-12-18,12.437
2023-12-19,12.437
2023-12-20,12.528
2023-12-21,12.528
2023-12-22,12.528
2023-12-23,12.528
2023-12-24,12.528
2023-12-25,12.528
2023-12-26,12.528
2023-12-27,12.528
2023-12-28,12.528
2023-12-29,12.528
2023-12-30,12.528
2023-12-31,12.528
2024-01-01,12.528
2024-01-02,12.528
2024-01-03,12.528
2024-01-04,12.528
2024-01-05,12.528
2024-01-06,12.528
2024-01-07,12.528
2024-01-08,12.528
2024-01-09,12.528
2024-01-10,12.528
2024-01-11,12.485
2024-01-12,12.52
2024-01-13,12.52
2024-01-14,12.52
2024-01-15,12.52
2024-01-16,12.52
2024-01-17,12.507
2024-01-18,12.523
2024-01-19,12.523
2024-01-20,12.523
2024-01-21,12.52
2024-01-22,12.533
2024-01-23,12.582
2024-01-24,12.588
2024-01-25,12.59
2024-01-26,12.565
2024-01-27,12.565
2024-01-28,12.565
2024-01-29,12.565
2024-01-30,12.565
2024-01-31,12.511
2024-02-01,12.511
2024-02-02,12.565
2024-02-03,12.565
2024-02-04,12.565
2024-02-05,12.557
2024-02-06,12.452
2024-02-07,12.5
2024-02-08,12.559
2024-02-09,12.554
2024-02-10,12.554
2024-02-11,12.554
2024-02-12,12.554
2024-02-13,12.554
2024-02-14,12.554
2024-02-15,12.554
2024-02-16,12.554
2024-02-17,12.554
2024-02-18,12.554
2024-02-19,12.554
2024-02-20,12.55
2024-02-21,12.55
2024-02-22,12.55
2024-02-23,12.55
2024-02-24,12.55
2024-02-25,12.55
2024-02-26,12.508
2024-02-27,12.508
2024-02-28,12.508
2024-02-29,12.508
2024-03-01,12.494
2024-03-02,12.494
2024-03-03,12.494
2024-03-04,12.5
2024-03-05,12.5
2024-03-06,12.5
2024-03-07,12.5
2024-03-08,12.485
2024-03-09,12.485
2024-03-10,12.485
2024-03-11,12.485
2024-03-12,12.485
2024-03-13,12.485
2024-03-14,12.485
2024-03-15,12.491
2024-03-16,12.491
2024-03-17,12.491
2024-03-18,12.491
2024-03-19,12.491
2024-03-20,12.491
2024-03-21,12.491
2024-03-22,12.49
2024-03-23,12.49
2024-03-24,12.49
2024-03-25,12.491
2024-03-26,12.491
2024-03-27,12.491
2024-03-28,12.491
2024-03-29,12.491
2024-03-30,12.491
2024-03-31,12.491
2024-04-01,12.491
2024-04-02,12.49
2024-04-03,12.473
2024-04-04,12.473
2024-04-05,12.468
2024-04-06,12.468
2024-04-07,12.468
2024-04-08,12.464
