,MMM US Equity
2023-06-24,9.501
2023-06-25,9.501
2023-06-26,9.501
2023-06-27,9.489
2023-06-28,9.522
2023-06-29,9.522
2023-06-30,9.522
2023-07-01,9.522
2023-07-02,9.522
2023-07-03,9.522
2023-07-04,9.522
2023-07-05,9.522
2023-07-06,9.522
2023-07-07,9.522
2023-07-08,9.522
2023-07-09,9.522
2023-07-10,9.511
2023-07-11,9.527
2023-07-12,9.527
2023-07-13,9.527
2023-07-14,9.527
2023-07-15,9.527
2023-07-16,9.527
2023-07-17,9.527
2023-07-18,9.527
2023-07-19,9.527
2023-07-20,9.527
2023-07-21,9.527
2023-07-22,9.527
2023-07-23,9.527
2023-07-24,9.527
2023-07-25,9.556
2023-07-26,9.688
2023-07-27,9.688
2023-07-28,9.686
2023-07-29,9.686
2023-07-30,9.686
2023-07-31,9.689
2023-08-01,9.689
2023-08-02,9.689
2023-08-03,9.689
2023-08-04,9.689
2023-08-05,9.689
2023-08-06,9.689
2023-08-07,9.689
2023-08-08,9.689
2023-08-09,9.689
2023-08-10,9.689
2023-08-11,9.689
2023-08-12,9.689
2023-08-13,9.694
2023-08-14,9.694
2023-08-15,9.694
2023-08-16,9.694
2023-08-17,9.694
2023-08-18,9.694
2023-08-19,9.694
2023-08-20,9.694
2023-08-21,9.694
2023-08-22,9.694
2023-08-23,9.694
2023-08-24,9.694
2023-08-25,9.694
2023-08-26,9.694
2023-08-27,9.694
2023-08-28,9.694
2023-08-29,9.67
2023-08-30,9.67
2023-08-31,9.67
2023-09-01,9.67
2023-09-02,9.67
2023-09-03,9.67
2023-09-04,9.67
2023-09-05,9.67
2023-09-06,9.67
2023-09-07,9.67
2023-09-08,9.679
2023-09-09,9.678
2023-09-10,9.678
2023-09-11,9.679
2023-09-12,9.679
2023-09-13,9.679
2023-09-14,9.679
2023-09-15,9.68
2023-09-16,9.68
2023-09-17,9.68
2023-09-18,9.68
2023-09-19,9.666
2023-09-20,9.666
2023-09-21,9.666
2023-09-22,9.666
2023-09-23,9.666
2023-09-24,9.666
2023-09-25,9.666
2023-09-26,9.663
2023-09-27,9.663
2023-09-28,9.662
2023-09-29,9.657
2023-09-30,9.657
2023-10-01,9.657
2023-10-02,9.657
2023-10-03,9.655
2023-10-04,9.644
2023-10-05,9.644
2023-10-06,9.641
2023-10-07,9.641
2023-10-08,9.641
2023-10-09,9.62
2023-10-10,9.62
2023-10-11,9.62
2023-10-12,9.62
2023-10-13,9.62
2023-10-14,9.62
2023-10-15,9.62
2023-10-16,9.6
2023-10-17,9.602
2023-10-18,9.599
2023-10-19,9.599
2023-10-20,9.599
2023-10-21,9.599
2023-10-22,9.599
2023-10-23,9.599
2023-10-24,9.685
2023-10-25,9.736
2023-10-26,9.736
2023-10-27,9.736
2023-10-28,9.754
2023-10-29,9.754
2023-10-30,9.751
2023-10-31,9.751
2023-11-01,9.759
2023-11-02,9.759
2023-11-03,9.769
2023-11-04,9.769
2023-11-05,9.769
2023-11-06,9.769
2023-11-07,9.769
2023-11-08,9.769
2023-11-09,9.769
2023-11-10,9.769
2023-11-11,9.769
2023-11-12,9.769
2023-11-13,9.769
2023-11-14,9.769
2023-11-15,9.769
2023-11-16,9.769
2023-11-17,9.769
2023-11-18,9.769
2023-11-19,9.769
2023-11-20,9.769
2023-11-21,9.769
2023-11-22,9.769
2023-11-23,9.769
2023-11-24,9.769
2023-11-25,9.769
2023-11-26,9.769
2023-11-27,9.789
2023-11-28,9.789
2023-11-29,9.789
2023-11-30,9.789
2023-12-01,9.789
2023-12-02,9.789
2023-12-03,9.789
2023-12-04,9.789
2023-12-05,9.789
2023-12-06,9.789
2023-12-07,9.789
2023-12-08,9.789
2023-12-09,9.789
2023-12-10,9.795
2023-12-11,9.795
2023-12-12,9.795
2023-12-13,9.795
2023-12-14,9.795
2023-12-15,9.795
2023-12-16,9.795
2023-12-17,9.806
2023-12-18,9.806
2023-12-19,9.806
2023-12-20,9.806
2023-12-21,9.806
2023-12-22,9.806
2023-12-23,9.806
2023-12-24,9.806
2023-12-25,9.806
2023-12-26,9.806
2023-12-27,9.806
2023-12-28,9.806
2023-12-29,9.806
2023-12-30,9.806
2023-12-31,9.806
2024-01-01,9.806
2024-01-02,9.807
2024-01-03,9.801
2024-01-04,9.801
2024-01-05,9.809
2024-01-06,9.809
2024-01-07,9.814
2024-01-08,9.814
2024-01-09,9.814
2024-01-10,9.814
2024-01-11,9.814
2024-01-12,9.814
2024-01-13,9.814
2024-01-14,9.814
2024-01-15,9.814
2024-01-16,9.814
2024-01-17,9.814
2024-01-18,9.809
2024-01-19,9.809
2024-01-20,9.809
2024-01-21,9.809
2024-01-22,9.809
2024-01-23,9.69
2024-01-24,9.594
2024-01-25,9.585
2024-01-26,9.6
2024-01-27,9.6
2024-01-28,9.6
2024-01-29,9.6
2024-01-30,9.6
2024-01-31,9.6
2024-02-01,9.6
2024-02-02,9.596
2024-02-03,9.581
2024-02-04,9.581
2024-02-05,9.581
2024-02-06,9.581
2024-02-07,9.581
2024-02-08,9.577
2024-02-09,9.569
2024-02-10,9.569
2024-02-11,9.569
2024-02-12,9.523
2024-02-13,9.523
2024-02-14,9.523
2024-02-15,9.523
2024-02-16,9.523
2024-02-17,9.523
2024-02-18,9.523
2024-02-19,9.523
2024-02-20,9.523
2024-02-21,9.525
2024-02-22,9.525
2024-02-23,9.525
2024-02-24,9.525
2024-02-25,9.525
2024-02-26,9.53
2024-02-27,9.53
2024-02-28,9.53
2024-02-29,9.53
2024-03-01,9.534
2024-03-02,9.534
2024-03-03,9.534
2024-03-04,9.534
2024-03-05,9.534
2024-03-06,9.534
2024-03-07,9.534
2024-03-08,9.534
2024-03-09,9.534
2024-03-10,9.534
2024-03-11,9.526
2024-03-12,9.526
2024-03-13,9.551
2024-03-14,9.551
2024-03-15,9.551
2024-03-16,9.551
2024-03-17,9.551
2024-03-18,9.551
2024-03-19,9.569
2024-03-20,9.569
2024-03-21,9.57
2024-03-22,9.57
2024-03-23,9.57
2024-03-24,9.57
2024-03-25,9.57
2024-03-26,9.57
2024-03-27,9.57
2024-03-28,9.57
2024-03-29,9.57
2024-03-30,9.57
2024-03-31,9.57
2024-04-01,9.3
2024-04-02,9.149
2024-04-03,9.149
2024-04-04,9.149
2024-04-05,9.164
2024-04-06,9.164
2024-04-07,9.164
2024-04-08,8.919
