,JAZZ US Equity
2023-06-23,19.202
2023-06-24,19.202
2023-06-25,19.202
2023-06-26,19.202
2023-06-27,19.202
2023-06-28,19.202
2023-06-29,19.202
2023-06-30,19.202
2023-07-01,19.202
2023-07-02,19.202
2023-07-03,19.202
2023-07-04,19.202
2023-07-05,19.202
2023-07-06,19.202
2023-07-07,19.202
2023-07-08,19.202
2023-07-09,19.202
2023-07-10,19.202
2023-07-11,19.202
2023-07-12,19.202
2023-07-13,19.193
2023-07-14,19.193
2023-07-15,19.193
2023-07-16,19.193
2023-07-17,19.193
2023-07-18,19.193
2023-07-19,19.193
2023-07-20,19.193
2023-07-21,19.211
2023-07-22,19.211
2023-07-23,19.211
2023-07-24,19.211
2023-07-25,19.211
2023-07-26,19.211
2023-07-27,19.211
2023-07-28,19.211
2023-07-29,19.211
2023-07-30,19.211
2023-07-31,19.211
2023-08-01,19.211
2023-08-02,19.211
2023-08-03,19.211
2023-08-04,19.211
2023-08-05,19.211
2023-08-06,19.211
2023-08-07,19.211
2023-08-08,19.211
2023-08-09,19.825
2023-08-10,19.931
2023-08-11,19.672
2023-08-12,19.672
2023-08-13,19.672
2023-08-14,19.672
2023-08-15,19.672
2023-08-16,19.672
2023-08-17,19.672
2023-08-18,19.693
2023-08-19,19.693
2023-08-20,19.693
2023-08-21,19.693
2023-08-22,19.693
2023-08-23,19.826
2023-08-24,19.826
2023-08-25,19.826
2023-08-26,19.826
2023-08-27,19.826
2023-08-28,19.826
2023-08-29,19.826
2023-08-30,19.826
2023-08-31,19.826
2023-09-01,19.814
2023-09-02,19.814
2023-09-03,19.814
2023-09-04,19.814
2023-09-05,19.814
2023-09-06,19.814
2023-09-07,19.814
2023-09-08,19.814
2023-09-09,19.814
2023-09-10,19.814
2023-09-11,19.814
2023-09-12,19.791
2023-09-13,19.791
2023-09-14,19.791
2023-09-15,19.791
2023-09-16,19.791
2023-09-17,19.791
2023-09-18,19.791
2023-09-19,19.791
2023-09-20,19.791
2023-09-21,19.791
2023-09-22,19.791
2023-09-23,19.791
2023-09-24,19.791
2023-09-25,19.791
2023-09-26,19.791
2023-09-27,19.791
2023-09-28,19.842
2023-09-29,19.842
2023-09-30,19.842
2023-10-01,19.842
2023-10-02,19.842
2023-10-03,19.842
2023-10-04,19.779
2023-10-05,19.779
2023-10-06,19.779
2023-10-07,19.779
2023-10-08,19.779
2023-10-09,19.779
2023-10-10,19.786
2023-10-11,19.786
2023-10-12,19.796
2023-10-13,19.928
2023-10-14,19.928
2023-10-15,19.928
2023-10-16,19.928
2023-10-17,19.928
2023-10-18,19.928
2023-10-19,19.928
2023-10-20,19.928
2023-10-21,19.928
2023-10-22,19.928
2023-10-23,19.926
2023-10-24,19.926
2023-10-25,19.926
2023-10-26,19.926
2023-10-27,19.834
2023-10-28,19.834
2023-10-29,19.834
2023-10-30,19.834
2023-10-31,19.834
2023-11-01,19.834
2023-11-02,19.834
2023-11-03,19.834
2023-11-04,19.834
2023-11-05,19.834
2023-11-06,19.834
2023-11-07,19.834
2023-11-08,19.688
2023-11-09,19.581
2023-11-10,19.581
2023-11-11,19.581
2023-11-12,19.581
2023-11-13,19.581
2023-11-14,19.581
2023-11-15,19.572
2023-11-16,19.572
2023-11-17,19.572
2023-11-18,19.572
2023-11-19,19.572
2023-11-20,19.572
2023-11-21,19.572
2023-11-22,19.572
2023-11-23,19.572
2023-11-24,19.572
2023-11-25,19.572
2023-11-26,19.572
2023-11-27,19.528
2023-11-28,19.511
2023-11-29,19.511
2023-11-30,19.511
2023-12-01,19.541
2023-12-02,19.541
2023-12-03,19.541
2023-12-04,19.541
2023-12-05,19.541
2023-12-06,19.541
2023-12-07,19.541
2023-12-08,19.541
2023-12-09,19.541
2023-12-10,19.541
2023-12-11,19.541
2023-12-12,19.541
2023-12-13,19.541
2023-12-14,19.541
2023-12-15,19.541
2023-12-16,19.541
2023-12-17,19.541
2023-12-18,19.541
2023-12-19,19.377
2023-12-20,19.377
2023-12-21,19.336
2023-12-22,19.336
2023-12-23,19.336
2023-12-24,19.336
2023-12-25,19.336
2023-12-26,19.336
2023-12-27,19.336
2023-12-28,19.336
2023-12-29,19.336
2023-12-30,19.336
2023-12-31,19.336
2024-01-01,19.319
2024-01-02,19.221
2024-01-03,19.209
2024-01-04,19.209
2024-01-05,19.209
2024-01-06,19.209
2024-01-07,19.209
2024-01-08,19.209
2024-01-09,19.209
2024-01-10,19.209
2024-01-11,19.209
2024-01-12,19.209
2024-01-13,19.209
2024-01-14,19.209
2024-01-15,19.209
2024-01-16,19.209
2024-01-17,19.209
2024-01-18,19.209
2024-01-19,19.209
2024-01-20,19.209
2024-01-21,19.209
2024-01-22,19.209
2024-01-23,19.209
2024-01-24,19.209
2024-01-25,19.209
2024-01-26,19.209
2024-01-27,19.209
2024-01-28,19.209
2024-01-29,19.216
2024-01-30,19.216
2024-01-31,19.216
2024-02-01,19.216
2024-02-02,19.332
2024-02-03,19.332
2024-02-04,19.332
2024-02-05,19.332
2024-02-06,19.332
2024-02-07,19.332
2024-02-08,19.332
2024-02-09,19.332
2024-02-10,19.332
2024-02-11,19.332
2024-02-12,19.332
2024-02-13,19.334
2024-02-14,19.334
2024-02-15,19.334
2024-02-16,19.334
2024-02-17,19.334
2024-02-18,19.334
2024-02-19,19.334
2024-02-20,19.489
2024-02-21,19.489
2024-02-22,19.489
2024-02-23,19.489
2024-02-24,19.489
2024-02-25,19.489
2024-02-26,19.489
2024-02-27,19.489
2024-02-28,19.322
2024-02-29,18.787
2024-03-01,18.689
2024-03-02,18.689
2024-03-03,18.689
2024-03-04,18.691
2024-03-05,18.691
2024-03-06,18.691
2024-03-07,18.965
2024-03-08,18.969
2024-03-09,18.969
2024-03-10,18.969
2024-03-11,18.969
2024-03-12,18.969
2024-03-13,18.969
2024-03-14,18.972
2024-03-15,18.972
2024-03-16,18.963
2024-03-17,18.963
2024-03-18,18.963
2024-03-19,18.94
2024-03-20,18.94
2024-03-21,18.94
2024-03-22,18.94
2024-03-23,18.94
2024-03-24,18.94
2024-03-25,18.886
2024-03-26,18.886
2024-03-27,18.886
2024-03-28,18.886
2024-03-29,18.886
2024-03-30,18.886
2024-03-31,18.886
2024-04-01,18.673
2024-04-02,18.673
2024-04-03,18.673
2024-04-04,18.711
2024-04-05,18.711
2024-04-06,18.711
2024-04-07,18.711
2024-04-08,18.711
