,REGN US Equity
2023-06-24,43.472
2023-06-25,43.472
2023-06-26,43.472
2023-06-27,42.901
2023-06-28,42.788
2023-06-29,42.788
2023-06-30,42.788
2023-07-01,42.788
2023-07-02,42.788
2023-07-03,42.706
2023-07-04,42.706
2023-07-05,42.462
2023-07-06,42.462
2023-07-07,42.462
2023-07-08,42.462
2023-07-09,42.462
2023-07-10,42.462
2023-07-11,42.41
2023-07-12,42.41
2023-07-13,42.227
2023-07-14,42.227
2023-07-15,42.227
2023-07-16,42.271
2023-07-17,41.815
2023-07-18,41.815
2023-07-19,41.829
2023-07-20,41.829
2023-07-21,41.71
2023-07-22,41.71
2023-07-23,41.71
2023-07-24,41.972
2023-07-25,41.972
2023-07-26,41.972
2023-07-27,41.87
2023-07-28,41.87
2023-07-29,41.87
2023-07-30,41.87
2023-07-31,41.753
2023-08-01,41.818
2023-08-02,41.818
2023-08-03,42.685
2023-08-04,42.788
2023-08-05,42.788
2023-08-06,42.613
2023-08-07,42.695
2023-08-08,42.695
2023-08-09,42.695
2023-08-10,42.695
2023-08-11,42.695
2023-08-12,42.695
2023-08-13,42.695
2023-08-14,42.695
2023-08-15,42.695
2023-08-16,42.695
2023-08-17,42.695
2023-08-18,42.695
2023-08-19,42.695
2023-08-20,42.772
2023-08-21,43.074
2023-08-22,43.074
2023-08-23,43.074
2023-08-24,43.074
2023-08-25,43.074
2023-08-26,43.074
2023-08-27,43.074
2023-08-28,43.074
2023-08-29,43.074
2023-08-30,43.074
2023-08-31,43.074
2023-09-01,43.074
2023-09-02,43.074
2023-09-03,43.074
2023-09-04,43.074
2023-09-05,43.074
2023-09-06,43.074
2023-09-07,43.074
2023-09-08,43.074
2023-09-09,43.074
2023-09-10,43.074
2023-09-11,43.074
2023-09-12,43.074
2023-09-13,43.074
2023-09-14,43.074
2023-09-15,43.168
2023-09-16,43.168
2023-09-17,43.168
2023-09-18,43.168
2023-09-19,43.168
2023-09-20,43.127
2023-09-21,43.127
2023-09-22,43.127
2023-09-23,43.127
2023-09-24,43.127
2023-09-25,43.127
2023-09-26,43.127
2023-09-27,43.127
2023-09-28,43.127
2023-09-29,43.127
2023-09-30,43.127
2023-10-01,43.127
2023-10-02,43.06
2023-10-03,43.06
2023-10-04,43.132
2023-10-05,43.132
2023-10-06,43.132
2023-10-07,43.132
2023-10-08,43.132
2023-10-09,43.132
2023-10-10,43.165
2023-10-11,43.165
2023-10-12,43.227
2023-10-13,43.759
2023-10-14,43.759
2023-10-15,43.759
2023-10-16,43.707
2023-10-17,43.701
2023-10-18,43.891
2023-10-19,44.313
2023-10-20,44.313
2023-10-21,44.313
2023-10-22,44.313
2023-10-23,44.313
2023-10-24,44.308
2023-10-25,44.343
2023-10-26,44.343
2023-10-27,44.343
2023-10-28,44.343
2023-10-29,44.343
2023-10-30,44.343
2023-10-31,44.341
2023-11-01,44.341
2023-11-02,43.85
2023-11-03,43.42
2023-11-04,43.441
2023-11-05,43.441
2023-11-06,43.441
2023-11-07,43.326
2023-11-08,43.248
2023-11-09,43.248
2023-11-10,43.248
2023-11-11,43.248
2023-11-12,43.248
2023-11-13,43.248
2023-11-14,43.248
2023-11-15,43.248
2023-11-16,43.248
2023-11-17,43.248
2023-11-18,43.248
2023-11-19,43.248
2023-11-20,43.248
2023-11-21,43.248
2023-11-22,43.248
2023-11-23,43.248
2023-11-24,43.248
2023-11-25,43.248
2023-11-26,43.248
2023-11-27,43.265
2023-11-28,43.265
2023-11-29,43.265
2023-11-30,43.265
2023-12-01,43.265
2023-12-02,43.265
2023-12-03,43.265
2023-12-04,43.265
2023-12-05,43.43
2023-12-06,43.43
2023-12-07,43.43
2023-12-08,43.493
2023-12-09,43.493
2023-12-10,43.493
2023-12-11,43.493
2023-12-12,43.52
2023-12-13,43.52
2023-12-14,43.522
2023-12-15,43.522
2023-12-16,43.522
2023-12-17,43.522
2023-12-18,43.522
2023-12-19,43.522
2023-12-20,43.522
2023-12-21,43.74
2023-12-22,43.74
2023-12-23,43.74
2023-12-24,43.74
2023-12-25,43.74
2023-12-26,43.74
2023-12-27,43.888
2023-12-28,43.894
2023-12-29,43.894
2023-12-30,43.894
2023-12-31,43.894
2024-01-01,43.894
2024-01-02,43.894
2024-01-03,44.012
2024-01-04,44.012
2024-01-05,44.012
2024-01-06,44.007
2024-01-07,44.007
2024-01-08,43.902
2024-01-09,43.786
2024-01-10,43.786
2024-01-11,43.786
2024-01-12,43.793
2024-01-13,43.793
2024-01-14,43.793
2024-01-15,43.793
2024-01-16,43.793
2024-01-17,43.798
2024-01-18,43.798
2024-01-19,43.928
2024-01-20,43.928
2024-01-21,43.928
2024-01-22,43.959
2024-01-23,43.959
2024-01-24,43.94
2024-01-25,44.058
2024-01-26,44.037
2024-01-27,44.037
2024-01-28,44.037
2024-01-29,44.109
2024-01-30,44.13
2024-01-31,44.13
2024-02-01,44.128
2024-02-02,44.247
2024-02-03,44.247
2024-02-04,44.247
2024-02-05,44.374
2024-02-06,44.569
2024-02-07,44.569
2024-02-08,44.569
2024-02-09,44.569
2024-02-10,44.569
2024-02-11,44.569
2024-02-12,44.569
2024-02-13,44.569
2024-02-14,44.569
2024-02-15,44.587
2024-02-16,44.587
2024-02-17,44.587
2024-02-18,44.587
2024-02-19,44.587
2024-02-20,44.587
2024-02-21,44.587
2024-02-22,44.588
2024-02-23,44.913
2024-02-24,44.913
2024-02-25,44.913
2024-02-26,44.9
2024-02-27,44.9
2024-02-28,44.7
2024-02-29,44.7
2024-03-01,44.7
2024-03-02,44.7
2024-03-03,44.7
2024-03-04,44.7
2024-03-05,44.7
2024-03-06,44.7
2024-03-07,44.916
2024-03-08,44.916
2024-03-09,44.916
2024-03-10,44.916
2024-03-11,44.922
2024-03-12,44.922
2024-03-13,45.008
2024-03-14,45.008
2024-03-15,45.008
2024-03-16,45.008
2024-03-17,45.008
2024-03-18,45.008
2024-03-19,45.008
2024-03-20,45.008
2024-03-21,45.008
2024-03-22,45.008
2024-03-23,45.008
2024-03-24,45.008
2024-03-25,45.007
2024-03-26,45.007
2024-03-27,45.007
2024-03-28,45.007
2024-03-29,45.007
2024-03-30,45.007
2024-03-31,45.007
2024-04-01,45.007
2024-04-02,45.007
2024-04-03,45.01
2024-04-04,45.085
2024-04-05,45.085
2024-04-06,45.085
2024-04-07,45.085
2024-04-08,45.085
