,MSM US Equity
2023-06-24,6.33
2023-06-25,6.33
2023-06-26,6.33
2023-06-27,6.329
2023-06-28,6.329
2023-06-29,6.398
2023-06-30,6.391
2023-07-01,6.391
2023-07-02,6.391
2023-07-03,6.359
2023-07-04,6.359
2023-07-05,6.386
2023-07-06,6.258
2023-07-07,6.258
2023-07-08,6.258
2023-07-09,6.258
2023-07-10,6.258
2023-07-11,6.258
2023-07-12,6.258
2023-07-13,6.258
2023-07-14,6.258
2023-07-15,6.258
2023-07-16,6.258
2023-07-17,6.258
2023-07-18,6.258
2023-07-19,6.258
2023-07-20,6.258
2023-07-21,6.258
2023-07-22,6.258
2023-07-23,6.258
2023-07-24,6.258
2023-07-25,6.258
2023-07-26,6.258
2023-07-27,6.258
2023-07-28,6.258
2023-07-29,6.258
2023-07-30,6.258
2023-07-31,6.258
2023-08-01,6.258
2023-08-02,6.258
2023-08-03,6.258
2023-08-04,6.258
2023-08-05,6.258
2023-08-06,6.258
2023-08-07,6.258
2023-08-08,6.258
2023-08-09,6.258
2023-08-10,6.258
2023-08-11,6.258
2023-08-12,6.258
2023-08-13,6.258
2023-08-14,6.258
2023-08-15,6.258
2023-08-16,6.258
2023-08-17,6.258
2023-08-18,6.258
2023-08-19,6.258
2023-08-20,6.258
2023-08-21,6.258
2023-08-22,6.258
2023-08-23,6.258
2023-08-24,6.258
2023-08-25,6.258
2023-08-26,6.258
2023-08-27,6.258
2023-08-28,6.258
2023-08-29,6.258
2023-08-30,6.258
2023-08-31,6.258
2023-09-01,6.258
2023-09-02,6.258
2023-09-03,6.258
2023-09-04,6.258
2023-09-05,6.386
2023-09-06,6.38
2023-09-07,6.38
2023-09-08,6.38
2023-09-09,6.38
2023-09-10,6.38
2023-09-11,6.38
2023-09-12,6.38
2023-09-13,6.38
2023-09-14,6.38
2023-09-15,6.38
2023-09-16,6.38
2023-09-17,6.38
2023-09-18,6.38
2023-09-19,6.38
2023-09-20,6.38
2023-09-21,6.38
2023-09-22,6.38
2023-09-23,6.38
2023-09-24,6.38
2023-09-25,6.38
2023-09-26,6.38
2023-09-27,6.38
2023-09-28,6.38
2023-09-29,6.38
2023-09-30,6.38
2023-10-01,6.38
2023-10-02,6.38
2023-10-03,6.38
2023-10-04,6.38
2023-10-05,6.38
2023-10-06,6.408
2023-10-07,6.408
2023-10-08,6.383
2023-10-09,6.383
2023-10-10,6.42
2023-10-11,6.42
2023-10-12,6.42
2023-10-13,6.42
2023-10-14,6.42
2023-10-15,6.42
2023-10-16,6.42
2023-10-17,6.42
2023-10-18,6.413
2023-10-19,6.413
2023-10-20,6.413
2023-10-21,6.413
2023-10-22,6.413
2023-10-23,6.413
2023-10-24,6.413
2023-10-25,6.274
2023-10-26,6.174
2023-10-27,6.174
2023-10-28,6.174
2023-10-29,6.174
2023-10-30,6.174
2023-10-31,6.144
2023-11-01,6.144
2023-11-02,6.144
2023-11-03,6.144
2023-11-04,6.144
2023-11-05,6.144
2023-11-06,6.144
2023-11-07,6.144
2023-11-08,6.144
2023-11-09,6.144
2023-11-10,6.144
2023-11-11,6.144
2023-11-12,6.144
2023-11-13,6.144
2023-11-14,6.144
2023-11-15,6.139
2023-11-16,6.139
2023-11-17,6.139
2023-11-18,6.139
2023-11-19,6.139
2023-11-20,6.139
2023-11-21,6.139
2023-11-22,6.139
2023-11-23,6.139
2023-11-24,6.139
2023-11-25,6.139
2023-11-26,6.139
2023-11-27,6.139
2023-11-28,6.139
2023-11-29,6.139
2023-11-30,6.139
2023-12-01,6.139
2023-12-02,6.139
2023-12-03,6.139
2023-12-04,6.139
2023-12-05,6.139
2023-12-06,6.139
2023-12-07,6.139
2023-12-08,6.139
2023-12-09,6.139
2023-12-10,6.139
2023-12-11,6.139
2023-12-12,6.139
2023-12-13,6.139
2023-12-14,6.139
2023-12-15,6.139
2023-12-16,6.139
2023-12-17,6.139
2023-12-18,6.139
2023-12-19,6.139
2023-12-20,6.139
2023-12-21,6.139
2023-12-22,6.139
2023-12-23,6.139
2023-12-24,6.139
2023-12-25,6.139
2023-12-26,6.139
2023-12-27,6.139
2023-12-28,6.139
2023-12-29,6.139
2023-12-30,6.139
2023-12-31,6.139
2024-01-01,6.139
2024-01-02,6.139
2024-01-03,6.139
2024-01-04,6.139
2024-01-05,6.131
2024-01-06,6.131
2024-01-07,6.131
2024-01-08,6.131
2024-01-09,5.994
2024-01-10,5.939
2024-01-11,5.939
2024-01-12,5.939
2024-01-13,5.939
2024-01-14,5.939
2024-01-15,5.939
2024-01-16,5.939
2024-01-17,5.939
2024-01-18,5.939
2024-01-19,5.939
2024-01-20,5.939
2024-01-21,5.939
2024-01-22,5.939
2024-01-23,5.939
2024-01-24,5.939
2024-01-25,5.939
2024-01-26,5.939
2024-01-27,5.939
2024-01-28,5.939
2024-01-29,5.939
2024-01-30,5.939
2024-01-31,5.939
2024-02-01,5.939
2024-02-02,5.939
2024-02-03,5.939
2024-02-04,5.939
2024-02-05,5.939
2024-02-06,5.939
2024-02-07,5.939
2024-02-08,5.939
2024-02-09,5.939
2024-02-10,5.939
2024-02-11,5.939
2024-02-12,5.939
2024-02-13,5.939
2024-02-14,5.939
2024-02-15,5.929
2024-02-16,5.929
2024-02-17,5.929
2024-02-18,5.929
2024-02-19,5.929
2024-02-20,5.929
2024-02-21,5.929
2024-02-22,5.929
2024-02-23,5.929
2024-02-24,5.929
2024-02-25,5.929
2024-02-26,5.929
2024-02-27,5.929
2024-02-28,5.929
2024-02-29,5.929
2024-03-01,5.929
2024-03-02,5.929
2024-03-03,5.929
2024-03-04,5.929
2024-03-05,5.929
2024-03-06,5.929
2024-03-07,5.929
2024-03-08,5.929
2024-03-09,5.929
2024-03-10,5.929
2024-03-11,5.929
2024-03-12,5.929
2024-03-13,5.929
2024-03-14,5.929
2024-03-15,5.929
2024-03-16,5.929
2024-03-17,5.929
2024-03-18,5.929
2024-03-19,5.929
2024-03-20,5.929
2024-03-21,5.919
2024-03-22,5.919
2024-03-23,5.919
2024-03-24,5.919
2024-03-25,5.919
2024-03-26,5.919
2024-03-27,5.919
2024-03-28,5.856
2024-03-29,5.846
2024-03-30,5.846
2024-03-31,5.801
2024-04-01,5.796
2024-04-02,5.768
2024-04-03,5.768
2024-04-04,5.768
2024-04-05,5.768
2024-04-06,5.768
2024-04-07,5.768
2024-04-08,5.768
